2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
54,16300,[0 1 5 3 7 9 2 8 4 6],1706871,[4 7 2 6 5 9 3 1 8 0],490564,[1 4 2 5 6 0 3 9 7 8],328262,[0 9 2 1 8 5 6 4 3 7],1118956,[3 0 8 1 2 7 4 9 5 6],1706845,[4 7 2 6 5 8 3 0 9 1],2096537,[5 7 9 8 6 0 3 4 2 1],1429155,[3 9 4 5 8 6 0 2 7 1],1197239,[3 2 7 5 8 9 6 4 1 0],270080,[0 7 6 5 1 8 3 4 2 9]
55,52020,[0 2 4 5 3 7 8 1 6 9],1659739,[4 6 1 3 2 0 9 5 8 7],544301,[1 5 4 9 8 7 0 6 3 2],387367,[1 0 6 9 2 3 5 4 8 7],1164373,[3 1 9 0 4 2 7 5 8 6],1703146,[4 7 1 9 3 8 2 6 0 5],2079659,[5 7 4 6 2 3 1 9 8 0],1425725,[3 9 2 8 1 0 4 7 6 5],1249458,[3 4 9 8 2 0 7 1 5 6],321196,[0 8 9 6 1 5 2 7 3 4]
56,57826,[0 2 5 6 3 9 4 8 1 7],1726839,[4 7 8 5 2 1 6 3 9 0],505483,[1 4 6 3 0 5 9 2 8 7],337643,[0 9 3 8 7 5 2 6 4 1],1151499,[3 1 6 5 2 9 0 7 8 4],1722334,[4 7 6 8 0 5 9 3 1 2],2099827,[5 8 0 6 3 4 9 1 7 2],1389845,[3 8 4 7 2 0 1 9 6 5],1230355,[3 4 6 0 8 9 7 1 5 2],285033,[0 8 1 5 9 3 4 6 7 2]
57,18115,[0 1 5 7 2 9 8 3 6 4],1681988,[4 6 7 8 0 3 9 2 1 5],497473,[1 4 3 7 9 6 0 2 8 5],348341,[0 9 6 1 7 8 2 5 4 3],1128399,[3 0 9 8 2 4 6 5 7 1],1729934,[4 7 9 1 6 0 5 3 2 8],2088745,[5 7 8 3 0 2 1 4 9 6],1434049,[3 9 5 4 7 2 0 1 8 6],1246941,[3 4 9 2 8 0 7 5 6 1],318396,[0 8 9 2 3 4 6 1 5 7]
58,80095,[0 2 9 8 3 5 4 1 7 6],1724867,[4 7 8 1 5 9 2 6 3 0],501738,[1 4 5 6 9 0 8 2 3 7],334019,[0 9 3 2 8 5 4 7 6 1],1128013,[3 0 9 7 6 1 5 2 8 4],1673217,[4 6 3 9 8 2 1 5 7 0],2144401,[5 9 1 4 3 0 2 6 8 7],1383996,[3 8 2 6 1 4 7 0 5 9],1211445,[3 4 0 5 7 2 9 6 8 1],299160,[0 8 4 3 6 1 2 5 7 9]
59,29061,[0 1 7 8 4 2 9 5 6 3],1686377,[4 6 8 5 1 0 7 9 3 2],480168,[1 3 9 2 8 5 0 4 6 7],365792,[1 0 2 7 3 5 6 8 4 9],1147380,[3 1 5 7 6 4 8 0 2 9],1708295,[4 7 2 9 5 6 8 3 1 0],2108465,[5 8 2 3 4 6 7 9 1 0],1381648,[3 8 2 0 9 6 5 7 1 4],1240439,[3 4 8 0 7 9 6 5 2 1],312313,[0 8 6 9 5 4 1 2 7 3]
60,75787,[0 2 9 1 4 6 8 3 7 5],1668169,[4 6 2 9 8 3 0 1 7 5],495236,[1 4 3 2 8 9 7 5 0 6],369575,[1 0 3 5 4 8 9 7 6 2],1138359,[3 1 2 9 0 5 7 6 8 4],1717134,[4 7 5 6 9 2 1 0 3 8],2098262,[5 8 0 3 2 6 7 4 1 9],1438101,[3 9 6 2 4 0 8 5 7 1],1240304,[3 4 8 0 6 9 2 5 1 7],297401,[0 8 4 1 2 5 7 9 6 3]
61,46916,[0 2 3 5 1 9 8 6 4 7],1674683,[4 6 5 1 9 7 2 8 3 0],540928,[1 5 4 3 2 8 7 9 0 6],327138,[0 9 1 8 4 2 7 3 5 6],1140826,[3 1 4 5 6 9 2 8 0 7],1701138,[4 7 1 5 8 0 9 2 3 6],2100489,[5 8 0 7 3 1 4 6 9 2],1383158,[3 8 2 5 0 4 7 6 1 9],1218411,[3 4 1 8 2 6 0 7 9 5],278617,[0 7 9 2 8 6 1 3 5 4]
62,42873,[0 2 1 6 7 4 5 8 9 3],1662966,[4 6 1 9 7 0 3 2 5 8],512260,[1 4 7 6 3 9 0 8 2 5],353359,[0 9 7 1 6 5 3 2 8 4],1110916,[3 0 6 4 9 7 1 8 2 5],1695962,[4 7 0 5 6 1 2 8 3 9],2126962,[5 8 7 0 1 6 3 9 2 4],1403989,[3 8 7 4 9 6 2 0 5 1],1184861,[3 2 5 0 7 9 1 8 6 4],316022,[0 8 7 5 9 3 4 2 1 6]
63,64795,[0 2 6 8 9 7 5 1 4 3],1691549,[4 6 9 5 2 1 0 8 7 3],491684,[1 4 2 6 9 3 8 5 0 7],342620,[0 9 4 8 7 1 6 3 2 5],1170425,[3 2 0 4 7 6 8 9 5 1],1729259,[4 7 9 0 6 3 2 8 5 1],2110932,[5 8 2 7 9 0 4 1 3 6],1388341,[3 8 4 5 1 6 7 0 9 2],1219577,[3 4 1 9 8 0 6 7 5 2],299405,[0 8 4 3 9 1 2 7 6 5]
64,44058,[0 2 1 8 4 3 9 5 6 7],1701809,[4 7 1 6 5 8 3 9 2 0],490297,[1 4 2 3 9 8 0 5 7 6],345748,[0 9 5 6 2 3 1 8 4 7],1151758,[3 1 6 5 7 9 8 4 0 2],1700834,[4 7 1 5 2 8 0 6 3 9],2114512,[5 8 3 4 7 9 2 6 0 1],1409422,[3 8 9 5 4 0 7 6 1 2],1184517,[3 2 5 0 1 9 8 6 7 4],310783,[0 8 6 5 4 9 2 1 7 3]
65,36336,[0 1 9 3 5 8 2 4 6 7],1669969,[4 6 3 2 5 7 0 1 9 8],527829,[1 5 0 8 2 6 9 4 7 3],373450,[1 0 4 2 8 3 6 9 5 7],1165860,[3 1 9 4 2 6 7 0 5 8],1707124,[4 7 2 8 0 1 3 9 5 6],2090003,[5 7 8 4 6 3 1 9 2 0],1412086,[3 9 0 2 4 5 8 7 1 6],1220138,[3 4 2 0 7 9 1 6 5 8],281269,[0 7 9 6 4 8 3 1 5 2]
66,76597,[0 2 9 3 5 4 7 1 8 6],1697794,[4 7 0 9 1 3 5 8 2 6],531675,[1 5 2 6 4 8 0 7 9 3],380196,[1 0 5 6 2 4 8 3 7 9],1143140,[3 1 4 8 7 0 9 5 2 6],1694085,[4 7 0 1 9 3 8 5 6 2],2118320,[5 8 4 2 0 7 3 6 1 9],1446890,[3 9 8 0 5 4 1 6 2 7],1214094,[3 4 0 9 2 6 5 1 7 8],293478,[0 8 3 2 6 7 4 1 5 9]
67,50715,[0 2 4 1 6 8 3 7 9 5],1663559,[4 6 2 0 5 9 8 7 3 1],537582,[1 5 3 7 6 9 2 0 4 8],370621,[1 0 3 6 8 5 7 2 9 4],1120865,[3 0 8 4 7 5 6 9 2 1],1705059,[4 7 2 3 0 9 1 6 8 5],2105874,[5 8 1 7 6 9 4 0 2 3],1447072,[3 9 8 0 6 7 4 5 1 2],1199010,[3 2 7 9 1 6 8 0 4 5],281878,[0 7 9 8 3 6 5 4 1 2]
68,65501,[0 2 6 9 8 7 1 5 4 3],1697344,[4 7 0 8 3 5 6 9 1 2],526411,[1 5 0 6 2 8 9 3 7 4],352189,[0 9 6 8 1 7 4 2 5 3],1163404,[3 1 8 7 9 0 2 6 4 5],1736992,[4 8 0 6 3 9 5 7 1 2],2107189,[5 8 2 0 6 9 4 1 7 3],1440717,[3 9 6 7 8 5 4 1 2 0],1227034,[3 4 5 6 1 2 7 9 0 8],266236,[0 7 5 8 6 4 1 9 2 3]
69,60032,[0 2 5 9 4 3 6 7 1 8],1661935,[4 6 1 8 2 5 3 0 9 7],500798,[1 4 5 3 7 2 8 6 0 9],373896,[1 0 4 3 5 9 2 6 7 8],1125556,[3 0 9 4 2 7 1 8 5 6],1686707,[4 6 8 5 3 9 1 7 2 0],2091004,[5 7 8 9 1 0 2 6 3 4],1425834,[3 9 2 8 1 7 6 0 4 5],1189908,[3 2 6 0 7 9 5 1 4 8],319104,[0 8 9 3 2 4 1 5 6 7]
70,18331,[0 1 5 7 4 8 9 2 6 3],1683464,[4 6 8 0 1 9 3 5 2 7],486456,[1 4 0 6 7 9 2 3 5 8],376924,[1 0 4 8 6 2 3 9 5 7],1156705,[3 1 7 5 6 2 0 4 9 8],1722824,[4 7 6 8 5 9 1 2 0 3],2085263,[5 7 6 8 1 0 9 4 3 2],1425276,[3 9 2 7 5 1 6 0 4 8],1183250,[3 2 4 8 5 6 0 7 1 9],256578,[0 7 3 9 4 1 8 2 5 6]
71,50426,[0 2 4 1 3 6 5 8 7 9],1697392,[4 7 0 8 3 9 5 6 1 2],542247,[1 5 4 7 0 8 6 3 9 2],355877,[0 9 7 5 2 6 1 8 4 3],1101121,[3 0 4 6 5 1 2 7 9 8],1731009,[4 7 9 3 1 0 5 6 8 2],2081625,[5 7 6 0 1 9 3 4 8 2],1418913,[3 9 1 5 7 2 4 6 8 0],1232390,[3 4 6 5 7 9 2 1 0 8],286034,[0 8 1 7 3 6 2 5 4 9]
72,62214,[0 2 6 4 5 7 3 1 8 9],1698753,[4 7 1 0 5 3 6 8 9 2],505776,[1 4 6 3 5 9 0 2 7 8],329807,[0 9 2 5 1 4 8 7 6 3],1117881,[3 0 7 8 5 6 2 4 9 1],1715010,[4 7 5 1 9 6 8 0 2 3],2147015,[5 9 1 8 7 4 6 3 2 0],1379514,[3 8 1 6 9 7 5 0 2 4],1235432,[3 4 7 0 9 2 5 6 1 8],307899,[0 8 6 1 5 9 2 4 7 3]
73,18482,[0 1 5 7 8 2 3 6 4 9],1682474,[4 6 7 8 5 3 0 2 1 9],545879,[1 5 6 3 0 9 8 7 4 2],343197,[0 9 5 1 6 8 7 3 4 2],1150828,[3 1 6 4 5 2 0 9 7 8],1690741,[4 6 9 3 1 5 7 0 8 2],2094188,[5 7 9 3 4 2 8 1 0 6],1401928,[3 8 7 1 0 6 5 9 2 4],1184059,[3 2 4 9 6 0 8 1 7 5],295539,[0 8 3 6 4 9 1 5 7 2]
74,30930,[0 1 8 2 9 6 7 3 4 5],1661370,[4 6 1 7 3 8 9 0 2 5],540004,[1 5 4 2 0 3 6 9 7 8],330641,[0 9 2 6 3 4 7 8 5 1],1115062,[3 0 7 2 8 1 9 6 4 5],1702722,[4 7 1 8 9 2 6 0 3 5],2144998,[5 9 1 6 0 8 7 4 2 3],1446861,[3 9 8 0 5 1 7 4 6 2],1208551,[3 2 9 7 5 1 4 0 8 6],264459,[0 7 5 4 2 9 1 6 8 3]
75,36141,[0 1 9 3 4 2 8 6 7 5],1681229,[4 6 7 5 0 2 1 9 8 3],536648,[1 5 3 6 4 0 7 8 2 9],370733,[1 0 3 6 9 5 2 8 7 4],1144047,[3 1 4 9 8 6 5 2 7 0],1726012,[4 7 8 3 1 5 0 9 2 6],2084867,[5 7 6 4 3 9 1 8 2 0],1401083,[3 8 6 9 7 4 1 5 2 0],1185197,[3 2 5 1 0 8 4 9 7 6],291167,[0 8 2 7 4 3 9 6 5 1]
76,69458,[0 2 7 8 4 9 1 5 3 6],1715487,[4 7 5 2 6 8 3 1 9 0],541790,[1 5 4 6 3 9 7 2 0 8],328684,[0 9 2 3 6 1 4 8 5 7],1119852,[3 0 8 2 5 1 7 4 6 9],1702563,[4 7 1 8 6 0 2 5 9 3],2112275,[5 8 3 0 7 2 4 9 6 1],1423786,[3 9 2 5 4 8 1 7 0 6],1235491,[3 4 7 0 9 6 8 1 5 2],296927,[0 8 3 9 4 2 7 6 5 1]
77,22158,[0 1 6 4 8 7 3 2 5 9],1684130,[4 6 8 1 0 5 2 7 3 9],503468,[1 4 5 9 2 6 8 3 0 7],381519,[1 0 5 7 9 3 6 4 8 2],1109697,[3 0 6 2 4 7 5 8 9 1],1709374,[4 7 3 1 0 8 9 6 2 5],2144949,[5 9 1 6 0 4 8 3 7 2],1405716,[3 8 7 9 2 1 5 0 4 6],1250691,[3 5 0 2 1 7 4 8 9 6],307338,[0 8 5 9 7 1 6 2 3 4]
78,41007,[0 2 1 3 9 7 6 5 8 4],1719267,[4 7 6 0 9 2 1 5 8 3],520815,[1 4 9 3 5 0 7 6 8 2],384956,[1 0 6 4 7 9 8 3 2 5],1125209,[3 0 9 2 7 6 5 8 4 1],1732409,[4 7 9 6 0 5 3 8 2 1],2124978,[5 8 6 4 2 0 9 1 3 7],1419121,[3 9 1 6 0 2 4 5 8 7],1216213,[3 4 1 5 2 0 8 6 9 7],282404,[0 8 1 2 4 5 9 6 3 7]
79,67856,[0 2 7 5 3 6 4 8 1 9],1688059,[4 6 8 9 3 0 7 1 5 2],505381,[1 4 6 2 9 5 7 0 8 3],360647,[0 9 8 4 7 2 6 5 3 1],1131075,[3 1 0 5 9 7 2 6 8 4],1691795,[4 6 9 5 7 1 2 8 3 0],2102110,[5 8 1 0 6 4 9 7 2 3],1436283,[3 9 5 8 7 0 1 4 6 2],1249121,[3 4 9 7 8 1 5 6 2 0],265406,[0 7 5 6 4 8 3 2 1 9]
80,15211,[0 1 5 2 3 8 9 4 7 6],1707318,[4 7 2 8 1 6 3 0 5 9],516946,[1 4 8 5 9 7 2 6 0 3],364261,[1 0 2 4 9 6 7 3 8 5],1114195,[3 0 7 1 5 9 8 2 6 4],1720746,[4 7 6 2 9 3 8 0 1 5],2084366,[5 7 6 3 9 4 2 1 0 8],1412086,[3 9 0 2 4 5 8 7 1 6],1214127,[3 4 0 9 2 7 6 5 8 1],267518,[0 7 6 1 5 3 8 4 2 9]
81,68823,[0 2 7 6 5 4 8 3 9 1],1664854,[4 6 2 3 1 8 9 7 0 5],541188,[1 5 4 3 7 9 6 0 2 8],348802,[0 9 6 2 4 7 3 8 1 5],1145016,[3 1 5 2 4 9 0 6 7 8],1695329,[4 7 0 3 6 8 5 9 2 1],2077480,[5 7 4 1 3 2 8 9 0 6],1446959,[3 9 8 0 5 7 6 4 2 1],1219735,[3 4 2 0 1 7 6 5 9 8],286720,[0 8 1 9 3 4 6 7 2 5]
82,62544,[0 2 6 4 9 3 1 5 7 8],1704316,[4 7 2 1 0 8 3 9 5 6],525071,[1 5 0 3 4 7 9 8 6 2],359370,[0 9 8 3 1 6 7 2 4 5],1119311,[3 0 8 1 6 5 9 7 4 2],1717903,[4 7 5 8 9 6 1 0 3 2],2136785,[5 8 9 7 4 2 3 6 1 0],1429932,[3 9 4 7 0 1 6 2 5 8],1186481,[3 2 5 4 9 1 7 8 6 0],278744,[0 7 9 3 1 8 4 5 2 6]
83,74422,[0 2 8 7 4 1 9 6 3 5],1719183,[4 7 6 0 8 3 5 2 9 1],524795,[1 5 0 2 9 4 6 8 7 3],330738,[0 9 2 6 4 1 8 3 5 7],1106553,[3 0 5 6 9 2 4 7 8 1],1688894,[4 6 9 0 7 1 5 3 2 8],2099096,[5 8 0 4 3 6 2 7 1 9],1417750,[3 9 1 4 0 6 8 7 2 5],1234403,[3 4 6 9 2 7 1 8 5 0],270457,[0 7 6 5 4 9 1 2 8 3]
84,38331,[0 1 9 6 3 5 2 7 8 4],1710270,[4 7 3 2 5 1 6 0 8 9],508857,[1 4 6 9 7 3 2 5 8 0],381727,[1 0 5 8 3 2 6 4 9 7],1151958,[3 1 6 5 9 7 2 0 4 8],1708980,[4 7 3 0 6 5 8 1 2 9],2146693,[5 9 1 8 4 0 6 2 7 3],1403244,[3 8 7 2 9 5 4 0 1 6],1215216,[3 4 1 0 8 9 2 5 6 7],262870,[0 7 5 2 1 6 9 8 3 4]
85,20551,[0 1 6 2 7 4 5 3 9 8],1688590,[4 6 9 0 2 5 8 7 1 3],514622,[1 4 8 0 7 5 6 3 2 9],377613,[1 0 4 9 5 7 8 3 6 2],1164062,[3 1 8 9 6 4 5 2 0 7],1696110,[4 7 0 5 8 2 3 1 6 9],2120729,[5 8 4 7 2 6 3 9 1 0],1427492,[3 9 4 1 6 7 8 2 0 5],1180800,[3 2 4 5 0 1 6 7 8 9],324342,[0 9 1 4 5 8 3 2 6 7]
86,68672,[0 2 7 6 4 3 5 8 1 9],1697750,[4 7 0 8 9 6 3 2 1 5],523882,[1 4 9 8 5 6 2 7 0 3],353122,[0 9 7 1 4 6 3 8 2 5],1148527,[3 1 5 9 2 0 6 4 8 7],1670741,[4 6 3 5 2 9 0 8 7 1],2088535,[5 7 8 2 6 3 1 0 9 4],1391679,[3 8 5 0 9 2 6 4 7 1],1205898,[3 2 9 1 8 0 7 4 5 6],289935,[0 8 2 5 7 1 6 4 9 3]
87,67155,[0 2 7 4 3 8 1 6 9 5],1721771,[4 7 6 5 2 0 3 9 8 1],540940,[1 5 4 3 2 9 0 8 6 7],350288,[0 9 6 4 5 1 3 7 2 8],1098457,[3 0 2 9 6 8 1 4 7 5],1676187,[4 6 5 7 0 2 1 8 9 3],2127555,[5 8 7 0 9 4 1 3 6 2],1411181,[3 8 9 7 6 5 0 4 2 1],1214634,[3 4 0 9 8 7 6 1 2 5],280174,[0 7 9 5 1 6 8 4 2 3]
88,57925,[0 2 5 6 4 8 7 1 9 3],1697734,[4 7 0 8 9 5 6 3 1 2],487583,[1 4 0 8 3 2 9 7 6 5],363269,[1 0 2 3 7 5 4 9 8 6],1139032,[3 1 2 9 8 7 5 6 0 4],1715436,[4 7 5 2 6 1 8 0 3 9],2091056,[5 7 8 9 1 3 2 4 0 6],1426951,[3 9 4 0 8 2 5 1 7 6],1222545,[3 4 2 6 9 8 1 5 7 0],264271,[0 7 5 4 1 3 6 2 9 8]
89,21880,[0 1 6 4 5 3 8 9 2 7],1700617,[4 7 1 3 9 8 0 2 6 5],507708,[1 4 6 8 0 9 5 2 3 7],324057,[0 9 1 4 2 6 5 7 8 3],1140689,[3 1 4 5 2 8 7 9 6 0],1674159,[4 6 5 1 2 3 8 7 9 0],2123879,[5 8 6 2 7 9 4 3 1 0],1440684,[3 9 6 7 8 4 2 0 1 5],1186384,[3 2 5 4 8 6 7 9 0 1],319468,[0 8 9 3 6 2 1 7 4 5]
90,19699,[0 1 5 9 4 2 8 3 7 6],1663844,[4 6 2 0 9 3 8 5 1 7],516473,[1 4 8 5 2 9 6 7 3 0],367022,[1 0 2 8 7 5 6 4 3 9],1134419,[3 1 2 0 7 6 5 9 8 4],1680980,[4 6 7 3 8 0 9 2 1 5],2093222,[5 7 9 2 1 4 6 3 0 8],1441598,[3 9 7 0 2 4 6 5 1 8],1239445,[3 4 7 9 2 6 5 0 8 1],254333,[0 7 3 5 2 6 1 9 8 4]
91,57677,[0 2 5 6 1 8 3 9 7 4],1720779,[4 7 6 2 9 8 0 3 5 1],509812,[1 4 7 2 0 6 3 9 5 8],322332,[0 8 9 7 5 1 4 2 3 6],1116709,[3 0 7 5 9 8 4 1 6 2],1676409,[4 6 5 7 2 0 3 8 9 1],2086179,[5 7 6 9 2 8 0 3 4 1],1434339,[3 9 5 6 0 8 1 4 7 2],1183095,[3 2 4 8 1 0 7 6 9 5],318092,[0 8 9 1 6 5 7 3 2 4]
92,21627,[0 1 6 4 2 5 3 8 9 7],1675391,[4 6 5 2 9 3 8 7 1 0],525429,[1 5 0 3 8 6 9 4 7 2],366421,[1 0 2 7 9 5 6 3 8 4],1129980,[3 1 0 4 6 7 8 2 5 9],1687613,[4 6 8 7 9 2 0 5 3 1],2087297,[5 7 8 1 0 2 6 9 4 3],1436602,[3 9 6 0 2 7 4 8 1 5],1227678,[3 4 5 7 0 8 2 1 6 9],293050,[0 8 3 2 1 4 6 9 5 7]
93,78117,[0 2 9 5 4 8 7 3 6 1],1701109,[4 7 1 5 6 9 3 0 8 2],540233,[1 5 4 2 3 9 7 8 6 0],354316,[0 9 7 3 1 6 2 8 4 5],1161518,[3 1 8 5 2 4 7 6 0 9],1694597,[4 7 0 2 6 8 1 9 5 3],2118118,[5 8 4 1 7 9 6 3 0 2],1408406,[3 8 9 4 0 6 5 2 1 7],1239552,[3 4 7 9 5 6 0 1 2 8],270925,[0 7 6 8 2 5 4 1 9 3]
94,66592,[0 2 7 3 5 9 6 8 1 4],1671759,[4 6 3 7 9 1 5 2 8 0],491040,[1 4 2 6 0 3 5 7 8 9],338624,[0 9 4 2 3 8 5 6 1 7],1167557,[3 1 9 6 5 7 0 8 4 2],1737562,[4 8 0 7 2 6 3 9 1 5],2089158,[5 7 8 3 4 6 1 0 2 9],1381207,[3 8 2 0 5 1 6 4 9 7],1229851,[3 4 6 0 1 8 9 2 7 5],280452,[0 7 9 5 4 1 6 2 3 8]
95,18801,[0 1 5 8 2 7 4 6 9 3],1691971,[4 6 9 5 8 3 7 0 2 1],508813,[1 4 6 9 7 0 5 2 8 3],368409,[1 0 3 2 8 4 6 7 9 5],1101566,[3 0 4 6 9 7 5 2 1 8],1727495,[4 7 8 6 1 5 9 3 2 0],2133384,[5 8 9 2 0 3 1 4 6 7],1434956,[3 9 5 6 8 7 4 1 0 2],1188178,[3 2 5 8 1 6 4 9 0 7],309210,[0 8 6 3 4 7 9 1 2 5]
96,14481,[0 1 4 9 2 7 5 6 8 3],1657179,[4 6 0 8 5 9 1 3 7 2],483332,[1 3 9 8 2 6 7 4 0 5],373090,[1 0 4 2 5 3 7 9 6 8],1162362,[3 1 8 6 4 2 9 0 5 7],1734362,[4 8 0 1 9 2 3 6 5 7],2103406,[5 8 1 3 4 2 9 7 0 6],1402760,[3 8 7 2 1 6 4 5 0 9],1241801,[3 4 8 2 7 1 6 9 5 0],274662,[0 7 8 4 3 9 2 1 5 6]
97,66410,[0 2 7 3 4 6 1 8 5 9],1708213,[4 7 2 9 5 0 6 1 8 3],488300,[1 4 0 9 3 2 8 6 5 7],380950,[1 0 5 7 2 6 9 8 3 4],1126785,[3 0 9 5 8 7 2 4 6 1],1684752,[4 6 8 1 9 5 0 2 3 7],2145831,[5 9 1 7 2 8 4 3 6 0],1446546,[3 9 8 0 1 5 7 2 4 6],1230847,[3 4 6 1 7 0 5 2 9 8],271753,[0 7 6 9 3 5 1 2 8 4]
98,60401,[0 2 5 9 8 3 6 7 4 1],1661727,[4 6 1 7 9 5 3 2 8 0],518134,[1 4 8 7 5 6 9 3 0 2],349961,[0 9 6 4 1 3 7 8 5 2],1125195,[3 0 9 2 7 6 1 5 8 4],1728245,[4 7 8 9 2 0 1 6 5 3],2095727,[5 7 9 6 4 1 8 3 2 0],1415782,[3 9 0 8 4 1 7 6 2 5],1245134,[3 4 9 0 5 1 7 6 2 8],299316,[0 8 4 3 7 2 6 1 5 9]
99,28729,[0 1 7 6 9 4 2 3 8 5],1712681,[4 7 3 8 6 1 5 9 2 0],531707,[1 5 2 6 4 9 3 8 7 0],388054,[1 0 6 9 8 5 7 4 2 3],1143489,[3 1 4 9 2 0 6 7 8 5],1722223,[4 7 6 5 9 8 1 0 3 2],2077829,[5 7 4 1 9 2 0 8 6 3],1399323,[3 8 6 5 4 0 1 7 9 2],1182049,[3 2 4 6 8 5 0 1 9 7],281886,[0 7 9 8 4 1 3 2 5 6]
100,49788,[0 2 3 9 1 8 6 4 5 7],1724486,[4 7 8 1 0 6 5 3 2 9],477142,[1 3 8 6 7 0 9 5 2 4],363800,[1 0 2 4 5 8 6 7 3 9],1159187,[3 1 7 9 8 6 2 5 4 0],1722343,[4 7 6 8 0 9 2 1 5 3],2101252,[5 8 0 9 3 4 1 7 2 6],1384500,[3 8 2 6 9 4 5 0 1 7],1219225,[3 4 1 9 5 2 0 6 8 7],320894,[0 8 9 5 6 1 4 3 2 7]
1,53213,[0 2 4 6 9 5 1 8 7 3],1685389,[4 6 8 2 7 9 3 0 5 1],477413,[1 3 8 7 0 5 2 9 6 4],373112,[1 0 4 2 5 6 7 8 3 9],1129437,[3 1 0 2 7 9 8 5 6 4],1686414,[4 6 8 5 1 3 2 0 7 9],2091113,[5 7 8 9 1 6 3 4 2 0],1433088,[3 9 5 2 4 6 0 1 7 8],1187120,[3 2 5 6 8 7 1 4 0 9],305789,[0 8 5 6 7 2 1 9 4 3]
2,74749,[0 2 8 7 6 9 4 1 5 3],1684514,[4 6 8 1 5 7 0 3 2 9],519616,[1 4 9 0 7 2 6 8 3 5],362943,[1 0 2 3 4 7 8 6 9 5],1150748,[3 1 6 4 2 7 9 5 0 8],1716119,[4 7 5 3 2 9 8 6 1 0],2147129,[5 9 2 0 1 7 6 8 4 3],1446056,[3 9 7 8 2 4 1 5 0 6],1217133,[3 4 1 6 5 8 9 2 7 0],321257,[0 8 9 6 2 1 5 7 4 3]
3,18254,[0 1 5 7 4 2 8 6 3 9],1704492,[4 7 2 1 5 0 8 3 6 9],510505,[1 4 7 3 0 5 2 6 9 8],341151,[0 9 4 6 7 8 3 2 5 1],1148048,[3 1 5 8 6 0 4 7 2 9],1693679,[4 7 0 1 3 9 8 6 5 2],2090421,[5 7 8 6 2 0 9 3 4 1],1433297,[3 9 5 2 7 0 6 8 4 1],1234387,[3 4 6 9 2 5 8 0 7 1],279571,[0 7 9 4 2 6 8 1 5 3]
4,49840,[0 2 3 9 4 5 7 8 1 6],1726432,[4 7 8 3 6 9 2 5 0 1],496529,[1 4 3 6 7 8 5 9 2 0],364016,[1 0 2 4 7 6 5 8 3 9],1150891,[3 1 6 4 5 8 9 0 7 2],1700890,[4 7 1 5 3 0 6 9 2 8],2113414,[5 8 3 2 1 7 9 6 0 4],1442797,[3 9 7 1 8 2 5 0 6 4],1218884,[3 4 1 8 9 2 7 5 0 6],262495,[0 7 5 1 6 4 3 2 9 8]
5,47197,[0 2 3 5 7 4 8 1 9 6],1659260,[4 6 1 2 7 0 9 5 3 8],548312,[1 5 6 8 4 2 3 7 0 9],387704,[1 0 6 9 4 8 3 5 2 7],1108959,[3 0 6 1 4 5 8 7 9 2],1723215,[4 7 6 9 2 0 5 3 8 1],2124075,[5 8 6 3 0 7 1 4 9 2],1431919,[3 9 5 0 7 6 2 1 8 4],1237545,[3 4 7 5 8 9 1 2 6 0],257840,[0 7 4 2 1 8 5 6 3 9]
6,74906,[0 2 8 9 1 4 3 6 5 7],1696819,[4 7 0 6 8 1 9 2 5 3],479537,[1 3 9 2 0 4 7 8 6 5],388516,[1 0 7 2 6 8 3 9 4 5],1132524,[3 1 0 7 9 6 5 2 4 8],1725075,[4 7 8 1 9 5 0 3 6 2],2078193,[5 7 4 2 3 1 6 8 9 0],1393737,[3 8 5 4 7 2 1 6 9 0],1198677,[3 2 7 8 6 9 5 1 4 0],259094,[0 7 4 3 9 1 6 5 2 8]
7,61898,[0 2 6 3 9 8 1 5 4 7],1712508,[4 7 3 8 2 9 5 0 1 6],547856,[1 5 6 7 9 3 2 4 0 8],370607,[1 0 3 6 8 4 9 7 5 2],1157665,[3 1 7 6 9 2 0 4 8 5],1713177,[4 7 3 9 2 5 1 6 8 0],2093745,[5 7 9 2 8 6 1 3 4 0],1381510,[3 8 2 0 7 5 9 6 1 4],1227431,[3 4 5 6 8 2 9 7 1 0],296164,[0 8 3 7 4 1 2 9 5 6]
8,29041,[0 1 7 8 4 2 3 5 9 6],1673803,[4 6 5 0 8 2 9 1 7 3],546079,[1 5 6 3 4 8 2 0 9 7],320004,[0 8 9 4 3 6 5 1 2 7],1153222,[3 1 6 8 7 0 9 5 2 4],1685727,[4 6 8 3 1 7 5 2 9 0],2108300,[5 8 2 3 1 0 9 6 4 7],1447448,[3 9 8 1 4 0 5 6 2 7],1248216,[3 4 9 6 5 8 0 1 2 7],317415,[0 8 7 9 6 1 4 3 5 2]
