99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
54,296523,[0 8 3 7 9 1 2 5 6 4],457049,[1 3 4 7 8 6 5 9 2 0],2942444,[8 0 9 6 5 2 7 3 1 4],1767358,[4 8 7 5 3 9 6 2 0 1],1035019,[2 8 6 3 5 0 9 1 7 4],2027720,[5 6 2 3 1 8 4 7 0 9],3231217,[8 9 1 0 6 7 2 3 5 4],1221721,[3 4 2 5 9 0 1 6 8 7],1868824,[5 1 3 8 6 4 7 9 0 2],3133081,[8 5 6 4 3 0 1 2 9 7]
55,2694463,[7 3 8 5 1 9 2 0 6 4],167738,[0 5 2 3 9 8 1 6 4 7],3291609,[9 0 6 1 7 2 4 5 8 3],2134375,[5 8 9 3 2 4 1 0 7 6],1424241,[3 9 2 6 0 7 4 5 8 1],3549410,[9 7 0 2 6 4 1 5 3 8],1896393,[5 2 0 3 9 4 6 7 8 1],554346,[1 5 7 9 8 3 6 0 2 4],3583341,[9 7 6 8 5 0 4 2 3 1],1422299,[3 9 2 1 5 6 4 8 7 0]
56,945973,[2 6 4 7 9 0 5 1 8 3],99905,[0 3 5 8 7 4 6 9 2 1],2499735,[6 8 9 7 5 0 3 2 4 1],2980339,[8 1 9 3 4 0 7 2 6 5],1968325,[5 3 8 4 7 6 2 0 9 1],3082761,[8 4 3 6 5 7 1 2 9 0],1173173,[3 2 0 8 5 6 1 9 7 4],151678,[0 4 8 1 6 9 7 5 2 3],1111994,[3 0 6 7 4 8 1 5 2 9],671140,[1 8 6 2 0 9 3 7 4 5]
57,76335,[0 2 9 3 1 4 7 6 8 5],2363309,[6 4 5 9 2 1 0 8 7 3],874739,[2 4 7 5 9 3 1 8 6 0],1343487,[3 7 2 5 9 6 4 1 8 0],1909618,[5 2 3 9 1 6 4 8 0 7],348289,[0 9 6 1 7 4 2 3 8 5],953245,[2 6 7 0 9 5 4 1 8 3],2882959,[7 9 4 0 1 6 3 2 8 5],3368825,[9 2 5 3 8 4 6 7 1 0],3184491,[8 6 9 5 7 2 0 3 4 1]
58,2483050,[6 8 4 5 7 0 2 9 1 3],134505,[0 4 3 7 8 9 2 5 6 1],2440650,[6 7 4 1 8 5 9 0 2 3],3370985,[9 2 5 7 8 3 4 6 1 0],1996889,[5 4 6 1 3 8 7 9 2 0],1971861,[5 3 9 1 7 0 8 4 6 2],856353,[2 4 1 9 5 3 6 7 8 0],319729,[0 8 9 4 1 5 2 3 7 6],1751212,[4 8 3 5 1 6 0 9 2 7],3402830,[9 3 4 1 0 8 6 5 2 7]
59,3264772,[8 9 7 5 2 3 0 6 1 4],979008,[2 7 3 1 8 5 0 4 6 9],3134728,[8 5 6 9 4 3 2 7 0 1],1402343,[3 8 7 1 6 0 9 5 4 2],523181,[1 4 9 7 5 8 0 6 3 2],3287625,[9 0 5 3 1 8 4 6 7 2],846517,[2 3 9 8 6 1 5 0 7 4],1306783,[3 6 4 1 9 8 2 0 7 5],2314718,[6 3 4 1 9 2 7 5 0 8],2829226,[7 8 1 3 4 9 2 6 0 5]
60,382063,[1 0 5 8 6 9 3 2 7 4],2309700,[6 3 2 1 9 5 7 0 4 8],532080,[1 5 2 7 0 3 4 6 8 9],3277655,[9 0 3 4 2 7 8 6 5 1],3233625,[8 9 1 5 0 7 3 4 6 2],1177502,[3 2 1 7 5 6 8 4 0 9],785595,[2 1 5 9 0 7 3 6 8 4],1962336,[5 3 7 2 4 9 0 1 6 8],621409,[1 7 4 3 0 6 2 5 9 8],3590412,[9 8 0 3 6 1 5 2 4 7]
61,2071181,[5 7 2 9 4 8 0 6 3 1],2476461,[6 8 3 2 5 0 9 4 7 1],1732352,[4 7 9 6 0 2 3 5 1 8],1478865,[4 0 7 3 9 8 2 5 6 1],2736503,[7 4 8 9 5 0 6 3 2 1],131017,[0 4 2 9 8 7 1 3 6 5],405625,[1 2 0 6 5 4 3 7 9 8],2726711,[7 4 6 0 1 5 9 8 3 2],3195370,[8 7 2 0 1 3 5 9 4 6],1076284,[2 9 6 4 8 0 1 7 3 5]
62,3238340,[8 9 2 4 6 0 7 3 1 5],1358476,[3 7 6 4 8 5 0 9 1 2],2465782,[6 8 1 2 7 0 9 5 3 4],481340,[1 3 9 5 6 0 8 4 2 7],924971,[2 5 9 4 7 0 3 8 6 1],2759396,[7 5 3 4 2 9 8 1 0 6],1994131,[5 4 3 7 6 8 9 0 2 1],2262220,[6 2 0 8 9 7 1 5 3 4],2278097,[6 2 5 0 1 3 8 9 7 4],753944,[2 0 7 6 1 9 4 5 3 8]
63,3345259,[9 1 8 6 2 0 7 3 5 4],2734595,[7 4 8 5 0 2 3 9 6 1],553855,[1 5 7 9 2 4 3 0 8 6],3282226,[9 0 4 2 6 8 3 7 1 5],19377,[0 1 5 8 9 4 3 6 7 2],2137148,[5 9 0 1 3 6 8 4 2 7],1896728,[5 2 0 4 6 1 7 8 3 9],1130420,[3 1 0 5 2 4 9 7 6 8],397600,[1 0 8 9 3 4 6 7 2 5],1711239,[4 7 3 5 8 1 6 2 9 0]
64,2627567,[7 2 1 4 5 3 9 8 6 0],1341857,[3 7 2 1 8 0 6 9 5 4],1671006,[4 6 3 5 9 0 2 1 7 8],2568788,[7 0 6 5 8 3 9 2 1 4],621590,[1 7 4 3 2 9 6 5 0 8],1863204,[5 1 2 7 8 6 4 0 3 9],2904855,[8 0 1 4 6 2 7 5 9 3],256823,[0 7 3 9 6 1 8 5 4 2],1456823,[4 0 2 1 6 3 9 8 7 5],1107318,[3 0 5 7 9 6 2 1 4 8]
65,2002912,[5 4 7 2 8 9 3 6 0 1],162107,[0 5 1 3 2 9 6 8 7 4],1592275,[4 3 5 9 2 8 7 0 6 1],1099089,[3 0 4 1 7 2 6 8 9 5],1591134,[4 3 5 7 9 2 1 0 6 8],820598,[2 3 4 8 7 1 6 5 0 9],3028621,[8 3 0 9 4 5 6 1 7 2],2965004,[8 1 5 3 0 4 9 6 2 7],2681071,[7 3 4 9 6 1 2 0 8 5],2853798,[7 8 6 1 4 5 2 0 3 9]
66,621224,[1 7 4 2 8 9 3 5 0 6],1866784,[5 1 3 4 8 6 7 9 0 2],1348783,[3 7 4 6 1 9 2 0 8 5],2013404,[5 4 9 3 2 1 8 6 0 7],210170,[0 6 2 7 9 4 1 5 3 8],2329887,[6 3 8 1 9 5 4 2 7 0],2390453,[6 5 2 3 0 7 1 9 8 4],2942126,[8 0 9 6 2 5 4 3 1 7],2716402,[7 4 2 9 6 5 1 8 0 3],2808088,[7 6 5 1 0 8 4 9 2 3]
67,1855715,[5 1 0 3 6 4 7 9 8 2],3234887,[8 9 1 6 7 2 5 4 3 0],1864189,[5 1 2 9 0 8 6 3 7 4],67906,[0 2 7 5 3 9 4 8 1 6],237637,[0 6 9 2 1 4 7 3 8 5],2516945,[6 9 3 2 7 4 5 8 1 0],1646007,[4 5 8 6 0 7 3 2 9 1],3035491,[8 3 2 1 9 6 7 0 5 4],32413,[0 1 8 5 2 3 7 4 9 6],251351,[0 7 2 9 1 5 8 6 4 3]
68,2461551,[6 8 0 3 7 9 4 2 5 1],2128809,[5 8 7 2 6 0 3 4 9 1],1789790,[4 9 3 0 7 8 5 2 1 6],594123,[1 6 7 9 2 0 3 5 8 4],469142,[1 3 7 0 6 5 8 4 2 9],2675998,[7 3 2 9 5 8 6 4 0 1],2605167,[7 1 5 9 2 6 4 3 8 0],730297,[2 0 1 9 4 8 3 5 7 6],3464914,[9 4 8 3 2 1 5 7 0 6],1642670,[4 5 7 9 2 8 3 1 0 6]
69,929439,[2 6 0 4 9 3 7 5 8 1],806658,[2 3 0 1 6 4 9 5 7 8],2204997,[6 0 7 4 3 9 8 2 5 1],1521341,[4 1 7 8 9 6 0 5 3 2],1101725,[3 0 4 7 2 1 5 9 8 6],622620,[1 7 4 5 8 3 6 0 2 9],3290336,[9 0 5 7 8 3 2 4 1 6],2689732,[7 3 6 5 8 2 0 9 1 4],3009259,[8 2 6 0 5 1 9 3 7 4],1651271,[4 5 9 6 2 3 8 7 1 0]
70,2062074,[5 7 1 0 9 8 6 2 3 4],1921637,[5 2 7 1 9 6 0 8 4 3],1618102,[4 5 1 0 6 2 9 8 3 7],3590436,[9 8 0 3 6 2 5 1 4 7],1758080,[4 8 5 7 6 3 1 2 0 9],3338653,[9 1 7 4 0 2 6 3 8 5],2296269,[6 2 9 5 1 4 8 3 7 0],1222676,[3 4 2 7 0 9 8 5 1 6],2335359,[6 3 9 2 5 1 7 4 8 0],776696,[2 1 4 0 8 6 5 7 3 9]
71,1982667,[5 4 1 3 8 2 0 7 9 6],2468383,[6 8 1 7 2 9 3 0 5 4],1640237,[4 5 7 3 0 8 1 9 6 2],1422920,[3 9 2 4 1 7 5 6 0 8],168294,[0 5 2 4 8 6 3 1 7 9],723584,[1 9 8 4 7 6 2 3 0 5],361329,[0 9 8 5 7 1 3 4 6 2],2254238,[6 1 9 2 8 3 5 4 0 7],2303849,[6 3 1 0 8 7 5 9 4 2],56869,[0 2 5 3 9 8 6 1 7 4]
72,971694,[2 7 0 8 5 4 3 1 6 9],973748,[2 7 1 3 5 6 9 4 0 8],3027165,[8 3 0 6 4 2 9 5 7 1],3493721,[9 5 6 1 3 2 7 8 4 0],436351,[1 2 8 6 0 4 5 3 9 7],146406,[0 4 7 1 5 2 6 3 8 9],3224122,[8 7 9 4 6 3 1 5 0 2],1929164,[5 2 8 7 3 1 9 4 0 6],2043134,[5 6 7 2 8 0 4 3 1 9],212920,[0 6 3 2 8 4 7 9 1 5]
73,393078,[1 0 7 9 8 5 3 2 4 6],303355,[0 8 5 2 3 9 7 1 6 4],958805,[2 6 8 1 7 0 3 9 5 4],1528297,[4 1 9 2 6 8 0 3 7 5],3510230,[9 6 0 4 2 8 5 3 1 7],97311,[0 3 5 4 1 9 7 6 8 2],605863,[1 7 0 3 5 9 4 2 8 6],2415224,[6 5 9 1 3 8 2 4 0 7],229585,[0 6 7 4 9 2 1 3 8 5],486454,[1 4 0 6 7 8 9 5 2 3]
74,2135633,[5 8 9 6 0 7 3 4 2 1],955390,[2 6 7 4 9 3 8 5 0 1],1286116,[3 5 9 1 2 7 0 8 4 6],1326050,[3 6 9 0 7 4 1 5 2 8],2025384,[5 6 1 9 0 3 2 4 7 8],3460755,[9 4 7 5 3 6 0 2 8 1],32481,[0 1 8 5 2 7 4 6 9 3],3263093,[8 9 7 3 0 4 1 6 5 2],3562028,[9 7 2 6 1 4 8 3 0 5],1715942,[4 7 5 3 1 6 8 2 0 9]
75,2401869,[6 5 4 3 9 2 8 1 7 0],772121,[2 1 3 4 6 5 8 9 7 0],821575,[2 3 5 0 1 7 6 4 9 8],3084925,[8 4 5 0 6 7 3 1 9 2],1177989,[3 2 1 8 0 6 9 5 7 4],1845538,[5 0 8 2 3 6 4 9 1 7],1119751,[3 0 8 2 4 5 6 1 9 7],2729908,[7 4 6 5 3 1 0 9 2 8],2257135,[6 1 9 7 8 3 2 0 5 4],2369476,[6 4 8 0 9 5 1 7 2 3]
76,2808199,[7 6 5 1 2 8 3 0 9 4],3422300,[9 3 8 0 2 1 7 5 4 6],1705827,[4 7 2 5 1 3 0 8 9 6],2926393,[8 0 5 6 3 7 1 2 9 4],3068036,[8 4 0 7 1 9 6 3 2 5],3074285,[8 4 1 9 7 0 2 6 5 3],185691,[0 5 6 8 9 3 1 4 7 2],2064275,[5 7 1 6 0 3 4 9 8 2],3241023,[8 9 3 0 4 5 6 2 7 1],3506331,[9 5 8 4 7 2 0 3 6 1]
77,3504772,[9 5 8 2 6 3 0 7 1 4],1559105,[4 2 7 3 5 6 8 9 1 0],391684,[1 0 7 8 2 3 4 9 5 6],2151979,[5 9 2 8 7 0 6 1 4 3],1656011,[4 6 0 7 1 2 5 9 8 3],1279140,[3 5 7 8 4 2 6 0 1 9],46673,[0 2 3 4 8 9 6 7 5 1],2151166,[5 9 2 7 6 1 8 4 0 3],1301368,[3 6 2 1 5 8 7 9 0 4],2819257,[7 6 9 2 4 8 0 1 5 3]
78,947359,[2 6 4 9 7 5 1 0 8 3],2945772,[8 1 0 5 4 2 7 3 6 9],1913695,[5 2 4 7 9 3 1 0 8 6],2138475,[5 9 0 3 1 7 2 6 8 4],2918364,[8 0 4 1 3 7 6 2 5 9],437906,[1 2 8 9 3 4 0 6 5 7],1425671,[3 9 2 8 0 5 7 6 4 1],2113161,[5 8 3 1 9 6 2 4 7 0],2409663,[6 5 8 0 7 3 4 2 9 1],1744086,[4 8 2 0 5 1 6 3 7 9]
79,1013967,[2 8 1 3 4 7 6 5 9 0],2411124,[6 5 8 2 7 4 3 0 1 9],2346196,[6 4 1 5 7 8 0 9 2 3],305572,[0 8 5 6 3 4 1 9 2 7],2711358,[7 4 1 9 6 5 2 0 3 8],616097,[1 7 3 2 8 0 6 9 5 4],1803465,[4 9 6 7 5 8 1 2 3 0],3297344,[9 0 7 2 5 8 3 4 1 6],3155898,[8 6 2 1 3 0 9 4 5 7],3232269,[8 9 1 3 2 5 7 4 6 0]
80,262115,[0 7 5 1 2 4 6 9 8 3],1890131,[5 1 9 0 3 2 6 8 7 4],1008547,[2 8 0 1 7 5 9 3 6 4],27280,[0 1 7 4 9 3 6 8 2 5],1440543,[3 9 6 7 5 2 4 1 8 0],1787257,[4 9 2 6 1 8 0 3 7 5],2471747,[6 8 2 3 9 7 1 5 4 0],3324031,[9 1 4 5 7 2 3 0 8 6],2697333,[7 3 9 1 2 6 8 4 5 0],1046919,[2 8 9 6 0 3 5 4 7 1]
81,1104810,[3 0 5 2 6 8 9 1 4 7],1292059,[3 6 0 4 7 1 9 2 8 5],1207145,[3 2 9 5 6 4 7 8 1 0],1116873,[3 0 7 6 2 4 5 8 9 1],283378,[0 8 1 3 6 5 4 9 2 7],1073021,[2 9 5 8 1 7 0 6 4 3],1930945,[5 2 9 0 8 3 1 4 7 6],326980,[0 9 1 8 2 7 3 6 4 5],3522498,[9 6 2 8 3 0 7 1 4 5],2283139,[6 2 7 0 1 3 9 4 8 5]
82,722517,[1 9 8 3 4 7 6 2 5 0],737373,[2 0 4 5 1 8 9 6 7 3],2117654,[5 8 4 1 2 0 7 6 3 9],2362437,[6 4 5 8 0 9 7 2 3 1],1522367,[4 1 8 0 5 3 9 7 6 2],558666,[1 5 8 7 9 3 6 0 2 4],1876331,[5 1 6 3 0 2 7 9 8 4],25808,[0 1 7 2 9 3 5 6 4 8],1280316,[3 5 8 0 2 4 7 1 6 9],2595605,[7 1 4 0 2 3 5 9 8 6]
83,2768147,[7 5 6 1 4 9 2 8 3 0],2239892,[6 1 5 3 9 7 8 2 0 4],3253483,[8 9 5 3 6 1 7 0 4 2],771851,[2 1 3 4 0 5 7 9 8 6],2838448,[7 8 3 1 2 6 5 9 0 4],2948803,[8 1 2 0 6 4 9 3 7 5],1746284,[4 8 2 5 3 1 9 6 0 7],1330770,[3 7 0 1 4 8 9 2 5 6],2816978,[7 6 8 9 2 5 0 3 1 4],159595,[0 4 9 6 5 8 7 1 3 2]
84,964112,[2 6 9 3 0 4 5 7 1 8],3379177,[9 2 7 4 1 8 0 3 6 5],108689,[0 3 7 5 9 6 4 8 2 1],1386119,[3 8 4 0 1 9 7 6 5 2],293061,[0 8 3 2 1 4 9 6 7 5],1581109,[4 3 1 7 9 8 5 0 6 2],149872,[0 4 7 8 1 9 5 6 2 3],1391585,[3 8 5 0 7 4 6 9 2 1],2698293,[7 3 9 2 5 6 8 1 4 0],2063333,[5 7 1 3 8 4 0 9 6 2]
85,2006529,[5 4 8 0 9 1 3 6 7 2],3522812,[9 6 2 8 5 4 7 1 0 3],3174625,[8 6 5 9 1 2 0 3 7 4],1706528,[4 7 2 6 1 0 5 8 3 9],2819678,[7 6 9 3 1 2 5 4 0 8],1564160,[4 2 8 3 5 7 1 6 0 9],1489633,[4 0 9 5 8 6 1 2 7 3],833809,[2 3 7 5 0 6 1 4 9 8],1098482,[3 0 2 9 7 1 4 6 5 8],3311597,[9 1 2 0 5 7 3 8 6 4]
86,1364345,[3 7 8 5 9 2 4 6 1 0],2874347,[7 9 2 3 0 8 4 6 5 1],3319720,[9 1 3 6 7 2 5 8 0 4],90121,[0 3 2 9 4 1 5 6 8 7],2067751,[5 7 2 1 9 3 4 0 8 6],82219,[0 3 1 5 4 2 9 6 8 7],3396530,[9 3 1 8 4 5 0 6 2 7],2199813,[6 0 5 4 2 8 9 3 7 1],76172,[0 2 9 1 7 6 8 4 3 5],1641213,[4 5 7 6 2 8 9 1 3 0]
87,1286576,[3 5 9 1 8 4 2 6 0 7],2763063,[7 5 4 1 6 3 8 2 9 0],2341719,[6 4 0 7 3 2 8 5 9 1],2979942,[8 1 9 2 6 7 3 0 4 5],1338358,[3 7 1 5 8 9 6 4 0 2],1311561,[3 6 5 1 7 8 2 4 9 0],1362379,[3 7 8 2 1 0 9 4 6 5],2948514,[8 1 2 0 3 9 7 4 5 6],2876166,[7 9 2 5 6 0 3 1 4 8],3220668,[8 7 9 0 1 6 4 2 3 5]
88,2696452,[7 3 9 0 1 5 2 8 4 6],2813880,[7 6 8 2 1 0 3 4 5 9],3119700,[8 5 2 9 7 3 4 0 1 6],1218694,[3 4 1 8 6 7 9 5 0 2],683530,[1 8 9 5 3 0 4 7 2 6],2196583,[6 0 4 8 7 9 2 1 5 3],1489608,[4 0 9 5 8 3 1 2 6 7],3221714,[8 7 9 1 4 5 0 3 2 6],2761541,[7 5 3 9 2 8 0 6 4 1],731823,[2 0 3 4 6 7 8 5 9 1]
89,492481,[1 4 2 8 0 3 5 6 9 7],2286059,[6 2 7 5 0 4 3 9 8 1],2854653,[7 8 6 2 5 4 9 1 3 0],1891766,[5 1 9 3 4 7 6 2 0 8],2169033,[5 9 7 2 4 1 3 6 8 0],168070,[0 5 2 4 6 7 9 8 1 3],2875168,[7 9 2 4 1 6 5 8 0 3],554743,[1 5 8 0 4 9 3 2 7 6],2661131,[7 3 0 1 2 4 6 9 8 5],926940,[2 5 9 8 3 4 6 0 1 7]
90,3324002,[9 1 4 5 7 0 2 6 3 8],717526,[1 9 7 3 5 2 8 6 0 4],3254450,[8 9 5 6 0 3 1 4 2 7],1975269,[5 3 9 8 2 4 7 1 6 0],767565,[2 1 0 5 3 6 9 7 8 4],3511454,[9 6 0 7 1 2 5 4 3 8],570664,[1 6 2 3 7 5 8 9 0 4],3088902,[8 4 5 9 0 7 2 1 3 6],2085284,[5 7 6 8 1 2 9 3 0 4],2007605,[5 4 8 2 3 0 1 9 7 6]
91,3505671,[9 5 8 3 7 6 2 1 4 0],2428946,[6 7 1 9 4 2 0 5 3 8],933058,[2 6 1 0 9 5 4 8 3 7],151302,[0 4 8 1 2 9 5 3 6 7],2727895,[7 4 6 1 8 3 2 0 9 5],1265418,[3 5 4 0 7 1 9 2 6 8],1381686,[3 8 2 1 0 4 6 5 7 9],1753014,[4 8 3 7 6 2 1 0 5 9],3470069,[9 5 0 4 6 2 1 8 7 3],864741,[2 4 5 7 0 1 9 6 8 3]
92,2439429,[6 7 4 0 1 5 9 3 8 2],557167,[1 5 8 4 9 0 3 2 7 6],1334401,[3 7 0 8 4 1 2 5 9 6],315534,[0 8 7 5 2 4 3 1 6 9],781618,[2 1 5 0 7 6 4 9 3 8],2977416,[8 1 7 6 2 9 0 3 4 5],1542021,[4 2 1 9 7 0 8 5 6 3],3460929,[9 4 7 5 8 0 2 3 6 1],1228489,[3 4 5 8 1 6 0 2 9 7],1010958,[2 8 0 6 1 7 4 3 5 9]
93,2897852,[7 9 6 8 4 3 5 1 0 2],837352,[2 3 8 0 9 7 5 6 1 4],3390108,[9 3 0 6 4 8 5 1 2 7],380688,[1 0 5 6 8 4 2 3 7 9],1443776,[3 9 7 4 1 5 2 6 0 8],494834,[1 4 3 2 5 8 0 7 6 9],2481625,[6 8 4 2 7 1 0 3 9 5],2085369,[5 7 6 8 2 0 3 4 9 1],2056935,[5 7 0 1 9 2 6 4 8 3],2888670,[7 9 5 1 0 3 4 2 6 8]
94,3243295,[8 9 3 4 5 2 1 0 7 6],1685263,[4 6 8 2 5 9 1 0 7 3],3392404,[9 3 1 0 7 2 4 8 5 6],334328,[0 9 3 4 5 1 6 7 2 8],1750480,[4 8 3 2 1 5 7 9 0 6],2026881,[5 6 2 1 0 8 4 7 9 3],817283,[2 3 4 1 0 8 6 9 7 5],420813,[1 2 5 6 4 8 9 3 7 0],2576392,[7 0 9 2 3 8 5 6 1 4],1961030,[5 3 7 0 6 9 4 2 1 8]
95,1859471,[5 1 0 9 6 4 8 7 3 2],2890512,[7 9 5 3 4 6 0 1 2 8],3484759,[9 5 3 2 8 6 1 0 7 4],2633877,[7 2 3 6 0 9 8 4 5 1],2887040,[7 9 4 6 5 3 1 2 0 8],192792,[0 5 8 2 7 6 1 3 4 9],2179540,[6 0 1 5 2 9 3 8 4 7],2558691,[7 0 4 6 8 3 1 5 9 2],721290,[1 9 8 0 6 5 7 2 3 4],3572429,[9 7 4 6 5 1 0 8 3 2]
96,3284649,[9 0 4 7 1 2 5 6 8 3],2055458,[5 6 9 7 4 8 0 2 1 3],1389497,[3 8 4 6 9 0 5 7 2 1],179513,[0 5 4 7 2 9 6 8 3 1],1248067,[3 4 9 6 2 5 8 0 7 1],1899438,[5 2 0 9 1 7 4 3 6 8],2701258,[7 3 9 8 5 2 1 6 0 4],412765,[1 2 3 9 4 7 6 0 8 5],34260,[0 1 8 7 5 4 6 2 3 9],2761145,[7 5 3 8 9 2 4 6 1 0]
97,2601801,[7 1 5 2 6 8 3 4 9 0],1859342,[5 1 0 9 4 6 7 3 2 8],3099973,[8 4 9 0 5 1 6 2 7 3],206075,[0 6 1 9 3 4 5 8 7 2],1082278,[2 9 7 6 0 8 5 4 1 3],1478848,[4 0 7 3 9 6 5 8 1 2],53073,[0 2 4 6 8 3 5 7 9 1],54600,[0 2 4 8 9 1 3 5 6 7],3383170,[9 2 8 1 7 0 4 6 3 5],3050606,[8 3 6 1 9 5 4 2 0 7]
98,2459170,[6 7 9 8 3 0 2 5 1 4],1360038,[3 7 6 8 9 4 1 0 2 5],873278,[2 4 7 1 9 3 6 5 0 8],450710,[1 3 2 5 9 8 6 4 0 7],3230793,[8 9 1 0 3 4 5 6 7 2],325732,[0 9 1 6 4 5 2 8 3 7],778055,[2 1 4 5 7 8 9 6 3 0],3196757,[8 7 2 1 9 5 0 6 4 3],3272586,[9 0 2 4 3 6 8 1 5 7],3475501,[9 5 1 6 0 4 7 2 8 3]
99,206247,[0 6 1 9 4 7 5 3 8 2],307177,[0 8 5 9 4 7 1 2 6 3],117372,[0 3 9 4 1 2 7 5 6 8],153948,[0 4 8 5 7 9 3 1 2 6],186183,[0 5 6 9 4 3 7 2 8 1],234429,[0 6 8 4 5 3 9 2 7 1],3556009,[9 7 1 4 8 3 0 2 6 5],3410139,[9 3 5 6 1 8 0 4 7 2],3071491,[8 4 1 3 9 6 7 0 5 2],1008157,[2 8 0 1 4 5 7 3 9 6]
100,3108090,[8 5 0 6 7 4 9 1 2 3],1218782,[3 4 1 8 7 5 6 2 0 9],2337240,[6 3 9 7 1 0 2 4 5 8],384770,[1 0 6 4 5 7 2 8 3 9],3112855,[8 5 1 6 3 4 2 0 9 7],610024,[1 7 2 0 4 6 8 9 3 5],67622,[0 2 7 4 9 5 6 3 1 8],3246598,[8 9 4 1 0 7 6 5 2 3],1994014,[5 4 3 7 2 8 9 6 0 1],1679765,[4 6 7 2 0 1 3 9 8 5]
1,1662691,[4 6 1 9 2 7 8 0 5 3],1499096,[4 1 2 6 0 7 5 8 3 9],1547874,[4 2 5 0 8 9 7 1 3 6],554655,[1 5 8 0 4 2 7 6 9 3],1688174,[4 6 8 9 5 0 3 2 1 7],533243,[1 5 2 8 6 7 3 9 4 0],1784161,[4 9 2 0 1 3 5 6 8 7],2246218,[6 1 7 5 8 3 2 9 0 4],1579845,[4 3 1 6 2 5 9 7 8 0],1294070,[3 6 0 8 2 9 5 4 1 7]
2,3394319,[9 3 1 5 2 8 7 6 4 0],3461113,[9 4 7 6 0 5 1 2 8 3],3440025,[9 4 2 5 7 8 1 3 6 0],3317566,[9 1 3 2 7 4 8 6 0 5],3479269,[9 5 2 3 1 8 6 0 7 4],1930329,[5 2 9 0 1 3 6 7 8 4],807750,[2 3 0 4 9 5 6 1 7 8],3391763,[9 3 0 8 6 5 2 7 4 1],3179326,[8 6 7 5 4 1 9 3 0 2],2223452,[6 1 2 3 0 8 9 5 4 7]
3,2415927,[6 5 9 2 3 7 4 1 8 0],643651,[1 7 9 5 8 4 6 0 3 2],1667441,[4 6 2 8 9 1 5 7 3 0],2173889,[5 9 8 2 1 6 4 7 3 0],3433153,[9 4 1 2 3 7 0 5 8 6],3584446,[9 7 8 1 3 2 6 5 0 4],3174406,[8 6 5 7 9 1 4 3 0 2],81222,[0 3 1 2 8 9 5 4 6 7],2574373,[7 0 8 6 4 1 5 2 9 3],74310,[0 2 8 7 3 4 5 1 6 9]
4,3365092,[9 2 4 6 7 3 0 8 1 5],1346327,[3 7 4 0 9 2 8 6 5 1],2282491,[6 2 5 9 0 7 8 1 4 3],1006002,[2 7 9 5 1 3 8 0 4 6],1983733,[5 4 1 7 2 0 8 3 9 6],1288950,[3 5 9 7 1 2 4 0 6 8],2658175,[7 2 9 3 8 4 1 0 6 5],322548,[0 8 9 7 6 5 3 1 2 4],3158555,[8 6 2 5 9 1 3 7 4 0],6804,[0 1 3 5 6 8 7 2 4 9]
5,1187038,[3 2 5 6 7 9 8 4 0 1],1203288,[3 2 8 7 1 5 0 4 6 9],889800,[2 5 0 6 9 1 3 4 7 8],1747994,[4 8 2 7 6 5 0 3 1 9],1699998,[4 7 1 3 0 8 5 2 6 9],1726295,[4 7 8 3 5 6 9 2 1 0],1776779,[4 9 0 5 7 3 2 8 6 1],325142,[0 9 1 5 6 4 7 3 2 8],449491,[1 3 2 4 5 8 9 0 7 6],1752058,[4 8 3 6 2 5 1 9 0 7]
6,1391073,[3 8 5 0 1 4 6 7 9 2],3129912,[8 5 6 0 1 7 2 3 4 9],2816522,[7 6 8 5 9 0 1 3 2 4],3045128,[8 3 5 1 4 0 6 7 2 9],2141263,[5 9 0 7 8 6 2 1 4 3],709041,[1 9 5 6 7 4 2 3 8 0],1091122,[3 0 1 6 5 8 4 9 2 7],3260164,[8 9 6 7 0 1 2 5 3 4],2166784,[5 9 6 8 2 3 4 7 0 1],3155217,[8 6 2 0 3 5 4 7 9 1]
7,3388997,[9 3 0 4 8 6 1 7 5 2],3432160,[9 4 0 8 7 2 5 6 1 3],3527089,[9 6 3 7 5 2 0 1 8 4],3342284,[9 1 8 2 0 4 7 5 3 6],3021154,[8 2 9 4 0 3 5 7 1 6],1287335,[3 5 9 2 8 6 7 4 1 0],1354860,[3 7 5 8 6 2 4 0 1 9],1921141,[5 2 7 1 3 6 8 0 9 4],524134,[1 4 9 8 7 5 6 3 0 2],969754,[2 7 0 4 9 3 5 8 1 6]
8,131960,[0 4 3 2 5 8 6 7 1 9],2832697,[7 8 2 0 3 9 1 4 6 5],25440,[0 1 7 2 5 3 4 6 8 9],2334113,[6 3 9 0 7 8 4 5 2 1],370382,[1 0 3 6 5 7 8 4 2 9],3360399,[9 2 3 7 1 4 6 5 8 0],1209589,[3 2 9 8 7 6 4 0 5 1],680289,[1 8 7 9 6 0 3 4 5 2],2829274,[7 8 1 3 5 2 4 9 0 6],135144,[0 4 3 8 7 2 1 5 6 9]
