70%,Optima 1, Optima [1]
72,1065,[1 3 6 2 4 5 0]
73,965,[1 3 0 2 6 5 4]
74,1183,[1 4 6 2 0 5 3]
75,3043,[4 1 2 6 0 5 3]
76,3345,[4 3 6 1 2 5 0]
77,1199,[1 4 6 5 3 2 0]
78,1734,[2 3 4 1 0 5 6]
79,454,[0 4 5 6 3 1 2]
80,2624,[3 4 6 1 2 0 5]
81,1011,[1 3 4 0 5 6 2]
82,1514,[2 0 5 1 4 3 6]
83,2491,[3 2 5 6 0 4 1]
84,2030,[2 5 6 3 1 0 4]
85,2727,[3 5 4 2 1 6 0]
86,1613,[2 1 4 0 6 5 3]
87,2137,[2 6 5 0 1 4 3]
88,144,[0 2 3 1 4 5 6]
89,2790,[3 6 1 2 0 4 5]
90,2226,[3 0 4 6 1 2 5]
91,1700,[2 3 0 6 4 1 5]
92,846,[1 2 0 4 3 5 6]
93,1706,[2 3 1 0 5 4 6]
94,2847,[3 6 4 2 1 5 0]
95,1372,[1 6 3 0 5 2 4]
96,3105,[4 1 6 2 3 5 0]
97,2937,[4 0 3 2 5 6 1]
98,2067,[2 6 1 0 4 5 3]
99,632,[0 6 2 3 4 1 5]
100,2811,[3 6 2 0 4 5 1]
1,367,[0 4 1 3 2 6 5]
2,3118,[4 1 6 5 3 0 2]
3,2480,[3 2 5 1 4 0 6]
4,2852,[3 6 4 5 1 0 2]
5,1546,[2 0 6 3 5 1 4]
6,1444,[2 0 1 3 6 4 5]
7,1655,[2 1 5 6 4 3 0]
8,2719,[3 5 4 1 0 6 2]
9,2765,[3 6 0 1 5 4 2]
10,2177,[3 0 1 5 6 4 2]
11,710,[0 6 5 3 2 1 4]
12,2220,[3 0 4 5 1 2 6]
13,1740,[2 3 4 5 0 1 6]
14,1229,[1 5 2 0 6 4 3]
15,1306,[1 5 6 2 4 0 3]
16,2230,[3 0 4 6 5 1 2]
17,1390,[1 6 3 5 4 0 2]
18,2300,[3 1 0 6 4 2 5]
19,244,[0 3 1 2 6 4 5]
20,807,[1 0 5 4 3 6 2]
21,3352,[4 3 6 2 5 0 1]
22,283,[0 3 2 6 1 5 4]
23,3339,[4 3 6 0 2 5 1]
24,1820,[2 4 0 6 3 1 5]
25,284,[0 3 2 6 4 1 5]
26,2141,[2 6 5 0 4 3 1]
27,3013,[4 1 0 5 2 6 3]
28,1772,[2 3 5 6 1 0 4]
29,3465,[4 5 6 1 2 3 0]
30,3592,[4 6 5 2 3 0 1]
31,534,[0 5 3 2 1 4 6]
32,2786,[3 6 1 0 4 2 5]
33,1229,[1 5 2 0 6 4 3]
34,1297,[1 5 6 0 2 4 3]
35,2570,[3 4 2 0 5 1 6]
36,1548,[2 0 6 4 1 3 5]
37,2689,[3 5 2 0 1 6 4]
38,3294,[4 3 2 1 0 5 6]
39,611,[0 6 1 3 5 4 2]
40,1409,[1 6 4 3 5 2 0]
41,3612,[5 0 1 4 2 3 6]
42,3072,[4 1 5 0 2 3 6]
43,1294,[1 5 4 6 3 0 2]
44,739,[1 0 2 6 3 5 4]
45,1643,[2 1 5 3 6 4 0]
46,3135,[4 2 0 5 3 6 1]
47,2760,[3 6 0 1 2 4 5]
48,604,[0 6 1 2 5 3 4]
49,1668,[2 1 6 4 0 3 5]
50,2797,[3 6 1 4 0 5 2]
51,1841,[2 4 1 5 6 3 0]
52,763,[1 0 3 6 2 5 4]
53,1890,[2 4 5 6 0 1 3]
54,3479,[4 5 6 3 2 1 0]
55,3113,[4 1 6 3 5 2 0]
56,3571,[4 6 3 5 0 2 1]
57,3433,[4 5 3 0 1 6 2]
58,786,[1 0 4 6 2 3 5]
59,2714,[3 5 4 0 2 1 6]
60,3060,[4 1 3 5 0 2 6]
61,2086,[2 6 1 5 4 0 3]
62,3538,[4 6 2 1 5 0 3]
63,2909,[4 0 2 1 6 5 3]
64,2828,[3 6 2 5 1 0 4]
65,1770,[2 3 5 6 0 1 4]
66,1578,[2 1 0 6 3 4 5]
67,1118,[1 4 2 5 3 0 6]
68,570,[0 5 4 6 1 2 3]
69,2314,[3 1 2 4 6 0 5]
70,3413,[4 5 2 0 6 3 1]
71,3196,[4 2 5 0 6 1 3]
72,1751,[2 3 4 6 5 1 0]
73,1816,[2 4 0 5 6 1 3]
74,2549,[3 4 1 0 6 5 2]
75,850,[1 2 0 4 6 3 5]
76,142,[0 2 1 6 5 3 4]
77,2626,[3 4 6 1 5 0 2]
78,2726,[3 5 4 2 1 0 6]
79,244,[0 3 1 2 6 4 5]
80,783,[1 0 4 5 3 6 2]
81,3035,[4 1 2 3 6 5 0]
82,2536,[3 4 0 5 6 1 2]
83,317,[0 3 5 1 6 4 2]
84,794,[1 0 5 2 4 3 6]
85,1877,[2 4 5 0 6 3 1]
86,3425,[4 5 2 3 6 1 0]
87,1022,[1 3 4 5 2 0 6]
88,1404,[1 6 4 3 0 2 5]
89,1838,[2 4 1 5 3 0 6]
90,2653,[3 5 0 4 1 6 2]
91,1769,[2 3 5 4 6 1 0]
92,2029,[2 5 6 3 0 4 1]
93,706,[0 6 5 2 4 1 3]
94,1206,[1 5 0 3 2 4 6]
95,2978,[4 0 6 1 3 2 5]
96,347,[0 3 6 2 5 4 1]
97,258,[0 3 1 6 2 4 5]
98,2120,[2 6 4 1 3 0 5]
99,2623,[3 4 6 1 0 5 2]
100,357,[0 3 6 5 2 4 1]
1,2144,[2 6 5 1 3 0 4]
2,2317,[3 1 2 5 0 6 4]
3,1944,[2 5 1 0 3 4 6]
4,1910,[2 4 6 3 1 0 5]
5,3256,[4 3 0 5 6 1 2]
6,331,[0 3 5 6 1 4 2]
7,2602,[3 4 5 1 6 0 2]
8,2995,[4 0 6 5 1 3 2]
9,2756,[3 5 6 4 1 0 2]
10,2834,[3 6 4 0 2 1 5]
11,1072,[1 3 6 4 5 0 2]
12,834,[1 0 6 5 2 3 4]
13,609,[0 6 1 3 4 5 2]
14,2058,[2 6 0 5 1 3 4]
15,396,[0 4 2 5 1 3 6]
16,3205,[4 2 5 3 0 6 1]
17,3433,[4 5 3 0 1 6 2]
18,2241,[3 0 5 2 4 6 1]
19,1078,[1 3 6 5 4 0 2]
20,1999,[2 5 4 1 0 6 3]
21,682,[0 6 4 2 5 1 3]
22,3368,[4 5 0 2 3 1 6]
23,2386,[3 1 6 2 5 0 4]
24,3315,[4 3 5 0 2 6 1]
25,1770,[2 3 5 6 0 1 4]
26,1293,[1 5 4 6 2 3 0]
27,1171,[1 4 5 6 0 3 2]
28,737,[1 0 2 5 6 4 3]
29,3226,[4 2 6 1 5 0 3]
30,776,[1 0 4 3 5 2 6]
31,306,[0 3 4 6 1 2 5]
32,632,[0 6 2 3 4 1 5]
33,319,[0 3 5 2 1 6 4]
34,309,[0 3 4 6 2 5 1]
35,2294,[3 1 0 5 4 2 6]
36,844,[1 2 0 3 6 4 5]
37,718,[0 6 5 4 3 1 2]
38,1975,[2 5 3 1 0 6 4]
39,1193,[1 4 6 3 5 2 0]
40,1786,[2 3 6 1 5 0 4]
41,949,[1 2 6 4 0 5 3]
42,1681,[2 3 0 1 4 6 5]
43,2302,[3 1 0 6 5 2 4]
44,2659,[3 5 0 6 1 4 2]
45,1708,[2 3 1 0 6 4 5]
46,1062,[1 3 6 2 0 4 5]
47,1547,[2 0 6 3 5 4 1]
48,2303,[3 1 0 6 5 4 2]
49,1181,[1 4 6 0 5 3 2]
50,3427,[4 5 2 6 0 3 1]
51,422,[0 4 3 5 2 1 6]
52,1704,[2 3 1 0 4 5 6]
53,1169,[1 4 5 3 6 2 0]
54,751,[1 0 3 4 2 6 5]
55,3163,[4 2 1 6 0 5 3]
56,2430,[3 2 1 4 0 5 6]
57,3586,[4 6 5 1 3 0 2]
58,2284,[3 1 0 2 6 4 5]
59,282,[0 3 2 6 1 4 5]
60,2090,[2 6 3 0 4 1 5]
61,2700,[3 5 2 4 0 1 6]
62,1992,[2 5 4 0 1 3 6]
63,3424,[4 5 2 3 6 0 1]
64,2107,[2 6 3 5 0 4 1]
65,2718,[3 5 4 1 0 2 6]
66,566,[0 5 4 3 2 1 6]
67,731,[1 0 2 4 6 5 3]
68,496,[0 5 1 4 6 2 3]
69,3418,[4 5 2 1 6 0 3]
70,2962,[4 0 5 2 6 1 3]
71,2613,[3 4 5 6 1 2 0]
72,1585,[2 1 3 0 4 6 5]
73,1175,[1 4 5 6 3 2 0]
74,2946,[4 0 3 6 1 2 5]
75,1176,[1 4 6 0 2 3 5]
76,2655,[3 5 0 4 2 6 1]
77,1192,[1 4 6 3 5 0 2]
78,3381,[4 5 0 6 2 3 1]
79,1733,[2 3 4 0 6 5 1]
80,835,[1 0 6 5 2 4 3]
81,3400,[4 5 1 3 6 0 2]
82,2523,[3 4 0 1 5 6 2]
83,3211,[4 2 5 6 0 3 1]
84,3453,[4 5 3 6 1 2 0]
85,480,[0 5 1 2 3 4 6]
86,2193,[3 0 2 4 5 6 1]
87,3117,[4 1 6 5 2 3 0]
88,3133,[4 2 0 5 1 6 3]
89,731,[1 0 2 4 6 5 3]
90,3518,[4 6 1 3 2 0 5]
91,913,[1 2 5 0 3 6 4]
92,2089,[2 6 3 0 1 5 4]
93,1836,[2 4 1 5 0 3 6]
94,2758,[3 5 6 4 2 0 1]
95,2740,[3 5 6 0 4 1 2]
96,2612,[3 4 5 6 1 0 2]
97,1912,[2 4 6 3 5 0 1]
98,226,[0 2 6 3 5 1 4]
99,3595,[4 6 5 3 0 2 1]
100,1268,[1 5 3 6 2 0 4]
1,458,[0 4 6 1 3 2 5]
2,1178,[1 4 6 0 3 2 5]
3,2539,[3 4 0 6 1 5 2]
4,1873,[2 4 5 0 1 6 3]
5,941,[1 2 6 0 5 4 3]
6,2492,[3 2 5 6 1 0 4]
7,655,[0 6 3 2 1 5 4]
8,1878,[2 4 5 1 0 3 6]
9,3229,[4 2 6 3 0 5 1]
10,634,[0 6 2 3 5 1 4]
11,1364,[1 6 2 5 3 0 4]
12,217,[0 2 6 1 3 5 4]
13,677,[0 6 4 1 5 3 2]
14,3086,[4 1 5 3 2 0 6]
15,2344,[3 1 4 5 6 0 2]
16,244,[0 3 1 2 6 4 5]
17,2436,[3 2 1 5 0 4 6]
18,3625,[5 0 2 1 3 6 4]
19,1753,[2 3 5 0 1 6 4]
20,652,[0 6 3 1 5 2 4]
21,1104,[1 4 2 0 3 5 6]
22,1252,[1 5 3 0 6 2 4]
23,3420,[4 5 2 3 0 1 6]
24,3554,[4 6 3 0 2 1 5]
25,2176,[3 0 1 5 6 2 4]
26,651,[0 6 3 1 4 5 2]
27,3404,[4 5 1 6 2 0 3]
28,2072,[2 6 1 3 4 0 5]
29,216,[0 2 6 1 3 4 5]
30,2219,[3 0 4 2 6 5 1]
31,870,[1 2 3 4 0 5 6]
32,997,[1 3 2 5 0 6 4]
33,3440,[4 5 3 1 2 0 6]
34,591,[0 5 6 3 2 4 1]
35,504,[0 5 2 1 3 4 6]
36,2349,[3 1 4 6 2 5 0]
37,3638,[5 0 2 4 3 1 6]
38,1464,[2 0 3 1 4 5 6]
39,2639,[3 4 6 5 2 1 0]
40,1643,[2 1 5 3 6 4 0]
41,1664,[2 1 6 3 4 0 5]
42,1366,[1 6 2 5 4 0 3]
43,3559,[4 6 3 1 0 5 2]
44,325,[0 3 5 4 1 6 2]
45,2280,[3 1 0 2 4 5 6]
46,708,[0 6 5 3 1 2 4]
47,1538,[2 0 6 1 4 3 5]
48,2404,[3 2 0 1 6 4 5]
49,540,[0 5 3 4 1 2 6]
50,2562,[3 4 1 6 0 2 5]
51,245,[0 3 1 2 6 5 4]
52,1942,[2 5 0 6 4 1 3]
53,2223,[3 0 4 5 2 6 1]
54,3070,[4 1 3 6 5 0 2]
55,257,[0 3 1 5 6 4 2]
56,2861,[3 6 5 0 4 2 1]
57,1413,[1 6 4 5 2 3 0]
58,2639,[3 4 6 5 2 1 0]
59,3352,[4 3 6 2 5 0 1]
60,132,[0 2 1 5 3 4 6]
61,2743,[3 5 6 1 0 4 2]
62,2238,[3 0 5 2 1 4 6]
63,1672,[2 1 6 4 5 0 3]
64,1137,[1 4 3 2 5 6 0]
65,3419,[4 5 2 1 6 3 0]
66,494,[0 5 1 4 3 2 6]
67,545,[0 5 3 4 6 2 1]
68,336,[0 3 6 1 2 4 5]
69,2708,[3 5 2 6 1 0 4]
70,3650,[5 0 3 1 4 2 6]
71,227,[0 2 6 3 5 4 1]
72,1098,[1 4 0 6 2 3 5]
73,1112,[1 4 2 3 5 0 6]
74,311,[0 3 4 6 5 2 1]
75,2642,[3 5 0 1 4 2 6]
76,3392,[4 5 1 2 3 0 6]
77,1347,[1 6 2 0 4 5 3]
78,3323,[4 3 5 1 6 2 0]
79,1401,[1 6 4 2 3 5 0]
80,1594,[2 1 3 4 6 0 5]
81,2768,[3 6 0 2 4 1 5]
82,1126,[1 4 2 6 5 0 3]
83,1658,[2 1 6 0 4 3 5]
84,1424,[1 6 5 2 3 0 4]
85,2042,[2 6 0 1 4 3 5]
86,2582,[3 4 2 5 1 0 6]
87,2428,[3 2 1 0 6 4 5]
88,496,[0 5 1 4 6 2 3]
89,427,[0 4 3 6 1 5 2]
90,1298,[1 5 6 0 3 2 4]
91,1062,[1 3 6 2 0 4 5]
92,1125,[1 4 2 6 3 5 0]
93,1766,[2 3 5 4 1 0 6]
94,2350,[3 1 4 6 5 0 2]
95,2555,[3 4 1 2 6 5 0]
96,3081,[4 1 5 2 3 6 0]
97,3348,[4 3 6 2 0 1 5]
98,2549,[3 4 1 0 6 5 2]
99,458,[0 4 6 1 3 2 5]
100,1913,[2 4 6 3 5 1 0]
