100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
8,622509,[1 7 4 5 6 3 9 2 8 0],830480,[2 3 6 8 4 7 1 5 0 9],1515524,[4 1 6 7 9 2 8 3 0 5],2253063,[6 1 9 0 3 5 7 4 8 2],248102,[0 7 2 3 6 5 8 4 1 9]
9,3500921,[9 5 7 4 2 1 6 8 3 0],2064577,[5 7 1 6 3 9 0 2 8 4],1164111,[3 1 8 9 6 7 4 2 5 0],2434077,[6 7 2 9 4 8 5 1 3 0],2424237,[6 7 0 9 8 5 4 2 3 1]
10,1582502,[4 3 1 9 8 5 6 2 0 7],1074771,[2 9 6 1 7 4 0 5 8 3],654918,[1 8 2 9 5 6 3 0 4 7],3239772,[8 9 2 6 5 0 4 1 3 7],1848345,[5 0 8 7 1 9 3 4 6 2]
11,1665736,[4 6 2 5 7 0 8 9 1 3],332873,[0 9 3 1 4 8 6 7 5 2],1203285,[3 2 8 7 1 4 9 5 6 0],3318901,[9 1 3 5 6 4 7 0 8 2],1904461,[5 2 1 9 0 6 7 3 8 4]
12,2514183,[6 9 2 7 8 3 4 1 5 0],2572420,[7 0 8 3 6 9 1 5 2 4],2080576,[5 7 4 8 6 0 3 9 1 2],1629737,[4 5 3 2 7 0 8 9 6 1],2369825,[6 4 8 1 3 5 7 9 2 0]
13,2494744,[6 8 7 9 5 2 3 4 0 1],2801609,[7 6 3 9 0 5 4 8 2 1],527289,[1 5 0 7 4 2 6 8 9 3],2671741,[7 3 2 0 8 5 6 1 9 4],468763,[1 3 7 0 2 5 9 4 8 6]
14,2552298,[7 0 3 4 9 1 8 2 5 6],3377583,[9 2 7 1 0 5 6 4 8 3],2523576,[6 9 4 5 8 7 0 1 2 3],2740651,[7 4 9 6 2 5 8 0 3 1],3243945,[8 9 3 5 2 7 1 4 6 0]
15,2791522,[7 6 1 9 0 5 3 8 2 4],1336029,[3 7 1 0 6 5 9 4 8 2],1631979,[4 5 3 8 6 9 0 2 7 1],2569880,[7 0 6 9 2 5 3 4 1 8],2392659,[6 5 2 8 0 9 1 4 7 3]
16,841641,[2 3 8 9 7 5 1 4 6 0],1637821,[4 5 6 9 7 2 3 0 8 1],60533,[0 2 6 1 3 7 4 9 8 5],1630143,[4 5 3 6 0 7 8 2 9 1],26636,[0 1 7 3 9 8 6 4 2 5]
17,3084488,[8 4 5 0 1 2 6 7 3 9],2116207,[5 8 3 9 1 0 4 2 7 6],3505715,[9 5 8 4 0 2 3 7 6 1],884712,[2 4 9 5 7 6 0 1 3 8],2488904,[6 8 5 7 4 9 1 2 0 3]
18,253322,[0 7 3 2 9 1 4 6 5 8],3574884,[9 7 5 2 0 6 4 1 3 8],1671778,[4 6 3 7 9 2 1 8 0 5],1764028,[4 8 7 0 1 3 2 9 5 6],1986791,[5 4 2 1 6 7 9 8 3 0]
19,1455281,[4 0 1 8 3 5 7 9 6 2],2589099,[7 1 2 6 9 8 0 4 5 3],2845588,[7 8 4 5 1 2 0 9 3 6],818141,[2 3 4 5 1 9 0 8 7 6],538131,[1 5 3 8 4 6 0 7 9 2]
20,2871339,[7 9 1 5 8 6 0 3 4 2],3460986,[9 4 7 5 8 2 6 0 1 3],969154,[2 7 0 4 1 5 6 9 3 8],2691815,[7 3 8 0 5 6 9 4 2 1],2073807,[5 7 3 4 1 8 6 2 9 0]
21,3494100,[9 5 6 1 8 3 4 0 2 7],435381,[1 2 8 4 7 0 9 5 6 3],1774584,[4 9 0 1 7 3 2 5 6 8],1000796,[2 7 8 4 9 6 5 1 0 3],3223628,[8 7 9 4 1 3 6 2 0 5]
22,923664,[2 5 9 1 8 3 0 4 6 7],3094760,[8 4 7 0 2 6 3 5 1 9],904289,[2 5 4 3 9 7 6 8 1 0],411172,[1 2 3 7 0 6 4 9 5 8],1100987,[3 0 4 6 1 9 5 8 7 2]
23,131583,[0 4 3 1 8 6 7 5 9 2],344128,[0 9 5 2 8 6 4 7 1 3],2760812,[7 5 3 8 2 6 9 1 0 4],267158,[0 7 6 1 2 4 8 5 3 9],1680547,[4 6 7 3 0 5 9 1 8 2]
24,1498078,[4 1 2 3 7 9 8 6 0 5],786990,[2 1 6 3 0 5 7 4 8 9],877561,[2 4 8 0 9 1 3 5 7 6],764129,[2 0 9 6 3 7 5 8 4 1],2769490,[7 5 6 3 4 0 2 9 1 8]
25,3538814,[9 6 7 1 0 2 5 4 3 8],2396332,[6 5 3 4 1 7 0 9 2 8],2628406,[7 2 1 5 6 3 9 8 0 4],1898722,[5 2 0 8 1 7 4 9 3 6],836924,[2 3 8 0 5 4 9 6 1 7]
26,178774,[0 5 4 6 2 8 9 7 1 3],1549473,[4 2 5 6 0 3 7 8 9 1],1073575,[2 9 6 0 1 5 4 3 8 7],3287350,[9 0 5 2 7 4 8 6 1 3],210075,[0 6 2 7 8 5 1 4 9 3]
27,2062228,[5 7 1 2 3 4 0 9 6 8],2313858,[6 3 4 0 8 1 9 2 5 7],819177,[2 3 4 6 8 5 1 7 9 0],2449688,[6 7 8 0 3 1 4 5 2 9],878253,[2 4 8 1 7 6 9 3 5 0]
28,1053983,[2 9 1 0 8 3 7 6 5 4],208869,[0 6 2 5 1 7 9 4 8 3],1956553,[5 3 6 1 4 8 0 2 9 7],3364715,[9 2 4 6 1 3 5 8 7 0],3447229,[9 4 3 8 6 7 2 0 5 1]
29,1401462,[3 8 7 0 4 9 2 1 5 6],2247702,[6 1 7 9 5 8 2 0 3 4],3453087,[9 4 6 0 8 5 3 2 7 1],979142,[2 7 3 1 9 5 6 4 0 8],3107153,[8 5 0 4 3 9 6 7 2 1]
30,3408306,[9 3 5 1 7 4 8 0 2 6],1721906,[4 7 6 5 3 1 0 8 2 9],2544478,[7 0 1 8 9 6 5 4 2 3],1939068,[5 3 0 8 1 9 6 2 4 7],246463,[0 7 1 9 3 8 4 2 6 5]
31,3097487,[8 4 7 5 0 2 9 6 3 1],2175615,[5 9 8 4 6 0 3 2 7 1],111441,[0 3 8 1 7 6 4 5 9 2],273150,[0 7 8 2 4 3 5 1 6 9],2637876,[7 2 4 3 8 1 6 0 5 9]
32,1571821,[4 2 9 8 0 5 6 1 7 3],998485,[2 7 8 0 6 5 4 1 9 3],979556,[2 7 3 4 5 9 8 1 0 6],1856299,[5 1 0 4 3 2 9 6 8 7],2328301,[6 3 7 9 5 2 4 0 8 1]
33,2461258,[6 8 0 3 4 5 2 9 1 7],1286915,[3 5 9 2 4 1 6 8 7 0],114321,[0 3 8 6 7 5 2 4 9 1],2666706,[7 3 1 0 8 5 9 2 4 6],537667,[1 5 3 7 8 4 9 0 6 2]
34,2367413,[6 4 7 8 0 3 1 9 5 2],1075278,[2 9 6 3 4 7 1 0 5 8],1403398,[3 8 7 4 0 9 6 5 1 2],278809,[0 7 9 3 2 5 1 4 8 6],1319139,[3 6 7 8 0 9 1 4 5 2]
35,1066952,[2 9 4 6 8 1 3 5 0 7],3464835,[9 4 8 3 1 6 0 5 7 2],1869111,[5 1 3 8 9 7 4 2 6 0],2240216,[6 1 5 4 3 7 2 8 0 9],1486810,[4 0 9 1 2 3 6 8 5 7]
36,1526524,[4 1 8 9 2 0 3 7 5 6],1535605,[4 2 0 7 8 6 5 1 9 3],259954,[0 7 4 6 1 3 5 9 2 8],1722035,[4 7 6 5 8 1 2 9 3 0],1296120,[3 6 1 2 4 0 5 7 8 9]
37,44672,[0 2 1 9 3 5 6 7 4 8],3468736,[9 5 0 2 7 1 6 8 3 4],3153263,[8 6 1 5 4 0 9 7 3 2],758713,[2 0 8 5 7 6 1 3 9 4],1949249,[5 3 2 8 1 7 6 9 4 0]
38,2823408,[7 8 0 2 4 5 1 3 6 9],2350732,[6 4 2 3 9 5 0 8 1 7],198943,[0 5 9 4 2 8 3 1 7 6],2139051,[5 9 0 3 8 4 1 6 7 2],889976,[2 5 0 7 1 6 4 8 3 9]
39,2150059,[5 9 2 6 1 0 8 3 7 4],650397,[1 8 2 0 4 9 7 5 6 3],3284440,[9 0 4 6 7 2 5 8 1 3],591856,[1 6 7 4 0 2 8 9 3 5],1037650,[2 8 6 9 1 0 4 7 3 5]
40,2152995,[5 9 3 1 2 7 0 6 8 4],3485812,[9 5 3 6 2 4 0 8 1 7],2988148,[8 2 0 9 3 4 1 7 5 6],802044,[2 1 9 0 8 6 5 3 4 7],1330483,[3 6 9 8 7 1 5 0 4 2]
41,747346,[2 0 6 3 9 8 4 7 1 5],685754,[1 9 0 2 5 7 3 6 4 8],2696116,[7 3 8 9 4 5 0 6 1 2],3002171,[8 2 4 6 7 0 3 9 5 1],1992124,[5 4 3 1 9 0 2 8 6 7]
42,2105685,[5 8 1 7 4 2 9 3 6 0],2800242,[7 6 3 5 1 2 9 0 4 8],673957,[1 8 6 7 0 3 5 2 9 4],2144881,[5 9 1 6 0 2 3 4 8 7],3237559,[8 9 2 3 5 6 1 0 7 4]
43,1070454,[2 9 5 3 7 4 1 0 6 8],1628654,[4 5 3 1 0 2 8 7 6 9],2394729,[6 5 3 1 0 2 7 8 9 4],3455649,[9 4 6 5 3 0 2 7 8 1],775563,[2 1 3 9 4 0 5 7 8 6]
44,899698,[2 5 3 6 7 4 1 9 0 8],73387,[0 2 8 5 9 4 7 1 6 3],767552,[2 1 0 5 3 6 7 8 4 9],2505007,[6 9 1 0 3 2 5 4 8 7],2277213,[6 2 4 8 7 5 9 1 3 0]
45,2407406,[6 5 7 4 3 8 2 1 0 9],423879,[1 2 6 0 8 4 7 5 9 3],3242954,[8 9 3 4 0 6 1 5 2 7],983275,[2 7 4 0 6 9 8 1 5 3],968797,[2 7 0 3 6 4 8 1 9 5]
46,2952743,[8 1 2 9 0 3 7 6 5 4],176523,[0 5 4 1 3 2 6 8 9 7],212728,[0 6 3 2 5 8 7 9 1 4],680025,[1 8 7 9 3 6 2 4 5 0],487937,[1 4 0 8 7 2 6 9 5 3]
47,381593,[1 0 5 7 9 8 4 6 3 2],2477677,[6 8 3 5 1 2 7 0 9 4],1246594,[3 4 9 2 5 1 6 8 0 7],3242946,[8 9 3 4 0 5 7 1 2 6],438590,[1 2 9 0 3 8 6 5 4 7]
48,3254702,[8 9 5 6 2 3 4 1 0 7],1189458,[3 2 6 0 1 4 9 5 7 8],577858,[1 6 3 7 5 4 2 9 0 8],1856222,[5 1 0 4 2 7 8 6 3 9],1781179,[4 9 1 3 8 0 7 2 6 5]
49,1602859,[4 3 8 0 2 1 9 5 7 6],2669284,[7 3 1 6 4 0 2 9 5 8],160971,[0 4 9 8 5 3 1 6 7 2],2047005,[5 6 8 1 0 3 9 4 7 2],1586958,[4 3 2 9 0 7 5 1 6 8]
50,849677,[2 4 0 7 1 8 3 9 6 5],3481670,[9 5 2 7 4 8 3 1 0 6],3216335,[8 7 6 1 0 5 9 4 3 2],2067788,[5 7 2 1 9 4 8 3 0 6],2002064,[5 4 7 1 6 9 2 3 0 8]
51,1610965,[4 3 9 6 2 7 5 0 8 1],2221167,[6 1 0 7 9 5 4 3 8 2],75523,[0 2 8 9 7 3 6 1 5 4],3440860,[9 4 2 6 8 7 0 5 1 3],2001940,[5 4 7 1 3 9 0 8 2 6]
52,1100093,[3 0 4 2 9 6 1 8 7 5],1979979,[5 4 0 8 9 7 1 3 6 2],1436216,[3 9 5 8 6 2 1 4 0 7],3440849,[9 4 2 6 8 5 3 7 1 0],2157568,[5 9 4 0 6 7 3 8 1 2]
53,656250,[1 8 3 2 5 7 9 0 4 6],254097,[0 7 3 4 9 5 2 6 8 1],2083268,[5 7 6 2 3 4 9 1 0 8],1105490,[3 0 5 4 6 7 1 8 2 9],3175736,[8 6 7 0 5 3 2 4 1 9]
54,225759,[0 6 5 8 4 2 7 3 9 1],1127415,[3 0 9 6 8 1 5 4 7 2],181685,[0 5 6 1 4 2 3 9 8 7],929759,[2 6 0 5 3 9 8 7 4 1],1735382,[4 8 0 3 2 6 7 5 1 9]
55,1289749,[3 5 9 8 1 7 4 0 6 2],1424306,[3 9 2 6 1 4 0 7 5 8],1163744,[3 1 8 9 2 7 4 5 0 6],904298,[2 5 4 3 9 8 0 6 1 7],545062,[1 5 6 2 0 3 9 8 4 7]
56,2840592,[7 8 3 5 1 6 0 2 4 9],3475277,[9 5 1 4 7 6 0 8 3 2],2613843,[7 1 8 5 3 0 2 6 9 4],1977270,[5 4 0 3 2 6 7 1 8 9],148457,[0 4 7 5 2 1 8 9 6 3]
57,1509748,[4 1 5 6 9 2 0 8 3 7],1824710,[5 0 3 1 4 9 7 6 2 8],2832551,[7 8 2 0 1 5 9 6 4 3],1603650,[4 3 8 1 2 7 9 0 5 6],1339770,[3 7 1 8 6 5 9 0 2 4]
58,3307292,[9 1 0 3 5 7 8 4 2 6],2194529,[6 0 4 3 9 7 5 8 2 1],732830,[2 0 3 5 8 9 6 4 1 7],1556559,[4 2 6 8 9 1 5 3 7 0],771186,[2 1 3 0 4 7 9 5 6 8]
59,1291196,[3 6 0 2 4 9 8 5 1 7],2537957,[6 9 8 3 7 4 0 5 2 1],523718,[1 4 9 8 3 2 6 5 0 7],1140979,[3 1 4 5 8 0 9 2 7 6],2069425,[5 7 2 6 1 3 0 4 9 8]
60,955185,[2 6 7 4 5 9 1 3 8 0],277854,[0 7 9 1 8 4 3 2 5 6],1036893,[2 8 6 7 0 5 9 3 4 1],616320,[1 7 3 4 0 2 5 6 8 9],2549008,[7 0 2 8 3 6 5 9 1 4]
61,1990192,[5 4 2 9 0 8 6 7 1 3],368136,[1 0 3 2 5 9 4 6 7 8],652248,[1 8 2 4 9 5 0 3 6 7],631491,[1 7 6 3 0 5 2 8 9 4],917547,[2 5 8 0 4 3 1 7 9 6]
62,3251316,[8 9 5 0 6 2 4 1 3 7],1542251,[4 2 3 0 1 5 7 9 8 6],2107784,[5 8 2 1 4 9 3 6 0 7],3019937,[8 2 9 1 4 0 6 7 5 3],582018,[1 6 4 5 3 0 9 2 7 8]
63,658928,[1 8 3 7 2 0 5 6 4 9],1587771,[4 3 5 0 2 7 1 8 9 6],3207718,[8 7 4 3 0 9 6 5 1 2],370701,[1 0 3 6 9 2 8 5 7 4],1700842,[4 7 1 5 2 8 3 9 0 6]
64,121259,[0 4 1 2 6 7 5 9 8 3],1009618,[2 8 0 4 3 6 5 9 1 7],793356,[2 1 7 4 9 3 6 0 5 8],365545,[1 0 2 6 8 4 3 5 9 7],1222971,[3 4 2 7 6 5 0 8 9 1]
65,1797504,[4 9 5 6 3 1 0 2 7 8],1385158,[3 8 2 7 6 9 5 4 0 1],2095700,[5 7 9 6 4 0 8 2 1 3],1259219,[3 5 1 8 9 4 2 7 6 0],2353095,[6 4 2 9 1 0 7 5 8 3]
66,2278413,[6 2 5 0 4 8 9 3 7 1],902870,[2 5 4 0 9 8 6 3 1 7],3052004,[8 3 6 4 9 1 7 2 0 5],2100766,[5 8 0 7 6 2 9 4 1 3],1883618,[5 1 7 8 0 9 2 4 3 6]
67,3315863,[9 1 2 8 4 0 7 6 5 3],283594,[0 8 1 3 9 4 5 7 2 6],797351,[2 1 8 3 5 6 9 7 4 0],2185471,[6 0 2 7 4 3 5 1 9 8],1737948,[4 8 0 7 6 9 3 1 2 5]
68,107887,[0 3 7 4 9 1 5 2 8 6],3095805,[8 4 7 1 6 2 9 3 5 0],1550638,[4 2 5 7 6 9 8 3 0 1],1813452,[4 9 8 6 5 0 3 1 2 7],972591,[2 7 0 9 6 8 4 3 5 1]
69,2752522,[7 5 2 0 9 6 3 8 1 4],1005910,[2 7 9 5 0 4 8 6 1 3],2693143,[7 3 8 2 4 9 1 0 6 5],3557306,[9 7 1 6 5 2 0 4 3 8],1116711,[3 0 7 5 9 8 4 2 6 1]
70,520939,[1 4 9 3 6 0 8 2 7 5],700556,[1 9 3 8 7 6 5 2 0 4],677870,[1 8 7 4 3 9 5 2 0 6],3437683,[9 4 2 0 6 3 8 1 7 5],2851603,[7 8 5 6 3 1 9 0 4 2]
71,695729,[1 9 3 0 4 7 6 8 5 2],730297,[2 0 1 9 4 8 3 5 7 6],2090425,[5 7 8 6 2 1 0 3 9 4],937888,[2 6 3 0 7 8 5 9 1 4],3021807,[8 2 9 4 7 5 3 1 6 0]
72,248322,[0 7 2 3 9 4 8 1 5 6],359479,[0 9 8 3 2 6 4 1 7 5],3536606,[9 6 5 4 8 3 2 1 0 7],2167660,[5 9 7 0 4 8 1 6 2 3],1973972,[5 3 9 6 4 7 8 1 0 2]
73,3584686,[9 7 8 1 5 2 6 4 0 3],3600589,[9 8 2 3 6 7 4 0 5 1],908940,[2 5 6 3 4 7 8 0 1 9],3254766,[8 9 5 6 3 0 2 1 4 7],1450408,[3 9 8 6 2 5 4 7 0 1]
74,1582951,[4 3 2 0 7 5 6 1 9 8],3389121,[9 3 0 5 1 7 4 6 8 2],2876992,[7 9 2 6 5 8 3 4 0 1],1120340,[3 0 8 4 1 2 9 6 5 7],783339,[2 1 5 4 9 8 0 6 7 3]
75,1292087,[3 6 0 4 7 2 9 8 5 1],818657,[2 3 4 6 0 1 8 9 7 5],2274857,[6 2 4 3 7 0 8 9 5 1],312096,[0 8 6 9 3 7 1 2 4 5],2164870,[5 9 6 3 7 2 8 4 0 1]
76,2923809,[8 0 5 1 9 2 4 6 7 3],2230673,[6 1 3 7 0 9 5 8 4 2],1932140,[5 2 9 3 6 0 8 4 1 7],3003994,[8 2 5 0 3 4 6 9 1 7],2908266,[8 0 2 1 4 6 9 3 5 7]
77,520110,[1 4 9 2 5 3 6 0 7 8],1198503,[3 2 7 8 5 4 6 1 9 0],1904821,[5 2 1 9 6 4 7 0 8 3],2165073,[5 9 6 4 0 2 3 7 8 1],909197,[2 5 6 3 8 7 0 9 4 1]
78,2635764,[7 2 3 9 6 5 4 0 1 8],2414713,[6 5 9 0 7 4 1 2 8 3],2062587,[5 7 1 2 8 3 0 6 9 4],684637,[1 8 9 6 7 2 4 0 5 3],2197016,[6 0 4 9 3 5 2 7 1 8]
79,660576,[1 8 4 0 5 9 2 3 6 7],1258163,[3 5 1 7 4 8 2 9 6 0],1774859,[4 9 0 2 1 6 5 8 7 3],3473844,[9 5 1 2 7 6 4 0 3 8],1160004,[3 1 8 2 0 7 6 4 5 9]
80,670396,[1 8 6 0 2 7 3 9 4 5],3624468,[9 8 7 0 6 5 3 1 2 4],1608282,[4 3 9 0 7 2 8 1 5 6],569219,[1 6 0 9 5 4 3 8 7 2],949960,[2 6 5 4 3 1 8 9 0 7]
81,859009,[2 4 3 6 0 7 1 5 9 8],169661,[0 5 2 7 6 9 1 8 4 3],2254796,[6 1 9 3 5 8 7 2 0 4],2479845,[6 8 4 0 2 3 9 5 7 1],3096061,[8 4 7 2 0 5 6 1 9 3]
82,2436472,[6 7 3 2 9 8 4 5 0 1],2517001,[6 9 3 2 8 0 1 4 7 5],2151754,[5 9 2 8 4 1 3 7 0 6],2182409,[6 0 2 1 3 8 7 9 5 4],1355248,[3 7 5 9 1 6 4 8 0 2]
83,563011,[1 5 9 6 8 4 7 0 3 2],3012784,[8 2 6 7 3 4 5 9 0 1],3597380,[9 8 1 6 3 0 7 4 2 5],2839523,[7 8 3 2 6 5 1 9 4 0],540338,[1 5 4 2 6 9 0 7 3 8]
84,309167,[0 8 6 3 4 2 9 7 5 1],2367026,[6 4 7 5 3 1 0 8 2 9],827883,[2 3 6 1 9 0 4 7 8 5],1210215,[3 4 0 1 9 2 7 6 8 5],942532,[2 6 4 0 1 7 3 9 5 8]
85,1676664,[4 6 5 7 8 1 0 2 3 9],3151102,[8 6 1 2 5 0 9 7 3 4],2418534,[6 5 9 8 0 3 2 1 4 7],629025,[1 7 5 8 4 9 2 3 6 0],1101494,[3 0 4 6 9 1 7 5 2 8]
86,2420491,[6 7 0 2 8 5 9 1 4 3],1038673,[2 8 7 0 5 6 1 3 9 4],3394400,[9 3 1 5 4 7 2 6 0 8],2990491,[8 2 1 4 5 7 9 0 6 3],934997,[2 6 1 5 7 8 0 9 4 3]
87,1442661,[3 9 7 1 6 0 8 4 5 2],3300887,[9 0 7 8 4 2 6 5 3 1],1224861,[3 4 5 0 2 1 9 7 8 6],1148933,[3 1 5 9 7 4 0 8 6 2],3491791,[9 5 4 7 6 1 2 0 8 3]
88,1470121,[4 0 5 7 9 1 2 3 8 6],3524889,[9 6 3 2 7 0 4 5 8 1],1088733,[3 0 1 2 4 8 9 6 7 5],3548695,[9 7 0 1 6 4 3 2 8 5],2472412,[6 8 2 4 9 3 0 7 1 5]
89,1719886,[4 7 6 1 8 2 9 5 0 3],1652419,[4 5 9 8 0 1 7 2 6 3],3311824,[9 1 2 0 7 5 6 8 3 4],3423026,[9 3 8 1 2 4 0 6 5 7],340155,[0 9 4 5 3 7 1 6 8 2]
90,1539805,[4 2 1 6 7 8 5 0 9 3],2412130,[6 5 8 4 1 0 3 9 2 7],34802,[0 1 8 9 4 2 3 6 5 7],1438758,[3 9 6 4 1 7 2 0 5 8],1757052,[4 8 5 6 2 0 7 1 3 9]
91,1578292,[4 3 1 2 0 7 5 9 6 8],1333310,[3 7 0 5 8 9 4 2 1 6],2890206,[7 9 5 3 1 0 4 2 6 8],2901516,[7 9 8 4 6 1 3 0 2 5],1754008,[4 8 5 0 1 7 6 9 2 3]
92,1222642,[3 4 2 7 0 8 5 9 1 6],1243348,[3 4 8 6 9 1 0 7 2 5],435646,[1 2 8 5 0 4 9 7 3 6],1189038,[3 2 5 9 4 7 1 0 6 8],2241083,[6 1 5 7 4 8 2 9 3 0]
93,685897,[1 9 0 2 6 8 3 4 7 5],424496,[1 2 6 3 7 5 4 8 0 9],2132329,[5 8 9 0 4 3 1 2 7 6],739259,[2 0 4 7 8 5 3 9 6 1],2127464,[5 8 7 0 6 9 2 3 1 4]
94,3406053,[9 3 4 7 5 6 8 1 2 0],1252172,[3 5 0 6 1 8 9 4 2 7],996680,[2 7 6 8 1 5 3 4 0 9],1706568,[4 7 2 6 1 5 0 3 8 9],1232128,[3 4 6 5 1 8 7 9 0 2]
95,1612640,[4 3 9 8 6 5 1 2 0 7],3416019,[9 3 6 7 2 8 0 4 5 1],2388097,[6 5 1 8 7 9 0 2 4 3],2028882,[5 6 2 4 9 1 8 0 3 7],1187143,[3 2 5 6 8 9 1 0 7 4]
96,3424213,[9 3 8 2 7 0 5 1 6 4],3598853,[9 8 2 0 4 5 1 7 6 3],613680,[1 7 2 8 4 0 3 5 6 9],2369758,[6 4 8 1 2 9 7 5 0 3],70105,[0 2 7 9 4 3 1 5 8 6]
97,2413343,[6 5 8 7 9 0 4 3 2 1],3378886,[9 2 7 3 8 1 6 5 0 4],3175608,[8 6 7 0 4 3 1 2 5 9],2837899,[7 8 3 0 5 1 9 2 6 4],2045261,[5 6 7 8 3 9 0 4 2 1]
98,14675,[0 1 4 9 5 3 6 8 7 2],3460401,[9 4 7 5 0 6 2 3 8 1],643519,[1 7 9 5 6 4 2 0 8 3],1178578,[3 2 1 8 9 5 4 7 0 6],1638589,[4 5 7 0 8 9 3 1 6 2]
99,1430815,[3 9 4 8 1 5 2 0 7 6],1538612,[4 2 1 3 9 7 8 5 0 6],1544052,[4 2 3 5 7 0 8 1 6 9],1660179,[4 6 1 3 8 9 0 5 7 2],577344,[1 6 3 5 9 2 0 4 7 8]
100,3254331,[8 9 5 4 7 2 0 3 6 1],157060,[0 4 9 2 1 8 3 7 5 6],2720557,[7 4 3 8 5 1 6 0 9 2],1279901,[3 5 7 9 4 8 0 6 2 1],1771141,[4 8 9 2 7 3 5 0 6 1]
