10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
10,126905,[0 4 2 3 5 7 8 9 6 1],1834272,[5 0 4 9 6 7 1 2 3 8],577768,[1 6 3 7 4 8 5 9 0 2],341989,[0 9 4 7 8 6 3 1 5 2],1059657,[2 9 3 1 7 5 4 6 8 0]
11,272873,[0 7 8 1 9 6 4 5 3 2],1529156,[4 1 9 3 7 8 6 2 0 5],770305,[2 1 0 8 9 4 3 5 7 6],644532,[1 7 9 8 2 0 5 3 4 6],1145084,[3 1 5 2 6 4 9 7 0 8]
12,320180,[0 8 9 4 6 1 7 3 2 5],1569532,[4 2 9 3 8 5 0 7 1 6],631801,[1 7 6 3 5 0 2 4 9 8],644897,[1 7 9 8 5 0 4 6 3 2],1089933,[3 0 1 4 8 7 9 5 6 2]
13,134912,[0 4 3 8 5 2 6 7 1 9],1559079,[4 2 7 3 5 1 8 6 9 0],547562,[1 5 6 7 4 0 2 8 3 9],445557,[1 3 0 5 8 9 7 4 6 2],1101214,[3 0 4 6 5 8 9 7 1 2]
14,64533,[0 2 6 8 5 7 9 3 4 1],1574052,[4 3 0 5 2 1 8 6 7 9],493748,[1 4 2 9 7 5 8 3 0 6],578546,[1 6 3 8 5 2 0 7 4 9],1232323,[3 4 6 5 7 1 9 0 8 2]
15,246327,[0 7 1 9 2 6 5 4 8 3],1854690,[5 0 9 8 7 4 6 1 2 3],605585,[1 7 0 3 2 6 8 9 5 4],575790,[1 6 3 2 8 4 5 0 7 9],1008727,[2 8 0 3 1 4 6 5 9 7]
16,161442,[0 5 1 2 4 6 9 3 7 8],1689799,[4 6 9 1 8 5 2 0 7 3],660219,[1 8 3 9 7 6 0 4 5 2],338270,[0 9 4 1 7 8 5 3 2 6],1146569,[3 1 5 6 4 8 7 9 2 0]
17,126632,[0 4 2 1 9 5 6 7 3 8],1845264,[5 0 8 1 9 3 2 4 6 7],708597,[1 9 5 6 0 8 7 3 4 2],388235,[1 0 7 2 4 5 6 9 8 3],1179917,[3 2 4 0 8 7 1 9 6 5]
18,316844,[0 8 7 9 1 3 6 4 2 5],1539810,[4 2 1 6 7 8 9 0 3 5],488008,[1 4 0 8 7 6 5 9 2 3],589290,[1 6 5 9 3 7 8 0 2 4],1352715,[3 7 5 2 8 6 0 4 9 1]
19,340564,[0 9 4 6 1 2 3 8 5 7],1554530,[4 2 6 5 0 7 1 8 3 9],627787,[1 7 5 4 9 3 8 0 6 2],444860,[1 3 0 4 9 2 8 6 5 7],1160878,[3 1 8 4 2 9 7 6 0 5]
20,190096,[0 5 7 8 1 2 6 9 3 4],1875812,[5 1 6 2 3 8 9 4 0 7],573643,[1 6 2 8 7 3 9 0 5 4],352533,[0 9 6 8 4 5 7 2 3 1],1167993,[3 1 9 7 2 4 5 6 8 0]
21,353265,[0 9 7 1 5 8 3 4 6 2],1668059,[4 6 2 9 7 3 1 8 5 0],532277,[1 5 2 7 3 8 0 9 6 4],466454,[1 3 6 5 9 0 7 4 2 8],1045380,[2 8 9 3 7 4 5 0 1 6]
22,58048,[0 2 5 6 7 8 4 9 1 3],1588336,[4 3 5 1 0 2 8 9 6 7],689695,[1 9 0 7 8 4 3 2 6 5],329006,[0 9 2 3 8 6 5 4 1 7],1068542,[2 9 5 0 1 6 7 4 3 8]
23,205912,[0 6 1 8 9 7 4 5 2 3],1727181,[4 7 8 5 9 0 6 2 3 1],510587,[1 4 7 3 0 9 5 8 6 2],375022,[1 0 4 5 9 2 8 7 3 6],1252861,[3 5 0 7 1 6 8 2 9 4]
24,235047,[0 6 8 5 3 7 4 2 9 1],1694074,[4 7 0 1 9 3 5 8 2 6],712555,[1 9 6 3 5 8 7 0 4 2],395401,[1 0 8 5 3 2 4 6 9 7],1056787,[2 9 1 6 7 4 8 0 5 3]
25,269714,[0 7 6 4 5 8 1 3 2 9],1561804,[4 2 7 9 1 0 3 8 5 6],656544,[1 8 3 2 9 4 0 5 6 7],539255,[1 5 3 9 8 6 7 4 2 0],1251883,[3 5 0 4 8 2 9 1 7 6]
26,215034,[0 6 3 7 5 9 8 1 2 4],1549104,[4 2 5 3 7 1 0 6 8 9],759492,[2 0 8 6 9 1 5 3 4 7],358680,[0 9 8 2 3 1 4 5 6 7],1279614,[3 5 7 9 1 4 2 0 6 8]
27,226612,[0 6 5 9 7 3 1 8 2 4],1573196,[4 3 0 1 9 8 7 5 2 6],743876,[2 0 5 7 1 9 8 4 3 6],420387,[1 2 5 4 9 3 0 7 8 6],1228870,[3 4 5 8 7 2 9 6 0 1]
28,164906,[0 5 1 8 2 4 3 7 6 9],1823648,[5 0 2 8 9 1 4 6 3 7],512399,[1 4 7 6 5 9 8 3 2 0],552953,[1 5 7 6 9 8 3 4 2 0],1327961,[3 6 9 4 2 1 7 8 5 0]
29,19774,[0 1 5 9 4 7 8 6 2 3],1798636,[4 9 5 8 0 6 1 7 2 3],501099,[1 4 5 3 9 8 0 6 7 2],451292,[1 3 2 6 8 7 9 4 0 5],1046254,[2 8 9 5 0 6 7 4 1 3]
30,212778,[0 6 3 2 7 1 9 4 5 8],1760923,[4 8 6 2 7 1 9 0 5 3],549199,[1 5 6 9 7 4 2 0 8 3],610154,[1 7 2 0 5 8 3 6 4 9],1061481,[2 9 3 6 1 7 4 5 8 0]
31,207270,[0 6 2 1 9 4 5 3 7 8],1763737,[4 8 6 9 3 7 0 1 5 2],456785,[1 3 4 7 5 6 8 9 2 0],415628,[1 2 4 6 3 7 9 5 0 8],1231837,[3 4 6 2 9 1 7 0 8 5]
32,166453,[0 5 2 1 4 3 8 6 9 7],1525139,[4 1 8 6 2 5 3 9 7 0],645674,[1 8 0 2 7 6 3 5 4 9],424870,[1 2 6 4 0 7 9 8 3 5],1224083,[3 4 2 9 0 7 5 8 6 1]
33,260678,[0 7 4 8 1 3 6 5 2 9],1831987,[5 0 4 6 3 7 9 1 8 2],465830,[1 3 6 4 9 8 5 2 0 7],482383,[1 3 9 6 8 7 2 0 5 4],1346072,[3 7 4 0 6 2 5 8 1 9]
34,153254,[0 4 8 3 9 1 6 5 2 7],1548078,[4 2 5 1 0 8 6 3 7 9],559614,[1 5 9 0 3 6 4 2 7 8],390335,[1 0 7 5 2 8 9 6 4 3],1138306,[3 1 2 8 9 7 4 6 0 5]
35,61751,[0 2 6 3 8 5 9 7 4 1],1540007,[4 2 1 6 9 3 8 7 5 0],686932,[1 9 0 4 2 6 3 8 5 7],551854,[1 5 7 4 3 8 9 6 0 2],1226242,[3 4 5 2 0 8 6 9 1 7]
36,193506,[0 5 8 3 7 4 9 1 2 6],1573881,[4 3 0 2 9 7 5 6 8 1],469648,[1 3 7 2 4 8 6 9 0 5],601552,[1 6 9 3 4 8 5 7 0 2],1117821,[3 0 7 8 5 1 9 4 6 2]
37,44630,[0 2 1 8 9 7 5 4 3 6],1554971,[4 2 6 5 8 0 3 9 7 1],518373,[1 4 8 7 9 5 6 2 3 0],609802,[1 7 0 9 8 5 3 6 2 4],1202504,[3 2 8 6 0 9 4 5 1 7]
38,13967,[0 1 4 8 5 3 9 7 6 2],1689590,[4 6 9 1 5 8 3 2 0 7],456141,[1 3 4 6 7 0 9 5 8 2],651718,[1 8 2 4 0 9 7 6 3 5],1338834,[3 7 1 6 4 9 8 0 2 5]
39,246091,[0 7 1 8 6 5 9 2 4 3],1592598,[4 3 5 9 8 6 1 0 2 7],615922,[1 7 3 2 5 8 4 9 0 6],519618,[1 4 9 0 7 2 8 3 5 6],1289057,[3 5 9 7 2 0 6 8 4 1]
40,239033,[0 6 9 3 8 7 4 5 2 1],1643155,[4 5 8 0 1 9 7 2 6 3],587548,[1 6 5 7 0 3 2 9 4 8],434167,[1 2 8 3 0 4 6 5 9 7],1025556,[2 8 4 5 3 1 7 0 6 9]
41,261931,[0 7 4 9 6 5 8 1 3 2],1525221,[4 1 8 6 3 0 9 5 7 2],766451,[2 1 0 3 7 4 6 9 8 5],294500,[0 8 3 5 1 2 9 6 4 7],1064225,[2 9 4 1 0 6 7 8 5 3]
42,286524,[0 8 1 7 9 5 4 2 3 6],1683891,[4 6 8 0 7 3 1 5 9 2],786472,[2 1 6 0 4 9 7 8 3 5],568102,[1 6 0 8 2 3 9 7 4 5],1317519,[3 6 7 2 9 1 5 4 8 0]
43,186180,[0 5 6 9 4 3 7 1 2 8],1766149,[4 8 7 2 9 6 3 0 5 1],679793,[1 8 7 9 0 6 4 5 3 2],649084,[1 8 0 7 5 2 3 9 4 6],1350172,[3 7 4 9 1 5 0 8 2 6]
44,23980,[0 1 6 8 3 9 2 7 4 5],1784560,[4 9 2 0 6 3 7 8 1 5],493603,[1 4 2 9 6 3 8 0 7 5],645831,[1 8 0 2 9 7 5 4 6 3],1077674,[2 9 6 7 5 4 0 3 1 8]
45,103683,[0 3 6 7 1 2 4 8 9 5],1735708,[4 8 0 3 7 2 1 9 5 6],662900,[1 8 4 5 7 0 9 3 2 6],367637,[1 0 2 9 6 7 3 8 5 4],1095085,[3 0 2 4 9 7 6 1 8 5]
46,64141,[0 2 6 8 1 5 7 3 9 4],1812826,[4 9 8 5 6 7 1 3 0 2],666084,[1 8 5 2 0 7 6 3 4 9],481930,[1 3 9 6 4 0 5 8 2 7],1076024,[2 9 6 4 3 8 1 5 0 7]
47,60226,[0 2 5 9 6 8 3 7 1 4],1753926,[4 8 5 0 1 2 6 3 7 9],721179,[1 9 8 0 5 7 2 4 6 3],593682,[1 6 7 8 4 2 9 0 3 5],1363788,[3 7 8 5 0 9 4 1 2 6]
48,201325,[0 5 9 8 4 6 3 1 7 2],1650492,[4 5 9 3 2 0 7 1 6 8],559429,[1 5 8 9 7 6 3 0 4 2],630790,[1 7 6 2 0 5 9 8 3 4],1045996,[2 8 9 4 6 5 0 7 1 3]
49,43089,[0 2 1 6 9 3 5 7 8 4],1810555,[4 9 8 1 5 7 6 0 3 2],561018,[1 5 9 3 2 0 8 4 6 7],338776,[0 9 4 2 6 1 7 8 3 5],1355547,[3 7 5 9 6 1 0 4 8 2]
50,21862,[0 1 6 4 5 2 9 8 3 7],1742854,[4 8 1 7 5 6 9 3 0 2],712056,[1 9 6 2 8 7 0 3 4 5],498358,[1 4 3 9 0 8 7 6 2 5],1095204,[3 0 2 5 1 8 7 4 6 9]
51,245898,[0 7 1 8 5 2 9 3 4 6],1547774,[4 2 5 0 8 1 7 6 3 9],485581,[1 4 0 5 6 7 8 2 9 3],311535,[0 8 6 7 5 1 4 3 9 2],1366275,[3 7 9 0 5 6 1 4 8 2]
52,237506,[0 6 9 1 8 3 2 5 4 7],1569182,[4 2 9 3 5 6 7 1 0 8],743116,[2 0 5 6 1 8 3 9 4 7],307475,[0 8 6 1 2 4 5 9 7 3],1279635,[3 5 7 9 1 6 0 4 8 2]
53,351557,[0 9 6 7 2 5 1 8 4 3],1574482,[4 3 0 5 8 7 2 9 1 6],638535,[1 7 8 5 9 0 4 3 6 2],403646,[1 2 0 3 7 8 6 5 4 9],1367246,[3 7 9 1 8 5 4 2 0 6]
54,285167,[0 8 1 6 2 4 9 7 5 3],1817172,[5 0 1 6 9 2 7 3 4 8],579541,[1 6 3 9 8 4 5 0 7 2],563288,[1 5 9 7 3 0 4 6 2 8],1080034,[2 9 7 3 0 4 5 8 1 6]
55,229877,[0 6 7 5 2 8 1 9 4 3],1630432,[4 5 3 6 2 9 7 8 0 1],547277,[1 5 6 7 0 8 2 9 4 3],494729,[1 4 3 2 0 8 7 9 6 5],1336834,[3 7 1 2 8 4 5 9 0 6]
56,188233,[0 5 7 3 4 8 1 2 9 6],1665393,[4 6 2 5 0 3 7 8 9 1],454724,[1 3 4 2 7 5 9 6 0 8],434896,[1 2 8 4 0 3 7 9 5 6],1020014,[2 8 3 4 7 0 6 5 1 9]
57,136706,[0 4 5 1 9 3 2 7 6 8],1762039,[4 8 6 5 1 7 2 0 9 3],640547,[1 7 9 0 5 8 3 6 4 2],503995,[1 4 5 9 8 7 6 0 3 2],1267309,[3 5 4 6 0 9 7 1 8 2]
58,34504,[0 1 8 7 9 4 5 6 2 3],1594728,[4 3 6 2 9 5 0 1 7 8],593427,[1 6 7 8 2 3 0 5 9 4],640483,[1 7 9 0 5 3 8 2 6 4],1200673,[3 2 8 1 6 7 0 4 9 5]
59,111844,[0 3 8 2 5 1 4 9 6 7],1862450,[5 1 2 6 8 4 0 7 3 9],787916,[2 1 6 4 3 9 8 5 0 7],441456,[1 2 9 6 0 8 3 4 5 7],1051217,[2 9 0 6 1 3 7 8 5 4]
60,327442,[0 9 1 8 6 5 3 7 2 4],1789413,[4 9 3 0 2 7 8 5 6 1],620330,[1 7 4 0 6 5 2 8 3 9],645937,[1 8 0 3 2 9 4 5 7 6],1107302,[3 0 5 7 9 4 6 2 1 8]
61,82240,[0 3 1 5 4 6 8 9 2 7],1625503,[4 5 2 6 7 9 1 0 8 3],688896,[1 9 0 6 7 8 2 3 4 5],359082,[0 9 8 2 6 3 7 1 4 5],1082247,[2 9 7 6 0 5 4 3 8 1]
62,370704,[1 0 3 6 9 4 2 5 7 8],1674109,[4 6 5 1 0 9 7 2 8 3],552863,[1 5 7 6 9 0 8 4 3 2],377365,[1 0 4 9 2 7 6 3 8 5],1227930,[3 4 5 7 2 8 9 0 1 6]
63,187213,[0 5 7 2 1 3 8 4 9 6],1879796,[5 1 6 9 7 8 4 2 0 3],512979,[1 4 7 8 3 9 0 5 6 2],645666,[1 8 0 2 7 5 9 3 4 6],1332994,[3 7 0 5 4 2 6 9 1 8]
64,275176,[0 7 8 5 2 1 6 9 3 4],1715128,[4 7 5 2 0 8 6 9 1 3],733609,[2 0 3 6 9 5 1 4 8 7],649826,[1 8 0 9 5 3 2 6 4 7],1057373,[2 9 1 7 5 4 0 8 6 3]
65,313261,[0 8 7 2 1 5 6 3 9 4],1612217,[4 3 9 8 1 0 6 7 5 2],673279,[1 8 6 5 0 7 3 2 9 4],389931,[1 0 7 4 6 5 2 8 9 3],1047623,[2 8 9 7 0 1 6 5 4 3]
66,74505,[0 2 8 7 4 9 3 5 6 1],1677170,[4 6 5 8 2 3 0 7 1 9],499368,[1 4 5 0 7 6 2 3 8 9],544176,[1 5 4 9 7 8 0 2 3 6],1024609,[2 8 4 3 0 6 1 5 9 7]
67,130533,[0 4 2 9 3 7 8 5 6 1],1588351,[4 3 5 1 0 6 7 2 9 8],510145,[1 4 7 2 6 3 0 5 9 8],620537,[1 7 4 0 9 2 6 8 5 3],1246937,[3 4 9 2 8 0 6 7 5 1]
68,169747,[0 5 2 7 8 4 9 1 6 3],1713683,[4 7 5 0 1 8 3 9 6 2],686364,[1 9 0 3 4 7 6 2 5 8],466804,[1 3 6 7 4 0 2 9 5 8],1099912,[3 0 4 2 7 9 6 8 1 5]
69,103162,[0 3 6 5 2 8 4 9 1 7],1633599,[4 5 6 0 9 2 7 3 8 1],533981,[1 5 2 9 6 8 0 7 4 3],364963,[1 0 2 5 9 4 8 3 7 6],1336893,[3 7 1 2 8 6 9 4 5 0]
70,261625,[0 7 4 9 3 2 1 5 8 6],1558906,[4 2 7 3 0 9 5 8 1 6],697081,[1 9 3 4 2 0 5 6 8 7],504727,[1 4 6 2 0 3 7 5 9 8],1120127,[3 0 8 2 7 4 9 6 5 1]
71,192129,[0 5 8 1 9 2 4 6 7 3],1788868,[4 9 2 8 5 1 0 7 3 6],542552,[1 5 4 7 6 2 3 8 0 9],562699,[1 5 9 6 4 0 8 2 7 3],1042005,[2 8 7 6 1 3 9 4 5 0]
72,245804,[0 7 1 8 4 3 9 5 2 6],1674830,[4 6 5 2 0 9 7 3 1 8],600653,[1 6 9 2 3 5 0 8 7 4],442834,[1 2 9 8 0 4 5 7 3 6],1235836,[3 4 7 1 5 8 0 9 2 6]
73,133983,[0 4 3 7 1 6 8 5 9 2],1691658,[4 6 9 5 3 0 8 1 2 7],508267,[1 4 6 8 9 3 7 0 5 2],579232,[1 6 3 9 4 8 5 7 0 2],1321757,[3 6 8 1 7 5 0 9 4 2]
74,22827,[0 1 6 5 8 3 2 7 9 4],1549328,[4 2 5 3 9 0 6 7 1 8],721193,[1 9 8 0 5 7 4 6 3 2],529569,[1 5 2 0 7 3 6 8 9 4],1197867,[3 2 7 6 8 1 0 5 9 4]
75,121142,[0 4 1 2 5 7 8 6 3 9],1800770,[4 9 6 2 0 5 1 7 3 8],566171,[1 6 0 4 5 2 7 9 8 3],637689,[1 7 8 4 6 0 3 5 9 2],1148217,[3 1 5 8 7 4 2 6 9 0]
76,159837,[0 4 9 6 8 7 5 2 3 1],1539230,[4 2 1 5 8 9 6 3 0 7],607496,[1 7 0 5 8 4 3 6 2 9],461507,[1 3 5 6 9 8 2 7 4 0],1366326,[3 7 9 0 6 1 4 2 5 8]
77,68250,[0 2 7 5 8 6 9 1 3 4],1614627,[4 5 0 3 7 2 1 8 9 6],634049,[1 7 6 8 4 5 3 9 2 0],600258,[1 6 9 0 7 2 8 3 4 5],1164173,[3 1 8 9 7 4 0 6 5 2]
78,248649,[0 7 2 4 5 1 6 8 9 3],1593851,[4 3 6 1 8 0 5 9 7 2],466717,[1 3 6 7 2 4 8 0 9 5],647709,[1 8 0 5 6 4 9 3 7 2],1135489,[3 1 2 5 0 7 4 6 9 8]
79,108019,[0 3 7 5 1 2 9 4 8 6],1822906,[5 0 2 7 8 9 3 6 1 4],627071,[1 7 5 3 9 4 8 6 2 0],383481,[1 0 6 2 7 8 4 5 9 3],1071363,[2 9 5 6 0 1 3 7 8 4]
80,18095,[0 1 5 7 2 8 9 6 4 3],1599826,[4 3 7 2 9 8 1 6 0 5],541736,[1 5 4 6 3 7 2 8 0 9],451893,[1 3 2 7 6 8 9 4 5 0],1194466,[3 2 6 9 8 7 1 5 0 4]
81,225156,[0 6 5 7 8 2 4 1 3 9],1739127,[4 8 1 0 5 7 6 3 9 2],470695,[1 3 7 4 8 5 2 0 9 6],466800,[1 3 6 7 4 0 2 5 8 9],1224579,[3 4 2 9 7 8 0 5 6 1]
82,225850,[0 6 5 8 7 1 3 9 2 4],1800125,[4 9 6 1 2 0 3 8 7 5],798397,[2 1 8 4 9 3 6 0 7 5],503128,[1 4 5 8 7 6 3 9 0 2],1303196,[3 6 2 5 9 8 7 1 0 4]
83,254989,[0 7 3 6 1 9 5 2 8 4],1877943,[5 1 6 7 2 4 8 3 9 0],684998,[1 8 9 7 3 2 5 4 0 6],566452,[1 6 0 4 8 5 2 9 3 7],1346140,[3 7 4 0 6 9 1 8 2 5]
84,60533,[0 2 6 1 3 7 4 9 8 5],1750992,[4 8 3 2 9 6 0 1 5 7],534569,[1 5 3 0 6 8 7 9 4 2],442590,[1 2 9 7 6 3 4 0 5 8],1025179,[2 8 4 3 9 0 7 1 6 5]
85,76861,[0 2 9 3 7 5 6 1 8 4],1769981,[4 8 9 1 2 7 0 6 5 3],520279,[1 4 9 2 6 7 3 0 8 5],471823,[1 3 7 6 2 9 4 0 8 5],1168600,[3 1 9 8 0 4 6 7 2 5]
86,180793,[0 5 4 9 1 7 2 3 8 6],1661580,[4 6 1 7 8 3 5 0 2 9],574268,[1 6 2 9 5 4 8 3 0 7],625825,[1 7 5 2 3 4 0 6 9 8],1231443,[3 4 6 2 5 0 1 8 9 7]
87,13311,[0 1 4 7 5 9 6 3 8 2],1640590,[4 5 7 3 6 2 9 8 0 1],592056,[1 6 7 4 2 9 0 3 5 8],397483,[1 0 8 9 2 4 7 3 6 5],1311278,[3 6 5 1 2 4 8 7 0 9]
88,111500,[0 3 8 1 9 2 7 5 4 6],1795336,[4 9 5 1 6 0 7 8 2 3],720525,[1 9 7 8 5 2 6 3 4 0],494160,[1 4 3 0 6 2 5 7 8 9],1241423,[3 4 8 2 1 0 9 7 6 5]
89,292887,[0 8 3 1 7 6 5 4 9 2],1781424,[4 9 1 5 2 3 0 6 7 8],782309,[2 1 5 3 7 4 0 9 8 6],312949,[0 8 7 1 5 9 4 2 6 3],1119486,[3 0 8 1 9 2 5 4 6 7]
90,267584,[0 7 6 1 5 9 3 4 2 8],1791836,[4 9 3 5 6 8 7 1 0 2],642627,[1 7 9 4 5 2 0 6 8 3],292620,[0 8 3 1 5 6 7 2 4 9],1142822,[3 1 4 8 2 6 7 5 0 9]
91,361625,[0 9 8 6 2 4 5 7 3 1],1523978,[4 1 8 3 6 9 0 5 2 7],648483,[1 8 0 6 7 2 3 5 9 4],578294,[1 6 3 8 2 0 7 5 4 9],1319436,[3 6 7 8 4 1 5 0 2 9]
92,158970,[0 4 9 5 7 6 8 1 2 3],1858769,[5 1 0 8 6 7 4 9 3 2],613559,[1 7 2 8 0 9 6 5 4 3],402687,[1 0 9 8 3 6 5 4 7 2],1273799,[3 5 6 8 0 9 7 4 2 1]
93,27210,[0 1 7 4 8 6 9 2 3 5],1561377,[4 2 7 8 5 3 1 6 9 0],696935,[1 9 3 2 8 6 7 5 4 0],310384,[0 8 6 5 1 4 7 9 2 3],1259111,[3 5 1 8 7 4 9 6 2 0]
94,295677,[0 8 3 6 5 9 7 2 4 1],1598492,[4 3 7 1 0 8 9 5 2 6],574042,[1 6 2 9 3 7 4 8 0 5],436248,[1 2 8 5 9 4 0 3 6 7],1267163,[3 5 4 2 9 7 1 8 6 0]
95,120972,[0 4 1 2 3 5 8 6 7 9],1748037,[4 8 2 7 6 9 5 1 3 0],767154,[2 1 0 4 6 9 8 3 5 7],358797,[0 9 8 2 3 7 6 4 5 1],1297549,[3 6 1 5 0 9 7 2 8 4]
96,361507,[0 9 8 6 1 4 7 2 5 3],1583704,[4 3 2 1 7 6 8 9 0 5],583471,[1 6 4 8 3 2 5 0 9 7],368112,[1 0 3 2 5 8 4 6 7 9],1347446,[3 7 4 2 5 8 6 1 0 9]
97,307580,[0 8 6 1 3 2 9 5 4 7],1709742,[4 7 3 1 6 9 2 0 5 8],771753,[2 1 3 0 9 5 6 7 8 4],645764,[1 8 0 2 9 4 7 5 3 6],1318340,[3 6 7 5 0 1 9 4 2 8]
98,60051,[0 2 5 9 4 6 1 7 8 3],1605538,[4 3 8 5 9 2 1 7 0 6],589200,[1 6 5 9 3 0 2 4 7 8],439079,[1 2 9 0 7 8 6 5 4 3],1311190,[3 6 5 1 0 7 9 8 2 4]
99,369973,[1 0 3 5 9 2 7 4 8 6],1573181,[4 3 0 1 9 8 2 7 6 5],676292,[1 8 7 2 3 6 9 4 0 5],526757,[1 5 0 6 7 8 2 9 4 3],1105523,[3 0 5 4 6 8 2 9 7 1]
100,292344,[0 8 3 1 2 5 4 6 7 9],1628308,[4 5 3 0 7 2 1 9 6 8],448108,[1 3 0 9 5 4 2 8 6 7],373560,[1 0 4 2 9 3 5 6 7 8],1058919,[2 9 3 0 7 4 6 5 8 1]
