10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
26,295280,[0 8 3 6 1 7 4 5 2 9],1882634,[5 1 7 4 8 6 0 3 2 9],703183,[1 9 4 5 6 8 2 0 7 3],533813,[1 5 2 9 4 6 0 8 7 3],1009949,[2 8 0 4 7 3 1 9 6 5],1628102,[4 5 3 0 2 7 8 6 1 9],1918994,[5 2 6 8 1 7 0 4 3 9],1505109,[4 1 3 7 5 6 9 2 8 0],1206450,[3 2 9 4 6 7 8 0 1 5],461928,[1 3 5 7 6 4 0 2 8 9],314279,[0 8 7 3 4 9 6 5 2 1],1077523,[2 9 6 7 4 1 8 0 5 3],2442387,[6 7 4 5 1 2 0 8 9 3],1502042,[4 1 3 0 5 2 6 8 7 9],2842362,[7 8 3 9 5 1 6 0 2 4],2834543,[7 8 2 3 9 0 6 5 4 1],596697,[1 6 8 3 7 4 2 5 9 0],477479,[1 3 8 7 0 9 6 5 4 2],874097,[2 4 7 5 0 1 8 9 6 3],1712153,[4 7 3 6 9 8 2 5 1 0]
27,201016,[0 5 9 8 2 1 6 7 3 4],1861913,[5 1 2 4 9 8 6 7 3 0],637197,[1 7 8 3 9 6 5 2 4 0],457752,[1 3 4 8 7 6 0 2 5 9],1134359,[3 1 2 0 6 9 8 7 5 4],1857328,[5 1 0 6 7 8 4 9 2 3],2166386,[5 9 6 7 8 1 0 3 2 4],1299607,[3 6 1 9 0 2 5 4 8 7],1088593,[2 9 8 7 6 4 0 1 5 3],262396,[0 7 5 1 4 8 2 9 3 6],413473,[1 2 4 0 5 8 3 6 9 7],1193422,[3 2 6 8 5 0 9 7 1 4],2517082,[6 9 3 2 8 5 1 7 0 4],1521715,[4 1 7 9 3 8 6 0 5 2],3081453,[8 4 3 2 7 6 9 1 5 0],2977567,[8 1 7 6 4 0 3 2 9 5],665261,[1 8 4 9 7 6 0 5 3 2],432501,[1 2 7 8 6 0 9 4 5 3],1020335,[2 8 3 5 0 7 9 6 4 1],1679102,[4 6 7 1 0 5 8 3 2 9]
28,183493,[0 5 6 3 9 1 7 2 8 4],1652305,[4 5 9 7 8 1 0 2 6 3],674661,[1 8 6 9 0 2 7 4 5 3],603685,[1 6 9 7 3 5 4 0 8 2],1199982,[3 2 8 0 6 9 4 1 5 7],1795083,[4 9 5 1 2 0 3 7 8 6],2147935,[5 9 2 1 3 6 4 0 8 7],1471119,[4 0 5 9 2 3 7 6 8 1],1331089,[3 7 0 1 8 5 2 4 9 6],237077,[0 6 9 1 3 7 2 8 5 4],555996,[1 5 8 3 2 4 7 0 6 9],1395095,[3 8 5 7 4 6 9 2 1 0],2615152,[7 1 8 9 0 6 4 5 2 3],1538892,[4 2 1 5 6 0 8 3 7 9],3041793,[8 3 4 5 7 1 2 6 9 0],3040462,[8 3 4 1 9 0 7 6 2 5],604788,[1 6 9 8 7 5 3 0 2 4],508155,[1 4 6 8 7 5 0 3 9 2],809522,[2 3 0 7 5 1 4 8 6 9],1565596,[4 2 8 6 3 7 0 9 1 5]
29,225779,[0 6 5 8 4 3 2 9 7 1],1760394,[4 8 6 1 9 7 5 0 2 3],457536,[1 3 4 8 5 9 0 2 6 7],374058,[1 0 4 3 7 2 9 5 6 8],1268909,[3 5 4 8 2 1 0 9 7 6],1773059,[4 8 9 6 3 2 1 7 5 0],2001070,[5 4 7 0 2 6 9 8 1 3],1331637,[3 7 0 2 5 9 8 4 6 1],1323939,[3 6 8 5 7 9 0 2 4 1],333023,[0 9 3 1 6 2 8 7 5 4],308597,[0 8 6 2 5 7 1 9 4 3],1369875,[3 7 9 6 4 5 0 2 8 1],2642095,[7 2 5 1 6 4 3 0 9 8],1403242,[3 8 7 2 9 5 1 6 0 4],3156383,[8 6 2 1 9 0 7 5 4 3],3112143,[8 5 1 4 3 6 7 2 9 0],676411,[1 8 7 2 4 6 9 0 5 3],490845,[1 4 2 5 8 3 9 6 7 0],801508,[2 1 9 0 4 5 3 8 6 7],1751295,[4 8 3 5 2 0 7 6 9 1]
30,133838,[0 4 3 6 9 2 7 5 1 8],1840756,[5 0 7 2 6 8 1 9 3 4],479945,[1 3 9 2 6 5 7 8 4 0],329692,[0 9 2 4 8 5 1 7 3 6],1370894,[3 8 0 1 2 4 7 6 5 9],1621517,[4 5 1 8 0 7 2 9 6 3],2029925,[5 6 2 8 3 0 1 9 7 4],1549038,[4 2 5 3 6 8 1 0 7 9],1119744,[3 0 8 2 4 5 1 6 7 9],414331,[1 2 4 3 6 8 9 0 7 5],603130,[1 6 9 5 7 0 3 8 2 4],1394483,[3 8 5 6 7 4 1 9 2 0],2485203,[6 8 5 0 7 1 2 4 9 3],1233108,[3 4 6 7 5 9 2 0 1 8],3033664,[8 3 1 9 4 5 6 7 0 2],2869302,[7 9 1 3 0 8 4 2 5 6],441208,[1 2 9 5 7 6 4 8 0 3],663095,[1 8 4 5 9 6 7 3 2 0],955193,[2 6 7 4 5 9 3 8 1 0],1794742,[4 9 5 0 7 1 8 6 2 3]
31,162994,[0 5 1 4 6 3 7 9 2 8],1872419,[5 1 4 6 7 3 2 9 8 0],639247,[1 7 8 6 9 0 3 2 5 4],343508,[0 9 5 2 1 6 8 4 3 7],1113154,[3 0 6 9 1 4 5 8 2 7],1819965,[5 0 2 1 8 4 9 6 7 3],1988443,[5 4 2 6 8 1 9 0 7 3],1333211,[3 7 0 5 8 1 4 9 6 2],1301801,[3 6 2 4 0 5 8 9 7 1],424452,[1 2 6 3 7 0 8 4 5 9],320859,[0 8 9 5 4 7 1 3 6 2],1343799,[3 7 2 6 4 1 8 5 9 0],2405567,[6 5 7 2 0 3 9 8 4 1],1406353,[3 8 9 0 2 6 1 4 7 5],2970606,[8 1 6 3 9 0 4 2 5 7],2771486,[7 5 6 9 1 4 3 2 0 8],479849,[1 3 9 2 5 7 6 8 4 0],648874,[1 8 0 7 3 4 5 9 2 6],949733,[2 6 5 4 0 7 1 9 8 3],1782501,[4 9 1 6 7 0 8 3 5 2]
32,174004,[0 5 3 6 8 1 2 9 4 7],1685064,[4 6 8 2 3 1 0 5 7 9],650204,[1 8 2 0 3 5 9 6 4 7],558117,[1 5 8 7 0 9 6 3 4 2],1092719,[3 0 1 8 6 9 7 5 4 2],1753565,[4 8 3 9 5 0 1 7 6 2],2226323,[6 1 2 8 0 7 4 9 5 3],1454132,[4 0 1 6 7 8 9 3 2 5],1405178,[3 8 7 6 4 9 0 2 1 5],397676,[1 0 8 9 3 7 6 4 2 5],336337,[0 9 3 7 1 8 2 4 6 5],1211159,[3 4 0 5 1 9 8 7 6 2],2460150,[6 8 0 1 9 3 4 2 5 7],1222471,[3 4 2 6 9 1 5 0 8 7],3049900,[8 3 6 0 9 7 1 5 2 4],3112316,[8 5 1 4 6 9 7 2 0 3],420166,[1 2 5 4 7 3 9 8 0 6],692752,[1 9 2 5 0 8 6 7 3 4],1070362,[2 9 5 3 6 7 1 8 0 4],1775421,[4 9 0 2 8 1 7 5 6 3]
33,49799,[0 2 3 9 1 8 7 6 5 4],1788084,[4 9 2 7 3 6 5 0 1 8],735502,[2 0 3 9 6 1 8 7 4 5],467607,[1 3 6 8 4 7 5 2 9 0],1298891,[3 6 1 8 0 2 5 9 7 4],1826035,[5 0 3 4 1 9 8 2 7 6],2167143,[5 9 6 8 7 2 3 1 4 0],1282073,[3 5 8 2 6 9 4 7 1 0],1249367,[3 4 9 8 1 2 7 6 5 0],233082,[0 6 8 2 7 3 9 1 4 5],335799,[0 9 3 6 4 2 7 5 8 1],1260890,[3 5 2 1 4 7 0 8 6 9],2491812,[6 8 7 2 9 0 4 1 3 5],1454545,[4 0 1 7 3 5 2 6 9 8],2870198,[7 9 1 4 3 2 6 5 0 8],2827542,[7 8 1 0 2 9 4 3 5 6],741995,[2 0 5 3 7 4 6 9 8 1],358124,[0 9 8 1 4 3 7 5 2 6],865905,[2 4 5 8 6 9 1 3 7 0],1746672,[4 8 2 5 9 6 0 1 3 7]
34,218648,[0 6 4 3 8 1 5 7 2 9],1770700,[4 8 9 2 1 7 0 6 3 5],456534,[1 3 4 7 0 6 5 2 8 9],308157,[0 8 6 1 9 7 5 3 4 2],1361187,[3 7 8 0 5 2 1 6 9 4],1651680,[4 5 9 7 0 1 2 3 6 8],2037300,[5 6 4 1 7 3 8 0 2 9],1268445,[3 5 4 7 8 1 9 2 6 0],1390444,[3 8 4 9 1 0 2 7 5 6],275056,[0 7 8 5 1 2 6 9 3 4],333756,[0 9 3 2 6 4 7 1 5 8],1188773,[3 2 5 9 0 6 1 8 7 4],2574074,[7 0 8 6 1 5 2 4 3 9],1477508,[4 0 7 2 1 6 9 5 3 8],2953190,[8 1 2 9 5 7 4 3 0 6],3103270,[8 4 9 6 0 3 7 5 1 2],666044,[1 8 5 2 0 4 9 6 3 7],452214,[1 3 2 8 0 6 5 4 7 9],1043995,[2 8 9 0 7 6 5 1 4 3],1588550,[4 3 5 1 2 9 7 6 0 8]
35,300109,[0 8 4 5 7 9 3 1 6 2],1686816,[4 6 8 5 7 9 0 1 2 3],774161,[2 1 3 7 4 5 8 9 6 0],646064,[1 8 0 3 4 9 5 6 2 7],1067326,[2 9 4 7 3 1 8 6 0 5],1597621,[4 3 6 9 8 2 5 0 7 1],1914026,[5 2 4 8 3 1 0 7 6 9],1375473,[3 8 0 9 4 2 5 6 7 1],1427008,[3 9 4 0 8 6 5 7 1 2],566940,[1 6 0 5 4 7 8 2 3 9],540652,[1 5 4 2 9 6 0 8 3 7],1253893,[3 5 0 8 6 1 7 2 9 4],2429087,[6 7 1 9 5 2 8 4 3 0],1246721,[3 4 9 2 6 1 7 8 5 0],2940548,[8 0 9 4 1 5 7 3 2 6],2826324,[7 8 0 6 3 5 4 1 2 9],445579,[1 3 0 5 9 2 8 4 7 6],619555,[1 7 3 9 4 8 6 0 5 2],1037590,[2 8 6 9 0 4 7 5 1 3],1804027,[4 9 6 8 3 2 7 0 5 1]
36,305151,[0 8 5 4 7 9 3 2 6 1],1789521,[4 9 3 0 5 7 2 6 8 1],594064,[1 6 7 9 0 4 5 8 2 3],434531,[1 2 8 3 6 0 5 9 7 4],1356663,[3 7 6 1 2 5 8 4 9 0],1606273,[4 3 8 6 9 5 0 1 7 2],2022894,[5 6 1 3 7 4 2 0 8 9],1377323,[3 8 1 2 9 6 4 7 5 0],1260236,[3 5 2 0 4 9 8 6 1 7],267526,[0 7 6 1 5 3 9 8 2 4],288223,[0 8 2 3 4 9 5 1 7 6],1184505,[3 2 5 0 1 9 6 7 8 4],2446317,[6 7 5 2 4 9 8 1 3 0],1455957,[4 0 1 9 2 8 7 5 6 3],3121508,[8 5 3 2 4 6 9 1 0 7],3094605,[8 4 7 0 1 3 9 5 6 2],564912,[1 6 0 2 7 8 3 4 5 9],635430,[1 7 8 0 5 3 4 2 6 9],766203,[2 1 0 3 5 4 6 8 9 7],1751154,[4 8 3 5 0 9 7 1 2 6]
37,244923,[0 7 1 6 3 2 4 8 9 5],1774366,[4 9 0 1 5 3 8 7 2 6],734084,[2 0 3 7 6 4 9 5 1 8],305625,[0 8 5 6 3 9 2 4 7 1],1306167,[3 6 4 1 0 8 7 5 9 2],1688226,[4 6 8 9 5 2 7 0 1 3],2211102,[6 0 8 5 9 7 2 1 3 4],1362913,[3 7 8 2 9 5 0 1 6 4],1236026,[3 4 7 1 8 2 0 6 5 9],358678,[0 9 8 2 1 7 6 5 3 4],291768,[0 8 2 9 3 5 1 4 6 7],1100938,[3 0 4 6 1 7 5 9 2 8],2477907,[6 8 3 5 4 1 0 7 9 2],1329117,[3 6 9 5 8 7 4 1 2 0],3066348,[8 4 0 3 7 9 5 1 2 6],3090594,[8 4 6 1 3 9 7 0 2 5],409416,[1 2 3 4 7 9 0 5 6 8],643214,[1 7 9 5 3 0 6 4 2 8],847734,[2 4 0 3 6 7 5 1 8 9],1785752,[4 9 2 3 1 5 6 7 0 8]
38,118402,[0 3 9 5 4 7 2 8 1 6],1842883,[5 0 7 6 4 2 9 1 8 3],669153,[1 8 5 7 3 2 4 6 9 0],602895,[1 6 9 5 3 0 7 4 8 2],1283845,[3 5 8 7 0 6 4 1 9 2],1881482,[5 1 7 3 2 0 4 8 6 9],2146318,[5 9 1 7 8 6 4 3 0 2],1530828,[4 1 9 7 0 8 5 2 3 6],1285364,[3 5 9 0 2 4 8 6 1 7],426715,[1 2 6 7 5 9 8 0 4 3],305741,[0 8 5 6 4 9 1 7 3 2],1115171,[3 0 7 2 9 1 5 8 6 4],2348438,[6 4 1 9 7 2 5 3 0 8],1214148,[3 4 0 9 2 8 6 1 5 7],3073881,[8 4 1 9 2 6 3 5 7 0],2955054,[8 1 3 4 2 6 5 0 7 9],711231,[1 9 6 0 7 8 4 3 5 2],432424,[1 2 7 8 5 4 6 9 0 3],940353,[2 6 3 7 0 4 5 8 9 1],1617455,[4 5 0 9 3 7 8 6 2 1]
39,162323,[0 5 1 3 6 8 4 9 7 2],1707192,[4 7 2 8 0 6 1 3 5 9],680590,[1 8 9 0 3 5 7 6 2 4],556044,[1 5 8 3 2 7 6 0 4 9],1137002,[3 1 2 7 4 0 5 8 6 9],1782104,[4 9 1 6 0 8 3 5 2 7],2221855,[6 1 0 8 9 4 3 2 7 5],1481121,[4 0 7 9 1 6 3 5 8 2],1135796,[3 1 2 5 6 9 8 4 0 7],498856,[1 4 3 9 8 0 6 7 2 5],436351,[1 2 8 6 0 4 5 3 9 7],1327403,[3 6 9 2 5 7 1 8 4 0],2494568,[6 8 7 9 4 0 2 3 1 5],1361867,[3 7 8 1 4 9 2 6 5 0],2935036,[8 0 7 3 4 6 1 9 2 5],2943794,[8 1 0 2 6 7 3 5 4 9],562774,[1 5 9 6 4 7 8 3 0 2],570096,[1 6 2 0 8 9 3 4 5 7],742134,[2 0 5 3 8 6 4 1 7 9],1855022,[5 1 0 2 6 7 8 4 3 9]
40,332541,[0 9 2 8 7 1 6 4 5 3],1689465,[4 6 9 1 3 8 2 5 7 0],748728,[2 0 6 5 9 4 1 3 7 8],427477,[1 2 6 8 7 3 5 0 9 4],1044857,[2 8 9 3 1 0 6 7 5 4],1823261,[5 0 2 8 3 9 1 7 6 4],2140656,[5 9 0 7 1 8 2 3 4 6],1437241,[3 9 6 1 2 0 4 5 8 7],1148005,[3 1 5 8 4 7 6 0 9 2],482181,[1 3 9 6 7 0 8 4 5 2],612445,[1 7 2 5 6 8 4 0 9 3],1311126,[3 6 5 1 0 2 7 4 8 9],2557142,[7 0 4 3 6 5 8 2 1 9],1535886,[4 2 0 8 3 1 6 5 7 9],3052684,[8 3 6 5 9 0 1 7 2 4],2844607,[7 8 4 2 9 0 3 1 6 5],626752,[1 7 5 3 4 9 6 8 0 2],396830,[1 0 8 7 2 9 5 4 3 6],855268,[2 4 1 7 9 3 0 8 5 6],1864012,[5 1 2 8 9 4 0 7 3 6]
41,340977,[0 9 4 6 5 3 2 7 8 1],1865950,[5 1 3 2 7 6 9 8 0 4],746498,[2 0 6 1 8 9 3 5 4 7],625448,[1 7 5 0 8 2 4 6 3 9],1293388,[3 6 0 7 4 2 1 9 5 8],1538119,[4 2 1 3 5 8 6 0 9 7],2129694,[5 8 7 3 9 2 1 0 4 6],1596087,[4 3 6 7 8 5 2 1 9 0],1114269,[3 0 7 1 6 5 9 4 8 2],506876,[1 4 6 5 9 8 7 2 0 3],444797,[1 3 0 4 8 7 2 9 6 5],1241196,[3 4 8 1 9 2 6 0 5 7],2623697,[7 2 0 6 1 3 8 9 5 4],1466019,[4 0 3 9 1 8 2 6 7 5],2945461,[8 1 0 4 9 5 6 2 7 3],3034499,[8 3 2 0 6 5 4 9 7 1],702826,[1 9 4 5 0 8 3 7 2 6],476003,[1 3 8 5 0 7 4 9 6 2],1010815,[2 8 0 5 9 4 3 1 7 6],1648944,[4 5 9 1 2 3 0 6 7 8]
42,312971,[0 8 7 1 6 2 4 9 5 3],1632467,[4 5 3 9 1 8 2 7 6 0],731847,[2 0 3 4 6 8 7 5 9 1],464629,[1 3 6 2 4 9 7 0 8 5],1334474,[3 7 0 8 4 6 1 5 2 9],1812739,[4 9 8 5 6 0 7 1 3 2],2135277,[5 8 9 4 3 7 6 1 2 0],1574331,[4 3 0 5 7 6 1 8 9 2],1424840,[3 9 2 6 8 5 1 4 0 7],384700,[1 0 6 4 3 9 2 8 5 7],352255,[0 9 6 8 2 4 3 1 7 5],1284024,[3 5 8 7 2 1 0 4 6 9],2590105,[7 1 2 9 4 3 0 5 8 6],1335552,[3 7 0 9 8 5 1 2 4 6],2855804,[7 8 6 4 2 1 9 3 0 5],3046042,[8 3 5 2 6 7 1 9 0 4],648003,[1 8 0 6 2 3 4 7 9 5],691127,[1 9 2 0 8 4 7 6 5 3],1003130,[2 7 9 0 3 5 1 6 4 8],1574256,[4 3 0 5 6 9 1 2 7 8]
43,270451,[0 7 6 5 4 8 9 1 3 2],1586810,[4 3 2 8 9 5 0 6 1 7],490071,[1 4 2 3 7 9 6 5 8 0],452783,[1 3 2 8 9 0 7 6 5 4],1222624,[3 4 2 7 0 6 8 9 1 5],1743621,[4 8 1 9 6 0 7 3 5 2],1951933,[5 3 4 2 0 1 8 6 9 7],1573977,[4 3 0 5 1 7 6 8 9 2],1367589,[3 7 9 2 4 5 8 1 6 0],506010,[1 4 6 3 8 7 9 0 2 5],568637,[1 6 0 8 7 5 2 9 4 3],1387581,[3 8 4 2 1 0 9 6 7 5],2432439,[6 7 2 5 3 1 8 4 9 0],1294765,[3 6 0 9 2 7 5 1 8 4],3043328,[8 3 4 7 9 0 2 5 1 6],2799508,[7 6 3 4 1 2 0 9 5 8],511790,[1 4 7 5 8 9 3 2 0 6],478504,[1 3 8 9 5 4 6 7 0 2],1064712,[2 9 4 1 7 6 0 3 5 8],1869668,[5 1 3 9 7 4 8 2 0 6]
44,68329,[0 2 7 5 9 4 1 3 8 6],1620611,[4 5 1 6 9 0 3 8 7 2],491395,[1 4 2 6 5 9 8 0 7 3],531425,[1 5 2 6 0 7 8 9 4 3],1125278,[3 0 9 2 8 4 6 5 1 7],1696947,[4 7 0 6 9 2 1 5 8 3],2002466,[5 4 7 2 1 3 0 8 6 9],1276932,[3 5 7 2 6 0 8 1 4 9],1236337,[3 4 7 2 0 9 1 5 8 6],514402,[1 4 8 0 5 7 3 9 2 6],561713,[1 5 9 4 0 8 6 7 3 2],1321838,[3 6 8 1 9 2 5 4 0 7],2514814,[6 9 2 8 5 4 7 3 0 1],1539903,[4 2 1 6 8 5 7 3 9 0],2944713,[8 1 0 3 9 4 5 6 7 2],2965450,[8 1 5 3 7 0 4 9 2 6],431431,[1 2 7 6 3 4 5 0 9 8],686285,[1 9 0 3 4 2 5 8 7 6],991449,[2 7 5 8 0 1 4 6 9 3],1838868,[5 0 6 8 9 7 3 1 2 4]
45,310015,[0 8 6 4 5 3 2 1 9 7],1808523,[4 9 7 6 8 0 1 3 5 2],618842,[1 7 3 8 5 0 2 6 4 9],319430,[0 8 9 3 5 7 4 2 1 6],1306804,[3 6 4 2 0 1 5 9 7 8],1721879,[4 7 6 5 2 9 8 3 1 0],2109044,[5 8 2 4 1 3 9 6 0 7],1496996,[4 1 2 0 3 9 8 6 5 7],1377176,[3 8 1 2 7 5 4 6 0 9],528742,[1 5 0 9 4 2 8 7 3 6],381824,[1 0 5 8 3 9 4 6 2 7],1164990,[3 1 9 2 0 5 6 4 7 8],2491484,[6 8 7 2 3 1 9 4 0 5],1229646,[3 4 5 9 8 0 2 1 6 7],2910083,[8 0 2 4 7 6 3 9 5 1],2911526,[8 0 2 6 7 5 4 3 1 9],529506,[1 5 2 0 6 7 9 3 4 8],432682,[1 2 7 8 9 5 3 6 0 4],752121,[2 0 7 3 6 8 4 5 9 1],1789211,[4 9 3 0 1 2 6 8 7 5]
46,98328,[0 3 5 6 7 4 1 2 8 9],1701075,[4 7 1 5 6 8 0 3 9 2],729577,[2 0 1 8 4 9 3 5 7 6],427915,[1 2 6 9 3 8 7 0 5 4],1139076,[3 1 4 0 2 6 8 5 7 9],1725758,[4 7 8 2 9 1 5 3 0 6],2077172,[5 7 4 0 9 6 8 2 1 3],1287210,[3 5 9 2 7 6 8 0 1 4],1266406,[3 5 4 1 9 2 8 7 0 6],484250,[1 4 0 2 7 6 3 8 5 9],578753,[1 6 3 8 7 9 4 5 2 0],1072122,[2 9 5 7 0 3 8 1 4 6],2308583,[6 3 2 0 5 1 9 8 7 4],1354268,[3 7 5 6 9 2 8 1 0 4],2963437,[8 1 4 9 7 2 5 0 6 3],2961010,[8 1 4 5 6 0 3 9 2 7],739908,[2 0 4 8 6 9 5 1 3 7],584849,[1 6 5 0 3 8 7 9 4 2],902001,[2 5 3 9 7 6 1 4 8 0],1606310,[4 3 8 6 9 7 2 1 0 5]
47,189008,[0 5 7 4 6 1 3 8 2 9],1727704,[4 7 8 6 3 2 5 9 0 1],557781,[1 5 8 6 7 0 9 3 4 2],340530,[0 9 4 5 8 6 7 1 2 3],1329827,[3 6 9 7 8 5 1 4 2 0],1534546,[4 2 0 6 3 9 5 8 1 7],2057480,[5 7 0 2 6 8 3 4 1 9],1556845,[4 2 6 9 1 7 5 0 8 3],1113389,[3 0 6 9 4 2 1 8 7 5],539364,[1 5 4 0 2 8 7 3 6 9],601537,[1 6 9 3 4 8 0 2 7 5],1186878,[3 2 5 6 4 8 1 0 7 9],2573481,[7 0 8 5 2 6 3 4 9 1],1402869,[3 8 7 2 4 5 9 1 6 0],2809398,[7 6 5 2 9 4 1 0 3 8],3079337,[8 4 2 9 7 0 5 6 3 1],715718,[1 9 7 0 2 4 6 5 3 8],343694,[0 9 5 2 4 1 7 6 3 8],1073925,[2 9 6 0 5 3 8 4 7 1],1765306,[4 8 7 1 6 9 2 5 0 3]
48,195058,[0 5 8 6 9 3 2 7 1 4],1701741,[4 7 1 6 5 0 9 3 8 2],462543,[1 3 5 8 4 6 7 2 9 0],482637,[1 3 9 7 2 8 6 4 5 0],1359360,[3 7 6 8 0 1 2 4 5 9],1566825,[4 2 8 9 0 7 3 5 6 1],1967541,[5 3 8 2 7 0 9 4 6 1],1391133,[3 8 5 0 1 7 9 4 6 2],1125263,[3 0 9 2 8 1 7 6 5 4],262772,[0 7 5 1 9 6 8 3 2 4],283444,[0 8 1 3 7 2 4 9 5 6],1340008,[3 7 1 9 0 6 5 8 2 4],2536155,[6 9 8 1 3 5 0 4 7 2],1421203,[3 9 1 8 7 2 6 0 5 4],2853947,[7 8 6 1 5 9 2 4 3 0],3024508,[8 3 0 1 7 4 2 9 5 6],554071,[1 5 7 9 4 2 3 0 8 6],659155,[1 8 3 7 4 9 6 0 5 2],1030410,[2 8 5 4 0 7 9 1 3 6],1621082,[4 5 1 7 6 0 2 8 3 9]
49,156105,[0 4 8 9 6 7 2 3 5 1],1678581,[4 6 7 0 3 1 9 5 8 2],486597,[1 4 0 6 8 9 7 3 5 2],609488,[1 7 0 9 5 2 4 6 3 8],1277110,[3 5 7 2 8 4 9 6 0 1],1885539,[5 1 8 0 7 9 2 4 6 3],1927800,[5 2 8 4 6 0 1 3 7 9],1293537,[3 6 0 7 5 4 2 8 9 1],1345369,[3 7 2 9 5 4 0 1 8 6],560944,[1 5 9 3 0 6 7 8 2 4],595377,[1 6 8 0 9 4 3 5 7 2],1391899,[3 8 5 1 2 0 9 4 7 6],2364017,[6 4 7 0 3 1 8 9 5 2],1443002,[3 9 7 2 1 0 4 6 5 8],3135600,[8 5 7 1 0 2 3 4 6 9],2950313,[8 1 2 4 6 9 5 7 3 0],687818,[1 9 0 5 3 8 2 6 4 7],686003,[1 9 0 2 7 6 4 8 5 3],747365,[2 0 6 4 1 3 5 9 8 7],1546538,[4 2 3 8 9 7 0 5 1 6]
50,112136,[0 3 8 2 7 5 4 6 1 9],1766545,[4 8 7 3 5 1 0 2 9 6],627185,[1 7 5 4 0 6 8 9 3 2],314696,[0 8 7 4 1 5 3 6 2 9],1068762,[2 9 5 0 4 3 8 1 6 7],1605435,[4 3 8 5 7 6 0 2 9 1],2198397,[6 0 5 2 3 9 8 4 7 1],1398011,[3 8 6 2 7 0 4 9 5 1],1258927,[3 5 1 8 6 0 4 2 9 7],401740,[1 0 9 6 8 7 2 5 3 4],466340,[1 3 6 5 8 0 9 4 2 7],1082284,[2 9 7 6 1 0 3 8 4 5],2379116,[6 5 0 1 3 9 8 4 2 7],1207430,[3 2 9 5 8 7 4 1 0 6],3150666,[8 6 1 0 9 4 7 2 3 5],2940623,[8 0 9 4 2 1 7 6 5 3],516610,[1 4 8 5 6 0 3 9 2 7],588756,[1 6 5 8 7 2 4 0 3 9],878864,[2 4 8 3 6 9 1 5 0 7],1705483,[4 7 2 3 8 1 9 0 6 5]
51,133187,[0 4 3 5 9 8 2 7 6 1],1795885,[4 9 5 2 1 7 6 0 8 3],740191,[2 0 4 9 1 5 6 3 8 7],323494,[0 9 1 3 4 7 8 6 2 5],1278731,[3 5 7 8 0 1 4 9 6 2],1620107,[4 5 1 6 0 9 3 8 7 2],1988069,[5 4 2 6 1 3 0 9 8 7],1514239,[4 1 6 5 0 8 3 2 9 7],1307157,[3 6 4 2 5 9 8 1 7 0],544306,[1 5 4 9 8 7 2 6 0 3],486542,[1 4 0 6 8 5 7 3 2 9],1343610,[3 7 2 6 0 8 9 1 4 5],2566900,[7 0 6 3 1 9 2 8 4 5],1373859,[3 8 0 6 1 9 2 5 7 4],2853434,[7 8 6 1 0 5 2 4 3 9],3037154,[8 3 2 6 1 7 0 5 4 9],525994,[1 5 0 4 7 3 6 9 2 8],617988,[1 7 3 6 2 9 5 0 4 8],921582,[2 5 8 7 9 6 1 0 3 4],1560247,[4 2 7 6 0 1 5 3 9 8]
52,150881,[0 4 7 9 5 2 6 8 3 1],1744315,[4 8 2 0 6 9 7 1 5 3],575971,[1 6 3 2 9 7 8 0 5 4],320118,[0 8 9 4 5 6 2 1 3 7],1268203,[3 5 4 7 2 1 9 0 8 6],1798219,[4 9 5 7 3 0 8 1 6 2],2086024,[5 7 6 9 1 3 4 8 0 2],1586670,[4 3 2 8 7 1 5 0 6 9],1147504,[3 1 5 7 8 4 6 9 0 2],394801,[1 0 8 4 5 2 3 6 9 7],625891,[1 7 5 2 3 8 9 0 6 4],1388619,[3 8 4 5 6 9 0 2 7 1],2498830,[6 8 9 5 3 2 7 4 0 1],1332998,[3 7 0 5 4 2 8 6 1 9],2928689,[8 0 6 1 5 7 4 9 3 2],2837644,[7 8 3 0 2 1 4 9 5 6],501880,[1 4 5 7 0 3 8 9 2 6],411722,[1 2 3 7 9 0 4 6 5 8],825312,[2 3 5 8 1 7 0 4 6 9],1566103,[4 2 8 7 0 9 3 1 6 5]
