2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
54,148418,[0 4 7 5 1 9 2 6 3 8],189209,[0 5 7 4 8 6 3 9 2 1],505680,[1 4 6 3 5 0 2 7 8 9],349044,[0 9 6 2 7 5 4 1 3 8],1150557,[3 1 6 2 9 8 7 4 5 0],1704987,[4 7 2 3 0 5 1 8 9 6],2117614,[5 8 4 1 0 7 9 6 2 3],1401158,[3 8 7 0 1 4 6 5 2 9],1222612,[3 4 2 7 0 6 1 9 5 8],313791,[0 8 7 2 6 9 4 3 5 1]
55,129402,[0 4 2 7 8 3 9 1 5 6],171673,[0 5 3 1 6 8 2 4 9 7],488184,[1 4 0 9 2 5 3 6 7 8],326995,[0 9 1 8 2 7 6 3 5 4],1161191,[3 1 8 4 7 5 9 6 2 0],1669605,[4 6 3 1 9 2 8 5 7 0],2087911,[5 7 8 1 9 2 3 0 6 4],1395504,[3 8 5 9 1 2 0 4 6 7],1190893,[3 2 6 4 0 1 8 5 9 7],298063,[0 8 4 1 9 7 3 2 6 5]
56,193586,[0 5 8 3 9 2 1 6 4 7],159250,[0 4 9 6 2 1 5 8 3 7],520711,[1 4 9 3 2 5 6 0 8 7],337518,[0 9 3 8 6 5 2 1 4 7],1132610,[3 1 0 8 2 6 4 7 5 9],1688864,[4 6 9 0 5 8 2 3 1 7],2146234,[5 9 1 7 8 2 3 6 0 4],1392085,[3 8 5 1 4 7 6 0 9 2],1216963,[3 4 1 6 2 5 9 0 8 7],296479,[0 8 3 7 6 5 2 1 9 4]
57,161043,[0 4 9 8 6 1 2 5 7 3],172860,[0 5 3 4 1 7 8 2 6 9],539642,[1 5 4 0 7 2 3 8 6 9],333476,[0 9 3 2 1 8 7 5 4 6],1135876,[3 1 2 5 7 8 0 9 4 6],1717096,[4 7 5 6 9 0 3 8 1 2],2125575,[5 8 6 7 1 0 4 3 9 2],1446247,[3 9 7 8 5 0 2 1 6 4],1212072,[3 4 0 6 5 8 1 2 7 9],271978,[0 7 6 9 5 3 2 8 1 4]
58,176899,[0 5 4 1 8 2 9 3 7 6],155808,[0 4 8 9 3 5 1 2 6 7],521714,[1 4 9 5 6 7 0 3 2 8],370226,[1 0 3 6 4 5 2 8 7 9],1103055,[3 0 4 9 1 2 7 6 8 5],1734226,[4 8 0 1 6 9 3 7 2 5],2098332,[5 8 0 3 4 1 7 2 6 9],1400305,[3 8 6 7 9 1 0 2 5 4],1222179,[3 4 2 6 5 9 0 7 8 1],280228,[0 7 9 5 2 3 1 8 4 6]
59,157000,[0 4 9 2 1 5 7 8 3 6],155483,[0 4 8 7 9 5 2 6 3 1],477060,[1 3 8 6 5 4 7 0 2 9],345489,[0 9 5 4 8 1 3 6 7 2],1117852,[3 0 7 8 5 4 1 9 2 6],1693610,[4 7 0 1 3 6 2 8 5 9],2082921,[5 7 6 1 9 4 2 3 8 0],1421282,[3 9 2 0 1 4 5 7 6 8],1181205,[3 2 4 5 7 1 9 6 8 0],302121,[0 8 4 9 5 6 2 3 7 1]
60,128101,[0 4 2 5 9 6 7 1 8 3],178233,[0 5 4 3 7 2 6 8 9 1],500432,[1 4 5 3 0 6 7 8 2 9],334192,[0 9 3 4 1 8 6 7 2 5],1147572,[3 1 5 7 9 0 6 2 4 8],1675553,[4 6 5 3 0 9 7 8 2 1],2104571,[5 8 1 6 0 2 4 9 7 3],1399312,[3 8 6 5 2 9 4 7 0 1],1216416,[3 4 1 5 6 9 0 2 7 8],263659,[0 7 5 3 2 1 9 4 8 6]
61,174334,[0 5 3 7 1 8 9 6 2 4],140531,[0 4 5 9 2 1 6 8 7 3],545760,[1 5 6 3 0 2 4 7 8 9],370131,[1 0 3 6 2 7 4 8 9 5],1129821,[3 1 0 4 5 2 9 7 8 6],1712045,[4 7 3 6 9 0 1 8 5 2],2136929,[5 8 9 7 6 3 2 4 1 0],1436464,[3 9 6 0 1 5 7 8 2 4],1233231,[3 4 6 7 8 9 2 1 5 0],261128,[0 7 4 8 6 1 3 5 2 9]
62,166691,[0 5 2 1 7 3 6 9 8 4],153716,[0 4 8 5 3 9 7 2 1 6],492682,[1 4 2 8 3 7 5 9 0 6],355677,[0 9 7 4 8 6 5 2 3 1],1157411,[3 1 7 6 5 0 4 9 8 2],1697962,[4 7 0 9 2 6 3 8 1 5],2122361,[5 8 6 0 7 2 4 9 3 1],1432528,[3 9 5 1 6 7 4 8 0 2],1189710,[3 2 6 0 5 4 7 1 8 9],269333,[0 7 6 4 1 5 2 9 8 3]
63,156395,[0 4 9 1 3 5 6 8 7 2],177553,[0 5 4 2 7 8 1 3 9 6],520660,[1 4 9 3 0 8 2 7 5 6],339593,[0 9 4 3 6 8 5 7 2 1],1123953,[3 0 9 1 2 5 6 7 8 4],1735201,[4 8 0 3 1 2 5 6 9 7],2147193,[5 9 2 0 3 4 6 7 8 1],1396053,[3 8 5 9 7 4 6 1 2 0],1237899,[3 4 7 6 1 9 0 5 8 2],303031,[0 8 5 1 9 3 4 2 7 6]
64,143303,[0 4 6 5 1 2 9 8 7 3],170638,[0 5 2 8 9 7 6 4 1 3],499930,[1 4 5 2 6 0 7 9 3 8],366214,[1 0 2 7 6 8 9 5 3 4],1114268,[3 0 7 1 6 5 9 4 2 8],1703734,[4 7 2 0 3 8 9 6 1 5],2080443,[5 7 4 8 3 0 1 6 9 2],1389414,[3 8 4 6 7 2 1 0 5 9],1222308,[3 4 2 6 7 9 5 0 1 8],288046,[0 8 2 3 1 5 9 7 4 6]
65,195530,[0 5 8 7 4 3 1 6 2 9],178438,[0 5 4 3 8 9 7 6 1 2],525820,[1 5 0 4 3 9 2 8 6 7],382434,[1 0 5 9 2 8 7 3 4 6],1119519,[3 0 8 1 9 4 6 5 7 2],1701156,[4 7 1 5 8 2 6 0 3 9],2124634,[5 8 6 3 9 1 2 7 0 4],1380465,[3 8 1 9 2 7 4 5 6 0],1187811,[3 2 5 7 8 4 0 6 9 1],278766,[0 7 9 3 2 1 5 4 6 8]
66,194188,[0 5 8 4 7 2 1 9 3 6],144717,[0 4 6 7 9 8 5 2 3 1],518027,[1 4 8 7 3 9 2 6 5 0],345821,[0 9 5 6 2 8 1 7 4 3],1148530,[3 1 5 9 2 0 6 8 4 7],1706520,[4 7 2 6 1 0 3 5 8 9],2130813,[5 8 7 6 2 4 9 1 3 0],1418322,[3 9 1 4 8 2 7 0 5 6],1186172,[3 2 5 4 6 8 9 1 0 7],261198,[0 7 4 8 6 5 2 1 3 9]
67,194467,[0 5 8 6 1 4 9 2 7 3],190806,[0 5 7 9 1 2 4 3 6 8],522555,[1 4 9 6 7 5 0 3 8 2],359971,[0 9 8 3 7 5 6 1 4 2],1107790,[3 0 5 8 6 4 9 7 1 2],1694170,[4 7 0 2 1 3 6 9 5 8],2108314,[5 8 2 3 1 4 6 9 0 7],1390292,[3 8 4 7 9 5 6 1 0 2],1225342,[3 4 5 0 9 1 8 7 2 6],300008,[0 8 4 5 7 1 3 6 2 9]
68,150587,[0 4 7 9 1 8 3 6 5 2],138629,[0 4 5 6 7 2 1 9 8 3],545293,[1 5 6 2 4 0 8 3 9 7],351404,[0 9 6 7 1 3 8 4 2 5],1165977,[3 1 9 4 5 6 2 7 8 0],1688887,[4 6 9 0 7 1 3 2 8 5],2118256,[5 8 4 2 0 1 7 9 3 6],1381868,[3 8 2 1 4 6 9 5 0 7],1199711,[3 2 8 0 4 6 9 7 5 1],281200,[0 7 9 6 4 2 5 8 1 3]
69,193866,[0 5 8 4 2 6 9 1 3 7],171078,[0 5 2 9 6 7 3 1 4 8],522678,[1 4 9 6 8 5 2 0 3 7],372950,[1 0 3 9 8 7 5 4 2 6],1100354,[3 0 4 5 2 8 1 7 6 9],1674565,[4 6 5 1 8 7 3 0 9 2],2100618,[5 8 0 7 4 1 9 2 3 6],1408644,[3 8 9 4 2 6 5 0 1 7],1242231,[3 4 8 5 1 9 6 2 7 0],275616,[0 7 8 5 6 9 1 2 3 4]
70,148710,[0 4 7 5 6 2 3 1 8 9],167476,[0 5 2 3 7 8 1 9 4 6],500019,[1 4 5 2 6 9 0 7 8 3],360292,[0 9 8 4 3 5 1 7 2 6],1136400,[3 1 2 6 5 0 4 7 8 9],1689408,[4 6 9 1 3 5 0 2 7 8],2110666,[5 8 2 7 3 9 1 6 0 4],1440303,[3 9 6 7 2 4 5 1 8 0],1205278,[3 2 9 0 8 7 6 5 1 4],268142,[0 7 6 2 4 5 8 3 1 9]
71,155374,[0 4 8 7 6 5 9 3 1 2],187360,[0 5 7 2 3 4 8 9 1 6],537195,[1 5 3 7 0 8 2 6 9 4],356661,[0 9 7 6 3 1 8 4 5 2],1168029,[3 1 9 7 2 5 8 4 6 0],1688843,[4 6 9 0 5 7 2 8 3 1],2142964,[5 9 1 2 4 0 3 8 6 7],1436398,[3 9 5 8 7 6 4 2 0 1],1242511,[3 4 8 5 7 1 2 0 9 6],297323,[0 8 3 9 7 5 2 6 4 1]
72,151135,[0 4 7 9 8 3 2 1 6 5],143857,[0 4 6 5 8 9 1 2 7 3],534555,[1 5 3 0 6 8 2 7 9 4],341983,[0 9 4 7 8 6 2 1 5 3],1131742,[3 1 0 6 9 2 8 7 4 5],1693166,[4 6 9 8 3 5 2 1 0 7],2103211,[5 8 1 3 0 7 9 2 6 4],1418027,[3 9 1 4 5 8 2 7 6 0],1204201,[3 2 8 9 5 0 1 4 7 6],259904,[0 7 4 5 9 8 2 3 1 6]
73,169317,[0 5 2 7 1 9 8 4 6 3],205241,[0 6 1 8 2 4 7 9 5 3],495417,[1 4 3 5 0 7 6 8 9 2],384396,[1 0 6 3 9 4 7 2 5 8],1140612,[3 1 4 5 2 0 8 6 7 9],1727373,[4 7 8 6 0 5 9 2 3 1],2144908,[5 9 1 6 0 3 2 8 4 7],1394532,[3 8 5 6 9 0 4 1 2 7],1248814,[3 4 9 7 2 6 8 5 0 1],260284,[0 7 4 6 5 1 2 9 3 8]
74,141551,[0 4 6 1 7 5 9 8 3 2],205133,[0 6 1 7 9 4 2 8 5 3],498674,[1 4 3 9 6 7 0 5 2 8],320472,[0 8 9 5 1 6 2 3 4 7],1116914,[3 0 7 6 2 8 1 5 4 9],1721574,[4 7 6 5 0 3 2 1 8 9],2117766,[5 8 4 1 3 0 6 2 7 9],1408215,[3 8 9 2 7 0 5 4 6 1],1234066,[3 4 6 8 9 7 1 5 0 2],305460,[0 8 5 6 2 4 7 1 3 9]
75,140199,[0 4 5 8 7 2 6 3 9 1],173170,[0 5 3 4 7 1 6 9 2 8],529314,[1 5 2 0 3 9 8 4 6 7],370572,[1 0 3 6 8 2 7 4 5 9],1168854,[3 1 9 8 4 5 2 0 6 7],1699753,[4 7 1 2 8 6 0 3 9 5],2074933,[5 7 3 6 9 0 4 1 8 2],1385545,[3 8 2 9 4 1 0 5 7 6],1220398,[3 4 2 0 9 8 7 6 1 5],314958,[0 8 7 4 3 6 2 1 5 9]
76,155227,[0 4 8 7 5 3 9 1 6 2],188595,[0 5 7 3 9 6 1 4 8 2],476671,[1 3 8 6 0 4 5 2 9 7],322306,[0 8 9 7 4 6 2 5 1 3],1169246,[3 1 9 8 7 5 4 2 0 6],1709414,[4 7 3 1 2 0 8 6 5 9],2126191,[5 8 6 9 0 2 3 1 7 4],1402933,[3 8 7 2 5 0 6 1 9 4],1246694,[3 4 9 2 6 0 7 5 1 8],263423,[0 7 5 2 9 1 8 6 4 3]
77,142840,[0 4 6 3 5 2 8 9 1 7],170624,[0 5 2 8 9 7 3 4 1 6],543876,[1 5 4 9 3 2 7 0 6 8],321899,[0 8 9 7 1 4 3 6 5 2],1144778,[3 1 5 0 9 8 2 6 4 7],1706722,[4 7 2 6 3 8 1 9 0 5],2135993,[5 8 9 6 3 7 2 4 1 0],1407640,[3 8 9 2 0 4 6 7 1 5],1223630,[3 4 2 8 5 9 6 1 0 7],284246,[0 8 1 4 7 6 5 3 2 9]
78,133390,[0 4 3 6 2 7 9 8 1 5],205407,[0 6 1 8 3 7 5 4 9 2],487702,[1 4 0 8 5 2 9 7 3 6],356057,[0 9 7 5 4 1 6 8 3 2],1134388,[3 1 2 0 7 5 4 9 6 8],1710892,[4 7 3 5 1 6 0 9 2 8],2102515,[5 8 1 2 0 9 7 3 6 4],1446194,[3 9 7 8 4 5 0 2 1 6],1186545,[3 2 5 4 9 8 1 6 7 0],318646,[0 8 9 2 5 3 7 6 1 4]
79,194023,[0 5 8 4 3 9 2 1 7 6],189348,[0 5 7 4 9 8 3 1 2 6],503257,[1 4 5 8 9 7 0 2 6 3],373814,[1 0 4 3 5 2 8 7 6 9],1157560,[3 1 7 6 8 2 5 9 0 4],1719563,[4 7 6 1 2 8 3 9 5 0],2091159,[5 7 8 9 2 1 4 3 6 0],1394569,[3 8 5 6 9 2 0 1 7 4],1219678,[3 4 1 9 8 7 6 5 0 2],310200,[0 8 6 4 9 1 2 3 5 7]
80,144723,[0 4 6 8 1 2 3 7 9 5],180369,[0 5 4 8 6 1 3 7 9 2],507955,[1 4 6 8 3 9 7 0 5 2],333366,[0 9 3 2 1 4 6 5 7 8],1152428,[3 1 6 7 5 4 9 2 0 8],1711774,[4 7 3 6 2 8 9 5 0 1],2090125,[5 7 8 4 9 3 2 0 6 1],1422975,[3 9 2 4 5 0 7 6 8 1],1216468,[3 4 1 5 7 2 0 9 6 8],270981,[0 7 6 8 3 1 9 4 5 2]
81,189314,[0 5 7 4 9 6 1 3 2 8],172476,[0 5 3 2 7 4 8 1 6 9],499828,[1 4 5 2 3 6 0 9 7 8],362746,[0 9 8 7 5 6 2 4 1 3],1161981,[3 1 8 5 9 0 7 4 6 2],1732941,[4 7 9 6 8 0 5 2 3 1],2099800,[5 8 0 6 3 2 7 9 1 4],1409324,[3 8 9 5 2 1 7 4 0 6],1243737,[3 4 8 7 2 5 1 6 9 0],257249,[0 7 4 1 3 8 6 9 5 2]
82,160289,[0 4 9 7 5 6 3 8 2 1],177798,[0 5 4 2 9 7 3 1 6 8],536435,[1 5 3 6 0 4 7 9 8 2],337053,[0 9 3 8 1 6 7 4 5 2],1162890,[3 1 8 7 0 6 9 2 4 5],1690168,[4 6 9 2 3 7 5 8 0 1],2079995,[5 7 4 6 9 1 2 8 3 0],1393077,[3 8 5 2 7 9 6 1 4 0],1190647,[3 2 6 1 8 0 5 4 9 7],253072,[0 7 3 2 5 9 6 8 1 4]
83,140113,[0 4 5 8 6 7 1 2 9 3],147412,[0 4 7 2 8 5 1 9 3 6],481668,[1 3 9 5 8 7 4 0 2 6],330180,[0 9 2 5 6 4 7 1 3 8],1102647,[3 0 4 8 5 7 6 2 9 1],1716455,[4 7 5 3 9 6 8 2 1 0],2103918,[5 8 1 4 0 7 3 2 6 9],1405281,[3 8 7 6 5 4 1 2 9 0],1233033,[3 4 6 7 5 1 2 8 9 0],269399,[0 7 6 4 1 9 8 5 3 2]
84,147454,[0 4 7 2 8 6 9 5 1 3],187972,[0 5 7 3 1 6 2 9 4 8],541585,[1 5 4 6 2 3 0 7 9 8],375660,[1 0 4 6 8 5 7 2 3 9],1110519,[3 0 6 4 5 2 8 7 9 1],1677857,[4 6 5 9 2 0 7 8 3 1],2105832,[5 8 1 7 6 4 0 2 3 9],1414848,[3 9 0 7 1 5 2 4 6 8],1243072,[3 4 8 6 2 9 5 7 0 1],281422,[0 7 9 6 8 1 5 4 2 3]
85,140744,[0 4 5 9 3 8 2 6 1 7],159795,[0 4 9 6 8 5 1 3 7 2],544948,[1 5 6 0 9 3 2 8 4 7],319463,[0 8 9 3 6 1 7 5 4 2],1114735,[3 0 7 2 4 6 5 1 9 8],1688973,[4 6 9 0 7 5 8 2 3 1],2099946,[5 8 0 6 4 3 9 1 2 7],1419874,[3 9 1 7 0 4 5 8 2 6],1243710,[3 4 8 7 2 1 5 0 6 9],253615,[0 7 3 4 2 6 5 1 9 8]
86,181313,[0 5 4 9 7 8 3 6 2 1],157281,[0 4 9 2 5 7 3 6 8 1],533088,[1 5 2 8 4 6 0 3 7 9],380200,[1 0 5 6 2 4 8 9 3 7],1160651,[3 1 8 4 0 2 6 9 7 5],1708705,[4 7 3 0 2 5 1 6 9 8],2105212,[5 8 1 6 9 3 0 7 2 4],1442545,[3 9 7 1 5 2 0 4 8 6],1242506,[3 4 8 5 7 1 0 6 2 9],300525,[0 8 4 6 3 2 9 5 7 1]
87,167965,[0 5 2 4 3 8 7 1 9 6],169372,[0 5 2 7 3 6 1 9 4 8],504308,[1 4 6 0 5 7 9 3 2 8],349488,[0 9 6 3 4 5 1 2 7 8],1169989,[3 2 0 1 9 8 6 4 7 5],1681772,[4 6 7 5 8 3 9 1 0 2],2123219,[5 8 6 1 9 3 2 7 4 0],1448280,[3 9 8 2 5 0 1 4 6 7],1241367,[3 4 8 2 0 7 6 5 9 1],322421,[0 8 9 7 5 6 1 4 3 2]
88,176873,[0 5 4 1 7 9 6 8 3 2],197137,[0 5 9 1 7 8 2 3 6 4],538184,[1 5 3 8 4 9 2 6 0 7],383384,[1 0 6 2 5 9 4 7 3 8],1120502,[3 0 8 4 2 6 7 5 1 9],1713389,[4 7 3 9 6 1 0 8 5 2],2101922,[5 8 1 0 4 2 3 7 6 9],1389056,[3 8 4 6 1 5 2 7 0 9],1225213,[3 4 5 0 8 1 7 2 9 6],263411,[0 7 5 2 9 1 4 8 6 3]
89,129328,[0 4 2 7 6 8 5 9 1 3],204641,[0 6 1 7 3 4 8 9 5 2],548814,[1 5 6 9 2 4 3 0 7 8],359302,[0 9 8 3 1 2 7 6 4 5],1148747,[3 1 5 9 4 8 2 7 6 0],1733679,[4 7 9 8 6 1 3 2 5 0],2136818,[5 8 9 7 4 6 0 2 1 3],1389912,[3 8 4 7 2 6 0 1 5 9],1233819,[3 4 6 8 5 9 0 2 7 1],300749,[0 8 4 6 7 2 1 9 5 3]
90,147523,[0 4 7 2 9 3 8 1 6 5],202242,[0 6 1 2 9 4 8 3 5 7],517630,[1 4 8 6 9 3 7 5 0 2],374030,[1 0 4 3 6 9 7 5 2 8],1112939,[3 0 6 8 7 4 2 9 5 1],1726098,[4 7 8 3 2 0 9 1 5 6],2104434,[5 8 1 4 7 9 6 0 2 3],1398499,[3 8 6 4 2 0 9 1 7 5],1191999,[3 2 6 5 7 1 8 4 9 0],274902,[0 7 8 4 6 9 2 1 3 5]
91,180028,[0 5 4 8 1 3 2 9 6 7],144949,[0 4 6 8 2 9 5 1 7 3],496664,[1 4 3 6 8 9 2 5 0 7],352759,[0 9 6 8 7 4 2 1 5 3],1114703,[3 0 7 2 4 1 9 8 6 5],1725427,[4 7 8 2 3 5 9 0 6 1],2132318,[5 8 9 0 4 2 6 3 1 7],1381869,[3 8 2 1 4 6 9 5 7 0],1226264,[3 4 5 2 0 9 6 7 1 8],298653,[0 8 4 2 7 6 9 3 5 1]
92,189031,[0 5 7 4 6 2 3 1 9 8],200465,[0 5 9 7 3 4 6 8 2 1],545635,[1 5 6 2 8 9 7 0 4 3],344190,[0 9 5 3 1 4 6 2 7 8],1142357,[3 1 4 7 6 8 0 9 5 2],1701108,[4 7 1 5 6 9 3 0 2 8],2131366,[5 8 7 9 1 2 6 4 0 3],1385371,[3 8 2 9 0 6 7 1 5 4],1251707,[3 5 0 4 6 9 2 8 7 1],254127,[0 7 3 4 9 6 5 2 8 1]
93,150022,[0 4 7 8 3 1 9 6 2 5],144962,[0 4 6 8 3 1 2 7 5 9],494292,[1 4 3 0 7 2 8 5 6 9],388445,[1 0 7 2 6 3 4 9 8 5],1114419,[3 0 7 1 8 9 2 5 6 4],1731165,[4 7 9 3 2 1 8 5 6 0],2131360,[5 8 7 9 1 2 4 6 0 3],1421804,[3 9 2 0 7 4 8 5 1 6],1226323,[3 4 5 2 1 6 9 0 8 7],254769,[0 7 3 5 9 1 4 6 8 2]
94,158661,[0 4 9 5 3 1 8 6 7 2],137132,[0 4 5 2 6 8 9 3 1 7],535730,[1 5 3 4 0 7 2 8 6 9],330605,[0 9 2 6 3 1 4 8 7 5],1123657,[3 0 8 9 5 7 1 2 6 4],1718369,[4 7 5 9 3 6 2 8 1 0],2087669,[5 7 8 1 4 2 0 9 6 3],1420076,[3 9 1 7 2 8 6 4 0 5],1203017,[3 2 8 6 9 0 5 7 4 1],275501,[0 7 8 5 4 9 1 6 3 2]
95,148824,[0 4 7 5 8 2 1 3 6 9],201356,[0 5 9 8 4 7 6 2 1 3],521485,[1 4 9 5 2 7 6 0 8 3],323175,[0 9 1 2 8 3 6 5 7 4],1129711,[3 1 0 4 2 6 7 5 9 8],1670549,[4 6 3 5 1 2 0 9 8 7],2129088,[5 8 7 3 0 4 1 2 6 9],1422713,[3 9 2 1 8 7 5 6 4 0],1215013,[3 4 1 0 7 2 8 5 9 6],324547,[0 9 1 4 7 5 8 2 6 3]
96,166937,[0 5 2 1 9 3 7 8 6 4],178014,[0 5 4 3 2 7 6 1 8 9],494392,[1 4 3 0 7 9 6 8 2 5],324419,[0 9 1 4 6 5 3 8 7 2],1160516,[3 1 8 2 7 9 6 4 0 5],1714531,[4 7 5 1 2 8 9 0 6 3],2082149,[5 7 6 0 9 2 1 8 4 3],1395617,[3 8 5 9 2 0 6 7 4 1],1213904,[3 4 0 8 9 7 2 5 1 6],324281,[0 9 1 4 5 3 7 8 6 2]
97,192576,[0 5 8 2 4 9 1 3 6 7],177200,[0 5 4 2 1 8 6 7 3 9],504697,[1 4 6 0 9 8 2 3 7 5],321395,[0 8 9 6 3 2 4 7 5 1],1146274,[3 1 5 6 0 4 7 9 2 8],1708139,[4 7 2 9 3 5 1 8 6 0],2141433,[5 9 0 8 2 3 4 6 7 1],1385888,[3 8 2 9 7 0 4 5 1 6],1191907,[3 2 6 5 4 7 9 0 8 1],301323,[0 8 4 7 5 1 2 6 9 3]
98,169484,[0 5 2 7 4 3 9 6 1 8],168651,[0 5 2 6 3 7 1 8 9 4],523102,[1 4 9 7 5 0 8 6 2 3],353163,[0 9 7 1 5 2 3 6 8 4],1136607,[3 1 2 6 7 8 5 4 9 0],1687275,[4 6 8 7 2 5 0 3 9 1],2109790,[5 8 2 6 1 4 9 7 0 3],1440114,[3 9 6 7 0 8 5 1 2 4],1240732,[3 4 8 1 2 6 0 9 5 7],314304,[0 8 7 3 5 2 1 4 6 9]
99,139429,[0 4 5 7 6 9 3 1 8 2],172597,[0 5 3 2 8 4 7 1 9 6],516927,[1 4 8 5 9 6 3 2 7 0],382225,[1 0 5 8 9 3 2 4 7 6],1111057,[3 0 6 5 1 9 2 4 8 7],1726390,[4 7 8 3 6 2 9 5 0 1],2094973,[5 7 9 4 6 0 3 1 8 2],1435026,[3 9 5 7 0 4 8 1 2 6],1193564,[3 2 6 8 7 1 9 4 0 5],290085,[0 8 2 5 9 3 7 4 6 1]
100,165905,[0 5 1 9 4 6 7 8 3 2],158990,[0 4 9 5 7 8 3 2 1 6],499630,[1 4 5 0 9 6 8 7 2 3],320550,[0 8 9 5 2 3 4 1 6 7],1167236,[3 1 9 6 0 8 7 4 2 5],1733094,[4 7 9 8 0 3 2 1 5 6],2093119,[5 7 9 2 0 6 3 1 8 4],1418120,[3 9 1 4 6 7 2 5 0 8],1210517,[3 4 0 2 5 8 1 9 7 6],316094,[0 8 7 6 1 2 5 4 3 9]
1,171810,[0 5 3 1 7 8 9 2 4 6],177241,[0 5 4 2 3 1 6 7 9 8],504685,[1 4 6 0 9 7 5 2 8 3],327845,[0 9 2 1 5 3 4 8 7 6],1113212,[3 0 6 9 1 7 8 4 2 5],1731094,[4 7 9 3 1 6 8 5 0 2],2118606,[5 8 4 2 6 0 3 1 7 9],1413264,[3 9 0 4 8 2 1 5 6 7],1182238,[3 2 4 6 9 8 7 5 0 1],268570,[0 7 6 3 1 2 5 9 4 8]
2,173392,[0 5 3 4 8 9 6 7 1 2],195016,[0 5 8 6 9 1 4 7 2 3],536947,[1 5 3 6 8 4 9 0 7 2],355361,[0 9 7 4 5 2 6 8 3 1],1165916,[3 1 9 4 2 8 7 5 0 6],1681930,[4 6 7 8 0 1 3 9 2 5],2137642,[5 9 0 1 8 6 3 7 2 4],1443898,[3 9 7 4 2 5 1 8 0 6],1242712,[3 4 8 5 9 7 2 6 0 1],275497,[0 7 8 5 4 9 1 2 6 3]
3,147151,[0 4 7 2 5 3 6 1 9 8],143377,[0 4 6 5 1 9 2 3 8 7],504834,[1 4 6 2 0 9 8 3 5 7],385996,[1 0 6 7 2 8 3 9 4 5],1140143,[3 1 4 2 7 0 9 8 6 5],1714364,[4 7 5 1 0 3 9 6 2 8],2132595,[5 8 9 0 7 4 1 3 6 2],1385864,[3 8 2 9 6 7 1 4 0 5],1234942,[3 4 7 0 2 1 9 8 5 6],290843,[0 8 2 6 9 5 3 7 4 1]
4,171590,[0 5 3 1 4 9 7 6 2 8],193029,[0 5 8 3 1 6 9 4 7 2],499164,[1 4 5 0 3 8 7 2 6 9],338375,[0 9 4 1 8 6 7 5 3 2],1107877,[3 0 5 8 7 2 6 1 9 4],1677764,[4 6 5 9 1 2 8 3 0 7],2115398,[5 8 3 7 0 2 6 4 1 9],1391818,[3 8 5 1 0 6 4 9 2 7],1190909,[3 2 6 4 0 5 1 9 8 7],297361,[0 8 4 1 2 3 5 6 9 7]
5,138420,[0 4 5 6 2 7 8 1 3 9],185716,[0 5 6 8 9 4 1 7 2 3],500300,[1 4 5 2 9 0 8 6 3 7],319951,[0 8 9 4 3 2 5 1 7 6],1107036,[3 0 5 7 6 2 8 1 4 9],1712515,[4 7 3 8 2 9 6 0 5 1],2075948,[5 7 3 9 1 4 8 2 0 6],1403910,[3 8 7 4 9 1 2 0 5 6],1246305,[3 4 9 1 8 7 2 5 6 0],295719,[0 8 3 6 7 2 5 4 9 1]
6,189567,[0 5 7 6 2 8 4 3 9 1],196938,[0 5 9 1 6 2 8 3 4 7],487258,[1 4 0 7 8 5 3 9 2 6],371532,[1 0 3 8 2 4 7 5 6 9],1137507,[3 1 2 7 9 4 0 6 8 5],1733572,[4 7 9 8 5 2 0 6 1 3],2094102,[5 7 9 3 2 8 1 0 4 6],1427790,[3 9 4 2 0 5 6 1 7 8],1204639,[3 2 9 0 1 7 5 4 8 6],278504,[0 7 9 2 6 8 3 4 1 5]
7,171563,[0 5 3 1 4 8 6 9 7 2],138212,[0 4 5 3 9 7 8 2 1 6],530572,[1 5 2 3 9 6 0 8 4 7],354649,[0 9 7 3 5 4 1 2 8 6],1170283,[3 2 0 4 6 5 9 1 8 7],1672251,[4 6 3 8 5 2 0 7 9 1],2089043,[5 7 8 3 2 6 1 9 4 0],1388286,[3 8 4 5 1 0 6 2 7 9],1186660,[3 2 5 6 0 9 1 8 4 7],264032,[0 7 5 3 8 2 4 6 1 9]
8,152734,[0 4 8 3 1 7 9 6 2 5],137538,[0 4 5 3 1 2 9 6 7 8],489244,[1 4 2 0 7 3 5 9 6 8],327777,[0 9 2 1 4 6 5 7 8 3],1103327,[3 0 4 9 5 2 8 7 6 1],1674086,[4 6 5 1 0 8 7 3 2 9],2107879,[5 8 2 1 6 7 3 0 9 4],1402370,[3 8 7 1 6 4 0 5 2 9],1194451,[3 2 6 9 8 5 7 0 4 1],259792,[0 7 4 5 8 9 3 6 1 2]
