98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
54,2818467,[7 6 9 1 4 2 0 5 8 3],1526475,[4 1 8 9 0 6 2 5 7 3],2717871,[7 4 3 1 8 9 5 2 6 0],2507152,[6 9 1 4 0 8 5 7 2 3],1595745,[4 3 6 7 1 9 2 5 8 0],457830,[1 3 4 8 9 2 5 0 6 7],2225593,[6 1 2 7 0 8 3 4 9 5],2166335,[5 9 6 7 4 3 8 2 1 0],379399,[1 0 5 3 9 7 4 2 8 6],531007,[1 5 2 4 7 0 6 3 9 8]
55,2376975,[6 4 9 5 2 0 7 3 8 1],1433012,[3 9 5 2 1 7 8 4 0 6],578734,[1 6 3 8 7 5 9 4 0 2],3093112,[8 4 6 5 9 7 2 3 0 1],1421686,[3 9 2 0 6 4 8 7 1 5],1572395,[4 2 9 8 7 1 3 6 5 0],2999216,[8 2 4 0 6 5 3 7 1 9],305818,[0 8 5 6 7 3 2 9 1 4],138222,[0 4 5 3 9 8 2 1 6 7],2306381,[6 3 1 7 2 9 0 8 5 4]
56,2174935,[5 9 8 3 6 2 1 0 7 4],1720141,[4 7 6 2 0 5 8 1 9 3],2655915,[7 2 8 9 5 4 0 3 6 1],97827,[0 3 5 4 9 2 1 7 8 6],2642307,[7 2 5 1 9 3 0 6 8 4],3151407,[8 6 1 2 9 5 4 3 7 0],287166,[0 8 1 9 7 2 4 3 5 6],3494403,[9 5 6 2 3 0 1 7 8 4],3482480,[9 5 2 8 6 4 1 3 0 7],147595,[0 4 7 2 9 8 6 1 5 3]
57,2623834,[7 2 0 6 3 4 5 9 1 8],348089,[0 9 6 1 4 7 5 8 3 2],1263637,[3 5 2 8 0 4 7 1 9 6],2661146,[7 3 0 1 2 5 4 8 6 9],2052769,[5 6 9 2 0 4 1 3 8 7],3510284,[9 6 0 4 3 2 8 5 1 7],2174522,[5 9 8 3 1 0 2 6 4 7],3342293,[9 1 8 2 0 5 3 7 6 4],810180,[2 3 0 8 4 6 7 1 5 9],3406798,[9 3 4 8 5 7 6 2 0 1]
58,840743,[2 3 8 7 6 0 9 5 4 1],121436,[0 4 1 2 7 9 8 5 3 6],2112307,[5 8 3 0 7 4 9 1 6 2],3077579,[8 4 2 6 3 5 1 9 7 0],2257332,[6 1 9 8 2 0 5 3 4 7],2571010,[7 0 8 1 9 2 4 6 3 5],350747,[0 9 6 5 1 8 3 7 4 2],2804167,[7 6 4 2 8 0 3 1 9 5],1583240,[4 3 2 0 9 7 5 6 1 8],2557397,[7 0 4 3 9 6 1 8 5 2]
59,1379361,[3 8 1 6 7 5 2 4 9 0],3556346,[9 7 1 5 3 2 0 6 4 8],685510,[1 9 0 2 3 6 8 7 4 5],802246,[2 1 9 3 4 5 8 7 0 6],2333781,[6 3 9 0 4 1 8 5 7 2],672178,[1 8 6 3 5 4 2 9 0 7],1884586,[5 1 7 9 3 8 2 6 0 4],1646926,[4 5 8 7 2 1 9 6 0 3],1837488,[5 0 6 7 1 4 2 3 8 9],1609749,[4 3 9 2 7 5 8 1 6 0]
60,709730,[1 9 5 7 6 3 0 4 2 8],664072,[1 8 4 7 2 9 5 6 0 3],3426121,[9 3 8 6 4 0 1 2 7 5],579598,[1 6 3 9 8 7 5 4 0 2],272023,[0 7 6 9 5 8 2 1 4 3],871848,[2 4 6 9 8 3 0 1 5 7],1860851,[5 1 2 3 7 0 6 9 8 4],1326334,[3 6 9 1 0 7 8 5 2 4],2818273,[7 6 9 1 2 5 0 3 8 4],2679493,[7 3 4 6 5 0 8 1 9 2]
61,2032676,[5 6 3 2 0 9 8 4 1 7],1520820,[4 1 7 8 2 5 6 0 3 9],1208178,[3 2 9 7 0 1 8 4 5 6],2953241,[8 1 2 9 6 3 5 7 4 0],1064440,[2 9 4 1 5 3 7 8 0 6],3147960,[8 6 0 5 2 1 3 4 7 9],3365977,[9 2 4 7 8 6 0 1 5 3],705036,[1 9 4 8 2 3 6 0 5 7],68043,[0 2 7 5 6 1 3 8 9 4],1552072,[4 2 5 9 6 8 3 7 0 1]
62,1325371,[3 6 8 9 5 4 7 0 2 1],2638195,[7 2 4 5 0 9 8 1 6 3],77473,[0 2 9 4 6 7 1 3 8 5],3423819,[9 3 8 2 1 7 0 5 6 4],2647552,[7 2 6 3 0 9 5 8 1 4],866063,[2 4 5 8 9 0 7 6 3 1],875964,[2 4 7 8 5 6 3 0 1 9],1971018,[5 3 9 0 6 1 8 2 4 7],1658460,[4 6 1 0 5 7 8 2 3 9],3092649,[8 4 6 5 2 0 3 7 9 1]
63,2461326,[6 8 0 3 5 1 4 2 7 9],1700734,[4 7 1 5 0 8 9 6 2 3],1827675,[5 0 3 7 4 8 1 6 9 2],480188,[1 3 9 2 8 5 7 4 0 6],1179738,[3 2 4 0 7 1 9 5 6 8],2315220,[6 3 4 2 7 5 8 0 1 9],1279980,[3 5 7 9 6 2 4 0 1 8],43229,[0 2 1 7 3 5 4 9 8 6],958022,[2 6 8 0 5 4 7 3 1 9],2975307,[8 1 7 3 4 2 0 6 9 5]
64,1236586,[3 4 7 2 5 9 1 8 0 6],2727529,[7 4 6 1 2 5 0 3 9 8],1005812,[2 7 9 4 8 5 6 1 0 3],2711819,[7 4 2 0 5 6 3 9 8 1],2646860,[7 2 6 1 3 0 9 5 4 8],1302489,[3 6 2 5 0 1 7 8 9 4],3379005,[9 2 7 4 0 3 8 5 6 1],2219016,[6 1 0 3 9 8 2 4 5 7],1892780,[5 1 9 4 8 0 7 3 2 6],113164,[0 3 8 5 2 1 4 9 6 7]
65,1281934,[3 5 8 2 4 7 9 6 0 1],3056165,[8 3 7 2 6 0 1 9 5 4],1175481,[3 2 1 4 7 8 5 6 9 0],930491,[2 6 0 7 4 1 5 9 8 3],1655207,[4 6 0 3 9 2 8 7 5 1],2919906,[8 0 4 3 5 6 9 1 2 7],1517141,[4 1 7 0 2 9 3 8 6 5],638225,[1 7 8 5 3 4 6 9 2 0],1288944,[3 5 9 7 1 2 0 4 6 8],1931040,[5 2 9 1 0 3 4 6 7 8]
66,3365984,[9 2 4 7 8 6 1 3 0 5],3016240,[8 2 7 4 1 3 6 9 0 5],2128357,[5 8 7 2 0 3 6 1 9 4],1994015,[5 4 3 7 2 8 9 6 1 0],2124878,[5 8 6 4 1 2 7 3 0 9],1839602,[5 0 7 1 2 3 4 8 6 9],1162023,[3 1 8 5 9 4 6 2 7 0],3077501,[8 4 2 6 1 9 0 7 5 3],1552505,[4 2 6 0 3 7 8 9 5 1],855239,[2 4 1 7 8 9 6 5 3 0]
67,2572659,[7 0 8 4 1 9 2 5 6 3],3232371,[8 9 1 3 4 5 0 6 7 2],273851,[0 7 8 3 4 1 5 9 6 2],1150135,[3 1 6 2 5 7 4 0 9 8],1178759,[3 2 1 9 0 8 7 6 5 4],1062614,[2 9 3 7 8 0 5 4 1 6],2465944,[6 8 1 2 9 4 5 7 0 3],2185852,[6 0 2 7 9 4 1 8 3 5],2123500,[5 8 6 2 1 9 0 7 3 4],478345,[1 3 8 9 4 2 0 5 7 6]
68,375596,[1 0 4 6 7 9 8 3 2 5],1395772,[3 8 5 9 4 2 0 7 1 6],3257051,[8 9 6 1 5 0 3 7 4 2],1100540,[3 0 4 5 7 1 9 6 2 8],3484272,[9 5 3 2 1 7 0 4 6 8],1608252,[4 3 9 0 7 1 6 2 5 8],1469796,[4 0 5 7 3 2 8 1 6 9],1212022,[3 4 0 6 5 1 9 8 2 7],2648749,[7 2 6 4 8 9 3 0 5 1],536728,[1 5 3 6 4 8 7 9 0 2]
69,1620278,[4 5 1 6 3 2 8 7 0 9],2076742,[5 7 4 0 3 1 9 8 2 6],2006554,[5 4 8 0 9 2 3 7 1 6],3265111,[8 9 7 5 6 1 2 0 4 3],904492,[2 5 4 6 1 7 0 9 3 8],2412440,[6 5 8 4 3 7 1 2 0 9],269121,[0 7 6 3 8 5 2 4 9 1],3064993,[8 4 0 1 9 6 2 3 7 5],1805248,[4 9 7 1 2 6 5 8 0 3],3148247,[8 6 0 5 4 2 9 7 3 1]
70,1854630,[5 0 9 8 7 2 3 1 4 6],1485791,[4 0 8 7 5 3 9 6 2 1],975628,[2 7 1 6 0 4 3 9 5 8],1319391,[3 6 7 8 2 9 4 1 5 0],3346458,[9 1 8 7 6 0 5 2 3 4],2205591,[6 0 7 5 2 9 4 3 8 1],2557917,[7 0 4 5 6 9 8 2 3 1],644040,[1 7 9 6 4 0 2 3 5 8],2197034,[6 0 4 9 3 7 1 5 2 8],3515607,[9 6 1 4 7 5 3 2 8 0]
71,2557655,[7 0 4 5 2 8 9 6 3 1],2097138,[5 8 0 1 7 2 9 3 4 6],1575354,[4 3 0 6 9 8 7 1 2 5],1955808,[5 3 6 0 4 7 1 2 8 9],2957051,[8 1 3 7 0 2 5 9 6 4],2116955,[5 8 4 0 2 3 6 9 7 1],3497146,[9 5 6 8 0 7 2 4 1 3],2711490,[7 4 1 9 8 5 6 0 2 3],2517433,[6 9 3 4 2 7 0 1 8 5],603409,[1 6 9 7 0 4 2 3 8 5]
72,965451,[2 6 9 4 8 3 0 5 7 1],3242040,[8 9 3 1 7 0 2 4 5 6],3423285,[9 3 8 1 5 2 7 4 6 0],634598,[1 7 6 9 3 2 5 4 0 8],3502522,[9 5 7 8 3 4 1 6 0 2],2804892,[7 6 4 3 8 0 5 1 2 9],3462141,[9 4 7 8 3 0 6 2 5 1],3524895,[9 6 3 2 7 0 5 4 8 1],1244720,[3 4 8 9 6 5 1 2 0 7],1278327,[3 5 7 6 2 8 4 1 9 0]
73,1365955,[3 7 9 0 1 8 6 2 5 4],661828,[1 8 4 3 2 5 0 9 6 7],416891,[1 2 4 8 0 3 6 9 7 5],2587676,[7 1 2 4 9 8 6 3 0 5],1001001,[2 7 8 5 1 6 3 4 9 0],2875366,[7 9 2 4 5 1 8 6 0 3],834702,[2 3 7 6 1 9 4 0 5 8],1609357,[4 3 9 2 1 5 7 0 8 6],1808865,[4 9 7 8 1 6 2 3 5 0],3275420,[9 0 2 8 3 1 7 5 4 6]
74,2448019,[6 7 5 8 0 1 9 2 4 3],647289,[1 8 0 5 2 3 6 7 9 4],495955,[1 4 3 5 8 9 7 0 6 2],3139974,[8 5 9 0 1 4 3 2 6 7],1647383,[4 5 8 9 0 1 7 6 3 2],886835,[2 4 9 8 6 1 3 7 5 0],2493549,[6 8 7 5 1 3 9 2 4 0],2003861,[5 4 7 6 0 9 1 8 3 2],3136067,[8 5 7 1 4 9 2 6 3 0],1572781,[4 3 0 1 6 7 8 2 9 5]
75,1894653,[5 1 9 8 3 6 7 2 4 0],1499063,[4 1 2 6 0 3 9 8 7 5],1215800,[3 4 1 2 7 8 5 6 0 9],1350483,[3 7 4 9 6 0 1 5 8 2],2324495,[6 3 7 1 4 8 9 5 2 0],2880954,[7 9 3 5 1 8 6 0 2 4],1722293,[4 7 6 8 0 3 1 9 5 2],2216931,[6 0 9 8 1 4 2 5 7 3],129074,[0 4 2 7 3 8 1 6 5 9],2687057,[7 3 6 1 0 2 8 9 5 4]
76,151021,[0 4 7 9 6 3 5 1 8 2],1939767,[5 3 0 9 1 7 6 4 8 2],2583748,[7 1 0 6 5 3 2 9 4 8],2024478,[5 6 1 7 8 4 2 0 3 9],539402,[1 5 4 0 3 2 6 8 7 9],2638373,[7 2 4 5 3 6 0 9 8 1],496121,[1 4 3 6 0 5 8 9 7 2],1838974,[5 0 6 9 1 7 8 4 2 3],1566434,[4 2 8 7 5 6 0 3 1 9],3115405,[8 5 2 0 9 6 4 1 7 3]
77,336995,[0 9 3 8 1 4 5 7 6 2],1934645,[5 2 9 8 0 1 3 7 6 4],1459899,[4 0 2 7 6 9 1 5 8 3],747798,[2 0 6 4 7 8 3 1 5 9],1259435,[3 5 1 9 2 4 6 8 7 0],1427399,[3 9 4 1 5 8 7 6 2 0],346433,[0 9 5 7 1 8 4 6 3 2],1343597,[3 7 2 6 0 8 1 9 5 4],617109,[1 7 3 5 0 6 9 4 8 2],2189190,[6 0 3 4 7 2 5 1 8 9]
78,1183354,[3 2 4 8 6 1 5 9 0 7],2802632,[7 6 4 0 5 2 3 8 1 9],2289091,[6 2 8 1 3 7 9 0 5 4],1721349,[4 7 6 3 8 2 9 1 5 0],611975,[1 7 2 4 9 6 8 5 3 0],2677585,[7 3 4 1 9 2 0 5 8 6],2442384,[6 7 4 5 1 2 0 3 8 9],2074758,[5 7 3 6 4 8 1 0 2 9],2004723,[5 4 7 8 2 0 1 6 9 3],248769,[0 7 2 4 6 1 5 8 9 3]
79,1665610,[4 6 2 5 3 0 7 9 1 8],3514403,[9 6 1 3 0 7 4 8 5 2],2988656,[8 2 0 9 7 4 3 5 1 6],2240561,[6 1 5 4 9 2 7 8 3 0],1927655,[5 2 8 4 1 7 9 6 3 0],3358187,[9 2 3 4 0 8 5 7 6 1],3288279,[9 0 5 4 1 3 7 6 8 2],1572119,[4 2 9 8 3 7 6 5 1 0],2247600,[6 1 7 9 5 0 2 3 4 8],1350066,[3 7 4 9 0 5 8 1 2 6]
80,99043,[0 3 5 7 6 2 9 1 8 4],2069402,[5 7 2 6 1 0 3 8 4 9],538775,[1 5 3 9 2 7 8 6 4 0],2144833,[5 9 1 4 8 6 0 2 7 3],2286957,[6 2 7 8 1 9 5 3 4 0],1679021,[4 6 7 0 9 8 1 5 3 2],174542,[0 5 3 7 4 6 8 2 1 9],1728804,[4 7 9 0 1 6 5 2 3 8],612353,[1 7 2 5 4 9 6 8 3 0],3211242,[8 7 5 1 0 3 9 2 4 6]
81,1230538,[3 4 6 1 0 7 5 9 2 8],191733,[0 5 8 1 3 7 9 4 6 2],920223,[2 5 8 6 0 4 7 3 9 1],184719,[0 5 6 7 4 2 8 3 9 1],884323,[2 4 9 5 1 3 8 0 7 6],850835,[2 4 0 8 7 3 5 9 6 1],63646,[0 2 6 7 4 3 9 8 1 5],2493106,[6 8 7 4 3 9 1 5 0 2],932505,[2 6 1 0 3 9 5 7 8 4],3119535,[8 5 2 9 6 0 4 3 7 1]
82,2104201,[5 8 1 4 6 0 2 3 9 7],98403,[0 3 5 6 8 1 2 7 9 4],1966834,[5 3 8 1 7 2 4 9 0 6],259011,[0 7 4 3 8 5 1 6 9 2],575599,[1 6 3 2 5 8 4 0 9 7],1940541,[5 3 1 0 4 2 9 7 8 6],1200963,[3 2 8 4 0 1 5 7 9 6],2236749,[6 1 4 8 5 3 9 2 7 0],274736,[0 7 8 4 5 3 2 6 1 9],1775109,[4 9 0 2 5 6 8 3 7 1]
83,3394185,[9 3 1 5 0 8 4 6 7 2],901246,[2 5 3 8 7 1 9 6 0 4],1962782,[5 3 7 4 0 6 8 2 1 9],3319812,[9 1 3 6 8 0 5 2 4 7],1813495,[4 9 8 6 5 2 1 0 7 3],1844845,[5 0 8 1 3 7 6 2 9 4],2012152,[5 4 9 1 6 8 3 7 0 2],3016002,[8 2 7 3 9 1 6 0 4 5],823185,[2 3 5 4 1 9 6 7 8 0],1551648,[4 2 5 9 0 6 1 3 7 8]
84,3211407,[8 7 5 1 2 6 4 3 9 0],2601871,[7 1 5 2 8 3 4 0 9 6],2425448,[6 7 1 2 8 0 4 5 3 9],2999962,[8 2 4 1 6 7 3 9 0 5],1841192,[5 0 7 3 2 4 6 8 1 9],2143055,[5 9 1 2 4 7 8 6 3 0],1136468,[3 1 2 6 5 7 9 4 0 8],1908310,[5 2 3 7 4 6 9 8 0 1],917111,[2 5 7 9 6 3 8 4 1 0],2879152,[7 9 3 1 6 8 4 5 0 2]
85,264565,[0 7 5 4 3 8 6 1 9 2],1538353,[4 2 1 3 7 8 0 5 9 6],3425636,[9 3 8 5 6 7 4 1 0 2],2835303,[7 8 2 4 9 3 5 1 6 0],468142,[1 3 6 9 2 0 8 7 4 5],1632929,[4 5 3 9 8 6 2 7 1 0],2091123,[5 7 8 9 2 0 1 4 6 3],3308578,[9 1 0 5 3 6 4 8 2 7],1538713,[4 2 1 5 0 8 3 6 9 7],187011,[0 5 7 1 8 4 2 6 9 3]
86,150707,[0 4 7 9 2 8 3 6 5 1],888930,[2 5 0 4 7 8 9 1 3 6],2098525,[5 8 0 3 6 7 4 1 9 2],2829411,[7 8 1 3 6 4 0 5 9 2],3089696,[8 4 6 0 2 5 3 7 1 9],565954,[1 6 0 4 2 5 7 9 3 8],2014717,[5 4 9 7 1 2 6 0 8 3],2326805,[6 3 7 5 8 0 1 9 4 2],1348347,[3 7 4 5 8 1 0 6 9 2],2155457,[5 9 3 6 7 0 4 8 2 1]
87,2096764,[5 8 0 1 3 2 4 9 6 7],2507362,[6 9 1 4 3 7 2 8 0 5],3454650,[9 4 6 3 0 7 8 1 2 5],365195,[1 0 2 6 4 5 7 9 8 3],3514261,[9 6 1 2 8 4 5 0 7 3],2730343,[7 4 6 8 0 9 2 1 5 3],2278128,[6 2 5 0 1 7 3 4 8 9],2286066,[6 2 7 5 0 4 9 1 3 8],1245256,[3 4 9 0 6 1 7 8 2 5],15569,[0 1 5 2 7 8 6 9 4 3]
88,968180,[2 7 0 1 8 3 9 5 4 6],2446131,[6 7 5 2 3 4 0 8 9 1],1604606,[4 3 8 2 6 7 5 1 0 9],1560003,[4 2 7 5 8 0 1 6 9 3],230941,[0 6 7 8 5 3 4 1 9 2],3181978,[8 6 9 2 3 4 1 7 0 5],1347052,[3 7 4 1 9 5 0 8 2 6],1515526,[4 1 6 7 9 2 8 5 0 3],2641788,[7 2 5 1 0 9 6 3 4 8],2441408,[6 7 4 2 9 0 3 5 1 8]
89,2559690,[7 0 4 9 1 6 8 2 3 5],3521692,[9 6 2 7 1 4 0 8 3 5],2086285,[5 7 6 9 3 4 2 0 8 1],1767296,[4 8 7 5 3 2 1 6 0 9],1014397,[2 8 1 3 9 4 6 0 7 5],2366697,[6 4 7 5 0 3 2 8 9 1],2607213,[7 1 6 3 0 8 9 4 5 2],2182133,[6 0 1 9 7 4 2 8 5 3],3199879,[8 7 2 9 1 5 3 0 6 4],2119412,[5 8 4 3 6 7 9 1 0 2]
90,2485854,[6 8 5 1 4 3 2 0 7 9],1763174,[4 8 6 7 9 0 3 2 1 5],2552213,[7 0 3 4 8 5 1 9 6 2],2927006,[8 0 5 7 2 6 4 3 1 9],1362827,[3 7 8 2 6 9 1 5 4 0],1924879,[5 2 7 9 3 6 1 0 8 4],2852100,[7 8 5 9 1 3 4 0 2 6],2172505,[5 9 8 0 3 2 1 4 7 6],2154387,[5 9 3 4 1 2 0 7 8 6],2254380,[6 1 9 3 0 5 7 2 4 8]
91,1399185,[3 8 6 5 1 9 2 4 7 0],874980,[2 4 7 6 1 5 8 0 3 9],2591781,[7 1 3 2 8 0 9 5 6 4],3125541,[8 5 4 1 0 2 9 6 7 3],3104756,[8 5 0 1 2 9 7 4 3 6],2480050,[6 8 4 0 5 1 3 9 2 7],70226,[0 2 7 9 5 3 1 6 4 8],1903630,[5 2 1 7 9 4 8 6 0 3],2342517,[6 4 0 8 3 9 7 2 5 1],1731905,[4 7 9 5 2 3 6 8 1 0]
92,1363293,[3 7 8 4 2 6 9 1 5 0],1616858,[4 5 0 8 6 9 1 3 2 7],456299,[1 3 4 6 8 5 2 9 7 0],2211040,[6 0 8 5 9 2 4 7 1 3],3439569,[9 4 2 5 1 0 6 7 8 3],2253551,[6 1 9 0 8 4 7 5 3 2],468510,[1 3 6 9 7 2 4 0 5 8],2537574,[6 9 8 3 2 4 1 0 5 7],1271817,[3 5 6 2 4 7 1 8 9 0],2524672,[6 9 4 8 2 7 3 5 0 1]
93,1004377,[2 7 9 1 8 6 0 3 5 4],1637606,[4 5 6 9 2 7 3 1 0 8],3202483,[8 7 3 2 9 1 6 0 5 4],849092,[2 4 0 6 3 8 9 5 1 7],342067,[0 9 4 8 1 5 7 2 6 3],2495963,[6 8 9 1 4 5 2 7 3 0],2535554,[6 9 8 0 4 5 1 3 2 7],164993,[0 5 1 8 2 9 6 7 4 3],645998,[1 8 0 3 4 5 7 6 2 9],2381377,[6 5 0 4 3 9 1 2 8 7]
94,3371533,[9 2 5 8 6 0 4 1 7 3],2829738,[7 8 1 4 2 0 9 3 5 6],24913,[0 1 6 9 5 7 2 3 8 4],3125368,[8 5 4 0 7 6 3 9 1 2],2397609,[6 5 3 8 0 1 4 7 9 2],2019881,[5 6 0 8 3 2 7 9 4 1],143394,[0 4 6 5 1 9 8 2 3 7],2071757,[5 7 3 0 4 8 1 9 6 2],1130528,[3 1 0 5 4 2 7 8 6 9],3147015,[8 6 0 3 9 1 5 4 7 2]
95,204817,[0 6 1 7 4 9 2 3 8 5],723138,[1 9 8 4 3 0 7 2 5 6],3439636,[9 4 2 5 1 7 0 8 3 6],315735,[0 8 7 5 4 1 6 3 9 2],886649,[2 4 9 8 3 6 5 7 1 0],86377,[0 3 2 1 9 8 4 5 7 6],1499395,[4 1 2 6 5 9 8 0 7 3],1976362,[5 4 0 1 9 7 3 8 2 6],3053259,[8 3 6 7 4 9 0 2 5 1],505231,[1 4 6 2 8 3 5 0 9 7]
96,89533,[0 3 2 8 5 1 7 4 9 6],2089586,[5 7 8 4 1 2 0 6 3 9],3013391,[8 2 6 9 1 4 7 5 3 0],3560667,[9 7 2 4 3 1 0 6 8 5],774083,[2 1 3 7 0 8 5 9 6 4],1901275,[5 2 1 3 7 9 8 0 6 4],1714869,[4 7 5 1 8 3 9 2 6 0],223767,[0 6 5 3 8 7 4 2 9 1],2447124,[6 7 5 3 8 4 2 0 1 9],770022,[2 1 0 8 5 9 4 3 6 7]
97,1182431,[3 2 4 7 1 6 9 8 5 0],2702048,[7 4 0 1 9 2 5 6 3 8],1410423,[3 8 9 6 7 2 4 1 5 0],1913541,[5 2 4 7 8 0 9 3 6 1],2951327,[8 1 2 6 0 4 9 7 5 3],2147148,[5 9 2 0 1 8 6 3 4 7],943474,[2 6 4 1 5 3 7 9 0 8],3010803,[8 2 6 3 7 0 1 5 9 4],2189959,[6 0 3 5 7 8 2 1 9 4],1824282,[5 0 2 9 7 3 8 1 4 6]
98,2048354,[5 6 8 2 9 4 0 3 1 7],1318639,[3 6 7 5 2 8 1 0 9 4],1237467,[3 4 7 5 8 1 0 6 9 2],2186760,[6 0 2 9 3 1 4 5 7 8],3376437,[9 2 6 8 3 7 5 1 4 0],1145875,[3 1 5 4 6 9 8 0 7 2],1356724,[3 7 6 1 4 0 2 9 5 8],358487,[0 9 8 1 7 3 6 5 4 2],204119,[0 6 1 5 4 9 8 7 3 2],1824729,[5 0 3 1 6 2 7 8 9 4]
99,2677570,[7 3 4 1 9 0 5 8 2 6],2263774,[6 2 1 3 0 8 9 7 4 5],1068252,[2 9 4 8 6 0 5 1 3 7],93389,[0 3 4 6 8 2 1 9 7 5],3340220,[9 1 7 6 2 0 8 4 3 5],2873230,[7 9 2 0 5 4 8 6 1 3],346579,[0 9 5 7 3 1 8 2 6 4],1612275,[4 3 9 8 1 6 0 5 7 2],3236235,[8 9 2 0 6 5 1 4 7 3],3098380,[8 4 7 6 1 9 0 5 2 3]
100,3328698,[9 1 5 4 2 0 8 3 6 7],2809696,[7 6 5 3 2 0 8 9 1 4],2802429,[7 6 4 0 2 5 9 3 8 1],2394087,[6 5 3 0 1 8 7 4 9 2],3509126,[9 6 0 2 7 5 4 3 1 8],1484486,[4 0 8 5 7 6 3 2 1 9],1976617,[5 4 0 2 3 9 1 6 8 7],1877716,[5 1 6 4 9 7 0 8 2 3],3506439,[9 5 8 6 0 2 4 3 7 1],2178961,[6 0 1 4 5 2 3 7 9 8]
1,3219170,[8 7 6 5 0 3 1 4 2 9],1406216,[3 8 9 0 1 5 4 6 2 7],870252,[2 4 6 7 8 0 5 1 3 9],3055696,[8 3 7 2 0 1 6 9 4 5],2201811,[6 0 5 9 1 4 2 7 8 3],225961,[0 6 5 8 9 1 2 3 7 4],2235388,[6 1 4 5 8 2 0 9 3 7],1453251,[4 0 1 5 6 7 2 8 9 3],2480942,[6 8 4 1 7 3 5 2 0 9],2011186,[5 4 9 0 2 8 3 7 1 6]
2,2500074,[6 9 0 1 3 8 7 2 4 5],3352777,[9 2 1 3 6 8 0 4 7 5],3467479,[9 4 8 7 6 3 1 0 5 2],1599994,[4 3 7 5 1 2 6 9 0 8],1805125,[4 9 7 1 0 6 5 2 8 3],3231919,[8 9 1 2 6 5 3 0 7 4],1397899,[3 8 6 2 5 0 9 1 7 4],2344021,[6 4 1 0 7 5 8 2 9 3],2261751,[6 2 0 8 3 9 5 4 7 1],2910163,[8 0 2 4 9 3 7 1 6 5]
3,412208,[1 2 3 8 6 0 5 7 4 9],991569,[2 7 5 8 1 0 4 6 9 3],3513391,[9 6 1 0 7 3 4 2 8 5],2214980,[6 0 9 4 3 1 8 5 2 7],774888,[2 1 3 8 4 6 0 5 7 9],714408,[1 9 6 7 2 4 0 3 5 8],2373822,[6 4 8 9 7 5 1 0 2 3],2826491,[7 8 0 6 5 1 3 9 4 2],1457071,[4 0 2 1 8 5 6 3 9 7],3205552,[8 7 4 0 1 9 5 6 2 3]
4,2953039,[8 1 2 9 4 6 3 0 7 5],1526821,[4 1 8 9 5 3 6 0 7 2],3132164,[8 5 6 3 1 2 9 4 0 7],1947429,[5 3 2 4 8 6 9 1 7 0],2775872,[7 5 8 6 2 1 3 4 0 9],930943,[2 6 0 7 9 8 3 1 5 4],1959125,[5 3 6 8 0 1 2 9 7 4],426796,[1 2 6 7 8 5 0 9 3 4],1331453,[3 7 0 2 4 6 1 9 8 5],2959218,[8 1 4 2 0 3 9 5 6 7]
5,2906444,[8 0 1 6 7 3 9 4 2 5],653538,[1 8 2 6 7 0 9 3 4 5],2149674,[5 9 2 4 6 8 7 0 1 3],3009037,[8 2 6 0 3 4 7 1 9 5],635253,[1 7 8 0 3 6 9 4 5 2],3448648,[9 4 5 1 7 6 3 8 0 2],2922753,[8 0 4 9 3 2 5 6 7 1],1006484,[2 7 9 5 8 1 6 3 0 4],2129623,[5 8 7 3 6 9 1 0 4 2],1938845,[5 3 0 7 9 1 2 8 6 4]
6,436316,[1 2 8 5 9 7 6 3 0 4],3205331,[8 7 3 9 6 0 2 5 4 1],1074016,[2 9 6 0 7 1 5 8 3 4],2422825,[6 7 0 8 1 3 2 4 9 5],277640,[0 7 9 1 5 6 3 4 2 8],2510138,[6 9 2 0 3 8 1 5 4 7],54511,[0 2 4 8 7 3 5 1 9 6],32167,[0 1 8 4 7 2 5 3 9 6],661257,[1 8 4 2 5 6 3 7 9 0],2717130,[7 4 3 0 8 6 9 1 2 5]
7,529517,[1 5 2 0 6 8 3 9 7 4],594326,[1 6 7 9 3 5 4 2 0 8],3537027,[9 6 5 7 3 1 0 4 8 2],2815174,[7 6 8 3 9 4 5 2 0 1],3564875,[9 7 3 2 1 4 5 8 6 0],2327317,[6 3 7 8 2 1 5 0 9 4],913299,[2 5 7 1 4 9 0 6 8 3],1824041,[5 0 2 9 4 3 7 8 6 1],750690,[2 0 6 9 5 7 8 1 3 4],986819,[2 7 4 8 5 3 1 9 6 0]
8,1250270,[3 5 0 1 6 9 7 4 2 8],1001827,[2 7 8 6 3 4 9 0 5 1],3319395,[9 1 3 6 2 7 0 5 8 4],1801834,[4 9 6 3 5 1 2 8 0 7],517731,[1 4 8 7 0 5 2 6 9 3],194951,[0 5 8 6 7 3 9 4 2 1],67280,[0 2 7 4 5 8 3 6 1 9],153706,[0 4 8 5 3 9 2 7 1 6],2897459,[7 9 6 8 1 3 2 5 4 0],113081,[0 3 8 5 1 4 7 9 6 2]
