100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
51,1797802,[4 9 5 6 8 3 1 7 0 2],3610521,[9 8 4 2 5 6 1 3 7 0],2316996,[6 3 4 8 0 2 7 1 5 9],2148450,[5 9 2 1 8 6 7 0 3 4],2559792,[7 0 4 9 2 6 1 3 5 8],1834627,[5 0 6 1 2 7 9 3 8 4],2027961,[5 6 2 3 7 8 1 4 9 0],584890,[1 6 5 0 4 2 7 9 3 8],1572716,[4 3 0 1 5 9 8 6 2 7],2230125,[6 1 3 5 4 2 9 7 8 0],3377997,[9 2 7 1 5 8 6 3 4 0],2399948,[6 5 4 1 2 7 9 3 0 8],615376,[1 7 3 0 8 2 6 9 4 5],1675581,[4 6 5 3 1 0 9 7 8 2],3289167,[9 0 5 6 2 7 4 3 8 1],2170548,[5 9 7 4 3 8 2 0 1 6],1695004,[4 7 0 3 2 1 5 9 6 8],621541,[1 7 4 3 2 6 8 0 9 5],60338,[0 2 5 9 7 8 1 4 3 6],779610,[2 1 4 7 8 6 9 0 3 5]
53,599597,[1 6 8 9 5 4 0 7 3 2],3594242,[9 8 1 2 0 3 4 6 5 7],1773089,[4 8 9 6 3 5 2 7 1 0],1795855,[4 9 5 2 1 6 3 0 8 7],671169,[1 8 6 2 3 0 5 7 9 4],3538315,[9 6 7 0 2 8 5 1 4 3],51387,[0 2 4 3 6 5 1 8 9 7],702820,[1 9 4 5 0 8 2 7 3 6],658310,[1 8 3 6 2 9 5 4 0 7],2456754,[6 7 9 3 0 8 5 1 2 4],2642810,[7 2 5 3 6 4 0 8 1 9],996880,[2 7 6 8 4 1 5 9 0 3],1783464,[4 9 1 8 0 3 2 5 6 7],1249201,[3 4 9 8 0 1 2 5 7 6],3365886,[9 2 4 7 8 0 3 1 5 6],1863274,[5 1 2 7 9 3 4 8 0 6],920027,[2 5 8 4 7 9 1 6 3 0],1495836,[4 1 0 8 6 3 7 2 5 9],1443018,[3 9 7 2 1 0 8 4 5 6],1716797,[4 7 5 6 2 8 0 9 3 1]
55,3324044,[9 1 4 5 7 2 8 3 0 6],348698,[0 9 6 2 3 8 1 5 4 7],167028,[0 5 2 1 9 8 6 3 4 7],2357108,[6 4 3 7 8 2 9 1 0 5],679759,[1 8 7 9 0 5 3 2 6 4],3219139,[8 7 6 5 0 1 9 2 4 3],449174,[1 3 2 0 9 4 7 6 5 8],2527383,[6 9 5 3 1 4 7 2 8 0],1281669,[3 5 8 2 0 6 9 4 7 1],807511,[2 3 0 4 7 5 6 1 9 8],1816656,[5 0 1 6 2 9 3 4 7 8],219508,[0 6 4 5 9 2 1 8 3 7],1793974,[4 9 3 8 5 6 7 2 0 1],2810972,[7 6 5 8 0 4 9 2 1 3],1907052,[5 2 3 4 8 0 7 1 6 9],1166974,[3 1 9 5 7 6 8 4 0 2],3471874,[9 5 0 8 1 3 4 7 2 6],2132233,[5 8 9 0 3 6 1 2 7 4],3116165,[8 5 2 3 0 1 4 9 7 6],382456,[1 0 5 9 3 2 7 8 4 6]
57,2556810,[7 0 4 3 1 8 9 2 5 6],790834,[2 1 6 9 4 3 5 8 0 7],1800570,[4 9 6 1 7 5 8 0 2 3],2738611,[7 4 9 2 5 6 8 0 3 1],800496,[2 1 8 7 6 9 0 3 4 5],3242625,[8 9 3 2 5 7 1 4 6 0],3038363,[8 3 2 7 9 5 1 6 4 0],2067126,[5 7 2 1 0 3 6 4 8 9],2219498,[6 1 0 4 7 9 2 5 3 8],244646,[0 7 1 5 8 6 4 3 2 9],871626,[2 4 6 9 5 3 8 0 1 7],1164976,[3 1 9 2 0 4 7 8 5 6],1241628,[3 4 8 2 5 9 6 0 1 7],2254916,[6 1 9 3 7 8 5 2 0 4],3258963,[8 9 6 4 2 0 1 5 7 3],2527189,[6 9 5 2 8 7 3 0 4 1],3290730,[9 0 5 8 3 6 7 1 2 4],2252497,[6 1 8 9 3 7 0 2 5 4],1792635,[4 9 3 6 7 5 0 2 8 1],722922,[1 9 8 4 0 3 7 2 5 6]
59,578715,[1 6 3 8 7 5 0 4 9 2],2939605,[8 0 9 2 6 5 4 1 7 3],1504551,[4 1 3 6 7 9 5 2 8 0],2920070,[8 0 4 3 6 9 5 2 1 7],258966,[0 7 4 3 8 1 5 2 6 9],1556980,[4 2 6 9 3 8 0 7 1 5],740327,[2 0 4 9 3 5 8 7 6 1],1408273,[3 8 9 2 7 5 0 1 6 4],2011239,[5 4 9 0 3 2 7 6 8 1],971575,[2 7 0 8 4 5 3 1 9 6],393245,[1 0 8 2 4 3 5 9 7 6],2388859,[6 5 1 9 8 0 7 2 4 3],1698172,[4 7 0 9 5 3 1 8 2 6],1280221,[3 5 8 0 1 6 7 2 9 4],3363193,[9 2 4 3 0 7 1 5 8 6],2103964,[5 8 1 4 2 0 3 9 6 7],702242,[1 9 4 3 5 0 2 7 6 8],2376539,[6 4 9 3 7 2 1 8 5 0],604970,[1 7 0 2 4 6 3 8 5 9],966888,[2 6 9 7 8 3 0 1 4 5]
61,3500137,[9 5 7 3 1 8 0 2 6 4],2281758,[6 2 5 8 0 7 3 1 4 9],389161,[1 0 7 3 6 2 4 5 9 8],2280506,[6 2 5 4 3 1 0 8 7 9],2413487,[6 5 8 9 0 2 7 4 3 1],1605978,[4 3 8 6 5 0 9 1 2 7],1159213,[3 1 8 0 2 4 7 5 9 6],282293,[0 8 1 2 3 6 4 9 7 5],1308893,[3 6 4 7 9 2 0 8 5 1],1141482,[3 1 4 6 5 2 9 0 7 8],183188,[0 5 6 3 4 7 9 2 1 8],337296,[0 9 3 8 4 7 1 2 5 6],1758978,[4 8 6 0 1 2 9 3 5 7],2839188,[7 8 3 2 1 9 5 0 4 6],3570172,[9 7 4 2 5 3 0 8 1 6],1526025,[4 1 8 7 3 9 2 5 6 0],2823379,[7 8 0 2 4 1 9 3 6 5],3464071,[9 4 8 2 1 3 5 0 7 6],832413,[2 3 7 1 0 8 9 5 6 4],1084271,[2 9 8 0 7 4 6 5 3 1]
63,3129533,[8 5 4 9 3 2 0 7 6 1],569725,[1 6 2 0 4 8 7 3 9 5],604630,[1 6 9 8 5 3 7 4 0 2],2523197,[6 9 4 5 2 7 0 8 3 1],950333,[2 6 5 4 9 3 0 8 7 1],3344705,[9 1 8 5 3 4 6 7 2 0],49107,[0 2 3 8 4 5 1 7 9 6],1472684,[4 0 6 2 5 3 9 7 1 8],2625313,[7 2 0 9 3 6 1 4 8 5],3111971,[8 5 1 4 2 0 6 9 7 3],1270973,[3 5 6 1 2 7 0 9 8 4],3301362,[9 0 8 1 3 4 7 2 5 6],672947,[1 8 6 4 5 9 2 7 3 0],2269371,[6 2 3 1 9 5 0 7 8 4],2861363,[7 8 9 5 0 4 2 6 3 1],1466013,[4 0 3 9 1 7 8 5 6 2],1547164,[4 2 3 9 8 0 1 7 5 6],766549,[2 1 0 3 7 9 6 4 8 5],315812,[0 8 7 5 4 6 9 2 1 3],2749243,[7 5 1 4 3 2 9 0 8 6]
65,2705225,[7 4 0 8 2 5 6 9 3 1],206437,[0 6 1 9 7 3 5 2 8 4],2072913,[5 7 3 2 0 4 6 8 9 1],2004936,[5 4 7 8 3 9 0 1 2 6],1986802,[5 4 2 1 6 8 3 9 0 7],2447677,[6 7 5 4 3 1 8 0 9 2],924096,[2 5 9 3 4 8 0 1 6 7],1068063,[2 9 4 8 3 5 6 1 7 0],3261712,[8 9 7 1 0 6 4 5 2 3],2804899,[7 6 4 3 8 0 9 1 5 2],3591460,[9 8 0 5 1 7 2 6 3 4],3068814,[8 4 0 9 2 5 3 1 6 7],3579270,[9 7 6 1 2 3 4 0 5 8],827990,[2 3 6 1 9 8 5 4 0 7],197257,[0 5 9 1 8 7 2 3 6 4],2506207,[6 9 1 2 8 0 4 3 7 5],423758,[1 2 6 0 7 4 8 5 3 9],2618035,[7 1 9 4 0 8 6 2 5 3],3091711,[8 4 6 3 0 2 5 1 9 7],2589990,[7 1 2 9 3 4 5 0 6 8]
67,203527,[0 6 1 4 8 2 5 3 9 7],3188697,[8 7 0 5 6 3 2 4 9 1],577374,[1 6 3 5 9 4 2 0 7 8],1190539,[3 2 6 1 7 0 9 4 8 5],779679,[2 1 4 7 9 3 6 5 8 0],2927743,[8 0 5 9 2 7 3 1 6 4],2132955,[5 8 9 1 3 6 0 4 7 2],2472117,[6 8 2 4 3 9 7 1 5 0],2388767,[6 5 1 9 7 2 8 4 3 0],1821922,[5 0 2 6 4 8 3 9 1 7],1978307,[5 4 0 6 7 9 2 8 3 1],3016858,[8 2 7 5 0 4 3 9 1 6],297267,[0 8 3 9 7 2 1 5 6 4],2739770,[7 4 9 5 1 3 0 6 2 8],3610647,[9 8 4 2 6 5 3 1 7 0],1463437,[4 0 3 5 7 2 8 1 9 6],2271408,[6 2 3 7 8 4 0 1 5 9],1790287,[4 9 3 1 6 0 5 2 8 7],1575029,[4 3 0 6 7 2 1 9 8 5],628006,[1 7 5 6 2 3 9 8 0 4]
69,2651663,[7 2 8 0 9 1 6 5 4 3],2970879,[8 1 6 4 2 3 7 5 9 0],3453690,[9 4 6 1 7 5 8 0 2 3],3474529,[9 5 1 3 7 4 0 2 8 6],1275899,[3 5 7 1 0 6 4 9 8 2],3219560,[8 7 6 5 3 4 1 2 0 9],287997,[0 8 2 1 9 7 6 4 5 3],131788,[0 4 3 2 1 6 5 9 7 8],323990,[0 9 1 3 8 7 5 4 2 6],2114795,[5 8 3 6 1 2 4 9 7 0],501563,[1 4 5 6 7 8 2 9 3 0],2210224,[6 0 8 4 7 3 5 9 1 2],2928867,[8 0 6 1 9 3 2 5 7 4],1994200,[5 4 3 7 8 1 6 9 0 2],433893,[1 2 8 0 6 7 9 4 5 3],499867,[1 4 5 2 3 7 9 0 8 6],490131,[1 4 2 3 8 6 0 7 9 5],2049598,[5 6 8 4 3 9 7 2 0 1],2124661,[5 8 6 3 9 2 4 0 7 1],1256905,[3 5 1 4 8 2 0 6 9 7]
71,1930902,[5 2 9 0 7 8 3 1 4 6],1743668,[4 8 1 9 6 3 7 2 0 5],2597073,[7 1 4 3 0 5 6 8 9 2],1778125,[4 9 0 7 5 6 3 1 8 2],1997993,[5 4 6 2 9 8 3 7 1 0],1174609,[3 2 1 0 6 7 4 5 9 8],231388,[0 6 7 9 3 2 1 8 4 5],878274,[2 4 8 1 7 9 6 0 3 5],2449293,[6 7 5 9 4 3 8 1 2 0],699803,[1 9 3 7 8 5 2 6 4 0],143229,[0 4 6 3 9 5 8 2 7 1],1287768,[3 5 9 4 6 2 0 1 7 8],1098892,[3 0 4 1 5 7 2 9 6 8],2340672,[6 4 0 3 9 7 1 2 5 8],129018,[0 4 2 7 3 1 9 5 6 8],2707183,[7 4 1 0 9 8 3 2 6 5],1017721,[2 8 1 9 5 0 3 4 7 6],1238957,[3 4 7 8 6 5 0 9 2 1],2396078,[6 5 3 2 9 1 7 4 0 8],2802438,[7 6 4 0 2 8 3 1 5 9]
73,3391004,[9 3 0 7 6 2 8 4 1 5],2593440,[7 1 3 6 0 2 4 5 8 9],1925427,[5 2 8 0 3 4 1 7 9 6],2159872,[5 9 4 3 7 8 2 6 0 1],2035231,[5 6 3 8 7 1 2 0 9 4],2666636,[7 3 1 0 6 9 8 4 2 5],2336100,[6 3 9 4 5 2 7 0 1 8],67277,[0 2 7 4 5 8 1 9 6 3],1791030,[4 9 3 2 6 1 5 0 7 8],1084161,[2 9 8 0 6 5 3 4 7 1],2625351,[7 2 0 9 3 8 5 4 6 1],2267229,[6 2 1 8 9 4 7 3 5 0],2230109,[6 1 3 5 4 2 0 9 8 7],2575567,[7 0 9 1 3 2 5 4 8 6],195755,[0 5 8 7 9 2 3 6 4 1],216947,[0 6 4 1 3 9 5 8 7 2],1133928,[3 1 0 9 8 5 2 4 6 7],770914,[2 1 0 9 7 4 5 8 3 6],1069534,[2 9 5 1 4 7 8 6 0 3],1414438,[3 9 0 6 4 8 7 5 1 2]
75,302183,[0 8 4 9 6 1 7 5 3 2],50101,[0 2 3 9 6 5 7 1 8 4],1138137,[3 1 2 8 7 5 4 6 9 0],1076172,[2 9 6 4 7 0 5 1 3 8],308755,[0 8 6 2 7 9 5 1 4 3],3548203,[9 7 0 1 2 4 8 3 6 5],1582095,[4 3 1 9 5 0 7 6 8 2],1593262,[4 3 6 0 9 1 8 7 2 5],906239,[2 5 4 8 6 9 7 3 1 0],1554892,[4 2 6 5 7 3 0 9 1 8],238395,[0 6 9 3 1 7 2 5 8 4],908240,[2 5 6 1 4 8 3 7 0 9],2955716,[8 1 3 5 0 9 7 4 2 6],2112390,[5 8 3 0 9 2 4 1 6 7],2960683,[8 1 4 5 0 3 9 2 7 6],2682703,[7 3 5 1 9 8 2 0 6 4],2655794,[7 2 8 9 4 5 0 3 1 6],1152993,[3 1 6 8 4 2 5 7 9 0],1785119,[4 9 2 1 3 8 7 6 5 0],1682744,[4 6 7 9 0 8 2 3 1 5]
77,123644,[0 4 1 6 8 3 9 5 2 7],1204065,[3 2 8 9 1 7 4 5 6 0],2461122,[6 8 0 3 2 4 9 1 5 7],509491,[1 4 7 0 6 8 9 2 5 3],1125586,[3 0 9 4 2 8 5 7 1 6],503582,[1 4 5 9 3 6 7 2 0 8],2955618,[8 1 3 5 0 2 9 4 6 7],1286957,[3 5 9 2 4 7 0 8 6 1],241273,[0 6 9 8 1 5 2 3 7 4],2534487,[6 9 7 8 0 4 3 2 5 1],1247420,[3 4 9 5 6 0 8 2 1 7],1248928,[3 4 9 7 5 6 2 8 0 1],2443924,[6 7 4 9 2 0 1 8 3 5],1717216,[4 7 5 8 0 1 6 9 2 3],525232,[1 5 0 3 6 9 7 8 2 4],3005960,[8 2 5 3 9 6 1 4 0 7],2797933,[7 6 3 1 0 2 8 4 9 5],2094792,[5 7 9 4 2 6 0 1 3 8],2626617,[7 2 1 3 0 6 5 8 9 4],1509182,[4 1 5 6 0 7 8 3 2 9]
79,981450,[2 7 3 8 0 6 9 1 4 5],3163619,[8 6 3 5 9 2 1 7 4 0],2743432,[7 5 0 3 2 9 6 8 1 4],2193395,[6 0 4 2 5 3 7 9 8 1],4413,[0 1 2 9 3 7 8 5 6 4],1687966,[4 6 8 9 2 1 7 5 0 3],1047749,[2 8 9 7 1 3 0 6 5 4],1738143,[4 8 0 9 1 5 6 3 7 2],225633,[0 6 5 8 3 2 4 7 9 1],1678179,[4 6 5 9 7 8 0 2 3 1],1113917,[3 0 7 1 2 8 4 9 6 5],1513520,[4 1 6 3 0 8 5 7 2 9],2644034,[7 2 5 6 1 8 0 4 3 9],1838681,[5 0 6 8 7 2 4 9 3 1],1091271,[3 0 1 6 7 9 5 4 8 2],1720567,[4 7 6 2 8 0 3 1 9 5],280970,[0 7 9 6 2 4 1 5 3 8],2502372,[6 9 0 4 5 1 7 2 3 8],1672184,[4 6 3 8 2 9 1 5 0 7],12560,[0 1 4 6 5 8 3 7 2 9]
81,277255,[0 7 9 1 2 5 4 3 8 6],1405721,[3 8 7 9 2 1 5 6 4 0],2860865,[7 8 9 4 2 3 5 6 1 0],1187699,[3 2 5 7 6 4 1 9 8 0],1754475,[4 8 5 0 7 6 1 3 9 2],575672,[1 6 3 2 7 4 5 8 0 9],276064,[0 7 8 6 3 4 5 9 1 2],2560874,[7 0 5 1 8 6 2 4 3 9],1652422,[4 5 9 8 0 1 7 6 2 3],243947,[0 7 1 4 8 9 3 6 5 2],1770780,[4 8 9 2 3 5 6 0 1 7],2955336,[8 1 3 4 6 9 0 2 5 7],1654352,[4 6 0 2 8 3 5 7 1 9],3062974,[8 3 9 6 0 5 7 4 1 2],579841,[1 6 4 0 5 2 3 7 9 8],23885,[0 1 6 8 3 2 4 9 7 5],1880880,[5 1 7 2 4 0 3 6 8 9],85882,[0 3 2 1 5 8 6 9 4 7],2455014,[6 7 9 0 5 3 2 1 4 8],2883038,[7 9 4 0 2 3 6 5 1 8]
83,2954319,[8 1 3 2 4 5 7 6 9 0],3235678,[8 9 1 7 6 5 4 3 0 2],1883105,[5 1 7 6 3 4 8 9 2 0],1054854,[2 9 1 4 0 6 5 3 7 8],315842,[0 8 7 5 6 1 2 4 3 9],1513654,[4 1 6 3 2 8 9 7 0 5],1971424,[5 3 9 1 0 6 7 8 2 4],2604841,[7 1 5 8 9 0 2 3 6 4],2236089,[6 1 4 7 8 0 3 5 9 2],1649562,[4 5 9 2 0 3 8 1 6 7],2069971,[5 7 2 6 9 4 8 0 3 1],1394055,[3 8 5 6 1 0 7 4 9 2],1110235,[3 0 6 2 9 8 7 1 5 4],3185492,[8 7 0 1 3 6 9 4 2 5],2117193,[5 8 4 0 6 2 3 7 9 1],3493152,[9 5 6 0 4 7 1 2 3 8],3052288,[8 3 6 5 1 7 4 9 0 2],462115,[1 3 5 7 8 9 6 0 4 2],2021017,[5 6 0 9 8 7 1 2 4 3],3372937,[9 2 6 1 5 8 0 3 7 4]
85,838254,[2 3 8 4 1 6 5 0 7 9],3174494,[8 6 5 9 0 1 4 3 2 7],1146223,[3 1 5 4 9 8 2 0 7 6],1802898,[4 9 6 7 0 1 8 2 3 5],1230185,[3 4 6 0 7 5 8 9 2 1],584128,[1 6 4 9 2 7 5 8 0 3],3202752,[8 7 3 4 1 6 0 2 5 9],3090859,[8 4 6 1 9 0 7 2 5 3],1779277,[4 9 1 0 3 5 7 2 8 6],2801953,[7 6 3 9 4 5 0 1 8 2],2517995,[6 9 3 5 1 2 4 8 7 0],3021571,[8 2 9 4 5 6 7 0 3 1],2908845,[8 0 2 3 1 5 9 6 7 4],2370772,[6 4 8 2 7 3 0 9 1 5],3033139,[8 3 1 7 6 0 9 2 5 4],1528575,[4 1 9 3 0 2 7 6 8 5],502556,[1 4 5 7 9 8 6 2 0 3],2055957,[5 6 9 8 2 7 4 1 3 0],3341195,[9 1 7 8 4 2 3 6 5 0],3160520,[8 6 3 0 5 7 2 4 1 9]
87,2205578,[6 0 7 5 2 9 1 4 3 8],2558363,[7 0 4 6 2 8 3 9 5 1],17339,[0 1 5 6 2 7 4 9 8 3],1130250,[3 1 0 4 8 7 9 2 5 6],509098,[1 4 7 0 2 6 5 9 3 8],2860871,[7 8 9 4 2 3 6 5 1 0],917982,[2 5 8 0 9 7 3 1 4 6],45169,[0 2 1 9 7 5 3 4 8 6],39689,[0 1 9 8 2 6 5 7 4 3],2495552,[6 8 9 1 0 3 4 5 2 7],677500,[1 8 7 3 9 6 0 5 2 4],1702870,[4 7 1 9 0 5 8 6 2 3],2392287,[6 5 2 7 4 8 3 1 9 0],332008,[0 9 2 8 1 6 5 7 3 4],1608807,[4 3 9 1 5 7 6 2 8 0],1354036,[3 7 5 6 4 8 0 9 1 2],3059264,[8 3 7 9 6 5 1 2 0 4],751496,[2 0 7 1 8 5 4 6 3 9],1723859,[4 7 8 0 2 5 3 9 6 1],793945,[2 1 7 5 8 3 0 4 9 6]
89,916485,[2 5 7 8 9 1 6 3 4 0],264204,[0 7 5 3 9 6 4 1 2 8],2625959,[7 2 1 0 3 9 8 6 5 4],2260019,[6 2 0 4 9 5 3 8 7 1],1420438,[3 9 1 7 6 8 5 4 0 2],923940,[2 5 9 3 1 6 7 0 4 8],265777,[0 7 5 8 1 9 2 3 6 4],1485051,[4 0 8 6 5 3 1 7 9 2],748293,[2 0 6 5 3 8 9 4 7 1],3336360,[9 1 6 8 7 0 2 3 4 5],2794720,[7 6 2 4 5 1 8 9 0 3],1540812,[4 2 1 8 0 3 7 5 6 9],2063673,[5 7 1 4 2 3 6 8 9 0],299263,[0 8 4 3 6 9 2 1 7 5],2258376,[6 2 0 1 7 9 3 4 5 8],3100775,[8 4 9 1 5 6 7 3 2 0],2349867,[6 4 2 1 8 3 0 7 9 5],3173493,[8 6 5 4 3 7 9 1 2 0],2830803,[7 8 1 5 6 0 2 4 9 3],3028887,[8 3 0 9 6 5 4 2 7 1]
91,333892,[0 9 3 2 7 5 1 8 4 6],1160445,[3 1 8 2 7 4 9 5 6 0],201779,[0 6 1 2 4 7 5 9 8 3],3104283,[8 4 9 7 3 0 1 5 6 2],2666536,[7 3 1 0 6 2 8 9 4 5],341398,[0 9 4 7 1 8 6 5 2 3],3497904,[9 5 7 0 2 3 1 4 6 8],1607785,[4 3 9 0 1 5 2 6 8 7],3172226,[8 6 5 2 9 1 0 4 3 7],2882159,[7 9 3 6 8 5 4 2 1 0],2050344,[5 6 8 7 4 1 0 2 3 9],3581292,[9 7 6 4 0 1 5 2 3 8],1624243,[4 5 2 1 9 3 8 0 7 6],1542958,[4 2 3 0 9 8 7 6 1 5],328944,[0 9 2 3 8 4 1 5 6 7],1710839,[4 7 3 5 0 9 8 6 2 1],1193051,[3 2 6 8 0 1 5 9 7 4],2043279,[5 6 7 2 9 1 4 3 8 0],3190267,[8 7 0 9 6 3 5 1 4 2],2078724,[5 7 4 3 0 8 6 1 2 9]
93,168228,[0 5 2 4 7 9 6 1 3 8],3510704,[9 6 0 4 8 7 2 3 1 5],544841,[1 5 6 0 8 3 7 9 4 2],3599811,[9 8 2 1 6 4 0 5 7 3],1455759,[4 0 1 8 9 3 6 5 7 2],1769511,[4 8 9 0 5 7 3 2 6 1],229538,[0 6 7 4 8 9 1 3 2 5],2194156,[6 0 4 3 5 8 1 9 2 7],1889815,[5 1 8 9 6 3 2 0 7 4],2231934,[6 1 3 8 9 4 2 0 5 7],3376855,[9 2 7 0 1 5 4 3 8 6],1292635,[3 6 0 5 2 9 8 1 7 4],3074880,[8 4 2 0 7 1 3 5 6 9],3358433,[9 2 3 4 5 8 6 7 1 0],65740,[0 2 7 1 4 9 3 8 5 6],1569214,[4 2 9 3 5 7 8 6 0 1],1092306,[3 0 1 8 2 6 9 4 5 7],3518297,[9 6 2 0 5 1 7 8 4 3],3400845,[9 3 2 7 4 1 8 5 6 0],1074604,[2 9 6 1 5 0 3 8 4 7]
95,1299994,[3 6 1 9 5 2 4 8 0 7],369500,[1 0 3 5 4 2 9 7 6 8],148851,[0 4 7 5 8 3 1 6 9 2],3611415,[9 8 4 3 7 0 5 2 6 1],2557127,[7 0 4 3 6 2 9 8 5 1],706177,[1 9 5 0 7 8 2 3 6 4],753546,[2 0 7 5 6 4 9 1 3 8],548325,[1 5 6 8 4 2 9 3 7 0],223819,[0 6 5 3 9 1 8 2 7 4],2696980,[7 3 9 0 6 8 1 5 2 4],2480334,[6 8 4 0 9 3 2 1 5 7],1877121,[5 1 6 4 0 8 3 7 9 2],2270387,[6 2 3 5 1 9 4 8 7 0],3310374,[9 1 0 7 6 4 3 2 5 8],804515,[2 1 9 6 4 3 5 8 7 0],2816221,[7 6 8 5 2 3 4 0 9 1],1440430,[3 9 6 7 4 2 8 5 0 1],687484,[1 9 0 4 8 2 3 7 5 6],336019,[0 9 3 6 7 1 8 2 5 4],1494306,[4 1 0 6 5 7 9 2 3 8]
97,860533,[2 4 3 8 1 0 7 5 9 6],3110320,[8 5 1 0 9 3 6 7 2 4],2537423,[6 9 8 3 1 0 7 5 4 2],1553398,[4 2 6 1 5 9 8 7 0 3],1811833,[4 9 8 3 2 6 0 1 7 5],506682,[1 4 6 5 8 2 9 0 3 7],2048999,[5 6 8 3 7 9 4 2 1 0],1316650,[3 6 7 1 8 0 4 9 2 5],2744529,[7 5 0 4 9 1 3 6 8 2],1874309,[5 1 4 9 2 3 0 8 7 6],123871,[0 4 1 7 2 5 6 3 9 8],1966639,[5 3 8 1 4 7 2 0 9 6],691425,[1 9 2 3 4 8 5 6 7 0],1558534,[4 2 7 1 6 8 9 5 0 3],263488,[0 7 5 2 9 6 4 8 1 3],2488662,[6 8 5 7 2 9 1 0 3 4],354288,[0 9 7 3 1 5 2 4 6 8],1206176,[3 2 9 4 1 6 5 7 0 8],365560,[1 0 2 6 8 4 7 9 3 5],3248338,[8 9 4 3 5 2 1 7 0 6]
99,46483,[0 2 3 4 7 5 9 1 8 6],2993829,[8 2 3 0 1 6 9 5 7 4],2747206,[7 5 1 0 6 3 9 8 2 4],1523372,[4 1 8 2 7 6 9 3 0 5],2068827,[5 7 2 4 3 1 0 8 9 6],3087480,[8 4 5 6 1 0 2 3 7 9],1076516,[2 9 6 5 0 8 7 3 1 4],2876235,[7 9 2 5 6 4 0 3 8 1],3205177,[8 7 3 9 4 6 0 1 5 2],1282360,[3 5 8 4 0 2 7 9 1 6],2490217,[6 8 7 0 4 9 1 2 5 3],3237650,[8 9 2 3 6 4 0 5 1 7],2611634,[7 1 8 2 3 6 0 5 4 9],93401,[0 3 4 6 8 2 7 9 5 1],1368663,[3 7 9 4 8 2 5 1 6 0],887267,[2 5 0 1 4 9 6 8 7 3],3502925,[9 5 8 0 2 1 3 7 6 4],776935,[2 1 4 3 0 7 6 5 9 8],2677788,[7 3 4 2 0 9 6 1 5 8],445854,[1 3 0 6 4 7 5 2 8 9]
