99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
9,1702139,[4 7 1 8 0 5 3 9 6 2],3098793,[8 4 7 6 9 1 2 3 5 0],3358979,[9 2 3 5 1 6 4 8 7 0],3363615,[9 2 4 3 7 0 6 5 8 1],2345842,[6 4 1 5 0 8 3 9 2 7]
10,3104907,[8 5 0 1 4 3 2 7 9 6],3476588,[9 5 1 7 4 3 8 2 0 6],3117507,[8 5 2 4 9 1 0 6 7 3],987099,[2 7 4 8 9 6 0 3 5 1],2355750,[6 4 3 2 9 1 5 0 7 8]
11,1972911,[5 3 9 4 0 8 6 2 7 1],523490,[1 4 9 8 0 5 2 6 3 7],149297,[0 4 7 6 3 1 8 9 5 2],3170820,[8 6 5 0 9 3 4 1 2 7],2682782,[7 3 5 2 0 6 8 4 1 9]
12,3110989,[8 5 1 2 7 9 4 0 6 3],2605124,[7 1 5 9 2 3 8 4 0 6],1319816,[3 6 7 9 0 4 2 5 1 8],371353,[1 0 3 7 8 6 2 4 9 5],1757647,[4 8 5 7 1 0 3 2 9 6]
13,304716,[0 8 5 4 2 3 7 1 6 9],2734569,[7 4 8 5 0 1 3 6 9 2],2059841,[5 7 0 6 9 2 4 8 3 1],3510825,[9 6 0 5 1 8 3 4 7 2],40392,[0 2 1 3 4 8 5 6 7 9]
14,220499,[0 6 4 8 2 5 3 9 7 1],1465765,[4 0 3 8 7 6 5 1 9 2],514109,[1 4 8 0 2 5 3 9 7 6],1771057,[4 8 9 2 6 7 0 1 5 3],1397743,[3 8 6 2 1 9 4 0 7 5]
15,413614,[1 2 4 0 6 8 9 7 3 5],1525394,[4 1 8 6 5 7 0 3 2 9],719294,[1 9 7 6 0 2 5 4 3 8],2875099,[7 9 2 4 1 0 8 3 6 5],304480,[0 8 5 3 9 2 6 7 1 4]
16,797380,[2 1 8 3 5 9 0 7 4 6],1043606,[2 8 9 0 4 6 5 3 1 7],1195207,[3 2 7 1 0 4 6 5 9 8],1512565,[4 1 6 0 8 7 5 2 9 3],3588988,[9 8 0 1 6 3 2 7 4 5]
17,3583287,[9 7 6 8 4 3 2 1 5 0],2334001,[6 3 9 0 7 1 2 4 8 5],3011532,[8 2 6 4 7 0 5 1 3 9],1286196,[3 5 9 1 4 2 7 0 6 8],448506,[1 3 0 9 8 5 7 2 4 6]
18,2455802,[6 7 9 1 8 0 2 4 3 5],2018805,[5 6 0 4 9 2 8 3 7 1],1036393,[2 8 6 5 3 7 0 1 9 4],3253432,[8 9 5 3 4 7 2 6 0 1],627929,[1 7 5 6 0 8 4 9 3 2]
19,1560208,[4 2 7 5 9 6 3 8 0 1],1244131,[3 4 8 7 9 5 6 0 2 1],2615565,[7 1 8 9 5 2 6 3 4 0],1544286,[4 2 3 5 9 0 6 1 7 8],1117868,[3 0 7 8 5 4 9 2 1 6]
20,1942369,[5 3 1 4 8 6 0 2 9 7],2957414,[8 1 3 7 5 0 6 4 2 9],2818693,[7 6 9 1 8 0 4 2 5 3],1140477,[3 1 4 2 9 8 7 5 6 0],3472256,[9 5 0 8 4 3 2 6 1 7]
21,760958,[2 0 8 9 7 3 5 4 1 6],747409,[2 0 6 4 1 7 3 5 9 8],3002736,[8 2 4 7 3 9 0 1 5 6],3366602,[9 2 4 8 7 0 1 5 3 6],2012419,[5 4 9 2 0 1 8 3 7 6]
22,2027362,[5 6 2 1 8 7 3 9 0 4],3577288,[9 7 5 6 2 4 3 8 0 1],2353329,[6 4 2 9 5 0 3 7 8 1],551046,[1 5 7 3 4 0 6 2 8 9],432533,[1 2 7 8 6 4 0 9 5 3]
23,3455370,[9 4 6 5 0 7 8 1 2 3],1976707,[5 4 0 2 6 7 9 1 8 3],3499256,[9 5 7 2 0 4 3 6 1 8],1837253,[5 0 6 4 8 3 1 9 7 2],1449970,[3 9 8 5 7 0 2 6 1 4]
24,1902927,[5 2 1 6 9 7 4 3 8 0],39620,[0 1 9 8 2 3 7 5 4 6],27161,[0 1 7 4 8 3 6 9 5 2],2431149,[6 7 2 3 5 4 9 1 8 0],2282664,[6 2 5 9 3 1 0 4 7 8]
25,3262229,[8 9 7 1 6 2 0 5 4 3],2059570,[5 7 0 6 4 1 3 9 2 8],1557649,[4 2 7 0 5 6 1 3 9 8],2420921,[6 7 0 3 4 2 8 9 5 1],1129493,[3 1 0 2 8 6 4 9 7 5]
26,2670613,[7 3 1 9 2 0 6 4 8 5],695346,[1 9 2 8 6 4 7 0 3 5],1438597,[3 9 6 4 0 2 7 1 8 5],1188462,[3 2 5 8 6 9 1 0 4 7],358712,[0 9 8 2 3 4 5 6 1 7]
27,3382621,[9 2 8 1 0 5 6 3 7 4],68705,[0 2 7 6 4 5 8 9 3 1],2047485,[5 6 8 1 7 2 9 3 4 0],1619550,[4 5 1 3 6 2 7 0 8 9],744766,[2 0 5 8 4 3 9 7 1 6]
28,2324454,[6 3 7 1 4 5 2 0 8 9],1754341,[4 8 5 0 6 3 7 1 9 2],599550,[1 6 8 9 5 2 3 0 4 7],1256209,[3 5 1 2 8 6 0 4 9 7],2988521,[8 2 0 9 6 3 5 7 4 1]
29,2153234,[5 9 3 1 6 7 0 4 2 8],2269617,[6 2 3 4 1 7 5 8 9 0],2815312,[7 6 8 4 0 9 3 5 1 2],3588635,[9 8 0 1 3 4 5 7 6 2],3288020,[9 0 5 3 7 1 8 4 2 6]
30,830547,[2 3 6 8 5 1 0 7 9 4],2119079,[5 8 4 3 0 9 7 6 2 1],854223,[2 4 1 6 5 7 8 3 9 0],2437057,[6 7 3 4 8 9 0 1 5 2],1158908,[3 1 7 9 5 4 8 2 0 6]
31,1261754,[3 5 2 4 6 8 0 7 1 9],456584,[1 3 4 7 0 9 5 6 2 8],2102856,[5 8 1 2 6 9 0 3 4 7],102739,[0 3 6 4 8 1 9 2 7 5],3531089,[9 6 4 5 1 7 3 8 2 0]
32,3113265,[8 5 1 6 9 7 2 3 4 0],921529,[2 5 8 7 9 3 0 1 6 4],2028380,[5 6 2 4 1 0 9 7 3 8],2844654,[7 8 4 2 9 3 1 0 5 6],658129,[1 8 3 6 0 5 2 4 9 7]
33,979097,[2 7 3 1 9 0 6 8 5 4],3248578,[8 9 4 3 7 2 1 6 0 5],576614,[1 6 3 4 9 0 7 5 2 8],2116320,[5 8 3 9 2 0 1 4 6 7],2293014,[6 2 8 9 5 3 1 0 4 7]
34,708099,[1 9 5 4 3 8 0 6 7 2],2748724,[7 5 1 3 8 0 2 9 4 6],3062167,[8 3 9 5 0 1 4 2 7 6],2647811,[7 2 6 3 5 0 4 9 8 1],1460153,[4 0 2 7 9 8 5 6 3 1]
35,951219,[2 6 5 8 0 9 1 4 7 3],1564899,[4 2 8 5 3 9 0 6 7 1],3471435,[9 5 0 7 3 6 1 4 8 2],3074960,[8 4 2 0 7 6 3 5 1 9],3380649,[9 2 7 6 3 0 4 5 8 1]
36,1140721,[3 1 4 5 6 0 2 7 9 8],1687032,[4 6 8 7 0 5 1 2 3 9],962630,[2 6 8 9 7 5 3 1 0 4],1924157,[5 2 7 8 3 6 0 9 4 1],1137101,[3 1 2 7 4 9 0 8 6 5]
37,878331,[2 4 8 1 9 5 0 6 7 3],268616,[0 7 6 3 1 5 4 8 2 9],2604136,[7 1 5 6 9 0 4 8 2 3],521121,[1 4 9 3 7 6 2 5 8 0],759251,[2 0 8 6 5 1 4 9 7 3]
38,2145074,[5 9 1 6 2 7 0 4 3 8],947273,[2 6 4 9 5 8 3 7 1 0],915571,[2 5 7 6 4 8 9 0 3 1],1621101,[4 5 1 7 6 0 9 3 8 2],2805962,[7 6 4 8 1 0 2 5 3 9]
39,2518023,[6 9 3 5 1 4 7 2 8 0],2700590,[7 3 9 6 5 8 2 1 0 4],3056986,[8 3 7 4 6 9 1 5 0 2],2510410,[6 9 2 0 7 1 4 8 3 5],905379,[2 5 4 7 3 9 0 6 8 1]
40,2693841,[7 3 8 4 2 6 1 5 9 0],2809904,[7 6 5 3 4 9 1 2 0 8],245107,[0 7 1 6 4 5 9 2 8 3],295196,[0 8 3 5 9 7 6 2 1 4],1367474,[3 7 9 2 1 6 0 5 4 8]
41,323875,[0 9 1 3 7 8 6 2 5 4],489968,[1 4 2 3 7 0 6 8 5 9],2078116,[5 7 4 2 1 8 0 9 3 6],2572203,[7 0 8 3 5 1 2 6 9 4],2779069,[7 5 9 2 6 8 3 0 4 1]
42,1750544,[4 8 3 2 1 9 5 6 0 7],651054,[1 8 2 3 4 6 5 0 7 9],880655,[2 4 8 7 0 6 9 5 3 1],486138,[1 4 0 6 3 2 9 5 7 8],1010255,[2 8 0 5 1 7 9 6 4 3]
43,2636535,[7 2 4 0 9 1 6 5 8 3],2567056,[7 0 6 3 4 1 8 9 2 5],3199620,[8 7 2 6 9 3 4 0 1 5],3452642,[9 4 6 0 3 1 2 7 5 8],2078992,[5 7 4 3 2 9 6 8 0 1]
44,3387698,[9 3 0 2 1 8 4 6 5 7],1543746,[4 2 3 5 0 7 9 1 6 8],466080,[1 3 6 5 4 0 2 7 8 9],2789592,[7 6 1 4 3 8 0 2 5 9],1959633,[5 3 6 8 7 1 2 4 9 0]
45,968784,[2 7 0 3 6 4 1 5 8 9],3468743,[9 5 0 2 7 1 8 6 4 3],328491,[0 9 2 3 4 6 1 7 8 5],2460633,[6 8 0 2 5 3 4 7 9 1],3387053,[9 3 0 1 4 6 2 8 7 5]
46,2442991,[6 7 4 8 0 2 3 1 9 5],752745,[2 0 7 4 5 9 3 6 8 1],619313,[1 7 3 9 0 8 5 6 4 2],46300,[0 2 3 4 5 9 1 8 6 7],2313725,[6 3 4 0 7 1 2 9 8 5]
47,3570522,[9 7 4 3 0 2 8 1 5 6],1119981,[3 0 8 2 6 1 9 5 7 4],84236,[0 3 1 7 9 8 6 4 2 5],1416695,[3 9 1 0 6 7 8 5 4 2],2159366,[5 9 4 3 0 7 6 2 1 8]
48,19110,[0 1 5 8 6 3 4 2 7 9],816906,[2 3 4 0 7 6 9 1 5 8],3286332,[9 0 5 1 4 2 7 3 6 8],2463939,[6 8 0 9 1 7 2 4 5 3],1677621,[4 6 5 9 0 1 8 3 7 2]
49,3269157,[9 0 1 6 4 8 7 3 5 2],278856,[0 7 9 3 2 8 1 4 5 6],1741562,[4 8 1 5 9 0 2 6 3 7],3144774,[8 5 9 7 4 2 1 0 3 6],870030,[2 4 6 7 3 1 5 0 8 9]
50,235425,[0 6 8 5 9 7 2 3 4 1],774743,[2 1 3 8 0 4 9 7 6 5],3445914,[9 4 3 6 8 7 5 0 1 2],342607,[0 9 4 8 7 1 3 2 6 5],3439347,[9 4 2 3 8 1 0 6 7 5]
51,1118283,[3 0 7 9 2 1 4 6 8 5],1820673,[5 0 2 3 8 4 6 7 9 1],1625525,[4 5 2 6 8 0 1 9 7 3],3506547,[9 5 8 6 1 2 0 4 7 3],246942,[0 7 1 9 8 6 3 2 4 5]
52,1496110,[4 1 0 8 9 5 7 6 2 3],3567121,[9 7 3 6 2 0 1 4 8 5],118924,[0 3 9 6 2 1 4 8 5 7],857154,[2 4 3 0 6 9 8 1 5 7],3314592,[9 1 2 6 5 7 0 3 4 8]
53,369183,[1 0 3 4 8 6 7 5 9 2],1209772,[3 4 0 1 5 7 2 9 6 8],1706022,[4 7 2 5 3 9 1 0 6 8],2540841,[7 0 1 2 9 6 4 5 8 3],1988849,[5 4 2 7 1 8 6 9 3 0]
54,2932357,[8 0 6 7 5 2 4 1 9 3],2315865,[6 3 4 5 2 9 1 7 8 0],3591379,[9 8 0 5 1 2 7 3 6 4],2559371,[7 0 4 8 6 1 3 9 5 2],2455845,[6 7 9 1 8 2 5 3 4 0]
55,2713786,[7 4 2 5 0 9 3 8 1 6],1993109,[5 4 3 6 1 2 0 9 8 7],1036321,[2 8 6 5 3 0 1 4 9 7],1597890,[4 3 7 0 2 8 9 1 5 6],406025,[1 2 0 6 9 5 7 8 4 3]
56,2138948,[5 9 0 3 7 4 8 2 1 6],1111799,[3 0 6 7 1 9 8 5 4 2],1841957,[5 0 7 4 2 8 1 9 6 3],3046463,[8 3 5 4 1 0 9 7 6 2],2637541,[7 2 4 3 1 6 8 0 9 5]
57,563859,[1 5 9 8 0 7 2 4 6 3],3371305,[9 2 5 8 3 1 0 4 7 6],3107198,[8 5 0 4 6 2 7 3 1 9],2051770,[5 6 9 0 7 1 3 8 2 4],103049,[0 3 6 5 1 8 7 9 4 2]
58,2518901,[6 9 3 7 2 8 0 5 4 1],3595296,[9 8 1 3 4 7 0 2 5 6],2496341,[6 8 9 2 0 7 1 5 4 3],2388655,[6 5 1 9 4 3 2 0 8 7],3221142,[8 7 9 0 5 6 2 1 3 4]
59,1582671,[4 3 2 0 1 9 7 6 8 5],2914713,[8 0 3 4 2 5 6 7 9 1],721903,[1 9 8 2 5 7 3 0 6 4],1235252,[3 4 7 0 6 8 9 2 1 5],1986230,[5 4 2 0 7 9 6 3 1 8]
60,92261,[0 3 4 5 1 9 2 8 7 6],3135258,[8 5 7 0 4 1 9 2 3 6],2244027,[6 1 7 2 8 3 0 5 9 4],3019236,[8 2 9 0 4 3 6 1 5 7],1741498,[4 8 1 5 7 3 2 9 0 6]
61,2980252,[8 1 9 3 2 5 0 7 4 6],490174,[1 4 2 3 8 7 9 6 0 5],2455250,[6 7 9 1 0 4 2 5 3 8],3337573,[9 1 7 2 5 0 6 3 8 4],2263312,[6 2 1 0 5 9 7 8 3 4]
62,2201460,[6 0 5 8 4 3 7 1 2 9],1179948,[3 2 4 0 8 9 6 1 5 7],2781183,[7 5 9 6 4 2 3 1 8 0],2347977,[6 4 1 9 0 5 3 7 8 2],3062740,[8 3 9 5 6 7 0 4 1 2]
63,3379796,[9 2 7 5 0 8 6 3 1 4],2447693,[6 7 5 4 3 2 0 9 8 1],3098893,[8 4 7 9 0 1 5 2 6 3],2234634,[6 1 4 3 7 9 8 0 2 5],728931,[2 0 1 7 5 6 3 8 9 4]
64,871695,[2 4 6 9 7 0 5 3 8 1],709566,[1 9 5 7 4 0 3 2 6 8],2509617,[6 9 1 8 4 3 2 5 7 0],929806,[2 6 0 5 4 3 9 8 1 7],1198139,[3 2 7 8 0 5 4 9 6 1]
65,1843255,[5 0 7 8 1 4 3 2 9 6],2243892,[6 1 7 2 5 0 8 3 4 9],1019511,[2 8 3 1 9 7 5 4 6 0],765100,[2 0 9 7 5 8 1 6 3 4],2428377,[6 7 1 8 5 3 2 4 9 0]
66,2452261,[6 7 8 3 9 2 4 0 5 1],1291241,[3 6 0 2 5 4 8 9 7 1],1910558,[5 2 4 0 7 3 8 6 1 9],329414,[0 9 2 4 6 1 7 5 3 8],2220477,[6 1 0 5 9 8 7 3 4 2]
67,2131994,[5 8 9 0 1 6 2 4 3 7],2965951,[8 1 5 4 3 2 6 0 9 7],748063,[2 0 6 4 9 8 3 1 7 5],1850793,[5 0 9 2 6 3 4 7 8 1],3068350,[8 4 0 7 5 3 9 6 1 2]
68,3189231,[8 7 0 6 3 9 4 2 5 1],3595249,[9 8 1 3 4 5 0 2 7 6],2595047,[7 1 3 9 2 4 8 6 5 0],866261,[2 4 5 9 0 8 1 7 6 3],3234810,[8 9 1 6 5 4 7 0 2 3]
69,2861895,[7 8 9 5 6 0 3 2 4 1],1590146,[4 3 5 6 7 1 0 8 2 9],640047,[1 7 8 9 6 4 3 2 5 0],2291856,[6 2 8 7 0 9 1 3 4 5],1620810,[4 5 1 7 0 8 9 2 3 6]
70,2865507,[7 9 0 4 8 2 1 5 6 3],1527642,[4 1 9 0 7 3 8 2 5 6],3354036,[9 2 1 5 4 3 7 0 6 8],954190,[2 6 7 3 1 5 9 8 0 4],3293775,[9 0 6 4 7 1 5 3 8 2]
71,3511664,[9 6 0 7 2 8 3 4 1 5],2834414,[7 8 2 3 6 0 5 4 1 9],2188444,[6 0 3 2 7 1 4 9 5 8],994692,[2 7 6 3 5 0 8 1 4 9],3227804,[8 9 0 4 1 3 7 5 2 6]
72,1438315,[3 9 6 2 5 8 7 0 4 1],114179,[0 3 8 6 5 4 2 9 7 1],2100821,[5 8 0 7 6 9 1 4 3 2],3260855,[8 9 6 7 5 3 4 2 1 0],1480887,[4 0 7 8 6 5 3 2 9 1]
73,3530394,[9 6 4 3 1 8 7 0 2 5],2927619,[8 0 5 9 1 7 2 4 6 3],1576780,[4 3 0 8 9 7 1 6 2 5],746270,[2 0 6 1 5 9 7 4 3 8],842984,[2 3 9 1 7 8 4 5 0 6]
74,2458981,[6 7 9 8 1 3 4 0 5 2],444631,[1 3 0 4 7 5 6 2 9 8],2374669,[6 4 9 1 0 8 5 2 7 3],1514744,[4 1 6 5 8 9 2 3 0 7],2250014,[6 1 8 4 0 2 7 5 3 9]
75,1618597,[4 5 1 2 0 6 8 3 9 7],1758101,[4 8 5 7 6 9 0 3 2 1],745438,[2 0 5 9 3 8 7 6 1 4],2164033,[5 9 6 2 4 7 0 1 8 3],427248,[1 2 6 8 4 5 0 3 7 9]
76,2603028,[7 1 5 4 2 9 6 0 3 8],3513049,[9 6 1 0 3 5 2 4 8 7],2126942,[5 8 7 0 1 4 6 3 2 9],2883711,[7 9 4 1 0 8 5 3 6 2],1902239,[5 2 1 4 9 8 7 6 3 0]
77,2983442,[8 1 9 7 5 0 2 4 3 6],679048,[1 8 7 6 0 5 4 9 2 3],2751082,[7 5 1 8 9 4 2 6 0 3],694163,[1 9 2 7 0 6 4 8 5 3],2223830,[6 1 2 3 7 9 5 4 0 8]
78,67774,[0 2 7 5 1 8 9 6 3 4],1831173,[5 0 4 3 2 8 9 6 7 1],3479333,[9 5 2 3 4 6 0 8 7 1],2643421,[7 2 5 4 3 6 8 0 9 1],3094054,[8 4 6 9 1 5 7 3 0 2]
79,934246,[2 6 1 4 7 3 9 8 0 5],1807215,[4 9 7 5 0 1 6 3 8 2],184673,[0 5 6 7 3 9 4 8 2 1],3566275,[9 7 3 5 0 8 6 1 4 2],2499328,[6 8 9 7 1 4 3 5 0 2]
80,819340,[2 3 4 6 9 8 0 7 1 5],583139,[1 6 4 7 9 3 2 8 5 0],943197,[2 6 4 0 9 8 7 3 5 1],2142483,[5 9 1 0 7 2 3 6 8 4],2419485,[6 7 0 1 4 3 9 5 8 2]
81,2692706,[7 3 8 1 9 2 0 5 4 6],1264645,[3 5 2 9 4 7 6 0 8 1],1036830,[2 8 6 7 0 3 4 1 5 9],3367527,[9 2 5 1 0 7 6 4 8 3],2217277,[6 0 9 8 4 2 5 1 7 3]
82,3363614,[9 2 4 3 7 0 6 5 1 8],941079,[2 6 3 8 0 4 7 5 9 1],2358525,[6 4 3 9 7 1 8 2 5 0],2751370,[7 5 1 9 3 0 4 8 2 6],2312968,[6 3 2 9 4 7 5 8 0 1]
83,2647912,[7 2 6 3 5 9 4 8 0 1],1362256,[3 7 8 2 0 1 6 9 4 5],2455360,[6 7 9 1 2 3 5 8 0 4],1707195,[4 7 2 8 0 6 1 5 9 3],2738117,[7 4 9 1 8 5 0 6 3 2]
84,1917911,[5 2 6 4 8 3 9 7 1 0],351093,[0 9 6 5 4 7 8 2 3 1],2966771,[8 1 5 6 4 0 3 9 7 2],3249275,[8 9 4 5 7 1 2 6 3 0],3452390,[9 4 5 8 7 6 2 1 0 3]
85,3304878,[9 0 8 6 1 5 3 2 4 7],1390875,[3 8 4 9 6 5 0 2 7 1],2826071,[7 8 0 6 1 4 9 5 3 2],2526270,[6 9 5 1 7 2 3 0 4 8],846224,[2 3 9 8 1 7 4 5 0 6]
86,3358259,[9 2 3 4 1 6 5 8 7 0],414301,[1 2 4 3 6 7 8 0 9 5],1735778,[4 8 0 3 7 9 1 5 2 6],2963852,[8 1 5 0 4 7 9 3 2 6],903937,[2 5 4 3 6 9 0 1 8 7]
87,2744185,[7 5 0 4 3 2 1 6 9 8],1401037,[3 8 6 9 7 1 4 0 5 2],163644,[0 5 1 6 3 8 7 2 4 9],20926,[0 1 6 3 2 5 9 8 4 7],2088377,[5 7 8 2 4 0 6 9 3 1]
88,1639354,[4 5 7 1 9 2 3 8 0 6],756567,[2 0 8 1 7 6 5 4 9 3],582607,[1 6 4 7 2 0 5 3 9 8],3152709,[8 6 1 4 7 3 9 2 5 0],3440885,[9 4 2 7 0 1 3 8 6 5]
89,1586928,[4 3 2 9 0 6 1 5 7 8],933665,[2 6 1 3 8 5 7 9 4 0],2030707,[5 6 2 9 3 4 8 0 7 1],1053169,[2 9 0 8 6 4 1 3 7 5],385895,[1 0 6 5 9 7 8 4 3 2]
90,2404886,[6 5 7 1 0 8 4 3 2 9],3156304,[8 6 2 1 7 4 5 9 0 3],1634338,[4 5 6 1 9 3 2 8 0 7],296241,[0 8 3 7 4 6 2 5 9 1],377326,[1 0 4 9 2 5 8 7 3 6]
91,576965,[1 6 3 5 4 0 2 9 8 7],1448933,[3 9 8 4 2 5 0 7 6 1],1452805,[4 0 1 3 8 7 6 2 9 5],3468147,[9 5 0 1 8 3 2 6 7 4],1011924,[2 8 0 7 4 6 5 1 3 9]
92,1952044,[5 3 4 2 1 0 6 9 7 8],254507,[0 7 3 5 4 9 2 8 6 1],378207,[1 0 5 2 4 8 7 6 9 3],1728225,[4 7 8 9 1 6 2 3 5 0],376677,[1 0 4 8 2 9 7 5 6 3]
93,562505,[1 5 9 6 2 4 7 8 3 0],252582,[0 7 3 1 8 9 4 2 5 6],292334,[0 8 3 1 2 4 7 6 5 9],389096,[1 0 7 3 5 6 4 8 2 9],300702,[0 8 4 6 5 9 2 1 3 7]
94,2425864,[6 7 1 3 2 5 8 9 0 4],3174737,[8 6 5 9 2 0 4 7 3 1],817819,[2 3 4 1 9 0 8 5 7 6],3086934,[8 4 5 3 2 6 1 0 7 9],2088479,[5 7 8 2 4 9 6 3 1 0]
95,3306204,[9 0 8 7 6 4 3 1 2 5],95376,[0 3 4 9 5 8 1 2 6 7],1387879,[3 8 4 2 6 7 1 0 9 5],37009,[0 1 9 4 5 6 2 3 8 7],2707879,[7 4 1 2 9 6 3 0 8 5]
96,1715030,[4 7 5 1 9 8 3 2 0 6],999301,[2 7 8 1 9 4 5 0 6 3],2894305,[7 9 6 1 8 2 0 3 5 4],100512,[0 3 5 9 6 7 1 2 4 8],3320046,[9 1 3 7 2 0 5 4 6 8]
97,1963362,[5 3 7 4 9 1 8 0 2 6],2216830,[6 0 9 7 8 3 5 4 1 2],1379135,[3 8 1 6 4 7 9 5 2 0],1847264,[5 0 8 4 6 9 2 3 1 7],3322392,[9 1 4 2 5 7 0 3 6 8]
98,1764943,[4 8 7 1 2 9 3 0 6 5],118831,[0 3 9 6 1 4 5 2 8 7],694863,[1 9 2 8 0 5 6 4 7 3],2526084,[6 9 5 1 3 7 4 0 2 8],239581,[0 6 9 4 7 3 5 1 8 2]
99,1544545,[4 2 3 6 1 5 0 7 9 8],178233,[0 5 4 3 7 2 6 8 9 1],2602644,[7 1 5 3 8 6 4 0 2 9],2027739,[5 6 2 3 1 9 0 7 8 4],3134972,[8 5 7 0 1 6 9 3 2 4]
100,2109138,[5 8 2 4 3 0 9 1 6 7],3070703,[8 4 1 2 9 0 7 6 5 3],1849186,[5 0 8 9 2 7 3 6 1 4],2134467,[5 8 9 3 4 1 0 6 7 2],1177780,[3 2 1 7 8 9 0 6 4 5]
1,311099,[0 8 6 7 1 4 3 9 5 2],109291,[0 3 7 6 8 5 9 1 4 2],3468623,[9 5 0 2 6 1 8 7 4 3],2026653,[5 6 2 0 8 7 9 3 4 1],2849092,[7 8 5 2 0 4 1 9 3 6]
2,381393,[1 0 5 7 8 3 4 6 9 2],1105826,[3 0 5 4 9 2 1 7 6 8],1408952,[3 8 9 4 7 1 2 5 0 6],553682,[1 5 7 9 0 2 3 6 4 8],2528272,[6 9 5 4 2 8 3 7 0 1]
3,749830,[2 0 6 8 4 5 9 7 1 3],916040,[2 5 7 8 1 6 3 4 0 9],2651146,[7 2 8 0 1 9 4 6 3 5],152655,[0 4 8 3 1 2 7 6 9 5],1063623,[2 9 4 0 3 6 7 5 8 1]
4,403753,[1 2 0 3 8 7 4 5 9 6],440494,[1 2 9 4 7 6 8 5 0 3],1984899,[5 4 1 8 7 9 0 3 6 2],2193832,[6 0 4 2 9 8 5 7 1 3],560089,[1 5 9 0 8 4 2 3 7 6]
5,316376,[0 8 7 6 3 4 2 5 1 9],1706420,[4 7 2 6 0 1 9 5 3 8],1262331,[3 5 2 6 1 7 0 8 9 4],2943675,[8 1 0 2 5 7 3 6 9 4],908892,[2 5 6 3 4 0 8 1 7 9]
6,3272582,[9 0 2 4 3 6 7 5 1 8],1460601,[4 0 2 8 6 7 3 5 9 1],3122076,[8 5 3 4 1 2 7 0 6 9],79047,[0 2 9 6 7 5 4 3 8 1],3007526,[8 2 5 7 0 6 4 3 1 9]
7,1558331,[4 2 7 1 5 0 6 9 8 3],1049778,[2 9 0 4 1 3 8 5 6 7],2392532,[6 5 2 7 9 4 8 1 0 3],213854,[0 6 3 5 1 2 8 7 4 9],3037142,[8 3 2 6 1 5 7 4 0 9]
8,1502817,[4 1 3 2 5 7 6 8 9 0],2844263,[7 8 4 2 3 0 9 6 5 1],2928725,[8 0 6 1 7 2 3 9 5 4],1029345,[2 8 5 1 6 9 3 4 7 0],3342552,[9 1 8 2 4 6 0 3 5 7]
9,1313863,[3 6 5 7 8 9 1 0 4 2],1131517,[3 1 0 6 7 4 8 2 9 5],2850802,[7 8 5 4 2 6 1 9 0 3],398585,[1 0 9 2 6 5 7 8 4 3],1762659,[4 8 6 7 0 9 1 3 5 2]
10,110861,[0 3 7 9 8 6 1 5 4 2],2089464,[5 7 8 4 0 2 1 3 6 9],2506751,[6 9 1 3 5 4 8 7 2 0],2309938,[6 3 2 4 1 7 5 9 0 8],2427091,[6 7 1 4 9 5 8 0 3 2]
11,2748121,[7 5 1 2 9 0 3 4 8 6],3176654,[8 6 7 2 0 1 5 4 3 9],2688247,[7 3 6 2 8 0 4 1 9 5],2355547,[6 4 3 2 7 5 9 0 8 1],706724,[1 9 5 2 6 3 8 4 0 7]
12,496187,[1 4 3 6 0 9 5 8 7 2],149148,[0 4 7 6 1 9 5 2 3 8],3225237,[8 7 9 6 2 5 4 1 3 0],3004108,[8 2 5 0 4 3 1 9 6 7],1538253,[4 2 1 3 6 8 9 5 7 0]
13,1584758,[4 3 2 6 0 5 8 7 1 9],1804973,[4 9 7 0 8 3 1 6 5 2],2195011,[6 0 4 5 7 8 9 1 3 2],2418139,[6 5 9 7 3 0 8 1 4 2],398620,[1 0 9 2 6 8 3 7 4 5]
14,763434,[2 0 9 5 3 8 7 1 4 6],1808571,[4 9 7 6 8 2 0 3 5 1],3376079,[9 2 6 7 8 5 4 3 1 0],2688529,[7 3 6 4 0 5 1 2 9 8],3170461,[8 6 5 0 3 4 7 1 9 2]
15,992170,[2 7 5 9 0 1 4 8 3 6],2710622,[7 4 1 8 6 3 5 2 0 9],1212057,[3 4 0 6 5 7 2 8 9 1],3247469,[8 9 4 2 3 1 0 7 6 5],3127937,[8 5 4 6 2 0 7 9 3 1]
16,3209253,[8 7 4 6 1 5 9 2 3 0],1238375,[3 4 7 6 9 5 8 2 1 0],389278,[1 0 7 3 6 9 8 5 2 4],589450,[1 6 5 9 7 0 3 8 2 4],3554060,[9 7 1 2 3 0 8 5 4 6]
17,3146163,[8 6 0 2 7 1 3 5 9 4],1506972,[4 1 5 0 2 3 8 6 7 9],160179,[0 4 9 7 3 8 1 5 6 2],644029,[1 7 9 6 3 8 4 0 5 2],795811,[2 1 7 9 3 6 8 0 5 4]
18,1461988,[4 0 3 1 7 5 2 9 6 8],596667,[1 6 8 3 7 2 0 5 9 4],353880,[0 9 7 2 5 1 3 4 6 8],2581118,[7 1 0 2 9 4 6 5 3 8],577604,[1 6 3 7 2 4 9 5 0 8]
