10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
10,250760,[0 7 2 8 3 6 4 5 1 9],1537291,[4 2 1 0 3 8 9 5 7 6],458690,[1 3 5 0 2 7 4 8 6 9],397107,[1 0 8 7 5 3 2 6 9 4],1274014,[3 5 6 8 2 7 9 4 0 1]
11,38007,[0 1 9 5 7 6 4 3 8 2],1536440,[4 2 0 8 9 6 3 5 1 7],679961,[1 8 7 9 3 2 5 6 4 0],516392,[1 4 8 5 2 3 6 7 0 9],1334813,[3 7 0 8 9 4 1 6 5 2]
12,255351,[0 7 3 6 5 9 4 2 8 1],1622778,[4 5 1 9 8 0 7 2 3 6],723973,[1 9 8 5 4 0 6 2 7 3],528860,[1 5 0 9 6 2 8 4 3 7],1180057,[3 2 4 0 9 8 1 5 7 6]
13,262594,[0 7 5 1 8 3 4 9 2 6],1772328,[4 8 9 5 3 2 0 1 6 7],534545,[1 5 3 0 6 7 8 9 4 2],634486,[1 7 6 9 2 3 8 5 0 4],1261009,[3 5 2 1 6 7 0 4 9 8]
14,282908,[0 8 1 2 9 5 7 4 3 6],1578355,[4 3 1 2 0 9 8 5 7 6],533303,[1 5 2 8 7 0 9 6 4 3],616270,[1 7 3 2 9 5 8 6 0 4],1249311,[3 4 9 8 0 7 5 2 6 1]
15,51747,[0 2 4 3 9 5 1 7 8 6],1749854,[4 8 3 1 5 0 7 6 2 9],560538,[1 5 9 2 6 0 8 3 4 7],523428,[1 4 9 7 8 6 3 0 2 5],1193137,[3 2 6 8 0 9 1 4 7 5]
16,107683,[0 3 7 4 6 2 9 1 8 5],1754704,[4 8 5 1 0 6 7 9 2 3],726933,[2 0 1 4 7 8 9 5 6 3],388755,[1 0 7 2 9 6 3 5 8 4],1196540,[3 2 7 4 9 0 8 5 1 6]
17,171871,[0 5 3 1 8 4 6 2 9 7],1851053,[5 0 9 2 8 4 1 7 6 3],640338,[1 7 9 0 4 2 8 3 5 6],576124,[1 6 3 4 2 0 5 9 7 8],1298592,[3 6 1 7 5 8 0 2 4 9]
18,149131,[0 4 7 6 1 8 9 2 5 3],1544679,[4 2 3 6 5 1 8 7 9 0],505084,[1 4 6 2 7 0 3 9 5 8],321298,[0 8 9 6 2 4 3 7 1 5],1154783,[3 1 7 0 9 2 8 6 5 4]
19,215734,[0 6 3 8 5 7 9 4 1 2],1738457,[4 8 0 9 5 1 6 7 3 2],734306,[2 0 3 7 9 4 1 6 5 8],431326,[1 2 7 6 0 4 9 8 3 5],1032257,[2 8 5 7 6 0 4 9 3 1]
20,119874,[0 3 9 7 4 8 6 1 2 5],1531826,[4 1 9 8 5 2 0 6 3 7],799747,[2 1 8 6 7 4 9 0 5 3],437418,[1 2 8 7 5 0 9 3 4 6],1137376,[3 1 2 7 8 0 6 9 4 5]
21,35279,[0 1 8 9 7 6 5 4 3 2],1780563,[4 9 1 3 0 2 5 7 8 6],675507,[1 8 7 0 3 4 2 6 9 5],398707,[1 0 9 2 7 5 8 3 6 4],1011845,[2 8 0 7 4 1 3 9 6 5]
22,86463,[0 3 2 4 1 7 8 6 9 5],1687795,[4 6 8 9 0 7 5 1 3 2],640831,[1 7 9 2 0 4 5 3 8 6],348514,[0 9 6 2 1 4 5 8 3 7],1216620,[3 4 1 5 8 6 7 0 2 9]
23,215226,[0 6 3 7 9 4 8 1 2 5],1856965,[5 1 0 6 2 8 7 3 9 4],588203,[1 6 5 7 9 4 2 8 3 0],599405,[1 6 8 9 4 0 2 7 5 3],1312813,[3 6 5 4 2 0 8 1 9 7]
24,272824,[0 7 8 1 9 4 5 6 2 3],1858986,[5 1 0 8 9 4 7 2 3 6],734774,[2 0 3 8 6 1 7 5 4 9],624856,[1 7 4 9 8 0 5 6 2 3],1057673,[2 9 1 7 8 6 4 5 3 0]
25,263400,[0 7 5 2 9 1 3 4 6 8],1751917,[4 8 3 6 1 2 7 0 9 5],709336,[1 9 5 7 2 0 6 8 3 4],546068,[1 5 6 3 4 7 9 2 0 8],1110146,[3 0 6 2 9 4 1 7 5 8]
26,174887,[0 5 3 7 9 2 8 6 4 1],1823969,[5 0 2 9 3 7 6 8 4 1],763918,[2 0 9 5 8 7 6 4 1 3],389417,[1 0 7 3 9 2 6 8 5 4],1310468,[3 6 5 0 1 7 9 4 2 8]
27,57440,[0 2 5 4 8 7 3 6 1 9],1766404,[4 8 7 3 2 0 1 9 5 6],493666,[1 4 2 9 6 8 3 7 0 5],460995,[1 3 5 6 2 8 0 7 9 4],1225443,[3 4 5 1 0 2 6 8 9 7]
28,220803,[0 6 4 8 7 1 2 5 9 3],1540358,[4 2 1 7 5 3 8 6 0 9],450579,[1 3 2 5 8 9 0 6 7 4],415132,[1 2 4 5 7 6 0 9 3 8],1015881,[2 8 1 5 9 6 3 4 7 0]
29,57519,[0 2 5 4 9 3 7 6 8 1],1533458,[4 2 0 3 8 9 1 6 5 7],635184,[1 7 8 0 3 4 2 5 6 9],439916,[1 2 9 3 8 7 6 4 0 5],1273751,[3 5 6 8 0 4 9 7 2 1]
30,221069,[0 6 4 9 1 3 2 8 7 5],1577336,[4 3 0 9 7 5 2 6 1 8],597848,[1 6 8 5 3 0 4 7 2 9],428022,[1 2 6 9 4 8 3 0 5 7],1201349,[3 2 8 4 6 1 0 9 7 5]
31,298057,[0 8 4 1 9 7 2 3 6 5],1821085,[5 0 2 4 3 8 7 1 9 6],730853,[2 0 3 1 4 7 5 9 8 6],393516,[1 0 8 2 6 4 7 3 5 9],1132176,[3 1 0 7 5 9 2 4 6 8]
32,315606,[0 8 7 5 3 1 4 2 6 9],1881077,[5 1 7 2 6 8 0 9 4 3],441131,[1 2 9 5 7 0 4 8 6 3],450931,[1 3 2 6 4 8 9 0 7 5],1050137,[2 9 0 4 6 1 7 8 5 3]
33,15401,[0 1 5 2 6 4 8 9 7 3],1831067,[5 0 4 3 1 9 6 8 7 2],674880,[1 8 6 9 3 0 2 4 5 7],416284,[1 2 4 7 3 0 5 9 6 8],1310040,[3 6 4 9 5 0 1 2 7 8]
34,330452,[0 9 2 5 8 6 7 3 1 4],1588908,[4 3 5 1 8 9 6 0 2 7],755736,[2 0 7 9 5 8 1 3 4 6],549701,[1 5 7 0 4 9 2 8 6 3],1131500,[3 1 0 6 7 2 9 5 4 8]
35,126158,[0 4 2 1 5 6 8 7 3 9],1599328,[4 3 7 2 1 8 6 9 0 5],444780,[1 3 0 4 8 6 7 2 5 9],628911,[1 7 5 8 3 9 4 2 6 0],1090772,[3 0 1 5 9 7 8 4 2 6]
36,86544,[0 3 2 4 5 6 1 7 8 9],1756821,[4 8 5 6 0 1 9 3 7 2],686195,[1 9 0 3 2 5 6 8 7 4],582848,[1 6 4 7 5 0 3 8 2 9],1300646,[3 6 2 0 5 8 7 4 1 9]
37,151226,[0 4 8 1 2 5 3 7 6 9],1673551,[4 6 5 0 3 2 7 1 9 8],532845,[1 5 2 8 0 4 9 6 7 3],505400,[1 4 6 2 9 7 3 5 0 8],1264424,[3 5 2 9 0 8 4 6 1 7]
38,190738,[0 5 7 8 9 3 2 6 1 4],1638610,[4 5 7 0 9 1 3 8 2 6],692628,[1 9 2 4 8 7 5 0 3 6],552665,[1 5 7 6 4 3 8 9 2 0],1263940,[3 5 2 8 4 9 0 7 1 6]
39,110436,[0 3 7 9 4 2 6 1 5 8],1635056,[4 5 6 2 9 3 1 7 0 8],533586,[1 5 2 9 0 6 8 3 4 7],307945,[0 8 6 1 7 3 2 4 9 5],1362677,[3 7 8 2 5 6 0 9 4 1]
40,80280,[0 2 9 8 5 1 3 4 6 7],1814388,[4 9 8 7 6 5 2 0 1 3],687500,[1 9 0 4 8 2 7 5 3 6],634250,[1 7 6 8 9 3 0 4 2 5],1296005,[3 6 1 2 0 4 5 9 8 7]
41,58313,[0 2 5 6 9 8 4 7 3 1],1843115,[5 0 7 6 9 2 3 8 4 1],704527,[1 9 4 7 5 0 3 2 8 6],611853,[1 7 2 4 8 6 9 3 5 0],1269641,[3 5 4 9 2 1 7 8 6 0]
42,332846,[0 9 3 1 4 7 6 5 2 8],1803558,[4 9 6 7 8 3 1 0 2 5],607753,[1 7 0 6 2 8 3 4 9 5],471878,[1 3 7 6 4 2 8 5 0 9],1280397,[3 5 8 0 2 9 7 4 6 1]
43,103088,[0 3 6 5 2 1 7 8 4 9],1726286,[4 7 8 3 5 6 2 1 0 9],785322,[2 1 5 8 7 3 9 0 4 6],383818,[1 0 6 3 2 7 5 9 4 8],1277133,[3 5 7 2 8 6 9 1 4 0]
44,73651,[0 2 8 6 3 7 9 1 5 4],1759689,[4 8 6 1 0 2 5 7 9 3],700100,[1 9 3 8 4 0 7 5 2 6],561986,[1 5 9 4 6 2 0 7 3 8],1088551,[2 9 8 7 6 1 3 0 5 4]
45,240397,[0 6 9 5 8 2 4 1 7 3],1676540,[4 6 5 7 3 0 9 2 1 8],552120,[1 5 7 4 9 0 2 3 6 8],323481,[0 9 1 3 4 7 5 6 8 2],1055789,[2 9 1 5 4 3 0 8 7 6]
46,141799,[0 4 6 1 9 7 3 2 8 5],1681896,[4 6 7 5 9 8 0 1 2 3],557108,[1 5 8 4 7 3 9 2 0 6],500604,[1 4 5 3 2 8 7 0 6 9],1311143,[3 6 5 1 0 2 9 8 7 4]
47,125389,[0 4 1 9 2 8 6 3 7 5],1875795,[5 1 6 2 3 8 0 7 9 4],711101,[1 9 6 0 5 8 2 7 4 3],493962,[1 4 3 0 2 6 9 5 7 8],1307066,[3 6 4 2 5 1 0 8 7 9]
48,143124,[0 4 6 3 8 7 5 1 2 9],1639930,[4 5 7 2 8 0 3 9 1 6],753608,[2 0 7 5 8 1 4 6 3 9],321598,[0 8 9 6 4 7 5 3 1 2],1084223,[2 9 8 0 7 1 6 5 4 3]
49,29507,[0 1 7 8 9 6 3 5 4 2],1847734,[5 0 8 6 2 7 9 4 1 3],525933,[1 5 0 4 6 8 9 3 7 2],632747,[1 7 6 4 8 9 2 5 3 0],1240182,[3 4 8 0 5 9 2 1 6 7]
50,157198,[0 4 9 2 3 8 7 6 1 5],1702428,[4 7 1 8 3 9 5 0 2 6],738421,[2 0 4 6 7 5 8 1 9 3],539564,[1 5 4 0 6 3 9 7 2 8],1085304,[2 9 8 3 4 1 0 5 6 7]
51,200669,[0 5 9 7 6 2 1 8 4 3],1563725,[4 2 8 1 9 0 3 7 6 5],518107,[1 4 8 7 5 3 9 0 6 2],610561,[1 7 2 3 0 4 5 6 9 8],1123346,[3 0 8 9 2 4 1 6 5 7]
52,297392,[0 8 4 1 2 5 6 7 3 9],1664537,[4 6 2 1 9 0 7 8 5 3],724118,[1 9 8 5 6 2 4 3 0 7],523985,[1 4 9 8 6 3 5 7 2 0],1163968,[3 1 8 9 5 6 4 7 0 2]
53,22607,[0 1 6 5 4 3 9 8 7 2],1735080,[4 8 0 2 9 1 3 5 6 7],502194,[1 4 5 7 3 9 8 0 2 6],492816,[1 4 2 8 5 9 0 3 6 7],1163914,[3 1 8 9 5 2 4 7 0 6]
54,90574,[0 3 2 9 7 6 8 5 1 4],1593596,[4 3 6 1 2 9 8 5 0 7],688877,[1 9 0 6 7 5 2 8 4 3],426459,[1 2 6 7 3 9 0 5 8 4],1310494,[3 6 5 0 1 8 9 7 2 4]
55,17700,[0 1 5 6 7 4 8 2 3 9],1835263,[5 0 6 1 9 8 3 2 7 4],791319,[2 1 7 0 3 5 8 6 9 4],324151,[0 9 1 4 3 5 6 2 8 7],1303106,[3 6 2 5 9 1 0 7 4 8]
56,335558,[0 9 3 6 1 4 7 5 2 8],1636639,[4 5 6 8 0 7 2 1 9 3],463828,[1 3 6 0 4 5 2 9 7 8],616687,[1 7 3 4 6 0 5 2 9 8],1272725,[3 5 6 4 8 0 1 9 7 2]
57,39415,[0 1 9 7 6 4 3 2 8 5],1790675,[4 9 3 2 0 5 6 8 7 1],756644,[2 0 8 1 9 4 7 5 3 6],336958,[0 9 3 7 8 6 5 4 1 2],1092830,[3 0 1 8 7 9 5 4 2 6]
58,259413,[0 7 4 5 2 8 9 3 6 1],1637035,[4 5 6 8 3 9 7 0 2 1],751653,[2 0 7 1 9 6 8 4 5 3],530803,[1 5 2 4 3 6 9 0 8 7],1056084,[2 9 1 5 7 6 4 0 3 8]
59,344083,[0 9 5 2 8 3 7 1 6 4],1833047,[5 0 4 7 9 2 8 6 3 1],521890,[1 4 9 5 8 0 3 7 2 6],329821,[0 9 2 5 1 6 7 3 8 4],1369493,[3 7 9 6 0 4 1 8 5 2]
60,361509,[0 9 8 6 1 4 7 3 5 2],1537314,[4 2 1 0 3 9 8 5 6 7],746751,[2 0 6 3 1 9 7 5 8 4],363023,[1 0 2 3 5 4 9 8 7 6],1081902,[2 9 7 5 4 8 1 0 3 6]
61,244936,[0 7 1 6 3 2 8 9 4 5],1716683,[4 7 5 6 1 8 2 9 3 0],604431,[1 6 9 8 3 7 4 2 5 0],622511,[1 7 4 5 6 3 9 8 2 0],1336349,[3 7 1 2 0 5 4 9 8 6]
62,196602,[0 5 9 1 2 4 8 3 6 7],1881665,[5 1 7 3 4 6 8 9 2 0],493921,[1 4 3 0 2 5 6 7 9 8],508653,[1 4 6 9 3 7 8 2 5 0],1298517,[3 6 1 7 4 9 8 2 5 0]
63,255314,[0 7 3 6 5 8 1 4 2 9],1701803,[4 7 1 6 5 8 2 9 3 0],524122,[1 4 9 8 7 5 2 6 0 3],517490,[1 4 8 6 7 3 0 5 2 9],1180837,[3 2 4 5 0 6 8 1 9 7]
64,259673,[0 7 4 5 6 9 3 8 2 1],1667534,[4 6 2 9 0 1 7 5 3 8],645294,[1 8 0 2 4 6 5 3 7 9],357626,[0 9 7 8 5 2 1 4 3 6],1202954,[3 2 8 6 7 5 0 4 1 9]
65,324773,[0 9 1 5 2 6 3 8 7 4],1734489,[4 8 0 2 1 3 6 7 9 5],534142,[1 5 2 9 8 0 7 6 3 4],321147,[0 8 9 6 1 3 2 5 7 4],1150229,[3 1 6 2 7 4 0 9 8 5]
66,94470,[0 3 4 8 2 5 6 1 7 9],1534284,[4 2 0 5 9 7 6 1 3 8],635090,[1 7 8 0 2 5 3 6 4 9],357726,[0 9 7 8 6 1 3 2 4 5],1264516,[3 5 2 9 1 7 0 8 4 6]
67,249139,[0 7 2 5 1 3 9 4 8 6],1570612,[4 2 9 6 3 5 0 8 1 7],486495,[1 4 0 6 8 2 7 5 9 3],404840,[1 2 0 5 4 8 6 7 3 9],1241287,[3 4 8 2 0 1 6 5 9 7]
68,304212,[0 8 5 3 6 1 7 2 4 9],1537677,[4 2 1 0 7 9 8 5 6 3],579090,[1 6 3 9 2 7 8 0 4 5],377049,[1 0 4 8 7 2 5 6 9 3],1137899,[3 1 2 8 5 6 4 9 7 0]
69,165939,[0 5 1 9 4 8 2 6 7 3],1668307,[4 6 3 0 1 7 9 2 8 5],492081,[1 4 2 7 5 8 3 6 9 0],642503,[1 7 9 4 3 0 8 6 5 2],1219649,[3 4 1 9 8 6 5 7 2 0]
70,337273,[0 9 3 8 4 6 1 2 7 5],1876266,[5 1 6 2 9 4 8 0 3 7],674624,[1 8 6 7 9 5 2 3 0 4],595725,[1 6 8 2 4 3 9 5 7 0],1263761,[3 5 2 8 1 4 7 9 6 0]
71,328526,[0 9 2 3 4 7 6 5 1 8],1738975,[4 8 1 0 3 6 5 2 9 7],631489,[1 7 6 3 0 5 2 4 9 8],538500,[1 5 3 8 9 4 6 0 2 7],1303386,[3 6 2 7 1 5 9 0 4 8]
72,353203,[0 9 7 1 5 3 8 2 6 4],1800383,[4 9 6 1 5 0 8 7 3 2],747992,[2 0 6 4 9 3 5 7 1 8],301280,[0 8 4 7 3 6 2 5 1 9],1085782,[2 9 8 4 0 1 7 6 3 5]
73,47883,[0 2 3 6 7 1 4 8 9 5],1598904,[4 3 7 1 8 2 0 5 6 9],771780,[2 1 3 0 9 6 7 4 5 8],641791,[1 7 9 3 4 2 5 0 8 6],1163376,[3 1 8 7 6 9 0 2 4 5]
74,144642,[0 4 6 7 9 2 8 1 3 5],1807302,[4 9 7 5 0 8 2 1 3 6],439197,[1 2 9 0 8 7 6 4 5 3],452220,[1 3 2 8 0 6 7 4 5 9],1171833,[3 2 0 6 7 4 5 8 9 1]
75,70749,[0 2 8 1 4 6 9 5 7 3],1717923,[4 7 5 9 0 1 2 6 8 3],532621,[1 5 2 7 8 4 6 0 9 3],480710,[1 3 9 4 6 8 5 2 0 7],1239005,[3 4 7 8 9 0 1 6 5 2]
76,74503,[0 2 8 7 4 9 3 1 6 5],1860238,[5 1 2 0 7 9 8 6 3 4],505155,[1 4 6 2 7 8 0 5 9 3],581974,[1 6 4 5 2 8 9 7 0 3],1207853,[3 2 9 6 5 4 0 8 7 1]
77,355444,[0 9 7 4 6 1 2 8 3 5],1530848,[4 1 9 7 2 0 5 6 3 8],655790,[1 8 3 0 7 9 5 4 2 6],619840,[1 7 3 9 8 2 5 6 0 4],1310757,[3 6 5 0 4 9 8 2 7 1]
78,150763,[0 4 7 9 3 2 8 1 6 5],1592004,[4 3 5 9 0 7 6 1 2 8],688385,[1 9 0 6 2 5 7 8 4 3],329684,[0 9 2 4 8 3 7 5 1 6],1280929,[3 5 8 1 0 6 2 4 9 7]
79,41616,[0 2 1 4 8 9 3 5 6 7],1846246,[5 0 8 3 2 4 9 7 1 6],620056,[1 7 4 0 3 2 8 9 5 6],623599,[1 7 4 8 0 6 3 2 9 5],1369386,[3 7 9 5 8 2 6 0 1 4]
80,130789,[0 4 2 9 6 8 5 1 7 3],1744532,[4 8 2 0 9 6 7 3 1 5],589630,[1 6 5 9 8 3 7 4 0 2],337729,[0 9 4 1 2 6 3 5 8 7],1050018,[2 9 0 4 5 1 8 3 6 7]
81,58687,[0 2 5 7 6 1 4 3 9 8],1831406,[5 0 4 3 7 8 6 2 1 9],490218,[1 4 2 3 9 0 8 5 6 7],550599,[1 5 7 2 8 3 6 4 9 0],1117033,[3 0 7 6 4 8 1 2 9 5]
82,286386,[0 8 1 7 6 4 9 2 3 5],1717054,[4 7 5 6 8 3 9 2 0 1],540339,[1 5 4 2 6 9 0 7 8 3],457854,[1 3 4 8 9 5 2 0 6 7],1189232,[3 2 5 9 7 1 4 6 0 8]
83,200485,[0 5 9 7 3 6 4 1 8 2],1704773,[4 7 2 1 8 5 0 9 6 3],747174,[2 0 6 3 8 5 4 1 7 9],437529,[1 2 8 7 6 0 4 5 9 3],1244032,[3 4 8 7 6 9 2 5 0 1]
84,272391,[0 7 8 1 3 9 5 4 6 2],1856979,[5 1 0 6 2 9 3 7 8 4],697045,[1 9 3 4 0 7 6 2 8 5],555497,[1 5 8 2 6 0 7 9 4 3],1238620,[3 4 7 8 1 9 0 6 2 5]
85,29588,[0 1 7 9 2 5 8 4 3 6],1869621,[5 1 3 9 7 0 8 4 6 2],517142,[1 4 8 6 2 5 7 3 0 9],472605,[1 3 7 8 4 2 9 5 6 0],1042432,[2 8 7 6 5 9 3 4 0 1]
86,9546,[0 1 3 9 4 6 8 2 5 7],1796341,[4 9 5 2 8 3 6 0 7 1],479267,[1 3 9 0 6 8 4 7 5 2],524675,[1 5 0 2 8 4 6 9 7 3],1339478,[3 7 1 8 4 2 6 5 0 9]
87,302188,[0 8 4 9 6 2 1 7 3 5],1543284,[4 2 3 1 6 8 7 0 5 9],780360,[2 1 4 8 9 0 3 5 6 7],613259,[1 7 2 6 8 4 3 9 5 0],1286045,[3 5 9 1 2 0 4 8 7 6]
88,296897,[0 8 3 9 4 1 6 7 5 2],1735382,[4 8 0 3 2 6 7 5 1 9],786284,[2 1 6 0 3 5 9 7 4 8],644969,[1 7 9 8 5 4 3 6 2 0],1370816,[3 7 9 8 6 2 1 4 0 5]
89,321940,[0 8 9 7 1 6 2 5 3 4],1540938,[4 2 1 8 3 0 9 5 6 7],764699,[2 0 9 7 1 5 4 8 6 3],549114,[1 5 6 9 4 8 7 0 2 3],1199664,[3 2 8 0 4 5 1 6 7 9]
90,162670,[0 5 1 3 9 6 8 7 2 4],1651970,[4 5 9 7 2 3 0 6 1 8],466955,[1 3 6 7 5 2 4 9 8 0],312515,[0 8 7 1 2 4 5 9 6 3],1136598,[3 1 2 6 7 8 4 0 5 9]
91,56317,[0 2 5 3 4 6 8 1 9 7],1849379,[5 0 8 9 4 3 2 7 6 1],729833,[2 0 1 8 6 9 5 7 4 3],538154,[1 5 3 8 4 7 0 6 2 9],1273042,[3 5 6 7 0 8 2 9 1 4]
92,263883,[0 7 5 3 6 1 2 8 9 4],1846716,[5 0 8 3 9 2 6 1 4 7],581474,[1 6 4 3 7 8 0 5 2 9],629741,[1 7 5 9 4 8 0 6 3 2],1200073,[3 2 8 0 7 6 1 4 9 5]
93,218724,[0 6 4 3 8 7 5 1 2 9],1588425,[4 3 5 1 0 9 6 7 8 2],608139,[1 7 0 6 5 9 2 4 8 3],515108,[1 4 8 2 5 6 9 3 0 7],1265718,[3 5 4 0 9 7 2 1 6 8]
94,120997,[0 4 1 2 3 6 8 5 9 7],1785491,[4 9 2 1 8 0 5 7 6 3],587116,[1 6 5 4 3 8 0 9 2 7],601180,[1 6 9 2 8 7 0 5 3 4],1324145,[3 6 8 7 0 4 5 9 2 1]
95,207414,[0 6 2 3 1 7 5 4 8 9],1591576,[4 3 5 8 6 0 7 9 1 2],520471,[1 4 9 2 8 3 5 0 7 6],312999,[0 8 7 1 6 3 5 4 9 2],1330927,[3 7 0 1 6 2 5 4 9 8]
96,233780,[0 6 8 3 7 1 9 4 2 5],1844683,[5 0 8 1 2 4 9 3 7 6],648007,[1 8 0 6 2 3 5 4 9 7],395464,[1 0 8 5 3 6 7 9 2 4],1342394,[3 7 2 4 5 8 0 6 1 9]
97,86720,[0 3 2 4 6 8 5 7 1 9],1587525,[4 3 2 9 8 1 7 5 6 0],521033,[1 4 9 3 6 8 5 7 2 0],609533,[1 7 0 9 5 4 2 8 6 3],1020874,[2 8 3 5 9 1 4 7 0 6]
98,215484,[0 6 3 8 2 7 5 1 4 9],1704539,[4 7 2 1 5 6 3 9 8 0],577429,[1 6 3 5 9 8 4 0 7 2],298546,[0 8 4 2 6 9 3 7 1 5],1046255,[2 8 9 5 0 6 7 4 3 1]
99,120948,[0 3 9 8 7 6 4 1 2 5],1664080,[4 6 2 1 3 5 8 9 0 7],603359,[1 6 9 5 8 7 4 3 2 0],558394,[1 5 8 7 4 2 3 9 0 6],1261316,[3 5 2 1 8 9 7 4 0 6]
100,155115,[0 4 8 7 3 6 1 5 9 2],1740976,[4 8 1 5 0 2 7 9 3 6],717312,[1 9 7 3 2 6 0 4 5 8],590941,[1 6 7 2 8 4 5 0 9 3],1179791,[3 2 4 0 7 6 9 8 5 1]
1,264729,[0 7 5 4 8 1 3 6 9 2],1771949,[4 8 9 5 0 2 1 7 6 3],508014,[1 4 6 8 5 3 2 0 7 9],388028,[1 0 6 9 8 4 7 3 2 5],1050579,[2 9 0 5 1 8 3 6 7 4]
2,193246,[0 5 8 3 4 2 9 7 1 6],1724191,[4 7 8 0 6 2 3 1 9 5],569412,[1 6 0 9 8 2 5 3 4 7],409178,[1 2 3 4 5 9 0 7 6 8],1177557,[3 2 1 7 5 9 8 4 6 0]
3,349255,[0 9 6 3 1 5 4 2 8 7],1660904,[4 6 1 5 8 9 2 3 0 7],698929,[1 9 3 6 7 4 0 2 8 5],308957,[0 8 6 3 1 7 2 9 5 4],1196223,[3 2 7 4 5 6 8 1 9 0]
4,64304,[0 2 6 8 3 9 4 5 1 7],1854700,[5 0 9 8 7 6 1 4 2 3],651590,[1 8 2 3 9 7 5 4 0 6],329287,[0 9 2 4 5 1 6 3 8 7],1347691,[3 7 4 2 8 6 9 0 5 1]
5,200741,[0 5 9 7 6 8 1 4 3 2],1846686,[5 0 8 3 9 1 4 2 6 7],544333,[1 5 6 0 2 3 8 4 9 7],323675,[0 9 1 3 6 4 5 8 7 2],1017419,[2 8 1 9 0 5 4 7 6 3]
6,219536,[0 6 4 5 9 3 2 7 1 8],1728757,[4 7 9 0 1 3 6 2 8 5],570397,[1 6 2 3 4 5 8 0 9 7],587102,[1 6 5 4 3 7 8 2 0 9],1040131,[2 8 7 3 5 6 9 0 4 1]
7,258697,[0 7 4 3 2 9 1 5 8 6],1817599,[5 0 1 7 4 8 3 2 9 6],752620,[2 0 7 4 3 9 1 8 5 6],537339,[1 5 3 7 2 9 0 6 8 4],1119842,[3 0 8 2 5 1 4 7 6 9]
8,250034,[0 7 2 6 3 8 1 5 4 9],1811011,[4 9 8 2 1 6 7 0 5 3],468015,[1 3 6 9 0 2 7 5 8 4],332861,[0 9 3 1 4 8 2 7 6 5],1363351,[3 7 8 4 5 1 2 0 9 6]
9,29013,[0 1 7 8 3 6 9 4 5 2],1781345,[4 9 1 5 0 6 7 8 3 2],593657,[1 6 7 8 4 0 5 9 3 2],600894,[1 6 9 2 5 4 3 0 7 8],1048945,[2 9 0 1 8 4 3 5 7 6]
10,315267,[0 8 7 4 9 2 1 5 6 3],1858257,[5 1 0 7 9 4 3 6 8 2],723566,[1 9 8 4 7 5 3 2 0 6],366022,[1 0 2 7 5 3 9 8 4 6],1025182,[2 8 4 3 9 0 7 6 1 5]
11,352183,[0 9 6 8 1 7 3 2 5 4],1777441,[4 9 0 6 7 1 2 3 8 5],604067,[1 6 9 7 8 5 2 4 3 0],651991,[1 8 2 4 6 3 5 0 9 7],1333239,[3 7 0 5 8 2 6 4 9 1]
12,260721,[0 7 4 8 1 6 3 5 9 2],1693398,[4 6 9 8 7 3 1 0 2 5],505661,[1 4 6 3 2 9 0 8 7 5],317465,[0 8 7 9 6 3 4 5 2 1],1126336,[3 0 9 5 4 1 7 8 2 6]
13,226986,[0 6 7 1 3 5 9 2 4 8],1600048,[4 3 7 5 1 8 6 9 0 2],568998,[1 6 0 9 3 7 4 2 5 8],562349,[1 5 9 6 0 3 2 8 7 4],1054199,[2 9 1 3 0 8 7 6 5 4]
14,222482,[0 6 5 2 1 3 4 8 7 9],1600766,[4 3 7 6 1 8 5 2 0 9],732542,[2 0 3 5 6 7 8 4 1 9],647237,[1 8 0 4 9 6 2 7 5 3],1299076,[3 6 1 8 2 7 0 9 4 5]
15,312010,[0 8 6 9 3 1 4 7 2 5],1724144,[4 7 8 0 5 9 2 3 1 6],693935,[1 9 2 6 7 5 8 4 3 0],467568,[1 3 6 8 4 5 0 2 7 9],1085304,[2 9 8 3 4 1 0 5 6 7]
16,330620,[0 9 2 6 3 1 8 5 4 7],1882861,[5 1 7 6 0 4 8 2 9 3],501493,[1 4 5 6 7 0 8 2 9 3],456921,[1 3 4 7 6 8 2 5 9 0],1155508,[3 1 7 2 9 4 0 8 5 6]
17,368187,[1 0 3 2 6 5 4 8 9 7],1697244,[4 7 0 8 2 6 5 1 3 9],547029,[1 5 6 4 8 3 9 2 7 0],363389,[1 0 2 3 8 5 4 9 7 6],1065950,[2 9 4 5 3 8 6 1 0 7]
18,354992,[0 9 7 4 1 3 5 6 2 8],1728056,[4 7 8 9 0 3 2 5 1 6],627359,[1 7 5 4 2 9 8 6 3 0],617137,[1 7 3 5 0 9 2 4 8 6],1313487,[3 6 5 7 1 8 4 2 9 0]
19,239273,[0 6 9 4 2 8 5 7 3 1],1653923,[4 6 0 2 1 8 5 9 7 3],565554,[1 6 0 3 5 9 8 2 4 7],540166,[1 5 4 2 3 6 9 8 0 7],1124951,[3 0 9 2 5 6 8 7 4 1]
20,324108,[0 9 1 4 2 8 6 3 5 7],1821380,[5 0 2 4 8 1 9 6 3 7],527406,[1 5 0 7 6 2 4 3 8 9],426325,[1 2 6 7 0 8 5 3 9 4],1182022,[3 2 4 6 8 0 9 7 1 5]
