100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
9,608921,[1 7 0 8 6 3 5 9 4 2],1130963,[3 1 0 5 8 7 4 9 6 2],973251,[2 7 1 0 8 5 3 6 9 4],1696789,[4 7 0 6 5 9 3 1 8 2],714569,[1 9 6 7 3 5 4 8 2 0]
10,971220,[2 7 0 6 9 4 5 1 3 8],2899715,[7 9 8 2 3 1 4 6 5 0],2844048,[7 8 4 2 0 5 1 3 6 9],502361,[1 4 5 7 8 2 6 9 3 0],2608621,[7 1 6 5 0 4 8 2 9 3]
11,118808,[0 3 9 6 1 2 5 7 4 8],2182403,[6 0 2 1 3 8 5 9 7 4],3236856,[8 9 2 1 5 7 0 3 4 6],1867090,[5 1 3 6 2 0 7 9 4 8],490379,[1 4 2 5 0 7 6 9 8 3]
12,192367,[0 5 8 2 3 1 6 4 9 7],2141756,[5 9 0 8 4 7 6 2 1 3],653244,[1 8 2 6 3 7 5 0 4 9],269795,[0 7 6 4 8 2 3 9 5 1],2800304,[7 6 3 5 1 9 2 4 0 8]
13,2203161,[6 0 7 1 9 5 3 4 8 2],2554456,[7 0 3 8 9 1 5 6 2 4],757389,[2 0 8 3 9 5 7 4 6 1],2935289,[8 0 7 3 6 5 4 9 2 1],2635594,[7 2 3 9 5 1 4 8 0 6]
14,2403919,[6 5 4 9 7 3 1 0 8 2],1192222,[3 2 6 5 9 0 8 7 1 4],3078051,[8 4 2 7 0 5 1 6 9 3],640097,[1 7 9 0 2 3 6 8 5 4],3046436,[8 3 5 4 0 9 7 2 1 6]
15,328512,[0 9 2 3 4 7 1 5 6 8],1256720,[3 5 1 4 6 8 2 7 0 9],432924,[1 2 7 9 3 6 5 0 4 8],2420846,[6 7 0 3 2 8 5 4 1 9],3403352,[9 3 4 1 8 2 5 6 0 7]
16,1188945,[3 2 5 9 1 8 4 6 7 0],2581506,[7 1 0 3 5 6 9 2 4 8],2681572,[7 3 5 0 4 6 1 9 2 8],262010,[0 7 4 9 8 3 1 5 2 6],309396,[0 8 6 3 7 2 5 1 4 9]
17,2165088,[5 9 6 4 0 3 1 2 7 8],2622379,[7 2 0 4 3 1 9 5 8 6],707527,[1 9 5 3 7 0 4 2 8 6],651718,[1 8 2 4 0 9 7 6 3 5],1321791,[3 6 8 1 7 9 4 2 5 0]
18,2786267,[7 6 0 8 5 9 2 4 3 1],2483375,[6 8 4 7 0 5 9 3 2 1],1482463,[4 0 8 1 9 7 3 2 6 5],3109386,[8 5 0 9 4 3 7 1 2 6],850326,[2 4 0 8 1 3 6 5 7 9]
19,2159791,[5 9 4 3 7 1 2 0 8 6],3449755,[9 4 5 3 1 8 7 0 6 2],3246664,[8 9 4 1 2 5 6 7 0 3],2602116,[7 1 5 3 0 4 8 2 6 9],3604278,[9 8 3 0 7 5 2 1 4 6]
20,1750313,[4 8 3 1 9 7 5 6 2 0],845609,[2 3 9 7 4 6 5 8 1 0],372481,[1 0 3 9 5 2 4 6 8 7],2094785,[5 7 9 4 2 3 6 8 1 0],3391026,[9 3 0 7 6 4 8 1 2 5]
21,884728,[2 4 9 5 7 6 3 8 0 1],3580904,[9 7 6 3 2 8 1 4 0 5],937664,[2 6 3 0 4 9 5 7 1 8],1131534,[3 1 0 6 7 5 4 2 8 9],1066672,[2 9 4 6 3 8 5 7 0 1]
22,469061,[1 3 7 0 5 9 2 8 6 4],3131605,[8 5 6 2 3 7 4 0 9 1],2268793,[6 2 3 1 0 8 4 5 9 7],889416,[2 5 0 6 3 9 1 4 7 8],1359309,[3 7 6 5 9 2 8 1 4 0]
23,962892,[2 6 9 0 4 1 7 3 5 8],2265740,[6 2 1 5 9 0 8 4 3 7],600215,[1 6 9 0 5 7 8 4 3 2],2635255,[7 2 3 9 0 5 4 1 8 6],461456,[1 3 5 6 9 4 2 7 0 8]
24,122168,[0 4 1 3 8 2 6 7 5 9],2109286,[5 8 2 4 6 1 9 7 0 3],1311530,[3 6 5 1 7 4 0 8 2 9],721796,[1 9 8 2 4 7 6 3 0 5],242403,[0 7 1 2 8 3 4 6 9 5]
25,1093999,[3 0 2 1 6 8 5 4 9 7],1479118,[4 0 7 5 2 9 8 6 1 3],2421796,[6 7 0 4 5 8 1 9 2 3],2162485,[5 9 6 0 3 7 4 1 8 2],1659494,[4 6 1 2 9 0 7 5 3 8]
26,3339853,[9 1 7 5 6 0 4 2 8 3],2139838,[5 9 0 4 8 7 6 3 1 2],96237,[0 3 5 1 7 9 8 4 6 2],3279779,[9 0 3 7 2 5 4 8 6 1],1087261,[2 9 8 6 0 4 5 1 7 3]
27,292289,[0 8 2 9 7 5 4 6 3 1],1146767,[3 1 5 6 8 2 9 7 4 0],2842760,[7 8 4 0 2 6 3 5 1 9],900365,[2 5 3 7 6 0 1 9 8 4],3253419,[8 9 5 3 4 7 0 2 6 1]
28,3060795,[8 3 9 2 0 6 1 5 7 4],1225408,[3 4 5 0 9 7 6 8 1 2],3200321,[8 7 2 9 6 1 4 5 3 0],670517,[1 8 6 0 3 7 2 9 5 4],862959,[2 4 5 1 7 3 8 6 9 0]
29,1825018,[5 0 3 1 8 6 4 9 2 7],1375399,[3 8 0 9 2 6 4 1 7 5],932650,[2 6 1 0 5 3 7 9 4 8],567214,[1 6 0 5 8 7 9 4 2 3],3596270,[9 8 1 4 6 7 3 2 0 5]
30,2514085,[6 9 2 7 5 4 3 0 8 1],3268401,[9 0 1 5 4 7 3 6 8 2],3484720,[9 5 3 2 8 1 6 7 0 4],93448,[0 3 4 6 8 7 5 9 1 2],2078218,[5 7 4 2 3 6 1 9 0 8]
31,2904624,[8 0 1 4 3 5 2 6 7 9],2574005,[7 0 8 6 1 2 3 9 5 4],3108378,[8 5 0 7 2 1 9 3 4 6],2922046,[8 0 4 7 3 2 9 6 1 5],540940,[1 5 4 3 2 9 0 8 6 7]
32,892766,[2 5 1 0 9 7 6 4 3 8],3559726,[9 7 2 3 0 4 8 6 1 5],3134169,[8 5 6 9 0 1 3 4 7 2],66532,[0 2 7 3 5 6 1 9 4 8],1537315,[4 2 1 0 3 9 8 5 7 6]
33,1878862,[5 1 6 8 4 0 9 7 2 3],2611310,[7 1 8 0 6 9 4 3 2 5],459274,[1 3 5 0 9 4 6 8 2 7],3232766,[8 9 1 3 7 5 4 2 0 6],1293610,[3 6 0 7 8 1 4 9 2 5]
34,2871438,[7 9 1 6 0 5 3 2 4 8],271289,[0 7 6 8 5 4 3 9 2 1],2857465,[7 8 6 9 4 1 0 2 5 3],3417946,[9 3 7 1 0 8 4 6 2 5],1059552,[2 9 3 1 6 7 0 4 5 8]
35,3230315,[8 9 0 7 4 2 3 6 5 1],1554660,[4 2 6 5 1 7 8 0 3 9],2865953,[7 9 0 5 3 8 4 6 2 1],2019440,[5 6 0 7 8 4 2 3 1 9],1931861,[5 2 9 3 0 8 1 7 6 4]
36,2383264,[6 5 0 9 1 4 7 8 2 3],722162,[1 9 8 3 0 2 4 6 5 7],3128307,[8 5 4 6 9 1 0 3 7 2],2768579,[7 5 6 2 1 4 3 9 8 0],3033606,[8 3 1 9 4 0 5 2 6 7]
37,285540,[0 8 1 6 5 4 7 2 3 9],1728339,[4 7 8 9 2 6 0 3 5 1],3523237,[9 6 3 0 4 2 7 1 8 5],116161,[0 3 9 1 5 2 4 6 8 7],633494,[1 7 6 5 9 0 4 3 2 8]
38,812804,[2 3 1 4 9 5 8 6 0 7],999569,[2 7 8 3 1 6 5 9 4 0],72038,[0 2 8 4 1 5 7 6 3 9],475139,[1 3 8 2 9 5 4 7 6 0],1089222,[3 0 1 2 8 9 5 4 6 7]
39,969849,[2 7 0 5 1 3 6 8 9 4],212941,[0 6 3 2 8 5 7 1 9 4],947900,[2 6 5 0 7 1 9 4 3 8],2325515,[6 3 7 2 9 1 4 8 5 0],630382,[1 7 6 0 5 2 9 8 3 4]
40,2069051,[5 7 2 4 8 0 3 9 6 1],607416,[1 7 0 5 6 9 2 3 4 8],22587,[0 1 6 5 4 3 2 8 9 7],680942,[1 8 9 0 6 4 5 3 2 7],2826330,[7 8 0 6 3 5 9 1 2 4]
41,3060993,[8 3 9 2 4 1 5 6 7 0],1288775,[3 5 9 6 8 4 7 2 1 0],2306006,[6 3 1 5 8 7 4 2 0 9],3297209,[9 0 7 2 4 6 5 8 3 1],1050841,[2 9 0 5 6 1 3 4 8 7]
42,2871827,[7 9 1 6 4 8 2 5 3 0],3136985,[8 5 7 2 9 3 4 6 1 0],3621444,[9 8 6 3 5 4 2 0 1 7],2286277,[6 2 7 5 3 1 8 0 9 4],2694739,[7 3 8 5 6 0 9 1 4 2]
43,1067570,[2 9 4 7 6 3 0 5 1 8],2379551,[6 5 0 1 9 4 8 7 3 2],5103,[0 1 3 2 4 7 8 6 9 5],1600389,[4 3 7 5 8 2 9 1 6 0],3086830,[8 4 5 3 1 6 9 7 0 2]
44,2822669,[7 8 0 1 4 3 2 9 6 5],3531187,[9 6 4 5 2 3 8 0 7 1],2684951,[7 3 5 8 0 4 9 6 2 1],157455,[0 4 9 2 7 1 6 5 8 3],474148,[1 3 8 0 6 4 2 9 5 7]
45,115521,[0 3 8 9 4 6 2 5 7 1],1867080,[5 1 3 6 2 0 4 7 8 9],2255879,[6 1 9 5 0 8 7 4 3 2],3247475,[8 9 4 2 3 1 5 7 6 0],2080792,[5 7 4 8 9 6 2 3 0 1]
46,89897,[0 3 2 8 9 1 6 7 5 4],456525,[1 3 4 7 0 5 9 6 8 2],748049,[2 0 6 4 9 7 5 8 3 1],3218646,[8 7 6 4 2 0 3 1 5 9],1369485,[3 7 9 6 0 2 8 4 5 1]
47,2486877,[6 8 5 2 9 7 4 1 3 0],2041725,[5 6 7 0 8 2 9 3 4 1],1839239,[5 0 6 9 3 8 7 4 2 1],2971654,[8 1 6 5 2 7 9 4 0 3],2433240,[6 7 2 8 4 0 1 3 5 9]
48,1142780,[3 1 4 8 2 0 9 6 5 7],1379508,[3 8 1 6 9 7 4 0 2 5],2821365,[7 6 9 5 3 1 8 2 4 0],3581859,[9 7 6 4 5 8 0 2 3 1],188139,[0 5 7 3 2 9 1 6 8 4]
49,106960,[0 3 7 2 6 4 8 9 1 5],2424656,[6 7 1 0 5 4 3 8 2 9],354676,[0 9 7 3 5 6 1 8 2 4],3076935,[8 4 2 5 6 0 7 3 9 1],611934,[1 7 2 4 9 5 3 0 6 8]
50,88896,[0 3 2 7 5 9 1 4 6 8],3612818,[9 8 4 6 5 7 0 2 1 3],1287814,[3 5 9 4 6 7 8 2 0 1],2740640,[7 4 9 6 2 5 1 3 0 8],1449151,[3 9 8 4 6 1 2 0 7 5]
51,1940120,[5 3 0 9 6 7 2 4 1 8],407310,[1 2 0 8 7 4 5 3 6 9],1667668,[4 6 2 9 1 3 0 8 5 7],2061941,[5 7 1 0 8 9 2 6 4 3],227543,[0 6 7 2 1 3 9 8 5 4]
52,995738,[2 7 6 4 9 8 0 3 1 5],1771163,[4 8 9 2 7 5 1 6 3 0],2388590,[6 5 1 9 3 8 4 2 0 7],1485940,[4 0 8 7 6 9 1 5 2 3],3619219,[9 8 6 0 5 1 7 2 4 3]
53,2437341,[6 7 3 5 1 0 9 4 8 2],2195762,[6 0 4 7 8 1 2 5 3 9],1598066,[4 3 7 0 6 2 1 8 5 9],2643750,[7 2 5 4 9 1 3 0 6 8],2924670,[8 0 5 3 1 4 6 2 7 9]
54,3442269,[9 4 2 8 7 3 6 1 5 0],2971617,[8 1 6 5 2 4 3 7 9 0],3542008,[9 6 7 5 2 4 3 8 0 1],1080959,[2 9 7 4 1 8 6 5 3 0],1753320,[4 8 3 9 1 0 2 5 6 7]
55,3032219,[8 3 1 6 4 5 2 9 7 0],1275924,[3 5 7 1 0 8 6 2 4 9],1414747,[3 9 0 6 8 4 7 1 5 2],3104893,[8 5 0 1 4 2 7 3 9 6],2616079,[7 1 9 0 4 6 3 2 8 5]
56,3370504,[9 2 5 7 1 4 6 8 0 3],1270291,[3 5 6 0 2 8 9 1 7 4],1136649,[3 1 2 6 8 0 5 7 9 4],3067426,[8 4 0 6 2 9 3 7 1 5],262726,[0 7 5 1 9 3 8 6 2 4]
57,1468277,[4 0 5 3 2 8 1 9 7 6],3465755,[9 4 8 5 3 1 2 7 6 0],467141,[1 3 6 7 8 9 0 5 4 2],2831217,[7 8 1 6 2 4 3 5 9 0],205048,[0 6 1 7 8 5 4 9 2 3]
58,2298692,[6 3 0 1 7 8 9 4 2 5],2680159,[7 3 4 8 2 6 1 0 9 5],218573,[0 6 4 3 7 5 1 9 8 2],72365,[0 2 8 4 6 1 3 9 7 5],837859,[2 3 8 1 7 0 9 4 6 5]
59,1318844,[3 6 7 5 8 1 9 2 0 4],1394097,[3 8 5 6 1 4 2 7 9 0],3151314,[8 6 1 2 7 9 5 0 3 4],63210,[0 2 6 5 8 7 9 1 3 4],657124,[1 8 3 4 7 0 2 9 5 6]
60,1233838,[3 4 6 8 5 9 7 2 0 1],2612336,[7 1 8 3 2 5 4 6 0 9],2331476,[6 3 8 5 0 9 7 2 1 4],2779291,[7 5 9 3 0 6 8 1 4 2],1202652,[3 2 8 6 4 0 7 1 5 9]
61,1965242,[5 3 7 9 4 0 1 6 2 8],3141081,[8 5 9 1 4 6 2 3 7 0],775403,[2 1 3 8 9 6 4 7 5 0],1232771,[3 4 6 7 1 0 5 9 8 2],2527790,[6 9 5 3 7 8 2 1 0 4]
62,1655620,[4 6 0 5 3 9 1 8 2 7],188545,[0 5 7 3 9 2 1 4 8 6],1727251,[4 7 8 5 9 3 6 0 2 1],119614,[0 3 9 7 1 6 8 5 2 4],842142,[2 3 9 0 6 8 4 1 5 7]
63,3105211,[8 5 0 1 7 6 9 2 4 3],979124,[2 7 3 1 9 4 8 5 0 6],2571797,[7 0 8 2 9 5 1 6 4 3],2359465,[6 4 5 1 0 3 2 7 9 8],3546479,[9 6 8 4 3 7 5 2 1 0]
64,1723636,[4 7 6 9 8 3 0 5 1 2],770563,[2 1 0 9 4 5 8 3 7 6],1117332,[3 0 7 6 9 1 5 2 4 8],1465498,[4 0 3 8 5 6 2 9 1 7],1956447,[5 3 6 1 2 8 7 4 9 0]
65,1695397,[4 7 0 3 8 2 6 1 9 5],1363571,[3 7 8 4 9 0 2 6 5 1],3364471,[9 2 4 5 8 1 3 0 7 6],1209115,[3 2 9 8 1 7 6 0 5 4],2029127,[5 6 2 7 1 3 9 8 4 0]
66,2854842,[7 8 6 3 0 2 9 1 4 5],2251478,[6 1 8 7 0 3 5 4 2 9],383316,[1 0 6 2 5 4 8 3 7 9],1608883,[4 3 9 1 6 2 8 0 7 5],2721540,[7 4 3 9 8 2 5 0 1 6]
67,1942306,[5 3 1 4 7 9 2 8 0 6],3159246,[8 6 2 7 9 0 3 1 4 5],626516,[1 7 5 3 0 9 8 4 2 6],450977,[1 3 2 6 5 0 8 9 7 4],1506694,[4 1 3 9 6 7 8 5 0 2]
68,2960523,[8 1 4 3 9 0 2 6 7 5],552815,[1 5 7 6 8 4 9 3 2 0],1528725,[4 1 9 3 2 5 8 6 7 0],3146143,[8 6 0 2 5 9 3 1 7 4],2574712,[7 0 8 6 9 5 3 4 1 2]
69,2802405,[7 6 4 0 2 3 9 5 8 1],1326842,[3 6 9 1 8 0 2 5 4 7],273904,[0 7 8 3 4 5 6 9 1 2],2249458,[6 1 8 3 2 5 4 9 0 7],5859,[0 1 3 4 2 9 5 7 8 6]
70,1574049,[4 3 0 5 2 1 7 8 9 6],3094242,[8 4 6 9 3 1 7 0 2 5],553571,[1 5 7 8 9 0 3 6 4 2],3281068,[9 0 4 1 2 5 3 8 6 7],750688,[2 0 6 9 5 7 4 8 1 3]
71,903404,[2 5 4 1 8 3 9 6 0 7],836114,[2 3 7 9 1 6 0 5 4 8],2787136,[7 6 1 0 2 3 8 9 4 5],3482952,[9 5 3 0 4 7 1 2 6 8],796337,[2 1 8 0 3 4 7 9 6 5]
72,1352284,[3 7 5 2 1 0 4 9 6 8],1932668,[5 2 9 4 1 6 8 3 0 7],192440,[0 5 8 2 3 7 4 6 1 9],148159,[0 4 7 3 8 6 2 1 9 5],1290578,[3 6 0 1 5 9 2 7 4 8]
73,1816418,[5 0 1 4 8 9 2 6 3 7],682244,[1 8 9 3 5 2 7 4 0 6],534563,[1 5 3 0 6 8 4 9 7 2],783870,[2 1 5 6 8 3 4 0 7 9],3408857,[9 3 5 2 6 0 7 8 4 1]
74,90740,[0 3 4 1 2 5 9 7 6 8],2367890,[6 4 7 8 5 2 0 3 1 9],2783248,[7 6 0 2 5 8 4 9 1 3],1921174,[5 2 7 1 3 8 9 6 0 4],342487,[0 9 4 8 6 1 3 2 7 5]
75,2318120,[6 3 4 9 5 7 1 2 0 8],1246114,[3 4 9 1 7 2 5 8 0 6],1436315,[3 9 5 8 7 1 2 6 4 0],2426377,[6 7 1 3 9 8 0 2 5 4],3321433,[9 1 4 0 2 7 3 5 8 6]
76,1641702,[4 5 7 8 0 9 2 1 3 6],1245362,[3 4 9 0 7 1 2 6 5 8],945021,[2 6 4 5 7 0 9 3 8 1],2474058,[6 8 2 9 1 0 7 3 4 5],132611,[0 4 3 5 2 1 7 9 8 6]
77,3030292,[8 3 1 2 7 5 0 9 4 6],937227,[2 6 1 9 7 3 0 5 8 4],1787894,[4 9 2 7 1 0 6 5 3 8],2917828,[8 0 3 9 5 2 1 7 4 6],1901279,[5 2 1 3 7 9 8 6 4 0]
78,1769024,[4 8 7 9 6 5 1 2 0 3],2363354,[6 4 5 9 2 7 0 3 1 8],1544065,[4 2 3 5 7 1 0 6 9 8],2467972,[6 8 1 5 7 3 0 9 2 4],1107742,[3 0 5 8 6 1 9 7 2 4]
79,3564,[0 1 2 7 9 6 5 3 4 8],1447074,[3 9 8 0 6 7 5 1 2 4],2684452,[7 3 5 6 2 4 0 9 1 8],1103122,[3 0 4 9 1 7 5 8 2 6],2426039,[6 7 1 3 4 9 8 5 2 0]
80,1004102,[2 7 9 1 5 4 6 3 0 8],2606207,[7 1 6 0 8 3 9 5 4 2],1673746,[4 6 5 0 7 9 2 8 1 3],2572639,[7 0 8 4 1 6 3 2 9 5],830426,[2 3 6 8 4 1 0 7 5 9]
81,852975,[2 4 1 3 8 0 7 6 9 5],1591167,[4 3 5 7 9 6 2 1 8 0],2179327,[6 0 1 4 9 2 5 3 8 7],16613,[0 1 5 4 2 7 3 9 8 6],1228733,[3 4 5 8 6 2 0 9 7 1]
82,2778309,[7 5 9 1 6 3 8 2 4 0],1456539,[4 0 1 9 8 7 2 5 6 3],464607,[1 3 6 2 4 8 7 5 9 0],947306,[2 6 4 9 7 1 0 5 3 8],2321124,[6 3 5 4 8 7 2 0 1 9]
83,2953834,[8 1 3 0 6 4 5 9 2 7],21263,[0 1 6 3 7 2 9 8 5 4],3068994,[8 4 0 9 3 7 6 1 2 5],1222382,[3 4 2 6 8 5 7 1 0 9],3377776,[9 2 7 1 4 0 6 8 3 5]
84,1736122,[4 8 0 5 2 7 3 9 1 6],1359416,[3 7 6 8 0 4 2 5 1 9],3273637,[9 0 2 5 7 3 6 1 8 4],1455374,[4 0 1 8 5 2 7 6 3 9],2147118,[5 9 2 0 1 7 4 3 6 8]
85,573965,[1 6 2 9 3 0 4 8 7 5],1986430,[5 4 2 0 9 6 8 7 1 3],1817051,[5 0 1 6 8 2 4 9 7 3],1798150,[4 9 5 7 2 3 8 6 0 1],1185327,[3 2 5 1 4 8 7 6 9 0]
86,1908885,[5 2 3 8 1 4 9 6 7 0],886438,[2 4 9 8 0 7 6 5 1 3],719787,[1 9 7 6 5 2 0 4 8 3],1436106,[3 9 5 8 4 2 7 0 1 6],531359,[1 5 2 4 9 8 7 6 3 0]
87,2084225,[5 7 6 3 8 2 4 9 1 0],325316,[0 9 1 5 7 8 6 3 2 4],1536103,[4 2 0 8 5 9 3 1 7 6],1243257,[3 4 8 6 7 2 1 5 9 0],2241446,[6 1 5 8 0 7 4 3 2 9]
88,2065394,[5 7 1 8 4 6 0 3 2 9],3268494,[9 0 1 5 6 4 3 2 7 8],372481,[1 0 3 9 5 2 4 6 8 7],2151807,[5 9 2 8 4 6 3 1 7 0],3169090,[8 6 4 7 3 0 2 9 1 5]
89,3468019,[9 5 0 1 7 2 8 3 6 4],684646,[1 8 9 6 7 2 5 4 0 3],1442717,[3 9 7 1 6 5 0 8 4 2],11686,[0 1 4 5 3 6 9 8 2 7],46831,[0 2 3 5 1 6 7 4 9 8]
90,3488612,[9 5 4 1 2 7 8 3 0 6],3344432,[9 1 8 5 0 3 4 6 2 7],1729303,[4 7 9 0 6 8 2 1 5 3],2580815,[7 1 0 2 5 8 9 6 4 3],46282,[0 2 3 4 5 8 6 9 1 7]
91,914986,[2 5 7 4 8 9 1 6 0 3],559117,[1 5 8 9 4 2 6 0 7 3],3109446,[8 5 0 9 6 1 3 2 4 7],3566162,[9 7 3 5 0 1 2 6 4 8],2118220,[5 8 4 1 9 7 0 6 2 3]
92,1615649,[4 5 0 6 9 7 3 8 2 1],2676980,[7 3 4 1 0 2 9 6 5 8],3255808,[8 9 5 7 6 3 2 4 0 1],3585005,[9 7 8 2 1 0 3 6 5 4],916070,[2 5 7 8 1 9 4 3 0 6]
93,3122760,[8 5 3 6 1 0 2 4 7 9],1294753,[3 6 0 9 2 7 1 4 8 5],891451,[2 5 0 9 1 7 8 3 6 4],111127,[0 3 8 1 5 2 6 4 9 7],3196702,[8 7 2 1 9 0 6 5 3 4]
94,3364812,[9 2 4 6 3 0 7 1 5 8],2492803,[6 8 7 4 1 2 9 0 5 3],2245224,[6 1 7 4 3 2 0 5 8 9],3175025,[8 6 5 9 4 2 3 7 1 0],2916201,[8 0 3 6 2 7 4 5 9 1]
95,103808,[0 3 6 7 2 1 5 8 4 9],119697,[0 3 9 7 2 5 4 6 8 1],3316813,[9 1 3 0 7 2 6 4 8 5],3076971,[8 4 2 5 6 3 0 7 9 1],821894,[2 3 5 0 7 1 8 6 4 9]
96,1405373,[3 8 7 6 9 2 0 5 4 1],2528570,[6 9 5 4 8 2 0 3 1 7],578755,[1 6 3 8 7 9 5 0 4 2],3092084,[8 4 6 3 5 1 9 2 0 7],3420101,[9 3 7 5 0 8 1 6 4 2]
97,3395417,[9 3 1 6 8 0 5 7 4 2],2426828,[6 7 1 4 5 3 9 2 0 8],1049646,[2 9 0 3 8 1 5 4 6 7],3555612,[9 7 1 4 3 0 6 2 5 8],2777061,[7 5 9 0 1 2 8 4 6 3]
98,2972734,[8 1 6 7 5 4 9 3 0 2],228446,[0 6 7 3 2 8 5 4 1 9],2992368,[8 2 1 7 0 5 3 4 6 9],189848,[0 5 7 6 8 1 3 4 2 9],1130383,[3 1 0 4 9 8 5 2 7 6]
99,1127271,[3 0 9 6 5 8 4 2 7 1],3205477,[8 7 4 0 1 3 6 2 9 5],2949280,[8 1 2 3 4 5 7 9 0 6],2586968,[7 1 2 4 0 3 6 8 5 9],2245960,[6 1 7 5 3 2 8 9 0 4]
100,889479,[2 5 0 6 4 3 8 7 9 1],3244403,[8 9 3 6 0 5 2 7 4 1],2153193,[5 9 3 1 6 2 4 7 8 0],1638591,[4 5 7 0 8 9 3 2 6 1],2988052,[8 2 0 9 1 5 3 7 4 6]
1,1776392,[4 9 0 5 2 3 6 7 1 8],1702309,[4 7 1 8 2 9 5 0 6 3],364470,[1 0 2 5 4 6 7 3 8 9],2767668,[7 5 6 0 9 8 3 1 2 4],3491592,[9 5 4 7 2 6 0 1 3 8]
2,3155154,[8 6 2 0 1 9 7 3 4 5],784020,[2 1 5 6 9 4 7 0 3 8],175488,[0 5 3 8 7 4 1 2 6 9],3454311,[9 4 6 2 5 8 3 1 7 0],3487329,[9 5 3 8 4 0 2 6 7 1]
3,1969176,[5 3 8 6 9 7 0 1 2 4],3576134,[9 7 5 3 8 0 4 2 1 6],2609266,[7 1 6 5 9 8 2 4 0 3],1332401,[3 7 0 4 6 2 8 9 5 1],3446521,[9 4 3 7 8 0 1 2 6 5]
4,2161711,[5 9 4 8 2 1 3 0 7 6],2959214,[8 1 4 2 0 3 7 6 5 9],3206555,[8 7 4 1 5 2 3 9 6 0],3424667,[9 3 8 4 2 7 1 6 5 0],981681,[2 7 3 8 4 6 1 5 9 0]
5,2814292,[7 6 8 2 5 3 0 9 1 4],2759652,[7 5 3 4 9 0 6 1 2 8],2129478,[5 8 7 3 4 6 1 0 2 9],2886489,[7 9 4 6 0 1 3 5 8 2],1125054,[3 0 9 2 6 5 4 1 7 8]
6,587836,[1 6 5 7 3 8 0 9 2 4],2978103,[8 1 7 9 2 4 5 3 6 0],1374105,[3 8 0 6 4 9 2 5 7 1],1885361,[5 1 8 0 6 3 7 9 4 2],3231113,[8 9 1 0 5 7 4 6 3 2]
7,2808120,[7 6 5 1 2 0 3 4 8 9],925154,[2 5 9 4 8 6 0 3 1 7],1854027,[5 0 9 8 1 3 2 6 7 4],702070,[1 9 4 3 0 6 8 7 2 5],910073,[2 5 6 4 9 8 3 7 1 0]
8,2346601,[6 4 1 7 2 0 3 5 9 8],3456672,[9 4 6 7 8 3 0 1 2 5],2443618,[6 7 4 8 9 2 1 5 0 3],722575,[1 9 8 3 5 4 2 0 7 6],2146722,[5 9 1 8 4 2 7 0 3 6]
9,1124148,[3 0 9 1 4 8 6 2 5 7],2528450,[6 9 5 4 7 2 0 3 1 8],2105692,[5 8 1 7 4 3 0 9 2 6],2283382,[6 2 7 0 4 1 9 8 3 5],2060688,[5 7 0 9 1 4 2 3 6 8]
10,1390517,[3 8 4 9 1 6 0 7 5 2],3598239,[9 8 1 7 4 2 5 3 6 0],16277,[0 1 5 3 7 8 2 9 6 4],630835,[1 7 6 2 0 9 8 3 5 4],1628256,[4 5 3 0 6 9 1 2 7 8]
11,340212,[0 9 4 5 6 1 7 2 3 8],3295736,[9 0 6 8 3 4 2 5 1 7],2977556,[8 1 7 6 3 9 5 2 0 4],175141,[0 5 3 8 2 6 7 1 9 4],2585230,[7 1 0 9 5 4 8 6 2 3]
12,3328054,[9 1 5 3 2 7 8 6 0 4],586879,[1 6 5 4 0 8 3 2 9 7],2103596,[5 8 1 3 6 9 7 2 0 4],363245,[1 0 2 3 7 4 5 9 8 6],217741,[0 6 4 2 5 7 8 1 9 3]
13,2292046,[6 2 8 7 3 1 9 5 0 4],2437953,[6 7 3 8 0 2 4 5 9 1],1211777,[3 4 0 6 1 2 8 9 7 5],2778051,[7 5 9 1 3 4 0 6 8 2],1485336,[4 0 8 6 9 7 1 2 3 5]
14,314742,[0 8 7 4 1 9 3 2 5 6],371504,[1 0 3 7 9 8 4 5 2 6],1477567,[4 0 7 2 3 1 6 5 9 8],1317689,[3 6 7 4 0 8 5 9 2 1],947132,[2 6 4 9 3 7 8 1 0 5]
15,380862,[1 0 5 6 9 8 3 2 4 7],2514223,[6 9 2 7 8 5 1 0 4 3],333854,[0 9 3 2 7 1 6 5 4 8],2471166,[6 8 2 3 1 0 5 4 7 9],3602719,[9 8 2 6 5 4 1 0 7 3]
16,2815733,[7 6 8 4 5 2 0 9 3 1],2908339,[8 0 2 1 5 3 9 4 7 6],754008,[2 0 7 6 3 5 1 4 8 9],39273,[0 1 9 7 5 3 4 6 8 2],913769,[2 5 7 3 0 8 6 9 4 1]
17,2330586,[6 3 8 2 9 4 7 0 1 5],3461519,[9 4 7 6 3 8 5 2 1 0],2287057,[6 2 7 8 3 9 0 1 5 4],2611542,[7 1 8 2 0 9 4 3 5 6],591117,[1 6 7 2 9 8 5 3 4 0]
18,1369089,[3 7 9 5 4 0 2 6 8 1],1308988,[3 6 4 8 0 2 1 9 5 7],2926961,[8 0 5 7 2 3 6 9 4 1],904091,[2 5 4 3 8 0 6 9 7 1],1399361,[3 8 6 5 4 1 7 9 2 0]
