100%,Optima 1, Optima [1],Optima 2, Optima [2]
65,1584594,[4 3 2 5 8 9 7 0 1 6],3169013,[8 6 4 7 2 3 0 9 5 1]
66,2139065,[5 9 0 3 8 4 6 7 2 1],3322809,[9 1 4 3 0 2 6 7 8 5]
67,3207612,[8 7 4 3 0 1 6 2 5 9],3124136,[8 5 3 9 0 4 2 6 1 7]
68,2731451,[7 4 6 9 5 0 2 8 3 1],779311,[2 1 4 7 5 3 6 0 9 8]
69,2541537,[7 0 1 3 9 5 4 6 8 2],1894215,[5 1 9 7 8 0 4 3 6 2]
70,1563590,[4 2 8 1 6 9 5 3 0 7],2865007,[7 9 0 4 2 1 5 3 8 6]
71,3084002,[8 4 3 9 2 0 1 6 5 7],2952637,[8 1 2 7 9 3 5 0 6 4]
72,92404,[0 3 4 5 6 1 2 9 7 8],2791350,[7 6 1 8 9 2 3 0 4 5]
73,473095,[1 3 7 9 0 5 4 2 8 6],3066375,[8 4 0 3 9 1 6 5 7 2]
74,86793,[0 3 2 4 7 5 6 8 9 1],2491878,[6 8 7 2 9 4 1 0 3 5]
75,2272050,[6 2 3 8 5 7 9 0 1 4],40190,[0 1 9 8 6 7 4 3 2 5]
76,2737063,[7 4 9 0 3 8 2 1 6 5],1580558,[4 3 1 7 2 5 8 6 0 9]
77,2129019,[5 8 7 2 9 6 0 3 4 1],1246076,[3 4 9 1 6 8 7 2 0 5]
78,358843,[0 9 8 2 4 3 7 1 6 5],1755577,[4 8 5 2 1 9 0 3 7 6]
79,2661719,[7 3 0 1 8 9 6 5 4 2],481111,[1 3 9 5 2 4 6 0 8 7]
80,2874903,[7 9 2 3 8 4 5 1 6 0],546980,[1 5 6 4 8 0 9 3 2 7]
81,556835,[1 5 8 4 3 2 6 9 7 0],994290,[2 7 6 1 9 5 8 0 3 4]
82,2810602,[7 6 5 4 3 8 1 9 0 2],3021627,[8 2 9 4 6 1 0 5 7 3]
83,2613864,[7 1 8 5 3 2 0 4 6 9],1642376,[4 5 7 9 0 3 2 6 1 8]
84,2051738,[5 6 9 0 4 8 1 3 2 7],3434208,[9 4 1 3 7 5 0 2 6 8]
85,1487023,[4 0 9 1 3 8 5 2 7 6],3043023,[8 3 4 7 2 5 6 1 9 0]
86,1789870,[4 9 3 0 8 5 7 6 1 2],1885441,[5 1 8 0 7 2 3 4 9 6]
87,3496676,[9 5 6 7 2 8 4 1 0 3],1214386,[3 4 0 9 6 8 2 7 1 5]
88,327554,[0 9 1 8 7 5 2 4 3 6],3024583,[8 3 0 1 7 9 4 2 6 5]
89,1576027,[4 3 0 7 9 5 8 1 6 2],2264344,[6 2 1 3 9 5 7 8 0 4]
90,2548741,[7 0 2 6 9 4 5 1 8 3],3371036,[9 2 5 7 8 6 4 1 0 3]
91,776671,[2 1 4 0 8 5 6 3 9 7],1707760,[4 7 2 8 9 1 5 6 0 3]
92,2105743,[5 8 1 7 4 9 2 0 6 3],3422553,[9 3 8 0 5 2 4 6 7 1]
93,2103812,[5 8 1 3 9 6 7 2 0 4],2098178,[5 8 0 3 1 9 2 6 4 7]
94,330490,[0 9 2 6 1 3 5 8 4 7],3027251,[8 3 0 6 5 1 4 9 7 2]
95,725521,[1 9 8 7 5 0 2 3 6 4],2592933,[7 1 3 5 2 8 9 4 6 0]
96,1225869,[3 4 5 1 7 6 9 2 8 0],1908012,[5 2 3 7 0 1 8 4 6 9]
97,429882,[1 2 7 4 0 5 9 3 6 8],500602,[1 4 5 3 2 8 6 9 0 7]
98,786162,[2 1 5 9 8 3 7 0 4 6],1932118,[5 2 9 3 4 8 7 6 0 1]
99,1250279,[3 5 0 1 6 9 8 7 4 2],3052336,[8 3 6 5 2 0 7 9 1 4]
100,2140854,[5 9 0 7 3 4 2 1 6 8],1602137,[4 3 7 9 1 0 6 8 5 2]
1,95614,[0 3 4 9 7 6 8 5 1 2],1077895,[2 9 6 8 0 4 3 1 7 5]
2,729725,[2 0 1 8 6 3 4 9 7 5],1426513,[3 9 4 0 2 7 1 5 8 6]
3,2589335,[7 1 2 8 3 6 9 5 4 0],2242090,[6 1 5 9 0 2 4 8 3 7]
4,1265263,[3 5 4 0 2 9 6 1 8 7],2993288,[8 2 1 9 4 0 5 6 3 7]
5,1458955,[4 0 2 6 3 9 8 1 7 5],3486450,[9 5 3 7 1 6 8 0 2 4]
6,693734,[1 9 2 6 5 0 7 4 3 8],195316,[0 5 8 7 2 6 1 9 3 4]
7,1303349,[3 6 2 7 1 4 0 9 8 5],11325,[0 1 4 3 8 5 9 6 7 2]
8,2639216,[7 2 4 6 5 3 1 8 0 9],2976002,[8 1 7 4 3 0 2 6 5 9]
9,924271,[2 5 9 3 7 1 4 0 8 6],1115078,[3 0 7 2 8 4 6 5 1 9]
10,3128235,[8 5 4 6 7 3 0 2 9 1],1203092,[3 2 8 6 9 5 7 1 0 4]
11,1029541,[2 8 5 1 9 4 6 0 7 3],2468327,[6 8 1 7 2 3 9 5 4 0]
12,2159097,[5 9 4 2 7 3 1 6 8 0],1461396,[4 0 2 9 7 3 6 1 5 8]
13,1256086,[3 5 1 2 7 4 9 8 0 6],16389,[0 1 5 3 8 6 9 4 7 2]
14,172714,[0 5 3 2 9 4 6 8 1 7],737787,[2 0 4 5 8 3 1 7 9 6]
15,2430648,[6 7 2 1 9 4 0 3 5 8],2619841,[7 1 9 6 5 0 2 3 8 4]
16,1534979,[4 2 0 6 9 5 3 8 7 1],3177737,[8 6 7 3 4 0 5 9 2 1]
17,1667287,[4 6 2 8 7 0 3 1 9 5],3623678,[9 8 6 7 5 1 3 2 0 4]
18,1308388,[3 6 4 7 1 2 0 9 5 8],4368,[0 1 2 9 3 6 4 5 7 8]
19,2453938,[6 7 8 9 1 3 2 5 0 4],127733,[0 4 2 5 6 7 1 9 8 3]
20,2999241,[8 2 4 0 6 7 3 5 9 1],236338,[0 6 8 9 2 4 3 7 1 5]
21,541330,[1 5 4 3 9 0 6 8 2 7],1853244,[5 0 9 6 8 4 3 1 2 7]
22,22078,[0 1 6 4 7 9 8 5 2 3],3588420,[9 7 8 6 5 2 3 0 1 4]
23,3280731,[9 0 3 8 5 4 1 6 7 2],3405745,[9 3 4 7 1 2 0 5 8 6]
24,2567877,[7 0 6 4 3 9 8 2 5 1],1149540,[3 1 6 0 7 5 8 2 4 9]
25,97667,[0 3 5 4 7 9 2 8 6 1],2195148,[6 0 4 5 8 9 3 1 2 7]
26,1897122,[5 2 0 4 9 3 8 1 6 7],2104525,[5 8 1 4 9 6 3 0 7 2]
27,3066253,[8 4 0 3 7 1 6 2 9 5],2896487,[7 9 6 4 8 1 5 3 2 0]
28,536518,[1 5 3 6 0 9 8 7 2 4],1384944,[3 8 2 7 5 1 0 4 6 9]
29,2806581,[7 6 4 9 0 1 8 3 5 2],3422767,[9 3 8 0 7 1 4 2 6 5]
30,3378006,[9 2 7 1 6 0 4 3 5 8],1110141,[3 0 6 2 9 1 8 5 7 4]
31,1403751,[3 8 7 4 5 9 2 1 6 0],586387,[1 6 5 3 4 7 9 0 8 2]
32,3597510,[9 8 1 6 4 2 3 0 5 7],2089741,[5 7 8 4 2 3 6 0 9 1]
33,3558456,[9 7 2 0 3 8 1 4 5 6],3028843,[8 3 0 9 6 2 7 1 5 4]
34,2410979,[6 5 8 2 4 3 1 9 7 0],3165425,[8 6 4 0 3 5 7 9 2 1]
35,2445298,[6 7 5 1 2 4 3 9 0 8],945565,[2 6 4 7 1 8 5 0 9 3]
36,2649720,[7 2 6 8 1 0 3 4 5 9],1723116,[4 7 6 9 1 2 5 0 3 8]
37,2217031,[6 0 9 8 2 3 4 1 7 5],1661289,[4 6 1 7 3 0 5 8 9 2]
38,794193,[2 1 7 6 0 4 5 8 9 3],768453,[2 1 0 6 4 8 9 5 7 3]
39,1456316,[4 0 1 9 6 8 7 3 2 5],2395719,[6 5 3 2 4 1 8 7 9 0]
40,1255622,[3 5 1 0 9 6 7 4 2 8],1696275,[4 7 0 5 9 6 1 3 8 2]
41,2048112,[5 6 8 2 4 7 0 1 3 9],471814,[1 3 7 6 2 8 9 5 0 4]
42,2708120,[7 4 1 3 2 8 5 6 0 9],236273,[0 6 8 9 1 7 4 5 3 2]
43,319646,[0 8 9 3 7 5 4 2 1 6],2395239,[6 5 3 1 8 2 7 4 9 0]
44,3424789,[9 3 8 4 5 7 2 0 6 1],1146470,[3 1 5 6 2 9 7 4 0 8]
45,1020810,[2 8 3 5 7 6 9 0 1 4],1543704,[4 2 3 5 0 6 1 7 8 9]
46,2061157,[5 7 0 9 6 2 4 1 8 3],1523049,[4 1 8 2 5 0 6 7 9 3]
47,3529516,[9 6 4 2 0 7 1 8 3 5],1183133,[3 2 4 8 1 6 0 9 7 5]
48,1019626,[2 8 3 4 0 9 5 7 1 6],1474902,[4 0 6 7 3 9 2 1 5 8]
49,33058,[0 1 8 5 9 4 3 7 2 6],2677895,[7 3 4 2 1 8 9 6 5 0]
50,2640717,[7 2 4 9 5 8 6 1 3 0],1460719,[4 0 2 8 7 6 3 1 9 5]
51,511702,[1 4 7 5 8 0 9 6 2 3],1786336,[4 9 2 5 0 1 7 8 3 6]
52,2929554,[8 0 6 2 7 9 5 1 3 4],3550666,[9 7 0 4 3 8 2 6 1 5]
53,2464722,[6 8 1 0 3 4 9 2 5 7],2332388,[6 3 8 7 2 4 9 1 0 5]
54,346200,[0 9 5 6 8 1 2 3 4 7],3003421,[8 2 4 9 3 5 6 0 7 1]
55,648179,[1 8 0 6 3 5 4 9 7 2],2597481,[7 1 4 3 6 8 2 5 9 0]
56,2487495,[6 8 5 3 9 0 4 2 7 1],350025,[0 9 6 4 1 8 3 5 7 2]
57,1954219,[5 3 4 8 1 0 9 2 7 6],2232587,[6 1 3 9 7 8 2 5 4 0]
58,441933,[1 2 9 6 7 5 8 3 4 0],343121,[0 9 5 1 6 3 7 8 4 2]
59,2305707,[6 3 1 5 4 2 0 8 9 7],1359348,[3 7 6 5 9 8 2 0 1 4]
60,645950,[1 8 0 3 2 9 6 5 4 7],1491134,[4 0 9 8 1 2 6 5 3 7]
61,2733930,[7 4 8 3 0 6 9 1 2 5],2352615,[6 4 2 8 5 0 7 3 9 1]
62,370987,[1 0 3 7 4 6 9 2 8 5],123303,[0 4 1 6 3 7 8 5 9 2]
63,3182395,[8 6 9 2 7 5 4 0 3 1],2855521,[7 8 6 4 0 1 2 3 9 5]
64,1899914,[5 2 0 9 7 6 1 4 3 8],2539379,[6 9 8 5 7 2 1 4 3 0]
65,967820,[2 7 0 1 4 3 9 6 5 8],201532,[0 5 9 8 7 3 1 6 2 4]
66,3513365,[9 6 1 0 7 2 3 8 5 4],2217450,[6 0 9 8 5 4 7 1 2 3]
67,948047,[2 6 5 0 8 3 9 7 4 1],582843,[1 6 4 7 5 0 2 8 9 3]
68,963957,[2 6 9 1 7 8 5 3 4 0],1458978,[4 0 2 6 5 1 9 3 7 8]
69,2406030,[6 5 7 2 8 1 3 0 4 9],3335436,[9 1 6 7 4 2 5 0 3 8]
70,182878,[0 5 6 2 9 8 7 4 1 3],419212,[1 2 5 3 4 7 0 9 6 8]
71,3065135,[8 4 0 2 1 7 9 6 5 3],901069,[2 5 3 8 4 9 6 0 7 1]
72,1112081,[3 0 6 7 5 2 8 9 4 1],1005624,[2 7 9 4 6 1 0 3 5 8]
73,2972796,[8 1 6 7 9 2 4 0 3 5],2426307,[6 7 1 3 9 2 0 5 8 4]
74,696000,[1 9 3 0 7 2 4 5 6 8],3228964,[8 9 0 5 6 1 2 7 3 4]
75,2467582,[6 8 1 5 2 0 9 7 3 4],1121136,[3 0 8 5 1 9 2 4 6 7]
76,1240498,[3 4 8 0 9 5 2 7 1 6],619372,[1 7 3 9 2 5 0 8 4 6]
77,1212829,[3 4 0 7 5 9 6 1 8 2],3035118,[8 3 2 1 5 7 4 0 6 9]
78,1877917,[5 1 6 7 2 3 8 0 9 4],2385297,[6 5 1 2 9 4 3 7 8 0]
79,3067277,[8 4 0 6 1 7 2 9 5 3],3615442,[9 8 5 2 3 6 1 7 0 4]
80,3194683,[8 7 1 9 0 3 6 2 5 4],1229283,[3 4 5 9 2 0 1 7 8 6]
81,208763,[0 6 2 4 9 7 3 8 5 1],2588779,[7 1 2 6 5 0 9 3 8 4]
82,2450874,[6 7 8 1 9 5 4 0 2 3],317293,[0 8 7 9 5 1 4 2 6 3]
83,3511675,[9 6 0 7 2 8 5 1 4 3],1596650,[4 3 6 8 5 2 0 7 1 9]
84,1976535,[5 4 0 2 3 1 8 7 9 6],794025,[2 1 7 5 8 9 3 4 6 0]
85,1977775,[5 4 0 3 9 6 2 1 8 7],3040871,[8 3 4 2 5 6 9 7 1 0]
86,3438596,[9 4 2 1 7 8 6 3 0 5],3624854,[9 8 7 1 4 0 5 3 2 6]
87,181894,[0 5 6 1 7 8 9 4 2 3],2689714,[7 3 6 5 8 1 2 9 0 4]
88,2977221,[8 1 7 6 0 2 9 4 5 3],473676,[1 3 7 9 8 2 5 0 4 6]
89,50820,[0 2 4 1 7 6 8 3 5 9],2649410,[7 2 6 5 8 3 0 4 1 9]
90,1907432,[5 2 3 6 1 4 7 8 0 9],2776837,[7 5 8 9 4 1 3 0 6 2]
91,262941,[0 7 5 2 3 1 9 6 8 4],3166492,[8 6 4 1 9 3 0 7 2 5]
92,3213116,[8 7 5 3 4 9 6 1 0 2],279343,[0 7 9 3 8 6 2 1 5 4]
93,1504889,[4 1 3 7 0 8 6 9 5 2],558080,[1 5 8 7 0 6 3 4 2 9]
94,690034,[1 9 0 8 4 3 5 7 2 6],545988,[1 5 6 3 2 9 7 0 4 8]
95,2879402,[7 9 3 2 1 0 4 6 5 8],46277,[0 2 3 4 5 8 1 9 7 6]
96,2300848,[6 3 0 5 7 8 4 9 1 2],1881906,[5 1 7 3 8 4 9 0 2 6]
97,2240228,[6 1 5 4 3 7 9 2 0 8],1367959,[3 7 9 2 8 5 1 0 6 4]
98,2796885,[7 6 2 9 4 1 8 3 5 0],220547,[0 6 4 8 2 9 3 7 5 1]
99,2784693,[7 6 0 4 5 8 9 2 3 1],1668701,[4 6 3 0 7 9 1 8 5 2]
100,3526143,[9 6 3 5 2 4 7 1 8 0],144599,[0 4 6 7 8 9 5 3 2 1]
1,2522864,[6 9 4 3 8 7 1 2 0 5],1510684,[4 1 5 8 2 0 3 9 6 7]
2,2112199,[5 8 3 0 6 7 2 1 9 4],2417333,[6 5 9 4 2 3 0 8 7 1]
3,42572,[0 2 1 6 3 8 9 5 4 7],1698602,[4 7 1 0 3 2 5 8 6 9]
4,673835,[1 8 6 5 9 2 3 7 4 0],218609,[0 6 4 3 7 8 5 9 2 1]
5,2035753,[5 6 3 9 2 7 0 1 8 4],3272613,[9 0 2 4 3 7 8 5 6 1]
6,1260445,[3 5 2 0 7 8 6 1 9 4],2174970,[5 9 8 3 6 4 7 0 1 2]
7,3099925,[8 4 9 0 3 6 5 1 7 2],2052146,[5 6 9 1 2 3 0 7 4 8]
8,1311103,[3 6 5 0 9 8 2 1 7 4],2344668,[6 4 1 2 5 9 7 0 3 8]
9,859018,[2 4 3 6 0 7 5 9 1 8],2868458,[7 9 1 0 8 6 2 4 3 5]
10,1964742,[5 3 7 8 6 9 1 0 2 4],3558556,[9 7 2 0 4 6 1 8 3 5]
11,902465,[2 5 4 0 6 7 8 9 3 1],2124953,[5 8 6 4 1 9 3 7 2 0]
12,1477876,[4 0 7 2 6 8 1 9 3 5],3542497,[9 6 7 8 0 5 1 2 4 3]
13,371058,[1 0 3 7 5 2 9 4 6 8],1214364,[3 4 0 9 6 7 5 1 2 8]
14,1937647,[5 3 0 6 2 1 7 4 9 8],1249734,[3 4 9 8 6 2 1 0 5 7]
15,664809,[1 8 4 9 3 0 5 6 7 2],1270191,[3 5 6 0 1 9 7 4 8 2]
16,290647,[0 8 2 6 7 1 4 3 9 5],2816076,[7 6 8 5 1 2 4 0 3 9]
17,1956379,[5 3 6 1 2 0 9 4 8 7],2082281,[5 7 6 1 0 3 8 9 4 2]
18,2841480,[7 8 3 6 4 0 1 2 5 9],2193134,[6 0 4 2 1 3 8 7 5 9]
19,2355378,[6 4 3 2 5 0 9 1 7 8],1260453,[3 5 2 0 7 8 9 4 6 1]
20,184594,[0 5 6 7 3 2 4 9 1 8],3195761,[8 7 2 0 5 3 6 9 4 1]
21,2630576,[7 2 1 9 5 4 3 6 0 8],128189,[0 4 2 6 1 5 3 9 8 7]
22,241691,[0 6 9 8 5 1 3 7 4 2],3006161,[8 2 5 4 1 3 7 9 6 0]
23,2979719,[8 1 9 2 4 7 6 5 3 0],670460,[1 8 6 0 3 2 9 5 4 7]
24,2067729,[5 7 2 1 9 0 4 6 8 3],2510436,[6 9 2 0 7 3 5 1 4 8]
25,1786380,[4 9 2 5 0 6 7 1 3 8],2356591,[6 4 3 7 0 2 5 1 9 8]
26,1459255,[4 0 2 6 8 5 3 1 9 7],3086317,[8 4 5 2 6 1 7 0 9 3]
27,1532550,[4 2 0 1 7 5 6 3 8 9],1176323,[3 2 1 5 8 7 4 9 6 0]
28,1972352,[5 3 9 2 4 1 6 7 0 8],457768,[1 3 4 8 7 6 5 9 0 2]
29,2385793,[6 5 1 3 7 8 0 2 9 4],2553423,[7 0 3 6 4 5 8 2 9 1]
30,516870,[1 4 8 5 9 2 3 0 6 7],1830524,[5 0 4 2 6 3 9 7 1 8]
31,218104,[0 6 4 2 9 5 7 8 1 3],2881202,[7 9 3 5 6 0 1 4 2 8]
32,993437,[2 7 6 0 8 5 1 9 4 3],1181764,[3 2 4 6 5 0 1 9 7 8]
33,1691683,[4 6 9 5 3 1 8 0 7 2],1961001,[5 3 7 0 6 8 2 4 9 1]
34,3296367,[9 0 7 1 3 6 5 4 8 2],2542114,[7 0 1 4 8 3 5 9 2 6]
35,3056942,[8 3 7 4 6 2 5 1 0 9],641294,[1 7 9 2 6 0 5 4 3 8]
36,3551164,[9 7 0 5 2 1 3 8 4 6],1686610,[4 6 8 5 3 0 2 9 1 7]
37,2977457,[8 1 7 6 3 0 5 9 4 2],2826291,[7 8 0 6 3 4 1 5 9 2]
38,2318696,[6 3 5 0 4 7 2 8 1 9],2654095,[7 2 8 5 1 4 3 0 9 6]
39,2636155,[7 2 4 0 3 9 8 1 6 5],1712669,[4 7 3 8 6 1 0 9 5 2]
40,2044696,[5 6 7 4 9 0 3 8 1 2],3313240,[9 1 2 4 7 3 6 8 0 5]
41,3123785,[8 5 3 7 4 2 6 9 1 0],59171,[0 2 5 8 3 1 6 9 7 4]
42,2522728,[6 9 4 3 7 5 2 8 0 1],439197,[1 2 9 0 8 7 6 4 5 3]
43,2460538,[6 8 0 2 4 5 3 9 1 7],3125855,[8 5 4 1 3 7 9 6 2 0]
44,2554375,[7 0 3 8 6 4 2 1 9 5],1269527,[3 5 4 9 1 2 8 7 6 0]
45,571712,[1 6 2 5 0 4 7 8 3 9],1887988,[5 1 8 6 2 3 0 9 4 7]
46,3117174,[8 5 2 4 3 6 1 0 7 9],3059828,[8 3 9 0 6 4 7 2 1 5]
47,2375031,[6 4 9 1 5 8 3 2 7 0],2417000,[6 5 9 3 8 4 1 2 0 7]
48,2800181,[7 6 3 5 0 9 1 8 4 2],3044962,[8 3 5 1 0 7 4 9 2 6]
49,2197156,[6 0 4 9 5 7 1 8 2 3],1697081,[4 7 0 8 1 3 6 9 5 2]
50,3058820,[8 3 7 9 2 0 6 4 1 5],1671709,[4 6 3 7 8 9 2 0 5 1]
51,3572582,[9 7 4 6 8 2 3 1 0 5],1698977,[4 7 1 0 8 2 6 9 5 3]
52,128749,[0 4 2 6 8 9 5 1 7 3],1071177,[2 9 5 4 7 3 1 6 8 0]
53,1742290,[4 8 1 6 9 0 3 7 2 5],3473271,[9 5 1 0 8 7 4 3 6 2]
54,1377790,[3 8 1 4 6 5 9 7 0 2],1524434,[4 1 8 5 2 7 0 6 3 9]
55,203135,[0 6 1 4 2 8 9 7 5 3],2128544,[5 8 7 2 1 9 3 4 0 6]
56,645127,[1 8 0 2 3 4 6 5 9 7],2151671,[5 9 2 8 3 4 7 6 1 0]
57,2856719,[7 8 6 5 3 9 4 2 1 0],340967,[0 9 4 6 5 2 8 7 3 1]
58,2959762,[8 1 4 2 7 6 3 9 0 5],3207961,[8 7 4 3 5 0 1 2 9 6]
59,2769409,[7 5 6 3 2 4 0 1 9 8],1548119,[4 2 5 1 0 9 8 7 6 3]
60,52648,[0 2 4 6 1 8 7 9 3 5],3250417,[8 9 4 7 2 6 0 1 5 3]
61,1127145,[3 0 9 6 4 8 2 5 7 1],2649166,[7 2 6 5 3 1 9 8 0 4]
62,2517709,[6 9 3 4 7 8 2 0 5 1],2946125,[8 1 0 5 9 2 3 7 6 4]
63,95094,[0 3 4 9 1 6 5 2 7 8],380014,[1 0 5 4 8 7 9 6 2 3]
64,1251837,[3 5 0 4 7 9 8 2 6 1],1207421,[3 2 9 5 8 7 0 6 4 1]
65,2704779,[7 4 0 6 5 9 1 3 8 2],3599805,[9 8 2 1 6 3 7 4 5 0]
66,2509645,[6 9 1 8 4 5 3 0 7 2],1390287,[3 8 4 7 9 5 2 1 6 0]
67,73326,[0 2 8 5 9 1 4 3 6 7],1437740,[3 9 6 1 8 0 7 4 2 5]
68,154030,[0 4 8 5 9 3 7 6 1 2],2824434,[7 8 0 3 6 9 5 1 2 4]
69,3626648,[9 8 7 4 0 1 3 5 2 6],3397202,[9 3 2 0 5 1 4 7 6 8]
70,1848864,[5 0 8 7 9 2 1 3 4 6],1992656,[5 4 3 2 7 6 1 8 0 9]
71,1462438,[4 0 3 2 1 9 8 7 5 6],2061359,[5 7 0 9 8 6 4 3 2 1]
72,3431888,[9 4 0 8 5 1 3 6 2 7],3217248,[8 7 6 2 3 4 0 1 5 9]
73,1907215,[5 2 3 4 9 6 1 0 8 7],2796204,[7 6 2 8 4 5 3 0 1 9]
74,1457130,[4 0 2 1 8 7 9 3 5 6],2774134,[7 5 8 2 9 4 6 3 0 1]
75,106446,[0 3 7 1 9 2 5 4 6 8],1287207,[3 5 9 2 7 6 4 1 8 0]
76,2864116,[7 9 0 2 8 5 1 6 3 4],1384653,[3 8 2 7 0 6 9 4 5 1]
77,464641,[1 3 6 2 5 0 4 7 9 8],889982,[2 5 0 7 1 6 8 4 3 9]
78,1246982,[3 4 9 2 8 5 6 1 0 7],3031537,[8 3 1 5 4 9 0 2 7 6]
79,295344,[0 8 3 6 2 4 1 5 7 9],812867,[2 3 1 4 9 8 5 7 6 0]
80,1000595,[2 7 8 4 6 1 3 9 5 0],1611258,[4 3 9 6 8 0 7 1 2 5]
81,2353852,[6 4 3 0 2 7 1 9 5 8],1828342,[5 0 3 8 4 1 9 7 2 6]
82,1698736,[4 7 1 0 5 2 8 9 3 6],2710890,[7 4 1 9 0 6 8 2 3 5]
83,3555724,[9 7 1 4 5 0 2 8 3 6],3397601,[9 3 2 0 8 4 6 7 5 1]
84,2792095,[7 6 1 9 8 3 2 0 5 4],1040891,[2 8 7 4 6 0 3 9 5 1]
85,1245534,[3 4 9 0 8 5 2 1 6 7],2597431,[7 1 4 3 6 2 5 0 9 8]
86,20770,[0 1 6 2 9 3 5 8 4 7],179429,[0 5 4 7 2 3 1 9 8 6]
87,2081256,[5 7 4 9 3 8 0 1 2 6],2641514,[7 2 5 0 8 6 1 4 3 9]
88,1094205,[3 0 2 1 8 5 9 6 7 4],1363349,[3 7 8 4 5 1 0 9 6 2]
89,693144,[1 9 2 5 7 3 0 4 6 8],798703,[2 1 8 5 3 9 4 0 7 6]
90,2940375,[8 0 9 3 7 1 5 4 6 2],420108,[1 2 5 4 6 9 7 0 3 8]
91,2216242,[6 0 9 7 1 5 3 8 2 4],3375508,[9 2 6 7 1 3 0 8 4 5]
92,2108354,[5 8 2 3 1 7 0 6 4 9],596494,[1 6 8 3 4 7 9 5 0 2]
93,1116837,[3 0 7 6 1 9 8 4 5 2],3074136,[8 4 1 9 5 7 0 2 3 6]
94,2905018,[8 0 1 4 7 5 3 9 2 6],2936575,[8 0 7 5 4 3 2 1 9 6]
95,3246198,[8 9 4 0 5 6 2 1 3 7],199841,[0 5 9 6 4 2 7 8 3 1]
96,1131248,[3 1 0 6 4 2 7 8 5 9],589941,[1 6 7 0 4 2 9 5 8 3]
97,2367332,[6 4 7 5 9 3 8 1 0 2],2712450,[7 4 2 1 3 8 9 0 5 6]
98,906985,[2 5 4 9 7 1 0 3 8 6],350743,[0 9 6 5 1 8 3 2 7 4]
99,946010,[2 6 4 7 9 3 0 5 1 8],1151529,[3 1 6 5 4 0 7 8 9 2]
100,2887437,[7 9 4 8 1 6 5 2 3 0],3377776,[9 2 7 1 4 0 6 8 3 5]
1,183065,[0 5 6 3 2 7 8 9 4 1],469088,[1 3 7 0 6 2 5 8 4 9]
2,1975312,[5 3 9 8 2 7 4 6 0 1],1744451,[4 8 2 0 9 1 5 7 6 3]
3,2296909,[6 2 9 7 0 8 4 1 5 3],764825,[2 0 9 7 3 5 6 8 4 1]
4,1337482,[3 7 1 4 6 8 2 9 0 5],172779,[0 5 3 2 9 8 1 6 7 4]
5,2597259,[7 1 4 3 2 9 0 6 8 5],1507709,[4 1 5 2 0 6 3 9 8 7]
6,3027357,[8 3 0 6 5 9 7 2 4 1],2423431,[6 7 0 8 9 2 3 1 5 4]
7,152978,[0 4 8 3 5 9 1 6 2 7],1007327,[2 7 9 8 0 3 6 5 4 1]
8,1947265,[5 3 2 4 7 1 0 6 9 8],2363110,[6 4 5 9 0 3 8 7 1 2]
9,3592437,[9 8 0 6 3 7 5 2 4 1],212859,[0 6 3 2 7 9 1 5 8 4]
10,3491202,[9 5 4 6 8 1 7 0 2 3],2030796,[5 6 2 9 4 1 7 0 3 8]
11,363136,[1 0 2 3 6 4 8 9 5 7],3489086,[9 5 4 1 8 6 3 2 0 7]
12,1960816,[5 3 7 0 4 1 8 9 2 6],2138873,[5 9 0 3 6 8 4 7 2 1]
13,934262,[2 6 1 4 7 5 8 3 0 9],63112,[0 2 6 5 7 9 4 8 1 3]
14,3121703,[8 5 3 2 7 0 9 6 4 1],2439954,[6 7 4 0 8 9 5 1 2 3]
15,1638939,[4 5 7 1 2 9 0 6 8 3],2672305,[7 3 2 1 6 4 0 5 9 8]
16,471454,[1 3 7 5 8 6 9 4 0 2],710796,[1 9 6 0 3 4 7 2 5 8]
17,2876224,[7 9 2 5 6 3 4 8 0 1],3603127,[9 8 2 7 3 0 4 1 6 5]
18,1412958,[3 9 0 4 5 7 2 1 6 8],3182052,[8 6 9 2 4 0 5 1 3 7]
19,697993,[1 9 3 5 4 7 0 2 8 6],2677486,[7 3 4 1 8 2 9 6 0 5]
20,3403776,[9 3 4 2 5 8 0 1 6 7],585019,[1 6 5 0 7 2 9 3 8 4]
21,3342088,[9 1 8 0 6 5 4 7 2 3],286403,[0 8 1 7 6 5 3 9 4 2]
22,3328381,[9 1 5 3 7 4 6 0 8 2],1688162,[4 6 8 9 5 0 1 3 2 7]
23,1191480,[3 2 6 4 9 0 1 5 7 8],1976171,[5 4 0 1 8 2 6 9 7 3]
24,2925293,[8 0 5 3 9 4 1 7 6 2],1351180,[3 7 5 0 6 9 1 8 2 4]
25,1332035,[3 7 0 4 1 5 6 9 8 2],2253016,[6 1 9 0 3 2 7 8 4 5]
26,666691,[1 8 5 2 9 6 7 0 4 3],376610,[1 0 4 8 2 6 3 7 5 9]
27,1494295,[4 1 0 6 5 7 3 2 9 8],3570037,[9 7 4 2 3 1 6 0 8 5]
28,2744289,[7 5 0 4 6 1 3 8 9 2],2664557,[7 3 0 6 8 5 1 9 4 2]
29,2335138,[6 3 9 2 1 5 4 8 0 7],2079822,[5 7 4 6 3 9 1 0 2 8]
30,1413608,[3 9 0 5 4 1 6 7 2 8],2883012,[7 9 4 0 2 1 6 3 5 8]
