98%,Optima 1, Optima [1],Optima 2, Optima [2]
65,364998,[1 0 2 5 9 7 4 3 6 8],1322850,[3 6 8 4 1 7 9 0 2 5]
66,2107343,[5 8 2 0 9 1 7 6 4 3],1373259,[3 8 0 5 2 9 1 6 7 4]
67,1118396,[3 0 7 9 2 8 6 4 1 5],1647403,[4 5 8 9 0 2 7 1 6 3]
68,2018369,[5 6 0 4 2 8 7 9 3 1],361410,[0 9 8 5 7 4 6 1 2 3]
69,1596200,[4 3 6 7 9 5 1 2 0 8],2598770,[7 1 4 6 3 5 0 8 2 9]
70,229880,[0 6 7 5 2 8 3 4 1 9],284343,[0 8 1 4 9 5 6 3 7 2]
71,1654061,[4 6 0 2 3 9 1 8 7 5],79576,[0 2 9 7 5 1 6 8 3 4]
72,362865,[0 9 8 7 6 5 2 3 4 1],552602,[1 5 7 6 4 0 2 8 3 9]
73,898777,[2 5 3 4 1 9 0 6 8 7],132042,[0 4 3 2 6 5 9 1 7 8]
74,2089337,[5 7 8 3 9 0 4 6 2 1],1349947,[3 7 4 8 9 2 6 0 5 1]
75,2053326,[5 6 9 2 8 0 3 1 4 7],2337889,[6 3 9 8 0 4 1 2 7 5]
76,2500965,[6 9 0 2 5 3 8 4 7 1],2925463,[8 0 5 4 1 9 3 2 7 6]
77,1547780,[4 2 5 0 8 1 9 6 3 7],1345864,[3 7 4 0 2 6 8 9 1 5]
78,1824993,[5 0 3 1 8 4 6 7 9 2],3233821,[8 9 1 5 3 4 6 0 7 2]
79,6245,[0 1 3 4 8 2 5 9 7 6],267470,[0 7 6 1 4 9 5 3 2 8]
80,3428953,[9 4 0 3 5 7 1 2 8 6],3541474,[9 6 7 4 5 1 2 8 0 3]
81,1923772,[5 2 7 6 9 3 0 8 1 4],1867142,[5 1 3 6 2 7 8 4 0 9]
82,1301460,[3 6 2 1 7 5 8 0 4 9],3078481,[8 4 2 7 6 0 1 3 9 5]
83,1807346,[4 9 7 5 1 2 0 6 3 8],2496196,[6 8 9 1 7 4 0 5 2 3]
84,2735347,[7 4 8 6 0 3 9 1 5 2],1082995,[2 9 7 8 0 6 5 1 4 3]
85,2375083,[6 4 9 1 7 2 8 0 5 3],808379,[2 3 0 5 8 6 4 9 7 1]
86,1583522,[4 3 2 1 6 0 5 8 7 9],2166363,[5 9 6 7 8 0 1 3 4 2]
87,1958353,[5 3 6 4 9 7 0 1 8 2],3013969,[8 2 7 0 1 5 3 4 9 6]
88,765935,[2 0 9 8 6 5 7 4 3 1],613955,[1 7 2 8 6 3 4 9 5 0]
89,37509,[0 1 9 5 2 6 8 4 7 3],926591,[2 5 9 7 8 3 6 4 1 0]
90,2268902,[6 2 3 1 4 7 8 5 0 9],1108565,[3 0 5 9 7 1 2 8 6 4]
91,986252,[2 7 4 6 8 5 9 1 0 3],2115799,[5 8 3 7 4 6 1 0 9 2]
92,3500292,[9 5 7 3 4 0 6 1 2 8],1770183,[4 8 9 1 5 3 6 2 7 0]
93,29035,[0 1 7 8 3 9 6 2 5 4],1901371,[5 2 1 3 8 7 9 0 6 4]
94,3053464,[8 3 6 7 9 2 4 5 0 1],270609,[0 7 6 5 9 1 3 4 8 2]
95,877096,[2 4 8 0 3 1 7 9 5 6],1966231,[5 3 8 0 9 2 4 1 7 6]
96,3050618,[8 3 6 1 9 7 0 4 2 5],1566233,[4 2 8 7 1 9 5 6 3 0]
97,1474295,[4 0 6 5 7 8 9 3 2 1],510636,[1 4 7 3 2 5 8 0 6 9]
98,2593328,[7 1 3 5 9 0 4 6 2 8],2711883,[7 4 2 0 6 1 3 8 9 5]
99,3037950,[8 3 2 7 4 1 5 0 6 9],969142,[2 7 0 4 1 3 9 8 5 6]
100,3176334,[8 6 7 1 4 3 2 0 5 9],3015481,[8 2 7 3 1 0 4 5 9 6]
1,1998603,[5 4 6 3 9 0 1 7 8 2],734657,[2 0 3 8 5 1 7 9 6 4]
2,3531457,[9 6 4 5 7 8 0 1 3 2],777222,[2 1 4 3 6 9 5 0 7 8]
3,2412042,[6 5 8 4 0 2 9 1 3 7],3118658,[8 5 2 7 3 9 0 4 1 6]
4,2428820,[6 7 1 9 3 0 8 4 2 5],3155088,[8 6 2 0 1 5 3 4 7 9]
5,2291861,[6 2 8 7 0 9 1 5 4 3],1216804,[3 4 1 6 0 2 5 9 7 8]
6,1107366,[3 0 5 8 1 2 6 4 7 9],573038,[1 6 2 7 9 3 5 4 0 8]
7,1995726,[5 4 3 9 8 0 2 1 6 7],1723026,[4 7 6 9 0 3 8 1 2 5]
8,1518641,[4 1 7 3 2 5 8 9 6 0],538435,[1 5 3 8 7 9 6 0 4 2]
9,2888262,[7 9 5 0 3 8 2 1 4 6],2468089,[6 8 1 5 9 3 0 2 7 4]
10,3211418,[8 7 5 1 2 9 0 4 3 6],2625572,[7 2 0 9 5 6 8 3 1 4]
11,3464180,[9 4 8 2 3 0 7 5 1 6],2980615,[8 1 9 3 6 4 2 0 7 5]
12,3268112,[9 0 1 5 2 4 6 7 3 8],2816579,[7 6 8 5 9 2 1 4 3 0]
13,2632938,[7 2 3 4 9 0 8 1 5 6],1886709,[5 1 8 3 4 6 9 2 7 0]
14,2822205,[7 6 9 8 4 1 5 2 3 0],1362117,[3 7 8 1 6 9 5 2 4 0]
15,2119599,[5 8 4 3 9 1 6 2 7 0],365908,[1 0 2 7 4 5 3 9 6 8]
16,1150468,[3 1 6 2 9 4 0 8 5 7],1897208,[5 2 0 6 1 3 7 8 4 9]
17,1286869,[3 5 9 2 1 8 6 0 7 4],277186,[0 7 8 9 6 5 2 4 1 3]
18,2496779,[6 8 9 2 5 3 1 7 4 0],2976438,[8 1 7 4 9 5 2 0 3 6]
19,716730,[1 9 7 2 4 6 8 0 3 5],230740,[0 6 7 8 3 9 1 5 2 4]
20,1008861,[2 8 0 3 4 1 9 6 7 5],1928946,[5 2 8 7 0 4 9 1 3 6]
21,1750161,[4 8 3 1 7 6 2 5 9 0],2328491,[6 3 8 0 1 2 5 9 7 4]
22,1022937,[2 8 3 9 6 4 1 5 7 0],2773152,[7 5 8 1 4 6 0 2 3 9]
23,2870286,[7 9 1 4 5 0 3 2 6 8],2338185,[6 3 9 8 2 7 1 4 5 0]
24,1964809,[5 3 7 8 9 2 0 1 6 4],212206,[0 6 3 1 8 4 9 7 2 5]
25,1622983,[4 5 2 0 1 9 6 3 8 7],283772,[0 8 1 4 2 7 9 5 3 6]
26,2259759,[6 2 0 4 7 3 8 5 9 1],1078589,[2 9 7 0 1 4 3 8 6 5]
27,2497344,[6 8 9 3 4 1 0 2 5 7],1718553,[4 7 5 9 8 1 2 3 6 0]
28,3088076,[8 4 5 6 9 7 3 1 0 2],903691,[2 5 4 3 0 8 9 1 7 6]
29,1090628,[3 0 1 5 8 6 9 4 2 7],1783457,[4 9 1 8 0 2 6 7 5 3]
30,1896439,[5 2 0 3 9 7 4 1 8 6],2527631,[6 9 5 3 4 2 8 7 1 0]
31,349503,[0 9 6 3 4 5 7 2 8 1],1786021,[4 9 2 3 6 5 7 0 8 1]
32,1933851,[5 2 9 6 8 3 0 4 7 1],804046,[2 1 9 5 7 3 8 6 0 4]
33,455820,[1 3 4 6 0 7 8 2 5 9],344920,[0 9 5 4 1 3 7 8 2 6]
34,3057926,[8 3 7 6 0 5 4 2 1 9],1763009,[4 8 6 7 3 5 2 9 1 0]
35,2394649,[6 5 3 0 9 4 1 2 8 7],651437,[1 8 2 3 7 6 0 9 5 4]
36,2569044,[7 0 6 8 1 5 4 2 3 9],384645,[1 0 6 4 3 5 9 7 8 2]
37,309589,[0 8 6 3 9 7 4 1 5 2],3034110,[8 3 2 0 1 5 6 4 7 9]
38,182458,[0 5 6 2 4 7 3 9 1 8],952908,[2 6 7 0 4 9 5 1 3 8]
39,3319571,[9 1 3 6 5 0 4 8 7 2],3472102,[9 5 0 8 3 1 7 6 2 4]
40,1607750,[4 3 8 9 7 6 2 1 0 5],2575695,[7 0 9 1 4 2 6 5 8 3]
41,1057556,[2 9 1 7 6 8 5 3 0 4],526833,[1 5 0 6 8 3 4 7 9 2]
42,1183843,[3 2 4 9 1 5 8 0 7 6],1206562,[3 2 9 4 7 6 1 8 0 5]
43,628295,[1 7 5 6 4 8 9 3 2 0],3369161,[9 2 5 4 3 1 7 8 6 0]
44,82748,[0 3 1 5 9 6 8 4 2 7],479594,[1 3 9 2 0 7 4 6 5 8]
45,3254338,[8 9 5 4 7 2 1 6 0 3],3240718,[8 9 2 7 6 5 4 3 0 1]
46,2941833,[8 0 9 5 7 2 3 4 6 1],2123377,[5 8 6 2 0 9 1 3 7 4]
47,192366,[0 5 8 2 3 1 6 4 7 9],1525034,[4 1 8 6 0 7 2 5 3 9]
48,2055650,[5 6 9 8 0 3 1 4 2 7],2856769,[7 8 6 5 4 2 0 1 9 3]
49,2540077,[6 9 8 7 5 1 3 0 4 2],1843003,[5 0 7 6 8 2 9 1 4 3]
50,1556798,[4 2 6 9 1 3 7 5 0 8],3334445,[9 1 6 5 2 0 3 8 7 4]
51,1422115,[3 9 2 1 0 8 7 4 6 5],1929474,[5 2 8 7 6 9 4 0 1 3]
52,869084,[2 4 6 5 0 3 9 7 1 8],831375,[2 3 6 9 7 0 5 4 8 1]
53,2335061,[6 3 9 2 0 8 1 7 5 4],1194206,[3 2 6 9 5 7 4 1 0 8]
54,1259046,[3 5 1 8 7 0 4 2 6 9],2030749,[5 6 2 9 3 8 4 0 7 1]
55,2711249,[7 4 1 9 5 6 3 8 2 0],3351534,[9 2 0 8 7 4 3 1 5 6]
56,3377601,[9 2 7 1 0 6 4 5 8 3],3459376,[9 4 7 2 6 0 5 8 1 3]
57,275926,[0 7 8 6 2 3 9 5 1 4],3241033,[8 9 3 0 4 6 1 2 7 5]
58,634213,[1 7 6 8 9 0 4 2 5 3],1575787,[4 3 0 7 6 5 9 1 8 2]
59,2376998,[6 4 9 5 2 1 7 3 0 8],3466183,[9 4 8 6 0 7 2 1 5 3]
60,1438446,[3 9 6 2 8 0 4 1 5 7],2880895,[7 9 3 5 1 4 2 0 8 6]
61,2767816,[7 5 6 1 2 0 8 9 3 4],3548707,[9 7 0 1 6 4 8 2 5 3]
62,2575204,[7 0 8 9 5 1 2 6 3 4],2407375,[6 5 7 4 3 2 1 0 9 8]
63,1305794,[3 6 4 0 7 8 1 5 2 9],1227251,[3 4 5 6 7 0 2 9 8 1]
64,1259372,[3 5 1 9 0 7 8 4 2 6],1909222,[5 2 3 8 7 0 9 6 1 4]
65,83177,[0 3 1 6 7 2 8 9 5 4],514618,[1 4 8 0 7 5 3 9 2 6]
66,2777379,[7 5 9 0 3 8 1 4 6 2],3337314,[9 1 7 2 0 8 6 3 4 5]
67,1297491,[3 6 1 5 0 7 2 8 9 4],1278136,[3 5 7 6 1 0 8 9 2 4]
68,1018744,[2 8 3 0 9 5 6 7 1 4],2984460,[8 2 0 3 1 6 7 4 5 9]
69,1852791,[5 0 9 6 2 8 4 3 7 1],1081328,[2 9 7 4 8 0 3 5 1 6]
70,2716694,[7 4 3 0 2 1 8 6 5 9],1871418,[5 1 4 3 2 0 9 6 7 8]
71,3221747,[8 7 9 1 4 6 2 5 3 0],2550854,[7 0 3 1 9 2 6 5 4 8]
72,378985,[1 0 5 3 6 4 2 7 9 8],2030526,[5 6 2 9 1 0 4 3 7 8]
73,1812752,[4 9 8 5 6 1 2 3 0 7],384441,[1 0 6 3 9 7 4 5 8 2]
74,2647706,[7 2 6 3 4 1 0 8 5 9],2515123,[6 9 3 0 2 4 8 1 7 5]
75,3474128,[9 5 1 3 2 0 6 7 4 8],116818,[0 3 9 2 4 6 5 8 1 7]
76,2490662,[6 8 7 1 2 4 5 3 0 9],512014,[1 4 7 6 0 8 9 5 2 3]
77,2924196,[8 0 5 2 4 3 7 1 6 9],325924,[0 9 1 6 7 2 3 8 4 5]
78,2274834,[6 2 4 3 5 9 8 0 1 7],2829801,[7 8 1 4 2 6 3 5 9 0]
79,2606950,[7 1 6 2 8 4 9 5 0 3],515738,[1 4 8 3 2 9 0 6 5 7]
80,3483913,[9 5 3 1 7 6 0 2 8 4],1795014,[4 9 5 1 0 6 3 2 7 8]
81,2152740,[5 9 3 0 8 4 6 1 2 7],3461922,[9 4 7 8 1 2 6 0 3 5]
82,3340396,[9 1 7 6 3 5 0 8 2 4],792928,[2 1 7 4 3 8 6 9 0 5]
83,2745994,[7 5 0 8 9 2 3 6 1 4],1789599,[4 9 3 0 6 2 7 5 8 1]
84,3552067,[9 7 0 6 3 4 8 1 5 2],1044012,[2 8 9 1 0 3 6 4 5 7]
85,932721,[2 6 1 0 5 8 4 7 9 3],1518203,[4 1 7 2 6 8 3 9 5 0]
86,2412992,[6 5 8 7 2 1 3 4 0 9],387896,[1 0 6 9 7 4 3 5 2 8]
87,1634092,[4 5 6 1 7 3 0 9 2 8],3272163,[9 0 2 3 7 1 4 6 8 5]
88,2008938,[5 4 8 6 1 0 9 2 3 7],1426126,[3 9 2 8 6 1 7 5 0 4]
89,719947,[1 9 7 6 8 3 5 0 4 2],2770391,[7 5 6 4 8 2 9 3 1 0]
90,3116693,[8 5 2 3 7 4 0 9 6 1],1318458,[3 6 7 5 1 0 9 2 4 8]
91,1631615,[4 5 3 8 0 7 9 6 2 1],2663969,[7 3 0 5 9 6 4 8 2 1]
92,3161115,[8 6 3 1 4 7 0 5 9 2],3031121,[8 3 1 4 9 2 6 7 5 0]
93,2735204,[7 4 8 5 9 1 6 2 0 3],3111687,[8 5 1 3 7 6 4 2 9 0]
94,367660,[1 0 2 9 6 8 3 7 4 5],2116255,[5 8 3 9 1 4 2 0 7 6]
95,411273,[1 2 3 7 4 5 6 8 9 0],1194080,[3 2 6 9 4 7 1 5 0 8]
96,614891,[1 7 3 0 2 4 6 9 8 5],377681,[1 0 4 9 6 3 7 8 5 2]
97,1482999,[4 0 8 2 7 3 6 5 9 1],1215350,[3 4 1 0 9 8 6 5 2 7]
98,2700947,[7 3 9 8 1 6 2 5 4 0],2800689,[7 6 3 5 9 0 2 4 8 1]
99,547822,[1 5 6 7 9 0 8 4 2 3],3164877,[8 6 3 9 4 7 5 1 2 0]
100,1050674,[2 9 0 5 3 7 1 6 4 8],3150598,[8 6 1 0 7 9 5 4 2 3]
1,53330,[0 2 4 7 1 6 3 8 5 9],3411140,[9 3 5 7 6 0 8 2 1 4]
2,447548,[1 3 0 8 6 5 9 4 2 7],1217473,[3 4 1 6 9 7 0 2 8 5]
3,125746,[0 4 1 9 6 8 3 7 2 5],2591380,[7 1 3 2 0 9 4 8 5 6]
4,765699,[2 0 9 8 4 7 1 5 6 3],80586,[0 2 9 8 7 4 6 1 3 5]
5,2644088,[7 2 5 6 3 0 4 8 1 9],1700290,[4 7 1 3 6 0 5 9 2 8]
6,960766,[2 6 8 5 3 1 9 7 0 4],2017735,[5 6 0 3 4 7 2 1 9 8]
7,3382885,[9 2 8 1 4 6 5 0 7 3],2384996,[6 5 1 2 4 9 8 3 0 7]
8,2481916,[6 8 4 3 0 7 1 9 2 5],2292466,[6 2 8 7 9 5 1 4 0 3]
9,2954968,[8 1 3 4 0 7 6 9 2 5],34053,[0 1 8 7 3 6 9 4 5 2]
10,2449829,[6 7 8 0 4 2 1 9 5 3],2746003,[7 5 0 8 9 2 6 1 4 3]
11,2456192,[6 7 9 2 3 1 4 5 0 8],812911,[2 3 1 5 0 6 7 4 9 8]
12,1564847,[4 2 8 5 3 1 9 7 6 0],2387733,[6 5 1 8 2 7 9 3 4 0]
13,669448,[1 8 5 7 6 4 3 9 0 2],3036331,[8 3 2 5 0 7 9 1 6 4]
14,3326355,[9 1 4 8 7 5 0 3 6 2],239853,[0 6 9 5 1 7 8 3 4 2]
15,910865,[2 5 6 8 0 4 7 9 3 1],2705658,[7 4 0 8 9 1 6 2 3 5]
16,1256909,[3 5 1 4 8 2 0 9 7 6],3115213,[8 5 2 0 7 1 6 3 9 4]
17,163936,[0 5 1 6 8 2 7 9 3 4],3156046,[8 6 2 1 4 3 9 7 0 5]
18,3426959,[9 3 8 7 4 6 5 2 1 0],1733828,[4 8 0 1 2 6 9 5 3 7]
19,3369464,[9 2 5 4 7 8 1 3 0 6],2811581,[7 6 5 8 9 4 0 3 2 1]
20,193948,[0 5 8 4 3 2 1 9 6 7],491569,[1 4 2 6 8 5 0 3 9 7]
21,3001340,[8 2 4 5 6 0 9 3 1 7],3133762,[8 5 6 7 2 4 1 9 0 3]
22,3304724,[9 0 8 5 7 2 6 3 1 4],1687647,[4 6 8 7 9 3 2 1 5 0]
23,697548,[1 9 3 4 7 8 5 0 2 6],2378926,[6 5 0 1 2 4 9 8 3 7]
24,1443758,[3 9 7 4 1 2 6 5 0 8],1153936,[3 1 6 9 7 0 5 8 2 4]
25,477707,[1 3 8 7 4 9 2 6 5 0],2713042,[7 4 2 3 0 8 5 9 1 6]
26,1574793,[4 3 0 6 2 5 7 8 9 1],2078951,[5 7 4 3 2 6 9 8 1 0]
27,1713782,[4 7 5 0 2 6 8 3 1 9],1879554,[5 1 6 9 3 8 7 0 2 4]
28,626328,[1 7 5 2 9 4 0 3 6 8],1713770,[4 7 5 0 2 6 1 8 3 9]
29,117666,[0 3 9 4 5 6 8 1 2 7],1402496,[3 8 7 1 9 4 2 5 0 6]
30,3474554,[9 5 1 3 7 6 0 4 2 8],1684085,[4 6 8 1 0 2 3 9 7 5]
31,1017549,[2 8 1 9 3 5 7 4 6 0],1445906,[3 9 7 8 1 2 0 5 4 6]
32,3544964,[9 6 8 2 4 1 7 3 0 5],758991,[2 0 8 6 1 9 5 4 7 3]
33,1649355,[4 5 9 1 7 6 0 3 8 2],844703,[2 3 9 6 1 0 8 7 5 4]
34,684641,[1 8 9 6 7 2 4 5 3 0],1391737,[3 8 5 0 9 7 1 2 6 4]
35,1082877,[2 9 7 6 8 5 4 1 3 0],804351,[2 1 9 6 0 8 5 4 7 3]
36,1495489,[4 1 0 8 2 6 3 5 9 7],2199369,[6 0 5 3 8 1 4 7 9 2]
37,3433679,[9 4 1 2 8 7 6 5 3 0],2952040,[8 1 2 7 0 4 6 9 3 5]
38,975744,[2 7 1 6 3 4 0 5 8 9],1647088,[4 5 8 7 3 6 2 9 0 1]
39,2320506,[6 3 5 2 9 4 8 0 1 7],2141908,[5 9 0 8 7 2 1 6 3 4]
40,2550199,[7 0 2 9 8 5 3 1 6 4],1938438,[5 3 0 7 2 8 4 1 6 9]
41,486981,[1 4 0 7 5 2 9 6 8 3],458851,[1 3 5 0 4 8 9 2 7 6]
42,3139917,[8 5 7 9 6 4 3 1 2 0],2863725,[7 9 0 2 4 3 8 5 6 1]
43,49352,[0 2 3 8 6 4 5 7 1 9],1818278,[5 0 1 8 4 3 7 6 2 9]
44,2809505,[7 6 5 3 0 4 8 9 2 1],1113953,[3 0 7 1 2 9 6 8 5 4]
45,1250081,[3 5 0 1 4 6 8 9 7 2],3142011,[8 5 9 2 7 3 0 4 6 1]
46,2271675,[6 2 3 8 0 7 1 5 9 4],398826,[1 0 9 2 8 5 7 3 4 6]
47,3108355,[8 5 0 7 1 9 6 2 4 3],1015012,[2 8 1 4 7 5 0 9 3 6]
48,1086483,[2 9 8 5 0 1 3 6 7 4],2472433,[6 8 2 4 9 5 0 1 7 3]
49,2280044,[6 2 5 3 8 1 9 4 0 7],2601012,[7 1 5 0 6 2 8 3 4 9]
50,1291696,[3 6 0 4 1 2 8 9 5 7],1816696,[5 0 1 6 3 2 8 9 4 7]
51,2197002,[6 0 4 9 3 2 8 1 5 7],528488,[1 5 0 9 2 3 6 7 4 8]
52,1530294,[4 1 9 6 3 5 2 0 7 8],364450,[1 0 2 5 4 3 7 9 6 8]
53,1446218,[3 9 7 8 4 6 0 2 1 5],1433870,[3 9 5 4 2 8 6 1 0 7]
54,2701344,[7 3 9 8 6 1 0 2 4 5],2167947,[5 9 7 1 0 3 2 6 8 4]
55,1775033,[4 9 0 2 3 8 6 7 5 1],2555276,[7 0 3 9 8 6 5 2 1 4]
56,1905759,[5 2 3 0 9 4 7 6 8 1],3299055,[9 0 7 5 1 2 6 4 8 3]
57,3165402,[8 6 4 0 3 2 9 1 5 7],3483572,[9 5 3 1 2 7 8 4 0 6]
58,1163234,[3 1 8 7 5 6 0 4 2 9],3270749,[9 0 1 8 6 3 2 7 5 4]
59,891903,[2 5 0 9 7 4 6 3 8 1],1206288,[3 2 9 4 5 6 0 1 7 8]
60,2534616,[6 9 7 8 1 5 0 2 3 4],1196676,[3 2 7 5 0 4 8 1 6 9]
61,1299108,[3 6 1 8 2 9 5 0 4 7],1303715,[3 6 2 7 8 1 4 9 5 0]
62,865528,[2 4 5 8 0 7 6 9 1 3],1263846,[3 5 2 8 4 0 6 1 7 9]
63,891112,[2 5 0 8 6 9 4 7 1 3],2056142,[5 6 9 8 4 2 3 1 0 7]
64,1132882,[3 1 0 8 5 7 4 9 2 6],2948061,[8 1 0 9 5 2 7 4 6 3]
65,2435640,[6 7 3 1 9 0 2 4 5 8],3420245,[9 3 7 5 2 0 1 8 6 4]
66,1047035,[2 8 9 6 1 3 4 7 5 0],1040224,[2 8 7 3 6 4 5 9 0 1]
67,2446813,[6 7 5 3 2 0 8 1 9 4],2115067,[5 8 3 6 4 2 9 0 7 1]
68,58868,[0 2 5 7 8 4 9 3 1 6],358020,[0 9 8 1 3 5 6 2 4 7]
69,2112024,[5 8 3 0 4 2 1 6 7 9],423492,[1 2 6 0 4 3 8 5 7 9]
70,1503774,[4 1 3 5 7 6 2 0 8 9],2791900,[7 6 1 9 4 8 0 5 2 3]
71,3074869,[8 4 2 0 6 9 5 1 7 3],197925,[0 5 9 2 8 3 7 4 6 1]
72,1861753,[5 1 2 4 8 7 0 3 9 6],501927,[1 4 5 7 0 8 6 3 9 2]
73,654108,[1 8 2 7 4 9 5 0 3 6],2469649,[6 8 2 0 1 5 3 4 9 7]
74,2363617,[6 4 5 9 7 8 0 1 3 2],2295030,[6 2 9 3 5 1 4 0 7 8]
75,2715008,[7 4 2 6 9 0 3 5 1 8],1562514,[4 2 8 0 1 9 7 3 5 6]
76,2965801,[8 1 5 4 2 0 3 6 9 7],791466,[2 1 7 0 4 6 9 3 5 8]
77,2053237,[5 6 9 2 7 1 4 0 8 3],1221775,[3 4 2 5 9 6 1 0 8 7]
78,1870948,[5 1 4 2 7 3 0 9 6 8],2637969,[7 2 4 3 9 0 5 6 8 1]
79,1201228,[3 2 8 4 5 1 0 9 6 7],1179450,[3 2 4 0 1 8 9 5 6 7]
80,1909402,[5 2 3 8 9 6 1 7 0 4],1080683,[2 9 7 3 8 5 1 6 4 0]
81,1563604,[4 2 8 1 7 0 3 9 5 6],3233014,[8 9 1 4 2 6 7 5 0 3]
82,1013478,[2 8 1 0 6 7 4 3 5 9],65803,[0 2 7 1 5 4 9 3 8 6]
83,16555,[0 1 5 3 9 8 7 2 6 4],3362043,[9 2 4 0 6 1 3 7 8 5]
84,1734707,[4 8 0 2 3 9 5 7 6 1],1789675,[4 9 3 0 6 8 7 1 5 2]
85,1050192,[2 9 0 4 6 7 1 3 5 8],3056940,[8 3 7 4 6 2 5 0 1 9]
86,1202065,[3 2 8 5 6 1 0 4 9 7],2375207,[6 4 9 1 8 2 7 5 3 0]
87,2351613,[6 4 2 7 0 8 9 3 5 1],2912576,[8 0 2 9 3 5 4 6 1 7]
88,1348773,[3 7 4 6 1 8 9 2 5 0],1597849,[4 3 7 0 2 6 1 5 9 8]
89,2582443,[7 1 0 4 8 3 9 2 6 5],628694,[1 7 5 8 2 0 6 4 3 9]
90,430074,[1 2 7 4 3 9 8 0 5 6],3555554,[9 7 1 4 2 6 0 5 3 8]
91,781054,[2 1 4 9 7 6 8 5 0 3],2422160,[6 7 0 5 1 8 3 4 2 9]
92,799171,[2 1 8 5 9 6 7 0 4 3],2615162,[7 1 8 9 2 0 3 5 4 6]
93,429765,[1 2 7 3 9 4 8 5 6 0],830056,[2 3 6 7 9 0 5 8 1 4]
94,649497,[1 8 0 9 2 5 4 6 7 3],2338159,[6 3 9 8 2 5 1 0 7 4]
95,2197467,[6 0 5 1 2 4 3 8 9 7],2346138,[6 4 1 5 7 0 9 2 3 8]
96,1686971,[4 6 8 7 0 1 3 9 5 2],2689782,[7 3 6 5 8 9 1 0 2 4]
97,491043,[1 4 2 6 0 3 5 8 9 7],2063487,[5 7 1 3 9 6 4 2 8 0]
98,2346006,[6 4 1 5 3 0 7 2 8 9],1530593,[4 1 9 6 7 8 3 5 2 0]
99,2165637,[5 9 6 4 7 8 3 1 2 0],121219,[0 4 1 2 6 3 9 5 8 7]
100,2628525,[7 2 1 5 8 3 9 4 6 0],3461432,[9 4 7 6 3 1 2 5 0 8]
1,56308,[0 2 5 3 4 6 1 9 7 8],1921058,[5 2 7 1 0 9 3 6 4 8]
2,2146737,[5 9 1 8 4 3 2 6 7 0],1552638,[4 2 6 0 5 8 3 1 7 9]
3,2917984,[8 0 3 9 6 4 5 7 1 2],1986533,[5 4 2 1 0 7 3 9 8 6]
4,1904634,[5 2 1 9 3 8 7 0 4 6],664333,[1 8 4 7 6 0 5 2 9 3]
5,831627,[2 3 7 0 1 5 4 8 9 6],1309113,[3 6 4 8 1 2 5 7 9 0]
6,1057529,[2 9 1 7 6 5 4 8 3 0],3283869,[9 0 4 5 8 3 7 2 6 1]
7,2763452,[7 5 4 2 0 8 9 3 1 6],2965887,[8 1 5 4 2 7 6 3 9 0]
8,17731,[0 1 5 6 7 8 9 2 4 3],652510,[1 8 2 5 3 6 9 7 0 4]
9,862785,[2 4 5 1 3 9 6 7 8 0],481843,[1 3 9 6 2 4 8 0 7 5]
10,261370,[0 7 4 9 1 2 5 8 3 6],2517659,[6 9 3 4 7 2 1 8 5 0]
11,2012012,[5 4 9 1 3 7 8 2 0 6],2564694,[7 0 5 9 1 4 3 2 6 8]
12,2243465,[6 1 7 0 9 4 5 8 3 2],706107,[1 9 5 0 7 3 2 6 8 4]
13,70331,[0 2 7 9 6 1 4 8 5 3],1335624,[3 7 1 0 2 5 4 6 8 9]
14,711004,[1 9 6 0 5 2 3 8 4 7],2818996,[7 6 9 2 1 5 0 8 3 4]
15,3431658,[9 4 0 8 2 1 7 3 5 6],2916975,[8 0 3 7 4 1 6 5 9 2]
16,1645760,[4 5 8 3 7 6 1 2 0 9],2283196,[6 2 7 0 1 8 3 9 4 5]
17,1066448,[2 9 4 6 1 0 5 7 3 8],1764942,[4 8 7 1 2 9 3 0 5 6]
18,1590087,[4 3 5 6 2 8 7 1 9 0],1326708,[3 6 9 1 5 8 4 0 2 7]
19,2527033,[6 9 5 2 7 4 0 1 8 3],748602,[2 0 6 5 8 3 9 1 4 7]
20,1961716,[5 3 7 1 6 8 0 9 2 4],860852,[2 4 3 8 6 7 9 1 0 5]
21,266589,[0 7 5 9 2 4 8 3 6 1],1691642,[4 6 9 5 3 0 1 7 2 8]
22,825527,[2 3 5 8 6 1 9 7 4 0],3187949,[8 7 0 4 6 2 1 9 5 3]
23,1707878,[4 7 2 9 0 3 6 5 1 8],3280068,[9 0 3 7 5 8 4 1 2 6]
24,958654,[2 6 8 1 4 7 9 5 0 3],3353937,[9 2 1 5 3 6 4 7 8 0]
25,16818,[0 1 5 4 6 2 9 3 7 8],3262874,[8 9 7 2 5 4 0 3 1 6]
26,1351123,[3 7 5 0 6 2 9 1 8 4],3011201,[8 2 6 4 1 3 7 9 5 0]
27,2390955,[6 5 2 3 8 7 0 4 9 1],2134553,[5 8 9 3 4 7 2 6 1 0]
28,1675057,[4 6 5 2 3 9 0 1 8 7],3031239,[8 3 1 5 0 4 7 6 9 2]
29,1769991,[4 8 9 1 2 7 5 3 6 0],1184423,[3 2 5 0 1 4 9 8 7 6]
30,262242,[0 7 5 1 3 4 9 2 6 8],2603841,[7 1 5 6 3 8 2 4 9 0]
