100%,Optima 1, Optima [1],Optima 2, Optima [2]
65,2780686,[7 5 9 6 0 2 8 4 1 3],2351653,[6 4 2 7 1 0 8 3 9 5]
66,2985679,[8 2 0 4 7 6 3 1 9 5],168629,[0 5 2 6 3 4 1 9 8 7]
67,1128497,[3 0 9 8 4 1 6 7 5 2],2876951,[7 9 2 6 5 3 8 4 1 0]
68,400821,[1 0 9 5 7 2 8 4 6 3],41045,[0 2 1 4 3 5 6 9 8 7]
69,564826,[1 6 0 2 5 9 4 8 3 7],1280836,[3 5 8 0 9 6 1 7 2 4]
70,1621040,[4 5 1 7 3 8 2 6 0 9],2414327,[6 5 9 0 2 3 8 7 4 1]
71,1478667,[4 0 7 3 8 2 1 6 9 5],2120876,[5 8 4 7 3 9 6 1 0 2]
72,2490661,[6 8 7 1 2 4 5 0 9 3],1589164,[4 3 5 2 1 0 6 9 7 8]
73,2932669,[8 0 6 9 1 7 4 2 5 3],1604913,[4 3 8 5 0 2 6 7 9 1]
74,2182604,[6 0 2 1 5 4 9 7 3 8],347133,[0 9 5 8 1 6 7 3 4 2]
75,3031506,[8 3 1 5 4 6 9 0 2 7],341684,[0 9 4 7 5 2 8 3 1 6]
76,1495832,[4 1 0 8 6 3 5 7 2 9],529863,[1 5 2 0 9 6 7 4 8 3]
77,3185502,[8 7 0 1 3 9 4 2 5 6],725052,[1 9 8 7 0 2 5 3 4 6]
78,1800866,[4 9 6 2 1 3 0 7 5 8],3598753,[9 8 2 0 3 6 1 4 7 5]
79,102021,[0 3 6 2 8 1 9 5 7 4],1456132,[4 0 1 9 5 6 2 8 3 7]
80,737206,[2 0 4 3 9 5 8 7 1 6],571217,[1 6 2 4 5 0 8 9 7 3]
81,2712703,[7 4 2 1 6 9 3 0 8 5],3353151,[9 2 1 4 0 8 6 5 7 3]
82,1548095,[4 2 5 1 0 8 9 7 6 3],1148035,[3 1 5 8 4 9 7 0 6 2]
83,3067246,[8 4 0 6 1 3 9 7 2 5],163318,[0 5 1 4 8 9 7 6 2 3]
84,2324468,[6 3 7 1 4 5 9 2 0 8],2077584,[5 7 4 1 6 2 0 3 8 9]
85,1366518,[3 7 9 0 8 5 2 1 4 6],638616,[1 7 8 5 9 6 0 2 3 4]
86,3394911,[9 3 1 6 0 8 5 4 7 2],772278,[2 1 3 4 7 8 5 0 6 9]
87,18043,[0 1 5 7 2 4 9 3 8 6],2691052,[7 3 6 9 4 2 0 8 1 5]
88,2863632,[7 9 0 2 3 6 1 4 5 8],598841,[1 6 8 7 5 2 4 9 3 0]
89,1534372,[4 2 0 6 1 7 3 9 5 8],223998,[0 6 5 4 1 8 3 2 7 9]
90,2380351,[6 5 0 3 1 4 7 2 9 8],1126442,[3 0 9 5 6 1 2 7 4 8]
91,3244364,[8 9 3 6 0 2 7 4 1 5],3352403,[9 2 1 3 0 7 5 8 6 4]
92,1685986,[4 6 8 3 5 9 1 7 0 2],1137515,[3 1 2 7 9 4 5 8 6 0]
93,2619652,[7 1 9 6 3 4 0 8 2 5],3360785,[9 2 3 7 6 4 5 8 1 0]
94,2702999,[7 4 0 3 1 9 8 6 5 2],2397755,[6 5 3 8 1 2 4 9 7 0]
95,3006558,[8 2 5 4 7 6 1 0 3 9],3234269,[8 9 1 6 0 3 2 7 5 4]
96,1688981,[4 6 9 0 7 8 1 5 3 2],2378237,[6 4 9 8 0 5 1 7 3 2]
97,681835,[1 8 9 2 7 6 5 0 4 3],570972,[1 6 2 4 0 3 8 5 7 9]
98,2355686,[6 4 3 2 8 7 5 1 0 9],3383423,[9 2 8 3 1 0 7 6 5 4]
99,3400878,[9 3 2 7 4 6 1 0 5 8],2484136,[6 8 4 9 1 0 5 7 2 3]
100,2934892,[8 0 7 3 2 5 1 9 4 6],2858766,[7 8 9 1 4 0 3 2 5 6]
1,1885900,[5 1 8 2 3 9 0 7 4 6],1747495,[4 8 2 7 0 5 3 1 9 6]
2,1045343,[2 8 9 3 7 0 6 5 4 1],2427191,[6 7 1 5 0 4 9 8 3 2]
3,829093,[2 3 6 5 7 0 8 1 9 4],1133200,[3 1 0 8 9 4 6 7 2 5]
4,172955,[0 5 3 4 2 6 7 9 8 1],3290446,[9 0 5 8 1 3 7 6 2 4]
5,261344,[0 7 4 8 9 6 2 3 1 5],2052190,[5 6 9 1 2 4 8 7 0 3]
6,2756038,[7 5 2 8 6 9 4 3 0 1],1370674,[3 7 9 8 5 1 2 6 0 4]
7,924658,[2 5 9 4 1 6 3 8 0 7],313644,[0 8 7 2 5 6 4 1 3 9]
8,2283814,[6 2 7 0 9 5 8 4 1 3],1840715,[5 0 7 2 6 3 4 9 8 1]
9,2608711,[7 1 6 5 2 3 4 0 9 8],1031806,[2 8 5 7 0 3 9 6 1 4]
10,2209182,[6 0 8 3 2 9 4 1 5 7],3281817,[9 0 4 2 1 6 5 7 8 3]
11,3162295,[8 6 3 4 0 5 2 1 9 7],1320888,[3 6 8 0 5 4 1 2 7 9]
12,2305453,[6 3 1 5 0 2 8 4 9 7],1542431,[4 2 3 0 5 7 9 8 6 1]
13,1538400,[4 2 1 3 8 0 5 6 7 9],2215045,[6 0 9 4 3 7 5 1 8 2]
14,2115651,[5 8 3 7 2 4 0 6 9 1],1210121,[3 4 0 1 8 5 7 9 6 2]
15,1046667,[2 8 9 5 6 1 0 4 7 3],1462451,[4 0 3 2 5 1 7 9 8 6]
16,1763421,[4 8 6 9 1 0 7 3 5 2],1257552,[3 5 1 6 7 8 0 2 4 9]
17,2977051,[8 1 7 5 6 4 9 0 3 2],2584957,[7 1 0 9 3 4 6 2 8 5]
18,2531024,[6 9 7 1 2 8 3 4 0 5],249929,[0 7 2 6 1 8 5 9 4 3]
19,2411406,[6 5 8 3 1 0 4 2 7 9],2527596,[6 9 5 3 4 1 7 0 2 8]
20,3341313,[9 1 7 8 5 2 3 4 6 0],2656389,[7 2 9 0 4 5 8 3 6 1]
21,1432681,[3 9 5 1 8 0 2 4 7 6],999549,[2 7 8 3 1 5 9 4 6 0]
22,2334875,[6 3 9 1 8 2 4 7 5 0],3267997,[9 0 1 4 8 3 6 2 7 5]
23,3114344,[8 5 1 9 3 7 2 4 0 6],1965495,[5 3 7 9 8 0 4 2 6 1]
24,894736,[2 5 1 6 8 0 7 9 3 4],1451584,[4 0 1 2 3 7 8 9 5 6]
25,3006847,[8 2 5 6 1 0 4 3 9 7],1880198,[5 1 7 0 4 3 8 6 2 9]
26,1684295,[4 6 8 1 2 7 9 5 3 0],3351475,[9 2 0 8 6 7 5 1 4 3]
27,499211,[1 4 5 0 6 2 7 9 8 3],1603355,[4 3 8 0 9 2 5 7 6 1]
28,3056350,[8 3 7 2 9 4 6 5 0 1],3237157,[8 9 2 3 0 4 6 1 7 5]
29,1436950,[3 9 6 0 7 4 8 5 1 2],2247862,[6 1 8 0 2 3 9 7 4 5]
30,669742,[1 8 5 9 2 0 7 6 3 4],2643505,[7 2 5 4 6 1 0 3 9 8]
31,1783806,[4 9 1 8 5 0 3 2 6 7],1373681,[3 8 0 5 9 2 6 7 4 1]
32,268560,[0 7 6 3 1 2 4 5 8 9],2176945,[5 9 8 7 3 1 0 2 6 4]
33,1692148,[4 6 9 7 1 2 0 8 3 5],1756753,[4 8 5 3 9 6 0 1 7 2]
34,321661,[0 8 9 6 5 3 4 1 7 2],1666,[0 1 2 5 4 9 6 8 3 7]
35,3366307,[9 2 4 8 3 5 7 0 6 1],395734,[1 0 8 5 6 7 9 4 2 3]
36,1594314,[4 3 6 2 1 9 8 0 5 7],557463,[1 5 8 6 2 4 7 3 9 0]
37,81485,[0 3 1 4 5 2 6 9 8 7],1226082,[3 4 5 1 9 2 8 0 6 7]
38,1877410,[5 1 6 4 7 0 3 9 2 8],2176299,[5 9 8 6 3 7 0 2 4 1]
39,1741073,[4 8 1 5 0 9 6 7 3 2],2223989,[6 1 2 3 9 4 0 8 7 5]
40,2190898,[6 0 3 7 9 4 2 8 1 5],1132127,[3 1 0 7 5 4 9 8 6 2]
41,643196,[1 7 9 5 2 8 6 3 0 4],529808,[1 5 2 0 9 3 6 7 4 8]
42,1521413,[4 1 7 9 0 5 2 8 6 3],3380389,[9 2 7 5 8 6 3 0 4 1]
43,2018158,[5 6 0 3 9 8 7 4 1 2],250565,[0 7 2 8 1 3 4 9 6 5]
44,400699,[1 0 9 5 6 2 8 3 7 4],2610518,[7 1 6 9 5 2 4 3 0 8]
45,3274288,[9 0 2 6 5 7 4 8 1 3],1590490,[4 3 5 7 0 1 6 9 2 8]
46,318093,[0 8 9 1 6 5 7 3 4 2],2307686,[6 3 1 9 0 7 5 4 2 8]
47,2825268,[7 8 0 4 9 6 3 1 2 5],204002,[0 6 1 5 4 2 3 8 7 9]
48,3146560,[8 6 0 3 2 4 7 9 1 5],453703,[1 3 4 0 2 9 6 5 8 7]
49,2582646,[7 1 0 5 2 3 6 4 8 9],463055,[1 3 5 9 0 7 8 6 4 2]
50,1202107,[3 2 8 5 6 4 9 0 7 1],3392049,[9 3 1 0 4 2 6 7 8 5]
51,865777,[2 4 5 8 3 9 0 1 7 6],17208,[0 1 5 4 9 6 2 3 7 8]
52,1817715,[5 0 1 7 6 8 2 4 9 3],2274883,[6 2 4 3 7 1 9 0 8 5]
53,656114,[1 8 3 2 4 7 0 6 5 9],1019493,[2 8 3 1 9 6 7 4 5 0]
54,1336702,[3 7 1 2 6 0 9 8 4 5],1524702,[4 1 8 5 6 9 2 0 3 7]
55,1586836,[4 3 2 8 9 6 0 7 1 5],1676840,[4 6 5 7 9 3 1 2 0 8]
56,2189401,[6 0 3 4 9 1 2 5 8 7],3242090,[8 9 3 1 7 4 0 5 2 6]
57,671631,[1 8 6 2 7 9 4 3 5 0],3566673,[9 7 3 5 6 1 2 4 8 0]
58,2437580,[6 7 3 5 4 0 9 2 1 8],131042,[0 4 3 1 2 5 6 8 7 9]
59,3198710,[8 7 2 5 4 9 3 1 0 6],2124615,[5 8 6 3 9 0 4 2 7 1]
60,549475,[1 5 7 0 2 9 8 3 6 4],2241793,[6 1 5 8 4 7 0 2 9 3]
61,2176509,[5 9 8 6 7 2 4 1 3 0],2992907,[8 2 1 7 6 9 3 5 4 0]
62,2109894,[5 8 2 6 3 4 1 0 7 9],2894326,[7 9 6 1 8 2 5 4 0 3]
63,1487635,[4 0 9 2 1 8 7 3 6 5],2478071,[6 8 3 5 7 2 9 4 1 0]
64,132140,[0 4 3 2 7 1 9 6 5 8],1023718,[2 8 4 0 7 9 6 5 1 3]
65,827146,[2 3 6 0 8 9 4 7 1 5],1049424,[2 9 0 3 6 4 1 5 7 8]
66,766124,[2 1 0 3 4 6 9 7 5 8],1246894,[3 4 9 2 7 6 8 5 0 1]
67,2658683,[7 2 9 4 5 6 1 8 3 0],1393516,[3 8 5 4 2 7 0 9 1 6]
68,2443340,[6 7 4 8 3 0 9 2 1 5],241377,[0 6 9 8 2 4 3 5 7 1]
69,1260196,[3 5 2 0 4 8 1 9 6 7],1753938,[4 8 5 0 1 2 9 3 6 7]
70,967896,[2 7 0 1 4 9 3 5 6 8],3070159,[8 4 1 2 0 7 5 3 9 6]
71,2351539,[6 4 2 7 0 1 9 3 8 5],3303863,[9 0 8 4 6 1 7 5 3 2]
72,389733,[1 0 7 4 3 8 9 5 6 2],2574744,[7 0 8 9 1 3 2 4 5 6]
73,414446,[1 2 4 3 7 8 6 5 0 9],3845,[0 1 2 8 5 3 4 9 7 6]
74,654023,[1 8 2 7 4 0 9 6 5 3],3100316,[8 4 9 0 7 6 5 2 1 3]
75,2845007,[7 8 4 3 2 1 9 6 5 0],2416119,[6 5 9 2 7 1 4 3 8 0]
76,2661249,[7 3 0 1 4 2 6 8 9 5],1975222,[5 3 9 8 2 0 7 6 1 4]
77,2775684,[7 5 8 6 0 4 3 1 2 9],2947529,[8 1 0 7 6 5 4 9 3 2]
78,938929,[2 6 3 4 0 7 1 5 9 8],357330,[0 9 7 8 2 5 6 1 3 4]
79,2916072,[8 0 3 6 1 7 2 4 5 9],3062596,[8 3 9 5 4 6 0 7 1 2]
80,2266387,[6 2 1 7 8 4 9 0 5 3],738543,[2 0 4 6 8 5 7 3 9 1]
81,1861046,[5 1 2 3 8 7 6 4 0 9],3079258,[8 4 2 9 6 3 1 7 0 5]
82,1955413,[5 3 4 9 8 0 6 1 7 2],3540319,[9 6 7 3 0 5 2 1 8 4]
83,3361254,[9 2 3 8 4 5 1 0 6 7],2654045,[7 2 8 5 1 0 3 9 6 4]
84,2226893,[6 1 2 8 9 4 0 7 5 3],1992278,[5 4 3 2 0 6 8 7 1 9]
85,775716,[2 1 3 9 5 4 7 0 6 8],9231,[0 1 3 8 7 9 5 4 6 2]
86,1115776,[3 0 7 4 8 1 6 9 2 5],334236,[0 9 3 4 2 5 7 1 6 8]
87,3270168,[9 0 1 7 8 4 2 3 5 6],2016661,[5 6 0 1 9 4 7 2 8 3]
88,2616629,[7 1 9 2 3 4 0 8 6 5],3216226,[8 7 6 0 9 5 2 4 1 3]
89,2884523,[7 9 4 2 1 6 3 8 5 0],3427826,[9 4 0 1 8 3 2 6 5 7]
90,3465793,[9 4 8 5 3 6 0 1 7 2],1985821,[5 4 2 0 1 7 8 3 9 6]
91,2922631,[8 0 4 9 2 3 5 1 7 6],2253090,[6 1 9 0 3 7 8 2 4 5]
92,449983,[1 3 2 4 9 8 5 0 7 6],3174719,[8 6 5 9 1 7 4 3 2 0]
93,1102286,[3 0 4 7 9 6 5 2 1 8],622317,[1 7 4 5 2 9 8 3 6 0]
94,1953056,[5 3 4 6 7 2 1 8 0 9],2358284,[6 4 3 9 2 1 8 5 0 7]
95,3623788,[9 8 7 0 1 3 2 6 4 5],1486746,[4 0 8 9 7 3 6 1 2 5]
96,1092774,[3 0 1 8 7 5 4 2 6 9],260493,[0 7 4 6 8 5 9 2 3 1]
97,1096534,[3 0 2 6 9 7 8 5 1 4],2281442,[6 2 5 7 8 0 1 4 3 9]
98,2131851,[5 8 7 9 6 2 0 3 4 1],1960699,[5 3 7 0 2 1 9 4 8 6]
99,714177,[1 9 6 5 8 3 2 4 7 0],3579046,[9 7 6 0 8 2 5 4 1 3]
100,1995280,[5 4 3 9 1 2 7 8 0 6],261661,[0 7 4 9 3 5 6 1 8 2]
1,2748356,[7 5 1 3 0 9 8 4 2 6],1913730,[5 2 4 7 9 6 8 0 1 3]
2,1519951,[4 1 7 6 0 3 5 2 9 8],1047439,[2 8 9 6 5 4 1 0 7 3]
3,2354321,[6 4 3 0 9 2 7 8 5 1],1358229,[3 7 6 4 2 5 9 1 8 0]
4,2937974,[8 0 7 9 4 1 5 3 2 6],652222,[1 8 2 4 9 0 7 6 3 5]
5,1059560,[2 9 3 1 6 7 4 5 0 8],2007357,[5 4 8 1 9 7 6 2 3 0]
6,2698275,[7 3 9 2 5 6 0 4 8 1],2778832,[7 5 9 2 3 8 4 6 0 1]
7,1642831,[4 5 7 9 6 1 2 0 8 3],162536,[0 5 1 3 8 6 4 7 2 9]
8,2917715,[8 0 3 9 4 2 5 7 6 1],2877656,[7 9 2 8 5 3 1 4 0 6]
9,744506,[2 0 5 8 1 4 3 7 6 9],488674,[1 4 0 9 7 3 5 8 2 6]
10,2406539,[6 5 7 3 2 4 1 9 8 0],1522745,[4 1 8 0 9 5 6 7 3 2]
11,448487,[1 3 0 9 8 4 7 6 5 2],2190906,[6 0 3 7 9 4 8 1 2 5]
12,1799904,[4 9 6 0 8 2 1 3 5 7],1865625,[5 1 3 2 0 9 6 7 8 4]
13,3421310,[9 3 7 6 5 8 2 1 0 4],1384523,[3 8 2 6 9 5 1 7 4 0]
14,157265,[0 4 9 2 5 6 7 8 3 1],254737,[0 7 3 5 8 9 1 2 6 4]
15,1309569,[3 6 4 8 9 0 2 5 7 1],2130099,[5 8 7 4 2 9 0 3 6 1]
16,3059352,[8 3 9 0 1 6 2 4 5 7],2222225,[6 1 0 9 4 5 7 8 3 2]
17,2816636,[7 6 8 5 9 4 3 1 0 2],1593133,[4 3 6 0 8 1 7 2 9 5]
18,2808821,[7 6 5 2 0 9 1 8 4 3],1677709,[4 6 5 9 0 8 3 1 7 2]
19,640516,[1 7 9 0 5 6 2 8 3 4],1935718,[5 3 0 1 6 9 8 7 2 4]
20,3610288,[9 8 4 2 1 6 5 7 0 3],1039824,[2 8 7 3 1 4 0 5 6 9]
21,927538,[2 6 0 1 4 7 5 9 3 8],1956215,[5 3 6 0 9 7 8 4 2 1]
22,1018232,[2 8 3 0 4 5 6 7 1 9],3126973,[8 5 4 3 0 1 7 2 9 6]
23,1099086,[3 0 4 1 7 2 6 5 8 9],3589031,[9 8 0 1 6 4 7 5 3 2]
24,2976680,[8 1 7 5 2 6 3 4 0 9],1877889,[5 1 6 7 2 0 4 8 9 3]
25,2138109,[5 9 0 2 6 4 8 3 7 1],2046858,[5 6 8 0 9 1 7 2 3 4]
26,1183543,[3 2 4 8 7 9 1 0 6 5],1499576,[4 1 2 6 8 5 3 7 0 9]
27,2655891,[7 2 8 9 5 3 0 4 6 1],3505284,[9 5 8 3 2 6 4 0 1 7]
28,1947953,[5 3 2 6 4 9 7 8 1 0],1127822,[3 0 9 7 4 5 6 2 1 8]
29,3405596,[9 3 4 6 8 7 5 1 0 2],1516054,[4 1 6 8 5 7 9 3 0 2]
30,654334,[1 8 2 7 6 5 9 4 0 3],580182,[1 6 4 0 8 9 3 2 5 7]
31,254902,[0 7 3 6 1 2 9 8 4 5],2730492,[7 4 6 8 2 0 5 1 3 9]
32,3509329,[9 6 0 3 1 5 2 4 8 7],322280,[0 8 9 7 4 5 2 3 1 6]
33,232607,[0 6 8 2 1 4 9 7 5 3],695677,[1 9 3 0 4 5 7 2 8 6]
34,278465,[0 7 9 2 6 4 5 8 3 1],3116548,[8 5 2 3 6 1 0 9 4 7]
35,2225839,[6 1 2 7 4 8 3 0 9 5],1787466,[4 9 2 6 5 3 8 0 1 7]
36,2412051,[6 5 8 4 0 3 1 7 9 2],1203580,[3 2 8 7 5 9 0 6 1 4]
37,2231901,[6 1 3 8 9 0 7 4 5 2],2658696,[7 2 9 4 5 8 0 1 3 6]
38,934592,[2 6 1 5 0 4 7 8 3 9],400294,[1 0 9 4 8 6 7 5 2 3]
39,1701956,[4 7 1 6 8 9 5 2 0 3],646627,[1 8 0 4 2 6 9 3 7 5]
40,1879682,[5 1 6 9 7 0 2 4 3 8],3609237,[9 8 4 0 6 7 5 2 3 1]
41,2546029,[7 0 2 3 1 9 6 4 8 5],33920,[0 1 8 7 2 6 4 5 3 9]
42,81583,[0 3 1 4 5 9 6 2 8 7],817286,[2 3 4 1 0 8 7 6 5 9]
43,995176,[2 7 6 4 1 0 8 9 3 5],3143067,[8 5 9 4 2 1 0 6 7 3]
44,3114288,[8 5 1 9 3 4 0 2 6 7],1183877,[3 2 4 9 1 7 0 8 6 5]
45,903439,[2 5 4 1 8 7 3 0 9 6],1317048,[3 6 7 2 1 5 0 4 8 9]
46,210182,[0 6 2 7 9 4 5 3 1 8],352325,[0 9 6 8 3 1 2 7 5 4]
47,3031749,[8 3 1 5 7 4 9 2 6 0],2498665,[6 8 9 5 2 1 0 3 7 4]
48,2608188,[7 1 6 4 3 9 5 0 2 8],2773590,[7 5 8 2 1 3 4 0 6 9]
49,774153,[2 1 3 7 4 5 6 8 9 0],345588,[0 9 5 4 8 7 3 1 2 6]
50,1240133,[3 4 8 0 5 6 1 9 7 2],1013190,[2 8 1 0 4 5 6 3 7 9]
51,3374967,[9 2 6 5 3 7 4 1 8 0],1700227,[4 7 1 3 5 6 9 0 8 2]
52,627550,[1 7 5 4 6 3 9 8 0 2],3236128,[8 9 2 0 5 6 4 7 1 3]
53,1250467,[3 5 0 1 8 6 9 2 7 4],2187197,[6 0 2 9 7 5 1 8 4 3]
54,3388250,[9 3 0 2 8 5 1 6 4 7],660108,[1 8 3 9 6 7 4 0 2 5]
55,1809525,[4 9 8 0 2 3 7 5 6 1],2239956,[6 1 5 4 0 3 8 2 7 9]
56,3035916,[8 3 2 4 6 1 7 0 5 9],1455572,[4 0 1 8 6 7 9 3 2 5]
57,3078907,[8 4 2 9 1 5 7 0 6 3],129998,[0 4 2 8 6 3 7 5 1 9]
58,1968528,[5 3 8 6 0 4 1 2 7 9],2513545,[6 9 2 7 0 3 1 4 8 5]
59,1589528,[4 3 5 2 8 0 6 7 1 9],3443012,[9 4 3 0 8 6 7 2 1 5]
60,3103853,[8 4 9 6 7 2 0 5 3 1],842520,[2 3 9 1 4 0 5 6 7 8]
61,1758568,[4 8 5 9 2 6 3 7 0 1],157298,[0 4 9 2 5 8 1 6 3 7]
62,3421406,[9 3 7 6 8 4 2 1 0 5],2424376,[6 7 1 0 3 2 8 9 4 5]
63,1749322,[4 8 3 0 6 7 2 9 1 5],34408,[0 1 8 7 6 5 4 9 2 3]
64,2026799,[5 6 2 0 9 8 7 4 3 1],3380480,[9 2 7 6 0 5 3 4 1 8]
65,1560310,[4 2 7 6 0 5 9 8 1 3],267678,[0 7 6 1 8 5 3 2 4 9]
66,2240734,[6 1 5 7 0 8 9 4 2 3],1919065,[5 2 6 8 3 1 0 4 9 7]
67,1408400,[3 8 9 4 0 6 2 5 1 7],2677693,[7 3 4 2 0 1 8 5 9 6]
68,3409196,[9 3 5 2 8 7 6 1 0 4],3539510,[9 6 7 1 8 5 3 2 0 4]
69,1424356,[3 9 2 6 1 7 0 8 4 5],1474070,[4 0 6 5 2 9 7 3 1 8]
70,2398731,[6 5 3 9 4 2 0 7 8 1],3215363,[8 7 5 9 4 3 1 6 2 0]
71,761313,[2 0 9 1 5 4 6 7 8 3],890883,[2 5 0 8 4 1 3 7 9 6]
72,2891626,[7 9 5 6 0 8 2 4 1 3],3224039,[8 7 9 4 5 6 3 2 1 0]
73,1907877,[5 2 3 6 8 9 7 1 4 0],300523,[0 8 4 6 3 2 9 1 7 5]
74,608275,[1 7 0 6 8 9 5 2 4 3],2082346,[5 7 6 1 0 9 3 8 2 4]
75,1729757,[4 7 9 1 3 6 0 8 5 2],2304084,[6 3 1 2 0 8 7 4 5 9]
76,698355,[1 9 3 5 8 6 0 4 7 2],1028453,[2 8 5 0 4 6 1 9 7 3]
77,1384602,[3 8 2 7 0 4 9 1 5 6],3379398,[9 2 7 4 5 6 1 0 3 8]
78,2968489,[8 1 5 9 7 3 0 2 6 4],1347257,[3 7 4 2 1 0 8 9 6 5]
79,2890748,[7 9 5 3 8 2 6 1 0 4],1020195,[2 8 3 4 9 6 0 5 7 1]
80,3375123,[9 2 6 5 7 0 1 4 8 3],1624225,[4 5 2 1 9 3 0 6 8 7]
81,900296,[2 5 3 7 4 6 1 8 0 9],456250,[1 3 4 6 8 0 5 9 2 7]
82,1114506,[3 0 7 1 9 5 8 2 4 6],2726346,[7 4 5 9 3 2 8 0 1 6]
83,249641,[0 7 2 5 8 3 6 9 4 1],3302618,[9 0 8 2 7 6 1 4 3 5]
84,335129,[0 9 3 5 4 7 6 8 2 1],1436583,[3 9 6 0 2 5 7 4 8 1]
85,2708815,[7 4 1 5 2 6 3 0 9 8],2636514,[7 2 4 0 8 9 6 1 3 5]
86,1730051,[4 7 9 1 8 0 3 6 5 2],952141,[2 6 5 9 3 4 7 0 8 1]
87,2766799,[7 5 4 9 6 3 1 0 8 2],370269,[1 0 3 6 4 7 9 5 8 2]
88,1100088,[3 0 4 2 9 6 1 5 7 8],3151363,[8 6 1 2 9 3 7 0 5 4]
89,2751147,[7 5 1 9 0 3 2 6 8 4],2190971,[6 0 3 8 1 2 5 9 7 4]
90,672960,[1 8 6 4 7 0 2 3 5 9],665438,[1 8 5 0 3 4 7 6 2 9]
91,2731555,[7 4 6 9 5 8 3 0 2 1],1050319,[2 9 0 4 7 6 3 1 8 5]
92,846579,[2 3 9 8 6 7 0 4 5 1],464532,[1 3 6 2 4 0 8 5 7 9]
93,2918073,[8 0 3 9 7 2 4 5 6 1],1791963,[4 9 3 5 8 0 1 6 7 2]
94,1330756,[3 7 0 1 4 8 2 9 5 6],3459064,[9 4 7 2 1 5 6 8 0 3]
95,665409,[1 8 5 0 3 2 6 7 9 4],2491495,[6 8 7 2 3 4 1 0 9 5]
96,1329993,[3 6 9 8 1 2 4 5 7 0],1133898,[3 1 0 9 8 2 7 4 5 6]
97,1815092,[5 0 1 2 9 7 8 4 3 6],342831,[0 9 5 1 2 8 6 4 7 3]
98,1342357,[3 7 2 4 5 1 8 0 9 6],268919,[0 7 6 3 4 9 8 5 2 1]
99,808788,[2 3 0 6 4 9 7 1 5 8],38219,[0 1 9 6 2 5 4 8 7 3]
100,1821911,[5 0 2 6 4 7 9 8 3 1],3117347,[8 5 2 4 6 9 1 7 3 0]
