98%,Optima 1, Optima [1],Optima 2, Optima [2]
64,7205,[0 1 3 6 2 4 5 9 8 7],924914,[2 5 9 4 6 7 0 3 1 8]
65,2409822,[6 5 8 0 9 7 2 1 3 4],3453811,[9 4 6 1 8 5 7 0 3 2]
66,2740164,[7 4 9 5 6 3 2 0 1 8],2553498,[7 0 3 6 5 1 9 2 4 8]
67,1687573,[4 6 8 7 9 0 3 1 5 2],383072,[1 0 6 2 3 5 7 8 4 9]
68,221987,[0 6 5 1 3 9 4 8 7 2],3333397,[9 1 6 3 7 2 5 0 8 4]
69,3489665,[9 5 4 2 7 3 6 8 1 0],1717095,[4 7 5 6 9 0 3 2 8 1]
70,1811388,[4 9 8 2 6 7 3 0 1 5],538134,[1 5 3 8 4 6 2 0 7 9]
71,254634,[0 7 3 5 6 9 8 1 2 4],966004,[2 6 9 5 7 0 1 8 3 4]
72,3335586,[9 1 6 7 5 3 8 0 2 4],1898983,[5 2 0 8 4 9 3 1 7 6]
73,2009761,[5 4 8 7 2 0 1 3 9 6],959627,[2 6 8 3 7 9 1 5 4 0]
74,3332463,[9 1 6 2 4 5 7 3 8 0],3156802,[8 6 2 3 4 7 1 9 0 5]
75,209809,[0 6 2 7 4 5 1 3 9 8],2287430,[6 2 7 8 9 5 3 1 0 4]
76,1036994,[2 8 6 7 1 5 0 4 3 9],3356244,[9 2 1 8 4 6 5 0 3 7]
77,1092269,[3 0 1 8 2 5 4 9 7 6],1339233,[3 7 1 8 0 4 5 6 9 2]
78,2792748,[7 6 2 0 8 9 4 1 3 5],935849,[2 6 1 7 8 5 4 9 3 0]
79,3496740,[9 5 6 7 3 2 4 0 1 8],416106,[1 2 4 6 9 5 8 0 3 7]
80,1079445,[2 9 7 1 3 4 8 5 6 0],1759700,[4 8 6 1 0 2 9 5 3 7]
81,1646923,[4 5 8 7 2 1 9 0 6 3],2491039,[6 8 7 1 5 4 2 0 9 3]
82,3437083,[9 4 1 8 6 2 7 0 5 3],89746,[0 3 2 8 6 9 4 7 1 5]
83,1320992,[3 6 8 0 7 2 4 5 1 9],3056836,[8 3 7 4 5 6 0 9 1 2]
84,2021489,[5 6 1 0 7 8 4 9 3 2],1711195,[4 7 3 5 6 9 8 0 2 1]
85,1468079,[4 0 5 2 9 8 7 6 3 1],3044679,[8 3 5 0 7 2 6 4 9 1]
86,2606969,[7 1 6 2 8 5 4 9 3 0],2439763,[6 7 4 0 5 2 9 1 8 3]
87,2269690,[6 2 3 4 5 0 7 9 1 8],1466333,[4 0 3 9 6 5 1 8 7 2]
88,350877,[0 9 6 5 2 8 7 3 4 1],2367408,[6 4 7 8 0 3 1 2 5 9]
89,2875518,[7 9 2 4 6 5 1 0 3 8],1058771,[2 9 3 0 6 1 5 8 7 4]
90,3192832,[8 7 1 4 3 9 5 6 0 2],1857026,[5 1 0 6 3 4 2 8 7 9]
91,2175035,[5 9 8 3 7 1 2 6 4 0],2751468,[7 5 1 9 3 8 4 0 2 6]
92,714975,[1 9 6 8 0 2 5 4 7 3],1036548,[2 8 6 5 4 9 3 0 1 7]
93,1771155,[4 8 9 2 7 5 0 3 6 1],2798791,[7 6 3 2 1 4 5 0 9 8]
94,1025705,[2 8 4 5 6 3 7 9 1 0],3299634,[9 0 7 5 6 8 4 1 2 3]
95,734726,[2 0 3 8 5 7 6 4 1 9],654042,[1 8 2 7 4 3 9 0 5 6]
96,1558667,[4 2 7 1 8 9 3 6 5 0],3257631,[8 9 6 2 3 7 4 1 5 0]
97,1568192,[4 2 9 1 0 5 6 7 3 8],3519822,[9 6 2 3 5 8 1 0 4 7]
98,2071871,[5 7 3 0 6 4 9 8 2 1],825443,[2 3 5 8 4 7 1 9 6 0]
99,92556,[0 3 4 5 7 2 8 1 6 9],475968,[1 3 8 5 0 6 2 4 7 9]
100,88834,[0 3 2 7 5 4 6 9 1 8],2449813,[6 7 8 0 4 1 5 2 9 3]
1,870836,[2 4 6 8 3 9 7 1 0 5],44828,[0 2 1 9 4 6 8 5 3 7]
2,1203393,[3 2 8 7 4 1 5 6 9 0],1414635,[3 9 0 6 7 5 1 4 8 2]
3,2313425,[6 3 4 0 1 7 8 9 5 2],491450,[1 4 2 6 7 5 0 8 3 9]
4,907559,[2 5 6 0 4 9 8 7 3 1],129672,[0 4 2 8 1 7 3 5 6 9]
5,1930183,[5 2 8 9 6 7 1 0 4 3],495180,[1 4 3 2 8 6 7 0 5 9]
6,3225602,[8 9 0 1 2 3 4 6 5 7],1719681,[4 7 6 1 3 8 2 5 9 0]
7,1232946,[3 4 6 7 2 5 9 0 1 8],526266,[1 5 0 4 9 6 8 2 3 7]
8,1494012,[4 1 0 6 2 3 8 5 7 9],1235829,[3 4 7 1 5 6 9 2 8 0]
9,1953927,[5 3 4 7 8 6 2 1 9 0],415932,[1 2 4 6 8 0 7 3 5 9]
10,1827456,[5 0 3 7 1 9 2 4 6 8],341923,[0 9 4 7 8 2 6 1 5 3]
11,2420324,[6 7 0 2 5 3 9 4 1 8],2926585,[8 0 5 6 7 2 1 3 9 4]
12,2443372,[6 7 4 8 3 2 0 9 1 5],1500338,[4 1 2 7 8 9 0 5 3 6]
13,821753,[2 3 5 0 4 9 7 8 6 1],630564,[1 7 6 0 8 5 4 2 3 9]
14,525236,[1 5 0 3 6 9 8 4 2 7],1868866,[5 1 3 8 6 9 2 7 0 4]
15,610812,[1 7 2 3 5 0 8 4 6 9],337571,[0 9 3 8 7 1 4 6 5 2]
16,405002,[1 2 0 5 7 3 4 8 6 9],662106,[1 8 4 3 6 5 9 0 2 7]
17,2999314,[8 2 4 0 7 3 5 9 1 6],2797657,[7 6 3 0 5 9 1 2 8 4]
18,2961280,[8 1 4 5 9 2 6 7 0 3],2054821,[5 6 9 4 8 2 3 0 7 1]
19,898152,[2 5 3 1 6 8 0 4 7 9],2851098,[7 8 5 4 9 0 6 1 2 3]
20,2016137,[5 6 0 1 3 2 8 9 7 4],1916137,[5 2 6 1 3 9 0 4 8 7]
21,2693604,[7 3 8 4 0 6 5 1 2 9],574371,[1 6 2 9 7 4 0 5 8 3]
22,3206055,[8 7 4 0 9 1 5 3 6 2],3409003,[9 3 5 2 7 1 8 0 6 4]
23,2666161,[7 3 1 0 2 4 5 6 9 8],283894,[0 8 1 4 3 7 9 6 2 5]
24,3038622,[8 3 2 9 1 7 4 0 5 6],953405,[2 6 7 1 3 0 4 9 8 5]
25,1361208,[3 7 8 0 5 4 1 2 6 9],3406278,[9 3 4 7 8 5 1 0 2 6]
26,1894140,[5 1 9 7 6 3 4 0 2 8],1095702,[3 0 2 5 8 9 4 1 6 7]
27,3252052,[8 9 5 1 6 3 0 7 2 4],1488442,[4 0 9 3 2 7 5 8 1 6]
28,3531631,[9 6 4 7 0 2 3 1 8 5],430886,[1 2 7 5 4 8 6 3 0 9]
29,576052,[1 6 3 4 0 7 2 9 5 8],1740037,[4 8 1 2 7 3 6 0 9 5]
30,842538,[2 3 9 1 4 0 8 5 6 7],2460719,[6 8 0 2 5 9 7 4 3 1]
31,1773155,[4 8 9 6 5 1 2 7 3 0],1266822,[3 5 4 2 6 9 1 0 7 8]
32,811803,[2 3 1 0 7 4 5 8 9 6],601355,[1 6 9 3 2 4 5 8 7 0]
33,1323738,[3 6 8 5 4 0 9 1 2 7],1374055,[3 8 0 6 4 5 2 1 9 7]
34,3469926,[9 5 0 4 3 1 6 2 7 8],851107,[2 4 0 9 1 6 8 3 7 5]
35,3426390,[9 3 8 6 7 1 2 0 4 5],2484512,[6 8 4 9 5 1 2 3 0 7]
36,3482321,[9 5 2 8 4 1 6 7 3 0],2955158,[8 1 3 4 5 2 7 6 0 9]
37,2541178,[7 0 1 3 5 6 4 9 2 8],1757133,[4 8 5 6 2 7 9 1 3 0]
38,1921569,[5 2 7 1 9 0 4 6 8 3],2192636,[6 0 4 1 3 9 8 5 2 7]
39,818119,[2 3 4 5 1 8 6 0 9 7],1477476,[4 0 7 2 1 5 8 3 6 9]
40,1072089,[2 9 5 7 0 1 4 6 8 3],106004,[0 3 7 1 4 5 9 6 2 8]
41,489710,[1 4 2 3 0 9 7 6 5 8],1500445,[4 1 2 7 9 6 5 0 8 3]
42,792699,[2 1 7 3 9 8 0 5 6 4],1106019,[3 0 5 6 1 9 2 7 8 4]
43,1055703,[2 9 1 5 3 6 7 4 8 0],2631630,[7 2 3 1 0 5 6 4 8 9]
44,1491422,[4 0 9 8 3 5 6 2 1 7],2070491,[5 7 2 8 6 0 3 9 4 1]
45,800383,[2 1 8 7 5 9 3 0 6 4],2322183,[6 3 5 8 1 4 7 2 9 0]
46,1292661,[3 6 0 5 4 1 9 7 8 2],1203273,[3 2 8 7 1 4 5 6 9 0]
47,42612,[0 2 1 6 4 3 8 5 7 9],2863098,[7 9 0 1 5 2 8 3 4 6]
48,162360,[0 5 1 3 7 2 4 6 8 9],1169921,[3 2 0 1 9 5 7 8 6 4]
49,1580618,[4 3 1 7 2 9 0 6 5 8],912853,[2 5 7 0 9 1 6 3 8 4]
50,2220233,[6 1 0 5 7 9 4 8 3 2],1388612,[3 8 4 5 6 7 9 1 0 2]
51,3147441,[8 6 0 4 3 7 2 5 9 1],380840,[1 0 5 6 9 7 3 4 2 8]
52,1034093,[2 8 6 1 3 5 0 9 7 4],948639,[2 6 5 1 7 3 8 4 9 0]
53,853472,[2 4 1 5 6 3 7 8 0 9],2749253,[7 5 1 4 3 6 0 9 8 2]
54,2145029,[5 9 1 6 2 3 0 8 7 4],292986,[0 8 3 1 9 5 7 2 4 6]
55,2386644,[6 5 1 4 8 7 3 0 2 9],2178894,[6 0 1 4 3 7 5 2 8 9]
56,2108250,[5 8 2 3 0 7 9 1 4 6],2755671,[7 5 2 8 1 9 4 3 6 0]
57,2574504,[7 0 8 6 5 2 1 3 4 9],3269317,[9 0 1 6 7 3 5 2 8 4]
58,3427321,[9 4 0 1 3 2 5 6 8 7],3446675,[9 4 3 8 0 2 5 7 6 1]
59,2543866,[7 0 1 8 2 9 4 6 3 5],3354420,[9 2 1 5 8 4 6 0 3 7]
60,322704,[0 9 1 2 4 5 3 6 7 8],2358928,[6 4 5 0 2 8 7 9 1 3]
61,2627311,[7 2 1 4 0 5 6 3 9 8],1765728,[4 8 7 2 3 5 0 1 6 9]
62,2869855,[7 9 1 3 8 4 2 0 6 5],3061411,[8 3 9 2 7 5 6 0 4 1]
63,516995,[1 4 8 6 0 3 5 9 7 2],2618135,[7 1 9 4 2 6 8 5 3 0]
64,3312589,[9 1 2 3 7 8 5 0 6 4],3043938,[8 3 4 9 6 0 7 1 2 5]
65,2132937,[5 8 9 1 3 4 2 6 7 0],2200878,[6 0 5 7 8 4 2 1 3 9]
66,3380485,[9 2 7 6 0 5 4 1 8 3],493997,[1 4 3 0 2 8 5 9 7 6]
67,673547,[1 8 6 5 3 9 2 7 4 0],2162234,[5 9 6 0 1 7 2 4 3 8]
68,2571697,[7 0 8 2 6 9 1 3 5 4],810835,[2 3 0 9 1 8 7 4 6 5]
69,2917349,[8 0 3 7 9 2 1 6 5 4],447356,[1 3 0 8 4 9 7 5 2 6]
70,1638820,[4 5 7 1 0 9 2 8 3 6],3487334,[9 5 3 8 4 0 6 2 1 7]
71,2484955,[6 8 5 0 2 9 7 1 4 3],1393318,[3 8 5 4 0 9 7 6 1 2]
72,569655,[1 6 2 0 4 3 8 7 9 5],2019184,[5 6 0 7 3 4 8 9 1 2]
73,2700181,[7 3 9 6 1 4 5 0 8 2],2301876,[6 3 0 8 1 4 7 2 5 9]
74,2515794,[6 9 3 1 0 8 7 2 4 5],1760851,[4 8 6 2 5 7 9 0 3 1]
75,1215116,[3 4 1 0 7 9 8 5 2 6],2187289,[6 0 2 9 8 4 1 3 7 5]
76,82656,[0 3 1 5 8 9 2 4 6 7],1075839,[2 9 6 4 1 3 7 5 8 0]
77,3497421,[9 5 6 8 3 0 7 2 4 1],1851127,[5 0 9 3 1 2 6 4 8 7]
78,3410981,[9 3 5 7 2 8 0 6 4 1],1758383,[4 8 5 9 1 0 7 6 3 2]
79,488062,[1 4 0 8 9 2 7 6 3 5],359168,[0 9 8 2 7 1 4 5 3 6]
80,2786165,[7 6 0 8 5 1 2 9 4 3],2697606,[7 3 9 1 6 0 4 2 5 8]
81,3316810,[9 1 3 0 7 2 5 8 4 6],2808778,[7 6 5 2 0 4 3 9 1 8]
82,3294148,[9 0 6 5 2 3 1 8 4 7],1507783,[4 1 5 2 0 9 6 3 8 7]
83,1139625,[3 1 4 0 8 9 5 6 7 2],2746087,[7 5 0 9 1 2 4 3 8 6]
84,1768751,[4 8 7 9 3 2 6 5 1 0],128622,[0 4 2 6 7 9 3 1 5 8]
85,2488380,[6 8 5 7 0 3 4 1 2 9],2544409,[7 0 1 8 9 4 2 3 6 5]
86,3040962,[8 3 4 2 6 1 9 0 5 7],2989568,[8 2 1 3 4 0 6 7 5 9]
87,2779156,[7 5 9 2 8 4 0 6 1 3],2601218,[7 1 5 0 8 9 2 4 3 6]
88,247606,[0 7 2 1 9 4 8 6 3 5],999989,[2 7 8 3 9 1 0 6 5 4]
89,387627,[1 0 6 9 4 3 2 7 8 5],2654239,[7 2 8 5 3 6 1 0 9 4]
90,2903396,[8 0 1 2 5 9 7 4 3 6],1683288,[4 6 7 9 8 2 0 1 3 5]
91,2893743,[7 9 6 1 0 4 5 3 8 2],3030415,[8 3 1 2 9 5 4 0 7 6]
92,2539543,[6 9 8 7 0 5 2 1 4 3],1338167,[3 7 1 5 6 2 9 8 4 0]
93,2144031,[5 9 1 3 7 8 4 2 6 0],2323270,[6 3 5 9 7 2 8 4 0 1]
94,1269564,[3 5 4 9 1 7 6 0 2 8],1013206,[2 8 1 0 4 5 9 7 3 6]
95,588517,[1 6 5 8 3 2 7 0 9 4],724142,[1 9 8 5 6 3 4 2 0 7]
96,2401708,[6 5 4 3 8 1 0 9 2 7],2777671,[7 5 9 0 8 2 3 1 6 4]
97,2077832,[5 7 4 1 9 2 3 6 0 8],1383851,[3 8 2 6 0 1 5 9 7 4]
98,3547714,[9 6 8 7 2 1 3 5 0 4],2101696,[5 8 1 0 2 3 7 9 4 6]
99,1107805,[3 0 5 8 6 7 4 1 9 2],568430,[1 6 0 8 4 9 5 3 2 7]
100,2245839,[6 1 7 5 2 3 8 4 9 0],2217373,[6 0 9 8 5 1 4 2 7 3]
1,2594074,[7 1 3 6 9 2 4 8 0 5],193768,[0 5 8 4 1 7 6 9 2 3]
2,1750761,[4 8 3 2 6 7 1 5 9 0],1378421,[3 8 1 5 4 9 0 7 6 2]
3,1381079,[3 8 2 0 1 9 7 6 5 4],920074,[2 5 8 4 9 1 3 7 0 6]
4,2102812,[5 8 1 2 6 4 0 9 3 7],1604425,[4 3 8 2 5 1 0 6 9 7]
5,80144,[0 2 9 8 3 7 4 5 1 6],1970730,[5 3 9 0 1 7 8 2 4 6]
6,1668878,[4 6 3 0 9 2 7 5 1 8],599747,[1 6 8 9 7 5 2 4 3 0]
7,837962,[2 3 8 1 9 0 4 6 5 7],1127134,[3 0 9 6 4 7 8 5 1 2]
8,24679,[0 1 6 9 3 7 4 2 8 5],3291676,[9 0 6 1 7 5 2 8 3 4]
9,879338,[2 4 8 5 1 9 0 6 3 7],2547129,[7 0 2 4 8 1 5 6 9 3]
10,838515,[2 3 8 4 6 7 0 5 9 1],764802,[2 0 9 7 3 4 8 1 5 6]
11,2826524,[7 8 0 6 5 2 9 3 1 4],1610423,[4 3 9 5 7 0 8 6 2 1]
12,2522484,[6 9 4 3 2 7 5 0 1 8],846614,[2 3 9 8 7 0 5 4 1 6]
13,2555379,[7 0 4 1 2 9 3 6 8 5],189947,[0 5 7 6 8 9 2 4 3 1]
14,2341548,[6 4 0 7 1 9 5 2 3 8],1169014,[3 1 9 8 5 6 7 4 0 2]
15,3002789,[8 2 4 7 5 1 0 9 6 3],872596,[2 4 7 0 9 6 1 8 3 5]
16,198884,[0 5 9 4 2 3 8 6 1 7],3230979,[8 9 1 0 4 7 2 5 6 3]
17,140395,[0 4 5 8 9 7 6 1 3 2],3379634,[9 2 7 4 8 5 0 3 1 6]
18,518366,[1 4 8 7 9 5 3 2 0 6],1511113,[4 1 5 8 7 6 0 2 9 3]
19,2873749,[7 9 2 1 3 8 5 0 6 4],1707825,[4 7 2 8 9 6 1 3 5 0]
20,2151711,[5 9 2 8 3 7 4 1 6 0],2348554,[6 4 1 9 8 2 3 7 0 5]
21,865350,[2 4 5 7 9 1 3 0 6 8],3093846,[8 4 6 9 0 1 3 2 5 7]
22,1419078,[3 9 1 5 8 6 2 0 4 7],2416704,[6 5 9 3 4 1 0 2 7 8]
23,3368310,[9 2 5 3 1 4 6 0 7 8],3183318,[8 6 9 4 1 5 2 0 3 7]
24,2866653,[7 9 0 6 3 5 8 2 4 1],2516936,[6 9 3 2 7 4 1 5 0 8]
25,2570960,[7 0 8 1 6 5 3 4 2 9],2802767,[7 6 4 0 8 2 9 5 3 1]
26,328092,[0 9 2 1 7 3 6 4 5 8],361353,[0 9 8 5 7 2 3 4 6 1]
27,1008697,[2 8 0 1 9 7 3 4 6 5],393338,[1 0 8 2 4 9 3 6 5 7]
28,498941,[1 4 3 9 8 7 0 6 5 2],2349287,[6 4 2 0 9 3 8 7 5 1]
29,3222911,[8 7 9 3 1 4 6 5 2 0],470507,[1 3 7 4 5 9 2 8 6 0]
30,3411837,[9 3 5 8 4 7 6 1 2 0],664092,[1 8 4 7 3 0 6 2 5 9]
31,2446482,[6 7 5 2 9 1 8 0 3 4],2110826,[5 8 2 7 6 1 0 4 3 9]
32,1346064,[3 7 4 0 6 2 1 5 8 9],1501000,[4 1 2 8 7 3 6 9 0 5]
33,2363922,[6 4 7 0 2 3 9 1 5 8],3118606,[8 5 2 7 3 1 9 6 0 4]
34,3200773,[8 7 3 0 5 1 6 2 9 4],59549,[0 2 5 8 7 3 1 9 6 4]
35,1077254,[2 9 6 7 1 0 5 4 3 8],2502454,[6 9 0 4 5 7 8 3 1 2]
36,1755496,[4 8 5 2 1 0 7 9 3 6],1764009,[4 8 7 0 1 2 5 6 9 3]
37,1992325,[5 4 3 2 0 8 7 1 9 6],3154412,[8 6 1 9 0 5 7 3 2 4]
38,1256369,[3 5 1 2 9 7 6 8 4 0],2025477,[5 6 1 9 0 8 7 3 4 2]
39,1167143,[3 1 9 6 0 2 8 7 5 4],504086,[1 4 6 0 2 8 7 5 3 9]
40,420711,[1 2 5 6 3 9 7 4 8 0],543978,[1 5 4 9 6 0 8 2 3 7]
41,426740,[1 2 6 7 8 0 9 4 3 5],1684458,[4 6 8 1 5 0 9 2 3 7]
42,3427764,[9 4 0 1 7 6 5 2 3 8],2917888,[8 0 3 9 5 6 4 7 1 2]
43,585382,[1 6 5 2 0 3 9 8 4 7],3434906,[9 4 1 5 7 2 0 6 3 8]
44,492239,[1 4 2 7 6 9 8 5 3 0],1968635,[5 3 8 6 1 2 4 9 7 0]
45,1615020,[4 5 0 6 1 7 8 2 3 9],211352,[0 6 2 9 5 3 4 7 1 8]
46,2682225,[7 3 5 1 2 9 4 6 8 0],2686054,[7 3 5 9 4 6 8 2 0 1]
47,677420,[1 8 7 3 9 0 6 4 2 5],1848351,[5 0 8 7 1 9 4 3 6 2]
48,398197,[1 0 9 2 3 5 7 4 8 6],2202468,[6 0 5 9 8 7 3 1 2 4]
49,2947295,[8 1 0 7 4 6 9 5 3 2],2659069,[7 2 9 5 0 8 4 1 6 3]
50,1658584,[4 6 1 0 7 5 8 9 2 3],2376033,[6 4 9 3 0 2 5 7 8 1]
51,396029,[1 0 8 6 2 4 3 9 7 5],3253994,[8 9 5 4 2 6 0 3 1 7]
52,1977335,[5 4 0 3 2 8 9 7 6 1],3572307,[9 7 4 6 3 1 0 5 8 2]
53,1818958,[5 0 1 9 3 8 7 6 2 4],3425805,[9 3 8 6 0 2 7 4 5 1]
54,2468447,[6 8 1 7 3 2 9 5 4 0],1485276,[4 0 8 6 9 2 5 1 3 7]
55,1959467,[5 3 6 8 2 9 1 7 4 0],2878883,[7 9 3 1 4 6 2 8 5 0]
56,1981855,[5 4 1 2 7 6 3 0 9 8],1719834,[4 7 6 1 5 9 8 0 2 3]
57,635027,[1 7 6 9 8 5 2 4 3 0],2497004,[6 8 9 3 0 2 7 4 1 5]
58,478857,[1 3 9 0 2 6 5 7 8 4],553699,[1 5 7 9 0 2 8 3 6 4]
59,661231,[1 8 4 2 5 3 6 0 9 7],3544392,[9 6 8 1 5 4 0 2 3 7]
60,289618,[0 8 2 5 3 6 4 9 1 7],1510552,[4 1 5 7 9 8 3 6 0 2]
61,2481128,[6 8 4 2 0 1 5 7 3 9],992351,[2 7 5 9 1 4 8 6 3 0]
62,2257805,[6 1 9 8 7 0 2 5 4 3],2611140,[7 1 8 0 5 4 6 2 3 9]
63,1131772,[3 1 0 6 9 5 2 8 4 7],1575725,[4 3 0 7 6 1 2 9 8 5]
64,1883007,[5 1 7 6 2 8 4 3 9 0],2119287,[5 8 4 3 2 7 6 1 9 0]
65,773691,[2 1 3 6 7 5 0 8 9 4],3379002,[9 2 7 4 0 3 8 1 5 6]
66,1703171,[4 7 1 9 5 0 3 8 6 2],2650850,[7 2 6 9 5 3 0 4 1 8]
67,331726,[0 9 2 7 6 3 8 5 1 4],2983870,[8 2 0 1 4 6 9 7 3 5]
68,432841,[1 2 7 9 3 0 4 5 8 6],2572715,[7 0 8 4 2 3 5 9 6 1]
69,815124,[2 3 1 8 0 7 6 4 5 9],645039,[1 7 9 8 6 2 4 3 5 0]
70,886265,[2 4 9 7 8 3 5 6 1 0],737931,[2 0 4 5 9 6 1 7 8 3]
71,73085,[0 2 8 5 6 1 3 9 7 4],503384,[1 4 5 9 0 8 3 6 2 7]
72,1757198,[4 8 5 6 3 1 7 2 0 9],1528627,[4 1 9 3 0 6 8 2 7 5]
73,1053569,[2 9 1 0 4 7 6 8 5 3],51694,[0 2 4 3 8 7 9 6 1 5]
74,261539,[0 7 4 9 2 5 3 8 6 1],3334416,[9 1 6 5 0 8 2 3 4 7]
75,2677139,[7 3 4 1 2 6 5 9 8 0],2896676,[7 9 6 5 0 8 4 2 1 3]
76,2208155,[6 0 8 1 9 3 4 7 5 2],907828,[2 5 6 0 9 3 1 8 4 7]
77,574651,[1 6 3 0 2 8 9 4 7 5],2522570,[6 9 4 3 5 2 0 7 1 8]
78,1952508,[5 3 4 2 8 9 6 0 1 7],1746016,[4 8 2 5 0 1 7 9 3 6]
79,2340780,[6 4 0 5 1 7 8 2 3 9],2504530,[6 9 0 8 4 1 3 7 2 5]
80,1360888,[3 7 8 0 1 6 5 9 2 4],2551756,[7 0 3 4 1 8 2 9 5 6]
81,1317166,[3 6 7 2 4 1 9 8 0 5],2023291,[5 6 1 4 0 8 9 2 7 3]
82,2986888,[8 2 0 6 4 7 5 9 1 3],1586435,[4 3 2 8 5 1 6 9 7 0]
83,2949509,[8 1 2 3 6 4 0 9 7 5],616404,[1 7 3 4 0 8 6 2 5 9]
84,2875210,[7 9 2 4 3 0 5 8 1 6],533381,[1 5 2 8 7 9 0 6 4 3]
85,855050,[2 4 1 7 6 5 0 8 3 9],3159503,[8 6 2 9 1 0 7 5 4 3]
86,1768040,[4 8 7 6 3 5 1 2 0 9],848114,[2 4 0 3 9 7 1 6 5 8]
87,408478,[1 2 3 0 5 9 8 7 4 6],1067075,[2 9 4 7 0 3 5 8 6 1]
88,1265334,[3 5 4 0 6 7 2 1 8 9],3121935,[8 5 3 4 0 1 7 6 9 2]
89,2214115,[6 0 9 3 1 8 7 2 5 4],2755065,[7 5 2 6 3 9 1 4 8 0]
90,954394,[2 6 7 3 5 1 4 9 0 8],158297,[0 4 9 3 8 1 6 7 5 2]
91,2414499,[6 5 9 0 3 8 1 4 7 2],3277037,[9 0 3 2 5 7 1 8 6 4]
92,1161462,[3 1 8 5 0 9 4 2 6 7],248800,[0 7 2 4 6 3 8 9 1 5]
93,1235667,[3 4 7 1 2 5 0 8 9 6],2320078,[6 3 5 2 1 9 8 7 0 4]
94,175698,[0 5 3 9 1 2 8 4 6 7],1732660,[4 7 9 6 2 8 0 5 1 3]
95,64153,[0 2 6 8 1 7 3 4 9 5],3477279,[9 5 1 8 4 2 6 3 7 0]
96,957345,[2 6 7 9 4 8 1 3 5 0],2490226,[6 8 7 0 4 9 2 5 1 3]
97,2890102,[7 9 5 3 0 1 8 6 2 4],1829264,[5 0 3 9 6 8 2 4 1 7]
98,1939529,[5 3 0 8 7 6 4 9 2 1],857547,[2 4 3 1 0 6 5 8 9 7]
99,1350681,[3 7 4 9 8 5 1 2 6 0],968388,[2 7 0 1 9 8 5 3 4 6]
100,488980,[1 4 2 0 3 9 5 8 6 7],1479933,[4 0 7 6 3 8 9 2 5 1]
