98%,Optima 1, Optima [1],Optima 2, Optima [2]
65,1873357,[5 1 4 7 9 2 6 0 8 3],3081220,[8 4 3 2 5 9 0 7 1 6]
66,243497,[0 7 1 4 3 2 8 9 6 5],2921547,[8 0 4 6 7 2 1 5 9 3]
67,2619661,[7 1 9 6 3 4 5 0 8 2],855269,[2 4 1 7 9 3 0 8 6 5]
68,911685,[2 5 6 9 1 3 8 4 7 0],2267487,[6 2 1 9 3 7 5 4 8 0]
69,899854,[2 5 3 6 8 7 9 4 0 1],438614,[1 2 9 0 4 3 7 6 5 8]
70,3199518,[8 7 2 6 5 4 1 0 3 9],1090302,[3 0 1 5 4 9 6 2 7 8]
71,2200760,[6 0 5 7 4 8 2 3 1 9],2965431,[8 1 5 3 6 9 4 2 7 0]
72,1558020,[4 2 7 0 9 5 6 1 3 8],780341,[2 1 4 8 7 9 0 6 5 3]
73,3187658,[8 7 0 4 2 9 1 5 3 6],2885643,[7 9 4 3 8 0 1 5 6 2]
74,2518580,[6 9 3 7 0 1 8 4 2 5],1164665,[3 1 9 0 6 5 7 8 4 2]
75,2438409,[6 7 3 8 5 0 2 4 9 1],771781,[2 1 3 0 9 6 7 4 8 5]
76,2705773,[7 4 0 9 1 2 6 3 8 5],1275866,[3 5 7 1 0 4 2 8 6 9]
77,2720899,[7 4 3 9 0 1 8 2 6 5],3503933,[9 5 8 1 4 3 0 7 6 2]
78,3492164,[9 5 4 8 1 2 7 3 0 6],1764874,[4 8 7 1 2 3 5 9 0 6]
79,731948,[2 0 3 4 7 6 9 5 1 8],44859,[0 2 1 9 4 8 3 6 7 5]
80,2552141,[7 0 3 4 6 9 1 8 5 2],3179299,[8 6 7 5 4 0 9 1 3 2]
81,3456374,[9 4 6 7 3 0 5 2 1 8],3457455,[9 4 7 0 1 2 6 5 8 3]
82,47869,[0 2 3 6 5 9 7 1 8 4],2391085,[6 5 2 3 9 7 4 0 8 1]
83,1039621,[2 8 7 1 9 4 5 0 6 3],1540417,[4 2 1 7 5 9 0 3 8 6]
84,1384206,[3 8 2 6 5 0 4 1 7 9],842266,[2 3 9 0 7 8 4 6 1 5]
85,91087,[0 3 4 1 7 2 6 5 9 8],2894832,[7 9 6 2 4 5 0 1 3 8]
86,1734690,[4 8 0 2 3 7 9 1 5 6],3173008,[8 6 5 3 9 4 2 7 0 1]
87,2136224,[5 8 9 6 7 4 1 2 0 3],2416780,[6 5 9 3 4 8 0 7 1 2]
88,1215880,[3 4 1 2 8 5 7 9 0 6],3434141,[9 4 1 3 6 8 0 7 5 2]
89,1775175,[4 9 0 2 6 1 7 5 8 3],1631188,[4 5 3 7 6 1 0 9 2 8]
90,1545892,[4 2 3 8 0 6 1 9 5 7],3221438,[8 7 9 1 2 3 5 4 0 6]
91,2812824,[7 6 8 0 5 2 1 3 4 9],619541,[1 7 3 9 4 8 0 6 5 2]
92,674433,[1 8 6 7 5 2 3 4 9 0],393734,[1 0 8 2 9 3 6 5 4 7]
93,914971,[2 5 7 4 8 6 9 0 3 1],2373094,[6 4 8 7 9 3 5 2 0 1]
94,1463341,[4 0 3 5 6 7 8 1 9 2],2439043,[6 7 3 9 4 1 8 0 5 2]
95,2105119,[5 8 1 6 7 4 2 0 9 3],1881193,[5 1 7 2 8 6 0 3 9 4]
96,1890379,[5 1 9 0 6 2 8 3 7 4],2352354,[6 4 2 8 0 9 7 1 3 5]
97,7708,[0 1 3 6 8 4 2 9 5 7],951181,[2 6 5 8 0 4 7 1 9 3]
98,618207,[1 7 3 6 5 8 4 2 9 0],2578188,[7 0 9 4 6 8 3 1 2 5]
99,1593055,[4 3 6 0 7 5 2 1 9 8],849952,[2 4 0 7 5 9 6 8 1 3]
100,1204086,[3 2 8 9 4 0 5 1 6 7],1767688,[4 8 7 6 0 5 3 9 1 2]
1,1745611,[4 8 2 3 5 7 9 0 6 1],2963211,[8 1 4 9 5 3 0 6 7 2]
2,467948,[1 3 6 8 9 4 7 2 0 5],923928,[2 5 9 3 1 6 0 4 7 8]
3,324641,[0 9 1 4 8 3 6 7 5 2],909377,[2 5 6 4 0 1 8 9 7 3]
4,925883,[2 5 9 6 8 4 1 7 3 0],1884547,[5 1 7 9 3 4 8 0 6 2]
5,2358464,[6 4 3 9 5 8 1 2 0 7],1027827,[2 8 4 9 5 1 0 6 7 3]
6,2515198,[6 9 3 0 2 8 7 5 1 4],1384281,[3 8 2 6 5 7 1 4 9 0]
7,2040835,[5 6 4 9 2 8 7 0 3 1],1342418,[3 7 2 4 5 9 0 6 1 8]
8,1366524,[3 7 9 0 8 5 4 1 2 6],465708,[1 3 6 4 8 9 5 0 2 7]
9,71296,[0 2 8 3 1 4 7 9 5 6],2555891,[7 0 4 1 9 2 5 8 6 3]
10,3004636,[8 2 5 1 0 7 3 9 4 6],2656987,[7 2 9 1 3 5 8 0 6 4]
11,2553660,[7 0 3 6 8 4 5 1 2 9],51685,[0 2 4 3 8 7 6 1 9 5]
12,1686689,[4 6 8 5 3 7 2 9 1 0],143323,[0 4 6 5 1 3 9 2 8 7]
13,3109837,[8 5 1 0 3 4 7 2 9 6],2886004,[7 9 4 5 2 0 1 8 3 6]
14,3341930,[9 1 8 0 5 4 2 6 3 7],683507,[1 8 9 5 2 7 3 6 4 0]
15,1125086,[3 0 9 2 6 7 5 4 1 8],2135511,[5 8 9 4 7 6 2 1 3 0]
16,2562578,[7 0 5 4 1 9 2 6 3 8],1252569,[3 5 0 6 8 1 4 7 9 2]
17,1822557,[5 0 2 7 3 9 8 4 6 1],2072097,[5 7 3 0 9 4 2 6 8 1]
18,1111469,[3 0 6 5 8 2 1 9 7 4],791847,[2 1 7 0 8 6 5 4 9 3]
19,2591917,[7 1 3 2 9 4 6 0 8 5],2046047,[5 6 7 9 4 1 8 3 2 0]
20,141246,[0 4 6 1 3 2 7 5 8 9],3467150,[9 4 8 7 2 6 3 1 0 5]
21,1666078,[4 6 2 5 9 8 7 3 0 1],507479,[1 4 6 7 8 9 5 3 2 0]
22,1406360,[3 8 9 0 2 6 4 5 1 7],980066,[2 7 3 5 1 4 0 8 6 9]
23,2695315,[7 3 8 6 2 9 5 0 4 1],639012,[1 7 8 6 4 0 5 2 3 9]
24,2912767,[8 0 2 9 5 1 4 3 7 6],776113,[2 1 3 9 8 6 0 4 7 5]
25,389273,[1 0 7 3 6 9 5 8 4 2],473474,[1 3 7 9 5 6 0 4 2 8]
26,1528906,[4 1 9 3 5 8 2 7 0 6],2574410,[7 0 8 6 4 3 1 5 2 9]
27,645628,[1 8 0 2 7 4 3 9 5 6],1966184,[5 3 8 0 7 9 2 4 1 6]
28,1726897,[4 7 8 5 2 9 0 1 6 3],449313,[1 3 2 4 0 6 7 8 9 5]
29,416040,[1 2 4 6 9 0 3 5 7 8],2842410,[7 8 3 9 5 4 6 0 1 2]
30,550609,[1 5 7 2 8 4 0 3 9 6],1978365,[5 4 0 6 8 2 9 3 7 1]
31,2584480,[7 1 0 8 5 3 6 9 2 4],327398,[0 9 1 8 6 3 5 4 2 7]
32,2105272,[5 8 1 6 9 7 3 4 0 2],928458,[2 6 0 3 7 1 9 4 5 8]
33,1901689,[5 2 1 4 3 7 0 6 9 8],917635,[2 5 8 0 4 9 7 1 6 3]
34,3086666,[8 4 5 3 0 2 1 7 6 9],1884753,[5 1 7 9 6 2 3 4 8 0]
35,809110,[2 3 0 6 8 5 9 7 1 4],218800,[0 6 4 3 9 2 7 8 1 5]
36,2991006,[8 2 1 5 3 0 6 4 7 9],2536239,[6 9 8 1 4 2 5 3 7 0]
37,3317874,[9 1 3 4 0 8 7 2 5 6],1484421,[4 0 8 5 7 1 9 3 6 2]
38,15262,[0 1 5 2 4 3 9 8 6 7],3214808,[8 7 5 9 0 1 3 4 2 6]
39,2584547,[7 1 0 8 5 9 3 6 4 2],3373377,[9 2 6 3 1 5 4 7 8 0]
40,1084099,[2 9 8 0 6 1 7 3 5 4],1513264,[4 1 6 2 8 5 7 9 0 3]
41,3252660,[8 9 5 2 4 3 6 0 1 7],1833302,[5 0 4 8 2 6 7 3 1 9]
42,772280,[2 1 3 4 7 8 5 6 0 9],1953784,[5 3 4 7 6 2 8 9 0 1]
43,1158176,[3 1 7 8 5 4 2 6 0 9],880962,[2 4 8 7 5 1 9 0 3 6]
44,2329344,[6 3 8 1 2 4 0 5 7 9],2533138,[6 9 7 4 1 3 2 8 0 5]
45,2551036,[7 0 3 2 1 8 4 9 5 6],3137473,[8 5 7 3 4 6 0 1 9 2]
46,1128715,[3 0 9 8 5 7 6 1 4 2],478930,[1 3 9 0 4 2 6 8 5 7]
47,1123401,[3 0 8 9 2 6 4 5 7 1],1066667,[2 9 4 6 3 8 1 7 5 0]
48,1131846,[3 1 0 7 2 4 6 5 8 9],1692300,[4 6 9 7 2 3 5 0 1 8]
49,340835,[0 9 4 6 3 2 5 8 7 1],306244,[0 8 5 7 3 1 2 9 4 6]
50,3101346,[8 4 9 2 3 5 7 0 1 6],631336,[1 7 6 2 9 0 5 8 3 4]
51,61178,[0 2 6 1 9 8 3 5 4 7],282970,[0 8 1 3 2 4 6 9 5 7]
52,2571208,[7 0 8 2 1 6 5 9 3 4],162046,[0 5 1 3 2 6 9 8 4 7]
53,1585094,[4 3 2 6 7 0 8 5 1 9],534854,[1 5 3 0 9 2 7 6 4 8]
54,1454388,[4 0 1 6 9 8 5 2 3 7],941739,[2 6 3 8 9 7 0 4 5 1]
55,3096813,[8 4 7 3 0 6 9 2 5 1],1262921,[3 5 2 7 0 4 8 9 6 1]
56,341830,[0 9 4 7 6 3 8 5 1 2],1985857,[5 4 2 0 1 9 3 6 8 7]
57,1331437,[3 7 0 2 4 5 8 1 9 6],287628,[0 8 2 1 5 9 6 3 4 7]
58,970678,[2 7 0 6 1 9 8 5 3 4],135976,[0 4 3 9 8 1 6 7 2 5]
59,539189,[1 5 3 9 8 2 0 7 6 4],1413786,[3 9 0 5 6 4 8 1 2 7]
60,832137,[2 3 7 0 8 5 4 6 9 1],2012354,[5 4 9 1 8 6 0 3 2 7]
61,1872150,[5 1 4 6 2 3 7 0 8 9],2977035,[8 1 7 5 6 4 0 3 9 2]
62,316517,[0 8 7 6 4 5 1 9 3 2],895818,[2 5 1 8 3 0 9 4 6 7]
63,953064,[2 6 7 0 8 3 1 4 5 9],1182236,[3 2 4 6 9 8 7 1 0 5]
64,3068479,[8 4 0 7 6 5 2 1 9 3],580239,[1 6 4 0 9 3 7 5 8 2]
65,422735,[1 2 5 9 0 7 8 6 4 3],2332302,[6 3 8 7 1 9 2 0 4 5]
66,450968,[1 3 2 6 5 0 7 8 4 9],2717158,[7 4 3 0 8 9 6 5 1 2]
67,3343804,[9 1 8 4 2 0 3 7 5 6],2784626,[7 6 0 4 5 2 1 8 3 9]
68,105829,[0 3 6 9 8 7 4 1 5 2],1003963,[2 7 9 1 4 3 8 0 6 5]
69,2535400,[6 9 8 0 3 2 5 7 1 4],467419,[1 3 6 8 2 0 9 4 7 5]
70,1692884,[4 6 9 8 1 2 7 3 0 5],3158210,[8 6 2 5 3 4 0 7 1 9]
71,2803508,[7 6 4 1 8 3 9 2 0 5],3327086,[9 1 5 0 8 6 4 3 2 7]
72,1708819,[4 7 3 0 5 1 9 2 8 6],2416226,[6 5 9 2 8 1 0 4 3 7]
73,2085726,[5 7 6 8 9 0 2 1 3 4],977408,[2 7 1 9 5 0 4 6 3 8]
74,1510398,[4 1 5 7 8 6 2 0 3 9],535496,[1 5 3 2 8 6 4 7 0 9]
75,447390,[1 3 0 8 5 4 6 2 7 9],1636560,[4 5 6 8 0 1 2 3 7 9]
76,896377,[2 5 1 8 9 7 0 3 6 4],2112633,[5 8 3 1 2 4 6 7 9 0]
77,250764,[0 7 2 8 3 6 5 1 4 9],36546,[0 1 9 3 7 5 8 2 4 6]
78,368551,[1 0 3 2 9 5 6 4 8 7],1664812,[4 6 2 3 1 7 0 9 5 8]
79,364311,[1 0 2 4 9 8 6 5 7 3],1197578,[3 2 7 6 1 9 0 5 4 8]
80,2819363,[7 6 9 2 5 4 1 8 3 0],3553481,[9 7 1 0 4 3 6 8 5 2]
81,408085,[1 2 0 9 7 6 5 3 8 4],1510455,[4 1 5 7 9 0 6 3 8 2]
82,3072587,[8 4 1 6 3 9 2 7 5 0],276596,[0 7 8 9 1 6 5 3 2 4]
83,1388642,[3 8 4 5 7 0 1 6 2 9],145781,[0 4 6 9 3 8 1 7 5 2]
84,873498,[2 4 7 3 1 0 9 5 6 8],2213786,[6 0 9 2 7 3 1 5 4 8]
85,482787,[1 3 9 7 5 2 0 6 8 4],1698108,[4 7 0 9 3 8 5 1 2 6]
86,115729,[0 3 8 9 6 4 1 2 7 5],168064,[0 5 2 4 6 7 8 9 1 3]
87,522757,[1 4 9 7 0 3 6 2 8 5],396316,[1 0 8 6 4 7 2 9 3 5]
88,449881,[1 3 2 4 9 0 5 6 8 7],3534833,[9 6 5 2 3 8 4 7 1 0]
89,3548657,[9 7 0 1 6 2 5 8 4 3],624545,[1 7 4 9 3 5 6 8 2 0]
90,469859,[1 3 7 2 6 5 4 9 8 0],1791881,[4 9 3 5 7 1 6 8 2 0]
91,1662149,[4 6 1 8 5 2 0 9 7 3],2251323,[6 1 8 5 9 0 2 4 7 3]
92,2349776,[6 4 2 1 7 5 3 8 0 9],1351157,[3 7 5 0 6 8 1 9 4 2]
93,3135933,[8 5 7 1 3 6 9 2 4 0],1803734,[4 9 6 8 1 0 5 3 2 7]
94,1754989,[4 8 5 1 3 9 6 0 7 2],1363735,[3 7 8 5 0 4 2 1 9 6]
95,2770754,[7 5 6 8 1 4 0 3 2 9],2095166,[5 7 9 4 8 3 2 1 0 6]
96,2938723,[8 0 9 1 5 3 7 2 6 4],940197,[2 6 3 5 8 9 7 1 4 0]
97,3378021,[9 2 7 1 6 0 8 4 5 3],774261,[2 1 3 7 5 0 9 6 8 4]
98,1648501,[4 5 9 0 6 3 7 1 8 2],303436,[0 8 5 2 4 7 1 9 3 6]
99,1909188,[5 2 3 8 6 9 4 0 1 7],203548,[0 6 1 4 8 3 2 9 5 7]
100,2102647,[5 8 1 2 4 0 6 3 9 7],423028,[1 2 5 9 6 3 0 8 4 7]
1,1343715,[3 7 2 6 1 8 0 5 9 4],1253242,[3 5 0 7 6 8 2 9 1 4]
2,1100229,[3 0 4 5 1 7 9 6 8 2],72947,[0 2 8 5 3 9 4 7 6 1]
3,2155250,[5 9 3 6 2 4 0 7 1 8],1227594,[3 4 5 6 9 8 7 0 1 2]
4,2206755,[6 0 7 8 9 4 1 3 5 2],706972,[1 9 5 2 8 4 0 7 3 6]
5,300417,[0 8 4 6 2 5 3 7 9 1],863187,[2 4 5 1 9 3 0 7 8 6]
6,1920387,[5 2 7 0 3 4 1 8 9 6],1425681,[3 9 2 8 0 6 4 5 7 1]
7,488061,[1 4 0 8 9 2 7 5 6 3],2743576,[7 5 0 3 6 1 8 9 2 4]
8,54304,[0 2 4 8 5 6 7 9 1 3],3558295,[9 7 2 0 1 5 4 3 8 6]
9,1009578,[2 8 0 4 3 1 9 5 6 7],2864117,[7 9 0 2 8 5 1 6 4 3]
10,2203015,[6 0 7 1 8 4 3 2 9 5],2709226,[7 4 1 5 8 9 2 6 0 3]
11,37935,[0 1 9 5 7 2 6 4 8 3],1886753,[5 1 8 3 4 9 6 7 2 0]
12,965466,[2 6 9 4 8 3 7 0 1 5],2181754,[6 0 1 9 3 4 5 8 2 7]
13,608947,[1 7 0 8 6 4 9 2 5 3],2497335,[6 8 9 3 4 0 5 2 7 1]
14,1278631,[3 5 7 6 9 1 2 0 8 4],1419242,[3 9 1 6 2 0 4 7 5 8]
15,426632,[1 2 6 7 5 3 4 8 0 9],504611,[1 4 6 0 9 2 5 8 7 3]
16,2358367,[6 4 3 9 5 0 2 1 8 7],2703151,[7 4 0 3 5 2 6 1 9 8]
17,2486680,[6 8 5 2 7 1 4 9 0 3],752749,[2 0 7 4 5 9 6 1 8 3]
18,49435,[0 2 3 8 6 9 7 1 5 4],2527387,[6 9 5 3 1 4 8 0 7 2]
19,2588272,[7 1 2 5 8 9 4 6 0 3],2441068,[6 7 4 2 3 1 0 9 5 8]
20,409463,[1 2 3 4 8 0 9 7 6 5],2166951,[5 9 6 8 3 7 2 1 4 0]
21,3487016,[9 5 3 8 0 4 2 6 1 7],2323554,[6 3 7 0 1 9 8 2 4 5]
22,2896503,[7 9 6 4 8 2 3 1 5 0],2808731,[7 6 5 2 0 1 4 9 8 3]
23,95682,[0 3 4 9 8 2 7 1 5 6],382131,[1 0 5 8 7 4 2 6 9 3]
24,2068120,[5 7 2 3 4 1 8 9 0 6],2234475,[6 1 4 3 5 8 0 7 9 2]
25,98265,[0 3 5 6 4 9 2 7 8 1],909599,[2 5 6 4 1 9 8 7 3 0]
26,456312,[1 3 4 6 8 7 0 2 5 9],1978642,[5 4 0 7 1 8 3 9 2 6]
27,2131690,[5 8 7 9 4 0 2 6 1 3],615205,[1 7 3 0 5 8 6 2 9 4]
28,333317,[0 9 3 1 8 6 2 7 5 4],3172610,[8 6 5 3 2 4 0 7 1 9]
29,2298448,[6 3 0 1 4 8 7 9 2 5],1999267,[5 4 6 7 8 2 9 0 3 1]
30,1067472,[2 9 4 7 5 6 0 1 3 8],699075,[1 9 3 6 8 5 0 4 7 2]
31,1077161,[2 9 6 7 0 3 5 8 4 1],1341084,[3 7 2 0 6 8 5 1 4 9]
32,2161068,[5 9 4 7 2 8 3 0 1 6],3357319,[9 2 3 0 8 6 4 1 7 5]
33,2018167,[5 6 0 4 1 2 7 3 9 8],1463976,[4 0 3 6 2 9 1 5 7 8]
34,1820468,[5 0 2 3 6 7 9 4 1 8],777263,[2 1 4 3 7 0 9 8 6 5]
35,1478227,[4 0 7 3 1 6 9 2 8 5],2302952,[6 3 0 9 5 2 4 7 1 8]
36,2866660,[7 9 0 6 3 8 1 5 2 4],1447752,[3 9 8 1 6 5 0 2 4 7]
37,919916,[2 5 8 4 6 9 7 1 0 3],2607940,[7 1 6 4 0 9 2 8 3 5]
38,2740691,[7 4 9 6 3 0 2 8 5 1],2997747,[8 2 3 7 5 1 0 6 9 4]
39,575661,[1 6 3 2 7 0 9 5 8 4],1353311,[3 7 5 4 6 2 9 8 1 0]
40,2121204,[5 8 4 9 0 6 3 1 2 7],275140,[0 7 8 5 1 9 2 6 3 4]
41,3086595,[8 4 5 2 9 6 0 3 7 1],983425,[2 7 4 0 9 3 1 5 8 6]
42,448060,[1 3 0 9 4 8 2 7 5 6],396959,[1 0 8 7 3 9 6 5 4 2]
43,2999107,[8 2 4 0 5 6 9 1 7 3],673428,[1 8 6 5 2 9 4 0 3 7]
44,1348221,[3 7 4 5 6 0 9 2 8 1],1474256,[4 0 6 5 7 3 2 8 1 9]
45,378793,[1 0 5 3 2 8 4 6 9 7],3464066,[9 4 8 2 1 3 0 6 5 7]
46,699263,[1 9 3 7 2 0 8 6 5 4],66081,[0 2 7 1 8 6 4 5 9 3]
47,1743408,[4 8 1 9 3 5 0 2 6 7],2412759,[6 5 8 7 0 2 4 3 9 1]
48,1859881,[5 1 2 0 4 3 6 7 9 8],387204,[1 0 6 8 7 5 4 2 3 9]
49,1330937,[3 7 0 1 6 2 8 9 5 4],861836,[2 4 3 9 8 7 6 1 0 5]
50,414966,[1 2 4 5 6 0 7 3 8 9],2950953,[8 1 2 5 6 3 4 7 9 0]
51,454622,[1 3 4 2 6 7 8 5 0 9],190160,[0 5 7 8 1 6 3 4 2 9]
52,3298455,[9 0 7 4 2 1 6 5 8 3],1805811,[4 9 7 2 0 5 1 6 8 3]
53,2619033,[7 1 9 5 4 2 3 6 8 0],1421305,[3 9 2 0 1 5 4 6 8 7]
54,1502304,[4 1 3 0 7 5 2 6 8 9],1595534,[4 3 6 7 0 1 8 5 2 9]
55,2174436,[5 9 8 3 0 2 6 1 4 7],1658411,[4 6 1 0 5 2 7 9 8 3]
56,2006016,[5 4 8 0 1 9 2 3 6 7],2003448,[5 4 7 3 6 2 0 1 8 9]
57,1066911,[2 9 4 6 7 8 3 1 5 0],3242222,[8 9 3 2 0 5 6 4 1 7]
58,41870,[0 2 1 5 3 9 7 6 4 8],2552056,[7 0 3 4 6 1 8 9 2 5]
59,2176020,[5 9 8 6 1 3 4 0 2 7],3356311,[9 2 1 8 5 3 4 0 7 6]
60,3402910,[9 3 4 1 2 6 8 7 0 5],2443483,[6 7 4 8 5 1 9 0 3 2]
61,3347502,[9 2 0 3 4 8 5 1 6 7],813188,[2 3 1 5 6 7 9 4 0 8]
62,157324,[0 4 9 2 6 1 3 8 5 7],3129903,[8 5 6 0 1 4 7 3 9 2]
63,1337633,[3 7 1 4 8 9 5 6 2 0],1561740,[4 2 7 9 0 5 6 1 3 8]
64,3500910,[9 5 7 4 2 1 3 0 6 8],2167754,[5 9 7 0 6 4 1 3 2 8]
65,1128433,[3 0 9 8 2 6 1 4 7 5],1370854,[3 7 9 8 6 4 5 2 0 1]
66,1491382,[4 0 9 8 3 1 7 6 2 5],2088371,[5 7 8 2 4 0 3 9 6 1]
67,2506103,[6 9 1 2 7 0 8 5 4 3],720490,[1 9 7 8 5 0 3 6 2 4]
68,2347284,[6 4 1 8 0 7 5 2 3 9],1722785,[4 7 6 8 5 2 3 9 1 0]
69,3359209,[9 2 3 5 6 4 0 1 8 7],2675228,[7 3 2 8 5 4 9 1 0 6]
70,1118776,[3 0 7 9 8 1 5 6 2 4],2615797,[7 1 9 0 2 4 6 3 8 5]
71,1441031,[3 9 6 8 2 4 7 5 1 0],40440,[0 2 1 3 5 4 6 7 8 9]
72,3304793,[9 0 8 5 7 6 3 4 2 1],1313940,[3 6 5 7 9 2 4 0 1 8]
73,3065289,[8 4 0 2 5 1 6 7 9 3],1176788,[3 2 1 6 5 7 9 4 0 8]
74,469648,[1 3 7 2 4 8 6 9 0 5],2168641,[5 9 7 2 0 1 3 4 8 6]
75,881673,[2 4 8 9 5 1 3 6 7 0],1186238,[3 2 5 4 7 1 8 6 0 9]
76,3041535,[8 3 4 5 2 0 7 6 9 1],1929307,[5 2 8 7 4 3 9 0 6 1]
77,3456201,[9 4 6 7 1 5 2 3 8 0],2138015,[5 9 0 2 4 7 8 6 3 1]
78,2246481,[6 1 7 8 0 5 3 4 9 2],2466813,[6 8 1 4 0 7 9 3 5 2]
79,1691906,[4 6 9 5 8 1 0 3 2 7],2329347,[6 3 8 1 2 4 0 7 9 5]
80,2892857,[7 9 5 8 6 0 3 4 2 1],840029,[2 3 8 6 7 1 0 9 5 4]
81,2271708,[6 2 3 8 0 9 5 1 4 7],3124820,[8 5 4 0 1 2 9 6 3 7]
82,274389,[0 7 8 4 1 5 9 3 6 2],230713,[0 6 7 8 3 5 1 2 9 4]
83,2561185,[7 0 5 2 3 4 1 6 9 8],2313487,[6 3 4 0 2 1 7 5 9 8]
84,1886061,[5 1 8 2 6 0 9 4 7 3],2607252,[7 1 6 3 2 0 8 4 5 9]
85,615429,[1 7 3 0 8 5 9 4 6 2],511627,[1 4 7 5 6 3 9 0 8 2]
86,1337510,[3 7 1 4 6 9 5 2 0 8],3094210,[8 4 6 9 3 0 2 7 1 5]
87,3100839,[8 4 9 1 6 2 5 3 7 0],1938727,[5 3 0 7 8 1 4 2 9 6]
88,518443,[1 4 8 9 0 3 7 2 6 5],3427380,[9 4 0 1 3 6 7 2 5 8]
89,3204836,[8 7 3 9 0 6 5 2 1 4],2677789,[7 3 4 2 0 9 6 1 8 5]
90,3031016,[8 3 1 4 7 5 2 6 0 9],302216,[0 8 4 9 6 3 2 5 1 7]
91,1802329,[4 9 6 5 1 3 0 2 8 7],1764467,[4 8 7 0 5 9 2 6 3 1]
92,832785,[2 3 7 1 6 9 4 5 8 0],79766,[0 2 9 7 6 5 4 3 1 8]
93,567251,[1 6 0 5 9 2 4 8 7 3],3200373,[8 7 2 9 6 4 5 1 3 0]
94,731555,[2 0 3 4 1 6 7 9 8 5],2468766,[6 8 1 7 9 0 3 2 4 5]
95,2332506,[6 3 8 7 4 2 9 0 1 5],3020889,[8 2 9 3 6 0 4 5 7 1]
96,2931850,[8 0 6 7 1 2 4 9 3 5],1412460,[3 9 0 2 7 5 6 1 4 8]
97,2669232,[7 3 1 6 2 8 0 4 5 9],2394156,[6 5 3 0 2 4 8 1 7 9]
98,3057002,[8 3 7 4 9 0 1 5 2 6],2064612,[5 7 1 6 4 0 8 2 3 9]
99,222367,[0 6 5 1 9 2 4 3 8 7],32249,[0 1 8 4 7 6 5 9 3 2]
100,2446216,[6 7 5 2 4 0 8 9 1 3],1378407,[3 8 1 5 4 7 6 2 9 0]
1,1751964,[4 8 3 6 1 7 5 0 2 9],2910729,[8 0 2 5 7 1 4 6 9 3]
2,2954929,[8 1 3 4 0 6 2 5 9 7],692687,[1 9 2 5 0 4 8 7 6 3]
3,2059477,[5 7 0 6 3 2 8 1 9 4],1270914,[3 5 6 1 0 9 8 2 4 7]
4,214740,[0 6 3 7 2 5 8 1 4 9],1804977,[4 9 7 0 8 3 2 5 6 1]
5,2532740,[6 9 7 3 5 0 8 2 1 4],2855742,[7 8 6 4 1 9 2 0 3 5]
6,708633,[1 9 5 6 2 3 4 7 8 0],2435158,[6 7 3 1 0 9 8 5 2 4]
7,235746,[0 6 8 7 3 4 9 1 2 5],631735,[1 7 6 3 4 5 2 0 9 8]
8,2151964,[5 9 2 8 7 0 1 6 3 4],2811601,[7 6 5 9 0 1 2 3 8 4]
9,623211,[1 7 4 6 5 3 0 8 9 2],412009,[1 2 3 8 4 6 0 5 9 7]
10,2691706,[7 3 8 0 4 9 2 6 1 5],3288042,[9 0 5 3 7 2 8 1 4 6]
11,2108620,[5 8 2 3 6 9 0 7 1 4],3424371,[9 3 8 4 0 5 1 6 7 2]
12,2379234,[6 5 0 1 4 9 8 2 3 7],778122,[2 1 4 5 8 3 9 0 6 7]
13,1956608,[5 3 6 1 7 0 4 8 2 9],225421,[0 6 5 8 1 4 7 2 9 3]
14,2841968,[7 8 3 9 1 0 4 5 2 6],2518994,[6 9 3 7 4 5 0 2 1 8]
15,1133781,[3 1 0 9 7 2 8 5 6 4],2877601,[7 9 2 8 5 0 1 3 6 4]
16,3075693,[8 4 2 1 7 6 9 3 5 0],585188,[1 6 5 0 8 4 9 3 2 7]
17,1154944,[3 1 7 2 0 6 8 9 4 5],819129,[2 3 4 6 8 0 5 7 9 1]
18,3010376,[8 2 6 3 0 5 4 7 1 9],2513426,[6 9 2 5 8 1 0 4 3 7]
19,2888060,[7 9 5 0 2 1 8 4 3 6],1658839,[4 6 1 0 9 7 3 2 8 5]
20,3349728,[9 2 0 6 4 5 1 3 7 8],1835582,[5 0 6 2 4 7 8 3 1 9]
21,1949347,[5 3 2 8 4 6 9 0 7 1],152357,[0 4 8 2 6 7 1 9 5 3]
22,1990240,[5 4 2 9 1 3 7 8 0 6],852048,[2 4 1 0 6 7 3 5 8 9]
23,2701252,[7 3 9 8 5 2 0 6 1 4],2603933,[7 1 5 6 4 3 0 9 8 2]
24,330772,[0 9 2 6 4 5 1 8 3 7],2375725,[6 4 9 2 5 7 3 0 8 1]
25,2875252,[7 9 2 4 3 5 0 8 1 6],854043,[2 4 1 6 3 0 5 8 9 7]
26,610825,[1 7 2 3 5 4 0 6 9 8],96324,[0 3 5 1 8 7 6 2 4 9]
27,2740122,[7 4 9 5 6 1 8 0 2 3],1672504,[4 6 3 8 9 2 5 7 0 1]
28,2336313,[6 3 9 4 8 1 2 5 7 0],2266960,[6 2 1 8 5 3 7 9 0 4]
29,1695946,[4 7 0 5 3 9 2 8 1 6],2706690,[7 4 1 0 3 8 9 2 5 6]
30,1508627,[4 1 5 3 2 9 6 8 7 0],3332716,[9 1 6 2 7 5 0 8 3 4]
