2%,Optima 1, Optima [1],Optima 2, Optima [2]
67,41922,[0 2 1 5 4 6 9 3 7 8],1677092,[4 6 5 8 1 7 9 2 0 3]
68,47876,[0 2 3 6 5 9 8 4 1 7],1701823,[4 7 1 6 5 9 2 0 8 3]
69,32092,[0 1 8 4 6 5 2 9 3 7],1684792,[4 6 8 1 9 7 3 5 0 2]
70,42428,[0 2 1 5 9 6 8 4 3 7],1687907,[4 6 8 9 1 7 2 5 3 0]
71,36967,[0 1 9 4 5 2 6 3 8 7],1685353,[4 6 8 2 7 5 0 1 9 3]
72,40451,[0 2 1 3 5 4 7 9 8 6],1716840,[4 7 5 6 3 0 1 2 8 9]
73,44881,[0 2 1 9 5 3 4 6 8 7],1691611,[4 6 9 5 2 7 8 0 3 1]
74,75807,[0 2 9 1 4 7 6 5 8 3],1686461,[4 6 8 5 1 9 0 7 3 2]
75,31345,[0 1 8 3 6 4 2 5 9 7],1698959,[4 7 1 0 6 9 8 5 3 2]
76,81237,[0 3 1 2 8 9 7 5 6 4],1720977,[4 7 6 3 1 5 2 8 9 0]
77,46855,[0 2 3 5 1 7 6 4 9 8],1673388,[4 6 5 0 1 9 7 2 3 8]
78,77571,[0 2 9 4 7 5 1 6 8 3],1707083,[4 7 2 6 9 5 1 8 3 0]
79,23756,[0 1 6 7 9 8 5 3 2 4],1713633,[4 7 5 0 1 3 6 8 9 2]
80,54649,[0 2 4 8 9 5 1 3 7 6],1709216,[4 7 3 0 9 5 2 6 1 8]
81,17024,[0 1 5 4 7 9 3 6 2 8],1695805,[4 7 0 5 2 8 6 1 9 3]
82,70607,[0 2 8 1 3 5 9 7 6 4],1670898,[4 6 3 5 8 0 9 1 2 7]
83,32108,[0 1 8 4 6 5 9 3 2 7],1672056,[4 6 3 8 1 9 0 2 5 7]
84,69028,[0 2 7 6 9 3 1 8 4 5],1663303,[4 6 2 0 1 9 5 3 8 7]
85,20870,[0 1 6 2 9 8 5 4 3 7],1687787,[4 6 8 9 0 7 2 5 3 1]
86,26468,[0 1 7 3 8 5 9 4 2 6],1670199,[4 6 3 2 8 1 7 5 9 0]
87,13905,[0 1 4 8 3 9 5 6 7 2],1718296,[4 7 5 9 3 0 6 8 1 2]
88,57803,[0 2 5 6 3 8 4 9 7 1],1722339,[4 7 6 8 0 9 1 3 5 2]
89,53232,[0 2 4 6 9 7 1 3 5 8],1694688,[4 7 0 2 8 5 1 3 6 9]
90,42360,[0 2 1 5 9 3 4 6 7 8],1698922,[4 7 1 0 6 8 3 9 2 5]
91,27043,[0 1 7 4 6 3 9 2 8 5],1681523,[4 6 7 5 2 8 1 9 3 0]
92,71976,[0 2 8 3 9 7 1 4 5 6],1684473,[4 6 8 1 5 2 3 7 9 0]
93,41051,[0 2 1 4 3 5 7 9 8 6],1722655,[4 7 6 8 3 2 1 0 9 5]
94,16676,[0 1 5 4 2 9 8 6 3 7],1674159,[4 6 5 1 2 3 8 7 9 0]
95,46730,[0 2 3 4 9 6 1 7 5 8],1678069,[4 6 5 9 3 8 2 0 7 1]
96,22339,[0 1 6 5 2 3 9 4 8 7],1705496,[4 7 2 3 8 5 1 6 0 9]
97,58180,[0 2 5 6 8 9 1 7 3 4],1711093,[4 7 3 5 6 0 8 1 9 2]
98,22988,[0 1 6 5 9 4 8 3 2 7],1664490,[4 6 2 1 8 7 9 0 3 5]
99,51166,[0 2 4 3 1 6 9 8 5 7],1679968,[4 6 7 2 1 8 5 9 0 3]
100,15940,[0 1 5 3 2 9 4 8 6 7],1711697,[4 7 3 6 2 0 8 9 5 1]
1,15151,[0 1 5 2 3 6 7 4 9 8],1721421,[4 7 6 3 9 0 8 2 5 1]
2,25839,[0 1 7 2 9 4 6 5 8 3],1727360,[4 7 8 6 0 5 2 3 1 9]
3,78345,[0 2 9 5 7 8 3 4 6 1],1667248,[4 6 2 8 5 7 3 9 0 1]
4,80630,[0 2 9 8 7 6 4 3 1 5],1660716,[4 6 1 5 7 2 8 0 3 9]
5,21329,[0 1 6 3 7 8 5 9 4 2],1660550,[4 6 1 5 2 9 7 3 0 8]
6,77318,[0 2 9 4 5 3 7 6 1 8],1725432,[4 7 8 2 3 6 0 1 5 9]
7,69574,[0 2 7 8 5 6 9 4 1 3],1689737,[4 6 9 1 8 0 5 7 3 2]
8,61423,[0 2 6 3 4 9 5 1 8 7],1702190,[4 7 1 8 0 9 5 3 2 6]
9,36717,[0 1 9 3 8 7 6 4 5 2],1675427,[4 6 5 2 9 8 1 7 3 0]
10,42933,[0 2 1 6 7 8 9 4 5 3],1702038,[4 7 1 6 9 5 2 0 3 8]
11,27765,[0 1 7 5 6 3 9 4 8 2],1709827,[4 7 3 1 8 5 9 0 6 2]
12,77262,[0 2 9 4 3 8 5 1 6 7],1713391,[4 7 3 9 6 1 2 0 8 5]
13,13690,[0 1 4 8 2 3 6 9 5 7],1662649,[4 6 1 9 2 5 0 3 8 7]
14,21062,[0 1 6 3 4 7 8 5 2 9],1665768,[4 6 2 5 7 3 0 1 8 9]
15,16427,[0 1 5 3 8 9 4 7 6 2],1708125,[4 7 2 9 3 1 8 5 6 0]
16,31008,[0 1 8 3 2 6 4 5 7 9],1691005,[4 6 9 3 5 7 2 0 8 1]
17,64443,[0 2 6 8 5 1 3 7 9 4],1672339,[4 6 3 8 7 0 9 1 5 2]
18,77159,[0 2 9 4 1 8 7 6 5 3],1693673,[4 7 0 1 3 9 6 8 5 2]
19,50697,[0 2 4 1 6 7 5 8 9 3],1678728,[4 6 7 0 5 3 1 2 8 9]
20,22456,[0 1 6 5 3 2 8 9 4 7],1699595,[4 7 1 2 6 3 5 9 8 0]
21,76864,[0 2 9 3 7 5 6 8 1 4],1693390,[4 6 9 8 7 2 5 3 0 1]
22,65434,[0 2 6 9 8 3 4 7 1 5],1706542,[4 7 2 6 1 0 9 8 3 5]
23,73204,[0 2 8 5 7 1 3 9 4 6],1710208,[4 7 3 2 1 8 6 9 0 5]
24,22653,[0 1 6 5 4 8 9 3 7 2],1680663,[4 6 7 3 1 5 8 2 9 0]
25,49505,[0 2 3 8 7 5 6 9 4 1],1657821,[4 6 0 9 5 1 8 3 7 2]
26,17239,[0 1 5 4 9 7 3 2 8 6],1661508,[4 6 1 7 5 9 3 0 2 8]
27,62845,[0 2 6 5 3 8 7 1 9 4],1717317,[4 7 5 8 0 9 6 2 3 1]
28,38840,[0 1 9 6 8 5 3 4 2 7],1726269,[4 7 8 3 5 2 9 1 6 0]
29,67125,[0 2 7 4 3 5 9 6 8 1],1669280,[4 6 3 1 5 8 2 7 0 9]
30,59387,[0 2 5 8 4 9 3 7 6 1],1659288,[4 6 1 2 7 5 0 3 8 9]
31,64011,[0 2 6 7 9 4 1 5 8 3],1721263,[4 7 6 3 5 9 1 0 8 2]
32,60538,[0 2 6 1 3 7 5 9 4 8],1662811,[4 6 1 9 3 7 8 0 5 2]
33,41000,[0 2 1 3 9 7 5 6 4 8],1722941,[4 7 6 8 9 5 0 3 2 1]
34,42019,[0 2 1 5 6 3 9 4 8 7],1661274,[4 6 1 7 2 9 8 0 3 5]
35,77056,[0 2 9 4 1 3 7 8 5 6],1680846,[4 6 7 3 5 0 2 1 8 9]
36,51132,[0 2 4 3 1 5 8 6 7 9],1671159,[4 6 3 7 0 2 8 5 9 1]
37,16178,[0 1 5 3 6 9 2 7 4 8],1693052,[4 6 9 8 2 5 7 1 0 3]
38,44722,[0 2 1 9 3 7 5 8 4 6],1662107,[4 6 1 8 3 9 2 7 5 0]
39,72184,[0 2 8 4 3 6 7 9 1 5],1660395,[4 6 1 5 0 8 2 7 9 3]
40,29782,[0 1 7 9 4 2 8 6 3 5],1660463,[4 6 1 5 2 0 9 8 7 3]
41,24005,[0 1 6 8 4 2 3 9 7 5],1677486,[4 6 5 8 9 0 2 1 3 7]
42,24113,[0 1 6 8 4 9 5 7 3 2],1681996,[4 6 7 8 0 5 1 9 2 3]
43,25442,[0 1 7 2 5 3 4 8 6 9],1685803,[4 6 8 3 2 1 9 0 7 5]
44,49657,[0 2 3 8 9 7 1 4 6 5],1671858,[4 6 3 8 0 1 9 2 5 7]
45,11049,[0 1 4 3 6 2 7 8 9 5],1708492,[4 7 2 9 8 3 0 6 1 5]
46,17879,[0 1 5 6 8 9 7 4 3 2],1726501,[4 7 8 3 9 2 5 0 6 1]
47,19591,[0 1 5 9 3 4 6 2 8 7],1683117,[4 6 7 9 3 8 5 1 2 0]
48,52821,[0 2 4 6 5 1 9 7 8 3],1680562,[4 6 7 3 0 8 2 9 1 5]
49,33703,[0 1 8 6 7 9 3 2 5 4],1680865,[4 6 7 3 5 1 0 2 9 8]
50,48571,[0 2 3 7 5 8 9 1 6 4],1719754,[4 7 6 1 5 2 3 9 0 8]
51,55784,[0 2 5 1 6 9 4 7 3 8],1697875,[4 7 0 9 1 8 6 2 5 3]
52,74946,[0 2 8 9 1 5 7 3 4 6],1706800,[4 7 2 6 5 1 8 9 0 3]
53,51414,[0 2 4 3 6 7 5 1 8 9],1709699,[4 7 3 1 6 5 2 9 8 0]
54,19556,[0 1 5 9 2 8 7 4 3 6],1666846,[4 6 2 8 0 3 9 7 1 5]
55,22385,[0 1 6 5 2 7 8 9 4 3],1706278,[4 7 2 5 8 9 6 3 0 1]
56,71623,[0 2 8 3 5 9 4 1 7 6],1678861,[4 6 7 0 8 3 5 1 9 2]
57,34557,[0 1 8 7 9 6 5 3 4 2],1682994,[4 6 7 9 2 8 5 0 1 3]
58,55614,[0 2 5 1 4 7 6 3 8 9],1701133,[4 7 1 5 8 0 6 2 9 3]
59,19427,[0 1 5 8 9 7 3 6 4 2],1724948,[4 7 8 1 6 3 9 2 0 5]
60,53595,[0 2 4 7 5 8 1 6 9 3],1688578,[4 6 9 0 2 5 3 8 1 7]
61,65523,[0 2 7 1 3 4 5 8 9 6],1698969,[4 7 1 0 8 2 5 6 9 3]
62,20349,[0 1 6 2 4 7 9 5 8 3],1666651,[4 6 2 7 8 5 9 0 3 1]
63,71340,[0 2 8 3 1 6 7 4 5 9],1717558,[4 7 5 8 2 9 6 3 0 1]
64,50129,[0 2 3 9 6 7 5 8 4 1],1656511,[4 6 0 7 8 2 3 1 9 5]
65,54831,[0 2 4 9 1 8 6 5 7 3],1707442,[4 7 2 8 3 6 1 9 0 5]
66,39404,[0 1 9 7 6 3 8 4 2 5],1707698,[4 7 2 8 6 9 0 3 1 5]
67,74397,[0 2 8 7 3 9 6 4 5 1],1714385,[4 7 5 1 0 6 8 9 3 2]
68,51212,[0 2 4 3 1 8 9 6 5 7],1718778,[4 7 6 0 2 1 9 3 5 8]
69,54690,[0 2 4 8 9 6 7 1 3 5],1717439,[4 7 5 8 1 9 6 3 2 0]
70,81113,[0 3 1 2 7 9 6 8 5 4],1658263,[4 6 1 0 2 9 5 3 8 7]
71,31364,[0 1 8 3 6 4 9 5 2 7],1693920,[4 7 0 1 8 2 3 5 6 9]
72,40124,[0 1 9 8 6 3 7 4 2 5],1686576,[4 6 8 5 2 9 0 1 3 7]
73,33912,[0 1 8 7 2 6 3 4 5 9],1725242,[4 7 8 2 1 0 3 6 5 9]
74,41554,[0 2 1 4 8 5 6 9 3 7],1724664,[4 7 8 1 3 2 0 5 6 9]
75,72434,[0 2 8 4 6 7 1 5 3 9],1718556,[4 7 5 9 8 1 3 0 2 6]
76,49001,[0 2 3 8 1 5 7 9 6 4],1697594,[4 7 0 8 6 5 1 3 2 9]
77,30485,[0 1 8 2 5 3 4 9 7 6],1719598,[4 7 6 1 2 9 8 5 0 3]
78,12940,[0 1 4 6 9 8 2 7 3 5],1712902,[4 7 3 9 0 1 8 6 2 5]
79,55176,[0 2 4 9 6 8 1 3 5 7],1675244,[4 6 5 2 8 1 9 3 0 7]
80,41497,[0 2 1 4 7 9 3 5 8 6],1709475,[4 7 3 1 2 8 0 6 9 5]
81,11401,[0 1 4 3 9 2 5 6 8 7],1709582,[4 7 3 1 5 6 8 2 0 9]
82,70071,[0 2 7 9 3 8 5 4 6 1],1690547,[4 6 9 2 8 7 1 5 3 0]
83,63059,[0 2 6 5 7 4 3 9 8 1],1722196,[4 7 6 5 9 3 0 8 1 2]
84,11247,[0 1 4 3 7 8 6 5 9 2],1702157,[4 7 1 8 0 6 2 9 5 3]
85,72913,[0 2 8 5 3 7 1 4 9 6],1701101,[4 7 1 5 6 9 0 8 3 2]
86,45689,[0 2 3 1 6 8 7 9 5 4],1692149,[4 6 9 7 1 2 0 8 5 3]
87,58098,[0 2 5 6 8 1 9 3 4 7],1717959,[4 7 5 9 0 2 6 3 8 1]
88,38177,[0 1 9 6 2 3 7 8 5 4],1682340,[4 6 7 8 3 2 5 0 1 9]
89,28385,[0 1 7 6 4 5 8 9 3 2],1712832,[4 7 3 8 9 5 0 1 2 6]
90,18789,[0 1 5 8 2 6 9 4 7 3],1698966,[4 7 1 0 8 2 5 3 6 9]
91,41947,[0 2 1 5 4 7 9 3 8 6],1682227,[4 6 7 8 2 3 9 0 5 1]
92,47423,[0 2 3 5 9 1 8 7 6 4],1680447,[4 6 7 2 9 5 3 1 8 0]
93,31205,[0 1 8 3 5 2 4 9 7 6],1706170,[4 7 2 5 8 0 3 9 1 6]
94,57845,[0 2 5 6 4 1 3 9 8 7],1695055,[4 7 0 3 2 6 5 1 9 8]
95,19214,[0 1 5 8 7 2 6 4 3 9],1703028,[4 7 1 9 2 8 5 0 3 6]
96,28809,[0 1 7 8 2 3 5 6 9 4],1695456,[4 7 0 3 8 9 1 2 5 6]
97,29031,[0 1 7 8 3 9 5 4 6 2],1705079,[4 7 2 3 0 9 8 6 5 1]
98,47541,[0 2 3 6 1 4 9 7 8 5],1711365,[4 7 3 5 9 1 8 2 6 0]
99,22619,[0 1 6 5 4 7 3 9 8 2],1666442,[4 6 2 7 5 0 1 8 3 9]
100,30675,[0 1 8 2 6 7 3 5 9 4],1671998,[4 6 3 8 1 2 7 5 0 9]
1,25686,[0 1 7 2 8 3 5 4 6 9],1717700,[4 7 5 8 6 0 9 2 1 3]
2,51495,[0 2 4 3 7 1 8 6 9 5],1677643,[4 6 5 9 0 2 8 1 7 3]
3,39734,[0 1 9 8 3 2 6 5 4 7],1672337,[4 6 3 8 7 0 5 9 2 1]
4,68670,[0 2 7 6 4 3 5 1 8 9],1663216,[4 6 2 0 1 3 8 9 5 7]
5,43252,[0 2 1 7 3 6 4 9 5 8],1668498,[4 6 3 0 5 1 9 2 7 8]
6,57940,[0 2 5 6 4 9 1 8 3 7],1672805,[4 6 3 9 2 0 1 8 7 5]
7,76088,[0 2 9 1 7 3 5 6 4 8],1680042,[4 6 7 2 3 1 9 0 5 8]
8,46356,[0 2 3 4 6 5 8 1 7 9],1685978,[4 6 8 3 5 9 0 2 1 7]
9,52016,[0 2 4 5 3 7 6 8 1 9],1673999,[4 6 5 0 9 8 7 3 2 1]
10,49942,[0 2 3 9 5 1 8 7 4 6],1709729,[4 7 3 1 6 8 5 9 2 0]
11,22594,[0 1 6 5 4 3 7 9 2 8],1677380,[4 6 5 8 7 0 9 2 1 3]
12,57919,[0 2 5 6 4 8 3 1 9 7],1708204,[4 7 2 9 5 0 1 8 3 6]
13,68453,[0 2 7 6 1 5 3 9 8 4],1669624,[4 6 3 1 9 5 7 8 0 2]
14,42898,[0 2 1 6 7 5 4 9 3 8],1661833,[4 6 1 8 0 7 2 3 9 5]
15,12347,[0 1 4 6 2 9 5 8 7 3],1704002,[4 7 2 0 8 1 3 6 5 9]
16,65066,[0 2 6 9 4 3 1 7 5 8],1712701,[4 7 3 8 6 2 5 0 9 1]
17,51782,[0 2 4 3 9 6 7 5 1 8],1727771,[4 7 8 6 5 0 2 9 3 1]
18,16549,[0 1 5 3 9 8 6 2 7 4],1718544,[4 7 5 9 8 1 0 2 3 6]
19,44666,[0 2 1 9 3 5 4 7 6 8],1692359,[4 6 9 7 2 8 5 3 1 0]
20,64370,[0 2 6 8 4 5 1 7 3 9],1696834,[4 7 0 6 8 2 3 9 1 5]
21,13252,[0 1 4 7 5 6 2 9 3 8],1719246,[4 7 6 0 9 1 3 2 5 8]
22,55448,[0 2 5 1 3 4 7 8 6 9],1703526,[4 7 2 0 1 3 6 5 8 9]
23,41223,[0 2 1 4 5 7 8 6 9 3],1662135,[4 6 1 8 5 0 7 3 9 2]
24,29209,[0 1 7 8 5 4 2 3 9 6],1683527,[4 6 8 0 2 3 9 7 5 1]
25,39893,[0 1 9 8 4 5 2 7 6 3],1702938,[4 7 1 9 2 0 8 3 5 6]
26,22433,[0 1 6 5 2 9 7 8 4 3],1700133,[4 7 1 3 2 8 9 5 6 0]
27,43051,[0 2 1 6 8 7 9 3 5 4],1678634,[4 6 7 0 3 8 1 5 2 9]
28,43014,[0 2 1 6 8 5 4 3 7 9],1671260,[4 6 3 7 1 0 9 5 2 8]
29,77985,[0 2 9 5 3 8 4 6 7 1],1706025,[4 7 2 5 3 9 1 6 8 0]
30,23924,[0 1 6 8 3 4 9 5 2 7],1716903,[4 7 5 6 3 2 8 1 9 0]
31,36842,[0 1 9 4 3 2 5 7 6 8],1697744,[4 7 0 8 9 6 2 3 1 5]
32,63688,[0 2 6 7 4 8 5 9 1 3],1669001,[4 6 3 1 0 5 8 9 7 2]
33,55657,[0 2 5 1 4 9 3 6 8 7],1719941,[4 7 6 1 8 9 0 5 3 2]
34,34870,[0 1 8 9 4 5 7 6 2 3],1685277,[4 6 8 2 5 9 7 1 3 0]
35,54123,[0 2 4 8 3 1 5 7 9 6],1673506,[4 6 5 0 2 9 3 8 1 7]
36,34687,[0 1 8 9 3 2 5 4 7 6],1664791,[4 6 2 3 1 5 7 0 9 8]
37,10491,[0 1 4 2 7 6 3 8 9 5],1702760,[4 7 1 8 9 5 2 3 0 6]
38,12126,[0 1 4 5 9 2 6 3 7 8],1695368,[4 7 0 3 8 1 5 6 2 9]
39,46453,[0 2 3 4 7 1 8 5 9 6],1706812,[4 7 2 6 5 3 0 9 1 8]
40,29137,[0 1 7 8 4 9 2 3 6 5],1715230,[4 7 5 2 1 6 9 8 0 3]
41,80327,[0 2 9 8 5 3 7 6 4 1],1723078,[4 7 6 9 0 8 5 3 1 2]
42,74331,[0 2 8 7 3 5 1 6 9 4],1661236,[4 6 1 7 2 8 0 9 3 5]
43,44669,[0 2 1 9 3 5 4 8 7 6],1689451,[4 6 9 1 3 7 8 0 5 2]
44,36224,[0 1 9 3 4 8 5 6 2 7],1686027,[4 6 8 3 7 1 0 5 9 2]
45,11949,[0 1 4 5 7 6 9 3 8 2],1656263,[4 6 0 7 3 1 9 8 5 2]
46,10852,[0 1 4 3 2 7 5 9 6 8],1714381,[4 7 5 1 0 6 8 2 9 3]
47,53702,[0 2 4 7 6 5 8 3 1 9],1700494,[4 7 1 3 8 6 9 5 0 2]
48,67465,[0 2 7 4 8 3 1 5 9 6],1723865,[4 7 8 0 2 5 6 9 3 1]
49,18741,[0 1 5 8 2 3 9 6 7 4],1690077,[4 6 9 2 1 8 7 3 5 0]
50,49965,[0 2 3 9 5 4 8 6 7 1],1709672,[4 7 3 1 6 2 5 8 0 9]
51,68010,[0 2 7 5 4 8 9 1 3 6],1715427,[4 7 5 2 6 1 0 8 9 3]
52,37112,[0 1 9 4 6 3 5 7 2 8],1688620,[4 6 9 0 2 8 1 7 3 5]
53,37241,[0 1 9 4 7 3 6 8 5 2],1700422,[4 7 1 3 8 0 9 6 2 5]
54,72011,[0 2 8 4 1 3 6 9 7 5],1687231,[4 6 8 7 2 1 3 0 9 5]
55,16209,[0 1 5 3 7 2 6 8 9 4],1660839,[4 6 1 5 8 2 7 3 9 0]
56,82329,[0 3 1 5 6 2 7 8 9 4],1665788,[4 6 2 5 7 3 9 1 0 8]
57,11857,[0 1 4 5 6 9 2 3 8 7],1666500,[4 6 2 7 5 3 8 0 1 9]
58,39155,[0 1 9 7 4 3 5 8 6 2],1696829,[4 7 0 6 8 2 1 9 5 3]
59,33164,[0 1 8 6 2 4 9 5 3 7],1659364,[4 6 1 2 8 0 3 9 5 7]
60,15801,[0 1 5 2 9 7 4 6 8 3],1723491,[4 7 6 9 5 2 0 3 8 1]
61,79766,[0 2 9 7 6 5 4 3 1 8],1722598,[4 7 6 8 2 9 5 3 0 1]
62,77894,[0 2 9 5 3 1 7 6 4 8],1719344,[4 7 6 0 9 8 2 3 1 5]
63,70680,[0 2 8 1 4 3 5 6 7 9],1722496,[4 7 6 8 2 0 5 9 1 3]
64,73154,[0 2 8 5 6 7 1 4 3 9],1657300,[4 6 0 8 7 9 1 5 2 3]
65,74900,[0 2 8 9 1 3 7 5 4 6],1709877,[4 7 3 1 8 9 6 2 5 0]
66,45203,[0 2 1 9 7 6 4 8 5 3],1681348,[4 6 7 5 1 2 0 9 3 8]
67,22182,[0 1 6 4 8 9 3 2 5 7],1670294,[4 6 3 2 9 0 7 5 1 8]
68,14360,[0 1 4 8 9 6 3 5 2 7],1707616,[4 7 2 8 6 0 5 9 1 3]
69,62656,[0 2 6 5 1 3 8 9 4 7],1678446,[4 6 7 0 2 1 5 3 8 9]
70,74513,[0 2 8 7 4 9 5 6 3 1],1697301,[4 7 0 8 3 1 9 5 6 2]
71,28943,[0 1 7 8 3 2 9 6 5 4],1727728,[4 7 8 6 3 5 2 9 0 1]
72,57458,[0 2 5 4 8 9 1 6 3 7],1723932,[4 7 8 0 3 1 6 2 5 9]
73,11563,[0 1 4 5 2 6 9 3 8 7],1679580,[4 6 7 1 8 3 5 0 2 9]
74,26508,[0 1 7 3 8 9 5 2 4 6],1684570,[4 6 8 1 7 0 3 9 2 5]
75,69611,[0 2 7 8 6 1 4 9 5 3],1676427,[4 6 5 7 2 1 0 8 9 3]
76,18143,[0 1 5 7 3 2 9 8 6 4],1689191,[4 6 9 1 0 5 8 7 3 2]
77,75397,[0 2 8 9 6 3 5 1 7 4],1713699,[4 7 5 0 1 9 2 6 8 3]
78,15198,[0 1 5 2 3 8 6 4 7 9],1678693,[4 6 7 0 5 1 8 2 9 3]
79,76564,[0 2 9 3 5 1 4 8 6 7],1677005,[4 6 5 8 1 0 2 9 7 3]
80,56558,[0 2 5 3 7 4 8 6 1 9],1716551,[4 7 5 6 0 3 9 8 2 1]
81,40285,[0 1 9 8 7 5 4 2 6 3],1676941,[4 6 5 8 0 3 7 1 9 2]
82,40843,[0 2 1 3 8 5 9 4 7 6],1660595,[4 6 1 5 3 2 7 9 8 0]
83,52585,[0 2 4 6 1 5 3 7 9 8],1659840,[4 6 1 3 5 0 2 7 8 9]
84,35534,[0 1 9 2 5 3 7 6 4 8],1671463,[4 6 3 7 2 9 1 0 8 5]
85,60303,[0 2 5 9 7 4 6 3 8 1],1661775,[4 6 1 8 0 2 7 5 9 3]
86,57712,[0 2 5 6 1 9 7 8 3 4],1726883,[4 7 8 5 2 6 1 9 3 0]
87,26947,[0 1 7 4 5 6 9 2 8 3],1667819,[4 6 2 9 3 5 1 8 7 0]
88,67963,[0 2 7 5 4 3 9 1 8 6],1723819,[4 7 8 0 2 1 9 3 6 5]
89,70353,[0 2 7 9 6 3 4 5 8 1],1696408,[4 7 0 6 1 8 5 9 2 3]
90,45684,[0 2 3 1 6 8 7 4 5 9],1710784,[4 7 3 5 0 6 8 9 1 2]
91,63276,[0 2 6 5 9 3 7 1 4 8],1686606,[4 6 8 5 3 0 2 1 7 9]
92,30053,[0 1 7 9 6 4 2 8 5 3],1657608,[4 6 0 9 2 5 1 3 7 8]
93,49972,[0 2 3 9 5 6 1 8 4 7],1682388,[4 6 7 8 3 9 2 0 1 5]
94,13585,[0 1 4 7 9 3 2 5 8 6],1698997,[4 7 1 0 8 3 6 2 9 5]
95,63660,[0 2 6 7 4 5 8 1 3 9],1659232,[4 6 1 2 5 9 7 8 0 3]
96,75963,[0 2 9 1 6 3 4 7 8 5],1689873,[4 6 9 2 0 3 5 7 8 1]
97,42454,[0 2 1 5 9 7 8 6 3 4],1685625,[4 6 8 3 0 9 2 5 7 1]
98,40620,[0 2 1 3 6 7 8 4 5 9],1712416,[4 7 3 8 2 0 6 9 1 5]
99,49262,[0 2 3 8 5 6 7 4 1 9],1722353,[4 7 6 8 0 9 3 5 2 1]
100,21009,[0 1 6 3 4 2 7 8 9 5],1660561,[4 6 1 5 3 0 2 7 9 8]
1,25888,[0 1 7 2 9 6 5 8 3 4],1663161,[4 6 1 9 8 5 2 3 7 0]
2,74729,[0 2 8 7 6 5 4 9 3 1],1673629,[4 6 5 0 3 9 7 1 8 2]
3,22201,[0 1 6 4 9 2 3 5 8 7],1698721,[4 7 1 0 5 2 3 6 9 8]
4,64998,[0 2 6 9 3 7 4 1 5 8],1695845,[4 7 0 5 3 1 2 9 8 6]
5,44331,[0 2 1 8 6 5 3 7 9 4],1678318,[4 6 5 9 8 7 3 2 0 1]
6,16612,[0 1 5 4 2 7 3 9 6 8],1719117,[4 7 6 0 5 9 8 2 3 1]
7,32231,[0 1 8 4 7 5 9 6 3 2],1712867,[4 7 3 8 9 6 1 5 2 0]
8,67095,[0 2 7 4 3 1 8 6 9 5],1662505,[4 6 1 9 0 3 2 5 8 7]
9,22585,[0 1 6 5 4 3 2 7 9 8],1685833,[4 6 8 3 2 7 0 1 9 5]
10,75703,[0 2 9 1 3 8 5 4 7 6],1722142,[4 7 6 5 9 0 8 3 1 2]
11,73488,[0 2 8 6 1 5 3 4 7 9],1658289,[4 6 1 0 3 2 7 8 9 5]
12,15898,[0 1 5 3 2 7 6 9 4 8],1691627,[4 6 9 5 2 8 1 7 3 0]
13,71080,[0 2 8 1 7 4 6 9 3 5],1681380,[4 6 7 5 1 3 8 0 2 9]
14,56305,[0 2 5 3 4 6 1 7 9 8],1674498,[4 6 5 1 8 0 9 2 3 7]
15,36386,[0 1 9 3 6 4 2 7 5 8],1672449,[4 6 3 8 9 0 2 5 7 1]
16,82098,[0 3 1 5 2 4 9 6 7 8],1710165,[4 7 3 2 1 5 9 6 8 0]
17,43912,[0 2 1 7 9 8 5 6 3 4],1724353,[4 7 8 0 9 5 1 2 6 3]
18,30883,[0 1 8 2 9 4 7 3 6 5],1688053,[4 6 8 9 3 0 5 1 7 2]
19,51156,[0 2 4 3 1 6 8 5 7 9],1706149,[4 7 2 5 6 9 3 0 8 1]
20,39763,[0 1 9 8 3 4 7 2 6 5],1705648,[4 7 2 3 9 6 5 8 0 1]
21,66338,[0 2 7 3 1 9 4 6 5 8],1662067,[4 6 1 8 3 5 9 0 7 2]
22,19175,[0 1 5 8 6 7 9 4 3 2],1683574,[4 6 8 0 2 7 9 5 1 3]
23,71657,[0 2 8 3 6 1 7 9 5 4],1669487,[4 6 3 1 8 2 9 7 5 0]
24,29695,[0 1 7 9 3 5 4 2 8 6],1685065,[4 6 8 2 3 1 0 5 9 7]
25,13250,[0 1 4 7 5 6 2 8 3 9],1665150,[4 6 2 3 8 1 5 0 7 9]
26,64792,[0 2 6 8 9 7 4 5 1 3],1727091,[4 7 8 5 6 2 0 3 9 1]
27,62834,[0 2 6 5 3 8 1 7 4 9],1698747,[4 7 1 0 5 3 2 8 9 6]
28,81548,[0 3 1 4 5 7 9 6 2 8],1725866,[4 7 8 3 0 2 1 6 5 9]
29,33530,[0 1 8 6 5 4 2 7 3 9],1677597,[4 6 5 8 9 7 3 1 2 0]
30,44863,[0 2 1 9 4 8 5 3 7 6],1658080,[4 6 0 9 8 2 5 7 1 3]
31,28371,[0 1 7 6 4 5 2 8 9 3],1658985,[4 6 1 2 0 9 5 7 8 3]
32,11490,[0 1 4 3 9 7 8 2 5 6],1722411,[4 7 6 8 1 3 0 5 9 2]
33,25801,[0 1 7 2 9 3 4 5 8 6],1707806,[4 7 2 8 9 5 3 1 0 6]
34,22641,[0 1 6 5 4 8 3 7 9 2],1664635,[4 6 2 1 9 8 7 0 5 3]
