10%,Optima 1, Optima [1],Optima 2, Optima [2]
67,297356,[0 8 3 9 7 6 5 2 1 4],1730888,[4 7 9 3 0 1 5 6 2 8]
68,276353,[0 7 8 6 5 9 3 4 2 1],1619294,[4 5 1 3 0 2 8 7 6 9]
69,118507,[0 3 9 5 6 4 8 1 7 2],1883089,[5 1 7 6 3 4 0 2 9 8]
70,230162,[0 6 7 5 8 1 2 4 3 9],1696399,[4 7 0 6 1 8 3 2 9 5]
71,72288,[0 2 8 4 5 6 1 3 7 9],1753358,[4 8 3 9 1 2 6 5 0 7]
72,325221,[0 9 1 5 7 2 8 4 6 3],1755708,[4 8 5 2 3 9 6 0 1 7]
73,149295,[0 4 7 6 3 1 8 5 9 2],1858359,[5 1 0 8 2 4 7 6 9 3]
74,302857,[0 8 5 1 6 9 2 3 7 4],1769189,[4 8 9 0 2 3 1 7 6 5]
75,14160,[0 1 4 8 7 2 3 5 6 9],1760376,[4 8 6 1 9 7 0 2 3 5]
76,141481,[0 4 6 1 7 2 3 5 9 8],1688999,[4 6 9 0 7 8 5 3 2 1]
77,53633,[0 2 4 7 5 9 6 8 3 1],1629792,[4 5 3 2 7 8 0 1 6 9]
78,225448,[0 6 5 8 1 7 4 9 2 3],1728399,[4 7 8 9 3 1 5 2 6 0]
79,17379,[0 1 5 6 2 9 3 7 8 4],1874029,[5 1 4 8 7 9 3 0 6 2]
80,222483,[0 6 5 2 1 3 4 8 9 7],1612828,[4 5 0 1 2 6 3 9 7 8]
81,70420,[0 2 7 9 6 8 1 5 3 4],1785085,[4 9 2 1 3 7 6 0 8 5]
82,277894,[0 7 9 1 8 5 6 4 2 3],1629823,[4 5 3 2 7 9 1 0 8 6]
83,164257,[0 5 1 7 2 9 3 4 8 6],1586857,[4 3 2 8 9 7 0 1 6 5]
84,331591,[0 9 2 7 5 3 4 1 8 6],1637977,[4 5 6 9 8 7 0 1 3 2]
85,223807,[0 6 5 3 9 1 4 2 8 7],1531766,[4 1 9 8 3 6 5 2 0 7]
86,241883,[0 6 9 8 7 4 2 5 3 1],1531782,[4 1 9 8 3 7 2 0 5 6]
87,14111,[0 1 4 8 6 5 9 7 3 2],1785233,[4 9 2 1 5 8 6 7 3 0]
88,161948,[0 5 1 2 9 6 8 4 3 7],1523138,[4 1 8 2 5 9 0 6 3 7]
89,190017,[0 5 7 6 9 3 2 4 8 1],1712383,[4 7 3 8 1 9 2 0 6 5]
90,332236,[0 9 2 8 4 6 1 7 3 5],1669847,[4 6 3 2 1 5 9 8 7 0]
91,328892,[0 9 2 3 7 6 8 4 1 5],1627313,[4 5 2 9 0 8 6 7 3 1]
92,47254,[0 2 3 5 7 8 9 6 1 4],1828030,[5 0 3 7 9 4 8 6 1 2]
93,206618,[0 6 1 9 8 7 2 4 3 5],1529525,[4 1 9 5 3 0 2 8 7 6]
94,335815,[0 9 3 6 4 5 2 1 8 7],1569312,[4 2 9 3 6 7 0 1 5 8]
95,302921,[0 8 5 1 7 3 6 9 4 2],1528729,[4 1 9 3 2 6 0 5 8 7]
96,152618,[0 4 8 2 9 7 1 5 3 6],1730447,[4 7 9 2 3 1 8 6 5 0]
97,122538,[0 4 1 5 3 2 9 6 7 8],1822770,[5 0 2 7 6 8 9 1 3 4]
98,297079,[0 8 3 9 5 6 2 1 7 4],1697815,[4 7 0 9 1 5 3 2 8 6]
99,324419,[0 9 1 4 6 5 3 8 7 2],1801897,[4 9 6 3 5 8 0 1 7 2]
100,68947,[0 2 7 6 8 4 9 1 5 3],1767417,[4 8 7 5 6 2 1 3 9 0]
1,27020,[0 1 7 4 6 2 9 5 3 8],1757215,[4 8 5 6 3 2 1 0 9 7]
2,305212,[0 8 5 4 9 3 1 7 2 6],1541757,[4 2 1 9 3 8 7 5 6 0]
3,219510,[0 6 4 5 9 2 3 1 7 8],1832223,[5 0 4 6 8 3 7 2 9 1]
4,225298,[0 6 5 7 9 3 2 8 1 4],1802376,[4 9 6 5 1 8 0 2 3 7]
5,56542,[0 2 5 3 7 1 9 8 4 6],1808904,[4 9 7 8 2 1 0 3 5 6]
6,359291,[0 9 8 3 1 2 5 7 6 4],1594556,[4 3 6 2 7 9 8 1 0 5]
7,188125,[0 5 7 3 2 8 6 1 9 4],1814888,[5 0 1 2 8 3 6 7 4 9]
8,254405,[0 7 3 5 4 1 2 9 8 6],1777736,[4 9 0 7 1 5 3 6 2 8]
9,241396,[0 6 9 8 2 5 1 7 3 4],1825348,[5 0 3 2 4 6 1 9 7 8]
10,193559,[0 5 8 3 7 9 6 4 2 1],1880329,[5 1 7 0 6 4 2 3 9 8]
11,140012,[0 4 5 8 3 7 9 2 1 6],1706887,[4 7 2 6 8 0 3 1 9 5]
12,37791,[0 1 9 5 4 8 6 3 7 2],1640320,[4 5 7 3 1 2 8 9 0 6]
13,362314,[0 9 8 7 2 3 4 6 1 5],1663409,[4 6 2 0 3 8 7 9 5 1]
14,252584,[0 7 3 1 8 9 4 5 2 6],1753320,[4 8 3 9 1 0 2 5 6 7]
15,291913,[0 8 2 9 4 6 1 3 7 5],1683083,[4 6 7 9 3 5 1 8 2 0]
16,143700,[0 4 6 5 7 3 8 1 2 9],1524644,[4 1 8 5 6 2 9 3 0 7]
17,105692,[0 3 6 9 7 5 8 2 1 4],1663075,[4 6 1 9 7 8 5 0 3 2]
18,41261,[0 2 1 4 5 9 3 8 7 6],1679116,[4 6 7 1 0 8 2 9 3 5]
19,305803,[0 8 5 6 7 2 9 1 4 3],1798021,[4 9 5 7 1 3 6 0 8 2]
20,53329,[0 2 4 7 1 6 3 5 9 8],1669216,[4 6 3 1 5 0 8 9 2 7]
21,14249,[0 1 4 8 7 6 5 9 3 2],1593782,[4 3 6 1 7 5 8 2 0 9]
22,114096,[0 3 8 6 4 9 1 2 5 7],1683027,[4 6 7 9 3 1 0 5 8 2]
23,166879,[0 5 2 1 8 7 4 3 9 6],1841194,[5 0 7 3 2 4 6 9 1 8]
24,359580,[0 9 8 3 4 5 6 1 2 7],1623850,[4 5 2 1 6 0 7 9 3 8]
25,92990,[0 3 4 6 1 9 7 5 2 8],1607923,[4 3 9 0 2 5 8 1 7 6]
26,114907,[0 3 8 7 5 4 9 1 6 2],1850659,[5 0 9 2 4 1 8 3 7 6]
27,101897,[0 3 6 2 7 1 8 9 5 4],1834770,[5 0 6 1 3 8 9 2 4 7]
28,146276,[0 4 7 1 2 9 8 5 3 6],1611204,[4 3 9 6 7 5 2 0 1 8]
29,206818,[0 6 2 1 4 7 5 9 3 8],1875151,[5 1 6 0 4 3 7 2 9 8]
30,137329,[0 4 5 2 8 6 1 3 9 7],1599937,[4 3 7 5 0 9 1 2 8 6]
31,296356,[0 8 3 7 5 6 1 9 2 4],1738237,[4 8 0 9 2 3 6 1 7 5]
32,205341,[0 6 1 8 3 2 9 5 7 4],1561251,[4 2 7 8 3 5 0 6 9 1]
33,102779,[0 3 6 4 8 5 2 9 7 1],1836769,[5 0 6 4 1 7 2 3 9 8]
34,325472,[0 9 1 6 2 4 5 7 3 8],1553255,[4 2 6 1 3 8 9 7 5 0]
35,77620,[0 2 9 4 7 8 1 6 3 5],1588507,[4 3 5 1 2 7 9 0 8 6]
36,128420,[0 4 2 6 5 1 9 7 3 8],1847898,[5 0 8 6 4 1 9 2 3 7]
37,173856,[0 5 3 6 4 9 1 2 7 8],1520487,[4 1 7 6 8 5 3 2 9 0]
38,89439,[0 3 2 8 4 5 7 6 9 1],1787108,[4 9 2 6 0 5 8 3 1 7]
39,247770,[0 7 2 3 1 8 9 4 5 6],1659251,[4 6 1 2 7 0 5 9 8 3]
40,176104,[0 5 3 9 6 4 7 8 1 2],1791023,[4 9 3 2 6 0 8 7 5 1]
41,211315,[0 6 2 9 4 8 7 1 5 3],1837594,[5 0 6 7 2 3 4 9 1 8]
42,360910,[0 9 8 5 2 4 7 6 1 3],1797461,[4 9 5 6 2 8 0 7 3 1]
43,364777,[1 0 2 5 7 9 3 4 8 6],1541555,[4 2 1 9 0 5 6 8 7 3]
44,200710,[0 5 9 7 6 3 8 4 1 2],1653449,[4 6 0 1 5 8 7 9 3 2]
45,106854,[0 3 7 2 5 6 4 1 8 9],1876290,[5 1 6 2 9 7 8 0 3 4]
46,65796,[0 2 7 1 5 4 8 3 6 9],1697952,[4 7 0 9 2 6 1 3 5 8]
47,117123,[0 3 9 2 7 1 4 6 8 5],1792136,[4 9 3 6 0 5 2 7 1 8]
48,152580,[0 4 8 2 9 5 6 1 3 7],1694671,[4 7 0 2 8 3 5 1 9 6]
49,198460,[0 5 9 3 6 8 1 7 2 4],1611683,[4 3 9 7 2 6 1 8 5 0]
50,24814,[0 1 6 9 4 7 8 5 2 3],1549205,[4 2 5 3 8 0 1 9 7 6]
51,104387,[0 3 6 7 9 8 2 5 4 1],1812004,[4 9 8 3 6 0 1 7 2 5]
52,253020,[0 7 3 2 5 6 8 1 4 9],1750930,[4 8 3 2 9 0 5 7 1 6]
53,186666,[0 5 7 1 3 6 9 2 4 8],1569582,[4 2 9 3 8 7 1 0 5 6]
54,107624,[0 3 7 4 5 9 2 6 1 8],1844674,[5 0 8 1 2 4 6 9 3 7]
55,346401,[0 9 5 7 1 6 3 4 8 2],1853437,[5 0 9 7 2 3 6 1 8 4]
56,205979,[0 6 1 9 2 5 4 8 7 3],1752897,[4 8 3 7 5 2 1 6 9 0]
57,262920,[0 7 5 2 3 1 4 6 8 9],1645984,[4 5 8 6 0 3 7 9 1 2]
58,139589,[0 4 5 7 9 2 1 8 6 3],1739104,[4 8 1 0 5 6 7 9 2 3]
59,347002,[0 9 5 7 8 4 2 6 1 3],1753098,[4 8 3 7 9 0 6 1 2 5]
60,359051,[0 9 8 2 6 1 4 7 5 3],1789431,[4 9 3 0 2 8 6 5 7 1]
61,99570,[0 3 5 8 2 7 9 1 4 6],1817854,[5 0 1 7 8 6 9 4 2 3]
62,110029,[0 3 7 8 6 9 4 1 5 2],1813545,[4 9 8 6 5 7 1 2 3 0]
63,22048,[0 1 6 4 7 8 5 9 2 3],1612471,[4 3 9 8 5 1 2 0 7 6]
64,123459,[0 4 1 6 5 9 2 7 8 3],1841946,[5 0 7 4 2 6 9 1 3 8]
65,148776,[0 4 7 5 6 9 1 2 3 8],1583927,[4 3 2 1 9 5 8 7 6 0]
66,25774,[0 1 7 2 8 6 9 5 3 4],1719435,[4 7 6 1 0 8 2 5 9 3]
67,173483,[0 5 3 4 9 7 2 8 6 1],1837515,[5 0 6 7 1 8 2 4 9 3]
68,70616,[0 2 8 1 3 6 5 7 4 9],1814516,[5 0 1 2 3 9 8 6 4 7]
69,300980,[0 8 4 7 1 2 9 5 3 6],1721471,[4 7 6 3 9 2 8 5 1 0]
70,325083,[0 9 1 5 6 2 3 7 8 4],1539627,[4 2 1 6 5 3 0 8 9 7]
71,173322,[0 5 3 4 8 2 9 1 6 7],1532211,[4 2 0 1 3 7 5 8 9 6]
72,88066,[0 3 2 6 4 9 5 8 1 7],1621918,[4 5 1 8 6 9 7 3 0 2]
73,165840,[0 5 1 9 4 2 3 6 7 8],1792494,[4 9 3 6 5 2 1 0 7 8]
74,132034,[0 4 3 2 6 5 7 9 1 8],1794043,[4 9 3 8 6 1 7 0 5 2]
75,95854,[0 3 5 1 2 8 9 7 4 6],1835545,[5 0 6 2 4 3 1 7 9 8]
76,156214,[0 4 8 9 7 5 6 3 1 2],1752202,[4 8 3 6 5 7 1 9 0 2]
77,160863,[0 4 9 8 3 5 6 2 7 1],1631800,[4 5 3 8 2 1 7 9 0 6]
78,251501,[0 7 2 9 3 8 1 6 5 4],1548181,[4 2 5 1 3 7 8 0 9 6]
79,366715,[1 0 2 8 4 9 7 3 6 5],1864669,[5 1 2 9 7 8 4 0 6 3]
80,353857,[0 9 7 2 4 8 1 3 6 5],1644689,[4 5 8 2 1 7 6 9 3 0]
81,227120,[0 6 7 1 4 8 3 5 2 9],1536249,[4 2 0 8 7 1 5 6 9 3]
82,190200,[0 5 7 8 2 1 3 4 6 9],1717174,[4 7 5 6 9 3 8 2 0 1]
83,328694,[0 9 2 3 6 1 7 5 4 8],1633385,[4 5 6 0 7 3 8 9 2 1]
84,18020,[0 1 5 7 2 3 9 6 4 8],1701629,[4 7 1 6 3 2 0 9 8 5]
85,57288,[0 2 5 4 7 6 1 3 8 9],1811333,[4 9 8 2 6 3 0 7 5 1]
86,286573,[0 8 1 9 2 3 6 4 7 5],1779778,[4 9 1 0 8 5 3 7 2 6]
87,145549,[0 4 6 9 1 8 5 2 7 3],1785389,[4 9 2 1 7 3 0 8 6 5]
88,304048,[0 8 5 3 2 7 6 9 1 4],1731218,[4 7 9 3 2 8 0 5 1 6]
89,127675,[0 4 2 5 3 9 8 1 7 6],1619355,[4 5 1 3 0 8 2 7 9 6]
90,286789,[0 8 1 9 3 7 5 2 6 4],1735368,[4 8 0 3 2 6 1 5 7 9]
91,307471,[0 8 6 1 2 4 5 3 9 7],1763679,[4 8 6 9 3 1 5 2 7 0]
92,222574,[0 6 5 2 1 8 9 7 3 4],1590818,[4 3 5 7 2 9 0 6 1 8]
93,107577,[0 3 7 4 5 6 2 8 9 1],1679360,[4 6 7 1 3 8 2 5 0 9]
94,180819,[0 5 4 9 1 8 2 6 7 3],1730303,[4 7 9 2 1 0 8 6 5 3]
95,50219,[0 2 3 9 7 5 4 8 6 1],1726669,[4 7 8 5 0 9 3 1 6 2]
96,24346,[0 1 6 8 7 9 3 5 2 4],1718420,[4 7 5 9 6 0 8 2 1 3]
97,44660,[0 2 1 9 3 4 8 6 5 7],1770545,[4 8 9 2 0 5 6 7 3 1]
98,23414,[0 1 6 7 5 2 8 4 3 9],1814609,[5 0 1 2 4 8 7 9 6 3]
99,371123,[1 0 3 7 5 8 4 9 6 2],1666329,[4 6 2 7 3 0 5 8 9 1]
100,172037,[0 5 3 1 9 7 2 8 6 4],1811342,[4 9 8 2 6 3 5 1 0 7]
1,329600,[0 9 2 4 7 6 3 5 1 8],1748645,[4 8 2 9 6 0 1 7 5 3]
2,190644,[0 5 7 8 6 4 3 1 2 9],1539106,[4 2 1 5 7 9 3 8 0 6]
3,324542,[0 9 1 4 7 5 6 3 2 8],1620298,[4 5 1 6 3 7 2 9 0 8]
4,92097,[0 3 4 2 9 6 5 7 8 1],1718569,[4 7 5 9 8 2 0 1 6 3]
5,61685,[0 2 6 3 8 1 4 9 7 5],1775260,[4 9 0 2 6 8 1 7 3 5]
6,241667,[0 6 9 8 4 7 2 5 3 1],1871437,[5 1 4 3 2 6 8 0 9 7]
7,243450,[0 7 1 4 2 8 9 3 5 6],1548335,[4 2 5 1 6 8 9 7 3 0]
8,268421,[0 7 6 2 8 9 1 5 4 3],1871788,[5 1 4 3 8 2 0 9 6 7]
9,266308,[0 7 5 8 9 2 1 6 3 4],1770188,[4 8 9 1 5 3 7 2 0 6]
10,369308,[1 0 3 4 9 6 8 5 2 7],1698064,[4 7 0 9 3 5 6 8 1 2]
11,65680,[0 2 7 1 4 5 8 9 3 6],1671174,[4 6 3 7 0 5 2 1 8 9]
12,253912,[0 7 3 4 6 9 5 8 1 2],1549046,[4 2 5 3 6 8 7 1 0 9]
13,53455,[0 2 4 7 3 6 5 1 9 8],1672555,[4 6 3 8 9 7 5 0 2 1]
14,223029,[0 6 5 2 8 4 9 3 7 1],1845648,[5 0 8 2 4 6 1 3 7 9]
15,239835,[0 6 9 5 1 7 2 4 8 3],1785425,[4 9 2 1 7 5 6 8 3 0]
16,138674,[0 4 5 6 7 8 1 3 2 9],1796580,[4 9 5 3 1 6 7 0 2 8]
17,295233,[0 8 3 6 1 4 5 7 9 2],1695542,[4 7 0 3 9 5 6 2 1 8]
18,119617,[0 3 9 7 1 8 2 4 6 5],1599375,[4 3 7 2 5 0 8 6 9 1]
19,112379,[0 3 8 4 1 6 5 9 7 2],1549159,[4 2 5 3 7 8 1 0 9 6]
20,38540,[0 1 9 6 5 2 8 4 3 7],1876094,[5 1 6 2 8 0 7 4 3 9]
21,359715,[0 9 8 3 5 6 1 4 7 2],1798408,[4 9 5 7 6 3 2 8 0 1]
22,364786,[1 0 2 5 7 9 4 8 3 6],1724618,[4 7 8 1 2 9 0 5 3 6]
23,205721,[0 6 1 8 7 3 5 9 4 2],1609777,[4 3 9 2 7 8 0 1 6 5]
24,329516,[0 9 2 4 6 8 7 3 1 5],1541726,[4 2 1 9 3 7 6 5 0 8]
25,88463,[0 3 2 6 9 1 8 7 5 4],1735912,[4 8 0 3 9 7 5 6 1 2]
26,189977,[0 5 7 6 9 1 4 8 3 2],1806961,[4 9 7 3 6 0 1 2 8 5]
27,145776,[0 4 6 9 3 8 1 2 5 7],1524506,[4 1 8 5 3 2 0 7 6 9]
28,288817,[0 8 2 4 1 9 3 5 7 6],1546813,[4 2 3 9 5 0 7 1 8 6]
29,342923,[0 9 5 1 3 7 4 8 6 2],1564862,[4 2 8 5 3 6 7 1 0 9]
30,59362,[0 2 5 8 4 7 3 9 1 6],1537455,[4 2 1 0 6 3 8 7 9 5]
31,117801,[0 3 9 4 6 7 2 5 8 1],1771683,[4 8 9 3 6 0 1 5 7 2]
32,261529,[0 7 4 9 2 5 1 3 8 6],1830902,[5 0 4 2 9 6 7 3 1 8]
33,316164,[0 8 7 6 1 5 4 2 3 9],1533986,[4 2 0 5 7 3 1 8 6 9]
34,357259,[0 9 7 8 2 1 6 3 5 4],1628624,[4 5 3 0 9 8 2 6 1 7]
35,31153,[0 1 8 3 4 7 2 5 9 6],1834466,[5 0 4 9 8 2 1 6 3 7]
36,102288,[0 3 6 4 1 7 2 5 8 9],1536949,[4 2 0 9 6 8 5 1 7 3]
37,142169,[0 4 6 2 5 8 7 9 3 1],1690135,[4 6 9 2 3 5 1 0 8 7]
38,241861,[0 6 9 8 7 3 4 1 5 2],1724337,[4 7 8 0 9 3 2 5 6 1]
39,336314,[0 9 3 7 1 6 2 5 4 8],1866869,[5 1 3 4 9 2 0 8 7 6]
40,163720,[0 5 1 6 4 3 8 9 2 7],1819607,[5 0 2 1 4 6 9 8 7 3]
41,241963,[0 7 1 2 3 5 9 4 8 6],1573584,[4 3 0 2 7 5 1 6 8 9]
42,271788,[0 7 6 9 3 8 4 1 2 5],1753665,[4 8 3 9 5 7 1 2 6 0]
43,34633,[0 1 8 9 2 6 3 4 7 5],1568524,[4 2 9 1 6 0 3 8 5 7]
44,129518,[0 4 2 7 9 3 6 5 1 8],1613470,[4 5 0 1 9 6 8 7 2 3]
45,197636,[0 5 9 2 4 8 7 3 1 6],1623310,[4 5 2 0 7 6 9 8 1 3]
46,22378,[0 1 6 5 2 7 4 9 3 8],1737290,[4 8 0 6 9 3 1 5 2 7]
47,173009,[0 5 3 4 2 8 7 9 6 1],1582516,[4 3 1 9 8 6 0 7 2 5]
48,243494,[0 7 1 4 3 2 8 6 5 9],1677310,[4 6 5 8 3 2 9 7 0 1]
49,319829,[0 8 9 4 2 3 1 7 6 5],1823577,[5 0 2 8 7 4 3 6 9 1]
50,110657,[0 3 7 9 6 1 5 8 4 2],1775605,[4 9 0 3 1 7 6 2 8 5]
51,73573,[0 2 8 6 3 1 7 4 9 5],1584711,[4 3 2 5 9 8 6 1 7 0]
52,185683,[0 5 6 8 9 2 7 1 4 3],1779808,[4 9 1 0 8 6 5 7 2 3]
53,343215,[0 9 5 1 7 2 6 4 8 3],1542722,[4 2 3 0 8 1 5 7 6 9]
54,261275,[0 7 4 8 9 2 3 6 5 1],1531141,[4 1 9 7 5 3 6 0 8 2]
55,234054,[0 6 8 4 1 5 3 2 7 9],1584743,[4 3 2 6 0 1 9 8 7 5]
56,200650,[0 5 9 7 6 1 3 8 2 4],1553986,[4 2 6 3 1 9 5 8 0 7]
57,275644,[0 7 8 5 9 1 2 6 3 4],1753503,[4 8 3 9 2 5 6 1 7 0]
58,43066,[0 2 1 6 8 9 4 7 3 5],1718034,[4 7 5 9 0 8 6 1 2 3]
59,318494,[0 8 9 2 4 1 6 5 3 7],1547892,[4 2 5 0 9 1 7 3 6 8]
60,232210,[0 6 8 1 5 2 4 9 3 7],1874119,[5 1 4 8 9 6 2 0 7 3]
61,299904,[0 8 4 5 6 2 1 3 7 9],1795707,[4 9 5 2 0 3 1 7 8 6]
62,200874,[0 5 9 7 8 6 4 1 2 3],1554170,[4 2 6 3 7 5 0 8 1 9]
63,57869,[0 2 5 6 4 3 1 9 8 7],1670093,[4 6 3 2 7 5 0 9 8 1]
64,117428,[0 3 9 4 1 6 8 5 2 7],1563887,[4 2 8 3 0 5 9 7 6 1]
65,339648,[0 9 4 3 7 5 1 2 6 8],1838366,[5 0 6 8 2 7 4 3 1 9]
66,99123,[0 3 5 7 8 1 2 6 9 4],1573650,[4 3 0 2 7 8 9 1 5 6]
67,361774,[0 9 8 6 3 5 7 4 1 2],1865557,[5 1 3 2 0 6 8 4 9 7]
68,357567,[0 9 7 8 4 5 3 2 6 1],1602994,[4 3 8 0 5 2 6 9 1 7]
69,30331,[0 1 8 2 3 7 9 4 6 5],1728326,[4 7 8 9 2 5 3 1 0 6]
70,327174,[0 9 1 8 4 5 3 2 6 7],1612388,[4 3 9 8 2 5 7 1 0 6]
71,120317,[0 3 9 8 1 6 2 7 5 4],1665774,[4 6 2 5 7 3 1 0 8 9]
72,85699,[0 3 2 1 4 5 9 6 8 7],1817825,[5 0 1 7 8 4 6 9 3 2]
73,239105,[0 6 9 4 1 5 7 8 3 2],1804617,[4 9 7 0 3 5 2 6 8 1]
74,46316,[0 2 3 4 5 9 8 6 1 7],1560376,[4 2 7 6 1 0 8 9 3 5]
75,34990,[0 1 8 9 5 4 7 6 2 3],1870319,[5 1 4 0 7 9 8 6 3 2]
76,307750,[0 8 6 1 4 5 9 7 2 3],1686812,[4 6 8 5 7 3 9 1 0 2]
77,354888,[0 9 7 3 8 4 1 2 5 6],1827221,[5 0 3 6 8 9 1 7 4 2]
78,315658,[0 8 7 5 3 4 2 9 1 6],1641135,[4 5 7 6 2 0 8 3 9 1]
79,121944,[0 4 1 3 6 5 2 7 8 9],1679784,[4 6 7 2 0 3 1 5 8 9]
80,26212,[0 1 7 3 5 6 2 9 4 8],1759521,[4 8 6 0 7 5 2 3 9 1]
81,67508,[0 2 7 4 8 5 9 3 1 6],1755025,[4 8 5 1 6 2 0 3 9 7]
82,56149,[0 2 5 1 9 8 6 3 7 4],1602116,[4 3 7 9 0 8 6 2 1 5]
83,45647,[0 2 3 1 6 5 9 8 7 4],1551196,[4 2 5 8 3 7 0 9 1 6]
84,73516,[0 2 8 6 1 7 3 9 4 5],1659947,[4 6 1 3 5 9 2 8 7 0]
85,310800,[0 8 6 5 7 1 2 3 4 9],1656644,[4 6 0 7 9 2 8 3 1 5]
86,253273,[0 7 3 2 8 6 1 4 9 5],1695107,[4 7 0 3 2 9 5 8 6 1]
87,75456,[0 2 8 9 6 7 1 3 4 5],1849390,[5 0 8 9 4 3 7 6 1 2]
88,82483,[0 3 1 5 7 4 9 2 8 6],1644391,[4 5 8 1 9 2 3 0 7 6]
89,109492,[0 3 7 8 1 5 2 9 4 6],1581320,[4 3 1 8 2 7 5 6 0 9]
90,106397,[0 3 7 1 8 6 2 9 5 4],1562073,[4 2 7 9 5 1 3 6 8 0]
91,195396,[0 5 8 7 3 2 6 1 4 9],1777946,[4 9 0 7 3 2 1 6 5 8]
92,365200,[1 0 2 6 4 5 8 9 3 7],1546072,[4 2 3 8 1 9 6 7 0 5]
93,220259,[0 6 4 7 9 3 2 8 5 1],1723936,[4 7 8 0 3 1 6 9 2 5]
94,107667,[0 3 7 4 6 2 1 8 9 5],1786395,[4 9 2 5 0 7 1 6 8 3]
95,226336,[0 6 5 9 3 1 7 8 2 4],1739071,[4 8 1 0 5 3 6 2 9 7]
96,125739,[0 4 1 9 6 8 2 5 7 3],1604101,[4 3 8 1 9 5 6 0 7 2]
97,207622,[0 6 2 3 5 1 9 8 4 7],1766916,[4 8 7 5 0 2 6 1 3 9]
98,236061,[0 6 8 7 9 1 5 3 4 2],1579731,[4 3 1 6 0 7 2 8 9 5]
99,96200,[0 3 5 1 7 8 4 6 2 9],1849290,[5 0 8 9 3 6 7 1 2 4]
100,114340,[0 3 8 6 7 9 1 5 2 4],1775299,[4 9 0 2 7 1 8 3 6 5]
1,207274,[0 6 2 1 9 4 5 8 3 7],1565380,[4 2 8 6 0 9 1 7 3 5]
2,82797,[0 3 1 5 9 8 7 4 6 2],1602542,[4 3 7 9 6 2 5 1 0 8]
3,261049,[0 7 4 8 5 3 1 2 9 6],1614322,[4 5 0 3 1 8 6 9 2 7]
4,107102,[0 3 7 2 8 5 6 4 1 9],1802332,[4 9 6 5 1 3 0 8 2 7]
5,245508,[0 7 1 6 9 8 4 2 3 5],1751065,[4 8 3 5 0 2 1 6 9 7]
6,98275,[0 3 5 6 4 9 8 1 7 2],1728025,[4 7 8 9 0 2 1 3 6 5]
7,194943,[0 5 8 6 7 3 4 2 9 1],1815001,[5 0 1 2 9 3 4 6 8 7]
8,280914,[0 7 9 6 1 8 5 2 3 4],1566628,[4 2 8 7 9 1 0 6 3 5]
9,22897,[0 1 6 5 8 9 2 3 7 4],1672541,[4 6 3 8 9 7 0 5 2 1]
10,184710,[0 5 6 7 4 2 3 1 8 9],1747805,[4 8 2 7 5 0 1 9 6 3]
11,250247,[0 7 2 6 5 3 9 8 4 1],1768835,[4 8 7 9 5 1 2 6 3 0]
12,190976,[0 5 7 9 2 4 3 6 1 8],1552982,[4 2 6 0 9 5 7 3 1 8]
13,314106,[0 8 7 3 2 5 9 1 4 6],1766297,[4 8 7 3 1 0 6 9 5 2]
14,214237,[0 6 3 5 7 2 8 1 9 4],1843912,[5 0 7 8 9 6 3 4 1 2]
15,321195,[0 8 9 6 1 5 2 4 7 3],1521592,[4 1 7 9 2 8 5 6 0 3]
16,182151,[0 5 6 1 9 8 4 3 7 2],1827509,[5 0 3 7 2 4 1 9 8 6]
17,254982,[0 7 3 6 1 9 4 2 5 8],1706580,[4 7 2 6 1 5 8 0 3 9]
18,257303,[0 7 4 1 5 2 9 8 6 3],1567921,[4 2 9 0 7 1 3 5 8 6]
19,335784,[0 9 3 6 4 2 1 5 7 8],1541228,[4 2 1 8 6 5 9 3 0 7]
20,94485,[0 3 4 8 2 5 9 6 7 1],1678468,[4 6 7 0 2 3 1 9 5 8]
21,87841,[0 3 2 6 1 4 5 7 9 8],1587621,[4 3 5 0 1 2 9 7 8 6]
22,123096,[0 4 1 5 9 8 2 3 6 7],1633572,[4 5 6 0 9 1 7 2 3 8]
23,15306,[0 1 5 2 4 7 9 3 6 8],1578413,[4 3 1 2 5 7 0 9 8 6]
24,280442,[0 7 9 5 4 1 2 6 3 8],1567210,[4 2 8 9 6 0 3 7 1 5]
25,260528,[0 7 4 6 9 1 3 5 2 8],1657830,[4 6 0 9 5 2 3 1 7 8]
26,117065,[0 3 9 2 6 5 7 8 4 1],1528150,[4 1 9 2 5 6 8 7 0 3]
27,220047,[0 6 4 7 5 8 3 2 9 1],1859109,[5 1 0 9 2 6 8 4 7 3]
28,348740,[0 9 6 2 4 1 8 5 3 7],1609552,[4 3 9 2 5 8 6 7 0 1]
29,223220,[0 6 5 3 1 2 9 7 4 8],1524466,[4 1 8 5 2 9 3 7 0 6]
30,227115,[0 6 7 1 4 8 2 5 9 3],1877466,[5 1 6 4 7 3 9 0 2 8]
31,304398,[0 8 5 3 7 6 2 1 4 9],1881908,[5 1 7 3 8 4 9 2 0 6]
32,103752,[0 3 6 7 1 8 2 4 5 9],1870293,[5 1 4 0 7 8 9 3 6 2]
33,298057,[0 8 4 1 9 7 2 3 6 5],1593337,[4 3 6 0 9 8 1 2 7 5]
34,20011,[0 1 5 9 7 6 8 2 4 3],1757547,[4 8 5 7 0 2 1 6 9 3]
