99%,Optima 1, Optima [1],Optima 2, Optima [2]
65,2130278,[5 8 7 4 6 1 3 2 0 9],200072,[0 5 9 6 8 2 3 4 1 7]
66,3202152,[8 7 3 2 4 6 0 1 5 9],433838,[1 2 8 0 6 4 7 5 3 9]
67,1437762,[3 9 6 1 8 2 7 0 4 5],245910,[0 7 1 8 5 3 4 2 6 9]
68,2420742,[6 7 0 3 1 9 4 2 5 8],3215649,[8 7 6 0 2 1 4 5 9 3]
69,3250498,[8 9 4 7 3 2 1 6 0 5],2323379,[6 3 5 9 8 2 1 7 4 0]
70,605297,[1 7 0 2 8 3 6 9 5 4],3539637,[9 6 7 2 0 8 5 3 4 1]
71,1803072,[4 9 6 7 1 5 0 2 3 8],790892,[2 1 6 9 4 7 8 3 0 5]
72,2887448,[7 9 4 8 2 0 3 5 1 6],3378111,[9 2 7 1 6 8 4 3 5 0]
73,3236540,[8 9 2 1 3 0 7 5 4 6],3519091,[9 6 2 1 5 7 8 0 4 3]
74,3004723,[8 2 5 1 3 4 9 0 7 6],1049614,[2 9 0 3 7 6 8 5 1 4]
75,1480556,[4 0 7 8 2 9 6 3 1 5],2609647,[7 1 6 8 4 0 3 2 9 5]
76,776882,[2 1 4 3 0 5 6 8 7 9],3277665,[9 0 3 4 2 8 5 6 7 1]
77,1009561,[2 8 0 4 3 1 5 6 9 7],2115860,[5 8 3 7 6 0 9 2 1 4]
78,1975755,[5 4 0 1 2 8 3 7 9 6],599844,[1 6 9 0 2 7 5 3 4 8]
79,724708,[1 9 8 6 4 2 0 7 3 5],334494,[0 9 3 4 6 5 2 1 7 8]
80,807186,[2 3 0 4 1 7 9 5 6 8],2039188,[5 6 4 7 1 2 0 9 3 8]
81,2410468,[6 5 8 1 9 2 0 7 3 4],1555805,[4 2 6 7 9 0 1 8 5 3]
82,3041261,[8 3 4 2 9 7 0 6 5 1],767803,[2 1 0 5 6 4 9 3 8 7]
83,982166,[2 7 3 9 0 6 5 4 1 8],1332408,[3 7 0 4 6 5 1 2 8 9]
84,837752,[2 3 8 1 6 4 5 7 0 9],10960,[0 1 4 3 5 6 8 9 2 7]
85,2791239,[7 6 1 8 5 2 4 3 9 0],95198,[0 3 4 9 2 5 7 6 1 8]
86,1551165,[4 2 5 8 3 1 9 6 7 0],3560790,[9 7 2 4 5 1 3 0 6 8]
87,120103,[0 3 9 7 6 8 2 1 5 4],446718,[1 3 0 7 5 8 4 2 6 9]
88,3522379,[9 6 2 8 1 0 7 3 5 4],3186445,[8 7 0 2 5 6 4 1 9 3]
89,579103,[1 6 3 9 2 8 4 0 7 5],2762211,[7 5 4 0 3 6 1 8 9 2]
90,839354,[2 3 8 5 7 6 0 4 1 9],1860043,[5 1 2 0 6 4 9 3 8 7]
91,1102182,[3 0 4 7 8 9 2 1 5 6],1734113,[4 8 0 1 5 9 6 7 3 2]
92,2988317,[8 2 0 9 4 6 1 7 5 3],1746390,[4 8 2 5 6 1 3 0 7 9]
93,3209998,[8 7 4 9 1 6 5 3 0 2],838350,[2 3 8 4 5 1 6 0 7 9]
94,782253,[2 1 5 3 6 8 9 4 7 0],3574116,[9 7 5 1 0 3 6 2 4 8]
95,2405127,[6 5 7 1 3 8 4 2 9 0],1334835,[3 7 0 8 9 5 1 4 6 2]
96,2139539,[5 9 0 4 6 3 2 8 7 1],1029463,[2 8 5 1 7 9 3 0 6 4]
97,3168104,[8 6 4 5 0 9 2 3 1 7],2456549,[6 7 9 2 8 1 0 5 4 3]
98,1596448,[4 3 6 8 1 7 5 9 0 2],2006322,[5 4 8 0 6 2 9 1 3 7]
99,3585006,[9 7 8 2 1 0 4 3 5 6],1799085,[4 9 5 8 6 1 7 2 3 0]
100,951649,[2 6 5 8 7 3 0 1 9 4],857794,[2 4 3 1 6 5 7 9 0 8]
1,77717,[0 2 9 4 8 6 1 7 5 3],840129,[2 3 8 6 9 0 4 5 7 1]
2,126195,[0 4 2 1 5 8 3 7 9 6],2839522,[7 8 3 2 6 5 1 9 0 4]
3,2628075,[7 2 1 5 0 8 3 6 9 4],1670321,[4 6 3 2 9 1 7 8 5 0]
4,2387440,[6 5 1 7 9 2 4 8 0 3],2757606,[7 5 3 1 0 2 6 4 8 9]
5,3136419,[8 5 7 2 0 9 1 4 6 3],2447774,[6 7 5 4 8 0 3 2 1 9]
6,3149582,[8 6 0 9 3 4 5 2 1 7],2658199,[7 2 9 3 8 5 1 0 6 4]
7,63570,[0 2 6 7 3 8 9 1 4 5],3123461,[8 5 3 7 0 9 1 6 4 2]
8,2987928,[8 2 0 7 9 4 1 3 5 6],134818,[0 4 3 8 2 6 5 9 1 7]
9,1305187,[3 6 2 9 7 4 8 0 5 1],2789203,[7 6 1 3 9 2 8 0 5 4]
10,2756702,[7 5 2 9 6 3 4 1 0 8],990440,[2 7 5 4 6 8 1 3 0 9]
11,2584088,[7 1 0 8 2 3 5 6 4 9],1698435,[4 7 0 9 8 5 1 3 6 2]
12,47598,[0 2 3 6 1 8 5 4 7 9],1306206,[3 6 4 1 2 0 7 5 8 9]
13,1013884,[2 8 1 3 4 0 5 9 6 7],490854,[1 4 2 5 8 6 3 0 7 9]
14,2609041,[7 1 6 5 8 0 2 3 9 4],1648901,[4 5 9 1 0 8 2 7 6 3]
15,2835434,[7 8 2 5 0 6 1 4 3 9],877969,[2 4 8 1 5 6 0 3 9 7]
16,1690181,[4 6 9 2 3 8 0 7 5 1],2950489,[8 1 2 4 9 5 0 3 7 6]
17,2599757,[7 1 4 8 6 5 0 9 3 2],332528,[0 9 2 8 7 1 4 5 3 6]
18,1445328,[3 9 7 6 2 4 0 1 5 8],2953069,[8 1 2 9 4 7 5 0 6 3]
19,1341165,[3 7 2 0 8 4 9 5 6 1],211851,[0 6 3 1 4 7 2 8 9 5]
20,580402,[1 6 4 2 0 8 5 9 3 7],233150,[0 6 8 2 7 9 4 3 1 5]
21,3193255,[8 7 1 5 0 4 3 2 9 6],3580989,[9 7 6 3 4 2 8 1 5 0]
22,1509186,[4 1 5 6 0 7 9 2 3 8],653333,[1 8 2 6 4 5 0 9 7 3]
23,1842928,[5 0 7 6 4 8 3 9 1 2],454795,[1 3 4 2 7 9 8 0 6 5]
24,2412433,[6 5 8 4 3 7 0 1 9 2],464693,[1 3 6 2 5 7 0 9 8 4]
25,3096917,[8 4 7 3 1 6 0 9 5 2],1806880,[4 9 7 3 5 1 6 8 0 2]
26,2408557,[6 5 7 9 1 2 4 0 8 3],2638371,[7 2 4 5 3 6 0 8 9 1]
27,3271252,[9 0 2 1 5 6 3 8 4 7],2541117,[7 0 1 3 4 9 8 5 6 2]
28,2455576,[6 7 9 1 4 0 5 8 2 3],3538843,[9 6 7 1 0 3 8 2 5 4]
29,600886,[1 6 9 2 5 3 8 7 0 4],3308647,[9 1 0 5 4 2 6 3 8 7]
30,2934820,[8 0 7 3 1 9 2 6 4 5],1581540,[4 3 1 8 6 5 7 0 2 9]
31,1202580,[3 2 8 6 1 5 7 0 4 9],822472,[2 3 5 1 4 9 7 8 0 6]
32,3006916,[8 2 5 6 1 7 0 9 3 4],26113,[0 1 7 3 4 8 2 5 9 6]
33,1984551,[5 4 1 8 2 9 6 3 7 0],2394627,[6 5 3 0 9 2 1 7 8 4]
34,3366862,[9 2 5 0 3 1 8 7 4 6],3070568,[8 4 1 2 7 0 5 6 3 9]
35,755903,[2 0 7 9 8 1 6 5 4 3],1200416,[3 2 8 1 4 6 5 7 0 9]
36,2407662,[6 5 7 4 9 8 1 0 2 3],2310151,[6 3 2 4 7 1 5 0 9 8]
37,414475,[1 2 4 3 7 9 8 0 6 5],2691351,[7 3 6 9 8 5 2 1 4 0]
38,2188528,[6 0 3 2 7 8 5 9 1 4],2168670,[5 9 7 2 0 3 4 1 6 8]
39,1295135,[3 6 0 9 7 5 8 4 2 1],1272142,[3 5 6 2 9 0 8 7 1 4]
40,3235459,[8 9 1 7 5 0 6 2 4 3],977478,[2 7 1 9 5 6 3 0 4 8]
41,1485735,[4 0 8 7 5 1 6 3 9 2],438685,[1 2 9 0 4 7 6 3 8 5]
42,616062,[1 7 3 2 6 9 4 0 5 8],445885,[1 3 0 6 4 8 7 2 9 5]
43,2218481,[6 1 0 3 4 5 8 9 7 2],398599,[1 0 9 2 6 7 4 3 8 5]
44,1416203,[3 9 0 8 7 5 2 6 4 1],1773128,[4 8 9 6 5 0 2 3 1 7]
45,1849069,[5 0 8 9 1 7 4 2 6 3],162965,[0 5 1 4 6 2 3 9 8 7]
46,1020779,[2 8 3 5 7 4 1 9 6 0],429264,[1 2 7 3 4 5 0 6 8 9]
47,1975723,[5 4 0 1 2 6 9 3 8 7],1256893,[3 5 1 4 8 0 7 2 9 6]
48,602247,[1 6 9 4 3 7 5 2 8 0],2783317,[7 6 0 2 8 3 5 1 9 4]
49,1540622,[4 2 1 7 8 5 6 3 0 9],2697504,[7 3 9 1 5 2 0 4 6 8]
50,716236,[1 9 7 0 6 5 2 8 3 4],1978215,[5 4 0 6 7 1 8 3 9 2]
51,3133585,[8 5 6 7 1 2 0 3 9 4],698292,[1 9 3 5 8 0 6 2 4 7]
52,1724066,[4 7 8 0 5 2 1 6 3 9],3097348,[8 4 7 3 9 1 0 6 2 5]
53,256572,[0 7 3 9 4 1 6 2 5 8],1795827,[4 9 5 2 1 3 0 7 8 6]
54,3005893,[8 2 5 3 9 0 6 1 7 4],1567291,[4 2 8 9 6 5 7 0 3 1]
55,1352197,[3 7 5 2 0 4 8 1 9 6],870673,[2 4 6 8 1 7 0 3 9 5]
56,2137190,[5 9 0 1 3 8 6 4 2 7],188153,[0 5 7 3 2 9 6 8 4 1]
57,1754969,[4 8 5 1 3 7 6 9 2 0],2386084,[6 5 1 4 0 2 3 9 7 8]
58,216931,[0 6 4 1 3 8 9 2 7 5],1206984,[3 2 9 5 4 1 0 6 7 8]
59,2884326,[7 9 4 2 0 1 5 3 6 8],952082,[2 6 5 9 3 0 1 7 4 8]
60,729151,[2 0 1 7 8 4 5 3 9 6],3403272,[9 3 4 1 7 6 0 2 5 8]
61,3472133,[9 5 0 8 3 4 1 7 6 2],18569,[0 1 5 7 8 6 4 9 3 2]
62,1204946,[3 2 9 0 6 4 1 7 5 8],3178486,[8 6 7 4 3 1 9 5 0 2]
63,2388331,[6 5 1 9 0 7 8 2 4 3],287411,[0 8 2 1 4 3 6 9 7 5]
64,1964170,[5 3 7 8 0 1 4 9 2 6],1209019,[3 2 9 8 1 0 7 4 6 5]
65,1555412,[4 2 6 7 1 8 9 3 0 5],169324,[0 5 2 7 3 1 4 9 6 8]
66,3170974,[8 6 5 1 0 7 9 4 2 3],1588897,[4 3 5 1 8 9 0 2 7 6]
67,1691944,[4 6 9 5 8 2 3 7 0 1],2505447,[6 9 1 0 7 5 4 3 8 2]
68,1240824,[3 4 8 1 5 2 0 6 7 9],1014154,[2 8 1 3 6 4 5 9 0 7]
69,1854428,[5 0 9 8 4 3 7 2 1 6],449842,[1 3 2 4 8 7 5 9 0 6]
70,429061,[1 2 7 0 9 5 6 3 8 4],2161686,[5 9 4 8 2 0 3 1 6 7]
71,1276996,[3 5 7 2 6 8 0 9 1 4],260495,[0 7 4 6 8 5 9 3 2 1]
72,412518,[1 2 3 8 9 6 4 0 5 7],1757726,[4 8 5 7 1 6 3 2 0 9]
73,151482,[0 4 8 1 5 3 9 2 6 7],1682284,[4 6 7 8 3 0 1 9 2 5]
74,1699508,[4 7 1 2 5 6 9 3 0 8],2828242,[7 8 1 2 0 6 4 9 3 5]
75,2688469,[7 3 6 2 9 8 4 0 5 1],3388333,[9 3 0 4 1 2 7 5 8 6]
76,2578482,[7 0 9 5 2 3 8 1 4 6],3136461,[8 5 7 2 1 0 9 4 6 3]
77,2884507,[7 9 4 2 1 5 8 0 6 3],256090,[0 7 3 8 6 1 4 9 2 5]
78,428014,[1 2 6 9 4 7 8 5 0 3],2275536,[6 2 4 5 3 9 0 1 7 8]
79,564654,[1 6 0 2 4 7 5 3 8 9],303085,[0 8 5 1 9 6 4 2 7 3]
80,2077427,[5 7 4 1 2 9 3 8 6 0],1378973,[3 8 1 6 2 5 0 9 7 4]
81,434124,[1 2 8 0 9 6 5 3 4 7],1382834,[3 8 2 4 6 7 0 5 1 9]
82,2670294,[7 3 1 8 6 4 2 0 5 9],3351669,[9 2 1 0 3 6 8 5 7 4]
83,916244,[2 5 7 8 4 1 9 3 0 6],842696,[2 3 9 1 5 6 4 7 0 8]
84,3478452,[9 5 2 1 3 0 7 4 6 8],1331788,[3 7 0 2 8 4 1 9 5 6]
85,3395037,[9 3 1 6 2 8 7 4 5 0],884604,[2 4 9 5 6 7 3 0 1 8]
86,3072317,[8 4 1 6 0 7 2 9 5 3],1318992,[3 6 7 5 9 4 0 1 2 8]
87,2751633,[7 5 1 9 6 2 3 4 8 0],1908935,[5 2 3 8 1 7 9 6 4 0]
88,2572461,[7 0 8 3 9 1 6 4 5 2],828693,[2 3 6 4 9 7 8 1 5 0]
89,2015955,[5 4 9 8 7 3 0 2 6 1],2201252,[6 0 5 8 2 7 9 3 1 4]
90,2212516,[6 0 8 9 7 4 1 5 2 3],1013620,[2 8 1 0 7 9 3 6 4 5]
91,653983,[1 8 2 7 3 9 4 0 6 5],3517936,[9 6 2 0 1 3 7 8 4 5]
92,198833,[0 5 9 4 1 8 6 7 3 2],1485723,[4 0 8 7 5 1 2 6 9 3]
93,2898005,[7 9 8 0 1 2 3 6 5 4],1217944,[3 4 1 7 6 5 8 9 0 2]
94,567273,[1 6 0 5 9 3 4 7 8 2],1462738,[4 0 3 2 7 6 5 9 1 8]
95,3357129,[9 2 3 0 7 1 5 6 8 4],860396,[2 4 3 7 9 8 6 1 0 5]
96,282079,[0 7 9 8 5 4 2 1 6 3],854068,[2 4 1 6 3 5 0 9 7 8]
97,1821533,[5 0 2 4 9 6 1 8 7 3],159830,[0 4 9 6 8 7 3 2 1 5]
98,255600,[0 7 3 8 1 2 4 5 6 9],2783448,[7 6 0 2 9 4 1 3 5 8]
99,3454594,[9 4 6 3 0 2 5 8 1 7],1605160,[4 3 8 5 2 1 7 9 0 6]
100,2271898,[6 2 3 8 4 5 1 9 0 7],2167936,[5 9 7 1 0 2 6 8 3 4]
1,2922638,[8 0 4 9 2 3 6 5 1 7],1517686,[4 1 7 0 9 3 8 6 2 5]
2,736188,[2 0 4 1 6 9 7 3 5 8],244095,[0 7 1 5 2 3 8 6 9 4]
3,2341621,[6 4 0 7 2 5 8 1 9 3],2334832,[6 3 9 1 7 8 4 5 0 2]
4,1112850,[3 0 6 8 5 7 9 1 2 4],537174,[1 5 3 7 0 6 4 2 8 9]
5,3033042,[8 3 1 7 5 2 9 0 4 6],1719077,[4 7 6 0 5 8 1 9 3 2]
6,2722356,[7 4 5 1 0 3 8 2 6 9],2534434,[6 9 7 8 0 2 3 5 1 4]
7,1573873,[4 3 0 2 9 7 1 5 8 6],1416421,[3 9 1 0 4 6 7 2 8 5]
8,2150867,[5 9 2 7 1 8 3 6 4 0],2561454,[7 0 5 2 6 4 3 1 8 9]
9,318713,[0 8 9 2 5 7 4 6 3 1],1772826,[4 8 9 6 1 3 7 0 2 5]
10,2367517,[6 4 7 8 1 2 5 0 9 3],1328081,[3 6 9 4 5 1 7 8 2 0]
11,2846485,[7 8 4 6 2 5 3 0 9 1],3525931,[9 6 3 5 0 7 8 1 4 2]
12,1328244,[3 6 9 4 7 5 2 0 1 8],25102,[0 1 6 9 8 2 7 5 3 4]
13,3246080,[8 9 4 0 3 6 2 5 1 7],905256,[2 5 4 7 1 9 0 3 6 8]
14,808189,[2 3 0 5 6 9 7 1 8 4],3166978,[8 6 4 2 5 3 1 9 0 7]
15,296317,[0 8 3 7 5 2 6 1 9 4],2021794,[5 6 1 2 0 4 7 9 3 8]
16,803128,[2 1 9 4 5 7 6 8 0 3],360638,[0 9 8 4 7 2 5 3 1 6]
17,289991,[0 8 2 5 7 4 9 6 3 1],2337147,[6 3 9 7 0 2 1 5 8 4]
18,2503682,[6 9 0 7 3 1 2 5 4 8],2549492,[7 0 2 8 9 5 6 3 1 4]
19,2162935,[5 9 6 1 0 4 3 2 8 7],325771,[0 9 1 6 4 7 8 2 5 3]
20,2076897,[5 7 4 0 6 3 2 8 9 1],2444200,[6 7 4 9 5 1 3 8 0 2]
21,420631,[1 2 5 6 3 4 7 0 9 8],3273830,[9 0 2 5 8 7 4 3 1 6]
22,2713285,[7 4 2 3 5 8 6 0 9 1],1678110,[4 6 5 9 7 1 2 0 3 8]
23,2818672,[7 6 9 1 5 8 3 4 0 2],2406771,[6 5 7 3 8 2 0 4 9 1]
24,3235715,[8 9 2 0 1 4 5 7 6 3],3030091,[8 3 1 2 5 7 9 0 6 4]
25,3368881,[9 2 5 4 0 1 3 6 8 7],2237619,[6 1 4 9 7 8 0 3 5 2]
26,1079453,[2 9 7 1 3 5 0 8 6 4],2368640,[6 4 7 9 5 3 1 2 0 8]
27,1108316,[3 0 5 9 2 8 7 4 1 6],541138,[1 5 4 3 7 6 2 9 0 8]
28,3178011,[8 6 7 3 9 2 0 4 5 1],220902,[0 6 4 8 7 9 2 1 3 5]
29,1936182,[5 3 0 2 1 9 6 4 7 8],1969202,[5 3 8 7 0 1 2 6 4 9]
30,2407680,[6 5 7 8 0 1 2 3 4 9],2535622,[6 9 8 0 5 1 7 4 2 3]
31,758239,[2 0 8 5 1 7 4 3 9 6],2977987,[8 1 7 9 0 4 6 2 5 3]
32,2630197,[7 2 1 9 0 4 6 3 8 5],1066511,[2 9 4 6 1 5 8 7 3 0]
33,567222,[1 6 0 5 8 9 3 2 4 7],671732,[1 8 6 2 9 5 7 3 0 4]
34,1886558,[5 1 8 3 2 4 7 6 0 9],1729017,[4 7 9 0 3 5 2 6 8 1]
35,2748591,[7 5 1 3 4 9 6 2 8 0],3455156,[9 4 6 3 7 8 5 1 0 2]
36,3291738,[9 0 6 1 8 2 7 3 4 5],1140096,[3 1 4 2 6 9 0 5 7 8]
37,329963,[0 9 2 5 3 7 4 8 6 1],1018194,[2 8 3 0 1 9 7 4 5 6]
38,3397197,[9 3 2 0 4 8 7 5 6 1],306879,[0 8 5 9 2 3 6 4 7 1]
39,446700,[1 3 0 7 5 6 8 2 4 9],3206580,[8 7 4 1 5 3 6 0 2 9]
40,673971,[1 8 6 7 0 4 2 5 9 3],1944039,[5 3 1 8 0 4 7 6 9 2]
41,1499733,[4 1 2 6 9 7 8 3 5 0],3496440,[9 5 6 7 1 0 2 3 4 8]
42,602056,[1 6 9 4 2 0 7 8 3 5],2941350,[8 0 9 5 2 3 4 1 6 7]
43,2255037,[6 1 9 3 8 7 5 2 4 0],2649735,[7 2 6 8 1 0 5 4 9 3]
44,3242240,[8 9 3 2 0 6 4 5 1 7],874527,[2 4 7 5 6 8 3 1 9 0]
45,2959833,[8 1 4 2 9 3 5 6 7 0],1081557,[2 9 7 5 0 8 6 3 4 1]
46,2919541,[8 0 4 2 9 5 6 1 7 3],3407388,[9 3 5 0 4 8 6 1 2 7]
47,546555,[1 5 6 4 0 8 2 7 9 3],581824,[1 6 4 5 0 7 8 9 2 3]
48,2091106,[5 7 8 9 1 6 2 4 0 3],1644835,[4 5 8 2 3 9 7 0 6 1]
49,272246,[0 7 8 1 2 6 5 4 3 9],3034813,[8 3 2 1 0 4 7 5 9 6]
50,2555291,[7 0 4 1 2 3 6 9 8 5],501115,[1 4 5 3 9 8 7 0 6 2]
51,3585890,[9 7 8 3 2 4 0 5 1 6],2110790,[5 8 2 7 4 9 3 1 0 6]
52,2911654,[8 0 2 6 9 5 7 4 1 3],1204207,[3 2 8 9 5 0 4 1 7 6]
53,1686467,[4 6 8 5 1 9 2 7 3 0],2459033,[6 7 9 8 1 5 3 4 2 0]
54,1378987,[3 8 1 6 2 5 9 0 7 4],2754829,[7 5 2 6 0 9 4 1 8 3]
55,1852557,[5 0 9 4 8 7 6 2 3 1],2487975,[6 8 5 4 3 0 7 2 9 1]
56,210643,[0 6 2 8 5 3 9 1 7 4],3433444,[9 4 1 2 7 0 3 8 5 6]
57,1511319,[4 1 5 9 0 3 7 6 8 2],1431193,[3 9 4 8 6 5 0 1 7 2]
58,2699709,[7 3 9 5 4 2 8 1 6 0],2898609,[7 9 8 0 6 1 3 4 5 2]
59,1337772,[3 7 1 5 0 2 8 4 6 9],1893423,[5 1 9 6 7 3 4 2 8 0]
60,1954879,[5 3 4 9 0 7 2 1 8 6],2944305,[8 1 0 3 4 9 5 6 7 2]
61,1615330,[4 5 0 6 7 1 3 9 2 8],1994653,[5 4 3 8 2 0 7 1 9 6]
62,1989664,[5 4 2 8 3 6 7 9 0 1],1196875,[3 2 7 5 1 9 8 0 6 4]
63,215974,[0 6 3 8 9 5 7 4 1 2],593609,[1 6 7 8 3 5 4 9 2 0]
64,1504836,[4 1 3 7 0 5 8 2 6 9],2831073,[7 8 1 6 0 3 4 5 9 2]
65,1610568,[4 3 9 5 8 2 0 1 6 7],1943962,[5 3 1 7 9 6 2 8 0 4]
66,217577,[0 6 4 2 3 1 8 9 7 5],2460776,[6 8 0 2 7 4 3 5 1 9]
67,762312,[2 0 9 3 7 6 1 4 5 8],3034041,[8 3 1 9 7 5 2 4 6 0]
68,1360812,[3 7 8 0 1 2 6 4 5 9],2770107,[7 5 6 4 2 1 0 8 9 3]
69,1653400,[4 6 0 1 5 3 8 9 2 7],3305690,[9 0 8 7 2 4 1 5 3 6]
70,598382,[1 6 8 7 0 4 5 3 2 9],883055,[2 4 9 1 5 7 8 6 3 0]
71,474455,[1 3 8 0 9 6 7 5 4 2],2936313,[8 0 7 5 2 3 4 6 9 1]
72,486597,[1 4 0 6 8 9 7 3 5 2],2031624,[5 6 3 0 8 2 1 4 7 9]
73,2058272,[5 7 0 3 8 2 4 6 1 9],2936781,[8 0 7 5 9 1 6 3 4 2]
74,1490254,[4 0 9 6 7 5 8 3 1 2],1975601,[5 3 9 8 7 1 4 6 2 0]
75,578454,[1 6 3 8 4 5 2 0 7 9],2541628,[7 0 1 4 2 5 3 9 6 8]
76,3412377,[9 3 6 0 4 5 2 7 8 1],333837,[0 9 3 2 6 8 7 4 5 1]
77,459538,[1 3 5 2 4 7 6 9 0 8],2622244,[7 2 0 4 1 3 5 9 6 8]
78,3170234,[8 6 5 0 1 7 2 4 3 9],1533600,[4 2 0 5 1 3 6 7 8 9]
79,277171,[0 7 8 9 6 4 5 1 3 2],1949890,[5 3 2 9 1 0 6 8 4 7]
80,450630,[1 3 2 5 9 4 6 0 7 8],2424100,[6 7 0 9 5 8 1 4 2 3]
81,534187,[1 5 2 9 8 4 7 0 6 3],1788173,[4 9 2 7 5 3 0 8 6 1]
82,2611012,[7 1 8 0 4 5 2 9 3 6],2490171,[6 8 7 0 4 3 1 5 9 2]
83,2907055,[8 0 1 7 5 4 3 2 9 6],779958,[2 1 4 8 3 7 5 0 6 9]
84,2974694,[8 1 7 2 5 0 6 4 3 9],1469444,[4 0 5 6 9 2 8 3 1 7]
85,2415592,[6 5 9 1 8 7 3 4 0 2],426189,[1 2 6 5 9 4 8 3 7 0]
86,1440387,[3 9 6 7 4 1 0 5 8 2],1775137,[4 9 0 2 5 8 1 3 7 6]
87,945020,[2 6 4 5 7 0 9 3 1 8],2201346,[6 0 5 8 3 4 9 1 2 7]
88,2782038,[7 5 9 8 6 3 1 0 2 4],1510772,[4 1 5 8 2 7 9 3 0 6]
89,94999,[0 3 4 8 9 6 2 1 7 5],2834911,[7 8 2 4 3 1 5 0 9 6]
90,2539238,[6 9 8 5 4 1 3 2 0 7],113938,[0 3 8 6 2 5 4 9 1 7]
91,1781708,[4 9 1 5 6 3 8 2 0 7],3302771,[9 0 8 3 2 1 5 7 6 4]
92,1224056,[3 4 2 9 0 6 5 7 1 8],1713453,[4 7 3 9 6 5 8 1 2 0]
93,2060715,[5 7 0 9 1 6 2 4 8 3],2007324,[5 4 8 1 9 6 3 0 2 7]
94,2085623,[5 7 6 8 4 0 9 3 2 1],263631,[0 7 5 3 1 9 6 4 8 2]
95,2652443,[7 2 8 1 9 5 3 6 4 0],3543254,[9 6 8 0 2 1 5 4 3 7]
96,3103871,[8 4 9 6 7 2 5 3 1 0],2300922,[6 3 0 5 8 2 9 1 4 7]
97,387371,[1 0 6 9 2 3 5 8 7 4],2349097,[6 4 2 0 7 9 1 3 8 5]
98,751491,[2 0 7 1 8 5 3 6 9 4],3412531,[9 3 6 0 5 7 8 1 4 2]
99,1632962,[4 5 6 0 1 2 3 8 7 9],2524433,[6 9 4 8 0 7 3 5 2 1]
100,2743545,[7 5 0 3 4 9 2 6 8 1],2214649,[6 0 9 3 8 4 1 2 7 5]
1,2158518,[5 9 4 1 8 6 2 0 3 7],374703,[1 0 4 5 6 7 8 3 9 2]
2,2779546,[7 5 9 3 2 8 1 6 0 4],1405585,[3 8 7 9 1 2 0 4 6 5]
3,438995,[1 2 9 0 7 4 5 8 6 3],1933013,[5 2 9 4 7 3 0 8 6 1]
4,3267666,[9 0 1 4 5 6 8 2 3 7],2153114,[5 9 3 1 4 7 0 6 2 8]
5,2082126,[5 7 6 0 9 1 3 2 4 8],1158670,[3 1 7 9 2 5 8 6 0 4]
6,3100583,[8 4 9 1 3 0 7 6 5 2],56485,[0 2 5 3 6 8 7 1 9 4]
7,854672,[2 4 1 7 0 5 6 8 3 9],1861295,[5 1 2 4 0 8 9 7 6 3]
8,197502,[0 5 9 2 3 8 4 1 6 7],484788,[1 4 0 3 5 9 7 2 6 8]
9,801822,[2 1 9 0 6 8 4 3 5 7],214557,[0 6 3 5 9 8 7 2 4 1]
10,2033982,[5 6 3 4 9 8 1 0 2 7],2155495,[5 9 3 6 7 2 1 0 8 4]
11,3344907,[9 1 8 5 6 2 0 4 7 3],812557,[2 3 1 4 7 5 8 0 9 6]
12,1934887,[5 2 9 8 3 0 4 1 7 6],3491461,[9 5 4 7 1 3 6 0 8 2]
13,2423827,[6 7 0 9 3 4 8 1 5 2],950076,[2 6 5 4 7 1 8 0 3 9]
14,888431,[2 5 0 3 9 6 8 7 4 1],3063192,[8 3 9 6 2 5 0 1 4 7]
15,1421981,[3 9 2 0 8 7 1 6 5 4],1157489,[3 1 7 6 5 8 4 9 2 0]
16,2598120,[7 1 4 5 6 0 2 3 8 9],3098350,[8 4 7 6 1 3 9 5 0 2]
17,2676411,[7 3 4 0 2 6 1 8 9 5],418273,[1 2 4 9 8 6 0 3 7 5]
18,835083,[2 3 7 6 9 0 1 5 8 4],2718034,[7 4 3 2 0 5 6 9 1 8]
19,2683046,[7 3 5 2 4 8 6 1 0 9],2406240,[6 5 7 3 0 1 2 4 8 9]
20,171470,[0 5 3 1 2 9 7 6 4 8],170182,[0 5 2 8 4 1 9 7 3 6]
21,2866360,[7 9 0 6 1 3 5 8 2 4],260787,[0 7 4 8 2 3 1 6 9 5]
22,1574076,[4 3 0 5 2 6 8 1 7 9],1524626,[4 1 8 5 6 2 0 7 3 9]
23,1326810,[3 6 9 1 7 5 8 0 2 4],3529065,[9 6 4 1 3 8 2 5 7 0]
24,2707965,[7 4 1 3 0 5 9 6 8 2],3283978,[9 0 4 6 1 5 3 8 2 7]
25,2410476,[6 5 8 1 9 2 4 0 3 7],1174153,[3 2 0 9 7 6 1 4 8 5]
26,2844201,[7 8 4 2 1 6 3 5 9 0],1224217,[3 4 2 9 1 8 0 5 7 6]
27,2019684,[5 6 0 8 1 7 4 2 3 9],111351,[0 3 8 1 6 9 5 4 7 2]
28,3566451,[9 7 3 5 2 4 0 6 8 1],2674506,[7 3 2 6 5 4 9 0 1 8]
29,2431614,[6 7 2 4 1 5 3 0 8 9],2026216,[5 6 2 0 3 1 8 9 4 7]
30,1068385,[2 9 4 8 7 1 0 3 6 5],242063,[0 7 1 2 4 3 9 8 6 5]
