99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
54,3358672,[9 2 3 4 7 8 5 6 0 1],879603,[2 4 8 5 7 0 1 6 9 3],729817,[2 0 1 8 6 9 3 4 7 5],2578295,[7 0 9 4 8 5 6 3 2 1],1444909,[3 9 7 5 6 8 2 0 4 1],242875,[0 7 1 3 4 9 8 2 6 5],3249745,[8 9 4 6 3 1 0 2 7 5],1463982,[4 0 3 6 2 9 5 1 7 8],3491215,[9 5 4 6 8 2 1 0 7 3],3215917,[8 7 6 0 4 2 5 1 9 3]
55,3130582,[8 5 6 1 0 2 9 7 3 4],717074,[1 9 7 2 8 5 0 4 3 6],330107,[0 9 2 5 4 8 3 7 6 1],2306183,[6 3 1 7 0 2 9 8 5 4],1547110,[4 2 3 9 7 5 8 6 0 1],322884,[0 9 1 2 5 7 6 3 4 8],1412672,[3 9 0 4 1 5 6 7 2 8],3492847,[9 5 6 0 2 1 4 3 8 7],627865,[1 7 5 6 0 3 2 4 9 8],3187582,[8 7 0 4 2 1 9 6 3 5]
56,2775447,[7 5 8 4 6 3 2 1 9 0],2027093,[5 6 2 1 4 7 0 9 8 3],1474447,[4 0 6 5 9 1 3 2 8 7],1521065,[4 1 7 8 5 3 6 9 2 0],608591,[1 7 0 8 3 5 9 6 4 2],1797127,[4 9 5 6 0 1 3 2 8 7],2570036,[7 0 6 9 3 8 5 2 1 4],1009056,[2 8 0 3 5 9 1 4 6 7],3108516,[8 5 0 7 3 2 6 1 4 9],2068368,[5 7 2 3 8 4 0 1 6 9]
57,301332,[0 8 4 7 5 1 6 2 3 9],3263322,[8 9 7 3 2 1 6 0 4 5],1179556,[3 2 4 0 5 8 1 9 6 7],2296893,[6 2 9 7 0 5 8 3 4 1],2629056,[7 2 1 6 4 9 0 3 5 8],207856,[0 6 2 3 8 1 7 9 4 5],1474348,[4 0 6 5 8 2 1 9 3 7],1876235,[5 1 6 2 9 3 4 8 7 0],2290327,[6 2 8 4 0 1 5 3 9 7],2217052,[6 0 9 8 2 4 1 7 3 5]
58,637176,[1 7 8 3 9 6 0 2 4 5],1505497,[4 1 3 7 9 8 0 2 6 5],1204522,[3 2 8 9 7 5 1 6 0 4],1980644,[5 4 0 9 8 2 7 3 1 6],3465118,[9 4 8 3 5 7 6 2 0 1],523664,[1 4 9 8 2 7 3 5 0 6],2025223,[5 6 1 8 7 9 2 0 4 3],359780,[0 9 8 3 6 1 7 4 2 5],1537686,[4 2 1 0 8 3 6 5 7 9],3557989,[9 7 1 8 4 6 3 0 5 2]
59,1826587,[5 0 3 4 9 6 8 1 7 2],855905,[2 4 1 8 7 5 6 9 3 0],1929380,[5 2 8 7 6 0 9 3 1 4],1126762,[3 0 9 5 8 6 2 7 1 4],525128,[1 5 0 3 6 2 7 8 4 9],1593797,[4 3 6 1 7 8 0 9 5 2],1055463,[2 9 1 4 8 5 6 3 7 0],3267810,[9 0 1 4 6 7 8 2 3 5],2880387,[7 9 3 4 5 1 0 6 8 2],3126041,[8 5 4 1 7 2 6 9 3 0]
60,1499951,[4 1 2 7 3 6 9 8 5 0],1023088,[2 8 3 9 7 5 4 6 0 1],490964,[1 4 2 5 9 3 8 6 0 7],1227074,[3 4 5 6 1 8 0 7 2 9],2396719,[6 5 3 4 8 7 1 0 9 2],69457,[0 2 7 8 4 9 1 3 6 5],2900061,[7 9 8 2 6 0 5 3 4 1],2503611,[6 9 0 7 2 4 1 5 8 3],2435401,[6 7 3 1 5 0 2 4 9 8],1530817,[4 1 9 7 0 8 2 3 6 5]
61,2456382,[6 7 9 2 4 8 1 0 3 5],912887,[2 5 7 0 9 3 8 6 4 1],2651961,[7 2 8 1 3 6 4 5 9 0],2455890,[6 7 9 1 8 4 5 0 2 3],494604,[1 4 3 0 9 7 6 2 5 8],213786,[0 6 3 4 9 5 8 1 2 7],1930721,[5 2 9 0 6 3 7 8 4 1],2830566,[7 8 1 5 3 0 4 2 6 9],1370101,[3 7 9 6 8 2 4 0 5 1],420389,[1 2 5 4 9 3 0 8 7 6]
62,1633934,[4 5 6 1 3 0 8 7 2 9],3126605,[8 5 4 2 6 0 1 9 7 3],2271387,[6 2 3 7 8 1 0 5 9 4],3516705,[9 6 1 7 2 8 3 4 5 0],119164,[0 3 9 6 5 1 2 8 4 7],3211562,[8 7 5 1 4 0 2 6 3 9],1488320,[4 0 9 3 1 7 5 6 2 8],99970,[0 3 5 8 9 1 4 7 2 6],123642,[0 4 1 6 8 3 9 2 5 7],373831,[1 0 4 3 5 6 7 2 9 8]
63,1626542,[4 5 2 8 0 6 7 3 1 9],2415235,[6 5 9 1 3 8 7 0 4 2],2232496,[6 1 3 9 7 0 5 8 2 4],1324258,[3 6 8 7 1 4 2 9 0 5],1653095,[4 5 9 8 7 3 6 2 1 0],2571842,[7 0 8 3 1 2 4 6 5 9],748484,[2 0 6 5 7 3 9 4 1 8],137594,[0 4 5 3 1 8 2 7 6 9],1182168,[3 2 4 6 9 5 0 1 7 8],645353,[1 8 0 2 4 9 6 7 5 3]
64,1968723,[5 3 8 6 2 0 1 7 9 4],995114,[2 7 6 4 0 8 1 5 3 9],649433,[1 8 0 7 9 6 4 5 3 2],356400,[0 9 7 6 1 2 3 4 5 8],165785,[0 5 1 9 3 6 7 8 4 2],1794950,[4 9 5 0 8 7 3 2 1 6],749752,[2 0 6 8 3 9 5 7 1 4],2457423,[6 7 9 4 0 3 5 2 8 1],1080487,[2 9 7 3 6 0 4 1 8 5],1759730,[4 8 6 1 0 5 2 7 3 9]
65,195991,[0 5 8 9 2 3 4 1 7 6],2870237,[7 9 1 4 3 6 0 8 5 2],3420461,[9 3 7 5 4 8 0 6 2 1],3308279,[9 1 0 4 7 8 6 5 3 2],1005927,[2 7 9 5 0 6 4 3 8 1],2729962,[7 4 6 5 3 8 1 9 0 2],65284,[0 2 6 9 7 1 3 8 4 5],2735709,[7 4 8 6 3 2 9 1 5 0],2536412,[6 9 8 1 5 4 7 2 0 3],1355211,[3 7 5 9 1 4 0 6 8 2]
66,2507568,[6 9 1 4 7 3 0 2 5 8],3154565,[8 6 1 9 3 0 2 7 5 4],70775,[0 2 8 1 4 7 9 6 5 3],900016,[2 5 3 7 0 1 8 9 4 6],408460,[1 2 3 0 5 9 4 8 6 7],3398873,[9 3 2 4 6 8 5 7 1 0],1977322,[5 4 0 3 2 8 6 9 1 7],3577721,[9 7 5 8 0 2 4 6 3 1],237612,[0 6 9 2 1 3 7 4 5 8],1705239,[4 7 2 3 5 1 8 6 9 0]
67,2250853,[6 1 8 5 2 0 7 3 9 4],3499316,[9 5 7 2 0 8 6 3 1 4],1490573,[4 0 9 7 2 5 1 8 6 3],1905132,[5 2 3 0 1 4 8 6 7 9],3132455,[8 5 6 3 4 7 9 2 1 0],2884156,[7 9 4 1 6 5 0 8 2 3],3370615,[9 2 5 7 3 4 1 0 8 6],1712881,[4 7 3 9 0 1 2 5 8 6],2321377,[6 3 5 7 0 9 1 2 8 4],571494,[1 6 2 4 8 5 3 0 7 9]
68,954863,[2 6 7 4 1 0 9 8 5 3],392184,[1 0 7 8 6 3 2 4 5 9],1724444,[4 7 8 1 0 3 9 5 2 6],556837,[1 5 8 4 3 2 7 0 9 6],2507685,[6 9 1 4 8 2 7 3 5 0],398810,[1 0 9 2 8 5 3 6 4 7],2802202,[7 6 3 9 8 4 1 5 0 2],837750,[2 3 8 1 6 4 5 0 7 9],2249277,[6 1 8 2 9 7 5 3 4 0],781562,[2 1 5 0 7 3 4 8 6 9]
69,2850904,[7 8 5 4 3 2 6 9 0 1],718834,[1 9 7 5 3 2 4 8 0 6],1418321,[3 9 1 4 8 2 6 7 5 0],144925,[0 4 6 8 2 7 5 1 9 3],1368689,[3 7 9 4 8 5 2 6 1 0],3234181,[8 9 1 5 7 3 4 0 6 2],2666083,[7 3 0 9 8 2 6 1 5 4],60409,[0 2 5 9 8 4 1 3 7 6],118616,[0 3 9 5 7 4 2 6 1 8],2586991,[7 1 2 4 0 5 6 3 9 8]
70,1240003,[3 4 8 0 2 5 9 1 7 6],3318492,[9 1 3 5 0 2 7 4 6 8],3245145,[8 9 3 7 0 6 2 4 5 1],2032362,[5 6 3 1 8 2 9 0 4 7],1881678,[5 1 7 3 4 8 2 0 6 9],3536839,[9 6 5 7 1 4 2 0 8 3],1587532,[4 3 2 9 8 5 0 7 1 6],3190190,[8 7 0 9 5 6 3 2 1 4],3161228,[8 6 3 1 5 4 9 2 0 7],2719693,[7 4 3 6 2 0 8 1 9 5]
71,3063287,[8 3 9 6 4 1 7 5 2 0],3086998,[8 4 5 3 2 9 7 6 0 1],2238499,[6 1 5 2 0 3 9 4 8 7],696421,[1 9 3 2 4 6 7 0 8 5],1220334,[3 4 2 0 9 6 5 1 7 8],3446384,[9 4 3 7 5 8 1 2 0 6],1277804,[3 5 7 4 8 1 9 2 0 6],1305654,[3 6 4 0 5 7 2 1 8 9],2297540,[6 2 9 8 0 1 7 4 3 5],1413911,[3 9 0 5 7 4 8 6 2 1]
72,1676837,[4 6 5 7 9 3 0 8 2 1],2326666,[6 3 7 5 2 9 1 8 0 4],3407061,[9 3 5 0 1 2 8 6 7 4],741845,[2 0 5 3 6 1 4 9 8 7],1456849,[4 0 2 1 6 7 3 5 9 8],2901422,[7 9 8 4 5 2 3 1 0 6],2433655,[6 7 2 9 0 4 3 1 8 5],777392,[2 1 4 3 8 5 6 7 0 9],2552099,[7 0 3 4 6 5 2 9 8 1],1493754,[4 1 0 5 7 9 8 2 3 6]
73,3468339,[9 5 0 2 1 8 3 6 7 4],2078142,[5 7 4 2 1 9 3 0 6 8],1894987,[5 1 9 8 7 3 6 0 4 2],1775101,[4 9 0 2 5 6 7 1 8 3],384090,[1 0 6 3 5 8 9 2 4 7],738167,[2 0 4 6 3 5 9 8 7 1],1649529,[4 5 9 2 0 1 6 7 8 3],130573,[0 4 2 9 5 1 7 3 8 6],374726,[1 0 4 5 6 8 7 3 2 9],2723080,[7 4 5 2 0 3 8 9 1 6]
74,254408,[0 7 3 5 4 1 6 8 2 9],1334920,[3 7 0 9 1 4 6 8 2 5],2798285,[7 6 3 1 5 0 2 9 8 4],328299,[0 9 2 1 8 7 3 5 6 4],1452737,[4 0 1 3 8 2 7 9 6 5],2262190,[6 2 0 8 9 4 7 5 1 3],1720395,[4 7 6 2 3 8 0 5 9 1],1807049,[4 9 7 3 6 5 2 8 1 0],2104769,[5 8 1 6 2 7 4 9 3 0],1519594,[4 1 7 5 6 2 3 9 0 8]
75,3222631,[8 7 9 2 6 1 3 0 5 4],2346972,[6 4 1 7 8 0 5 2 3 9],2918548,[8 0 4 1 6 3 2 9 5 7],3557718,[9 7 1 8 2 5 3 0 4 6],1238937,[3 4 7 8 6 2 1 5 9 0],3552369,[9 7 0 6 8 1 3 4 5 2],57539,[0 2 5 4 9 6 3 8 7 1],3228011,[8 9 0 4 3 1 5 7 6 2],1302438,[3 6 2 4 9 7 1 0 5 8],1964147,[5 3 7 6 9 8 1 4 2 0]
76,384329,[1 0 6 3 8 7 5 9 4 2],1276316,[3 5 7 1 6 9 8 2 0 4],3068243,[8 4 0 7 3 6 2 9 5 1],338877,[0 9 4 2 6 8 7 3 5 1],457116,[1 3 4 7 9 2 6 0 5 8],2986595,[8 2 0 6 1 4 5 9 7 3],2254018,[6 1 9 2 5 4 3 8 0 7],3217210,[8 7 6 2 3 0 4 9 1 5],810217,[2 3 0 8 4 9 1 5 7 6],1615977,[4 5 0 7 3 6 2 8 9 1]
77,2919832,[8 0 4 3 2 9 6 7 1 5],2159865,[5 9 4 3 7 8 1 2 6 0],2549581,[7 0 2 9 1 5 6 3 8 4],87583,[0 3 2 5 7 9 4 1 8 6],1435351,[3 9 5 7 4 1 2 0 8 6],3047189,[8 3 5 6 1 2 0 9 7 4],1388160,[3 8 4 5 0 1 2 6 7 9],3360452,[9 2 3 7 1 6 8 4 0 5],771503,[2 1 3 0 7 4 9 8 6 5],1496215,[4 1 0 9 2 6 5 3 8 7]
78,2803608,[7 6 4 1 9 3 0 2 5 8],2608586,[7 1 6 5 0 3 2 8 4 9],1582316,[4 3 1 9 6 8 7 2 0 5],1046883,[2 8 9 6 0 1 3 5 7 4],1872994,[5 1 4 7 3 2 6 9 0 8],3334853,[9 1 6 5 7 3 0 8 4 2],517749,[1 4 8 7 0 5 9 3 6 2],3018292,[8 2 7 9 0 4 1 6 3 5],398567,[1 0 9 2 6 4 8 7 5 3],29551,[0 1 7 9 2 4 5 3 8 6]
79,2937087,[8 0 7 6 2 5 4 3 9 1],3086432,[8 4 5 2 7 1 3 6 0 9],1410992,[3 8 9 7 5 1 2 4 0 6],500387,[1 4 5 2 9 8 3 7 6 0],392272,[1 0 7 8 6 9 4 5 2 3],1082510,[2 9 7 6 3 8 4 1 0 5],2627200,[7 2 1 3 9 4 6 8 0 5],1792385,[4 9 3 6 2 5 7 8 1 0],1636476,[4 5 6 7 9 1 3 0 2 8],3325814,[9 1 4 8 2 0 6 5 3 7]
80,2656802,[7 2 9 1 0 3 4 6 5 8],2325740,[6 3 7 4 1 0 9 5 2 8],3200290,[8 7 2 9 6 0 3 5 1 4],2610173,[7 1 6 9 2 4 0 8 5 3],3211624,[8 7 5 1 4 3 6 9 0 2],3024422,[8 3 0 1 6 5 7 4 2 9],2173040,[5 9 8 1 0 6 3 4 2 7],1013257,[2 8 1 0 4 9 3 5 7 6],1833169,[5 0 4 8 1 6 2 3 9 7],3008418,[8 2 5 9 3 0 7 1 4 6]
81,137926,[0 4 5 3 7 2 9 8 1 6],2673159,[7 3 2 4 8 1 6 5 9 0],215924,[0 6 3 8 9 2 7 4 1 5],768653,[2 1 0 6 7 5 3 9 8 4],1754835,[4 8 5 1 2 7 0 6 9 3],2411814,[6 5 8 3 7 2 1 0 4 9],1743882,[4 8 2 0 1 5 9 3 6 7],196069,[0 5 8 9 2 7 4 1 6 3],3401995,[9 3 2 8 7 6 5 0 4 1],1758573,[4 8 5 9 2 6 7 1 3 0]
82,992886,[2 7 6 0 1 3 5 4 8 9],916059,[2 5 7 8 1 9 0 4 6 3],1928469,[5 2 8 6 3 4 9 1 7 0],1694558,[4 7 0 2 6 3 8 5 1 9],249489,[0 7 2 5 6 1 4 8 9 3],51923,[0 2 4 5 1 8 6 9 7 3],2324449,[6 3 7 1 4 5 0 2 9 8],2451746,[6 7 8 3 1 2 0 5 4 9],2717338,[7 4 3 1 0 6 5 9 2 8],2889229,[7 9 5 1 6 8 3 0 4 2]
83,2547900,[7 0 2 5 8 4 6 1 3 9],2301456,[6 3 0 7 4 9 1 2 5 8],358645,[0 9 8 2 1 6 5 3 7 4],2463423,[6 8 0 7 3 4 5 2 9 1],2356796,[6 4 3 7 1 9 8 2 0 5],3280167,[9 0 3 7 6 5 4 2 8 1],300746,[0 8 4 6 7 2 1 5 3 9],1045442,[2 8 9 4 0 1 3 6 5 7],615233,[1 7 3 0 5 9 6 8 4 2],972847,[2 7 1 0 4 3 6 5 9 8]
84,3041070,[8 3 4 2 7 1 5 0 6 9],2713568,[7 4 2 3 9 0 5 6 1 8],2466624,[6 8 1 3 9 2 0 4 5 7],254636,[0 7 3 5 6 9 8 2 1 4],1137979,[3 1 2 8 6 0 9 4 7 5],3227292,[8 9 0 3 4 1 6 2 5 7],797549,[2 1 8 3 7 4 0 9 6 5],1679209,[4 6 7 1 2 5 0 3 9 8],1603668,[4 3 8 1 2 9 6 0 5 7],2260885,[6 2 0 7 1 8 5 3 9 4]
85,1576647,[4 3 0 8 7 6 5 2 9 1],2217176,[6 0 9 8 3 4 2 5 1 7],340025,[0 9 4 5 2 6 7 8 3 1],414663,[1 2 4 3 9 6 7 5 8 0],2706196,[7 4 0 9 5 6 1 8 2 3],759164,[2 0 8 6 4 3 9 5 1 7],1908815,[5 2 3 8 0 7 9 6 4 1],2166021,[5 9 6 7 2 0 8 3 4 1],787827,[2 1 6 4 3 5 0 8 9 7],948594,[2 6 5 1 4 9 8 0 3 7]
86,343473,[0 9 5 2 1 4 6 7 8 3],579550,[1 6 3 9 8 4 7 5 0 2],121226,[0 4 1 2 6 5 3 8 7 9],1725473,[4 7 8 2 3 9 5 6 1 0],668680,[1 8 5 6 7 2 4 9 0 3],952370,[2 6 5 9 7 3 0 4 1 8],2162050,[5 9 4 8 7 0 2 6 1 3],2034499,[5 6 3 7 8 0 9 1 4 2],2653688,[7 2 8 4 6 0 3 5 1 9],501858,[1 4 5 7 0 2 9 3 6 8]
87,756070,[2 0 8 1 3 6 9 7 4 5],1792503,[4 9 3 6 5 2 7 1 8 0],1369502,[3 7 9 6 0 4 5 2 1 8],2437529,[6 7 3 5 2 8 4 9 1 0],3515881,[9 6 1 5 2 0 3 4 8 7],1638981,[4 5 7 1 3 0 9 6 8 2],2795771,[7 6 2 8 0 1 4 9 5 3],2821013,[7 6 9 5 0 3 1 8 4 2],3384947,[9 2 8 5 1 7 3 6 4 0],2781210,[7 5 9 6 4 3 8 0 1 2]
88,1837219,[5 0 6 4 8 1 9 2 7 3],2018297,[5 6 0 4 2 1 8 9 7 3],2604496,[7 1 5 8 3 0 6 9 2 4],661491,[1 8 4 2 7 5 0 6 9 3],343434,[0 9 5 1 8 7 6 2 3 4],1153265,[3 1 6 8 7 4 5 9 2 0],624510,[1 7 4 9 3 2 5 0 6 8],1201745,[3 2 8 5 0 6 7 9 4 1],3468136,[9 5 0 1 8 2 6 7 3 4],651058,[1 8 2 3 4 6 5 9 0 7]
89,2278703,[6 2 5 0 9 1 8 7 4 3],1533960,[4 2 0 5 7 1 3 6 8 9],356652,[0 9 7 6 3 1 5 2 4 8],963145,[2 6 9 0 7 3 1 4 8 5],2717889,[7 4 3 1 9 0 5 6 8 2],1603679,[4 3 8 1 2 9 7 6 5 0],2768899,[7 5 6 2 8 0 9 1 4 3],873732,[2 4 7 3 6 0 8 1 5 9],2692370,[7 3 8 1 4 5 0 6 2 9],125592,[0 4 1 9 5 7 2 3 6 8]
90,1766616,[4 8 7 3 5 9 0 1 2 6],1361364,[3 7 8 0 6 5 4 1 2 9],670073,[1 8 5 9 4 7 3 6 2 0],1040164,[2 8 7 3 6 0 1 9 4 5],35757,[0 1 9 2 6 8 7 4 5 3],785459,[2 1 5 8 9 4 3 7 6 0],2055294,[5 6 9 7 3 2 1 0 4 8],3108174,[8 5 0 6 9 3 2 1 4 7],1350693,[3 7 4 9 8 5 6 1 2 0],655536,[1 8 3 0 5 9 2 4 6 7]
91,966610,[2 6 9 7 4 0 3 8 1 5],2764167,[7 5 4 3 0 8 6 2 9 1],900356,[2 5 3 7 4 9 8 1 0 6],2818733,[7 6 9 1 8 3 0 5 4 2],2581088,[7 1 0 2 9 3 5 6 4 8],2418297,[6 5 9 7 4 2 1 3 8 0],900583,[2 5 3 7 8 9 1 0 6 4],3029860,[8 3 1 2 0 9 4 7 5 6],442143,[1 2 9 7 0 5 6 4 8 3],59082,[0 2 5 8 1 4 9 3 6 7]
92,3496397,[9 5 6 7 0 4 1 8 3 2],1426427,[3 9 4 0 1 8 5 7 6 2],3266523,[9 0 1 2 8 3 4 6 7 5],1116578,[3 0 7 5 8 9 1 4 2 6],3095667,[8 4 7 1 5 2 0 6 9 3],1137614,[3 1 2 8 0 4 7 6 5 9],1389605,[3 8 4 7 0 1 2 9 6 5],1639062,[4 5 7 1 3 9 2 0 6 8],2909497,[8 0 2 3 9 7 1 4 6 5],488033,[1 4 0 8 7 9 5 6 3 2]
93,2118111,[5 8 4 1 7 9 3 2 6 0],14560,[0 1 4 9 3 5 7 8 2 6],3079053,[8 4 2 9 3 6 7 1 5 0],2447858,[6 7 5 4 8 9 0 2 1 3],1834099,[5 0 4 9 3 1 8 2 7 6],2569141,[7 0 6 8 2 4 5 1 9 3],2831916,[7 8 1 9 2 3 5 0 4 6],2895692,[7 9 6 3 5 4 8 1 0 2],1160127,[3 1 8 2 4 7 6 5 9 0],1231350,[3 4 6 2 1 5 7 0 8 9]
94,1158000,[3 1 7 8 4 0 2 5 6 9],2619198,[7 1 9 5 6 4 2 0 3 8],2528631,[6 9 5 4 8 7 2 1 3 0],635830,[1 7 8 2 0 5 9 6 3 4],828257,[2 3 6 4 5 0 8 9 7 1],1302212,[3 6 2 4 7 8 9 1 0 5],2622914,[7 2 0 4 9 6 1 5 3 8],3363644,[9 2 4 3 7 1 8 5 0 6],1880278,[5 1 7 0 4 9 8 6 2 3],3206808,[8 7 4 1 9 3 0 2 5 6]
95,2168943,[5 9 7 2 3 4 6 1 8 0],2469355,[6 8 1 9 4 7 5 0 3 2],98022,[0 3 5 6 1 9 4 2 7 8],3567807,[9 7 3 8 1 5 4 2 6 0],3313772,[9 1 2 5 4 7 8 3 0 6],598432,[1 6 8 7 0 9 4 5 2 3],1783363,[4 9 1 7 8 2 6 0 5 3],3386906,[9 3 0 1 2 5 4 7 6 8],2114323,[5 8 3 4 6 1 9 0 7 2],1272652,[3 5 6 4 7 2 0 9 1 8]
96,2172374,[5 9 8 0 2 1 6 4 3 7],679595,[1 8 7 6 9 2 3 5 4 0],1911524,[5 2 4 1 9 3 8 6 0 7],277563,[0 7 9 1 5 2 3 6 8 4],1923918,[5 2 7 8 0 6 3 1 4 9],2151834,[5 9 2 8 4 7 6 0 1 3],3269394,[9 0 1 6 7 8 5 2 3 4],2515872,[6 9 3 1 2 7 0 4 5 8],1374877,[3 8 0 7 5 2 6 1 9 4],2023597,[5 6 1 4 7 2 8 0 9 3]
97,919423,[2 5 8 3 9 7 1 0 6 4],3300591,[9 0 7 8 1 6 4 3 5 2],2914929,[8 0 3 4 6 1 5 7 9 2],2566277,[7 0 6 2 3 8 1 9 5 4],2091678,[5 7 9 0 1 6 3 2 4 8],1021623,[2 8 3 6 9 4 5 1 7 0],3178886,[8 6 7 5 0 4 3 2 1 9],3170363,[8 6 5 0 2 7 3 9 4 1],2340063,[6 4 0 3 1 7 8 5 9 2],3093515,[8 4 6 7 3 1 2 9 5 0]
98,862650,[2 4 5 1 0 8 9 3 6 7],2613456,[7 1 8 4 6 9 0 2 3 5],2434969,[6 7 3 0 9 4 1 2 8 5],3571945,[9 7 4 6 0 2 1 3 8 5],774420,[2 1 3 7 6 5 8 0 4 9],2590882,[7 1 3 0 5 8 4 9 2 6],1703607,[4 7 2 0 1 8 6 5 9 3],1845100,[5 0 8 1 6 9 2 7 3 4],2295466,[6 2 9 4 0 8 3 7 1 5],2248327,[6 1 8 0 7 2 4 3 9 5]
99,983376,[2 7 4 0 8 9 1 3 5 6],565449,[1 6 0 3 5 2 7 8 9 4],1199019,[3 2 7 9 1 8 0 5 6 4],1718207,[4 7 5 9 2 1 8 6 3 0],178012,[0 5 4 3 2 7 1 9 6 8],980395,[2 7 3 5 6 9 8 0 4 1],1813941,[4 9 8 7 2 0 6 3 5 1],2380783,[6 5 0 3 7 9 2 1 8 4],1851897,[5 0 9 4 1 6 3 7 8 2],962810,[2 6 9 0 3 5 1 7 4 8]
100,1729846,[4 7 9 1 5 2 8 6 0 3],311461,[0 8 6 7 4 3 5 1 9 2],170029,[0 5 2 8 1 9 6 3 7 4],26329,[0 1 7 3 6 5 2 4 9 8],224337,[0 6 5 4 7 3 2 8 9 1],2667375,[7 3 1 2 8 0 6 5 9 4],117388,[0 3 9 4 1 5 2 8 6 7],396575,[1 0 8 6 7 5 9 4 3 2],3568152,[9 7 3 8 5 4 0 1 2 6],1655962,[4 6 0 5 9 7 2 8 1 3]
1,1974036,[5 3 9 6 7 1 4 0 2 8],2049503,[5 6 8 4 3 0 9 7 2 1],1554078,[4 2 6 3 5 8 1 0 7 9],2231455,[6 1 3 8 2 5 4 0 9 7],2418673,[6 5 9 8 1 4 0 2 7 3],2949286,[8 1 2 3 4 5 9 7 0 6],3357996,[9 2 3 1 8 4 6 0 5 7],748142,[2 0 6 5 1 7 8 4 3 9],890586,[2 5 0 7 9 4 8 1 3 6],3041678,[8 3 4 5 6 1 7 2 0 9]
2,623085,[1 7 4 6 3 2 9 5 8 0],436265,[1 2 8 5 9 4 6 7 3 0],1691150,[4 6 9 3 7 8 2 1 0 5],1937484,[5 3 0 4 9 7 6 1 2 8],2627713,[7 2 1 4 6 8 0 3 9 5],93541,[0 3 4 6 9 5 7 1 8 2],2757702,[7 5 3 1 0 9 4 2 6 8],1888322,[5 1 8 6 7 0 2 4 3 9],158189,[0 4 9 3 7 2 1 8 6 5],2117888,[5 8 4 1 6 0 3 7 2 9]
3,2899302,[7 9 8 1 5 6 2 0 3 4],2820860,[7 6 9 4 8 0 5 2 1 3],3577433,[9 7 5 6 3 8 2 4 1 0],1679345,[4 6 7 1 3 5 8 9 2 0],1334459,[3 7 0 8 4 5 2 9 6 1],211215,[0 6 2 9 4 1 7 5 8 3],1389416,[3 8 4 6 7 2 1 5 0 9],3154869,[8 6 1 9 5 3 7 2 4 0],1335572,[3 7 0 9 8 5 6 2 1 4],2259691,[6 2 0 4 5 8 9 1 7 3]
4,1183703,[3 2 4 9 0 1 8 7 6 5],2550191,[7 0 2 9 8 4 6 5 3 1],2538217,[6 9 8 4 1 7 0 2 5 3],3411546,[9 3 5 8 1 4 7 0 2 6],2710413,[7 4 1 8 3 6 9 2 5 0],3282594,[9 0 4 3 1 8 7 2 5 6],826072,[2 3 5 9 1 8 6 7 0 4],1698136,[4 7 0 9 5 1 6 8 2 3],1196539,[3 2 7 4 9 0 8 1 6 5],2091213,[5 7 8 9 2 4 6 1 3 0]
5,2681964,[7 3 5 0 9 6 4 1 2 8],2034458,[5 6 3 7 4 9 0 2 1 8],1618925,[4 5 1 2 7 0 3 9 8 6],2995556,[8 2 3 4 5 9 7 1 0 6],3315104,[9 1 2 7 3 8 4 5 0 6],765912,[2 0 9 8 6 5 1 3 4 7],673507,[1 8 6 5 3 4 9 0 7 2],621042,[1 7 4 2 6 3 9 0 5 8],294324,[0 8 3 4 7 6 5 1 2 9],1900272,[5 2 1 0 4 8 3 6 7 9]
6,2186559,[6 0 2 8 9 3 5 4 7 1],2328811,[6 3 8 0 4 7 9 1 5 2],391189,[1 0 7 6 3 9 5 2 8 4],410705,[1 2 3 6 5 7 8 9 4 0],3589313,[9 8 0 2 1 7 5 6 4 3],1237807,[3 4 7 6 1 0 5 2 9 8],449253,[1 3 2 0 9 7 8 5 6 4],2196625,[6 0 4 8 9 2 1 3 7 5],536677,[1 5 3 6 4 2 8 0 9 7],3184614,[8 6 9 7 0 3 2 1 4 5]
7,943206,[2 6 4 1 0 3 7 5 8 9],3052243,[8 3 6 5 1 2 9 0 7 4],736550,[2 0 4 1 9 8 6 5 3 7],2378965,[6 5 0 1 2 8 7 3 9 4],3199499,[8 7 2 6 5 3 1 9 4 0],2675324,[7 3 2 8 6 1 9 4 0 5],2421307,[6 7 0 3 9 4 8 1 5 2],2841973,[7 8 3 9 1 0 5 2 6 4],272574,[0 7 8 1 5 4 3 2 6 9],3186341,[8 7 0 2 4 9 1 6 5 3]
8,1184421,[3 2 5 0 1 4 9 7 8 6],161315,[0 5 1 2 3 6 7 9 8 4],1594498,[4 3 6 2 7 5 1 9 0 8],1320064,[3 6 7 9 2 4 5 8 0 1],2916636,[8 0 3 6 9 2 5 1 4 7],3396450,[9 3 1 8 2 6 7 0 4 5],919064,[2 5 8 3 4 9 1 6 0 7],2574462,[7 0 8 6 4 9 2 1 3 5],812930,[2 3 1 5 0 7 4 8 6 9],1471794,[4 0 6 1 2 9 8 3 5 7]
