98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
9,2768337,[7 5 6 1 9 3 2 4 8 0],1581800,[4 3 1 8 9 6 2 5 0 7],1572555,[4 3 0 1 2 8 5 7 9 6],326272,[0 9 1 7 2 8 5 6 3 4],3122408,[8 5 3 4 7 0 2 6 1 9]
10,360154,[0 9 8 4 2 3 5 7 1 6],1828451,[5 0 3 8 6 1 4 9 7 2],3052002,[8 3 6 4 9 1 7 0 2 5],1150683,[3 1 6 4 2 0 5 8 9 7],1561705,[4 2 7 9 0 3 1 5 8 6]
11,2240533,[6 1 5 4 9 0 7 2 8 3],2695405,[7 3 8 6 4 5 2 0 9 1],324987,[0 9 1 5 4 3 2 7 8 6],601985,[1 6 9 4 0 5 7 8 3 2],2076781,[5 7 4 0 3 6 8 1 9 2]
12,2076056,[5 7 3 9 2 4 1 6 0 8],1219311,[3 4 1 9 5 8 6 2 7 0],389800,[1 0 7 4 5 3 8 9 2 6],2659290,[7 2 9 5 3 6 8 0 1 4],1768251,[4 8 7 6 9 2 0 3 5 1]
13,3368897,[9 2 5 4 0 1 7 8 6 3],3095288,[8 4 7 1 0 2 5 6 3 9],2549861,[7 0 2 9 4 8 1 6 5 3],1255417,[3 5 1 0 7 9 2 4 8 6],3448579,[9 4 5 1 7 0 8 2 6 3]
14,2928598,[8 0 6 1 4 9 7 5 2 3],2869949,[7 9 1 4 0 3 2 8 6 5],1341994,[3 7 2 1 9 4 5 8 0 6],1617480,[4 5 0 9 6 1 2 3 7 8],3533267,[9 6 5 0 2 8 3 7 4 1]
15,1883144,[5 1 7 6 3 9 2 4 0 8],3525736,[9 6 3 4 8 0 5 7 1 2],2888448,[7 9 5 0 6 3 1 2 4 8],1291877,[3 6 0 4 2 8 1 9 7 5],85457,[0 3 1 9 7 2 6 8 5 4]
16,2418080,[6 5 9 7 2 4 1 3 0 8],925397,[2 5 9 6 1 7 0 8 4 3],2601559,[7 1 5 2 3 8 4 0 9 6],1441540,[3 9 7 0 1 8 2 6 4 5],1893335,[5 1 9 6 4 7 8 3 2 0]
17,2835975,[7 8 2 5 9 0 4 3 6 1],3201062,[8 7 3 0 9 4 5 2 1 6],1205472,[3 2 9 1 4 7 0 5 6 8],1458131,[4 0 2 5 3 1 7 9 8 6],3114998,[8 5 2 0 4 3 7 6 1 9]
18,1422090,[3 9 2 1 0 7 8 4 5 6],1240795,[3 4 8 1 2 9 7 0 6 5],2584833,[7 1 0 9 2 4 5 6 8 3],310654,[0 8 6 5 3 7 9 4 1 2],1454742,[4 0 1 7 5 9 3 2 6 8]
19,1072508,[2 9 5 7 4 3 8 1 0 6],1537558,[4 2 1 0 6 9 8 7 3 5],343895,[0 9 5 2 6 7 8 4 3 1],1952899,[5 3 4 6 2 0 9 1 8 7],83803,[0 3 1 7 5 4 9 2 8 6]
20,846509,[2 3 9 8 6 1 0 7 5 4],748577,[2 0 6 5 8 1 7 9 4 3],739011,[2 0 4 7 5 6 1 8 9 3],428698,[1 2 7 0 5 6 4 9 3 8],2696716,[7 3 9 0 4 6 1 8 2 5]
21,2752396,[7 5 2 0 8 6 1 9 3 4],2506013,[6 9 1 2 5 4 0 8 7 3],3165019,[8 6 3 9 7 0 5 1 4 2],73907,[0 2 8 6 5 9 3 7 4 1],390432,[1 0 7 5 3 8 2 4 6 9]
22,2425300,[6 7 1 2 4 9 0 8 3 5],1744495,[4 8 2 0 9 5 3 1 7 6],3500403,[9 5 7 3 6 0 1 4 8 2],1299535,[3 6 1 8 9 4 2 0 7 5],2151711,[5 9 2 8 3 7 4 1 6 0]
23,2163806,[5 9 6 2 1 7 4 3 0 8],582463,[1 6 4 5 9 8 2 0 7 3],60409,[0 2 5 9 8 4 1 3 7 6],2993448,[8 2 1 9 5 4 0 3 6 7],1870147,[5 1 4 0 6 7 9 2 8 3]
24,1707444,[4 7 2 8 3 6 5 0 1 9],3269914,[9 0 1 7 5 3 4 8 2 6],76311,[0 2 9 1 8 7 5 4 6 3],234728,[0 6 8 5 1 2 4 7 3 9],1599828,[4 3 7 2 9 8 5 0 1 6]
25,32997,[0 1 8 5 7 9 6 3 4 2],1749443,[4 8 3 0 7 6 2 9 5 1],1926921,[5 2 8 3 1 7 4 6 9 0],728122,[2 0 1 6 4 8 5 9 3 7],1510703,[4 1 5 8 2 0 9 7 6 3]
26,1306919,[3 6 4 2 0 9 8 7 5 1],1616705,[4 5 0 8 3 6 7 9 2 1],1308365,[3 6 4 7 1 0 2 9 8 5],439023,[1 2 9 0 7 5 6 4 8 3],1376152,[3 8 1 0 4 9 6 7 2 5]
27,554756,[1 5 8 0 4 9 7 3 2 6],1400855,[3 8 6 9 4 5 7 2 1 0],3353869,[9 2 1 5 0 8 6 3 7 4],2770982,[7 5 6 8 3 2 4 1 0 9],1976521,[5 4 0 2 3 1 6 7 9 8]
28,2937003,[8 0 7 6 2 1 3 5 9 4],2006316,[5 4 8 0 6 2 7 1 3 9],2270343,[6 2 3 5 1 7 8 4 9 0],428128,[1 2 6 9 5 7 4 8 0 3],1188817,[3 2 5 9 0 8 1 4 7 6]
29,3014794,[8 2 7 1 3 4 5 9 0 6],3445408,[9 4 3 6 1 7 5 8 0 2],1494808,[4 1 0 7 2 8 6 9 3 5],3202354,[8 7 3 2 6 1 4 9 0 5],1758724,[4 8 5 9 6 0 1 7 2 3]
30,2691832,[7 3 8 0 5 9 4 6 1 2],2348877,[6 4 2 0 3 9 8 5 7 1],2445260,[6 7 5 1 2 0 9 4 3 8],2480185,[6 8 4 0 7 2 1 3 9 5],2074377,[5 7 3 6 0 4 2 8 9 1]
31,931947,[2 6 0 9 4 3 1 7 8 5],1989724,[5 4 2 8 6 0 1 9 3 7],2398236,[6 5 3 8 9 1 4 0 2 7],3468811,[9 5 0 2 7 6 8 1 4 3],3244351,[8 9 3 6 0 2 4 1 7 5]
32,2523116,[6 9 4 5 1 8 7 2 0 3],2191422,[6 0 3 8 5 9 2 1 4 7],599489,[1 6 8 9 4 5 3 7 2 0],2553313,[7 0 3 6 2 8 1 4 9 5],995283,[2 7 6 4 3 0 1 8 9 5]
33,283189,[0 8 1 3 4 9 6 2 7 5],1527678,[4 1 9 0 7 6 3 2 5 8],2592188,[7 1 3 4 2 6 9 5 0 8],2685345,[7 3 5 8 4 9 1 2 6 0],328220,[0 9 2 1 8 3 7 5 4 6]
34,1511715,[4 1 5 9 6 7 0 3 8 2],3147073,[8 6 0 3 9 5 1 2 7 4],2544457,[7 0 1 8 9 6 2 3 5 4],1307255,[3 6 4 2 7 8 9 5 1 0],1204471,[3 2 8 9 7 1 4 0 6 5]
35,3529038,[9 6 4 1 3 7 2 0 5 8],2391628,[6 5 2 4 8 1 0 9 3 7],1869200,[5 1 3 9 0 7 4 6 2 8],2333235,[6 3 8 9 4 5 0 2 7 1],1886812,[5 1 8 3 6 4 0 9 2 7]
36,885441,[2 4 9 6 7 5 1 3 8 0],1210628,[3 4 0 2 6 7 9 5 1 8],125106,[0 4 1 8 7 5 9 2 3 6],1489559,[4 0 9 5 7 8 6 3 2 1],3400391,[9 3 2 6 7 4 8 5 1 0]
37,1702144,[4 7 1 8 0 5 6 9 2 3],704421,[1 9 4 7 3 0 8 5 6 2],241744,[0 6 9 8 5 3 4 7 1 2],2329853,[6 3 8 1 9 4 0 7 5 2],2561859,[7 0 5 3 1 9 2 6 8 4]
38,177414,[0 5 4 2 6 7 3 1 8 9],3461332,[9 4 7 6 2 3 0 8 1 5],3259037,[8 9 6 4 2 5 0 7 3 1],896951,[2 5 1 9 7 4 8 6 3 0],2857749,[7 8 9 0 1 4 6 3 5 2]
39,3349308,[9 2 0 5 7 8 4 1 3 6],1375274,[3 8 0 9 1 6 2 5 4 7],3413353,[9 3 6 1 7 5 0 2 8 4],2295152,[6 2 9 3 7 1 4 5 0 8],3063436,[8 3 9 6 5 4 0 7 1 2]
40,411395,[1 2 3 7 5 4 6 9 8 0],1314853,[3 6 5 9 1 0 7 2 8 4],2168944,[5 9 7 2 3 4 6 8 0 1],1210362,[3 4 0 2 1 6 9 5 7 8],2144822,[5 9 1 4 8 3 6 2 0 7]
41,3351466,[9 2 0 8 6 7 3 5 1 4],1260009,[3 5 2 0 1 4 7 8 9 6],2916311,[8 0 3 6 4 5 9 7 2 1],3236568,[8 9 2 1 3 5 0 4 6 7],726902,[2 0 1 4 7 6 8 5 3 9]
42,3429717,[9 4 0 5 3 8 7 2 6 1],3176024,[8 6 7 1 0 9 3 4 2 5],658003,[1 8 3 5 9 2 7 0 6 4],1435982,[3 9 5 8 2 4 6 1 0 7],53276,[0 2 4 6 9 8 7 3 1 5]
43,2264434,[6 2 1 4 0 5 7 9 3 8],2997780,[8 2 3 7 5 4 6 0 1 9],2518806,[6 9 3 7 2 0 4 1 5 8],1512790,[4 1 6 2 0 7 9 8 3 5],2552697,[7 0 3 5 4 6 2 8 9 1]
44,3005552,[8 2 5 3 4 1 6 7 0 9],1943966,[5 3 1 7 9 6 4 2 0 8],336882,[0 9 3 7 8 2 6 1 4 5],3144682,[8 5 9 7 3 4 1 6 0 2],1927033,[5 2 8 3 4 7 0 1 9 6]
45,1046060,[2 8 9 4 7 0 6 3 1 5],3547446,[9 6 8 7 0 1 3 2 4 5],1578304,[4 3 1 2 0 7 8 9 5 6],2496628,[6 8 9 2 4 1 0 7 3 5],1809542,[4 9 8 0 2 5 6 3 1 7]
46,1081375,[2 9 7 4 8 3 1 0 6 5],1780625,[4 9 1 3 0 6 7 8 5 2],305388,[0 8 5 6 1 9 4 2 3 7],2829919,[7 8 1 4 3 6 2 0 9 5],545458,[1 5 6 2 7 4 3 9 0 8]
47,766102,[2 1 0 3 4 5 9 8 6 7],2502068,[6 9 0 4 1 5 8 3 2 7],3541198,[9 6 7 4 1 8 5 3 0 2],2980407,[8 1 9 3 4 6 5 2 7 0],1899411,[5 2 0 9 1 6 3 7 8 4]
48,382798,[1 0 5 9 6 8 7 4 2 3],62234,[0 2 6 4 5 8 1 7 3 9],2640447,[7 2 4 9 1 6 5 3 8 0],2524094,[6 9 4 7 5 0 3 2 1 8],269767,[0 7 6 4 8 1 3 2 9 5]
49,898376,[2 5 3 1 8 6 4 7 0 9],1096570,[3 0 2 7 1 4 6 9 5 8],34859,[0 1 8 9 4 5 3 7 6 2],220093,[0 6 4 7 8 1 5 2 9 3],2162368,[5 9 6 0 2 7 4 8 1 3]
50,1431364,[3 9 5 0 1 2 4 8 6 7],2532707,[6 9 7 3 4 8 1 5 2 0],738298,[2 0 4 6 5 7 3 9 1 8],220330,[0 6 4 8 1 2 5 9 3 7],424003,[1 2 6 0 9 4 8 3 7 5]
51,2736798,[7 4 9 0 1 6 3 2 5 8],2735872,[7 4 8 6 5 9 2 3 0 1],426060,[1 2 6 5 8 4 7 0 3 9],1437236,[3 9 6 1 0 8 7 4 2 5],2191114,[6 0 3 8 2 4 5 9 1 7]
52,703380,[1 9 4 5 8 3 6 0 2 7],2256529,[6 1 9 7 0 4 2 3 8 5],1234227,[3 4 6 9 1 2 0 7 8 5],1554393,[4 2 6 3 9 1 5 7 8 0],2305077,[6 3 1 4 5 9 8 2 7 0]
53,1907110,[5 2 3 4 8 6 9 7 0 1],3268032,[9 0 1 4 8 6 2 3 5 7],2730173,[7 4 6 5 9 2 0 8 3 1],1844425,[5 0 7 9 6 2 1 3 8 4],1751038,[4 8 3 2 9 7 6 5 0 1]
54,158860,[0 4 9 5 6 8 1 7 2 3],1748002,[4 8 2 7 6 5 1 9 0 3],1593470,[4 3 6 1 0 9 7 5 2 8],2596708,[7 1 4 2 6 3 0 9 5 8],1599987,[4 3 7 5 1 2 0 8 9 6]
55,112637,[0 3 8 4 5 7 1 9 6 2],704024,[1 9 4 6 7 8 2 3 0 5],2483618,[6 8 4 7 2 9 0 3 1 5],1872102,[5 1 4 6 0 9 3 2 7 8],3084365,[8 4 3 9 7 0 1 6 5 2]
56,3375346,[9 2 6 5 8 7 1 4 0 3],3301630,[9 0 8 1 5 4 7 6 2 3],1162934,[3 1 8 7 2 0 6 5 4 9],2669281,[7 3 1 6 4 0 2 5 9 8],2302540,[6 3 0 8 9 7 1 5 2 4]
57,703725,[1 9 4 6 3 2 8 5 7 0],755234,[2 0 7 8 9 5 1 4 3 6],2003911,[5 4 7 6 1 2 3 0 9 8],613333,[1 7 2 6 9 0 5 3 8 4],1063712,[2 9 4 0 5 3 6 7 1 8]
58,2342600,[6 4 0 8 5 7 2 3 1 9],1085688,[2 9 8 3 7 4 0 1 5 6],1709956,[4 7 3 1 9 6 0 8 2 5],2069963,[5 7 2 6 9 4 1 8 3 0],982284,[2 7 3 9 1 6 5 0 4 8]
59,537649,[1 5 3 7 8 4 0 2 9 6],892710,[2 5 1 0 9 4 6 3 7 8],1214958,[3 4 1 0 6 8 5 2 7 9],352674,[0 9 6 8 5 7 4 1 2 3],876656,[2 4 7 9 5 3 1 6 0 8]
60,3456779,[9 4 6 8 0 3 2 7 5 1],707338,[1 9 5 3 4 6 2 8 0 7],1159137,[3 1 7 9 8 4 2 5 6 0],370754,[1 0 3 6 9 7 2 5 4 8],3568946,[9 7 4 0 8 2 1 5 3 6]
61,420580,[1 2 5 6 0 9 3 8 4 7],158109,[0 4 9 3 6 5 8 2 7 1],2435993,[6 7 3 2 1 9 5 8 4 0],3064377,[8 4 0 1 2 6 5 7 9 3],2026428,[5 6 2 0 4 9 7 1 3 8]
62,1694632,[4 7 0 2 6 9 5 8 1 3],296076,[0 8 3 7 2 4 6 1 5 9],978020,[2 7 3 0 5 1 9 6 4 8],154171,[0 4 8 6 1 7 9 2 5 3],1332410,[3 7 0 4 6 5 1 8 2 9]
63,732172,[2 0 3 4 9 6 1 8 5 7],2428142,[6 7 1 8 3 4 5 2 0 9],458536,[1 3 4 9 8 0 6 7 2 5],3485837,[9 5 3 6 2 7 0 8 4 1],3274457,[9 0 2 6 8 1 5 7 4 3]
64,1870997,[5 1 4 2 7 8 0 9 6 3],1676983,[4 6 5 8 0 9 2 1 7 3],1759494,[4 8 6 0 7 3 2 1 5 9],2593142,[7 1 3 5 6 4 8 2 0 9],421272,[1 2 5 7 0 8 3 4 6 9]
65,514764,[1 4 8 0 9 6 5 2 3 7],2772524,[7 5 8 0 6 2 9 3 1 4],627098,[1 7 5 3 9 8 0 4 2 6],1034898,[2 8 6 3 4 0 9 1 5 7],464657,[1 3 6 2 5 0 8 9 7 4]
66,653719,[1 8 2 6 9 5 3 0 7 4],3481832,[9 5 2 7 8 1 3 4 0 6],2822586,[7 8 0 1 3 5 9 2 4 6],1700262,[4 7 1 3 5 9 2 0 6 8],1307461,[3 6 4 2 9 5 7 0 8 1]
67,471306,[1 3 7 5 6 4 9 0 2 8],849553,[2 4 0 6 9 7 1 3 8 5],2237843,[6 1 5 0 2 8 4 9 7 3],2720290,[7 4 3 8 1 0 5 9 2 6],705321,[1 9 4 8 5 6 2 3 7 0]
68,2734127,[7 4 8 3 2 1 9 6 5 0],369618,[1 0 3 5 6 2 9 4 7 8],3355814,[9 2 1 7 8 0 5 4 3 6],2654995,[7 2 8 6 3 9 5 0 4 1],458177,[1 3 4 9 5 0 7 8 6 2]
69,2656827,[7 2 9 1 0 4 3 6 8 5],2920755,[8 0 4 5 6 7 1 3 9 2],759246,[2 0 8 6 5 1 4 3 7 9],2314264,[6 3 4 1 2 7 8 9 0 5],306049,[0 8 5 7 1 4 2 3 9 6]
70,1967226,[5 3 8 2 1 6 9 0 4 7],1259488,[3 5 1 9 2 7 6 8 0 4],1946485,[5 3 2 1 6 8 7 0 9 4],2247540,[6 1 7 9 4 3 5 0 2 8],1503802,[4 1 3 5 7 8 2 9 0 6]
71,904295,[2 5 4 3 9 7 8 6 1 0],1554027,[4 2 6 3 5 1 0 8 9 7],1919794,[5 2 6 9 3 1 4 8 0 7],1631766,[4 5 3 8 2 0 6 1 7 9],539935,[1 5 4 0 9 6 3 2 8 7]
72,3143894,[8 5 9 6 3 0 4 2 1 7],3522472,[9 6 2 8 1 7 4 5 0 3],1764438,[4 8 7 0 5 6 2 1 3 9],3226040,[8 9 0 1 5 6 3 4 2 7],1902802,[5 2 1 6 8 7 3 9 0 4]
73,1165742,[3 1 9 4 0 6 7 5 2 8],3140722,[8 5 9 1 0 6 3 7 2 4],1273635,[3 5 6 7 9 4 0 2 8 1],2477870,[6 8 3 5 2 9 4 1 0 7],2460626,[6 8 0 2 5 3 1 7 4 9]
74,1871559,[5 1 4 3 6 2 8 7 9 0],1523124,[4 1 8 2 5 7 6 0 3 9],559256,[1 5 8 9 6 3 2 4 0 7],671875,[1 8 6 3 0 9 7 2 5 4],2047477,[5 6 8 1 7 2 4 0 9 3]
75,1569807,[4 2 9 5 1 7 6 3 8 0],3318388,[9 1 3 4 8 2 0 7 5 6],571216,[1 6 2 4 5 0 8 9 3 7],3196254,[8 7 2 1 3 5 4 0 6 9],3287997,[9 0 5 3 6 8 7 2 4 1]
76,1069405,[2 9 5 1 3 7 6 0 8 4],1009277,[2 8 0 3 7 6 1 9 5 4],3190262,[8 7 0 9 6 3 4 2 1 5],1579022,[4 3 1 5 0 7 8 6 2 9],3009913,[8 2 6 1 4 7 0 3 9 5]
77,2769778,[7 5 6 3 9 2 1 8 0 4],1061009,[2 9 3 5 6 7 4 8 1 0],1833576,[5 0 4 8 6 9 1 2 3 7],1325425,[3 6 8 9 7 1 0 2 5 4],1262257,[3 5 2 6 0 9 1 4 8 7]
78,1503344,[4 1 3 2 9 8 5 6 0 7],2761523,[7 5 3 9 2 6 1 8 4 0],2359302,[6 4 5 0 8 9 2 1 3 7],150271,[0 4 7 8 6 2 3 1 9 5],1976714,[5 4 0 2 6 8 1 7 3 9]
79,476559,[1 3 8 5 9 2 6 4 7 0],2633968,[7 2 3 6 1 8 5 9 0 4],3357735,[9 2 3 1 6 0 7 5 8 4],2263264,[6 2 1 0 5 7 8 9 3 4],927176,[2 5 9 8 6 3 1 4 0 7]
80,2642901,[7 2 5 3 8 0 9 4 6 1],1454786,[4 0 1 7 6 3 2 8 5 9],2862190,[7 8 9 6 1 3 5 4 0 2],271275,[0 7 6 8 5 4 1 3 9 2],1474639,[4 0 6 7 1 8 3 2 9 5]
81,432541,[1 2 7 8 6 4 5 0 9 3],2501380,[6 9 0 3 1 8 2 7 4 5],233430,[0 6 8 3 2 4 5 1 7 9],3551405,[9 7 0 5 4 1 2 8 6 3],830358,[2 3 6 8 1 7 4 0 5 9]
82,1489590,[4 0 9 5 8 2 3 1 6 7],1392683,[3 8 5 2 1 7 4 9 6 0],2345378,[6 4 1 3 5 9 0 7 2 8],2112744,[5 8 3 1 4 2 0 6 7 9],3321003,[9 1 3 8 5 0 2 6 7 4]
83,2890387,[7 9 5 3 2 4 8 0 6 1],1119607,[3 0 8 2 1 4 6 5 9 7],423803,[1 2 6 0 7 8 4 9 5 3],2414750,[6 5 9 0 7 8 3 2 1 4],2576885,[7 0 9 3 1 2 4 8 6 5]
84,2123022,[5 8 6 1 4 9 2 0 3 7],359122,[0 9 8 2 6 5 3 7 1 4],833121,[2 3 7 4 0 8 5 6 9 1],3357000,[9 2 3 0 6 1 4 5 7 8],3319862,[9 1 3 6 8 4 5 2 0 7]
85,2649706,[7 2 6 8 0 9 3 5 1 4],3246059,[8 9 4 0 3 5 2 7 6 1],3139231,[8 5 7 9 0 2 3 1 6 4],3242047,[8 9 3 1 7 0 4 2 6 5],2608751,[7 1 6 5 2 4 9 8 3 0]
86,1294515,[3 6 0 8 9 5 1 4 7 2],2443366,[6 7 4 8 3 1 9 5 0 2],1125912,[3 0 9 4 7 6 1 2 5 8],425475,[1 2 6 4 9 7 0 5 8 3],1122860,[3 0 8 7 5 1 9 4 2 6]
87,1732288,[4 7 9 5 8 3 2 6 0 1],961698,[2 6 8 7 5 0 9 1 3 4],1193685,[3 2 6 8 9 1 7 4 5 0],156785,[0 4 9 1 7 5 6 8 3 2],1647333,[4 5 8 7 9 3 6 1 2 0]
88,3324999,[9 1 4 7 0 3 6 5 8 2],654208,[1 8 2 7 5 6 4 9 0 3],2294122,[6 2 9 1 3 7 4 8 0 5],911143,[2 5 6 8 3 9 1 0 7 4],2835372,[7 8 2 5 0 1 6 3 4 9]
89,2201682,[6 0 5 8 9 2 7 1 3 4],2046580,[5 6 8 0 3 9 1 7 2 4],333069,[0 9 3 1 6 5 8 4 7 2],3191802,[8 7 1 3 0 4 9 2 5 6],1995499,[5 4 3 9 6 0 8 1 7 2]
90,2170418,[5 9 7 4 2 8 0 3 1 6],997598,[2 7 6 9 4 1 5 3 0 8],1727783,[4 7 8 6 5 0 9 3 2 1],2220352,[6 1 0 5 8 9 4 7 2 3],1365312,[3 7 8 9 1 5 0 2 4 6]
91,1923317,[5 2 7 6 1 8 0 9 4 3],2360397,[6 4 5 2 1 9 8 3 7 0],2536098,[6 9 8 1 3 0 7 2 4 5],2241160,[6 1 5 7 8 2 4 9 0 3],1555716,[4 2 6 7 8 1 5 0 3 9]
92,2796588,[7 6 2 9 0 8 4 1 3 5],1898423,[5 2 0 7 8 1 9 6 4 3],1490565,[4 0 9 7 2 3 8 5 6 1],2717695,[7 4 3 1 6 5 2 0 9 8],1859050,[5 1 0 9 2 3 6 8 4 7]
93,1433529,[3 9 5 4 0 1 6 7 8 2],3350957,[9 2 0 8 1 6 3 7 5 4],281566,[0 7 9 8 1 3 6 5 2 4],2704627,[7 4 0 6 3 5 9 1 8 2],198493,[0 5 9 3 7 1 6 2 8 4]
94,2331531,[6 3 8 5 1 4 0 7 9 2],124962,[0 4 1 8 6 3 9 2 5 7],1520998,[4 1 7 8 3 9 6 5 0 2],640033,[1 7 8 9 6 4 0 2 5 3],1517150,[4 1 7 0 2 9 6 5 3 8]
95,1333711,[3 7 0 6 4 2 5 1 9 8],1131543,[3 1 0 6 7 5 8 4 9 2],1539923,[4 2 1 6 8 7 3 9 5 0],3400304,[9 3 2 6 5 8 1 4 0 7],678926,[1 8 7 5 9 4 3 2 0 6]
96,1183916,[3 2 4 9 1 8 7 5 0 6],2663618,[7 3 0 5 4 9 1 6 2 8],1859223,[5 1 0 9 3 6 7 4 8 2],3422497,[9 3 8 0 4 7 1 2 6 5],1230467,[3 4 6 0 9 8 2 7 5 1]
97,1731995,[4 7 9 5 3 1 2 8 6 0],1915135,[5 2 4 9 8 3 1 0 7 6],2146216,[5 9 1 7 8 0 4 6 2 3],2026239,[5 6 2 0 3 4 8 7 9 1],2309108,[6 3 2 1 0 7 9 5 4 8]
98,3204902,[8 7 3 9 1 4 5 2 0 6],553744,[1 5 7 9 0 4 6 8 2 3],2232083,[6 1 3 9 0 7 4 8 5 2],3078508,[8 4 2 7 6 1 0 9 3 5],2105018,[5 8 1 6 4 9 0 3 2 7]
99,817434,[2 3 4 1 5 9 8 0 6 7],206881,[0 6 2 1 5 3 4 7 9 8],465177,[1 3 6 4 0 7 5 8 9 2],3380435,[9 2 7 6 0 3 4 8 5 1],1827185,[5 0 3 6 8 4 7 9 2 1]
100,685501,[1 9 0 2 3 6 7 4 8 5],2255773,[6 1 9 5 0 2 7 3 8 4],879403,[2 4 8 5 3 1 9 0 7 6],2556483,[7 0 4 2 8 1 3 6 9 5],2030193,[5 6 2 8 7 1 3 4 9 0]
