100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
9,400660,[1 0 9 5 4 8 2 7 3 6],1650116,[4 5 9 2 7 8 6 1 0 3],1211902,[3 4 0 6 2 1 9 8 5 7],189096,[0 5 7 4 6 9 1 2 3 8],3586630,[9 7 8 4 2 3 6 5 0 1]
10,133282,[0 4 3 6 1 8 5 9 2 7],706103,[1 9 5 0 7 2 8 6 4 3],1931255,[5 2 9 1 3 7 8 6 4 0],3139569,[8 5 7 9 3 0 2 4 6 1],2137195,[5 9 0 1 3 8 7 2 6 4]
11,13986,[0 1 4 8 5 6 9 2 3 7],481072,[1 3 9 5 0 8 6 7 2 4],2356997,[6 4 3 7 5 8 0 9 2 1],1466550,[4 0 3 9 8 2 5 1 6 7],651339,[1 8 2 3 6 9 0 5 7 4]
12,570391,[1 6 2 3 4 5 7 0 9 8],3239907,[8 9 2 6 7 1 0 4 5 3],1602033,[4 3 7 9 0 2 5 6 8 1],2649746,[7 2 6 8 1 3 0 5 4 9],1644222,[4 5 8 1 6 9 2 0 3 7]
13,1990691,[5 4 2 9 8 0 3 7 6 1],2218798,[6 1 0 3 7 9 8 5 2 4],1871227,[5 1 4 2 9 6 8 0 7 3],153631,[0 4 8 5 3 2 6 1 9 7],1455917,[4 0 1 9 2 7 3 8 6 5]
14,3360793,[9 2 3 7 6 5 0 1 8 4],2043907,[5 6 7 3 8 2 9 0 4 1],2748272,[7 5 1 3 0 4 6 8 2 9],1912454,[5 2 4 6 1 0 8 7 3 9],1897597,[5 2 0 6 7 3 8 1 9 4]
15,1092151,[3 0 1 7 9 4 5 2 8 6],1658600,[4 6 1 0 7 8 3 5 2 9],2811836,[7 6 5 9 1 8 4 2 0 3],1510393,[4 1 5 7 8 6 0 2 9 3],2406962,[6 5 7 4 0 1 2 8 3 9]
16,1664904,[4 6 2 3 5 1 0 7 8 9],748171,[2 0 6 5 1 8 9 3 7 4],3531528,[9 6 4 5 8 2 0 1 3 7],2409225,[6 5 8 0 1 9 3 4 7 2],2634633,[7 2 3 8 1 4 5 6 9 0]
17,2771860,[7 5 6 9 4 8 0 3 1 2],886554,[2 4 9 8 1 7 6 0 3 5],2690845,[7 3 6 9 1 5 4 0 8 2],2931338,[8 0 6 5 2 9 1 4 3 7],2870479,[7 9 1 4 6 5 2 0 8 3]
18,3573888,[9 7 5 0 6 3 1 2 4 8],503383,[1 4 5 9 0 8 3 2 7 6],186455,[0 5 6 9 8 4 7 3 2 1],1448470,[3 9 8 2 6 4 7 5 0 1],3031266,[8 3 1 5 0 6 9 2 4 7]
19,1895857,[5 2 0 3 1 9 4 6 8 7],3166826,[8 6 4 2 3 1 0 7 5 9],3065258,[8 4 0 2 3 9 1 6 5 7],3168811,[8 6 4 7 0 5 9 1 3 2],1397176,[3 8 6 1 5 0 7 9 2 4]
20,2645706,[7 2 5 9 4 3 8 0 1 6],2723743,[7 4 5 2 9 8 1 0 6 3],2963415,[8 1 4 9 7 0 5 3 6 2],2002470,[5 4 7 2 1 3 6 0 8 9],1448999,[3 9 8 4 2 7 6 5 1 0]
21,3108806,[8 5 0 7 6 4 3 2 1 9],2520993,[6 9 4 1 3 2 5 7 8 0],2508248,[6 9 1 5 7 0 3 4 2 8],2154771,[5 9 3 4 7 2 0 6 8 1],1904976,[5 2 1 9 7 8 0 3 4 6]
22,2488039,[6 8 5 4 3 7 1 0 9 2],2275969,[6 2 4 7 0 5 1 3 9 8],2498477,[6 8 9 5 0 4 1 7 3 2],703106,[1 9 4 5 6 2 0 7 3 8],441493,[1 2 9 6 3 0 7 4 8 5]
23,1120565,[3 0 8 4 5 1 2 9 7 6],1204155,[3 2 8 9 4 6 0 5 7 1],2425053,[6 7 1 2 0 8 9 4 5 3],3369596,[9 2 5 4 8 7 6 1 0 3],1091225,[3 0 1 6 7 5 8 9 4 2]
24,3498742,[9 5 7 1 3 0 8 6 2 4],1734606,[4 8 0 2 3 1 6 5 7 9],2129270,[5 8 7 3 1 9 4 2 0 6],913087,[2 5 7 1 3 0 6 4 9 8],483886,[1 4 0 2 3 6 9 8 5 7]
25,1123250,[3 0 8 9 1 5 2 6 4 7],453000,[1 3 2 9 4 0 5 6 7 8],238836,[0 6 9 3 7 2 5 1 4 8],2823362,[7 8 0 2 4 1 3 6 5 9],690225,[1 9 0 8 5 7 3 4 6 2]
26,1411118,[3 8 9 7 6 1 4 2 0 5],835417,[2 3 7 8 1 9 0 4 6 5],3447439,[9 4 5 0 1 7 3 2 8 6],1941854,[5 3 1 4 0 2 8 7 6 9],1404740,[3 8 7 6 0 1 9 4 2 5]
27,794114,[2 1 7 5 9 6 0 4 3 8],1138573,[3 1 2 9 5 0 7 4 8 6],764845,[2 0 9 7 3 6 5 1 8 4],550532,[1 5 7 2 6 8 9 3 0 4],3245874,[8 9 4 0 1 7 6 2 3 5]
28,1391120,[3 8 5 0 1 7 4 6 2 9],2276699,[6 2 4 8 0 5 3 9 7 1],2995542,[8 2 3 4 5 9 1 0 6 7],1586510,[4 3 2 8 5 9 6 1 0 7],3425156,[9 3 8 5 0 7 6 2 1 4]
29,2549813,[7 0 2 9 4 5 1 8 6 3],345344,[0 9 5 4 6 8 2 3 1 7],2356940,[6 4 3 7 5 0 9 2 1 8],1861798,[5 1 2 4 8 9 7 6 0 3],996010,[2 7 6 5 3 0 4 9 1 8]
30,1233611,[3 4 6 8 2 0 5 9 7 1],1609673,[4 3 9 2 6 8 5 7 1 0],1173520,[3 2 0 8 9 4 6 7 1 5],1206474,[3 2 9 4 6 8 7 0 1 5],2786635,[7 6 0 9 2 8 5 1 4 3]
31,1207480,[3 2 9 6 0 4 7 8 1 5],2709301,[7 4 1 5 9 3 6 0 8 2],1458503,[4 0 2 5 8 1 9 7 6 3],2147781,[5 9 2 1 0 3 8 6 7 4],3095872,[8 4 7 1 6 9 3 5 0 2]
32,1953016,[5 3 4 6 7 0 8 9 1 2],2233925,[6 1 4 2 8 0 3 9 7 5],1116830,[3 0 7 6 1 9 5 4 2 8],3413338,[9 3 6 1 7 4 2 8 0 5],28466,[0 1 7 6 5 3 2 8 4 9]
33,2407294,[6 5 7 4 2 8 9 3 0 1],3190872,[8 7 1 0 6 5 2 3 4 9],1999989,[5 4 6 8 7 2 9 1 3 0],624652,[1 7 4 9 5 3 0 8 2 6],1061111,[2 9 3 5 7 4 8 6 1 0]
34,320790,[0 8 9 5 4 2 3 1 6 7],1877050,[5 1 6 4 0 2 7 9 3 8],2629762,[7 2 1 8 4 6 3 9 0 5],1081887,[2 9 7 5 4 6 3 1 8 0],901056,[2 5 3 8 4 9 0 1 6 7]
35,1272845,[3 5 6 4 9 0 1 8 7 2],1907056,[5 2 3 4 8 0 7 9 1 6],1097382,[3 0 2 8 1 9 5 4 6 7],1771565,[4 8 9 3 5 0 1 7 6 2],1208756,[3 2 9 7 6 8 5 1 0 4]
36,2063430,[5 7 1 3 9 2 4 0 6 8],2015849,[5 4 9 8 6 3 2 7 1 0],78265,[0 2 9 5 7 3 1 4 8 6],1618130,[4 5 1 0 6 7 2 8 3 9],462070,[1 3 5 7 8 4 9 6 0 2]
37,2487539,[6 8 5 3 9 2 1 7 4 0],161125,[0 4 9 8 6 5 3 1 7 2],2982364,[8 1 9 6 2 0 3 7 4 5],501486,[1 4 5 6 7 0 3 2 8 9],639575,[1 7 8 9 2 5 6 4 3 0]
38,2920156,[8 0 4 3 7 6 1 9 2 5],3558038,[9 7 1 8 5 2 4 3 0 6],2688497,[7 3 6 4 0 1 8 9 5 2],1129792,[3 1 0 4 2 9 7 8 5 6],2363745,[6 4 5 9 8 7 1 2 3 0]
39,2323643,[6 3 7 0 2 8 4 9 5 1],154101,[0 4 8 6 1 2 9 5 7 3],1751964,[4 8 3 6 1 7 5 0 2 9],2197672,[6 0 5 1 3 9 7 8 2 4],3047252,[8 3 5 6 1 7 9 2 0 4]
40,2625593,[7 2 0 9 5 8 4 6 3 1],1111624,[3 0 6 5 9 4 7 8 1 2],1748355,[4 8 2 9 1 6 0 5 7 3],3371301,[9 2 5 8 3 0 7 4 6 1],1062328,[2 9 3 7 4 6 5 8 0 1]
41,1543507,[4 2 3 1 8 6 9 0 7 5],2756448,[7 5 2 9 3 4 0 1 6 8],1712680,[4 7 3 8 6 1 5 9 0 2],3210616,[8 7 5 0 2 1 6 9 3 4],896916,[2 5 1 9 7 3 6 0 4 8]
42,3554335,[9 7 1 2 5 4 3 0 8 6],2755307,[7 5 2 6 8 9 1 4 3 0],3492208,[9 5 4 8 1 6 3 7 0 2],2646794,[7 2 6 1 0 8 3 5 4 9],1683188,[4 6 7 9 5 2 8 1 0 3]
43,495917,[1 4 3 5 8 7 0 9 6 2],2497934,[6 8 9 4 2 0 5 3 1 7],2953875,[8 1 3 0 6 7 2 5 9 4],2088555,[5 7 8 2 6 4 0 3 9 1],2137532,[5 9 0 1 7 6 8 3 2 4]
44,1834763,[5 0 6 1 3 8 4 9 7 2],1284305,[3 5 8 7 6 2 4 9 1 0],2169435,[5 9 7 3 0 6 1 4 8 2],1136824,[3 1 2 6 9 5 7 8 0 4],20183,[0 1 6 2 3 4 9 8 7 5]
45,2157433,[5 9 4 0 3 7 1 2 8 6],2301894,[6 3 0 8 1 5 4 2 7 9],2004565,[5 4 7 8 0 6 3 1 9 2],1603409,[4 3 8 0 9 6 5 7 2 1],1803811,[4 9 6 8 1 5 7 0 3 2]
46,3574409,[9 7 5 1 3 6 4 8 2 0],980440,[2 7 3 5 8 1 6 9 0 4],3168555,[8 6 4 5 7 3 0 2 9 1],2665307,[7 3 0 8 6 9 2 5 4 1],3549358,[9 7 0 2 5 8 6 4 1 3]
47,3617897,[9 8 5 6 7 0 3 4 2 1],579588,[1 6 3 9 8 7 4 0 2 5],3150132,[8 6 1 0 3 2 7 4 5 9],1505639,[4 1 3 8 0 9 7 6 5 2],365881,[1 0 2 7 4 3 5 6 9 8]
48,2494893,[6 8 9 0 1 5 7 3 4 2],1482553,[4 0 8 2 1 7 3 5 9 6],3413752,[9 3 6 2 1 8 5 7 0 4],522909,[1 4 9 7 2 5 8 3 6 0],3330892,[9 1 5 8 2 4 0 7 3 6]
49,2666076,[7 3 0 9 8 2 5 1 4 6],1471520,[4 0 5 9 7 6 2 3 1 8],2736620,[7 4 8 9 6 0 5 2 1 3],3488229,[9 5 4 0 7 3 8 2 6 1],966105,[2 6 9 5 7 8 1 3 4 0]
50,2058268,[5 7 0 3 8 2 1 9 4 6],2087929,[5 7 8 1 9 3 0 2 6 4],2845714,[7 8 4 5 2 1 3 9 0 6],777764,[2 1 4 5 3 6 9 7 0 8],1361892,[3 7 8 1 5 0 6 2 4 9]
51,1819525,[5 0 2 1 3 8 7 4 9 6],247028,[0 7 2 1 3 6 9 5 4 8],2387576,[6 5 1 8 0 4 3 7 2 9],1770145,[4 8 9 1 5 2 0 3 7 6],3535720,[9 6 5 3 7 1 4 8 0 2]
52,3305215,[9 0 8 6 4 3 2 1 7 5],1508490,[4 1 5 3 0 8 9 2 6 7],3598439,[9 8 1 7 5 6 4 3 2 0],2522993,[6 9 4 5 0 8 3 7 2 1],1223827,[3 4 2 8 7 5 9 0 6 1]
53,3469838,[9 5 0 4 2 3 7 6 1 8],2703586,[7 4 0 3 9 8 2 6 1 5],3297106,[9 0 7 2 3 8 4 6 1 5],540188,[1 5 4 2 3 7 9 6 0 8],1300160,[3 6 1 9 7 5 2 4 0 8]
54,2687336,[7 3 6 1 4 5 2 8 0 9],1646232,[4 5 8 6 2 7 0 1 3 9],1289825,[3 5 9 8 2 4 6 7 1 0],1758314,[4 8 5 9 0 6 1 3 2 7],3319065,[9 1 3 5 7 8 2 4 6 0]
55,1750832,[4 8 3 2 7 1 5 6 0 9],509652,[1 4 7 0 9 2 6 3 5 8],2335493,[6 3 9 2 7 4 0 8 5 1],664715,[1 8 4 9 2 3 5 7 6 0],1600271,[4 3 7 5 6 2 9 8 1 0]
56,639107,[1 7 8 6 4 9 2 5 3 0],607339,[1 7 0 5 6 2 9 3 8 4],1936965,[5 3 0 4 2 6 9 7 8 1],769920,[2 1 0 8 5 3 4 6 7 9],1116792,[3 0 7 6 1 8 2 4 5 9]
57,1442567,[3 9 7 1 5 2 8 6 4 0],1480490,[4 0 7 8 2 5 1 6 3 9],168990,[0 5 2 6 8 3 4 1 7 9],102898,[0 3 6 4 9 5 2 8 1 7],2277308,[6 2 4 8 9 3 7 1 0 5]
58,3178910,[8 6 7 5 0 9 3 2 1 4],2762283,[7 5 4 0 6 1 2 8 9 3],1330601,[3 7 0 1 2 5 8 9 6 4],63090,[0 2 6 5 7 8 9 1 3 4],656244,[1 8 3 2 5 7 6 0 4 9]
59,1148338,[3 1 5 8 9 4 2 7 0 6],2902980,[7 9 8 6 5 2 3 0 1 4],953091,[2 6 7 0 8 4 1 5 9 3],2945010,[8 1 0 4 3 7 9 2 5 6],675067,[1 8 6 9 4 3 7 0 5 2]
60,68189,[0 2 7 5 8 3 1 9 6 4],1310585,[3 6 5 0 2 7 8 9 4 1],1163688,[3 1 8 9 2 5 0 4 6 7],668534,[1 8 5 6 4 0 7 3 2 9],2547844,[7 0 2 5 8 1 3 9 4 6]
61,1410998,[3 8 9 7 5 1 4 2 0 6],1492174,[4 1 0 2 6 8 9 7 3 5],2903185,[8 0 1 2 4 5 3 6 9 7],957981,[2 6 8 0 5 1 9 4 7 3],3274536,[9 0 2 6 8 7 1 3 4 5]
62,1002585,[2 7 8 9 3 6 1 4 5 0],1232945,[3 4 6 7 2 5 8 9 1 0],2806560,[7 6 4 9 0 1 2 3 5 8],1952519,[5 3 4 2 8 9 7 6 1 0],1629379,[4 5 3 2 0 1 9 6 8 7]
63,3462169,[9 4 7 8 3 2 0 1 6 5],2147837,[5 9 2 1 0 7 3 8 6 4],3432522,[9 4 1 0 5 3 8 2 6 7],366306,[1 0 2 7 8 5 9 3 4 6],2529301,[6 9 5 7 8 2 3 0 4 1]
64,2795849,[7 6 2 8 0 5 4 9 3 1],95207,[0 3 4 9 2 5 8 7 6 1],447621,[1 3 0 8 7 2 9 5 6 4],2557969,[7 0 4 5 8 3 1 2 9 6],320440,[0 8 9 5 1 3 6 7 2 4]
65,2554603,[7 0 3 9 1 4 8 2 6 5],1625603,[4 5 2 6 8 7 1 9 3 0],13251,[0 1 4 7 5 6 2 8 9 3],991787,[2 7 5 8 3 9 1 6 4 0],2670123,[7 3 1 8 5 0 2 6 9 4]
66,1790799,[4 9 3 2 1 5 7 6 8 0],1875948,[5 1 6 2 4 9 7 0 3 8],1240166,[3 4 8 0 5 7 6 2 1 9],1682013,[4 6 7 8 0 5 9 2 3 1],3005927,[8 2 5 3 9 1 7 6 4 0]
67,1791898,[4 9 3 5 7 2 1 8 0 6],86615,[0 3 2 4 5 8 9 7 6 1],3230845,[8 9 1 0 3 6 5 2 7 4],2025094,[5 6 1 8 4 7 9 3 0 2],1584898,[4 3 2 6 1 7 5 9 0 8]
68,1669900,[4 6 3 2 1 9 0 8 5 7],341747,[0 9 4 7 5 8 2 6 3 1],2870265,[7 9 1 4 3 8 2 5 6 0],2718020,[7 4 3 2 0 1 9 6 5 8],1236538,[3 4 7 2 5 6 1 9 0 8]
69,2087947,[5 7 8 1 9 3 6 0 4 2],136851,[0 4 5 2 1 7 3 8 9 6],1650889,[4 5 9 3 8 2 0 1 7 6],183849,[0 5 6 4 3 1 7 8 9 2],431593,[1 2 7 6 4 8 0 3 9 5]
70,2657522,[7 2 9 3 0 1 4 6 5 8],3271552,[9 0 2 1 7 8 5 6 3 4],2404099,[6 5 7 0 1 2 9 3 8 4],3521063,[9 6 2 5 3 0 8 7 4 1],1748597,[4 8 2 9 5 6 0 7 3 1]
71,2806165,[7 6 4 8 2 5 3 0 9 1],587045,[1 6 5 4 3 0 2 9 8 7],549164,[1 5 6 9 7 2 8 3 0 4],1907739,[5 2 3 6 7 9 0 4 8 1],2153774,[5 9 3 2 4 0 7 6 1 8]
72,3480504,[9 5 2 6 0 3 1 4 7 8],957316,[2 6 7 9 4 5 0 8 1 3],483655,[1 3 9 8 6 4 2 0 7 5],1801545,[4 9 6 3 0 8 2 5 7 1],613701,[1 7 2 8 4 0 9 5 6 3]
73,1250244,[3 5 0 1 6 8 7 2 4 9],349282,[0 9 6 3 1 7 4 8 2 5],2176383,[5 9 8 6 4 2 3 1 7 0],2879598,[7 9 3 2 4 6 1 0 5 8],3612815,[9 8 4 6 5 3 7 2 1 0]
74,2899064,[7 9 8 1 3 6 2 4 0 5],2055202,[5 6 9 7 2 4 1 8 0 3],1316902,[3 6 7 2 0 1 9 8 4 5],3426310,[9 3 8 6 5 2 7 4 0 1],1339069,[3 7 1 6 8 9 4 0 5 2]
75,1102199,[3 0 4 7 8 9 6 5 2 1],3596095,[9 8 1 4 5 3 2 0 7 6],1250734,[3 5 0 2 1 8 9 7 4 6],2420655,[6 7 0 3 1 2 8 5 9 4],1225480,[3 4 5 1 0 6 8 9 2 7]
76,3183272,[8 6 9 4 1 2 3 5 0 7],3394487,[9 3 1 5 6 2 8 7 4 0],2644841,[7 2 5 8 3 1 6 9 4 0],3136778,[8 5 7 2 4 9 0 3 1 6],898647,[2 5 3 4 0 8 7 6 9 1]
77,1992122,[5 4 3 1 9 0 2 7 6 8],3406836,[9 3 4 8 6 1 5 0 2 7],3173402,[8 6 5 4 3 0 1 7 2 9],2243352,[6 1 7 0 8 5 2 3 4 9],2170209,[5 9 7 4 1 0 3 6 8 2]
78,2914602,[8 0 3 4 1 5 9 2 6 7],3548650,[9 7 0 1 6 2 4 8 3 5],230384,[0 6 7 5 9 8 2 3 1 4],2232771,[6 1 4 0 2 7 3 8 9 5],2557759,[7 0 4 5 3 8 2 1 9 6]
79,1341309,[3 7 2 0 9 5 8 4 6 1],3061513,[8 3 9 4 0 6 1 2 7 5],361298,[0 9 8 5 6 7 1 3 2 4],2938479,[8 0 9 1 3 4 6 5 7 2],2461537,[6 8 0 3 7 9 1 2 5 4]
80,1177642,[3 2 1 7 6 8 4 9 0 5],3101361,[8 4 9 2 3 6 1 5 7 0],707412,[1 9 5 3 6 0 7 2 4 8],166684,[0 5 2 1 7 3 4 9 6 8],610782,[1 7 2 3 4 9 5 0 6 8]
81,1422021,[3 9 2 1 0 4 8 6 7 5],255829,[0 7 3 8 2 9 5 1 6 4],188696,[0 5 7 4 1 6 3 8 2 9],436214,[1 2 8 5 9 0 6 4 3 7],470248,[1 3 7 4 0 8 6 9 2 5]
82,1928021,[5 2 8 4 7 9 0 6 3 1],3284821,[9 0 4 7 2 5 6 1 8 3],979894,[2 7 3 4 9 6 8 5 0 1],297115,[0 8 3 9 5 7 6 1 4 2],3543783,[9 6 8 0 7 3 4 2 5 1]
83,2353845,[6 4 3 0 2 5 9 7 8 1],805179,[2 1 9 7 3 8 0 5 6 4],227080,[0 6 7 1 4 3 8 9 2 5],1727082,[4 7 8 5 6 1 9 0 2 3],3270826,[9 0 1 8 6 7 3 5 2 4]
84,491544,[1 4 2 6 8 3 0 5 7 9],1886216,[5 1 8 2 7 4 3 6 0 9],3140026,[8 5 9 0 1 7 3 6 2 4],1084034,[2 9 8 0 5 6 1 4 3 7],2391333,[6 5 2 4 1 8 9 3 7 0]
85,3042887,[8 3 4 7 1 2 9 6 5 0],1362644,[3 7 8 2 5 1 9 4 0 6],2414745,[6 5 9 0 7 8 2 3 4 1],3065130,[8 4 0 2 1 7 9 3 5 6],2879716,[7 9 3 2 5 6 0 8 1 4]
86,1531066,[4 1 9 7 3 8 2 6 0 5],1200810,[3 2 8 1 7 6 9 0 4 5],1488865,[4 0 9 3 8 2 1 5 7 6],3253589,[8 9 5 3 7 1 0 6 4 2],1872044,[5 1 4 6 0 3 9 7 2 8]
87,2111979,[5 8 3 0 2 9 1 6 7 4],3159139,[8 6 2 7 5 0 9 1 4 3],1448525,[3 9 8 2 7 0 1 6 5 4],2873149,[7 9 2 0 4 8 5 1 6 3],3420608,[9 3 7 5 8 0 2 4 1 6]
88,3348758,[9 2 0 5 1 4 7 6 3 8],1544640,[4 2 3 6 5 0 1 7 8 9],710163,[1 9 5 8 3 0 2 6 7 4],2495139,[6 8 9 0 3 7 1 4 5 2],751376,[2 0 7 1 6 5 4 8 3 9]
89,2198758,[6 0 5 2 8 9 7 4 1 3],1367397,[3 7 9 2 0 8 6 4 5 1],191733,[0 5 8 1 3 7 9 4 6 2],417172,[1 2 4 8 5 6 0 9 3 7],2247908,[6 1 8 0 2 5 9 4 3 7]
90,633738,[1 7 6 8 2 0 9 3 4 5],1299717,[3 6 1 9 0 8 7 4 5 2],2789217,[7 6 1 3 9 4 2 5 8 0],1001644,[2 7 8 6 1 0 3 9 4 5],1205114,[3 2 9 0 7 6 1 5 4 8]
91,620862,[1 7 4 2 3 9 5 0 6 8],535358,[1 5 3 2 7 4 8 6 0 9],395277,[1 0 8 4 9 7 6 3 5 2],1396290,[3 8 6 0 2 7 9 1 4 5],2009857,[5 4 8 7 2 9 0 1 6 3]
92,2937429,[8 0 7 6 5 3 9 2 4 1],1027642,[2 8 4 9 1 6 3 7 0 5],1651762,[4 5 9 7 0 6 2 8 1 3],84901,[0 3 1 8 9 5 6 2 7 4],1103765,[3 0 5 1 2 4 6 9 8 7]
93,1771818,[4 8 9 3 7 0 6 1 2 5],655058,[1 8 2 9 6 7 0 4 3 5],1735406,[4 8 0 3 2 7 6 5 1 9],1813583,[4 9 8 6 7 0 5 3 2 1],1918377,[5 2 6 7 3 4 1 8 9 0]
94,2262832,[6 2 0 9 7 8 4 5 1 3],2472316,[6 8 2 4 7 5 0 9 1 3],588276,[1 6 5 8 0 3 7 2 4 9],1529138,[4 1 9 3 7 8 0 5 2 6],621026,[1 7 4 2 6 3 0 8 5 9]
95,1214595,[3 4 0 9 8 6 1 5 7 2],3248250,[8 9 4 3 2 6 7 0 1 5],2473971,[6 8 2 9 0 4 1 5 7 3],2413319,[6 5 8 7 4 9 3 2 1 0],708064,[1 9 5 4 3 6 7 8 0 2]
96,540921,[1 5 4 3 2 8 6 7 9 0],1523503,[4 1 8 2 9 7 3 0 6 5],2534921,[6 9 7 8 4 1 3 5 2 0],1258097,[3 5 1 7 4 0 8 9 6 2],2222940,[6 1 2 0 5 7 8 3 4 9]
97,36834,[0 1 9 4 2 8 7 3 5 6],607469,[1 7 0 5 8 3 2 9 6 4],426317,[1 2 6 7 0 8 3 9 5 4],2280487,[6 2 5 4 3 0 7 1 9 8],2782688,[7 6 0 1 9 2 4 5 3 8]
98,1328868,[3 6 9 5 4 8 2 0 1 7],2457490,[6 7 9 4 1 0 3 8 2 5],2915493,[8 0 3 5 2 7 9 4 6 1],3159386,[8 6 2 9 0 3 1 5 4 7],1337538,[3 7 1 4 8 0 9 2 5 6]
99,2908961,[8 0 2 3 4 5 7 9 6 1],3287503,[9 0 5 2 8 7 3 1 6 4],1696683,[4 7 0 6 5 1 2 8 9 3],179702,[0 5 4 7 6 3 8 2 1 9],2058928,[5 7 0 4 6 8 3 9 1 2]
100,366633,[1 0 2 8 4 5 6 7 9 3],425945,[1 2 6 5 7 4 8 9 3 0],764398,[2 0 9 6 5 8 7 4 1 3],3550196,[9 7 0 3 6 8 5 2 1 4],2426684,[6 7 1 4 3 2 9 5 0 8]
1,1782511,[4 9 1 6 7 2 3 0 8 5],931405,[2 6 0 8 5 7 4 1 9 3],3566511,[9 7 3 5 2 8 4 1 6 0],640213,[1 7 9 0 3 2 6 4 8 5],1964459,[5 3 7 8 2 4 1 9 6 0]
2,1947996,[5 3 2 6 7 1 8 0 4 9],237840,[0 6 9 2 4 1 3 5 7 8],206136,[0 6 1 9 3 8 2 4 5 7],2416420,[6 5 9 3 0 8 1 7 2 4],3146815,[8 6 0 3 5 4 2 1 9 7]
3,406945,[1 2 0 8 4 5 3 6 9 7],1345701,[3 7 4 0 1 2 9 6 8 5],1762863,[4 8 6 7 2 3 5 1 9 0],382019,[1 0 5 8 6 4 3 9 7 2],2642050,[7 2 5 1 6 0 4 9 3 8]
4,120446,[0 3 9 8 2 6 5 4 1 7],1828768,[5 0 3 8 9 6 4 7 1 2],153481,[0 4 8 5 2 1 3 6 9 7],3595966,[9 8 1 4 3 2 7 6 0 5],2034533,[5 6 3 7 8 2 0 9 4 1]
5,2880903,[7 9 3 5 1 4 6 2 8 0],1500883,[4 1 2 8 6 3 9 0 7 5],2296550,[6 2 9 5 4 8 3 1 0 7],2498825,[6 8 9 5 3 2 4 7 1 0],2836919,[7 8 2 9 0 6 5 4 3 1]
6,1967822,[5 3 8 4 0 6 7 2 1 9],2918512,[8 0 4 1 5 9 6 7 2 3],2385228,[6 5 1 2 8 9 4 0 3 7],3597401,[9 8 1 6 3 2 5 7 4 0],3028987,[8 3 0 9 7 4 6 1 5 2]
7,2054970,[5 6 9 7 0 4 8 1 2 3],1159208,[3 1 8 0 2 4 6 7 5 9],1422055,[3 9 2 1 0 6 5 4 8 7],3272195,[9 0 2 3 7 4 5 8 6 1],1239813,[3 4 7 9 8 5 6 1 2 0]
8,570774,[1 6 2 3 8 5 4 0 7 9],648384,[1 8 0 6 5 3 2 4 7 9],1980203,[5 4 0 9 2 7 3 8 6 1],742678,[2 0 5 4 6 9 8 7 1 3],3589892,[9 8 0 2 7 5 6 3 1 4]
9,1585137,[4 3 2 6 7 5 1 8 9 0],1678937,[4 6 7 0 9 1 5 8 3 2],446911,[1 3 0 7 8 4 5 2 9 6],2966459,[8 1 5 6 0 4 3 9 7 2],2093584,[5 7 9 2 6 3 4 8 0 1]
10,2196361,[6 0 4 8 5 1 2 3 9 7],743966,[2 0 5 7 3 8 6 4 1 9],3319453,[9 1 3 6 4 0 7 2 8 5],1156737,[3 1 7 5 6 4 2 8 9 0],1378484,[3 8 1 5 6 2 9 4 0 7]
11,2275785,[6 2 4 5 8 9 1 3 7 0],829303,[2 3 6 5 8 9 1 0 7 4],2392364,[6 5 2 7 8 1 9 3 0 4],2155368,[5 9 3 6 4 2 0 1 7 8],1462233,[4 0 3 1 9 5 6 7 8 2]
12,2156766,[5 9 3 8 4 0 2 1 6 7],1560641,[4 2 7 6 5 1 8 9 3 0],424609,[1 2 6 3 8 5 0 4 9 7],1617869,[4 5 1 0 2 6 3 9 8 7],3348349,[9 2 0 4 5 8 6 1 7 3]
13,1837601,[5 0 6 7 2 3 8 9 4 1],3329571,[9 1 5 6 3 4 0 7 8 2],1205897,[3 2 9 1 8 0 6 7 5 4],951970,[2 6 5 9 1 0 4 8 3 7],1631453,[4 5 3 7 9 2 0 8 6 1]
14,3599497,[9 8 2 1 3 7 0 4 6 5],3430419,[9 4 0 6 3 8 1 5 7 2],240324,[0 6 9 5 7 4 3 1 2 8],2786955,[7 6 0 9 5 4 1 3 8 2],3564516,[9 7 3 1 6 2 5 0 4 8]
15,2267590,[6 2 1 9 4 5 8 7 0 3],1054755,[2 9 1 3 8 6 0 5 7 4],866381,[2 4 5 9 1 8 0 7 6 3],92419,[0 3 4 5 6 1 9 2 8 7],1897657,[5 2 0 6 7 9 1 3 8 4]
16,3111777,[8 5 1 3 9 4 2 6 7 0],1836154,[5 0 6 3 2 4 7 9 1 8],1923291,[5 2 7 6 1 4 0 8 9 3],930358,[2 6 0 7 1 9 8 5 3 4],3359554,[9 2 3 6 0 4 5 8 1 7]
17,2277540,[6 2 4 9 1 5 7 0 3 8],427765,[1 2 6 9 0 7 5 3 8 4],2547638,[7 0 2 5 4 3 8 6 1 9],99302,[0 3 5 7 9 4 6 2 1 8],1987353,[5 4 2 3 1 6 7 8 9 0]
