2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
11,136030,[0 4 3 9 8 5 7 6 1 2],157229,[0 4 9 2 5 3 1 8 7 6],482458,[1 3 9 7 0 5 4 8 2 6],347295,[0 9 5 8 3 1 6 4 7 2],1168516,[3 1 9 7 8 5 0 6 2 4]
12,191601,[0 5 8 1 2 7 4 6 9 3],197709,[0 5 9 2 6 4 8 3 7 1],522768,[1 4 9 7 0 5 2 3 6 8],373187,[1 0 4 2 5 9 6 8 7 3],1137827,[3 1 2 8 4 9 5 7 6 0]
13,157621,[0 4 9 2 8 5 6 1 7 3],185115,[0 5 6 8 1 7 2 4 9 3],520200,[1 4 9 2 6 0 3 5 7 8],384377,[1 0 6 3 9 2 7 8 5 4],1135405,[3 1 2 4 9 7 6 0 8 5]
14,177997,[0 5 4 3 2 6 8 1 9 7],153875,[0 4 8 5 7 2 3 9 6 1],535696,[1 5 3 4 0 2 8 9 6 7],340021,[0 9 4 5 2 6 7 1 8 3],1159409,[3 1 8 0 4 7 6 9 5 2]
15,166086,[0 5 1 9 7 2 4 3 6 8],164273,[0 5 1 7 2 9 6 8 4 3],543878,[1 5 4 9 3 2 7 6 0 8],385744,[1 0 6 5 8 4 7 9 2 3],1114837,[3 0 7 2 5 4 8 1 9 6]
16,158872,[0 4 9 5 6 8 3 7 1 2],173305,[0 5 3 4 8 2 1 6 9 7],520928,[1 4 9 3 6 0 5 7 2 8],369491,[1 0 3 5 4 2 7 9 8 6],1160266,[3 1 8 2 5 9 4 7 0 6]
17,168953,[0 5 2 6 7 9 4 8 3 1],158666,[0 4 9 5 3 2 1 7 6 8],499560,[1 4 5 0 9 2 3 6 7 8],328493,[0 9 2 3 4 6 1 8 7 5],1140821,[3 1 4 5 6 9 0 8 7 2]
18,158517,[0 4 9 5 1 8 7 3 6 2],140604,[0 4 5 9 2 7 6 1 3 8],530225,[1 5 2 3 6 7 8 9 4 0],326670,[0 9 1 7 6 3 4 2 5 8],1166689,[3 1 9 5 4 6 0 2 8 7]
19,182192,[0 5 6 2 1 4 7 8 3 9],172815,[0 5 3 4 1 2 8 7 9 6],505563,[1 4 6 3 2 0 5 8 9 7],360315,[0 9 8 4 3 6 1 5 7 2],1135374,[3 1 2 4 9 6 5 0 7 8]
20,165015,[0 5 1 8 3 2 7 6 9 4],196224,[0 5 8 9 4 2 1 3 6 7],520708,[1 4 9 3 2 5 0 8 6 7],337970,[0 9 4 1 5 6 2 7 3 8],1108924,[3 0 6 1 4 2 5 9 7 8]
21,193405,[0 5 8 3 6 7 4 1 9 2],188986,[0 5 7 4 3 9 2 8 1 6],513579,[1 4 7 9 2 8 0 5 6 3],324960,[0 9 1 5 4 2 3 6 7 8],1162442,[3 1 8 6 5 0 2 7 4 9]
22,132398,[0 4 3 2 9 5 7 6 1 8],155850,[0 4 8 9 3 6 7 1 2 5],499796,[1 4 5 2 0 9 8 6 3 7],358103,[0 9 8 1 4 2 7 6 5 3],1136849,[3 1 2 6 9 7 5 8 4 0]
23,183129,[0 5 6 3 4 1 7 8 9 2],167608,[0 5 2 3 8 7 6 9 1 4],543846,[1 5 4 9 3 0 6 2 7 8],383795,[1 0 6 3 2 5 7 9 8 4],1149980,[3 1 6 2 4 0 9 7 5 8]
24,152418,[0 4 8 2 7 1 9 3 5 6],146828,[0 4 7 1 9 5 8 3 2 6],483212,[1 3 9 8 0 6 7 4 2 5],348067,[0 9 6 1 4 5 8 2 7 3],1144259,[3 1 5 0 4 7 6 9 8 2]
25,173497,[0 5 3 4 9 8 1 2 7 6],151917,[0 4 8 1 9 7 6 3 5 2],511378,[1 4 7 5 2 6 3 9 0 8],373715,[1 0 4 3 2 6 7 9 8 5],1113791,[3 0 6 9 8 4 7 5 2 1]
26,158983,[0 4 9 5 7 8 2 1 6 3],189994,[0 5 7 6 9 2 3 8 1 4],495347,[1 4 3 2 9 8 5 7 6 0],328178,[0 9 2 1 7 8 3 5 4 6],1140871,[3 1 4 5 7 2 6 0 9 8]
27,146923,[0 4 7 2 1 5 9 3 8 6],205136,[0 6 1 7 9 4 3 5 2 8],526681,[1 5 0 6 7 2 3 4 9 8],358475,[0 9 8 1 7 3 4 6 5 2],1109780,[3 0 6 2 5 1 9 7 4 8]
28,139553,[0 4 5 7 8 9 3 6 2 1],139169,[0 4 5 7 2 8 6 9 3 1],509708,[1 4 7 0 9 5 8 3 2 6],332598,[0 9 2 8 7 5 3 1 4 6],1163063,[3 1 8 7 4 0 9 6 5 2]
29,170129,[0 5 2 8 3 7 6 9 4 1],187099,[0 5 7 1 9 2 8 3 6 4],524500,[1 5 0 2 6 9 3 8 4 7],387263,[1 0 6 8 9 2 7 5 4 3],1126538,[3 0 9 5 6 8 1 4 2 7]
30,169285,[0 5 2 7 1 8 6 3 9 4],140094,[0 4 5 8 6 3 2 1 7 9],542904,[1 5 4 8 0 3 2 6 7 9],329037,[0 9 2 3 8 7 6 4 5 1],1154442,[3 1 7 0 5 4 9 2 6 8]
31,161707,[0 5 1 2 7 6 9 3 8 4],194282,[0 5 8 4 9 1 2 6 3 7],490848,[1 4 2 5 8 6 0 3 7 9],375926,[1 0 4 7 2 8 6 5 3 9],1098590,[3 0 2 9 7 8 5 4 1 6]
32,147301,[0 4 7 2 6 5 8 1 9 3],190699,[0 5 7 8 9 1 6 2 4 3],491877,[1 4 2 7 0 9 8 5 6 3],333606,[0 9 3 2 5 1 6 4 7 8],1128821,[3 0 9 8 6 7 1 5 4 2]
33,160040,[0 4 9 7 2 6 3 5 1 8],168330,[0 5 2 4 8 7 9 1 3 6],510487,[1 4 7 3 0 2 6 5 9 8],333568,[0 9 3 2 4 7 6 8 1 5],1131733,[3 1 0 6 9 2 7 4 8 5]
34,168691,[0 5 2 6 3 8 9 1 7 4],136778,[0 4 5 1 9 8 2 6 3 7],502235,[1 4 5 7 6 2 3 9 8 0],326836,[0 9 1 7 8 5 2 6 3 4],1152817,[3 1 6 8 0 9 2 4 7 5]
35,191462,[0 5 7 9 8 3 4 2 1 6],149982,[0 4 7 8 2 9 3 1 5 6],517536,[1 4 8 6 7 9 0 2 3 5],364580,[1 0 2 5 6 3 9 7 4 8],1122022,[3 0 8 6 4 1 9 7 2 5]
36,193112,[0 5 8 3 2 4 6 7 1 9],185782,[0 5 6 9 1 2 8 7 3 4],541505,[1 5 4 6 0 7 8 9 3 2],353891,[0 9 7 2 5 1 4 8 6 3],1144136,[3 1 5 0 2 7 6 8 4 9]
37,153121,[0 4 8 3 7 1 2 5 9 6],164218,[0 5 1 7 2 6 4 9 3 8],513410,[1 4 7 9 0 5 2 6 3 8],357118,[0 9 7 6 8 5 4 3 1 2],1132385,[3 1 0 7 8 5 6 9 4 2]
38,169738,[0 5 2 7 8 4 3 9 1 6],142899,[0 4 6 3 5 9 1 7 8 2],529608,[1 5 2 0 7 6 3 4 8 9],350193,[0 9 6 4 3 2 5 7 8 1],1100956,[3 0 4 6 1 8 2 9 5 7]
39,155002,[0 4 8 7 2 6 3 9 1 5],192633,[0 5 8 2 6 3 4 7 9 1],503357,[1 4 5 9 0 7 2 8 6 3],338203,[0 9 4 1 7 3 8 2 6 5],1167368,[3 1 9 6 4 0 5 7 2 8]
40,134810,[0 4 3 8 2 6 1 7 5 9],191564,[0 5 8 1 2 4 9 6 3 7],537106,[1 5 3 6 9 8 2 7 0 4],344156,[0 9 5 2 8 7 6 3 1 4],1149872,[3 1 6 2 0 5 7 8 4 9]
41,193757,[0 5 8 4 1 7 2 9 6 3],193852,[0 5 8 4 2 6 1 9 3 7],509981,[1 4 7 2 3 9 0 8 6 5],355689,[0 9 7 5 1 2 4 6 8 3],1125920,[3 0 9 4 7 6 2 5 1 8]
42,138078,[0 4 5 3 8 7 2 1 6 9],205447,[0 6 1 8 4 2 5 3 9 7],483985,[1 4 0 2 5 6 3 7 9 8],354547,[0 9 7 3 4 5 8 1 6 2],1149871,[3 1 6 2 0 5 7 4 9 8]
43,128497,[0 4 2 6 5 9 1 3 8 7],153816,[0 4 8 5 6 9 1 2 3 7],537161,[1 5 3 7 0 4 8 9 6 2],379413,[1 0 5 3 9 7 8 4 6 2],1149673,[3 1 6 0 8 7 2 4 9 5]
44,145689,[0 4 6 9 3 1 5 7 8 2],146768,[0 4 7 1 9 2 5 6 3 8],479401,[1 3 9 0 8 2 4 5 7 6],358214,[0 9 8 1 5 2 6 4 3 7],1156939,[3 1 7 5 9 0 8 2 6 4]
45,179343,[0 5 4 7 1 6 8 3 9 2],189693,[0 5 7 6 3 8 9 2 4 1],531813,[1 5 2 6 7 8 9 3 4 0],328878,[0 9 2 3 7 6 4 1 5 8],1113750,[3 0 6 9 8 2 4 1 5 7]
46,193687,[0 5 8 4 1 2 6 3 9 7],177147,[0 5 4 2 1 6 3 8 9 7],507440,[1 4 6 7 8 5 2 3 0 9],370436,[1 0 3 6 5 9 8 4 2 7],1141972,[3 1 4 7 0 6 2 9 5 8]
47,132889,[0 4 3 5 7 6 1 2 9 8],169736,[0 5 2 7 8 4 3 6 1 9],519992,[1 4 9 2 3 5 6 7 0 8],329326,[0 9 2 4 5 3 8 7 1 6],1152318,[3 1 6 7 4 8 2 0 5 9]
48,166165,[0 5 1 9 7 6 4 2 8 3],190283,[0 5 7 8 2 6 3 9 4 1],523564,[1 4 9 8 2 0 3 7 5 6],349924,[0 9 6 4 1 2 3 8 5 7],1101573,[3 0 4 6 9 7 8 2 5 1]
49,168507,[0 5 2 6 1 4 3 8 9 7],152240,[0 4 8 2 5 7 3 6 1 9],490758,[1 4 2 5 7 8 3 0 6 9],354232,[0 9 7 2 8 6 4 5 1 3],1157284,[3 1 7 6 4 0 2 9 5 8]
50,134796,[0 4 3 8 2 5 7 1 6 9],187933,[0 5 7 3 1 2 8 4 9 6],544246,[1 5 4 9 8 2 7 6 0 3],342490,[0 9 4 8 6 1 3 7 2 5],1156362,[3 1 7 5 0 4 9 2 6 8]
51,164645,[0 5 1 7 8 2 3 9 6 4],161065,[0 4 9 8 6 2 1 3 7 5],526646,[1 5 0 6 4 8 7 3 2 9],366683,[1 0 2 8 4 7 5 9 6 3],1139302,[3 1 4 0 6 2 9 8 5 7]
52,192186,[0 5 8 1 9 4 7 2 3 6],192387,[0 5 8 2 3 4 1 7 9 6],480991,[1 3 9 5 0 4 6 2 8 7],383680,[1 0 6 2 9 4 7 8 3 5],1153332,[3 1 6 8 9 0 5 2 4 7]
53,138176,[0 4 5 3 9 6 2 7 1 8],160089,[0 4 9 7 3 1 5 6 8 2],538911,[1 5 3 9 4 8 6 2 7 0],353796,[0 9 7 2 4 3 6 1 5 8],1119457,[3 0 8 1 7 9 2 4 6 5]
54,168575,[0 5 2 6 1 8 9 7 4 3],148000,[0 4 7 3 6 2 8 9 1 5],493659,[1 4 2 9 6 8 0 5 7 3],339146,[0 9 4 3 1 5 2 7 6 8],1129148,[3 1 0 2 5 7 9 6 4 8]
55,140677,[0 4 5 9 3 2 7 1 8 6],177524,[0 5 4 2 7 3 9 6 1 8],504077,[1 4 6 0 2 8 3 9 7 5],332403,[0 9 2 8 6 1 3 5 7 4],1164318,[3 1 9 0 2 7 5 4 6 8]
56,192517,[0 5 8 2 4 3 7 1 9 6],155780,[0 4 8 9 3 1 7 5 2 6],533089,[1 5 2 8 4 6 0 3 9 7],365720,[1 0 2 6 9 7 4 5 3 8],1141466,[3 1 4 6 5 2 0 8 7 9]
57,190701,[0 5 7 8 9 1 6 3 4 2],193138,[0 5 8 3 2 6 4 9 1 7],539912,[1 5 4 0 9 3 6 7 2 8],352033,[0 9 6 7 8 4 1 2 5 3],1159450,[3 1 8 0 5 2 6 9 4 7]
58,145394,[0 4 6 8 9 5 1 3 2 7],172436,[0 5 3 2 6 9 8 4 1 7],489712,[1 4 2 3 0 9 7 8 5 6],338633,[0 9 4 2 3 8 6 7 5 1],1135761,[3 1 2 5 6 8 4 7 9 0]
59,174948,[0 5 3 7 9 8 4 1 2 6],186322,[0 5 6 9 7 4 2 8 1 3],495354,[1 4 3 2 9 8 7 0 5 6],373772,[1 0 4 3 2 8 9 6 5 7],1152439,[3 1 6 7 5 8 2 0 9 4]
60,176484,[0 5 4 1 2 8 7 3 6 9],169899,[0 5 2 7 9 8 1 4 6 3],498499,[1 4 3 9 5 0 8 2 7 6],345211,[0 9 5 4 3 7 8 1 6 2],1154364,[3 1 7 0 4 8 6 2 5 9]
61,132271,[0 4 3 2 8 5 6 1 9 7],175565,[0 5 3 8 9 1 2 7 6 4],517571,[1 4 8 6 9 0 3 7 5 2],322758,[0 9 1 2 4 7 5 3 6 8],1146607,[3 1 5 6 7 0 4 2 9 8]
62,160203,[0 4 9 7 5 1 2 6 8 3],169900,[0 5 2 7 9 8 1 6 3 4],518294,[1 4 8 7 9 0 5 3 2 6],360795,[0 9 8 5 1 6 2 4 7 3],1113183,[3 0 6 9 1 5 7 4 8 2]
63,166351,[0 5 2 1 3 6 7 4 9 8],145566,[0 4 6 9 2 1 5 3 7 8],509368,[1 4 7 0 5 8 6 9 2 3],357522,[0 9 7 8 4 2 6 1 3 5],1143251,[3 1 4 8 9 0 5 7 6 2]
64,164829,[0 5 1 7 9 4 8 3 6 2],192363,[0 5 8 2 3 1 4 7 9 6],512075,[1 4 7 6 2 3 5 9 8 0],335775,[0 9 3 6 4 1 7 5 8 2],1099884,[3 0 4 2 7 8 6 1 5 9]
65,137162,[0 4 5 2 7 1 3 8 6 9],187227,[0 5 7 2 1 4 3 8 9 6],542309,[1 5 4 7 2 3 0 9 8 6],359545,[0 9 8 3 4 2 1 5 7 6],1165893,[3 1 9 4 2 7 8 5 6 0]
66,187725,[0 5 7 2 8 3 9 4 6 1],172043,[0 5 3 1 9 7 4 8 6 2],536807,[1 5 3 6 7 2 9 8 4 0],331933,[0 9 2 8 1 3 6 4 7 5],1137721,[3 1 2 8 4 0 5 6 9 7]
67,157981,[0 4 9 3 5 6 7 1 8 2],162315,[0 5 1 3 6 8 2 7 9 4],488563,[1 4 0 9 6 3 8 2 7 5],357862,[0 9 8 1 2 3 7 6 4 5],1114341,[3 0 7 1 8 2 9 5 6 4]
68,187926,[0 5 7 3 1 2 6 4 8 9],181273,[0 5 4 9 7 6 1 2 8 3],494246,[1 4 3 0 6 8 7 5 2 9],375785,[1 0 4 6 9 5 7 8 3 2],1153189,[3 1 6 8 5 9 4 0 7 2]
69,185531,[0 5 6 8 7 1 3 9 4 2],136829,[0 4 5 2 1 6 3 9 8 7],494441,[1 4 3 0 8 5 7 9 6 2],366260,[1 0 2 7 8 3 9 5 4 6],1135412,[3 1 2 4 9 7 8 5 0 6]
70,171970,[0 5 3 1 9 2 6 8 4 7],184004,[0 5 6 4 7 2 9 3 1 8],483629,[1 3 9 8 6 2 0 7 5 4],350096,[0 9 6 4 2 5 3 7 1 8],1130089,[3 1 0 4 7 6 2 5 9 8]
71,132170,[0 4 3 2 7 6 1 8 5 9],142023,[0 4 6 2 3 7 8 5 9 1],478484,[1 3 8 9 5 2 7 4 0 6],330616,[0 9 2 6 3 1 7 8 4 5],1125907,[3 0 9 4 7 5 8 1 6 2]
72,198211,[0 5 9 3 2 7 8 1 6 4],148703,[0 4 7 5 6 1 9 8 3 2],518809,[1 4 8 9 5 3 0 2 7 6],369120,[1 0 3 4 8 2 5 6 7 9],1121342,[3 0 8 5 4 6 7 2 1 9]
73,129935,[0 4 2 8 5 7 9 6 3 1],153485,[0 4 8 5 2 1 3 9 7 6],503149,[1 4 5 8 7 9 3 0 6 2],379286,[1 0 5 3 8 7 6 4 2 9],1169923,[3 2 0 1 9 5 8 4 7 6]
74,173802,[0 5 3 6 4 2 9 1 7 8],186764,[0 5 7 1 4 3 9 6 2 8],517314,[1 4 8 6 3 9 7 0 2 5],334402,[0 9 3 4 5 7 2 8 1 6],1156104,[3 1 7 4 8 2 0 5 6 9]
75,170255,[0 5 2 8 4 7 9 6 3 1],133278,[0 4 3 6 1 8 5 2 7 9],487009,[1 4 0 7 5 6 2 3 9 8],373101,[1 0 4 2 5 3 9 7 8 6],1154218,[3 1 7 0 2 6 5 9 4 8]
76,181746,[0 5 6 1 4 7 9 2 3 8],189053,[0 5 7 4 6 3 1 9 8 2],511561,[1 4 7 5 6 0 2 3 9 8],361233,[0 9 8 5 6 2 3 4 7 1],1107863,[3 0 5 8 7 1 9 6 4 2]
77,131894,[0 4 3 2 5 1 8 7 6 9],133617,[0 4 3 6 7 5 2 8 9 1],511493,[1 4 7 5 3 6 0 9 8 2],369510,[1 0 3 5 4 6 7 2 8 9],1157778,[3 1 7 8 0 2 9 4 5 6]
78,163859,[0 5 1 6 7 4 3 9 8 2],153777,[0 4 8 5 6 3 2 7 9 1],537244,[1 5 3 7 2 0 4 9 6 8],343825,[0 9 5 2 6 3 1 4 8 7],1163643,[3 1 8 9 2 0 4 6 7 5]
79,172072,[0 5 3 1 9 8 6 7 2 4],162648,[0 5 1 3 9 6 2 4 7 8],496116,[1 4 3 6 0 5 8 2 7 9],337433,[0 9 3 8 5 7 4 6 2 1],1137575,[3 1 2 7 9 6 8 5 4 0]
80,178806,[0 5 4 6 3 1 7 2 8 9],180283,[0 5 4 8 3 2 9 1 7 6],482065,[1 3 9 6 5 2 0 4 8 7],321459,[0 8 9 6 3 7 1 4 5 2],1133298,[3 1 0 9 2 4 8 5 6 7]
81,152513,[0 4 8 2 7 9 5 6 3 1],153194,[0 4 8 3 7 6 1 5 2 9],524213,[1 5 0 2 3 7 4 9 8 6],389671,[1 0 7 4 3 5 6 2 9 8],1159154,[3 1 7 9 8 5 0 4 2 6]
82,179755,[0 5 4 7 6 9 8 1 3 2],147790,[0 4 7 3 2 6 9 8 1 5],482886,[1 3 9 7 6 0 4 2 5 8],326794,[0 9 1 7 8 3 4 6 2 5],1162394,[3 1 8 6 4 7 0 5 2 9]
83,170042,[0 5 2 8 3 1 4 7 6 9],192442,[0 5 8 2 3 7 4 9 1 6],495231,[1 4 3 2 8 9 6 5 7 0],369186,[1 0 3 4 8 6 9 2 5 7],1114655,[3 0 7 2 1 8 9 6 5 4]
84,161752,[0 5 1 2 7 9 6 8 3 4],204679,[0 6 1 7 3 8 4 2 9 5],529111,[1 5 0 9 8 3 4 2 7 6],363016,[1 0 2 3 5 4 8 9 6 7],1140777,[3 1 4 5 6 7 2 8 9 0]
85,131059,[0 4 3 1 2 5 9 6 8 7],184542,[0 5 6 7 2 9 3 1 4 8],492540,[1 4 2 8 0 6 7 3 5 9],353174,[0 9 7 1 5 2 6 4 3 8],1105294,[3 0 5 4 1 8 9 7 2 6]
86,168517,[0 5 2 6 1 4 8 3 9 7],133755,[0 4 3 6 8 7 1 5 9 2],476448,[1 3 8 5 7 4 0 2 6 9],383065,[1 0 6 2 3 5 4 7 9 8],1137139,[3 1 2 7 5 0 9 4 8 6]
87,135544,[0 4 3 9 2 6 7 8 1 5],163547,[0 5 1 6 2 9 4 8 7 3],501823,[1 4 5 6 9 8 2 0 7 3],370629,[1 0 3 6 8 5 9 4 7 2],1127843,[3 0 9 7 4 6 2 8 5 1]
88,190462,[0 5 7 8 4 1 9 6 2 3],153267,[0 4 8 3 9 2 1 6 7 5],493109,[1 4 2 8 9 3 0 7 6 5],385241,[1 0 6 5 2 4 8 9 7 3],1117850,[3 0 7 8 5 4 1 6 2 9]
89,154433,[0 4 8 6 3 9 5 7 2 1],164768,[0 5 1 7 9 2 4 6 3 8],547015,[1 5 6 4 8 3 2 0 9 7],385252,[1 0 6 5 2 7 3 9 4 8],1159100,[3 1 7 9 8 0 6 4 2 5]
90,197942,[0 5 9 2 8 4 6 3 1 7],199716,[0 5 9 6 3 2 7 1 4 8],533304,[1 5 2 8 7 3 0 4 6 9],389680,[1 0 7 4 3 5 8 9 2 6],1151158,[3 1 6 4 8 9 7 5 0 2]
91,126590,[0 4 2 1 8 9 6 5 3 7],198157,[0 5 9 3 2 4 7 1 8 6],484410,[1 4 0 2 8 7 9 3 5 6],322880,[0 9 1 2 5 7 4 6 3 8],1155288,[3 1 7 2 6 5 0 4 8 9]
92,134146,[0 4 3 7 2 9 5 8 1 6],197296,[0 5 9 2 1 3 7 8 4 6],499979,[1 4 5 2 6 7 3 9 8 0],336729,[0 9 3 7 6 1 4 5 8 2],1167225,[3 1 9 6 0 8 4 5 7 2]
93,193786,[0 5 8 4 1 9 3 7 2 6],162091,[0 5 1 3 2 8 9 4 7 6],510536,[1 4 7 3 0 6 5 8 2 9],367240,[1 0 2 9 3 5 7 8 4 6],1135666,[3 1 2 5 4 9 6 8 0 7]
94,177514,[0 5 4 2 7 3 6 9 1 8],155670,[0 4 8 9 2 3 5 1 6 7],481144,[1 3 9 5 2 6 7 8 0 4],383811,[1 0 6 3 2 7 4 8 9 5],1107431,[3 0 5 8 1 6 9 7 4 2]
95,126462,[0 4 2 1 7 9 5 3 6 8],148936,[0 4 7 5 9 1 6 8 2 3],495817,[1 4 3 5 7 9 0 2 8 6],342176,[0 9 4 8 2 5 3 6 1 7],1117169,[3 0 7 6 5 8 4 9 2 1]
96,159973,[0 4 9 7 2 1 6 3 8 5],156888,[0 4 9 1 8 5 2 3 6 7],540544,[1 5 4 2 8 6 7 9 0 3],385713,[1 0 6 5 8 3 4 7 9 2],1099792,[3 0 4 2 6 9 7 8 1 5]
97,170724,[0 5 2 9 1 7 6 3 4 8],192817,[0 5 8 2 7 9 1 3 6 4],517788,[1 4 8 7 0 9 5 2 3 6],387844,[1 0 6 9 7 2 3 8 4 5],1113814,[3 0 6 9 8 5 7 4 1 2]
98,161091,[0 4 9 8 6 3 1 5 7 2],166967,[0 5 2 1 9 4 8 7 6 3],501367,[1 4 5 6 3 0 7 2 9 8],361881,[0 9 8 6 4 5 2 3 7 1],1129122,[3 1 0 2 5 6 9 4 7 8]
99,134947,[0 4 3 8 5 6 9 1 7 2],165055,[0 5 1 8 3 6 4 2 9 7],489431,[1 4 2 0 8 6 9 7 5 3],389488,[1 0 7 3 9 6 5 8 2 4],1161648,[3 1 8 5 4 6 0 2 7 9]
100,190614,[0 5 7 8 6 3 2 1 4 9],150586,[0 4 7 9 1 8 3 6 2 5],543864,[1 5 4 9 3 2 0 6 7 8],387764,[1 0 6 9 5 3 8 4 2 7],1137591,[3 1 2 7 9 8 5 4 6 0]
1,162125,[0 5 1 3 4 2 6 9 8 7],147769,[0 4 7 3 2 6 1 5 9 8],495159,[1 4 3 2 8 5 7 6 9 0],330817,[0 9 2 6 4 8 1 3 7 5],1135879,[3 1 2 5 7 8 4 0 9 6]
2,143959,[0 4 6 5 9 7 2 1 8 3],193977,[0 5 8 4 3 6 2 7 9 1],502027,[1 4 5 7 2 6 9 0 8 3],344361,[0 9 5 3 2 7 4 6 8 1],1169730,[3 2 0 1 7 8 9 4 5 6]
3,179630,[0 5 4 7 3 9 6 2 1 8],186390,[0 5 6 9 8 2 3 1 4 7],505404,[1 4 6 2 9 7 5 0 3 8],374483,[1 0 4 5 2 8 6 9 7 3],1152077,[3 1 6 7 0 8 2 9 5 4]
4,195534,[0 5 8 7 4 3 2 1 6 9],173749,[0 5 3 6 2 9 7 1 8 4],488384,[1 4 0 9 3 8 5 6 2 7],320603,[0 8 9 5 2 6 3 7 4 1],1125221,[3 0 9 2 7 8 1 6 5 4]
5,129046,[0 4 2 7 3 5 9 8 1 6],178847,[0 5 4 6 3 2 9 8 7 1],536728,[1 5 3 6 4 8 7 9 0 2],330117,[0 9 2 5 4 8 7 3 6 1],1128481,[3 0 9 8 4 1 2 5 7 6]
6,165430,[0 5 1 8 7 4 9 6 2 3],145299,[0 4 6 8 7 9 1 3 5 2],478165,[1 3 8 9 0 6 5 2 7 4],388382,[1 0 7 2 5 6 8 4 3 9],1102475,[3 0 4 8 2 5 6 9 7 1]
7,188670,[0 5 7 4 1 3 6 2 8 9],171838,[0 5 3 1 7 9 8 6 2 4],527002,[1 5 0 6 9 7 3 8 2 4],320344,[0 8 9 4 7 3 5 6 1 2],1154011,[3 1 6 9 7 5 8 0 4 2]
8,163371,[0 5 1 4 9 6 2 7 8 3],178839,[0 5 4 6 3 2 8 7 9 1],497878,[1 4 3 8 5 9 7 6 0 2],337637,[0 9 3 8 7 5 1 6 4 2],1104959,[3 0 5 2 7 9 8 6 4 1]
9,197317,[0 5 9 2 1 4 7 3 8 6],145628,[0 4 6 9 2 5 8 3 1 7],479353,[1 3 9 0 7 6 2 4 8 5],356865,[0 9 7 6 4 8 2 3 5 1],1145532,[3 1 5 4 0 2 8 6 7 9]
10,157928,[0 4 9 3 5 1 6 7 2 8],193984,[0 5 8 4 3 6 7 9 1 2],541373,[1 5 4 3 9 6 0 8 7 2],361990,[0 9 8 6 5 3 7 4 1 2],1151747,[3 1 6 5 7 9 2 8 4 0]
11,187042,[0 5 7 1 8 6 3 9 2 4],153746,[0 4 8 5 6 2 1 7 3 9],497878,[1 4 3 8 5 9 7 6 0 2],387029,[1 0 6 8 5 3 2 9 7 4],1154289,[3 1 7 0 4 2 6 8 9 5]
12,153262,[0 4 8 3 9 1 7 6 2 5],172297,[0 5 3 2 4 9 1 6 8 7],483335,[1 3 9 8 2 6 7 5 4 0],326452,[0 9 1 7 4 5 2 8 3 6],1166409,[3 1 9 5 0 2 6 7 8 4]
13,172319,[0 5 3 2 4 9 8 7 6 1],142724,[0 4 6 3 2 5 9 7 1 8],542453,[1 5 4 7 3 6 0 9 8 2],323538,[0 9 1 3 5 2 8 4 6 7],1168788,[3 1 9 8 2 7 5 0 4 6]
14,195139,[0 5 8 7 1 2 9 3 6 4],138976,[0 4 5 7 1 2 8 9 3 6],491416,[1 4 2 6 7 0 8 9 3 5],370493,[1 0 3 6 7 5 2 9 8 4],1101293,[3 0 4 6 7 5 1 9 8 2]
15,150390,[0 4 7 8 9 2 3 1 5 6],149641,[0 4 7 6 9 1 2 3 8 5],523144,[1 4 9 7 5 3 6 8 0 2],346360,[0 9 5 7 1 3 6 8 2 4],1165812,[3 1 9 4 2 0 7 5 6 8]
16,151512,[0 4 8 1 5 7 2 3 6 9],160712,[0 4 9 8 2 3 5 6 1 7],514454,[1 4 8 0 6 2 7 5 3 9],384249,[1 0 6 3 8 2 5 7 9 4],1154814,[3 1 7 0 9 5 4 2 6 8]
17,189158,[0 5 7 4 8 2 6 3 1 9],182971,[0 5 6 3 1 8 9 2 7 4],499345,[1 4 5 0 7 3 2 6 9 8],382429,[1 0 5 9 2 8 6 3 7 4],1118962,[3 0 8 1 2 7 5 9 4 6]
18,131018,[0 4 2 9 8 7 1 5 3 6],146400,[0 4 7 1 5 2 3 6 8 9],529115,[1 5 0 9 8 3 4 7 6 2],385325,[1 0 6 5 3 2 4 9 8 7],1117961,[3 0 7 8 6 2 5 9 4 1]
19,160189,[0 4 9 7 3 8 5 1 6 2],140757,[0 4 5 9 3 8 7 2 6 1],495817,[1 4 3 5 7 9 0 2 8 6],373420,[1 0 4 2 7 9 3 8 5 6],1115024,[3 0 7 2 6 9 4 5 1 8]
20,167641,[0 5 2 3 9 1 4 6 8 7],185331,[0 5 6 8 3 4 1 7 9 2],532755,[1 5 2 7 9 6 0 4 8 3],367299,[1 0 2 9 3 8 4 6 7 5],1126779,[3 0 9 5 8 7 1 4 6 2]
21,178601,[0 5 4 6 1 3 8 9 7 2],141433,[0 4 6 1 5 8 2 3 9 7],511265,[1 4 7 5 0 6 8 9 3 2],352123,[0 9 6 8 1 3 7 2 5 4],1110557,[3 0 6 4 5 8 1 9 7 2]
22,166516,[0 5 2 1 4 8 3 9 6 7],141984,[0 4 6 2 3 5 1 7 8 9],544311,[1 5 4 9 8 7 3 2 6 0],363441,[1 0 2 3 8 7 5 6 9 4],1116926,[3 0 7 6 2 8 5 4 1 9]
