99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
9,2320353,[6 3 5 2 8 1 4 7 9 0],1183984,[3 2 4 9 5 6 7 8 0 1],3132004,[8 5 6 3 0 1 2 9 4 7],813770,[2 3 1 6 4 7 0 8 5 9],607005,[1 7 0 5 2 4 9 6 8 3]
10,3108203,[8 5 0 6 9 4 2 7 3 1],3079693,[8 4 3 0 5 1 7 2 9 6],451162,[1 3 2 6 7 8 4 9 0 5],2052781,[5 6 9 2 0 4 7 1 8 3],1531823,[4 1 9 8 5 0 7 6 3 2]
11,2515690,[6 9 3 1 0 2 5 8 4 7],1981728,[5 4 1 2 6 7 0 3 8 9],733764,[2 0 3 7 1 8 6 4 5 9],1053230,[2 9 0 8 6 7 4 3 1 5],576542,[1 6 3 4 8 5 7 2 0 9]
12,656514,[1 8 3 2 7 9 6 0 4 5],310103,[0 8 6 4 7 1 9 5 3 2],1307616,[3 6 4 5 0 9 1 2 7 8],765635,[2 0 9 8 4 3 5 7 6 1],1846156,[5 0 8 3 1 7 2 9 4 6]
13,102970,[0 3 6 5 1 2 7 9 4 8],2107540,[5 8 2 1 0 9 3 7 4 6],1794409,[4 9 5 0 2 6 1 3 8 7],3240078,[8 9 2 7 0 5 3 1 4 6],3147156,[8 6 0 4 1 3 7 2 5 9]
14,2902083,[7 9 8 5 4 0 1 3 6 2],2044662,[5 6 7 4 8 9 1 0 2 3],3132598,[8 5 6 3 7 9 4 2 0 1],370411,[1 0 3 6 5 8 9 2 7 4],1504608,[4 1 3 6 8 5 0 2 7 9]
15,3072406,[8 4 1 6 2 3 9 7 0 5],2796649,[7 6 2 9 1 4 0 3 8 5],2604092,[7 1 5 6 8 4 9 2 0 3],1501918,[4 1 2 9 8 7 6 5 0 3],1898887,[5 2 0 8 4 1 6 3 9 7]
16,1845458,[5 0 8 2 1 9 3 6 4 7],1702921,[4 7 1 9 2 0 3 5 8 6],2654070,[7 2 8 5 1 3 4 0 6 9],2200763,[6 0 5 7 4 8 2 9 3 1],3230238,[8 9 0 7 3 5 2 1 4 6]
17,1289070,[3 5 9 7 2 1 4 0 6 8],3217045,[8 7 6 2 0 5 4 1 9 3],2928950,[8 0 6 1 9 7 4 3 2 5],2225637,[6 1 2 7 0 9 8 4 5 3],2654349,[7 2 8 5 4 3 9 1 6 0]
18,1678225,[4 6 5 9 8 1 0 2 7 3],2027747,[5 6 2 3 1 9 4 8 7 0],2400319,[6 5 4 1 8 7 2 0 9 3],524351,[1 5 0 2 4 7 9 8 6 3],2377259,[6 4 9 5 7 2 1 8 3 0]
19,2338218,[6 3 9 8 4 0 7 1 2 5],4085,[0 1 2 8 7 3 4 9 6 5],2333979,[6 3 9 0 5 8 1 4 7 2],57402,[0 2 5 4 8 3 9 1 6 7],138159,[0 4 5 3 9 2 7 6 8 1]
20,3560732,[9 7 2 4 3 6 8 1 0 5],3251402,[8 9 5 0 7 1 2 4 3 6],1888505,[5 1 8 6 9 3 4 7 2 0],781588,[2 1 5 0 7 4 3 9 6 8],715980,[1 9 7 0 4 5 6 2 3 8]
21,3180897,[8 6 9 0 7 3 2 4 5 1],186176,[0 5 6 9 4 3 2 7 1 8],2972224,[8 1 6 7 0 4 5 9 2 3],2646303,[7 2 6 0 4 5 8 3 9 1],3379017,[9 2 7 4 0 5 3 6 8 1]
22,1144698,[3 1 5 0 9 2 8 4 6 7],2835148,[7 8 2 4 6 1 0 9 3 5],1227961,[3 4 5 7 6 0 1 2 9 8],3064602,[8 4 0 1 5 3 9 2 6 7],1897509,[5 2 0 6 4 7 9 3 8 1]
23,3260959,[8 9 7 0 1 5 3 2 6 4],1185917,[3 2 5 4 0 8 1 9 7 6],2867081,[7 9 0 8 1 3 5 6 4 2],970536,[2 7 0 5 9 8 1 3 4 6],810770,[2 3 0 9 1 6 4 7 5 8]
24,721862,[1 9 8 2 5 4 6 3 0 7],1550211,[4 2 5 7 0 6 1 8 9 3],305284,[0 8 5 6 1 2 3 9 4 7],3090239,[8 4 6 0 9 7 5 3 2 1],3338640,[9 1 7 4 0 2 3 5 6 8]
25,527540,[1 5 0 7 8 2 9 4 3 6],495552,[1 4 3 5 2 8 0 6 7 9],3257397,[8 9 6 2 0 7 5 3 4 1],1208397,[3 2 9 7 1 8 6 4 5 0],2485671,[6 8 5 1 2 9 4 3 7 0]
26,2303777,[6 3 1 0 8 2 7 9 5 4],1036746,[2 8 6 5 9 3 7 0 1 4],1814069,[4 9 8 7 3 1 0 6 5 2],349248,[0 9 6 3 1 5 2 4 7 8],3501267,[9 5 7 4 8 1 0 3 6 2]
27,2524378,[6 9 4 8 0 3 2 7 1 5],1512141,[4 1 6 0 3 2 9 7 8 5],2214301,[6 0 9 3 4 5 7 1 8 2],79596,[0 2 9 7 5 3 6 1 4 8],2316281,[6 3 4 7 0 2 8 9 5 1]
28,1427030,[3 9 4 0 8 7 5 2 1 6],1544904,[4 2 3 6 8 1 0 5 7 9],410316,[1 2 3 5 9 4 7 0 6 8],1035781,[2 8 6 4 5 3 7 0 9 1],3480999,[9 5 2 6 7 1 4 3 8 0]
29,696729,[1 9 3 2 7 0 5 6 8 4],3102006,[8 4 9 3 2 0 5 1 6 7],1117962,[3 0 7 8 6 2 9 1 4 5],2755003,[7 5 2 6 3 1 9 0 8 4],2938766,[8 0 9 1 5 6 4 3 2 7]
30,1674300,[4 6 5 1 3 7 8 0 2 9],3246499,[8 9 4 1 0 2 7 3 6 5],1662817,[4 6 1 9 3 8 0 2 7 5],22613,[0 1 6 5 4 7 2 9 8 3],2365297,[6 4 7 2 0 9 1 3 8 5]
31,704776,[1 9 4 7 8 0 5 6 2 3],2052074,[5 6 9 1 0 7 2 4 3 8],1965194,[5 3 7 9 2 6 0 4 1 8],2408710,[6 5 7 9 2 3 8 4 0 1],1457985,[4 0 2 3 9 8 5 6 7 1]
32,3327018,[9 1 5 0 8 2 7 3 4 6],183968,[0 5 6 4 7 1 3 8 2 9],1577624,[4 3 1 0 2 9 6 7 5 8],3506679,[9 5 8 6 2 1 4 3 7 0],2798534,[7 6 3 1 9 0 5 4 2 8]
33,949512,[2 6 5 3 8 7 0 1 4 9],3137836,[8 5 7 4 0 6 1 9 2 3],3004933,[8 2 5 1 6 0 7 3 9 4],659320,[1 8 3 7 6 2 5 9 0 4],2405529,[6 5 7 2 0 1 4 8 9 3]
34,224386,[0 6 5 4 7 9 2 8 1 3],846505,[2 3 9 8 6 1 0 4 7 5],3448417,[9 4 5 1 3 8 0 2 7 6],807892,[2 3 0 5 1 7 4 9 6 8],64113,[0 2 6 8 1 4 5 7 9 3]
35,896255,[2 5 1 8 7 6 9 4 3 0],307604,[0 8 6 1 3 4 9 5 2 7],3406454,[9 3 4 8 1 0 6 5 2 7],2304439,[6 3 1 2 7 8 4 0 9 5],2947092,[8 1 0 7 3 2 6 4 5 9]
36,2027922,[5 6 2 3 7 1 9 0 4 8],2687383,[7 3 6 1 4 9 2 0 8 5],2004504,[5 4 7 8 0 2 1 3 6 9],3322062,[9 1 4 0 8 7 3 2 5 6],1471040,[4 0 5 9 1 7 3 6 2 8]
37,1243139,[3 4 8 6 5 2 1 9 7 0],356211,[0 9 7 5 6 3 1 4 8 2],437225,[1 2 8 7 3 5 6 9 4 0],313623,[0 8 7 2 5 4 6 3 9 1],2721957,[7 4 5 0 3 9 8 2 6 1]
38,3204616,[8 7 3 6 9 0 4 5 1 2],3588482,[9 8 0 1 2 3 4 6 5 7],2204635,[6 0 7 3 9 8 5 1 4 2],885562,[2 4 9 6 8 5 1 7 0 3],2062215,[5 7 1 2 3 0 8 6 9 4]
39,1395895,[3 8 5 9 6 2 1 0 7 4],1645935,[4 5 8 6 0 1 7 3 9 2],1581218,[4 3 1 8 0 9 2 6 5 7],264346,[0 7 5 4 1 9 3 8 2 6],823333,[2 3 5 4 7 0 8 1 9 6]
40,1927528,[5 2 8 4 0 7 6 9 1 3],2307139,[6 3 1 8 4 0 9 2 7 5],268775,[0 7 6 3 2 8 9 5 4 1],1611055,[4 3 9 6 5 2 1 0 8 7],1509738,[4 1 5 6 9 0 8 2 3 7]
41,2294893,[6 2 9 3 4 0 7 1 8 5],1043372,[2 8 9 0 1 6 7 4 3 5],831906,[2 3 7 0 5 6 9 1 4 8],1278946,[3 5 7 8 1 9 2 6 0 4],1217324,[3 4 1 6 8 2 9 5 0 7]
42,1635288,[4 5 6 3 1 7 0 2 8 9],2461772,[6 8 0 4 1 7 9 3 2 5],907026,[2 5 4 9 7 3 8 0 1 6],601558,[1 6 9 3 4 8 7 5 0 2],1950505,[5 3 4 0 1 6 2 7 9 8]
43,2115558,[5 8 3 7 1 6 2 0 4 9],1684654,[4 6 8 1 7 5 9 3 0 2],2731736,[7 4 8 0 1 5 3 6 2 9],1815377,[5 0 1 3 6 2 8 9 7 4],2105645,[5 8 1 7 4 0 2 9 6 3]
44,1594405,[4 3 6 2 5 8 7 0 9 1],3540229,[9 6 7 2 8 5 3 0 4 1],1384281,[3 8 2 6 5 7 1 4 9 0],3438992,[9 4 2 3 5 1 6 7 0 8],941509,[2 6 3 8 5 9 4 0 7 1]
45,568509,[1 6 0 8 5 4 9 3 7 2],1339723,[3 7 1 8 6 2 9 0 5 4],3511153,[9 6 0 5 4 7 1 2 8 3],2811756,[7 6 5 9 1 2 4 0 3 8],2861667,[7 8 9 5 3 1 0 4 6 2]
46,576600,[1 6 3 4 9 0 2 5 7 8],1540681,[4 2 1 7 9 0 3 5 8 6],1453007,[4 0 1 5 2 6 9 8 7 3],1511093,[4 1 5 8 7 3 0 9 6 2],3421255,[9 3 7 6 5 2 1 0 8 4]
47,1358886,[3 7 6 5 2 0 4 1 8 9],1877317,[5 1 6 4 3 2 8 0 9 7],426522,[1 2 6 7 4 3 9 0 5 8],246227,[0 7 1 8 9 6 3 5 4 2],3318692,[9 1 3 5 2 7 8 4 0 6]
48,700881,[1 9 4 0 5 7 3 6 8 2],2907334,[8 0 1 7 9 5 6 4 2 3],3375942,[9 2 6 7 5 8 1 0 3 4],3132044,[8 5 6 3 0 2 9 4 1 7],2863370,[7 9 0 1 8 4 2 5 3 6]
49,2338671,[6 4 0 1 2 9 7 5 8 3],598583,[1 6 8 7 3 0 9 5 4 2],2621103,[7 2 0 1 5 6 8 4 9 3],733730,[2 0 3 7 1 6 4 8 5 9],2943202,[8 0 9 7 5 4 2 6 1 3]
50,674200,[1 8 6 7 3 2 5 9 0 4],170875,[0 5 2 9 3 8 7 1 6 4],1287038,[3 5 9 2 6 1 7 4 0 8],1445354,[3 9 7 6 2 5 0 4 1 8],1544167,[4 2 3 5 8 0 6 1 9 7]
51,722256,[1 9 8 3 0 7 2 4 5 6],3384258,[9 2 8 4 3 0 7 1 5 6],986084,[2 7 4 6 5 1 9 3 0 8],1895866,[5 2 0 3 1 9 6 8 4 7],1975700,[5 4 0 1 2 3 9 7 6 8]
52,2746994,[7 5 1 0 3 8 2 6 4 9],219326,[0 6 4 5 7 8 3 2 1 9],2663575,[7 3 0 5 4 6 2 1 9 8],739345,[2 0 4 7 9 3 1 5 8 6],3017986,[8 2 7 6 4 9 1 5 0 3]
53,413001,[1 2 3 9 6 7 4 5 8 0],796367,[2 1 8 0 3 5 9 7 6 4],3006918,[8 2 5 6 1 7 3 0 4 9],3094359,[8 4 6 9 5 1 3 2 7 0],2727396,[7 4 6 1 0 3 8 2 5 9]
54,79407,[0 2 9 7 3 6 5 4 8 1],2371391,[6 4 8 3 5 2 9 7 1 0],1755999,[4 8 5 2 9 1 6 3 7 0],1686908,[4 6 8 5 9 2 7 1 0 3],2681142,[7 3 4 9 6 8 1 0 2 5]
55,2533,[0 1 2 6 7 3 8 4 9 5],1997761,[5 4 6 2 8 0 1 3 9 7],2169542,[5 9 7 3 1 4 6 2 0 8],3298888,[9 0 7 4 6 5 3 8 1 2],61207,[0 2 6 3 1 4 7 5 9 8]
56,306726,[0 8 5 9 1 2 4 3 6 7],1642124,[4 5 7 8 6 1 9 2 0 3],1252548,[3 5 0 6 7 9 4 1 2 8],1073084,[2 9 5 8 3 1 7 4 0 6],1865814,[5 1 3 2 6 7 4 0 8 9]
57,2712632,[7 4 2 1 6 3 5 8 0 9],213917,[0 6 3 5 1 8 2 9 7 4],2842101,[7 8 3 9 2 0 6 4 5 1],1340350,[3 7 1 9 5 4 8 6 0 2],735751,[2 0 3 9 8 4 5 1 7 6]
58,350463,[0 9 6 4 7 3 5 2 8 1],2369769,[6 4 8 1 3 0 5 7 9 2],1686689,[4 6 8 5 3 7 2 9 1 0],2305219,[6 3 1 4 8 0 9 2 7 5],3489262,[9 5 4 2 1 0 8 7 3 6]
59,2174671,[5 9 8 3 2 1 4 0 7 6],2312384,[6 3 2 8 5 9 1 4 0 7],1953068,[5 3 4 6 7 2 9 1 0 8],3322107,[9 1 4 2 0 5 3 7 8 6],805526,[2 1 9 7 6 5 4 3 0 8]
60,2675164,[7 3 2 8 5 0 1 9 4 6],3407449,[9 3 5 0 6 4 1 2 8 7],3539713,[9 6 7 2 1 5 0 3 8 4],3189033,[8 7 0 6 2 3 4 5 9 1],318896,[0 8 9 2 7 4 3 5 1 6]
61,519008,[1 4 8 9 7 0 3 5 2 6],2617461,[7 1 9 3 4 0 8 5 6 2],2008736,[5 4 8 3 9 2 1 6 0 7],2078274,[5 7 4 2 3 9 8 0 1 6],727429,[2 0 1 5 4 9 7 3 8 6]
62,1766102,[4 8 7 2 9 3 5 1 0 6],3510003,[9 6 0 4 1 2 3 7 8 5],1754611,[4 8 5 0 9 6 7 1 3 2],976442,[2 7 1 8 3 0 4 6 5 9],3039190,[8 3 4 0 1 6 9 7 2 5]
63,2622066,[7 2 0 3 8 5 9 1 4 6],878187,[2 4 8 1 7 3 0 6 9 5],3082394,[8 4 3 6 0 7 1 5 2 9],2863626,[7 9 0 2 3 5 8 1 4 6],125190,[0 4 1 8 9 3 5 2 6 7]
64,647343,[1 8 0 5 2 6 7 4 9 3],1531353,[4 1 9 7 8 2 3 5 6 0],1474048,[4 0 6 5 2 8 7 9 1 3],511645,[1 4 7 5 6 8 3 0 9 2],1763054,[4 8 6 7 5 0 3 2 1 9]
65,2404717,[6 5 7 0 9 2 4 1 8 3],1028975,[2 8 5 1 0 7 9 6 4 3],1671880,[4 6 3 8 0 2 7 9 1 5],3239830,[8 9 2 6 5 3 7 4 0 1],1046596,[2 8 9 5 4 6 0 7 1 3]
66,2782474,[7 6 0 1 5 3 4 9 2 8],1799116,[4 9 5 8 6 3 0 7 1 2],2753513,[7 5 2 3 1 9 6 8 4 0],1142310,[3 1 4 7 6 2 5 0 8 9],1360279,[3 7 6 9 1 5 2 0 8 4]
67,3300804,[9 0 7 8 3 5 4 1 2 6],766135,[2 1 0 3 4 7 6 5 9 8],1900056,[5 2 0 9 8 7 1 3 4 6],218424,[0 6 4 3 5 2 1 7 8 9],3044344,[8 3 5 0 2 6 7 9 1 4]
68,3396737,[9 3 1 8 6 0 5 7 4 2],1262391,[3 5 2 6 1 9 7 4 8 0],1943364,[5 3 1 7 0 8 6 2 4 9],2435434,[6 7 3 1 5 2 4 9 0 8],2090835,[5 7 8 6 9 3 0 2 4 1]
69,2007117,[5 4 8 1 6 9 7 2 3 0],1738415,[4 8 0 9 3 6 7 5 2 1],3323516,[9 1 4 3 8 7 6 2 0 5],1661731,[4 6 1 7 9 5 8 0 3 2],2161232,[5 9 4 7 6 1 2 3 0 8]
70,1045773,[2 8 9 4 3 6 7 1 5 0],26385,[0 1 7 3 6 9 4 5 8 2],604449,[1 6 9 8 4 0 3 5 7 2],1775615,[4 9 0 3 1 7 8 6 5 2],692588,[1 9 2 4 8 5 7 3 0 6]
71,603608,[1 6 9 7 3 0 4 5 2 8],1348067,[3 7 4 5 1 9 2 8 6 0],2605292,[7 1 5 9 3 6 8 2 0 4],2189648,[6 0 3 5 2 1 7 8 4 9],612153,[1 7 2 5 3 4 6 8 9 0]
72,1678257,[4 6 5 9 8 2 1 3 7 0],3222431,[8 7 9 2 4 3 6 5 1 0],729175,[2 0 1 7 8 5 4 3 9 6],1343322,[3 7 2 5 8 1 9 0 4 6],528300,[1 5 0 8 7 4 6 2 3 9]
73,283619,[0 8 1 3 9 5 4 7 6 2],383168,[1 0 6 2 4 3 7 8 5 9],823962,[2 3 5 6 4 1 9 0 7 8],463959,[1 3 6 0 5 4 8 7 9 2],2080158,[5 7 4 8 0 6 2 1 3 9]
74,411979,[1 2 3 8 4 0 9 5 7 6],1419652,[3 9 1 6 7 4 0 8 2 5],2116751,[5 8 3 9 7 2 6 4 1 0],2255288,[6 1 9 4 3 0 5 7 2 8],3087458,[8 4 5 6 0 9 1 3 2 7]
75,1267128,[3 5 4 2 9 6 0 1 7 8],2209386,[6 0 8 3 5 4 9 1 2 7],1061460,[2 9 3 6 1 5 7 0 4 8],3098401,[8 4 7 6 2 0 1 3 9 5],2802052,[7 6 3 9 5 2 0 8 1 4]
76,1546899,[4 2 3 9 5 8 0 6 7 1],1318272,[3 6 7 4 9 5 0 1 2 8],2070058,[5 7 2 8 0 4 3 9 1 6],2047993,[5 6 8 2 3 7 0 1 9 4],1439717,[3 9 6 5 4 7 0 8 2 1]
77,2622943,[7 2 0 4 9 8 3 1 6 5],1151851,[3 1 6 5 8 7 9 0 4 2],2093598,[5 7 9 2 6 4 1 0 3 8],1252473,[3 5 0 6 7 2 4 8 9 1],3395581,[9 3 1 7 0 5 6 2 8 4]
78,1667843,[4 6 2 9 3 7 1 8 5 0],1239557,[3 4 7 9 5 6 0 8 2 1],1487660,[4 0 9 2 3 1 8 6 5 7],1127303,[3 0 9 6 7 1 8 5 4 2],989696,[2 7 5 3 6 4 1 8 0 9]
79,154643,[0 4 8 6 7 5 2 9 3 1],211844,[0 6 3 1 4 5 9 7 2 8],219065,[0 6 4 5 2 7 8 9 3 1],46256,[0 2 3 4 5 7 6 8 1 9],643462,[1 7 9 5 6 0 8 4 2 3]
80,3544743,[9 6 8 2 1 4 5 3 7 0],2548739,[7 0 2 6 9 4 3 8 5 1],1809251,[4 9 7 8 6 0 2 5 3 1],3293063,[9 0 6 3 7 1 8 5 4 2],2668132,[7 3 1 4 8 5 0 9 2 6]
81,946181,[2 6 4 8 0 9 1 7 5 3],2753298,[7 5 2 3 0 1 9 4 6 8],1754588,[4 8 5 0 9 3 7 2 1 6],57250,[0 2 5 4 7 1 6 9 3 8],937860,[2 6 3 0 7 5 8 1 4 9]
82,1824787,[5 0 3 1 6 7 9 2 8 4],2198676,[6 0 5 2 8 3 7 1 4 9],2435732,[6 7 3 1 9 5 8 2 0 4],712105,[1 9 6 3 0 4 2 5 8 7],3056627,[8 3 7 4 1 9 2 6 5 0]
83,2682162,[7 3 5 1 2 4 9 0 6 8],947678,[2 6 5 0 3 4 8 7 1 9],1056817,[2 9 1 6 7 8 0 3 5 4],22688,[0 1 6 5 7 2 4 8 3 9],582638,[1 6 4 7 2 3 8 5 0 9]
84,106471,[0 3 7 1 9 4 5 2 8 6],2932487,[8 0 6 7 9 2 5 4 3 1],3428296,[9 4 0 2 6 1 7 8 3 5],1312897,[3 6 5 4 2 9 0 1 8 7],1405803,[3 8 7 9 4 0 1 5 6 2]
85,953333,[2 6 7 1 0 5 3 9 8 4],3456110,[9 4 6 7 0 8 3 2 1 5],681594,[1 8 9 2 5 7 6 0 3 4],2005267,[5 4 7 9 0 3 8 1 6 2],730838,[2 0 3 1 4 6 8 7 5 9]
86,1551584,[4 2 5 8 9 7 1 3 0 6],1834105,[5 0 4 9 3 2 1 6 8 7],2898991,[7 9 8 1 3 2 4 0 6 5],1672613,[4 6 3 9 0 5 1 8 7 2],2043715,[5 6 7 3 2 9 8 0 4 1]
87,2915307,[8 0 3 5 1 4 2 7 9 6],2981470,[8 1 9 4 7 3 6 5 0 2],2168078,[5 9 7 1 2 3 6 4 0 8],415568,[1 2 4 6 3 0 7 8 5 9],1049297,[2 9 0 3 5 1 7 8 6 4]
88,899919,[2 5 3 6 9 1 7 4 8 0],767802,[2 1 0 5 6 4 9 3 7 8],1253794,[3 5 0 8 4 2 6 9 1 7],2568172,[7 0 6 4 9 3 1 8 2 5],3328103,[9 1 5 3 4 0 8 7 6 2]
89,32371,[0 1 8 4 9 6 7 2 5 3],2442613,[6 7 4 5 3 0 8 1 9 2],1283736,[3 5 8 6 9 7 0 1 2 4],1104763,[3 0 5 2 6 4 9 1 8 7],3600811,[9 8 2 4 0 6 7 1 5 3]
90,590819,[1 6 7 2 5 4 3 9 8 0],2259348,[6 2 0 3 9 8 5 1 4 7],2158767,[5 9 4 2 1 7 6 3 8 0],1234602,[3 4 6 9 7 1 8 0 2 5],39156,[0 1 9 7 4 3 6 2 5 8]
91,2909093,[8 0 2 3 5 6 1 9 7 4],2474823,[6 8 3 0 2 5 7 4 9 1],2759776,[7 5 3 6 0 1 8 9 2 4],1984959,[5 4 1 8 9 2 6 3 7 0],45282,[0 2 1 9 8 4 7 3 5 6]
92,893966,[2 5 1 4 7 8 6 3 0 9],1580311,[4 3 1 6 9 2 5 0 8 7],1964321,[5 3 7 8 1 2 6 9 4 0],1304904,[3 6 2 9 4 1 0 5 7 8],2836412,[7 8 2 6 3 5 9 1 0 4]
93,1031234,[2 8 5 6 1 7 0 4 3 9],1277455,[3 5 7 4 1 6 2 0 9 8],234436,[0 6 8 4 5 7 1 9 2 3],1159214,[3 1 8 0 2 4 7 6 5 9],1747306,[4 8 2 6 7 9 1 5 0 3]
94,2314533,[6 3 4 1 7 8 9 2 5 0],1832355,[5 0 4 6 9 7 1 3 8 2],1638877,[4 5 7 1 2 3 8 0 9 6],470366,[1 3 7 4 2 8 6 5 0 9],3099279,[8 4 7 9 3 1 5 2 6 0]
95,1409810,[3 8 9 6 0 4 1 5 2 7],3283546,[9 0 4 5 3 8 2 7 1 6],1810725,[4 9 8 1 7 2 6 3 5 0],3128541,[8 5 4 7 1 0 9 3 6 2],14906,[0 1 4 9 7 3 2 6 5 8]
96,530081,[1 5 2 3 4 6 8 9 7 0],1127238,[3 0 9 6 5 7 2 1 4 8],2674667,[7 3 2 6 8 9 1 5 4 0],22234,[0 1 6 4 9 3 5 8 2 7],1781851,[4 9 1 5 7 6 8 0 3 2]
97,2607025,[7 1 6 2 9 3 0 4 8 5],1584941,[4 3 2 6 1 9 0 8 7 5],1422004,[3 9 2 1 0 4 5 8 6 7],1333691,[3 7 0 6 4 1 5 9 8 2],176378,[0 5 3 9 8 7 1 4 2 6]
98,1469505,[4 0 5 6 9 8 2 3 7 1],154658,[0 4 8 6 7 9 1 3 2 5],1262549,[3 5 2 6 7 1 0 9 8 4],1306979,[3 6 4 2 1 7 5 9 8 0],777843,[2 1 4 5 6 0 3 8 9 7]
99,2783491,[7 6 0 2 9 5 8 1 4 3],2512610,[6 9 2 4 7 3 0 5 1 8],3309773,[9 1 0 6 8 4 2 7 5 3],125576,[0 4 1 9 5 6 3 7 2 8],1015347,[2 8 1 5 3 4 0 7 9 6]
100,1379837,[3 8 1 7 4 6 0 9 5 2],3134475,[8 5 6 9 2 4 0 3 7 1],762501,[2 0 9 4 1 3 8 6 7 5],1672694,[4 6 3 9 1 0 7 5 2 8],1512592,[4 1 6 0 8 9 5 7 2 3]
1,869598,[2 4 6 5 8 7 1 0 3 9],775903,[2 1 3 9 6 8 4 0 7 5],3150323,[8 6 1 0 4 7 3 9 5 2],1404778,[3 8 7 6 0 4 2 9 1 5],743523,[2 0 5 6 8 1 3 7 9 4]
2,1555952,[4 2 6 8 0 3 5 7 1 9],616282,[1 7 3 2 9 6 4 8 0 5],1718350,[4 7 5 9 3 2 8 6 0 1],1242085,[3 4 8 5 0 7 6 1 9 2],1239062,[3 4 7 8 9 2 5 1 0 6]
3,2287566,[6 2 7 9 1 0 4 3 5 8],1170276,[3 2 0 4 6 5 8 1 7 9],433577,[1 2 8 0 4 3 7 9 6 5],1473561,[4 0 6 3 7 8 2 5 9 1],418296,[1 2 4 9 8 7 0 3 5 6]
4,1294187,[3 6 0 8 4 9 2 7 5 1],489317,[1 4 2 0 7 8 3 9 6 5],2021515,[5 6 1 0 7 9 8 2 4 3],2553875,[7 0 3 8 1 4 5 9 6 2],2515356,[6 9 3 0 5 2 7 1 4 8]
5,58409,[0 2 5 7 1 8 6 9 4 3],2416676,[6 5 9 3 2 8 7 1 0 4],2279119,[6 2 5 1 4 8 3 0 9 7],2851466,[7 8 5 6 2 1 0 4 3 9],95753,[0 3 4 9 8 7 5 6 2 1]
6,2637802,[7 2 4 3 6 8 1 9 0 5],163183,[0 5 1 4 7 9 3 2 8 6],229094,[0 6 7 4 2 1 8 5 3 9],555791,[1 5 8 2 9 4 7 6 3 0],1383566,[3 8 2 5 6 7 4 1 0 9]
7,2464664,[6 8 1 0 2 9 4 5 3 7],3430026,[9 4 0 5 8 3 7 1 2 6],1844473,[5 0 7 9 6 4 1 2 8 3],49352,[0 2 3 8 6 4 5 7 1 9],182606,[0 5 6 2 7 8 4 3 1 9]
8,127979,[0 4 2 5 8 6 3 9 7 1],2970583,[8 1 6 3 7 9 2 0 5 4],895028,[2 5 1 7 0 6 9 4 3 8],842319,[2 3 9 0 8 4 6 5 7 1],3243654,[8 9 3 5 0 4 2 1 6 7]
9,2377558,[6 4 9 7 0 8 5 3 1 2],163361,[0 5 1 4 9 3 7 8 6 2],699399,[1 9 3 7 4 2 6 5 8 0],2184267,[6 0 2 4 8 3 1 7 9 5],3482807,[9 5 3 0 2 4 8 7 6 1]
10,2174661,[5 9 8 3 2 0 7 4 6 1],680845,[1 8 9 0 5 6 4 2 7 3],386519,[1 0 6 7 8 9 5 4 3 2],1254143,[3 5 0 8 9 1 7 6 4 2],3234431,[8 9 1 6 2 4 7 5 3 0]
11,1277586,[3 5 7 4 2 6 9 0 1 8],491630,[1 4 2 6 8 9 5 3 0 7],2756323,[7 5 2 9 1 3 8 0 6 4],3416371,[9 3 6 7 8 4 5 0 2 1],2073950,[5 7 3 4 2 9 6 1 0 8]
12,1046079,[2 8 9 4 7 1 5 3 6 0],2568228,[7 0 6 4 9 8 3 1 2 5],1359301,[3 7 6 5 9 2 4 0 8 1],111691,[0 3 8 2 1 7 9 4 6 5],866490,[2 4 5 9 3 7 8 0 1 6]
13,197110,[0 5 9 1 7 4 8 6 2 3],2159281,[5 9 4 3 0 1 2 6 8 7],1419752,[3 9 1 6 8 2 4 5 0 7],2026736,[5 6 2 0 9 4 3 7 1 8],3012289,[8 2 6 5 7 3 0 1 9 4]
14,2223730,[6 1 2 3 7 0 5 9 4 8],3357514,[9 2 3 1 4 5 6 8 0 7],342185,[0 9 4 8 2 5 6 7 3 1],295695,[0 8 3 6 7 1 5 4 9 2],1261697,[3 5 2 4 6 0 8 9 7 1]
15,1730273,[4 7 9 2 0 8 5 6 3 1],655507,[1 8 3 0 5 6 9 2 7 4],1789986,[4 9 3 1 0 6 8 2 5 7],2921544,[8 0 4 6 7 2 1 3 5 9],501470,[1 4 5 6 3 9 7 2 0 8]
16,2288024,[6 2 7 9 5 8 1 3 0 4],420142,[1 2 5 4 7 0 9 8 3 6],3170376,[8 6 5 0 2 9 1 3 4 7],1369416,[3 7 9 5 8 6 0 1 2 4],180339,[0 5 4 8 3 9 1 6 7 2]
17,2677743,[7 3 4 2 0 6 8 5 9 1],2563682,[7 0 5 6 8 1 2 4 3 9],702655,[1 9 4 3 8 5 2 0 7 6],674392,[1 8 6 7 4 9 3 5 0 2],2501393,[6 9 0 3 1 8 5 7 4 2]
18,2599537,[7 1 4 8 3 9 0 2 6 5],1539568,[4 2 1 6 3 8 7 9 0 5],3251470,[8 9 5 0 7 3 6 4 1 2],1553977,[4 2 6 3 1 9 0 5 8 7],3204362,[8 7 3 6 4 0 1 5 2 9]
