2%,Optima 1, Optima [1],Optima 2, Optima [2]
67,53642,[0 2 4 7 6 1 3 8 5 9],1722344,[4 7 6 8 0 9 2 3 1 5]
68,24683,[0 1 6 9 3 7 4 8 5 2],1673164,[4 6 3 9 8 0 1 7 2 5]
69,12542,[0 1 4 6 5 7 8 3 2 9],1704383,[4 7 2 1 3 0 9 8 6 5]
70,19814,[0 1 5 9 6 2 7 4 3 8],1679887,[4 6 7 2 1 0 5 3 9 8]
71,37231,[0 1 9 4 7 3 5 2 8 6],1724449,[4 7 8 1 0 5 2 3 9 6]
72,42933,[0 2 1 6 7 8 9 4 5 3],1659836,[4 6 1 3 2 9 8 5 0 7]
73,75374,[0 2 8 9 6 1 5 4 3 7],1719732,[4 7 6 1 5 0 8 2 3 9]
74,58703,[0 2 5 7 6 1 9 8 4 3],1710869,[4 7 3 5 1 2 0 9 8 6]
75,54598,[0 2 4 8 7 9 6 5 1 3],1659752,[4 6 1 3 2 5 7 8 0 9]
76,23471,[0 1 6 7 5 4 9 8 3 2],1713530,[4 7 3 9 8 2 0 5 1 6]
77,42266,[0 2 1 5 8 4 3 7 6 9],1678823,[4 6 7 0 8 1 9 5 3 2]
78,47446,[0 2 3 5 9 4 8 7 1 6],1692371,[4 6 9 7 3 0 2 8 5 1]
79,54479,[0 2 4 8 6 9 7 5 3 1],1677130,[4 6 5 8 2 0 3 9 1 7]
80,52501,[0 2 4 5 9 6 7 1 8 3],1687389,[4 6 8 7 3 2 9 1 5 0]
81,67293,[0 2 7 4 5 8 9 3 6 1],1700032,[4 7 1 3 0 9 6 8 2 5]
82,69428,[0 2 7 8 4 5 9 3 1 6],1666958,[4 6 2 8 1 3 7 5 0 9]
83,73643,[0 2 8 6 3 7 4 9 5 1],1658213,[4 6 1 0 2 7 3 9 8 5]
84,74152,[0 2 8 6 9 7 4 5 1 3],1669309,[4 6 3 1 5 9 7 0 8 2]
85,42890,[0 2 1 6 7 5 3 8 4 9],1703710,[4 7 2 0 3 6 9 8 1 5]
86,64917,[0 2 6 9 1 8 7 4 5 3],1720127,[4 7 6 2 0 3 9 8 5 1]
87,73602,[0 2 8 6 3 4 9 1 5 7],1721889,[4 7 6 5 3 0 2 8 9 1]
88,49864,[0 2 3 9 4 6 7 8 1 5],1717635,[4 7 5 8 3 6 0 2 9 1]
89,38373,[0 1 9 6 3 7 8 4 5 2],1717881,[4 7 5 8 9 3 1 2 6 0]
90,14241,[0 1 4 8 7 6 3 5 9 2],1698127,[4 7 0 9 5 1 3 2 8 6]
91,51402,[0 2 4 3 6 5 9 1 7 8],1722327,[4 7 6 8 0 5 3 2 9 1]
92,60166,[0 2 5 9 6 3 8 7 1 4],1667757,[4 6 2 9 1 8 7 3 5 0]
93,70723,[0 2 8 1 4 5 9 3 7 6],1672076,[4 6 3 8 1 9 7 2 0 5]
94,13274,[0 1 4 7 5 8 2 6 3 9],1672626,[4 6 3 9 0 5 8 1 2 7]
95,71930,[0 2 8 3 9 5 1 6 4 7],1712656,[4 7 3 8 6 0 5 9 1 2]
96,34445,[0 1 8 7 9 2 3 6 5 4],1702995,[4 7 1 9 2 6 0 5 8 3]
97,18956,[0 1 5 8 3 9 7 4 2 6],1700965,[4 7 1 5 3 8 6 0 9 2]
98,61258,[0 2 6 3 1 7 5 9 4 8],1689671,[4 6 9 1 7 3 8 5 2 0]
99,35600,[0 1 9 2 5 7 4 6 3 8],1702445,[4 7 1 8 5 0 2 9 6 3]
100,45083,[0 2 1 9 6 7 4 8 5 3],1713979,[4 7 5 0 6 1 9 2 8 3]
1,27666,[0 1 7 5 4 6 9 2 3 8],1678969,[4 6 7 0 9 3 1 2 8 5]
2,41540,[0 2 1 4 8 3 9 6 5 7],1668329,[4 6 3 0 1 8 7 9 5 2]
3,48603,[0 2 3 7 6 1 4 8 9 5],1661160,[4 6 1 7 2 0 3 5 8 9]
4,66496,[0 2 7 3 5 1 8 9 4 6],1723806,[4 7 8 0 2 1 5 3 6 9]
5,56315,[0 2 5 3 4 6 7 9 8 1],1710865,[4 7 3 5 1 2 0 6 9 8]
6,55766,[0 2 5 1 6 8 7 4 3 9],1680303,[4 6 7 2 8 3 5 1 9 0]
7,52510,[0 2 4 5 9 6 8 7 1 3],1703785,[4 7 2 0 5 3 1 6 9 8]
8,61329,[0 2 6 3 4 1 7 8 9 5],1660171,[4 6 1 3 8 7 9 0 5 2]
9,44746,[0 2 1 9 3 8 5 7 4 6],1680358,[4 6 7 2 8 9 5 3 0 1]
10,33813,[0 1 8 6 9 5 7 3 4 2],1698579,[4 7 1 0 2 9 3 6 8 5]
11,21134,[0 1 6 3 5 2 8 7 4 9],1707287,[4 7 2 8 1 3 9 6 5 0]
12,81598,[0 3 1 4 5 9 8 7 2 6],1690154,[4 6 9 2 3 7 0 5 1 8]
13,13256,[0 1 4 7 5 6 3 8 2 9],1675705,[4 6 5 3 2 1 0 7 9 8]
14,79318,[0 2 9 7 1 8 6 5 3 4],1660051,[4 6 1 3 7 8 9 0 5 2]
15,41660,[0 2 1 4 9 3 8 6 5 7],1701180,[4 7 1 5 8 3 6 0 2 9]
16,31834,[0 1 8 4 3 5 6 9 2 7],1691125,[4 6 9 3 7 5 2 0 8 1]
17,69086,[0 2 7 6 9 5 4 3 1 8],1665197,[4 6 2 3 8 7 0 9 5 1]
18,71531,[0 2 8 3 5 1 6 9 7 4],1677704,[4 6 5 9 0 8 2 3 1 7]
19,64047,[0 2 6 7 9 5 4 3 8 1],1695214,[4 7 0 3 5 8 9 6 1 2]
20,16373,[0 1 5 3 8 6 2 9 7 4],1670311,[4 6 3 2 9 1 5 0 8 7]
21,75560,[0 2 8 9 7 5 3 4 1 6],1690695,[4 6 9 3 1 0 7 5 8 2]
22,16729,[0 1 5 4 3 7 2 6 9 8],1670217,[4 6 3 2 8 5 1 7 9 0]
23,41526,[0 2 1 4 8 3 6 5 7 9],1667754,[4 6 2 9 1 8 7 0 3 5]
24,25794,[0 1 7 2 8 9 6 3 4 5],1711865,[4 7 3 6 5 2 8 9 1 0]
25,24203,[0 1 6 8 5 7 3 9 4 2],1673011,[4 6 3 9 5 7 8 0 2 1]
26,62318,[0 2 6 4 7 3 8 5 1 9],1688060,[4 6 8 9 3 0 7 2 1 5]
27,20873,[0 1 6 2 9 8 5 7 4 3],1725745,[4 7 8 2 9 1 0 3 6 5]
28,41184,[0 2 1 4 5 6 3 7 8 9],1695985,[4 7 0 5 6 2 1 3 9 8]
29,59450,[0 2 5 8 6 4 1 7 3 9],1669176,[4 6 3 1 2 9 0 5 7 8]
30,43385,[0 2 1 7 4 6 8 9 5 3],1709866,[4 7 3 1 8 9 2 6 0 5]
31,55416,[0 2 4 9 8 7 1 3 5 6],1678340,[4 6 7 0 1 2 9 5 3 8]
32,34173,[0 1 8 7 4 6 9 3 5 2],1716244,[4 7 5 3 8 0 1 9 2 6]
33,15337,[0 1 5 2 4 9 3 6 8 7],1657201,[4 6 0 8 7 1 2 3 9 5]
34,31188,[0 1 8 3 4 9 6 2 5 7],1709552,[4 7 3 1 5 2 6 8 0 9]
35,35660,[0 1 9 2 6 3 8 5 4 7],1718985,[4 7 6 0 3 9 2 5 8 1]
36,30704,[0 1 8 2 6 9 4 5 3 7],1685426,[4 6 8 2 9 1 0 5 3 7]
37,62852,[0 2 6 5 3 8 9 4 1 7],1722240,[4 7 6 8 0 1 2 3 5 9]
38,13755,[0 1 4 8 2 7 3 6 9 5],1692087,[4 6 9 7 0 5 3 2 8 1]
39,45898,[0 2 3 1 8 6 5 9 4 7],1726520,[4 7 8 3 9 5 1 2 0 6]
40,44035,[0 2 1 8 3 9 7 4 6 5],1721226,[4 7 6 3 5 2 9 0 1 8]
41,77313,[0 2 9 4 5 3 6 7 8 1],1723313,[4 7 6 9 2 8 3 5 1 0]
42,18894,[0 1 5 8 3 6 4 2 7 9],1692507,[4 6 9 7 5 1 0 3 8 2]
43,68597,[0 2 7 6 3 8 1 9 5 4],1690469,[4 6 9 2 8 1 0 7 5 3]
44,12777,[0 1 4 6 8 5 3 7 9 2],1675281,[4 6 5 2 8 7 1 3 9 0]
45,51208,[0 2 4 3 1 8 7 9 5 6],1705559,[4 7 2 3 8 9 6 5 1 0]
46,67455,[0 2 7 4 8 1 6 5 9 3],1698679,[4 7 1 0 3 8 5 2 9 6]
47,66975,[0 2 7 4 1 3 8 6 9 5],1671737,[4 6 3 7 9 0 5 8 2 1]
48,31003,[0 1 8 3 2 5 9 4 7 6],1701471,[4 7 1 6 0 9 5 3 8 2]
49,15299,[0 1 5 2 4 7 6 9 8 3],1680872,[4 6 7 3 5 1 2 8 0 9]
50,37051,[0 1 9 4 5 7 8 2 6 3],1678966,[4 6 7 0 9 2 8 5 1 3]
51,20142,[0 1 5 9 8 7 3 2 4 6],1691745,[4 6 9 5 3 8 1 2 7 0]
52,39884,[0 1 9 8 4 3 7 5 2 6],1716217,[4 7 5 3 6 9 0 1 8 2]
53,28673,[0 1 7 6 8 9 4 5 3 2],1725228,[4 7 8 2 0 9 5 1 3 6]
54,15878,[0 1 5 3 2 6 8 7 4 9],1714875,[4 7 5 1 8 6 0 3 9 2]
55,50604,[0 2 4 1 5 8 7 3 6 9],1665247,[4 6 2 3 9 0 5 1 8 7]
56,28219,[0 1 7 6 3 2 9 4 8 5],1657315,[4 6 0 8 7 9 5 1 3 2]
57,67674,[0 2 7 4 9 8 6 1 3 5],1695541,[4 7 0 3 9 5 6 1 8 2]
58,36401,[0 1 9 3 6 4 7 8 5 2],1674722,[4 6 5 2 0 1 3 8 7 9]
59,48968,[0 2 3 8 1 4 6 7 5 9],1699749,[4 7 1 2 8 5 9 3 6 0]
60,41927,[0 2 1 5 4 6 9 8 7 3],1676463,[4 6 5 7 2 3 8 1 9 0]
61,64002,[0 2 6 7 9 3 8 1 4 5],1662875,[4 6 1 9 5 2 3 8 7 0]
62,26536,[0 1 7 3 9 2 6 8 4 5],1693033,[4 6 9 8 2 5 0 1 7 3]
63,23021,[0 1 6 5 9 8 2 7 4 3],1671002,[4 6 3 5 9 0 1 7 2 8]
64,64267,[0 2 6 8 3 5 9 1 7 4],1699822,[4 7 1 2 9 0 8 6 3 5]
65,76041,[0 2 9 1 6 7 4 5 8 3],1682716,[4 6 7 9 0 5 1 8 2 3]
66,15404,[0 1 5 2 6 4 9 7 3 8],1680084,[4 6 7 2 3 8 5 0 1 9]
67,63298,[0 2 6 5 9 4 3 8 1 7],1686434,[4 6 8 5 1 7 0 3 2 9]
68,10149,[0 1 4 2 3 7 9 6 8 5],1665926,[4 6 2 5 8 7 3 1 0 9]
69,50841,[0 2 4 1 7 8 5 6 9 3],1722232,[4 7 6 5 9 8 2 3 0 1]
70,16198,[0 1 5 3 6 9 8 7 2 4],1660778,[4 6 1 5 7 9 0 3 2 8]
71,48684,[0 2 3 7 6 8 5 1 4 9],1662571,[4 6 1 9 0 7 8 2 5 3]
72,59968,[0 2 5 9 3 7 6 8 1 4],1702955,[4 7 1 9 2 3 5 8 6 0]
73,43853,[0 2 1 7 9 5 3 8 6 4],1661390,[4 6 1 7 3 9 5 2 0 8]
74,65563,[0 2 7 1 3 5 9 4 8 6],1682853,[4 6 7 9 1 5 8 2 3 0]
75,22032,[0 1 6 4 7 8 2 3 5 9],1680673,[4 6 7 3 1 8 0 2 9 5]
76,67899,[0 2 7 5 3 9 1 6 8 4],1694930,[4 7 0 3 1 6 2 8 5 9]
77,22955,[0 1 6 5 9 3 4 8 7 2],1682706,[4 6 7 9 0 3 8 1 2 5]
78,33989,[0 1 8 7 3 4 2 9 6 5],1663045,[4 6 1 9 7 5 3 0 8 2]
79,29138,[0 1 7 8 4 9 2 5 3 6],1657618,[4 6 0 9 2 5 3 8 1 7]
80,35637,[0 1 9 2 5 8 7 4 6 3],1661955,[4 6 1 8 2 7 0 5 9 3]
81,33780,[0 1 8 6 9 4 5 2 3 7],1719540,[4 7 6 1 2 5 8 0 3 9]
82,63457,[0 2 6 7 1 9 3 4 8 5],1670491,[4 6 3 5 0 8 9 1 7 2]
83,34306,[0 1 8 7 5 9 3 6 2 4],1724603,[4 7 8 1 2 6 3 9 5 0]
84,49771,[0 2 3 9 1 7 8 4 6 5],1719801,[4 7 6 1 5 8 2 3 9 0]
85,54204,[0 2 4 8 3 7 6 1 5 9],1681155,[4 6 7 3 9 5 0 2 8 1]
86,47313,[0 2 3 5 8 4 6 7 9 1],1708067,[4 7 2 9 1 8 3 6 5 0]
87,28423,[0 1 7 6 4 9 3 2 8 5],1683615,[4 6 8 0 3 1 7 5 9 2]
88,59604,[0 2 5 8 7 6 4 1 3 9],1689099,[4 6 9 0 8 7 1 3 5 2]
89,62676,[0 2 6 5 1 4 8 3 7 9],1720362,[4 7 6 2 3 1 9 0 5 8]
90,50147,[0 2 3 9 6 8 4 7 5 1],1658185,[4 6 1 0 2 5 3 7 9 8]
91,12390,[0 1 4 6 3 5 7 2 8 9],1667100,[4 6 2 8 3 5 7 0 1 9]
92,29768,[0 1 7 9 4 2 5 6 3 8],1706791,[4 7 2 6 5 1 3 0 9 8]
93,79374,[0 2 9 7 3 5 4 1 6 8],1697501,[4 7 0 8 5 9 1 6 3 2]
94,59193,[0 2 5 8 3 4 6 7 9 1],1678342,[4 6 7 0 1 2 9 8 3 5]
95,37615,[0 1 9 5 3 6 4 2 8 7],1677167,[4 6 5 8 2 1 9 7 3 0]
96,16912,[0 1 5 4 6 9 7 8 2 3],1707824,[4 7 2 8 9 6 1 3 0 5]
97,74415,[0 2 8 7 4 1 6 5 9 3],1661513,[4 6 1 7 5 9 3 8 2 0]
98,29238,[0 1 7 8 5 6 3 2 4 9],1682172,[4 6 7 8 2 0 5 1 3 9]
99,64626,[0 2 6 8 7 4 9 1 3 5],1722274,[4 7 6 8 0 2 3 9 1 5]
100,67374,[0 2 7 4 6 5 3 1 8 9],1681498,[4 6 7 5 2 3 1 9 0 8]
1,29831,[0 1 7 9 4 5 8 6 3 2],1661544,[4 6 1 7 8 2 0 3 5 9]
2,65834,[0 2 7 1 5 8 3 6 4 9],1669163,[4 6 3 1 2 8 5 9 7 0]
3,37478,[0 1 9 5 2 4 7 6 3 8],1680190,[4 6 7 2 5 3 9 8 0 1]
4,41577,[0 2 1 4 8 6 5 7 9 3],1666509,[4 6 2 7 5 3 9 1 8 0]
5,45175,[0 2 1 9 7 5 4 3 8 6],1676477,[4 6 5 7 2 8 0 9 3 1]
6,45293,[0 2 1 9 8 5 3 7 6 4],1662717,[4 6 1 9 2 8 7 3 5 0]
7,30009,[0 1 7 9 6 2 4 5 8 3],1660415,[4 6 1 5 0 8 9 7 3 2]
8,23149,[0 1 6 7 2 9 5 3 8 4],1674627,[4 6 5 1 9 2 0 7 8 3]
9,80309,[0 2 9 8 5 3 1 7 6 4],1709597,[4 7 3 1 5 8 0 9 6 2]
10,39716,[0 1 9 8 2 7 6 4 3 5],1695688,[4 7 0 5 1 8 6 9 2 3]
11,46081,[0 2 3 4 1 5 6 7 9 8],1692502,[4 6 9 7 5 0 8 3 1 2]
12,33688,[0 1 8 6 7 5 4 9 2 3],1725077,[4 7 8 1 9 5 0 6 3 2]
13,31539,[0 1 8 3 7 9 2 5 6 4],1662221,[4 6 1 8 5 9 0 7 3 2]
14,72399,[0 2 8 4 6 3 7 5 9 1],1725945,[4 7 8 3 0 9 2 5 6 1]
15,44875,[0 2 1 9 4 8 7 3 6 5],1705225,[4 7 2 3 5 1 0 6 9 8]
16,70041,[0 2 7 9 3 6 4 5 8 1],1725857,[4 7 8 3 0 1 6 9 5 2]
17,72064,[0 2 8 4 1 6 7 9 3 5],1684539,[4 6 8 1 5 9 0 3 7 2]
18,67093,[0 2 7 4 3 1 8 5 9 6],1660606,[4 6 1 5 3 2 9 8 0 7]
19,53725,[0 2 4 7 6 8 5 1 9 3],1668860,[4 6 3 0 9 1 8 5 2 7]
20,16222,[0 1 5 3 7 2 9 8 4 6],1666009,[4 6 2 5 9 3 0 1 8 7]
21,11821,[0 1 4 5 6 7 8 2 9 3],1711352,[4 7 3 5 9 1 2 6 0 8]
22,29051,[0 1 7 8 4 2 5 9 6 3],1705091,[4 7 2 3 1 0 6 9 8 5]
23,41307,[0 2 1 4 6 5 3 8 9 7],1699263,[4 7 1 2 0 6 8 5 9 3]
24,26972,[0 1 7 4 5 8 9 3 2 6],1673883,[4 6 5 0 9 1 2 7 8 3]
25,69440,[0 2 7 8 4 6 3 5 1 9],1657240,[4 6 0 8 7 2 5 9 1 3]
26,71532,[0 2 8 3 5 1 7 4 6 9],1709559,[4 7 3 1 5 2 8 6 9 0]
27,75390,[0 2 8 9 6 3 4 1 5 7],1659412,[4 6 1 2 8 5 0 9 3 7]
28,34135,[0 1 8 7 4 5 3 2 9 6],1711407,[4 7 3 5 9 6 2 1 8 0]
29,19703,[0 1 5 9 4 2 8 7 6 3],1663745,[4 6 2 0 8 5 7 9 3 1]
30,19114,[0 1 5 8 6 3 4 9 2 7],1686905,[4 6 8 5 9 2 3 7 1 0]
31,20963,[0 1 6 3 2 8 5 9 7 4],1668760,[4 6 3 0 8 2 7 9 1 5]
32,53403,[0 2 4 7 3 1 5 8 9 6],1699934,[4 7 1 3 0 2 8 6 5 9]
33,42121,[0 2 1 5 7 3 4 6 9 8],1711948,[4 7 3 6 8 1 0 9 2 5]
34,39019,[0 1 9 7 3 2 8 4 6 5],1709003,[4 7 3 0 6 8 2 9 5 1]
35,24646,[0 1 6 9 3 4 8 7 2 5],1685717,[4 6 8 3 1 7 0 9 5 2]
36,19144,[0 1 5 8 6 4 7 9 2 3],1685515,[4 6 8 2 9 7 5 0 3 1]
37,14473,[0 1 4 9 2 7 3 5 8 6],1670826,[4 6 3 5 7 2 9 0 1 8]
38,32666,[0 1 8 5 4 3 2 7 6 9],1674673,[4 6 5 1 9 7 0 2 8 3]
39,75415,[0 2 8 9 6 4 3 1 7 5],1671768,[4 6 3 7 9 2 0 1 5 8]
40,20207,[0 1 6 2 3 5 9 8 7 4],1675436,[4 6 5 2 9 8 7 1 0 3]
41,63469,[0 2 6 7 1 9 5 3 8 4],1715385,[4 7 5 2 3 9 1 6 8 0]
42,60215,[0 2 5 9 6 7 8 4 3 1],1712524,[4 7 3 8 5 0 1 9 2 6]
43,19567,[0 1 5 9 3 2 6 4 8 7],1680028,[4 6 7 2 3 1 0 9 5 8]
44,37259,[0 1 9 4 7 5 3 8 6 2],1667191,[4 6 2 8 5 1 3 0 9 7]
45,19552,[0 1 5 9 2 8 6 7 3 4],1683656,[4 6 8 0 3 5 2 7 1 9]
46,65478,[0 2 6 9 8 5 3 1 4 7],1726964,[4 7 8 5 3 1 9 2 0 6]
47,77258,[0 2 9 4 3 8 1 6 5 7],1674983,[4 6 5 2 3 0 9 8 7 1]
48,75595,[0 2 8 9 7 6 5 1 4 3],1661883,[4 6 1 8 2 0 3 7 9 5]
49,27237,[0 1 7 4 8 9 6 3 5 2],1723160,[4 7 6 9 1 5 2 3 0 8]
50,12941,[0 1 4 6 9 8 2 7 5 3],1690645,[4 6 9 3 0 7 5 1 8 2]
51,43696,[0 2 1 7 8 3 6 9 4 5],1705190,[4 7 2 3 1 9 6 5 0 8]
52,21411,[0 1 6 3 8 5 2 7 9 4],1688433,[4 6 9 0 1 3 5 7 8 2]
53,58475,[0 2 5 7 3 4 6 9 8 1],1714660,[4 7 5 1 3 9 0 8 2 6]
54,53667,[0 2 4 7 6 3 1 8 9 5],1725283,[4 7 8 2 1 3 9 0 6 5]
55,57321,[0 2 5 4 7 8 3 6 9 1],1697088,[4 7 0 8 1 5 2 3 6 9]
56,43324,[0 2 1 7 4 3 5 9 6 8],1686747,[4 6 8 5 7 1 0 3 9 2]
57,57913,[0 2 5 6 4 8 1 3 9 7],1703175,[4 7 1 9 5 0 6 3 8 2]
58,27382,[0 1 7 5 2 3 9 8 4 6],1661217,[4 6 1 7 2 5 3 8 9 0]
59,65702,[0 2 7 1 4 6 8 5 3 9],1657786,[4 6 0 9 3 8 2 7 1 5]
60,66351,[0 2 7 3 1 9 6 5 8 4],1686330,[4 6 8 5 0 7 9 1 2 3]
61,21473,[0 1 6 3 8 9 5 7 4 2],1719333,[4 7 6 0 9 5 8 2 3 1]
62,25966,[0 1 7 3 2 5 9 8 4 6],1670791,[4 6 3 5 7 1 2 0 9 8]
63,28446,[0 1 7 6 5 2 4 3 8 9],1685579,[4 6 8 3 0 5 2 9 7 1]
64,36142,[0 1 9 3 4 2 8 7 5 6],1714706,[4 7 5 1 6 2 0 8 3 9]
65,52576,[0 2 4 6 1 3 8 9 5 7],1694440,[4 7 0 2 5 3 8 9 1 6]
66,59593,[0 2 5 8 7 6 1 3 9 4],1675662,[4 6 5 3 1 9 2 0 7 8]
67,59773,[0 2 5 9 1 3 7 4 8 6],1680586,[4 6 7 3 0 9 2 8 1 5]
68,54870,[0 2 4 9 3 5 6 1 7 8],1699297,[4 7 1 2 0 9 3 5 8 6]
69,42830,[0 2 1 6 5 9 7 4 3 8],1682468,[4 6 7 8 5 2 9 1 0 3]
70,67443,[0 2 7 4 8 1 3 6 9 5],1666835,[4 6 2 8 0 3 5 9 7 1]
71,32304,[0 1 8 4 9 3 2 5 6 7],1689620,[4 6 9 1 7 0 8 3 2 5]
72,63386,[0 2 6 7 1 4 3 8 5 9],1713496,[4 7 3 9 8 0 5 6 1 2]
73,45650,[0 2 3 1 6 7 4 8 5 9],1683282,[4 6 7 9 8 1 5 0 2 3]
74,28966,[0 1 7 8 3 4 9 6 2 5],1702081,[4 7 1 8 0 2 3 5 9 6]
75,20279,[0 1 6 2 3 9 8 7 5 4],1676146,[4 6 5 3 9 8 1 7 0 2]
76,80006,[0 2 9 8 1 6 5 4 3 7],1677244,[4 6 5 8 3 0 1 9 2 7]
77,18873,[0 1 5 8 3 4 6 7 9 2],1707787,[4 7 2 8 9 3 6 0 5 1]
78,53230,[0 2 4 6 9 5 8 7 1 3],1715169,[4 7 5 2 1 0 6 8 9 3]
79,66870,[0 2 7 3 9 4 5 1 6 8],1685576,[4 6 8 3 0 5 2 7 1 9]
80,54110,[0 2 4 8 1 9 6 5 3 7],1713605,[4 7 5 0 1 2 3 9 8 6]
81,35903,[0 1 9 2 8 3 7 6 5 4],1712803,[4 7 3 8 9 1 6 0 5 2]
82,14597,[0 1 4 9 3 7 2 8 6 5],1706658,[4 7 2 6 3 0 9 1 5 8]
83,58256,[0 2 5 6 9 4 3 7 1 8],1722692,[4 7 6 8 3 5 9 1 0 2]
84,70349,[0 2 7 9 6 3 1 8 5 4],1718005,[4 7 5 9 0 6 3 1 8 2]
85,30757,[0 1 8 2 7 4 6 3 9 5],1693868,[4 7 0 1 6 5 9 3 2 8]
86,39865,[0 1 9 8 4 3 2 5 7 6],1662046,[4 6 1 8 3 2 9 7 0 5]
87,51096,[0 2 4 1 9 8 3 5 6 7],1688088,[4 6 8 9 3 2 0 1 5 7]
88,47060,[0 2 3 5 6 1 9 7 4 8],1725496,[4 7 8 2 5 0 6 9 1 3]
89,23482,[0 1 6 7 5 8 3 9 2 4],1722012,[4 7 6 5 8 0 3 1 2 9]
90,42697,[0 2 1 6 4 9 3 5 8 7],1663061,[4 6 1 9 7 8 0 5 3 2]
91,69186,[0 2 7 8 1 5 9 3 4 6],1662975,[4 6 1 9 7 0 5 3 8 2]
92,51330,[0 2 4 3 5 8 9 1 6 7],1664346,[4 6 2 1 7 5 9 0 3 8]
93,35705,[0 1 9 2 6 5 7 8 4 3],1678042,[4 6 5 9 3 7 1 8 0 2]
94,56024,[0 2 5 1 8 9 4 6 3 7],1680177,[4 6 7 2 5 3 1 8 9 0]
95,53531,[0 2 4 7 5 1 6 9 8 3],1678037,[4 6 5 9 3 7 0 8 2 1]
96,64964,[0 2 6 9 3 4 8 5 1 7],1657540,[4 6 0 9 1 8 2 7 3 5]
97,22730,[0 1 6 5 7 4 2 8 3 9],1710407,[4 7 3 2 6 1 9 8 5 0]
98,76035,[0 2 9 1 6 7 3 5 8 4],1668986,[4 6 3 1 0 5 2 8 7 9]
99,26954,[0 1 7 4 5 8 2 6 3 9],1709083,[4 7 3 0 8 2 9 1 6 5]
100,61589,[0 2 6 3 7 4 1 9 8 5],1675205,[4 6 5 2 8 0 1 9 7 3]
