10%,Optima 1, Optima [1],Optima 2, Optima [2]
67,29392,[0 1 7 8 6 9 4 5 2 3],1547257,[4 2 3 9 8 7 0 1 6 5]
68,237496,[0 6 9 1 8 2 5 7 3 4],1771530,[4 8 9 3 2 6 7 0 1 5]
69,112989,[0 3 8 4 9 5 7 2 6 1],1645288,[4 5 8 3 0 7 6 9 1 2]
70,234160,[0 6 8 4 2 3 7 9 1 5],1614352,[4 5 0 3 1 9 7 8 2 6]
71,80167,[0 2 9 8 4 1 5 3 7 6],1645309,[4 5 8 3 0 9 6 1 7 2]
72,105148,[0 3 6 9 1 4 2 8 5 7],1634310,[4 5 6 1 9 2 3 0 7 8]
73,230009,[0 6 7 5 3 8 4 9 2 1],1595067,[4 3 6 5 2 1 0 8 9 7]
74,12285,[0 1 4 6 2 5 9 7 8 3],1663454,[4 6 2 0 5 1 8 7 3 9]
75,276410,[0 7 8 6 9 3 1 4 2 5],1806816,[4 9 7 3 2 8 0 1 5 6]
76,360602,[0 9 8 4 7 1 2 5 3 6],1735763,[4 8 0 3 7 6 2 9 5 1]
77,331954,[0 9 2 8 1 4 5 7 3 6],1752915,[4 8 3 7 5 6 0 2 9 1]
78,9640,[0 1 3 9 5 4 7 8 2 6],1659021,[4 6 1 2 3 0 9 7 8 5]
79,79299,[0 2 9 7 1 8 3 5 6 4],1534211,[4 2 0 5 9 1 6 8 7 3]
80,360507,[0 9 8 4 6 2 1 5 7 3],1590352,[4 3 5 6 8 9 2 7 0 1]
81,270740,[0 7 6 8 1 2 9 4 3 5],1594874,[4 3 6 5 0 8 1 7 2 9]
82,354183,[0 9 7 2 8 4 5 3 6 1],1735727,[4 8 0 3 7 2 9 6 5 1]
83,220511,[0 6 4 8 2 5 9 7 3 1],1537319,[4 2 1 0 3 9 8 7 6 5]
84,307184,[0 8 5 9 4 7 2 3 1 6],1568017,[4 2 9 0 7 8 1 3 6 5]
85,227583,[0 6 7 2 1 5 8 4 9 3],1780456,[4 9 1 2 8 0 6 7 3 5]
86,361482,[0 9 8 6 1 3 7 2 4 5],1734860,[4 8 0 2 6 1 9 5 3 7]
87,224541,[0 6 5 4 9 1 8 3 7 2],1760104,[4 8 6 1 5 3 7 9 0 2]
88,318426,[0 8 9 2 3 5 7 1 4 6],1565808,[4 2 8 6 7 3 0 1 5 9]
89,94763,[0 3 4 8 6 7 2 9 5 1],1536706,[4 2 0 9 3 8 5 7 1 6]
90,206230,[0 6 1 9 4 5 8 7 2 3],1569224,[4 2 9 3 5 8 1 6 0 7]
91,77298,[0 2 9 4 5 1 8 3 6 7],1562194,[4 2 7 9 6 1 3 8 0 5]
92,297767,[0 8 4 1 6 3 9 7 5 2],1762191,[4 8 6 5 2 9 3 1 7 0]
93,29592,[0 1 7 9 2 6 3 4 5 8],1751847,[4 8 3 6 0 7 5 2 9 1]
94,283067,[0 8 1 3 2 9 5 7 6 4],1677570,[4 6 5 8 9 3 7 0 1 2]
95,325581,[0 9 1 6 3 2 8 5 7 4],1760300,[4 8 6 1 9 0 7 3 2 5]
96,98019,[0 3 5 6 1 9 2 7 8 4],1743042,[4 8 1 7 9 2 6 0 3 5]
97,111895,[0 3 8 2 5 6 4 1 9 7],1579574,[4 3 1 5 9 0 7 6 2 8]
98,298713,[0 8 4 2 9 3 5 6 7 1],1775413,[4 9 0 2 8 1 6 3 7 5]
99,314327,[0 8 7 3 5 2 9 6 4 1],1546231,[4 2 3 8 6 1 5 0 9 7]
100,177077,[0 5 4 1 9 7 2 8 6 3],1603222,[4 3 8 0 7 1 9 6 2 5]
1,355402,[0 9 7 4 5 6 2 8 1 3],1750604,[4 8 3 2 5 1 9 6 0 7]
2,271942,[0 7 6 9 5 1 8 4 2 3],1827721,[5 0 3 7 6 1 2 4 9 8]
3,59114,[0 2 5 8 1 7 3 6 4 9],1703512,[4 7 1 9 8 6 3 5 0 2]
4,218143,[0 6 4 2 9 8 3 1 7 5],1564137,[4 2 8 3 5 6 1 7 9 0]
5,240339,[0 6 9 5 7 8 1 3 4 2],1596992,[4 3 6 9 0 2 5 7 1 8]
6,103343,[0 3 6 5 7 1 9 8 4 2],1848504,[5 0 8 7 3 2 1 4 6 9]
7,13186,[0 1 4 7 3 9 5 8 2 6],1728079,[4 7 8 9 0 5 2 1 6 3]
8,354492,[0 9 7 3 4 1 6 2 5 8],1727364,[4 7 8 6 0 5 3 1 2 9]
9,193863,[0 5 8 4 2 6 7 3 9 1],1574833,[4 3 0 6 2 8 1 5 9 7]
10,34492,[0 1 8 7 9 4 2 6 3 5],1782831,[4 9 1 7 0 8 5 3 6 2]
11,184446,[0 5 6 7 2 1 4 3 8 9],1556524,[4 2 6 8 9 0 1 7 3 5]
12,198461,[0 5 9 3 6 8 1 7 4 2],1730588,[4 7 9 2 5 3 8 1 0 6]
13,228113,[0 6 7 2 8 9 4 5 3 1],1725157,[4 7 8 2 0 3 6 1 9 5]
14,318895,[0 8 9 2 7 4 3 1 6 5],1620947,[4 5 1 7 2 9 3 8 6 0]
15,64193,[0 2 6 8 1 9 5 7 4 3],1812231,[4 9 8 3 7 6 2 1 5 0]
16,336229,[0 9 3 6 8 7 4 1 5 2],1532996,[4 2 0 3 1 9 8 6 5 7]
17,97750,[0 3 5 4 8 6 9 7 1 2],1765253,[4 8 7 1 6 3 0 9 5 2]
18,10374,[0 1 4 2 6 7 5 3 8 9],1624532,[4 5 2 3 1 8 9 6 0 7]
19,195570,[0 5 8 7 4 6 9 1 2 3],1573825,[4 3 0 2 9 5 1 6 8 7]
20,347559,[0 9 5 8 6 2 4 3 7 1],1587732,[4 3 5 0 2 1 8 6 7 9]
21,214638,[0 6 3 7 1 8 4 2 5 9],1769347,[4 8 9 0 3 5 7 1 6 2]
22,93805,[0 3 4 7 2 8 6 1 9 5],1870971,[5 1 4 2 7 6 0 8 9 3]
23,306088,[0 8 5 7 1 6 4 9 2 3],1740603,[4 8 1 3 6 0 2 7 9 5]
24,63148,[0 2 6 5 8 3 1 9 4 7],1697343,[4 7 0 8 3 5 6 2 9 1]
25,334980,[0 9 3 5 2 6 7 1 4 8],1780228,[4 9 1 2 6 3 0 8 5 7]
26,188823,[0 5 7 4 2 6 8 3 9 1],1706199,[4 7 2 5 8 1 6 3 9 0]
27,287258,[0 8 1 9 7 6 2 4 3 5],1875956,[5 1 6 2 4 9 8 3 0 7]
28,88717,[0 3 2 7 4 5 8 1 9 6],1540896,[4 2 1 8 0 9 3 5 6 7]
29,199961,[0 5 9 6 7 2 4 8 3 1],1620654,[4 5 1 6 9 3 2 0 7 8]
30,28104,[0 1 7 6 2 4 3 5 8 9],1857533,[5 1 0 6 9 4 2 8 7 3]
31,245256,[0 7 1 6 5 9 2 3 4 8],1876258,[5 1 6 2 9 4 3 8 0 7]
32,178655,[0 5 4 6 1 8 9 7 3 2],1726853,[4 7 8 5 2 3 0 9 6 1]
33,206274,[0 6 1 9 4 8 7 2 3 5],1763823,[4 8 6 9 5 2 3 1 7 0]
34,97772,[0 3 5 4 8 7 9 2 1 6],1790997,[4 9 3 2 5 8 7 1 6 0]
35,188205,[0 5 7 3 4 2 9 6 8 1],1873084,[5 1 4 7 6 0 2 9 3 8]
36,307582,[0 8 6 1 3 2 9 7 4 5],1583475,[4 3 2 1 5 8 0 7 9 6]
37,208570,[0 6 2 4 8 1 5 9 3 7],1818838,[5 0 1 9 2 8 7 6 3 4]
38,177723,[0 5 4 2 9 1 3 7 8 6],1607776,[4 3 9 0 1 2 7 8 5 6]
39,142365,[0 4 6 2 8 3 9 5 7 1],1624360,[4 5 2 3 0 6 8 9 1 7]
40,99662,[0 3 5 8 4 6 7 2 1 9],1669308,[4 6 3 1 5 9 7 0 2 8]
41,289127,[0 8 2 4 6 3 9 7 5 1],1543323,[4 2 3 1 7 0 5 8 9 6]
42,62162,[0 2 6 4 5 1 3 8 7 9],1538804,[4 2 1 5 3 6 9 7 0 8]
43,366435,[1 0 2 7 9 6 3 5 8 4],1768707,[4 8 7 9 3 1 0 5 6 2]
44,114965,[0 3 8 7 6 1 2 9 5 4],1553244,[4 2 6 1 3 8 7 0 5 9]
45,287557,[0 8 2 1 5 4 7 3 9 6],1700172,[4 7 1 3 5 0 8 2 6 9]
46,225927,[0 6 5 8 7 4 3 2 9 1],1733205,[4 7 9 8 1 2 6 3 5 0]
47,302358,[0 8 4 9 7 5 2 1 3 6],1629518,[4 5 3 2 1 6 8 7 0 9]
48,36873,[0 1 9 4 3 5 6 7 8 2],1681535,[4 6 7 5 2 8 9 3 1 0]
49,61710,[0 2 6 3 8 4 5 1 7 9],1776780,[4 9 0 5 7 3 6 1 2 8]
50,35409,[0 1 9 2 4 3 6 7 8 5],1593474,[4 3 6 1 0 9 8 2 5 7]
51,350197,[0 9 6 4 3 2 7 1 8 5],1672693,[4 6 3 9 1 0 7 2 8 5]
52,89293,[0 3 2 8 1 4 7 5 9 6],1755349,[4 8 5 1 9 7 3 0 6 2]
53,246021,[0 7 1 8 6 2 9 4 5 3],1740769,[4 8 1 3 7 5 0 2 9 6]
54,61009,[0 2 6 1 8 5 3 4 9 7],1665596,[4 6 2 5 1 9 8 3 0 7]
55,174534,[0 5 3 7 4 6 2 1 8 9],1781763,[4 9 1 5 7 0 2 6 8 3]
56,136707,[0 4 5 1 9 3 2 7 8 6],1577471,[4 3 0 9 8 5 7 6 2 1]
57,143447,[0 4 6 5 2 3 9 8 7 1],1830664,[5 0 4 2 7 6 8 9 1 3]
58,222635,[0 6 5 2 3 4 7 9 8 1],1602459,[4 3 7 9 5 8 0 2 6 1]
59,78948,[0 2 9 6 5 8 4 1 3 7],1667425,[4 6 2 8 9 1 0 3 7 5]
60,191283,[0 5 7 9 6 1 2 4 8 3],1742282,[4 8 1 6 9 0 2 5 3 7]
61,167462,[0 5 2 3 7 6 8 4 1 9],1590071,[4 3 5 6 2 7 9 8 1 0]
62,137630,[0 4 5 3 1 9 7 6 2 8],1550791,[4 2 5 7 9 1 3 0 8 6]
63,279042,[0 7 9 3 5 2 8 1 4 6],1522633,[4 1 8 0 7 6 2 3 9 5]
64,114096,[0 3 8 6 4 9 1 2 5 7],1849323,[5 0 8 9 4 1 2 6 7 3]
65,328771,[0 9 2 3 6 7 8 1 5 4],1634018,[4 5 6 1 3 9 0 7 2 8]
66,348771,[0 9 6 2 4 5 1 7 8 3],1602920,[4 3 8 0 2 7 5 6 1 9]
67,217160,[0 6 4 1 7 8 3 5 2 9],1773746,[4 8 9 7 3 1 0 5 2 6]
68,104735,[0 3 6 8 4 7 9 5 2 1],1691959,[4 6 9 5 8 3 1 0 7 2]
69,130851,[0 4 2 9 7 5 1 6 8 3],1667842,[4 6 2 9 3 7 1 8 0 5]
70,363822,[1 0 2 4 5 9 6 3 7 8],1751027,[4 8 3 2 9 7 1 6 5 0]
71,140270,[0 4 5 8 7 9 3 2 1 6],1862389,[5 1 2 6 7 9 4 0 8 3]
72,191857,[0 5 8 1 4 9 2 3 7 6],1758506,[4 8 5 9 2 1 0 6 3 7]
73,70427,[0 2 7 9 6 8 3 5 4 1],1677862,[4 6 5 9 2 0 8 7 1 3]
74,119010,[0 3 9 6 2 7 8 1 4 5],1629751,[4 5 3 2 7 1 6 0 9 8]
75,259404,[0 7 4 5 2 8 6 1 3 9],1630569,[4 5 3 6 8 0 2 7 9 1]
76,72421,[0 2 8 4 6 5 7 1 9 3],1802735,[4 9 6 5 7 3 8 2 1 0]
77,171382,[0 5 3 1 2 4 9 8 6 7],1799406,[4 9 6 0 2 1 5 3 7 8]
78,180900,[0 5 4 9 2 6 7 1 3 8],1708586,[4 7 3 0 1 5 2 8 6 9]
79,269079,[0 7 6 3 8 2 5 4 9 1],1827474,[5 0 3 7 1 9 8 2 4 6]
80,266054,[0 7 5 8 4 1 6 3 2 9],1812472,[4 9 8 5 1 7 3 6 0 2]
81,348910,[0 9 6 2 5 4 8 7 1 3],1759819,[4 8 6 1 2 0 9 3 7 5]
82,195570,[0 5 8 7 4 6 9 1 2 3],1848756,[5 0 8 7 6 2 4 1 3 9]
83,321020,[0 8 9 5 7 1 6 3 2 4],1773102,[4 8 9 6 3 7 1 0 2 5]
84,339685,[0 9 4 3 7 6 5 1 8 2],1831315,[5 0 4 3 6 9 8 1 7 2]
85,192021,[0 5 8 1 7 2 9 4 6 3],1819415,[5 0 1 9 8 6 7 4 3 2]
86,266532,[0 7 5 9 2 1 6 3 4 8],1705947,[4 7 2 5 3 1 0 8 9 6]
87,289105,[0 8 2 4 6 3 1 5 9 7],1854189,[5 0 9 8 2 4 7 3 6 1]
88,63909,[0 2 6 7 8 4 9 3 5 1],1849077,[5 0 8 9 1 7 6 3 4 2]
89,118686,[0 3 9 5 8 1 4 2 6 7],1618397,[4 5 1 0 8 7 2 9 6 3]
90,296922,[0 8 3 9 4 2 7 1 5 6],1674351,[4 6 5 1 3 9 7 2 8 0]
91,306913,[0 8 5 9 2 6 1 3 7 4],1757863,[4 8 5 7 2 9 1 0 6 3]
92,108191,[0 3 7 5 2 6 9 8 4 1],1803329,[4 9 6 7 3 5 2 8 1 0]
93,311994,[0 8 6 9 2 7 5 1 3 4],1588601,[4 3 5 1 6 2 8 9 7 0]
94,143141,[0 4 6 3 8 9 1 7 5 2],1803150,[4 9 6 7 2 1 3 0 5 8]
95,323482,[0 9 1 3 4 7 5 8 2 6],1814475,[5 0 1 2 3 8 4 7 9 6]
96,44970,[0 2 1 9 5 7 8 3 4 6],1633099,[4 5 6 0 2 1 9 3 8 7]
97,112791,[0 3 8 4 6 9 5 2 7 1],1662144,[4 6 1 8 5 2 0 3 7 9]
98,29177,[0 1 7 8 5 2 6 9 4 3],1557927,[4 2 7 0 8 6 5 3 9 1]
99,50524,[0 2 4 1 5 3 6 9 7 8],1844026,[5 0 7 9 1 8 3 6 2 4]
100,322938,[0 9 1 2 6 3 8 4 5 7],1845562,[5 0 8 2 3 7 4 9 1 6]
1,248808,[0 7 2 4 6 5 1 3 8 9],1820755,[5 0 2 3 8 9 7 1 6 4]
2,301156,[0 8 4 7 2 6 1 9 3 5],1539679,[4 2 1 6 5 8 3 0 9 7]
3,76042,[0 2 9 1 6 7 4 8 3 5],1618643,[4 5 1 2 0 8 6 9 7 3]
4,122926,[0 4 1 5 8 3 9 7 2 6],1691617,[4 6 9 5 2 8 0 1 7 3]
5,330654,[0 9 2 6 3 5 4 1 7 8],1770479,[4 8 9 1 7 6 5 3 2 0]
6,248400,[0 7 2 4 1 3 5 6 8 9],1811632,[4 9 8 3 0 7 5 6 1 2]
7,224911,[0 6 5 7 3 2 4 1 9 8],1740974,[4 8 1 5 0 2 7 6 3 9]
8,199337,[0 5 9 4 8 1 6 7 3 2],1877944,[5 1 6 7 2 4 8 9 0 3]
9,321831,[0 8 9 6 7 5 3 2 4 1],1827327,[5 0 3 6 9 7 4 2 8 1]
10,50807,[0 2 4 1 7 5 9 8 6 3],1653399,[4 6 0 1 5 3 8 7 9 2]
11,126567,[0 4 2 1 8 7 6 5 9 3],1745236,[4 8 2 1 9 6 0 7 3 5]
12,261550,[0 7 4 9 2 5 8 6 1 3],1724523,[4 7 8 1 2 0 3 6 9 5]
13,74168,[0 2 8 7 1 3 5 6 4 9],1667724,[4 6 2 9 1 7 5 0 3 8]
14,348189,[0 9 6 1 5 4 8 3 7 2],1766099,[4 8 7 2 9 3 1 6 5 0]
15,122699,[0 4 1 5 6 7 3 9 8 2],1634879,[4 5 6 2 7 9 8 3 1 0]
16,179708,[0 5 4 7 6 3 9 2 1 8],1679898,[4 6 7 2 1 0 9 3 5 8]
17,371058,[1 0 3 7 5 2 9 4 6 8],1613471,[4 5 0 1 9 6 8 7 3 2]
18,172259,[0 5 3 2 4 7 6 9 8 1],1665465,[4 6 2 5 0 9 3 7 8 1]
19,241957,[0 7 1 2 3 5 8 4 9 6],1528470,[4 1 9 2 8 3 5 0 6 7]
20,141131,[0 4 6 1 2 3 7 9 8 5],1787750,[4 9 2 6 8 7 3 1 0 5]
21,282392,[0 8 1 2 4 5 6 7 3 9],1714119,[4 7 5 0 8 2 6 3 9 1]
22,199804,[0 5 9 6 4 1 2 8 3 7],1551680,[4 2 5 9 0 7 3 6 1 8]
23,225296,[0 6 5 7 9 3 2 4 1 8],1765549,[4 8 7 2 0 9 5 1 6 3]
24,288907,[0 8 2 4 3 6 9 1 7 5],1544448,[4 2 3 6 0 7 1 5 8 9]
25,132818,[0 4 3 5 6 9 1 7 2 8],1776997,[4 9 0 6 1 3 7 2 8 5]
26,107141,[0 3 7 2 8 9 1 6 5 4],1617374,[4 5 0 9 3 1 7 6 2 8]
27,346959,[0 9 5 7 8 2 4 3 6 1],1821048,[5 0 2 4 3 7 1 6 8 9]
28,228077,[0 6 7 2 8 5 1 9 4 3],1826812,[5 0 3 6 2 7 1 9 4 8]
29,232338,[0 6 8 1 7 2 9 3 4 5],1848750,[5 0 8 7 6 2 3 1 4 9]
30,266793,[0 7 5 9 4 2 3 6 8 1],1728368,[4 7 8 9 3 0 2 5 1 6]
31,54114,[0 2 4 8 1 9 7 3 5 6],1701994,[4 7 1 6 9 2 3 8 0 5]
32,131915,[0 4 3 2 5 6 7 9 8 1],1780061,[4 9 1 2 3 8 0 7 6 5]
33,205187,[0 6 1 7 9 8 3 5 4 2],1752491,[4 8 3 7 0 1 5 9 6 2]
34,230646,[0 6 7 8 3 1 4 2 5 9],1789498,[4 9 3 0 5 6 2 8 1 7]
35,304873,[0 8 5 4 3 7 1 2 9 6],1571009,[4 2 9 6 8 5 3 7 1 0]
36,290084,[0 8 2 5 9 3 7 4 1 6],1605213,[4 3 8 5 2 7 9 1 6 0]
37,35937,[0 1 9 2 8 5 4 6 7 3],1699800,[4 7 1 2 9 0 3 5 6 8]
38,212853,[0 6 3 2 7 8 9 4 5 1],1521748,[4 1 7 9 5 2 0 8 3 6]
39,320958,[0 8 9 5 6 4 2 1 3 7],1813156,[4 9 8 6 1 5 0 7 2 3]
40,365643,[1 0 2 6 9 3 4 7 8 5],1603554,[4 3 8 1 0 9 7 2 5 6]
41,151883,[0 4 8 1 9 6 3 7 5 2],1780675,[4 9 1 3 0 8 7 2 6 5]
42,104042,[0 3 6 7 5 1 2 8 4 9],1748516,[4 8 2 9 3 7 6 1 0 5]
43,32713,[0 1 8 5 4 7 2 3 9 6],1661405,[4 6 1 7 5 0 2 9 8 3]
44,61696,[0 2 6 3 8 1 7 9 4 5],1588291,[4 3 5 0 9 7 8 1 6 2]
45,174243,[0 5 3 7 1 2 4 8 9 6],1837535,[5 0 6 7 1 8 9 4 3 2]
46,189343,[0 5 7 4 9 8 2 1 6 3],1686860,[4 6 8 5 9 0 7 2 1 3]
47,262948,[0 7 5 2 3 4 1 9 6 8],1616764,[4 5 0 8 6 1 2 9 3 7]
48,335043,[0 9 3 5 4 1 2 7 8 6],1659168,[4 6 1 2 5 7 0 3 8 9]
49,342783,[0 9 5 1 2 6 7 4 8 3],1578103,[4 3 1 0 8 9 5 2 7 6]
50,266895,[0 7 5 9 6 1 4 3 8 2],1530177,[4 1 9 6 2 5 3 7 8 0]
51,296286,[0 8 3 7 5 1 4 2 6 9],1548974,[4 2 5 3 6 0 8 7 1 9]
52,78510,[0 2 9 6 1 4 5 3 7 8],1536063,[4 2 0 8 5 6 7 3 9 1]
53,319964,[0 8 9 4 3 2 7 5 1 6],1530981,[4 1 9 7 3 0 8 5 6 2]
54,90791,[0 3 4 1 2 7 9 8 6 5],1611442,[4 3 9 7 0 6 2 8 1 5]
55,333106,[0 9 3 1 6 8 4 7 2 5],1704435,[4 7 2 1 3 8 0 6 9 5]
56,349733,[0 9 6 3 7 4 1 8 5 2],1568023,[4 2 9 0 7 8 3 1 6 5]
57,277250,[0 7 9 1 2 5 3 6 4 8],1631257,[4 5 3 7 6 9 0 1 8 2]
58,276454,[0 7 8 6 9 4 5 3 1 2],1706467,[4 7 2 6 0 5 9 1 8 3]
59,26204,[0 1 7 3 5 4 9 6 2 8],1605223,[4 3 8 5 2 9 1 0 7 6]
60,172066,[0 5 3 1 9 8 4 7 2 6],1550502,[4 2 5 7 3 9 1 0 6 8]
61,365002,[1 0 2 5 9 7 4 8 3 6],1880050,[5 1 7 0 3 2 6 9 4 8]
62,135033,[0 4 3 8 6 2 5 7 9 1],1801502,[4 9 6 3 0 5 7 2 1 8]
63,83645,[0 3 1 7 4 2 5 9 8 6],1858324,[5 1 0 8 2 3 4 9 6 7]
64,30276,[0 1 8 2 3 5 7 4 6 9],1560318,[4 2 7 6 0 8 3 1 5 9]
65,180759,[0 5 4 9 1 3 7 6 8 2],1797600,[4 9 5 6 7 0 1 2 3 8]
66,121842,[0 4 1 3 5 6 9 2 7 8],1863544,[5 1 2 8 3 6 7 9 0 4]
67,170958,[0 5 2 9 4 7 3 1 6 8],1635531,[4 5 6 3 7 2 0 8 9 1]
68,119737,[0 3 9 7 2 8 1 4 6 5],1711967,[4 7 3 6 8 1 9 5 2 0]
69,107032,[0 3 7 2 6 9 5 8 1 4],1576937,[4 3 0 9 2 1 7 8 6 5]
70,280078,[0 7 9 4 8 6 5 3 1 2],1544285,[4 2 3 5 9 0 1 8 7 6]
71,178357,[0 5 4 3 8 2 7 1 9 6],1870968,[5 1 4 2 7 6 0 3 8 9]
72,247805,[0 7 2 3 4 1 5 9 8 6],1661021,[4 6 1 5 9 8 0 7 3 2]
73,249521,[0 7 2 5 6 3 8 9 4 1],1584890,[4 3 2 6 1 7 0 8 5 9]
74,257851,[0 7 4 2 1 8 9 3 6 5],1698960,[4 7 1 0 8 2 3 5 6 9]
75,335177,[0 9 3 5 6 1 7 8 4 2],1631191,[4 5 3 7 6 1 2 0 9 8]
76,149708,[0 4 7 6 9 3 8 2 1 5],1532301,[4 2 0 1 5 3 9 7 8 6]
77,326662,[0 9 1 7 6 2 8 5 3 4],1701948,[4 7 1 6 8 9 3 0 2 5]
78,84105,[0 3 1 7 8 9 4 5 6 2],1556406,[4 2 6 8 7 0 3 1 5 9]
79,115628,[0 3 8 9 5 4 7 2 1 6],1763746,[4 8 6 9 3 7 1 5 0 2]
80,27168,[0 1 7 4 8 5 2 3 6 9],1711207,[4 7 3 5 8 0 2 1 9 6]
81,343347,[0 9 5 1 8 3 2 6 7 4],1704642,[4 7 2 1 6 3 9 0 5 8]
82,334079,[0 9 3 2 8 7 6 5 4 1],1664257,[4 6 2 1 5 9 0 3 8 7]
83,316069,[0 8 7 5 9 6 3 1 4 2],1726178,[4 7 8 3 2 9 0 5 1 6]
84,57453,[0 2 5 4 8 7 9 3 6 1],1860699,[5 1 2 3 4 9 0 7 8 6]
85,184316,[0 5 6 4 9 8 7 2 1 3],1554316,[4 2 6 3 8 7 0 9 1 5]
86,298585,[0 8 4 2 7 3 1 5 9 6],1637284,[4 5 6 9 0 1 2 8 3 7]
87,56621,[0 2 5 3 7 9 1 8 6 4],1867133,[5 1 3 6 2 7 0 9 8 4]
88,212219,[0 6 3 1 8 5 4 9 7 2],1628163,[4 5 3 0 6 1 2 8 9 7]
89,175613,[0 5 3 8 9 4 1 7 6 2],1856035,[5 1 0 3 8 9 7 2 6 4]
90,325983,[0 9 1 6 7 4 5 3 8 2],1535937,[4 2 0 8 3 6 5 7 9 1]
91,225969,[0 6 5 8 9 1 3 4 7 2],1784127,[4 9 1 8 7 5 3 2 6 0]
92,254736,[0 7 3 5 8 9 1 2 4 6],1716320,[4 7 5 3 8 6 1 2 0 9]
93,215333,[0 6 3 8 1 5 2 9 7 4],1611030,[4 3 9 6 5 1 2 0 7 8]
94,313412,[0 8 7 2 3 6 9 4 1 5],1620346,[4 5 1 6 3 9 2 8 0 7]
95,366704,[1 0 2 8 4 9 5 6 3 7],1799297,[4 9 6 0 1 2 7 8 5 3]
96,122534,[0 4 1 5 3 2 8 7 6 9],1606218,[4 3 8 6 9 0 7 1 2 5]
97,183869,[0 5 6 4 3 2 1 9 8 7],1709823,[4 7 3 1 8 5 6 2 9 0]
98,322759,[0 9 1 2 4 7 5 3 8 6],1590080,[4 3 5 6 2 8 1 7 0 9]
99,197924,[0 5 9 2 8 3 7 4 1 6],1824126,[5 0 2 9 6 1 4 3 7 8]
100,98339,[0 3 5 6 7 4 2 9 8 1],1543643,[4 2 3 1 9 7 5 8 6 0]
