70%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4]
85,3014,[4 1 0 5 3 2 6],1481,[2 0 3 5 6 4 1],2044,[2 6 0 1 5 3 4],2256,[3 0 6 1 2 4 5]
86,925,[1 2 5 4 0 6 3],2645,[3 5 0 1 6 4 2],1915,[2 4 6 5 0 3 1],1766,[2 3 5 4 1 0 6]
87,2502,[3 2 6 1 0 4 5],2102,[2 6 3 4 1 0 5],1198,[1 4 6 5 3 0 2],1401,[1 6 4 2 3 5 0]
88,2579,[3 4 2 1 6 5 0],3095,[4 1 5 6 3 2 0],1920,[2 5 0 1 3 4 6],3088,[4 1 5 3 6 0 2]
89,2901,[4 0 1 6 3 5 2],3678,[5 0 4 2 1 3 6],1678,[2 1 6 5 4 0 3],2887,[4 0 1 3 2 6 5]
90,1266,[1 5 3 6 0 2 4],4192,[5 4 6 2 3 0 1],3668,[5 0 3 6 2 1 4],928,[1 2 5 4 6 0 3]
91,2984,[4 0 6 2 3 1 5],1513,[2 0 5 1 3 6 4],2822,[3 6 2 4 1 0 5],1439,[1 6 5 4 3 2 0]
92,2926,[4 0 2 6 5 1 3],1469,[2 0 3 1 6 5 4],3204,[4 2 5 3 0 1 6],1790,[2 3 6 4 1 0 5]
93,2063,[2 6 0 5 4 3 1],3321,[4 3 5 1 2 6 0],2038,[2 5 6 4 3 0 1],3535,[4 6 2 1 0 5 3]
94,2601,[3 4 5 1 2 6 0],3223,[4 2 6 1 0 5 3],3574,[4 6 3 5 2 0 1],683,[0 6 4 2 5 3 1]
95,2442,[3 2 1 6 0 4 5],3635,[5 0 2 3 6 4 1],1046,[1 3 5 4 2 0 6],2369,[3 1 5 4 6 2 0]
96,1572,[2 1 0 5 3 4 6],3915,[5 2 4 0 3 6 1],1440,[2 0 1 3 4 5 6],1352,[1 6 2 3 4 0 5]
97,1678,[2 1 6 5 4 0 3],1678,[2 1 6 5 4 0 3],1849,[2 4 3 0 1 6 5],1883,[2 4 5 1 6 3 0]
98,2908,[4 0 2 1 6 3 5],1368,[1 6 3 0 2 4 5],3059,[4 1 3 2 6 5 0],3318,[4 3 5 1 0 2 6]
99,1927,[2 5 0 3 1 6 4],2094,[2 6 3 1 0 4 5],2827,[3 6 2 5 0 4 1],3941,[5 2 6 0 4 3 1]
100,1512,[2 0 5 1 3 4 6],1322,[1 6 0 2 4 3 5],3831,[5 1 6 3 2 4 0],1008,[1 3 4 0 2 5 6]
1,3118,[4 1 6 5 3 0 2],4187,[5 4 6 1 3 2 0],615,[0 6 1 4 3 5 2],3735,[5 1 0 4 3 6 2]
2,1019,[1 3 4 2 6 5 0],4402,[6 0 4 2 5 1 3],2470,[3 2 4 6 5 0 1],4131,[5 4 2 0 3 6 1]
3,2532,[3 4 0 5 1 2 6],1840,[2 4 1 5 6 0 3],1615,[2 1 4 3 0 6 5],2095,[2 6 3 1 0 5 4]
4,637,[0 6 2 4 1 5 3],1487,[2 0 3 6 5 4 1],923,[1 2 5 3 6 4 0],2008,[2 5 4 3 6 0 1]
5,2350,[3 1 4 6 5 0 2],2051,[2 6 0 3 5 4 1],646,[0 6 2 5 4 1 3],2317,[3 1 2 5 0 6 4]
6,3205,[4 2 5 3 0 6 1],2577,[3 4 2 1 5 6 0],3683,[5 0 4 2 6 3 1],2137,[2 6 5 0 1 4 3]
7,1711,[2 3 1 4 0 6 5],1453,[2 0 1 5 3 6 4],3795,[5 1 4 0 3 6 2],2484,[3 2 5 4 0 1 6]
8,626,[0 6 2 1 4 3 5],1763,[2 3 5 1 6 4 0],2597,[3 4 5 0 6 2 1],2481,[3 2 5 1 4 6 0]
9,1484,[2 0 3 6 4 1 5],943,[1 2 6 3 0 5 4],2537,[3 4 0 5 6 2 1],2592,[3 4 5 0 1 2 6]
10,3100,[4 1 6 0 5 2 3],1793,[2 3 6 4 5 1 0],2882,[4 0 1 2 5 3 6],3831,[5 1 6 3 2 4 0]
11,2181,[3 0 1 6 4 5 2],3652,[5 0 3 1 6 2 4],2012,[2 5 4 6 1 0 3],3392,[4 5 1 2 3 0 6]
12,2975,[4 0 5 6 3 2 1],3475,[4 5 6 3 0 2 1],1087,[1 4 0 3 2 6 5],1490,[2 0 4 1 5 3 6]
13,1043,[1 3 5 2 6 4 0],3397,[4 5 1 3 0 6 2],3743,[5 1 0 6 4 3 2],3112,[4 1 6 3 5 0 2]
14,3116,[4 1 6 5 2 0 3],4179,[5 4 6 0 2 3 1],3170,[4 2 3 0 5 1 6],2532,[3 4 0 5 1 2 6]
15,3476,[4 5 6 3 1 0 2],919,[1 2 5 3 0 6 4],1937,[2 5 0 4 6 3 1],4055,[5 3 4 6 2 1 0]
16,2060,[2 6 0 5 3 1 4],3403,[4 5 1 6 0 3 2],3863,[5 2 0 6 4 3 1],3708,[5 0 6 3 1 2 4]
17,1350,[1 6 2 3 0 4 5],2143,[2 6 5 1 0 4 3],2722,[3 5 4 1 6 0 2],677,[0 6 4 1 5 3 2]
18,1476,[2 0 3 5 1 4 6],1056,[1 3 6 0 2 4 5],608,[0 6 1 3 4 2 5],1963,[2 5 1 6 0 4 3]
19,417,[0 4 3 2 5 6 1],2053,[2 6 0 4 1 5 3],2852,[3 6 4 5 1 0 2],3608,[5 0 1 3 4 2 6]
20,3449,[4 5 3 2 6 1 0],2497,[3 2 6 0 1 5 4],3586,[4 6 5 1 3 0 2],2099,[2 6 3 1 5 4 0]
21,2621,[3 4 6 0 5 2 1],4303,[5 6 4 1 0 3 2],1657,[2 1 6 0 3 5 4],1722,[2 3 1 6 0 4 5]
22,1374,[1 6 3 2 0 4 5],3344,[4 3 6 1 2 0 5],3834,[5 1 6 4 0 2 3],3248,[4 3 0 2 5 1 6]
23,435,[0 4 5 1 3 6 2],2045,[2 6 0 1 5 4 3],1912,[2 4 6 3 5 0 1],898,[1 2 4 3 6 0 5]
24,3118,[4 1 6 5 3 0 2],4298,[5 6 4 0 2 1 3],2414,[3 2 0 5 4 1 6],2336,[3 1 4 2 5 0 6]
25,975,[1 3 0 5 4 6 2],1811,[2 4 0 3 6 5 1],1212,[1 5 0 4 2 3 6],3102,[4 1 6 2 0 3 5]
26,228,[0 2 6 4 1 3 5],2844,[3 6 4 2 0 1 5],2587,[3 4 2 6 0 5 1],2541,[3 4 0 6 2 5 1]
27,3589,[4 6 5 2 0 3 1],1307,[1 5 6 2 4 3 0],976,[1 3 0 5 6 2 4],3197,[4 2 5 0 6 3 1]
28,2962,[4 0 5 2 6 1 3],3478,[4 5 6 3 2 0 1],3363,[4 5 0 1 3 6 2],2314,[3 1 2 4 6 0 5]
29,2723,[3 5 4 1 6 2 0],3187,[4 2 3 6 0 5 1],2142,[2 6 5 1 0 3 4],1166,[1 4 5 3 2 0 6]
30,1386,[1 6 3 5 0 2 4],1634,[2 1 5 0 4 3 6],3966,[5 3 0 2 1 4 6],2032,[2 5 6 3 4 0 1]
31,2794,[3 6 1 2 5 0 4],2772,[3 6 0 4 1 2 5],2193,[3 0 2 4 5 6 1],2045,[2 6 0 1 5 4 3]
32,636,[0 6 2 4 1 3 5],1913,[2 4 6 3 5 1 0],2613,[3 4 5 6 1 2 0],2797,[3 6 1 4 0 5 2]
33,2246,[3 0 5 4 2 1 6],2033,[2 5 6 3 4 1 0],545,[0 5 3 4 6 2 1],1424,[1 6 5 2 3 0 4]
34,3280,[4 3 1 5 6 0 2],972,[1 3 0 5 2 4 6],3221,[4 2 6 0 5 3 1],2718,[3 5 4 1 0 2 6]
35,1656,[2 1 6 0 3 4 5],2258,[3 0 6 1 4 2 5],1464,[2 0 3 1 4 5 6],834,[1 0 6 5 2 3 4]
36,2277,[3 0 6 5 2 4 1],1942,[2 5 0 6 4 1 3],3804,[5 1 4 3 0 2 6],3163,[4 2 1 6 0 5 3]
37,1332,[1 6 0 4 2 3 5],3013,[4 1 0 5 2 6 3],747,[1 0 3 2 5 6 4],1100,[1 4 0 6 3 2 5]
38,2249,[3 0 5 4 6 2 1],3856,[5 2 0 4 6 1 3],821,[1 0 6 2 5 4 3],4088,[5 4 0 2 3 1 6]
39,500,[0 5 1 6 3 2 4],4305,[5 6 4 1 2 3 0],1875,[2 4 5 0 3 6 1],3961,[5 3 0 1 2 6 4]
40,3489,[4 6 0 2 3 5 1],1930,[2 5 0 3 6 1 4],2393,[3 1 6 4 5 2 0],2246,[3 0 5 4 2 1 6]
41,2894,[4 0 1 5 3 2 6],3243,[4 3 0 1 5 6 2],2153,[2 6 5 3 4 1 0],2715,[3 5 4 0 2 6 1]
42,2027,[2 5 6 1 4 3 0],4096,[5 4 0 3 6 1 2],2422,[3 2 0 6 5 1 4],3083,[4 1 5 2 6 3 0]
43,1246,[1 5 2 6 4 0 3],2920,[4 0 2 5 6 1 3],3415,[4 5 2 1 0 6 3],1652,[2 1 5 6 3 0 4]
44,3481,[4 6 0 1 2 5 3],1487,[2 0 3 6 5 4 1],527,[0 5 2 6 4 3 1],3228,[4 2 6 3 0 1 5]
45,2765,[3 6 0 1 5 4 2],2486,[3 2 5 4 1 0 6],2159,[2 6 5 4 3 1 0],2645,[3 5 0 1 6 4 2]
46,497,[0 5 1 4 6 3 2],3380,[4 5 0 6 2 1 3],2228,[3 0 4 6 2 1 5],2097,[2 6 3 1 4 5 0]
47,2034,[2 5 6 4 0 1 3],3502,[4 6 0 5 3 1 2],3494,[4 6 0 3 2 1 5],730,[1 0 2 4 6 3 5]
48,2627,[3 4 6 1 5 2 0],3577,[4 6 5 0 1 3 2],2900,[4 0 1 6 3 2 5],1144,[1 4 3 5 6 0 2]
49,2805,[3 6 1 5 2 4 0],2817,[3 6 2 1 4 5 0],2140,[2 6 5 0 4 1 3],2227,[3 0 4 6 1 5 2]
50,534,[0 5 3 2 1 4 6],2794,[3 6 1 2 5 0 4],877,[1 2 3 5 0 6 4],2833,[3 6 4 0 1 5 2]
