2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
10,27126,[0 1 7 4 8 2 5 3 6 9],1658378,[4 6 1 0 3 9 2 7 5 8],511166,[1 4 7 3 9 6 5 2 0 8],320496,[0 8 9 5 1 7 2 3 4 6],1139865,[3 1 4 2 0 9 6 7 8 5]
11,62779,[0 2 6 5 3 1 9 4 8 7],1692634,[4 6 9 7 8 1 2 5 0 3],487183,[1 4 0 7 6 9 3 2 8 5],366817,[1 0 2 8 5 9 3 4 7 6],1147235,[3 1 5 7 4 2 6 9 8 0]
12,66413,[0 2 7 3 4 6 1 9 8 5],1663418,[4 6 2 0 3 9 1 7 5 8],534586,[1 5 3 0 6 9 4 8 2 7],351664,[0 9 6 7 3 4 5 8 1 2],1113900,[3 0 7 1 2 6 8 4 5 9]
13,80863,[0 3 1 2 5 9 6 4 8 7],1672971,[4 6 3 9 5 2 0 7 8 1],528254,[1 5 0 8 7 2 6 4 3 9],326930,[0 9 1 8 2 5 3 6 4 7],1122040,[3 0 8 6 4 2 7 9 1 5]
14,75367,[0 2 8 9 6 1 4 3 7 5],1658871,[4 6 1 0 9 8 5 3 7 2],483237,[1 3 9 8 0 7 6 4 5 2],325051,[0 9 1 5 4 7 8 2 6 3],1162190,[3 1 8 6 0 9 5 4 2 7]
15,68214,[0 2 7 5 8 4 3 1 6 9],1702639,[4 7 1 8 6 5 2 0 9 3],501247,[1 4 5 6 2 0 7 3 9 8],341356,[0 9 4 7 1 6 2 8 3 5],1147760,[3 1 5 8 0 7 4 6 2 9]
16,69156,[0 2 7 8 1 4 6 3 5 9],1689344,[4 6 9 1 2 8 3 5 0 7],531732,[1 5 2 6 7 0 8 3 4 9],383325,[1 0 6 2 5 4 9 7 8 3],1167142,[3 1 9 6 0 2 8 7 4 5]
17,42826,[0 2 1 6 5 9 4 8 3 7],1659256,[4 6 1 2 7 0 8 9 3 5],499271,[1 4 5 0 6 7 9 8 3 2],351770,[0 9 6 7 4 3 1 5 2 8],1127513,[3 0 9 6 8 7 4 5 2 1]
18,55439,[0 2 4 9 8 7 6 5 3 1],1681652,[4 6 7 5 3 8 9 1 0 2],490880,[1 4 2 5 8 7 3 6 0 9],386172,[1 0 6 7 4 2 8 3 5 9],1155344,[3 1 7 2 6 9 4 5 0 8]
19,38495,[0 1 9 6 4 7 8 5 3 2],1709082,[4 7 3 0 8 2 9 1 5 6],514003,[1 4 7 9 8 2 6 0 5 3],336912,[0 9 3 7 8 5 1 2 4 6],1109218,[3 0 6 1 7 5 4 9 2 8]
20,68283,[0 2 7 5 9 1 3 6 8 4],1669068,[4 6 3 1 0 9 7 2 5 8],481366,[1 3 9 5 6 2 8 7 0 4],322823,[0 9 1 2 5 3 8 7 6 4],1104904,[3 0 5 2 7 6 8 9 1 4]
21,25284,[0 1 7 2 3 8 6 4 5 9],1726403,[4 7 8 3 6 5 1 9 2 0],510404,[1 4 7 2 9 3 8 5 0 6],371355,[1 0 3 7 8 6 2 5 9 4],1169060,[3 1 9 8 6 0 7 4 2 5]
22,10276,[0 1 4 2 5 8 3 9 6 7],1696377,[4 7 0 6 1 5 3 8 9 2],512850,[1 4 7 8 2 6 9 0 3 5],373595,[1 0 4 2 9 5 6 8 7 3],1103768,[3 0 5 1 2 4 7 8 6 9]
23,44031,[0 2 1 8 3 9 6 5 7 4],1663089,[4 6 1 9 8 0 3 5 7 2],521662,[1 4 9 5 6 0 8 7 2 3],332578,[0 9 2 8 7 4 3 6 1 5],1134912,[3 1 2 4 5 8 0 6 7 9]
24,64649,[0 2 6 8 7 5 4 9 3 1],1669033,[4 6 3 1 0 8 2 5 9 7],491742,[1 4 2 6 9 8 3 0 5 7],390244,[1 0 7 5 2 3 4 9 6 8],1107767,[3 0 5 8 6 2 9 7 4 1]
25,47835,[0 2 3 6 5 8 1 7 9 4],1726809,[4 7 8 5 2 0 3 6 9 1],484845,[1 4 0 3 6 5 9 7 8 2],367467,[1 0 2 9 5 4 3 7 8 6],1148289,[3 1 5 8 9 0 4 6 7 2]
26,52885,[0 2 4 6 5 8 7 1 9 3],1693315,[4 6 9 8 5 7 3 0 2 1],522981,[1 4 9 7 3 0 8 5 6 2],331452,[0 9 2 7 4 1 6 3 5 8],1118416,[3 0 7 9 4 1 6 8 2 5]
27,43046,[0 2 1 6 8 7 5 4 3 9],1721732,[4 7 6 5 1 8 9 2 0 3],519729,[1 4 9 0 8 2 5 6 7 3],364658,[1 0 2 5 6 9 3 7 4 8],1130236,[3 1 0 4 8 7 2 9 5 6]
28,33686,[0 1 8 6 7 5 4 3 2 9],1725616,[4 7 8 2 6 0 5 9 1 3],534598,[1 5 3 0 6 9 8 7 2 4],330237,[0 9 2 5 6 8 7 3 4 1],1100047,[3 0 4 2 9 1 6 5 8 7]
29,29491,[0 1 7 8 9 5 6 2 4 3],1664986,[4 6 2 3 5 9 1 8 0 7],479635,[1 3 9 2 0 8 7 4 6 5],351045,[0 9 6 5 4 2 8 3 7 1],1136563,[3 1 2 6 7 4 9 0 8 5]
30,70438,[0 2 7 9 6 8 5 4 1 3],1722130,[4 7 6 5 9 0 2 8 1 3],499985,[1 4 5 2 6 7 8 9 3 0],376678,[1 0 4 8 2 9 7 6 3 5],1161413,[3 1 8 5 0 6 2 9 7 4]
31,80048,[0 2 9 8 3 1 5 6 4 7],1691427,[4 6 9 5 1 2 0 7 8 3],543967,[1 5 4 9 6 0 3 2 8 7],385806,[1 0 6 5 9 2 4 3 7 8],1137771,[3 1 2 8 4 6 0 7 9 5]
32,10059,[0 1 3 9 8 7 2 5 6 4],1716441,[4 7 5 3 9 6 1 2 8 0],548621,[1 5 6 8 9 7 0 4 3 2],355680,[0 9 7 5 1 2 3 4 6 8],1143078,[3 1 4 8 6 7 2 0 5 9]
33,52160,[0 2 4 5 6 8 3 7 1 9],1699301,[4 7 1 2 0 9 3 8 6 5],492516,[1 4 2 8 0 5 7 3 6 9],337439,[0 9 3 8 5 7 6 4 2 1],1121590,[3 0 8 5 7 4 9 6 1 2]
34,45359,[0 2 1 9 8 7 6 5 4 3],1669442,[4 6 3 1 8 0 2 7 5 9],508110,[1 4 6 8 7 2 3 0 5 9],385007,[1 0 6 4 8 3 9 7 5 2],1158447,[3 1 7 8 9 5 4 2 6 0]
35,64873,[0 2 6 9 1 7 3 4 8 5],1656962,[4 6 0 8 3 1 2 7 5 9],505851,[1 4 6 3 7 5 0 8 9 2],389362,[1 0 7 3 8 6 4 9 2 5],1170345,[3 2 0 4 6 9 5 7 8 1]
36,73218,[0 2 8 5 7 1 9 3 4 6],1707080,[4 7 2 6 9 5 1 3 0 8],527537,[1 5 0 7 8 2 6 9 4 3],364543,[1 0 2 5 4 9 6 3 8 7],1121446,[3 0 8 5 6 2 9 7 1 4]
37,64413,[0 2 6 8 4 7 9 3 5 1],1721113,[4 7 6 3 2 8 0 1 9 5],543513,[1 5 4 8 9 2 3 6 7 0],327416,[0 9 1 8 6 4 3 5 2 7],1148635,[3 1 5 9 2 8 7 0 6 4]
38,18368,[0 1 5 7 6 2 4 8 3 9],1707685,[4 7 2 8 6 5 3 0 9 1],479537,[1 3 9 2 0 4 7 8 6 5],340889,[0 9 4 6 3 7 5 8 2 1],1102387,[3 0 4 8 1 6 9 2 7 5]
39,38928,[0 1 9 7 2 5 3 4 6 8],1664220,[4 6 2 1 5 7 8 0 3 9],494119,[1 4 3 0 5 8 6 2 9 7],356560,[0 9 7 6 2 3 5 8 1 4],1126883,[3 0 9 6 1 7 4 8 5 2]
40,55951,[0 2 5 1 8 4 6 3 9 7],1712171,[4 7 3 8 0 1 5 9 6 2],510011,[1 4 7 2 5 0 6 9 8 3],331177,[0 9 2 6 8 7 1 3 5 4],1126763,[3 0 9 5 8 6 2 7 4 1]
41,33340,[0 1 8 6 3 9 2 7 4 5],1706643,[4 7 2 6 3 0 1 8 9 5],504711,[1 4 6 0 9 8 5 3 7 2],328049,[0 9 2 1 6 7 5 8 4 3],1164167,[3 1 8 9 7 2 6 5 4 0]
42,58386,[0 2 5 7 1 6 9 3 4 8],1660496,[4 6 1 5 2 7 3 8 0 9],513047,[1 4 7 8 5 2 9 6 3 0],344363,[0 9 5 3 2 7 4 8 6 1],1122841,[3 0 8 7 5 1 2 4 9 6]
43,10432,[0 1 4 2 6 9 7 8 3 5],1713547,[4 7 3 9 8 2 6 0 5 1],504674,[1 4 6 0 9 7 2 5 3 8],322834,[0 9 1 2 5 4 6 8 3 7],1156780,[3 1 7 5 6 9 0 8 2 4]
44,15277,[0 1 5 2 4 6 8 3 9 7],1703753,[4 7 2 0 3 9 6 8 5 1],486827,[1 4 0 7 2 9 5 8 6 3],356894,[0 9 7 6 5 1 4 3 2 8],1123509,[3 0 8 9 4 5 7 2 6 1]
45,63788,[0 2 6 7 5 4 9 3 1 8],1660143,[4 6 1 3 8 5 7 2 9 0],489062,[1 4 2 0 5 7 8 6 3 9],374610,[1 0 4 5 3 8 9 2 6 7],1153520,[3 1 6 9 0 7 4 5 2 8]
46,76463,[0 2 9 3 4 1 8 7 6 5],1696869,[4 7 0 6 8 3 9 2 5 1],485493,[1 4 0 5 3 8 9 6 7 2],371048,[1 0 3 7 5 2 6 8 4 9],1130423,[3 1 0 5 2 4 9 8 7 6]
47,72434,[0 2 8 4 6 7 1 5 3 9],1694045,[4 7 0 1 9 2 3 8 6 5],526382,[1 5 0 6 2 7 8 4 3 9],318631,[0 8 9 2 5 3 4 1 7 6],1118453,[3 0 7 9 4 5 1 8 6 2]
48,18008,[0 1 5 7 2 3 6 8 4 9],1692413,[4 6 9 7 3 2 0 8 5 1],510003,[1 4 7 2 5 0 3 8 9 6],349937,[0 9 6 4 1 2 7 8 5 3],1141387,[3 1 4 6 2 7 9 0 8 5]
49,23210,[0 1 6 7 3 5 2 8 4 9],1694435,[4 7 0 2 5 3 6 9 8 1],529540,[1 5 2 0 6 9 3 8 4 7],343572,[0 9 5 2 3 1 7 4 6 8],1147902,[3 1 5 8 2 9 4 0 6 7]
50,64630,[0 2 6 8 7 4 9 5 1 3],1679500,[4 6 7 1 5 9 0 8 2 3],522408,[1 4 9 6 5 3 0 2 7 8],370073,[1 0 3 5 9 8 6 7 4 2],1143118,[3 1 4 8 6 9 7 5 0 2]
51,36462,[0 1 9 3 6 8 4 2 5 7],1706946,[4 7 2 6 8 3 9 0 1 5],486519,[1 4 0 6 8 3 7 5 9 2],377386,[1 0 4 9 2 8 5 7 3 6],1122515,[3 0 8 7 1 4 5 9 6 2]
52,10162,[0 1 4 2 3 8 6 9 5 7],1708367,[4 7 2 9 6 1 8 5 3 0],521566,[1 4 9 5 3 2 8 7 0 6],373033,[1 0 4 2 3 8 5 6 9 7],1156303,[3 1 7 4 9 8 2 0 6 5]
53,30907,[0 1 8 2 9 5 7 3 6 4],1718613,[4 7 5 9 8 3 6 1 2 0],523570,[1 4 9 8 2 0 5 7 3 6],362953,[1 0 2 3 4 8 5 6 9 7],1123880,[3 0 8 9 7 5 2 4 1 6]
54,28322,[0 1 7 6 4 2 3 8 5 9],1692990,[4 6 9 8 2 1 3 0 5 7],539452,[1 5 4 0 3 7 2 9 6 8],385102,[1 0 6 4 9 2 8 7 3 5],1154141,[3 1 6 9 8 7 0 5 4 2]
55,43371,[0 2 1 7 4 6 3 8 9 5],1716593,[4 7 5 6 0 9 3 8 2 1],487000,[1 4 0 7 5 3 8 9 2 6],322041,[0 8 9 7 2 5 3 4 6 1],1131452,[3 1 0 6 5 8 9 4 2 7]
56,73446,[0 2 8 6 1 3 5 4 7 9],1718313,[4 7 5 9 3 1 2 6 8 0],496798,[1 4 3 6 9 8 7 5 0 2],374119,[1 0 4 3 7 8 5 2 9 6],1109668,[3 0 6 2 4 5 1 9 7 8]
57,36029,[0 1 9 3 2 5 4 8 7 6],1662742,[4 6 1 9 3 0 8 7 2 5],520044,[1 4 9 2 3 7 6 0 5 8],339318,[0 9 4 3 2 7 5 1 6 8],1164895,[3 1 9 0 8 5 4 2 7 6]
58,28049,[0 1 7 5 9 6 4 8 3 2],1657394,[4 6 0 8 9 5 1 3 2 7],498510,[1 4 3 9 5 2 6 0 7 8],333753,[0 9 3 2 6 4 5 7 8 1],1114414,[3 0 7 1 8 6 9 5 2 4]
59,16725,[0 1 5 4 3 6 9 7 8 2],1678527,[4 6 7 0 2 8 5 3 9 1],502725,[1 4 5 8 2 3 9 6 7 0],381714,[1 0 5 8 2 9 7 3 4 6],1101056,[3 0 4 6 2 7 5 8 1 9]
60,40890,[0 2 1 3 8 7 9 4 5 6],1664720,[4 6 2 3 0 8 5 7 1 9],478251,[1 3 8 9 2 5 0 6 7 4],335093,[0 9 3 5 4 6 1 8 7 2],1160015,[3 1 8 2 0 7 9 6 5 4]
61,70154,[0 2 7 9 4 6 1 5 3 8],1704335,[4 7 2 1 0 8 9 6 5 3],481458,[1 3 9 5 7 0 8 2 4 6],322504,[0 8 9 7 6 3 4 5 1 2],1126898,[3 0 9 6 1 8 2 5 4 7]
62,16527,[0 1 5 3 9 7 6 4 8 2],1700314,[4 7 1 3 6 2 5 9 0 8],479877,[1 3 9 2 5 8 7 4 6 0],350302,[0 9 6 4 5 1 8 7 2 3],1146780,[3 1 5 6 8 4 7 0 2 9]
63,45539,[0 2 3 1 5 7 6 9 8 4],1719650,[4 7 6 1 3 5 0 8 2 9],479036,[1 3 9 0 4 8 7 5 2 6],347398,[0 9 5 8 3 7 6 4 1 2],1130778,[3 1 0 5 7 2 9 4 6 8]
64,39363,[0 1 9 7 6 2 3 5 8 4],1655989,[4 6 0 5 9 8 3 1 7 2],538899,[1 5 3 9 4 8 0 6 7 2],330785,[0 9 2 6 4 5 7 8 3 1],1165759,[3 1 9 4 0 7 5 2 8 6]
65,29659,[0 1 7 9 3 2 8 4 6 5],1723040,[4 7 6 9 0 5 2 3 1 8],516056,[1 4 8 3 7 5 2 6 0 9],327499,[0 9 1 8 7 2 6 3 5 4],1118341,[3 0 7 9 2 5 6 1 8 4]
66,62627,[0 2 6 4 9 8 3 7 5 1],1704263,[4 7 2 1 0 3 9 8 6 5],487419,[1 4 0 7 9 8 2 5 6 3],329381,[0 9 2 4 5 8 1 7 6 3],1116278,[3 0 7 5 4 2 8 6 1 9]
67,24259,[0 1 6 8 7 2 9 3 5 4],1710127,[4 7 3 2 1 0 6 5 9 8],518352,[1 4 8 7 9 5 0 2 3 6],332468,[0 9 2 8 6 4 7 3 1 5],1153571,[3 1 6 9 2 0 5 8 7 4]
68,45510,[0 2 3 1 5 6 7 4 8 9],1724542,[4 7 8 1 2 0 9 6 3 5],496426,[1 4 3 6 5 9 2 8 0 7],332742,[0 9 3 1 2 8 5 4 6 7],1134195,[3 1 2 0 5 8 4 7 9 6]
69,20499,[0 1 6 2 5 9 3 7 8 4],1726162,[4 7 8 3 2 6 1 9 0 5],522053,[1 4 9 6 0 5 2 8 7 3],326509,[0 9 1 7 4 8 5 2 6 3],1162447,[3 1 8 6 5 0 4 2 9 7]
70,77578,[0 2 9 4 7 5 3 8 1 6],1723629,[4 7 6 9 8 2 5 1 3 0],522567,[1 4 9 6 7 5 3 2 8 0],367633,[1 0 2 9 6 7 3 4 8 5],1124339,[3 0 9 1 6 5 4 8 7 2]
71,14749,[0 1 4 9 5 8 6 2 7 3],1696301,[4 7 0 5 9 8 1 6 3 2],537076,[1 5 3 6 9 7 0 8 2 4],374152,[1 0 4 3 7 9 6 8 2 5],1101927,[3 0 4 7 5 8 6 2 9 1]
72,34463,[0 1 8 7 9 2 6 5 4 3],1705904,[4 7 2 5 1 9 3 6 0 8],492806,[1 4 2 8 5 7 6 3 0 9],329125,[0 9 2 4 1 7 6 3 8 5],1108995,[3 0 6 1 4 8 2 7 9 5]
73,26517,[0 1 7 3 8 9 6 4 5 2],1710638,[4 7 3 2 9 1 6 5 0 8],545619,[1 5 6 2 8 9 0 4 7 3],347856,[0 9 6 1 2 8 3 4 5 7],1126486,[3 0 9 5 6 2 8 7 1 4]
74,65126,[0 2 6 9 4 7 5 3 1 8],1724982,[4 7 8 1 6 9 2 0 3 5],482010,[1 3 9 6 4 7 8 0 2 5],319004,[0 8 9 3 1 4 7 5 2 6],1153080,[3 1 6 8 5 0 2 4 7 9]
75,44949,[0 2 1 9 5 6 8 4 7 3],1697134,[4 7 0 8 1 6 9 5 2 3],525065,[1 5 0 3 4 7 8 9 6 2],382929,[1 0 5 9 8 2 4 6 7 3],1098469,[3 0 2 9 6 8 5 1 7 4]
76,49479,[0 2 3 8 7 4 6 5 9 1],1697619,[4 7 0 8 6 9 1 3 5 2],546214,[1 5 6 3 7 8 9 4 0 2],345236,[0 9 5 4 3 8 7 2 1 6],1144245,[3 1 5 0 4 6 9 7 8 2]
77,82426,[0 3 1 5 6 9 4 8 2 7],1710900,[4 7 3 5 1 6 8 0 2 9],477827,[1 3 8 7 5 9 2 6 4 0],371691,[1 0 3 8 4 6 2 7 9 5],1128514,[3 0 9 8 4 2 5 7 1 6]
78,38760,[0 1 9 6 8 2 3 4 5 7],1706003,[4 7 2 5 3 8 1 9 6 0],511117,[1 4 7 3 9 2 6 0 8 5],366504,[1 0 2 8 3 5 4 6 7 9],1109031,[3 0 6 1 4 9 7 5 8 2]
79,10867,[0 1 4 3 2 7 9 5 8 6],1719180,[4 7 6 0 8 3 5 1 2 9],483322,[1 3 9 8 2 6 4 7 0 5],333878,[0 9 3 2 7 4 6 5 1 8],1127774,[3 0 9 7 4 1 6 5 2 8]
80,53954,[0 2 4 7 9 6 1 5 3 8],1659340,[4 6 1 2 7 9 0 8 3 5],485355,[1 4 0 5 2 8 3 7 9 6],387239,[1 0 6 8 7 9 5 4 3 2],1102569,[3 0 4 8 5 1 6 7 9 2]
81,63032,[0 2 6 5 7 3 4 8 1 9],1727340,[4 7 8 6 0 3 5 1 2 9],545456,[1 5 6 2 7 4 3 8 0 9],325345,[0 9 1 5 8 3 2 4 7 6],1120397,[3 0 8 4 1 7 2 9 6 5]
82,35044,[0 1 8 9 6 2 3 7 4 5],1659962,[4 6 1 3 7 0 2 8 5 9],486007,[1 4 0 6 2 3 7 5 9 8],332965,[0 9 3 1 5 7 6 2 8 4],1159450,[3 1 8 0 5 2 6 9 4 7]
83,20481,[0 1 6 2 5 8 4 7 9 3],1658100,[4 6 0 9 8 3 5 1 2 7],480944,[1 3 9 4 8 7 2 5 0 6],377484,[1 0 4 9 3 7 6 2 5 8],1141112,[3 1 4 5 9 2 6 7 0 8]
84,47443,[0 2 3 5 9 4 8 1 7 6],1674766,[4 6 5 2 0 3 9 8 1 7],509099,[1 4 7 0 2 6 5 9 8 3],371792,[1 0 3 8 5 4 6 7 2 9],1164047,[3 1 8 9 6 2 7 5 4 0]
85,43981,[0 2 1 8 3 6 7 4 9 5],1674096,[4 6 5 1 0 9 2 3 7 8],489747,[1 4 2 3 5 6 0 8 9 7],390111,[1 0 7 4 8 9 5 3 6 2],1136924,[3 1 2 7 0 5 9 6 4 8]
86,80000,[0 2 9 8 1 6 4 5 3 7],1711131,[4 7 3 5 6 2 0 8 9 1],498683,[1 4 3 9 6 7 2 8 5 0],331017,[0 9 2 6 7 4 3 5 8 1],1152070,[3 1 6 7 0 5 9 8 2 4]
87,61832,[0 2 6 3 9 4 5 7 1 8],1725898,[4 7 8 3 0 5 2 9 1 6],501332,[1 4 5 6 2 8 9 3 0 7],383546,[1 0 6 2 8 4 3 7 5 9],1101236,[3 0 4 6 5 9 8 2 1 7]
88,33844,[0 1 8 7 2 3 4 9 5 6],1682970,[4 6 7 9 2 5 8 0 1 3],501921,[1 4 5 7 0 8 3 6 9 2],343157,[0 9 5 1 6 7 2 8 4 3],1138050,[3 1 2 8 6 7 9 0 4 5]
89,11993,[0 1 4 5 7 9 6 8 3 2],1657964,[4 6 0 9 7 2 8 3 1 5],497391,[1 4 3 7 8 9 5 2 6 0],382309,[1 0 5 8 9 7 4 2 6 3],1125020,[3 0 9 2 6 1 8 5 4 7]
90,74008,[0 2 8 6 7 5 4 9 1 3],1697571,[4 7 0 8 6 3 1 5 9 2],476950,[1 3 8 6 4 5 9 7 0 2],333486,[0 9 3 2 4 1 6 5 7 8],1159578,[3 1 8 0 6 2 9 4 5 7]
91,47195,[0 2 3 5 7 4 6 9 8 1],1664233,[4 6 2 1 5 8 0 3 9 7],478510,[1 3 8 9 5 4 7 6 0 2],343468,[0 9 5 2 1 4 3 8 6 7],1127152,[3 0 9 6 4 8 5 7 1 2]
92,46369,[0 2 3 4 6 7 1 5 9 8],1655549,[4 6 0 5 3 2 1 9 8 7],521285,[1 4 9 5 0 2 3 8 7 6],384483,[1 0 6 4 2 3 5 8 9 7],1142614,[3 1 4 7 9 6 8 5 0 2]
93,11649,[0 1 4 5 3 2 7 8 9 6],1696932,[4 7 0 6 9 1 5 2 3 8],528879,[1 5 0 9 6 3 7 4 8 2],349994,[0 9 6 4 1 7 2 5 3 8],1169271,[3 1 9 8 7 6 4 2 5 0]
94,80620,[0 2 9 8 7 6 1 5 3 4],1688781,[4 6 9 0 5 1 8 3 7 2],486368,[1 4 0 6 7 2 5 8 3 9],339711,[0 9 4 3 7 8 5 2 6 1],1137470,[3 1 2 7 8 9 5 4 0 6]
95,68379,[0 2 7 5 9 8 1 4 6 3],1681445,[4 6 7 5 2 0 1 9 8 3],505467,[1 4 6 3 0 5 2 8 9 7],328942,[0 9 2 3 8 1 7 6 4 5],1170467,[3 2 0 4 7 9 5 8 6 1]
96,26818,[0 1 7 4 3 6 5 9 2 8],1682951,[4 6 7 9 2 3 8 5 1 0],498585,[1 4 3 9 5 8 2 6 7 0],368567,[1 0 3 2 9 5 8 7 6 4],1103048,[3 0 4 9 1 2 6 7 5 8]
97,22853,[0 1 6 5 8 4 2 9 7 3],1692699,[4 6 9 7 8 5 0 2 3 1],506081,[1 4 6 3 9 2 7 8 5 0],387785,[1 0 6 9 5 4 7 8 3 2],1162665,[3 1 8 6 7 9 2 4 5 0]
98,53650,[0 2 4 7 6 1 5 9 3 8],1664519,[4 6 2 1 8 9 7 5 3 0],514633,[1 4 8 0 7 6 2 3 9 5],380182,[1 0 5 6 2 3 9 8 4 7],1161623,[3 1 8 5 4 0 9 7 6 2]
99,68199,[0 2 7 5 8 3 6 4 9 1],1708784,[4 7 3 0 2 9 5 6 1 8],519628,[1 4 9 0 7 3 2 8 5 6],347638,[0 9 5 8 6 7 4 3 1 2],1121415,[3 0 8 5 6 1 7 4 9 2]
100,11167,[0 1 4 3 7 2 6 5 9 8],1708440,[4 7 2 9 8 0 1 3 5 6],484360,[1 4 0 2 8 5 7 9 3 6],363472,[1 0 2 3 8 9 6 7 4 5],1149364,[3 1 6 0 5 2 4 9 7 8]
1,62209,[0 2 6 4 5 7 1 3 9 8],1714812,[4 7 5 1 8 0 6 2 3 9],507297,[1 4 6 7 5 3 2 8 9 0],356824,[0 9 7 6 4 3 5 8 1 2],1147454,[3 1 5 7 8 0 6 4 2 9]
2,36929,[0 1 9 4 3 7 6 8 5 2],1697574,[4 7 0 8 6 3 2 1 5 9],506238,[1 4 6 5 0 8 3 2 7 9],382428,[1 0 5 9 2 8 6 3 4 7],1136413,[3 1 2 6 5 0 8 4 9 7]
3,80090,[0 2 9 8 3 5 1 6 4 7],1694322,[4 7 0 2 3 5 9 1 6 8],536808,[1 5 3 6 7 4 0 2 8 9],341671,[0 9 4 7 5 2 3 1 8 6],1149541,[3 1 6 0 7 5 8 2 9 4]
4,28214,[0 1 7 6 3 2 8 5 4 9],1698877,[4 7 1 0 6 3 8 2 9 5],479030,[1 3 9 0 4 8 6 5 2 7],366759,[1 0 2 8 5 4 7 6 9 3],1121588,[3 0 8 5 7 4 9 2 1 6]
5,59887,[0 2 5 9 3 1 6 4 8 7],1697044,[4 7 0 8 1 2 3 9 5 6],534189,[1 5 2 9 8 4 7 3 6 0],386740,[1 0 6 8 2 9 3 7 4 5],1124611,[3 0 9 1 8 6 7 2 5 4]
6,12005,[0 1 4 5 8 2 3 9 7 6],1688239,[4 6 8 9 5 3 1 0 7 2],542571,[1 5 4 7 6 3 0 8 9 2],366505,[1 0 2 8 3 5 4 6 9 7],1107385,[3 0 5 8 1 4 2 6 9 7]
7,66118,[0 2 7 1 8 9 6 5 3 4],1725799,[4 7 8 2 9 5 1 0 6 3],524805,[1 5 0 2 9 4 8 6 7 3],343421,[0 9 5 1 8 7 2 6 4 3],1127842,[3 0 9 7 4 6 2 8 1 5]
8,48363,[0 2 3 7 4 1 5 8 9 6],1721701,[4 7 6 5 1 3 8 0 9 2],519578,[1 4 9 0 6 8 2 5 3 7],357219,[0 9 7 8 1 6 2 4 5 3],1141401,[3 1 4 6 2 8 5 7 9 0]
9,65955,[0 2 7 1 6 8 3 5 9 4],1723927,[4 7 8 0 3 1 5 2 9 6],490669,[1 4 2 5 6 9 7 0 8 3],322566,[0 9 1 2 3 4 6 5 7 8],1132176,[3 1 0 7 5 9 2 4 6 8]
10,76473,[0 2 9 3 4 5 6 7 8 1],1670306,[4 6 3 2 9 1 0 7 5 8],489644,[1 4 2 3 0 6 9 7 5 8],366525,[1 0 2 8 3 5 9 6 7 4],1157809,[3 1 7 8 0 5 2 4 9 6]
11,73601,[0 2 8 6 3 4 7 9 5 1],1681868,[4 6 7 5 9 2 8 1 0 3],488622,[1 4 0 9 6 8 3 2 5 7],322310,[0 8 9 7 4 6 3 2 1 5],1150880,[3 1 6 4 5 8 2 7 0 9]
12,79850,[0 2 9 7 8 4 1 5 3 6],1704100,[4 7 2 0 8 9 1 6 3 5],477075,[1 3 8 6 5 7 0 4 9 2],363634,[1 0 2 4 3 6 7 9 5 8],1153492,[3 1 6 9 0 5 2 8 4 7]
13,27188,[0 1 7 4 8 5 9 3 2 6],1696272,[4 7 0 5 9 6 1 2 3 8],495829,[1 4 3 5 7 9 6 0 8 2],390694,[1 0 7 5 6 8 9 4 2 3],1146874,[3 1 5 6 9 2 4 8 0 7]
14,45353,[0 2 1 9 8 7 5 6 4 3],1708883,[4 7 3 0 5 8 2 9 6 1],502078,[1 4 5 7 2 9 8 6 0 3],385295,[1 0 6 5 2 8 9 7 4 3],1118921,[3 0 8 1 2 5 7 9 6 4]
15,60439,[0 2 5 9 8 6 3 1 7 4],1663989,[4 6 2 1 0 7 9 5 8 3],487434,[1 4 0 7 9 8 6 2 3 5],327992,[0 9 2 1 6 4 5 7 3 8],1159978,[3 1 8 2 0 6 5 9 4 7]
16,45115,[0 2 1 9 6 8 7 3 5 4],1669758,[4 6 3 2 0 8 5 1 7 9],543676,[1 5 4 9 0 7 2 8 3 6],378333,[1 0 5 2 6 8 9 4 7 3],1138049,[3 1 2 8 6 7 5 9 4 0]
17,78628,[0 2 9 6 3 4 1 8 5 7],1675642,[4 6 5 3 1 8 2 9 0 7],484935,[1 4 0 3 7 2 8 6 9 5],363637,[1 0 2 4 3 6 8 5 9 7],1114767,[3 0 7 2 4 8 6 5 9 1]
18,80678,[0 3 1 2 4 6 8 7 5 9],1705136,[4 7 2 3 1 6 5 8 0 9],523006,[1 4 9 7 3 2 8 6 0 5],366425,[1 0 2 7 9 5 6 8 4 3],1137333,[3 1 2 7 6 8 9 4 5 0]
19,77963,[0 2 9 5 3 7 4 8 6 1],1671173,[4 6 3 7 0 5 1 9 8 2],525433,[1 5 0 3 8 7 2 4 9 6],331493,[0 9 2 7 4 5 1 8 6 3],1126861,[3 0 9 6 1 5 7 2 8 4]
20,32240,[0 1 8 4 7 6 3 5 2 9],1677372,[4 6 5 8 7 0 3 1 2 9],493655,[1 4 2 9 6 7 8 5 3 0],387302,[1 0 6 8 9 4 5 3 2 7],1099809,[3 0 4 2 7 1 6 8 9 5]
