2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
54,15851,[0 1 5 3 2 4 7 9 8 6],1665184,[4 6 2 3 8 5 7 9 0 1],502603,[1 4 5 8 0 3 9 2 7 6],358485,[0 9 8 1 7 3 6 4 5 2],1101688,[3 0 4 7 1 8 6 9 2 5],1690396,[4 6 9 2 7 5 0 8 1 3],2109770,[5 8 2 6 1 4 0 7 3 9],1387261,[3 8 4 1 7 5 6 0 9 2],1184117,[3 2 4 9 6 7 0 8 5 1],315863,[0 8 7 5 6 1 9 4 3 2]
55,55233,[0 2 4 9 7 3 5 6 8 1],1689337,[4 6 9 1 2 8 0 3 7 5],534421,[1 5 3 0 4 7 8 2 9 6],380339,[1 0 5 6 3 7 4 9 8 2],1162343,[3 1 8 6 4 0 9 7 5 2],1696756,[4 7 0 6 5 8 1 9 2 3],2121168,[5 8 4 9 0 3 1 2 6 7],1412233,[3 9 0 2 5 7 1 4 8 6],1238445,[3 4 7 8 0 2 9 5 6 1],274294,[0 7 8 3 9 5 6 4 1 2]
56,20773,[0 1 6 2 9 3 7 4 8 5],1656684,[4 6 0 7 9 5 3 1 2 8],504018,[1 4 6 0 2 3 9 5 7 8],382369,[1 0 5 9 2 6 3 4 8 7],1139631,[3 1 4 0 8 9 6 5 7 2],1733081,[4 7 9 8 0 2 5 6 3 1],2144017,[5 9 1 3 7 8 0 2 6 4],1419562,[3 9 1 6 5 7 2 8 0 4],1210534,[3 4 0 2 5 8 9 7 1 6],320761,[0 8 9 5 4 1 2 3 7 6]
57,61646,[0 2 6 3 7 8 5 4 1 9],1692958,[4 6 9 8 1 7 5 3 0 2],502082,[1 4 5 7 3 0 2 8 6 9],369044,[1 0 3 4 7 5 9 6 2 8],1149003,[3 1 5 9 8 0 2 6 7 4],1668801,[4 6 3 0 8 7 2 5 9 1],2106677,[5 8 1 9 7 4 0 6 3 2],1429352,[3 9 4 6 1 2 5 7 0 8],1235268,[3 4 7 0 6 9 5 1 2 8],275094,[0 7 8 5 1 4 3 2 6 9]
58,58160,[0 2 5 6 8 7 3 4 1 9],1659064,[4 6 1 2 3 7 8 9 0 5],516928,[1 4 8 5 9 6 3 7 0 2],363029,[1 0 2 3 5 6 4 9 8 7],1151166,[3 1 6 4 9 0 5 2 7 8],1726009,[4 7 8 3 1 5 0 2 9 6],2101422,[5 8 0 9 4 7 2 1 3 6],1438620,[3 9 6 4 0 5 7 1 2 8],1250850,[3 5 0 2 4 8 9 1 6 7],278782,[0 7 9 3 2 1 8 6 4 5]
59,29924,[0 1 7 9 5 3 8 4 2 6],1673754,[4 6 5 0 7 9 8 1 2 3],533456,[1 5 2 8 9 4 3 6 0 7],320482,[0 8 9 5 1 6 3 7 2 4],1135913,[3 1 2 5 7 9 6 8 4 0],1666444,[4 6 2 7 5 0 1 9 3 8],2098948,[5 8 0 4 2 3 1 9 6 7],1437578,[3 9 6 1 5 8 0 4 2 7],1208511,[3 2 9 7 4 8 5 1 6 0],302058,[0 8 4 9 5 1 7 2 3 6]
60,28502,[0 1 7 6 5 4 8 3 2 9],1706479,[4 7 2 6 0 8 3 1 9 5],479130,[1 3 9 0 5 7 8 2 4 6],354493,[0 9 7 3 4 1 6 2 8 5],1113432,[3 0 6 9 4 7 1 2 5 8],1667223,[4 6 2 8 5 3 7 1 9 0],2092703,[5 7 9 1 4 0 8 6 3 2],1396461,[3 8 6 0 5 1 9 4 7 2],1198068,[3 2 7 6 9 8 4 0 1 5],263924,[0 7 5 3 6 2 9 4 1 8]
61,69224,[0 2 7 8 1 9 4 5 3 6],1671439,[4 6 3 7 2 8 1 0 9 5],545594,[1 5 6 2 8 7 0 4 3 9],368094,[1 0 3 2 5 7 6 4 8 9],1145043,[3 1 5 2 6 0 4 8 9 7],1691649,[4 6 9 5 3 0 2 7 8 1],2117365,[5 8 4 0 7 6 3 1 9 2],1415590,[3 9 0 8 1 5 7 6 2 4],1246079,[3 4 9 1 6 8 7 5 2 0],283271,[0 8 1 3 5 6 9 7 4 2]
62,33282,[0 1 8 6 3 4 9 2 5 7],1709748,[4 7 3 1 6 9 5 0 2 8],520944,[1 4 9 3 6 2 0 5 7 8],380775,[1 0 5 6 9 2 7 4 8 3],1139755,[3 1 4 0 9 8 7 2 6 5],1697702,[4 7 0 8 9 3 5 2 1 6],2144127,[5 9 1 3 8 6 4 2 7 0],1433301,[3 9 5 2 7 0 8 4 6 1],1207993,[3 2 9 6 7 5 0 1 8 4],262828,[0 7 5 2 1 4 3 9 6 8]
63,81077,[0 3 1 2 7 8 4 9 6 5],1726253,[4 7 8 3 5 2 0 9 6 1],528678,[1 5 0 9 3 7 4 2 6 8],343639,[0 9 5 2 3 7 4 1 8 6],1143399,[3 1 4 9 0 5 7 6 8 2],1700829,[4 7 1 5 2 6 9 3 8 0],2076627,[5 7 4 0 2 3 1 8 9 6],1439217,[3 9 6 4 8 2 1 5 7 0],1244239,[3 4 8 9 0 6 2 1 7 5],321426,[0 8 9 6 3 4 7 1 2 5]
64,38384,[0 1 9 6 3 8 4 5 2 7],1713372,[4 7 3 9 6 0 5 1 2 8],516349,[1 4 8 5 0 9 6 2 7 3],345705,[0 9 5 6 1 8 3 4 7 2],1124702,[3 0 9 2 1 6 7 5 4 8],1686609,[4 6 8 5 3 0 2 7 9 1],2074848,[5 7 3 6 8 2 0 1 4 9],1386633,[3 8 4 0 9 2 5 6 7 1],1243419,[3 4 8 6 9 7 0 2 5 1],290159,[0 8 2 5 9 7 6 4 3 1]
65,10977,[0 1 4 3 5 7 6 8 9 2],1709149,[4 7 3 0 8 9 5 1 6 2],476380,[1 3 8 5 6 9 0 7 2 4],322623,[0 9 1 2 3 6 7 5 8 4],1132946,[3 1 0 8 6 4 2 7 5 9],1711352,[4 7 3 5 9 1 2 6 0 8],2130929,[5 8 7 6 3 4 2 9 1 0],1443608,[3 9 7 4 0 1 5 6 2 8],1228932,[3 4 5 8 9 0 6 1 2 7],276594,[0 7 8 9 1 6 5 2 3 4]
66,56144,[0 2 5 1 9 8 4 6 3 7],1696672,[4 7 0 6 3 9 5 8 1 2],479265,[1 3 9 0 6 8 4 5 7 2],352191,[0 9 6 8 1 7 4 3 5 2],1105870,[3 0 5 4 9 6 8 7 1 2],1729098,[4 7 9 0 5 1 8 2 3 6],2098078,[5 8 0 2 9 7 6 4 1 3],1435710,[3 9 5 8 0 2 4 1 6 7],1240314,[3 4 8 0 6 9 7 1 2 5],260441,[0 7 4 6 8 2 5 9 3 1]
67,14039,[0 1 4 8 5 9 7 6 3 2],1698722,[4 7 1 0 5 2 3 8 6 9],515345,[1 4 8 2 7 5 6 9 3 0],364117,[1 0 2 4 8 5 7 3 9 6],1117962,[3 0 7 8 6 2 9 1 4 5],1735866,[4 8 0 3 9 5 7 1 2 6],2088476,[5 7 8 2 4 9 6 1 0 3],1392717,[3 8 5 2 1 9 7 4 6 0],1224197,[3 4 2 9 1 7 0 8 6 5],301482,[0 8 4 7 6 2 9 1 3 5]
68,66175,[0 2 7 1 9 5 4 3 8 6],1675320,[4 6 5 2 9 0 1 3 7 8],542143,[1 5 4 6 9 8 2 0 7 3],376166,[1 0 4 7 5 8 6 3 2 9],1159866,[3 1 8 0 9 5 7 2 4 6],1684780,[4 6 8 1 9 7 0 5 2 3],2101733,[5 8 1 0 2 6 3 9 7 4],1384036,[3 8 2 6 1 7 0 9 4 5],1197120,[3 2 7 5 8 0 1 4 6 9],257603,[0 7 4 1 8 6 3 9 5 2]
69,25234,[0 1 7 2 3 5 6 9 4 8],1691177,[4 6 9 3 8 0 5 7 2 1],493984,[1 4 3 0 2 7 8 9 5 6],318311,[0 8 9 2 1 5 7 6 4 3],1103946,[3 0 5 1 4 7 9 2 6 8],1690262,[4 6 9 2 5 3 7 1 0 8],2142772,[5 9 1 2 0 6 3 8 4 7],1434841,[3 9 5 6 8 0 1 2 7 4],1187950,[3 2 5 7 9 4 8 6 0 1],298453,[0 8 4 2 6 1 7 3 9 5]
70,33225,[0 1 8 6 2 9 4 5 7 3],1709808,[4 7 3 1 8 5 0 2 6 9],527670,[1 5 0 7 9 3 4 2 6 8],321523,[0 8 9 6 4 2 7 1 5 3],1149116,[3 1 5 9 8 7 6 2 0 4],1735758,[4 8 0 3 7 6 2 1 5 9],2105590,[5 8 1 7 3 4 9 6 0 2],1403192,[3 8 7 2 9 1 4 5 0 6],1221525,[3 4 2 5 7 1 9 6 8 0],270261,[0 7 6 5 3 1 9 4 8 2]
71,54466,[0 2 4 8 6 9 3 7 1 5],1720007,[4 7 6 1 9 2 8 5 3 0],480813,[1 3 9 4 7 6 8 2 5 0],333359,[0 9 3 1 8 7 6 5 4 2],1103096,[3 0 4 9 1 6 5 7 2 8],1720715,[4 7 6 2 9 1 3 8 5 0],2077376,[5 7 4 1 2 6 3 8 0 9],1411729,[3 9 0 1 7 5 2 4 8 6],1192131,[3 2 6 5 8 4 0 7 9 1],287434,[0 8 2 1 4 5 6 9 3 7]
72,63683,[0 2 6 7 4 8 3 9 5 1],1681494,[4 6 7 5 2 3 1 0 8 9],480715,[1 3 9 4 6 8 7 0 5 2],380707,[1 0 5 6 8 4 9 2 7 3],1152939,[3 1 6 8 2 9 0 5 7 4],1671358,[4 6 3 7 1 9 8 5 0 2],2100810,[5 8 0 7 6 4 9 1 2 3],1392648,[3 8 5 2 1 6 0 4 7 9],1252555,[3 5 0 6 7 9 8 1 4 2],277488,[0 7 9 1 4 5 2 3 6 8]
73,74695,[0 2 8 7 6 4 3 1 9 5],1708396,[4 7 2 9 6 5 0 8 1 3],541222,[1 5 4 3 8 0 9 7 2 6],375392,[1 0 4 6 5 3 7 8 2 9],1112325,[3 0 6 7 9 2 8 4 5 1],1720132,[4 7 6 2 0 5 1 9 3 8],2136776,[5 8 9 7 4 2 1 3 0 6],1413945,[3 9 0 5 7 8 2 4 6 1],1252024,[3 5 0 4 9 6 7 8 1 2],259886,[0 7 4 5 9 6 3 2 1 8]
74,43421,[0 2 1 7 4 9 3 8 6 5],1722578,[4 7 6 8 2 9 0 3 1 5],532766,[1 5 2 7 9 6 4 3 0 8],332187,[0 9 2 8 4 3 1 6 7 5],1167381,[3 1 9 6 4 0 8 5 7 2],1731005,[4 7 9 3 1 0 2 8 6 5],2085773,[5 7 6 8 9 2 0 4 3 1],1421638,[3 9 2 0 5 8 7 6 1 4],1217128,[3 4 1 6 5 8 7 9 0 2],307647,[0 8 6 1 3 7 5 4 9 2]
75,32838,[0 1 8 5 6 7 3 2 4 9],1689785,[4 6 9 1 8 3 5 7 2 0],532941,[1 5 2 8 3 0 9 6 7 4],377809,[1 0 4 9 7 5 2 3 8 6],1150112,[3 1 6 2 5 4 7 8 0 9],1699097,[4 7 1 0 9 2 6 8 5 3],2089736,[5 7 8 4 2 3 1 6 0 9],1419170,[3 9 1 6 0 5 2 7 4 8],1188364,[3 2 5 8 6 0 1 9 4 7],288597,[0 8 2 3 7 9 6 4 5 1]
76,50283,[0 2 3 9 8 1 4 6 7 5],1723080,[4 7 6 9 1 0 2 3 5 8],525937,[1 5 0 4 6 9 2 3 8 7],336769,[0 9 3 7 6 4 1 2 8 5],1108562,[3 0 5 9 7 1 2 6 4 8],1697698,[4 7 0 8 9 3 2 6 1 5],2082463,[5 7 6 1 2 9 3 0 8 4],1386046,[3 8 4 0 1 5 9 7 2 6],1235242,[3 4 7 0 6 8 2 9 1 5],255078,[0 7 3 6 2 8 4 1 5 9]
77,28827,[0 1 7 8 2 4 3 6 9 5],1679532,[4 6 7 1 8 0 5 2 3 9],491177,[1 4 2 6 3 0 8 9 7 5],369413,[1 0 3 5 2 7 4 9 8 6],1160054,[3 1 8 2 4 0 7 6 5 9],1687245,[4 6 8 7 2 1 9 3 5 0],2143477,[5 9 1 3 0 4 7 2 8 6],1436531,[3 9 6 0 2 1 5 8 7 4],1248464,[3 4 9 6 8 7 1 2 0 5],321179,[0 8 9 6 1 4 3 7 5 2]
78,15877,[0 1 5 3 2 6 8 4 9 7],1684961,[4 6 8 2 1 3 7 9 5 0],527467,[1 5 0 7 6 4 9 2 8 3],330626,[0 9 2 6 3 4 1 7 5 8],1117552,[3 0 7 8 1 9 5 6 2 4],1705764,[4 7 2 5 0 8 6 1 3 9],2092543,[5 7 9 1 2 8 3 0 6 4],1386870,[3 8 4 1 2 5 6 0 7 9],1252413,[3 5 0 6 4 8 9 2 7 1],255399,[0 7 3 6 8 2 5 4 9 1]
79,49627,[0 2 3 8 9 5 7 1 6 4],1716823,[4 7 5 6 2 9 1 0 8 3],494393,[1 4 3 0 7 9 6 8 5 2],320713,[0 8 9 5 3 6 1 2 7 4],1135081,[3 1 2 4 7 0 5 6 9 8],1704001,[4 7 2 0 8 1 3 5 9 6],2112613,[5 8 3 1 2 0 7 4 9 6],1443512,[3 9 7 2 8 1 4 5 0 6],1194111,[3 2 6 9 4 8 5 1 7 0],304316,[0 8 5 3 6 9 7 2 1 4]
80,32537,[0 1 8 5 3 2 7 9 6 4],1722318,[4 7 6 8 0 5 2 1 3 9],512370,[1 4 7 6 5 8 9 0 2 3],390402,[1 0 7 5 3 4 9 2 6 8],1168065,[3 1 9 7 2 8 4 5 6 0],1686990,[4 6 8 7 0 2 3 1 5 9],2101542,[5 8 0 9 6 7 2 1 3 4],1382898,[3 8 2 4 7 0 9 1 5 6],1205718,[3 2 9 1 6 7 4 0 5 8],265040,[0 7 5 6 1 8 3 4 2 9]
81,32553,[0 1 8 5 3 4 6 7 9 2],1659253,[4 6 1 2 7 0 8 3 9 5],543948,[1 5 4 9 3 8 6 0 2 7],390059,[1 0 7 4 8 5 3 9 6 2],1152281,[3 1 6 7 4 2 8 9 5 0],1700752,[4 7 1 5 0 9 6 8 2 3],2083338,[5 7 6 2 4 0 9 1 3 8],1419497,[3 9 1 6 5 0 7 8 4 2],1229697,[3 4 5 9 8 2 1 6 7 0],278400,[0 7 9 2 6 1 3 4 5 8]
82,31017,[0 1 8 3 2 6 5 7 9 4],1716526,[4 7 5 6 0 2 9 8 1 3],548142,[1 5 6 8 2 9 3 0 4 7],366504,[1 0 2 8 3 5 4 6 7 9],1115464,[3 0 7 4 2 6 8 9 1 5],1709833,[4 7 3 1 8 6 0 2 9 5],2086069,[5 7 6 9 1 8 3 0 4 2],1417131,[3 9 1 2 4 6 0 7 8 5],1184854,[3 2 5 0 7 8 9 6 1 4],277163,[0 7 8 9 6 4 2 5 3 1]
83,14882,[0 1 4 9 7 2 3 6 5 8],1677726,[4 6 5 9 1 0 3 2 7 8],500796,[1 4 5 3 7 2 8 0 6 9],369907,[1 0 3 5 8 6 9 2 7 4],1142226,[3 1 4 7 5 6 9 0 2 8],1710602,[4 7 3 2 9 0 1 6 5 8],2092722,[5 7 9 1 4 2 8 0 3 6],1446764,[3 9 8 0 4 2 7 5 1 6],1208089,[3 2 9 6 8 4 0 1 7 5],253386,[0 7 3 2 9 5 8 1 4 6]
84,59650,[0 2 5 8 9 1 4 7 3 6],1711425,[4 7 3 5 9 8 1 2 6 0],537461,[1 5 3 7 4 9 0 8 6 2],323570,[0 9 1 3 5 6 2 7 4 8],1141278,[3 1 4 6 0 8 5 2 7 9],1696878,[4 7 0 6 8 5 2 1 3 9],2127577,[5 8 7 0 9 6 1 2 4 3],1417628,[3 9 1 2 8 5 7 4 0 6],1251902,[3 5 0 4 8 6 7 2 1 9],308012,[0 8 6 1 7 5 9 3 2 4]
85,60479,[0 2 5 9 8 7 6 4 3 1],1697492,[4 7 0 8 5 6 9 2 1 3],493876,[1 4 2 9 8 6 0 7 3 5],351015,[0 9 6 5 4 1 7 3 8 2],1130652,[3 1 0 5 6 2 8 4 7 9],1678536,[4 6 7 0 2 9 1 3 5 8],2105738,[5 8 1 7 4 9 0 3 2 6],1422614,[3 9 2 1 8 0 6 5 4 7],1220619,[3 4 2 1 5 9 0 7 8 6],273432,[0 7 8 2 6 5 1 3 4 9]
86,34073,[0 1 8 7 3 9 5 6 4 2],1690120,[4 6 9 2 3 1 7 8 0 5],531487,[1 5 2 6 3 0 7 4 9 8],384761,[1 0 6 4 5 3 8 9 7 2],1141390,[3 1 4 6 2 7 9 8 0 5],1668739,[4 6 3 0 8 1 9 2 7 5],2088906,[5 7 8 3 1 4 9 0 2 6],1416390,[3 9 1 0 4 5 6 2 7 8],1232235,[3 4 6 5 2 8 0 7 9 1],304652,[0 8 5 4 1 7 9 3 2 6]
87,70338,[0 2 7 9 6 1 8 3 4 5],1709839,[4 7 3 1 8 6 2 0 9 5],495850,[1 4 3 5 8 0 6 9 2 7],324430,[0 9 1 4 6 5 8 7 2 3],1120537,[3 0 8 4 2 9 1 5 7 6],1692220,[4 6 9 7 1 8 0 5 2 3],2144898,[5 9 1 6 0 2 8 3 4 7],1403975,[3 8 7 4 9 5 6 2 1 0],1192646,[3 2 6 7 4 8 5 1 0 9],284189,[0 8 1 4 7 3 2 9 6 5]
88,70147,[0 2 7 9 4 5 8 1 6 3],1672475,[4 6 3 8 9 1 2 7 5 0],547814,[1 5 6 7 9 0 4 3 2 8],338264,[0 9 4 1 7 8 3 5 2 6],1163445,[3 1 8 7 9 2 6 4 5 0],1716088,[4 7 5 3 2 8 6 9 0 1],2106117,[5 8 1 9 0 7 6 3 4 2],1433297,[3 9 5 2 7 0 6 8 4 1],1231102,[3 4 6 1 9 0 8 7 2 5],275191,[0 7 8 5 2 3 4 1 9 6]
89,79924,[0 2 9 8 1 3 4 7 5 6],1669085,[4 6 3 1 2 0 5 9 8 7],543967,[1 5 4 9 6 0 3 2 8 7],324064,[0 9 1 4 2 6 7 8 3 5],1159357,[3 1 8 0 4 5 7 2 9 6],1727179,[4 7 8 5 9 0 6 1 3 2],2095383,[5 7 9 6 1 3 4 2 8 0],1386323,[3 8 4 0 5 7 2 9 6 1],1214166,[3 4 0 9 5 1 6 2 7 8],313137,[0 8 7 1 9 4 3 5 6 2]
90,70560,[0 2 8 1 3 4 5 6 7 9],1681168,[4 6 7 3 9 5 2 8 0 1],481109,[1 3 9 5 2 4 0 8 7 6],320598,[0 8 9 5 2 6 3 1 4 7],1117517,[3 0 7 8 1 6 2 9 5 4],1724512,[4 7 8 1 0 9 5 6 2 3],2094632,[5 7 9 4 1 2 3 6 0 8],1392159,[3 8 5 1 6 2 7 4 9 0],1214678,[3 4 1 0 2 6 8 7 5 9],290829,[0 8 2 6 9 4 7 3 5 1]
91,29267,[0 1 7 8 5 9 3 6 4 2],1717759,[4 7 5 8 6 3 1 0 9 2],518571,[1 4 8 9 2 5 0 6 7 3],332818,[0 9 3 1 4 6 5 8 2 7],1127863,[3 0 9 7 4 8 2 1 6 5],1671546,[4 6 3 7 5 2 9 0 1 8],2133400,[5 8 9 2 0 3 6 7 1 4],1428307,[3 9 4 2 7 5 8 0 6 1],1216016,[3 4 1 2 9 6 5 7 0 8],318035,[0 8 9 1 6 3 4 7 5 2]
92,57829,[0 2 5 6 3 9 7 1 8 4],1702663,[4 7 1 8 6 9 2 0 5 3],516936,[1 4 8 5 9 7 0 2 3 6],361561,[0 9 8 6 2 1 3 4 7 5],1120676,[3 0 8 4 5 9 7 2 1 6],1703764,[4 7 2 0 5 1 3 9 6 8],2108683,[5 8 2 3 7 1 9 0 6 4],1445659,[3 9 7 6 8 0 5 1 4 2],1187826,[3 2 5 7 8 4 9 0 1 6],283981,[0 8 1 4 5 6 7 2 9 3]
93,30815,[0 1 8 2 7 6 9 5 4 3],1717637,[4 7 5 8 3 6 0 9 2 1],477675,[1 3 8 7 4 6 0 5 9 2],352959,[0 9 7 1 3 4 6 5 8 2],1109049,[3 0 6 1 5 2 7 8 9 4],1694166,[4 7 0 2 1 3 6 5 8 9],2122095,[5 8 6 0 3 1 7 4 9 2],1416692,[3 9 1 0 6 7 8 4 2 5],1206331,[3 2 9 4 5 7 8 0 6 1],254179,[0 7 3 5 1 2 9 4 8 6]
94,36389,[0 1 9 3 6 4 2 8 7 5],1676426,[4 6 5 7 2 1 0 8 3 9],497473,[1 4 3 7 9 6 0 2 8 5],347542,[0 9 5 8 6 1 7 4 2 3],1108627,[3 0 5 9 7 4 8 1 6 2],1697860,[4 7 0 9 1 8 2 6 3 5],2117980,[5 8 4 1 6 9 0 7 2 3],1405335,[3 8 7 6 9 0 4 2 5 1],1217092,[3 4 1 6 5 7 0 9 2 8],253095,[0 7 3 2 6 1 8 5 9 4]
95,42309,[0 2 1 5 8 6 9 4 7 3],1660093,[4 6 1 3 8 0 7 2 9 5],479304,[1 3 9 0 7 4 2 5 6 8],390414,[1 0 7 5 3 6 4 2 8 9],1152523,[3 1 6 7 8 2 9 0 5 4],1684627,[4 6 8 1 7 3 9 0 5 2],2126304,[5 8 6 9 1 2 0 3 4 7],1436089,[3 9 5 8 4 2 0 1 7 6],1216451,[3 4 1 5 7 0 6 9 8 2],297346,[0 8 3 9 7 6 2 5 1 4]
96,37727,[0 1 9 5 4 3 8 7 6 2],1722847,[4 7 6 8 9 0 2 1 5 3],481601,[1 3 9 5 8 2 6 7 4 0],361206,[0 9 8 5 6 1 3 2 4 7],1110953,[3 0 6 4 9 8 5 7 2 1],1668687,[4 6 3 0 7 8 5 2 9 1],2083390,[5 7 6 2 4 3 9 8 0 1],1424573,[3 9 2 6 5 4 0 8 7 1],1205741,[3 2 9 1 6 8 0 7 5 4],288734,[0 8 2 4 1 3 7 6 5 9]
97,54867,[0 2 4 9 3 5 1 7 8 6],1666752,[4 6 2 7 9 5 0 1 3 8],496598,[1 4 3 6 8 2 7 5 0 9],323036,[0 9 1 2 6 8 7 4 3 5],1113139,[3 0 6 9 1 2 8 4 7 5],1678978,[4 6 7 0 9 3 2 8 1 5],2113852,[5 8 3 2 9 4 0 7 1 6],1387363,[3 8 4 1 9 2 7 0 6 5],1211095,[3 4 0 5 1 7 6 2 9 8],278012,[0 7 9 2 1 6 8 4 3 5]
98,78972,[0 2 9 6 7 1 5 3 4 8],1698830,[4 7 1 0 5 9 6 3 2 8],497822,[1 4 3 8 5 6 7 2 0 9],351668,[0 9 6 7 3 4 8 2 1 5],1134588,[3 1 2 0 8 9 6 4 5 7],1717951,[4 7 5 9 0 2 3 1 8 6],2093580,[5 7 9 2 6 3 4 0 1 8],1426746,[3 9 4 0 6 5 8 1 2 7],1183422,[3 2 4 8 6 9 1 0 5 7],305821,[0 8 5 6 7 3 4 1 9 2]
99,28690,[0 1 7 6 9 2 4 8 3 5],1695306,[4 7 0 3 6 5 9 1 2 8],514339,[1 4 8 0 5 2 9 3 7 6],326750,[0 9 1 7 6 8 4 3 2 5],1138364,[3 1 2 9 0 5 8 6 4 7],1712906,[4 7 3 9 0 2 1 6 5 8],2138583,[5 9 0 3 2 6 7 4 8 1],1406778,[3 8 9 0 7 1 6 2 4 5],1201995,[3 2 8 5 4 7 0 6 9 1],324303,[0 9 1 4 5 6 7 3 8 2]
100,21695,[0 1 6 4 2 8 9 7 5 3],1720118,[4 7 6 2 0 3 8 5 1 9],523106,[1 4 9 7 5 2 0 6 3 8],347204,[0 9 5 8 2 3 7 4 1 6],1148912,[3 1 5 9 7 2 4 6 0 8],1669215,[4 6 3 1 5 0 8 7 9 2],2138418,[5 9 0 3 1 2 8 4 6 7],1389855,[3 8 4 7 2 0 6 5 9 1],1245213,[3 4 9 0 5 7 8 2 6 1],319736,[0 8 9 4 1 5 3 6 2 7]
