99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
51,1014265,[2 8 1 3 7 4 0 5 9 6],2689017,[7 3 6 4 8 2 1 5 9 0],145795,[0 4 6 9 3 8 7 1 5 2],2969417,[8 1 6 2 3 0 7 9 5 4],1923709,[5 2 7 6 8 9 3 0 4 1],1742124,[4 8 1 6 5 7 3 0 2 9],1076903,[2 9 6 5 7 0 8 4 3 1],393706,[1 0 8 2 7 9 4 6 3 5],2777450,[7 5 9 0 4 3 1 6 2 8],1292185,[3 6 0 4 8 2 1 5 9 7],2316218,[6 3 4 5 9 8 0 2 1 7],1178754,[3 2 1 9 0 8 7 4 5 6],3042467,[8 3 4 6 5 9 1 7 2 0],1552355,[4 2 6 0 1 5 7 9 8 3],2809822,[7 6 5 3 4 0 9 8 1 2],2980386,[8 1 9 3 4 5 7 0 2 6],611327,[1 7 2 4 0 5 9 8 6 3],3024318,[8 3 0 1 5 7 4 2 6 9],2278454,[6 2 5 0 7 1 8 4 3 9],2599587,[7 1 4 8 5 2 0 6 9 3]
53,1934275,[5 2 9 7 3 8 6 0 4 1],660815,[1 8 4 0 7 6 9 5 3 2],1874442,[5 1 4 9 3 2 8 0 6 7],1492551,[4 1 0 2 9 8 6 5 7 3],2316769,[6 3 4 7 8 2 0 1 9 5],2617621,[7 1 9 3 5 4 6 0 8 2],154812,[0 4 8 7 1 2 6 3 5 9],1182397,[3 2 4 7 1 5 8 0 9 6],1431199,[3 9 4 8 6 5 1 0 7 2],245766,[0 7 1 8 4 2 5 3 6 9],322934,[0 9 1 2 6 3 7 5 4 8],3123870,[8 5 3 7 6 1 2 0 4 9],139409,[0 4 5 7 6 8 3 9 2 1],76159,[0 2 9 1 7 6 4 3 8 5],354188,[0 9 7 2 8 4 6 3 1 5],313837,[0 8 7 2 9 3 5 1 6 4],2291114,[6 2 8 5 0 7 1 4 3 9],2462436,[6 8 0 5 1 3 7 2 4 9],2277190,[6 2 4 8 7 3 9 5 0 1],1838990,[5 0 6 9 1 8 4 3 2 7]
55,3249665,[8 9 4 6 2 3 5 7 1 0],3428599,[9 4 0 2 8 6 3 1 7 5],2930978,[8 0 6 4 7 9 1 3 2 5],910373,[2 5 6 7 3 4 0 9 8 1],3237802,[8 9 2 3 7 5 1 6 0 4],2280072,[6 2 5 3 8 7 0 1 4 9],1081509,[2 9 7 5 0 4 8 3 6 1],2212416,[6 0 8 9 5 7 1 2 3 4],167712,[0 5 2 3 9 7 1 4 6 8],2438824,[6 7 3 9 1 4 5 8 0 2],2115024,[5 8 3 6 4 1 0 2 7 9],468431,[1 3 6 9 5 4 8 7 2 0],3522785,[9 6 2 8 5 3 4 7 1 0],1321562,[3 6 8 1 5 0 2 7 4 9],2871354,[7 9 1 5 8 6 4 0 2 3],2318084,[6 3 4 9 5 1 8 2 0 7],1759431,[4 8 6 0 5 9 3 2 7 1],1627900,[4 5 2 9 8 7 0 6 1 3],1081586,[2 9 7 5 1 3 0 6 4 8],1108456,[3 0 5 9 6 1 7 8 2 4]
57,1517323,[4 1 7 0 5 3 9 2 8 6],129436,[0 4 2 7 8 6 1 9 3 5],2297081,[6 2 9 7 3 1 5 8 4 0],2097566,[5 8 0 2 3 7 6 4 1 9],2094137,[5 7 9 3 4 0 6 8 2 1],3278071,[9 0 3 4 8 2 5 1 7 6],569928,[1 6 2 0 7 5 3 4 8 9],3085322,[8 4 5 1 2 0 3 7 6 9],2320849,[6 3 5 4 2 7 0 1 9 8],1346273,[3 7 4 0 8 9 5 6 2 1],711134,[1 9 6 0 7 2 5 4 3 8],2673635,[7 3 2 5 4 1 6 9 8 0],2666047,[7 3 0 9 8 1 4 2 6 5],1199503,[3 2 7 9 8 6 1 0 5 4],2285560,[6 2 7 4 3 1 8 9 0 5],829606,[2 3 6 7 1 4 9 8 0 5],3501762,[9 5 7 6 3 1 8 0 2 4],1888906,[5 1 8 7 3 9 2 6 0 4],1498570,[4 1 2 5 6 0 7 9 3 8],3165558,[8 6 4 0 5 7 2 1 3 9]
59,3313301,[9 1 2 4 7 8 0 6 5 3],3272923,[9 0 2 4 7 3 8 1 6 5],2611770,[7 1 8 2 4 6 9 0 3 5],3306984,[9 1 0 3 2 5 4 6 7 8],2634976,[7 2 3 8 6 0 5 9 1 4],576186,[1 6 3 4 2 7 9 0 5 8],1364792,[3 7 8 6 4 1 2 5 0 9],1371560,[3 8 0 1 9 6 4 5 2 7],2432228,[6 7 2 5 0 4 9 3 1 8],794663,[2 1 7 6 8 0 9 5 4 3],394198,[1 0 8 3 5 9 7 6 2 4],1695093,[4 7 0 3 2 8 9 5 6 1],2195299,[6 0 4 7 1 2 9 3 8 5],2305601,[6 3 1 5 2 4 8 9 7 0],2662245,[7 3 0 2 6 4 9 5 8 1],1498138,[4 1 2 3 8 6 5 9 0 7],2620026,[7 1 9 6 8 3 5 0 2 4],1180210,[3 2 4 1 5 0 7 9 6 8],613248,[1 7 2 6 8 4 0 3 5 9],3181501,[8 6 9 1 5 3 4 0 7 2]
61,430782,[1 2 7 5 3 9 4 0 6 8],3055762,[8 3 7 2 0 6 4 9 1 5],2031949,[5 6 3 1 0 9 7 2 8 4],2143432,[5 9 1 2 8 7 4 6 0 3],2636769,[7 2 4 1 3 0 6 8 9 5],256338,[0 7 3 9 1 2 8 4 5 6],1064273,[2 9 4 1 0 8 6 7 5 3],2290264,[6 2 8 3 9 4 5 7 0 1],2469013,[6 8 1 9 2 0 5 3 7 4],1843047,[5 0 7 6 8 4 3 2 9 1],2108801,[5 8 2 3 9 1 6 7 4 0],2364108,[6 4 7 0 3 9 5 1 2 8],3052915,[8 3 6 7 0 9 5 1 4 2],2292353,[6 2 8 7 5 9 3 4 1 0],3477924,[9 5 2 0 4 7 6 1 3 8],2398858,[6 5 3 9 7 2 1 8 0 4],695895,[1 9 3 0 6 2 7 5 8 4],1236995,[3 4 7 5 0 2 6 9 8 1],3340597,[9 1 7 6 5 2 4 0 8 3],2996015,[8 2 3 5 0 7 9 6 4 1]
63,3522898,[9 6 2 8 7 3 1 5 0 4],333641,[0 9 3 2 5 4 7 8 6 1],1191145,[3 2 6 4 5 1 0 7 9 8],2740597,[7 4 9 6 2 1 5 0 8 3],473542,[1 3 7 9 6 0 8 5 2 4],1707043,[4 7 2 6 9 1 8 0 5 3],3490614,[9 5 4 6 0 3 2 1 7 8],2484672,[6 8 4 9 7 3 0 1 2 5],1554860,[4 2 6 5 7 0 9 3 1 8],1984146,[5 4 1 7 8 3 9 0 2 6],1772933,[4 8 9 6 2 3 0 7 5 1],780947,[2 1 4 9 6 8 3 7 5 0],2682714,[7 3 5 1 9 8 6 0 2 4],953612,[2 6 7 1 4 8 9 3 0 5],2856047,[7 8 6 4 5 1 9 3 2 0],3273644,[9 0 2 5 7 3 8 4 1 6],364598,[1 0 2 5 6 4 8 7 3 9],2097339,[5 8 0 1 9 7 2 4 6 3],2656016,[7 2 8 9 6 3 1 4 0 5],2093897,[5 7 9 3 1 0 6 8 4 2]
65,3475343,[9 5 1 4 8 0 7 6 3 2],792109,[2 1 7 3 0 9 6 4 8 5],1077465,[2 9 6 7 3 8 1 4 5 0],3519224,[9 6 2 1 7 8 3 4 0 5],419728,[1 2 5 3 9 7 6 8 0 4],1729655,[4 7 9 1 2 6 8 5 3 0],2800391,[7 6 3 5 2 4 9 8 1 0],3043293,[8 3 4 7 6 5 9 1 2 0],1712174,[4 7 3 8 0 1 6 5 2 9],3216896,[8 7 6 1 9 3 2 4 0 5],2927430,[8 0 5 7 9 2 3 1 4 6],1081737,[2 9 7 5 3 4 1 6 8 0],183853,[0 5 6 4 3 1 8 2 9 7],1899632,[5 2 0 9 4 3 6 7 1 8],423924,[1 2 6 0 8 7 5 3 4 9],1072683,[2 9 5 7 8 0 1 4 6 3],297820,[0 8 4 1 6 9 2 7 3 5],1208645,[3 2 9 7 6 0 1 8 5 4],1368504,[3 7 9 4 6 1 0 2 5 8],2180995,[6 0 1 8 2 9 7 3 5 4]
67,939732,[2 6 3 5 1 0 8 4 7 9],1710354,[4 7 3 2 5 9 8 0 1 6],914666,[2 5 7 4 3 1 0 8 6 9],687154,[1 9 0 4 5 3 6 8 2 7],172362,[0 5 3 2 6 4 9 1 7 8],2597034,[7 1 4 2 9 8 6 0 3 5],1920926,[5 2 7 0 9 6 4 3 1 8],807112,[2 3 0 1 9 8 6 7 4 5],1125908,[3 0 9 4 7 5 8 2 1 6],1981840,[5 4 1 2 7 3 8 9 0 6],2447373,[6 7 5 4 0 8 9 2 3 1],3118871,[8 5 2 7 6 3 9 4 1 0],654690,[1 8 2 9 3 6 7 0 4 5],3204357,[8 7 3 6 2 9 5 1 4 0],826930,[2 3 6 0 7 1 5 9 4 8],2386883,[6 5 1 7 0 8 3 9 4 2],80852,[0 3 1 2 5 8 9 6 4 7],2892034,[7 9 5 6 4 1 2 8 0 3],3544179,[9 6 8 1 3 7 0 4 5 2],1984658,[5 4 1 8 3 9 0 6 2 7]
69,995363,[2 7 6 4 3 8 1 9 5 0],2595503,[7 1 3 9 8 0 6 5 4 2],3050921,[8 3 6 2 4 1 7 9 5 0],298013,[0 8 4 1 9 5 2 7 6 3],3499383,[9 5 7 2 1 4 6 3 8 0],173715,[0 5 3 6 2 8 1 7 9 4],3278609,[9 0 3 5 6 7 4 8 2 1],42784,[0 2 1 6 5 7 8 9 3 4],1695554,[4 7 0 3 9 6 1 5 2 8],1809081,[4 9 7 8 3 5 1 2 6 0],1780676,[4 9 1 3 0 8 7 5 2 6],3232687,[8 9 1 3 7 0 4 2 6 5],2542930,[7 0 1 5 9 2 4 8 3 6],952144,[2 6 5 9 3 4 7 8 0 1],3152983,[8 6 1 5 0 9 3 2 7 4],2697846,[7 3 9 2 0 1 5 4 6 8],1395678,[3 8 5 9 2 6 1 0 4 7],2646519,[7 2 6 0 8 3 5 4 9 1],169797,[0 5 2 7 8 9 6 3 4 1],2736317,[7 4 8 9 2 5 0 6 3 1]
71,1916333,[5 2 6 1 7 4 0 9 8 3],944379,[2 6 4 3 7 9 0 5 8 1],1374304,[3 8 0 6 7 4 5 9 1 2],2628034,[7 2 1 5 0 4 6 9 3 8],2086548,[5 7 6 9 8 4 2 0 1 3],2505415,[6 9 1 0 7 4 3 2 8 5],737280,[2 0 4 5 1 3 6 7 8 9],493523,[1 4 2 9 5 7 3 8 6 0],2519531,[6 9 3 8 2 0 4 7 5 1],2746917,[7 5 1 0 2 9 8 4 6 3],2752537,[7 5 2 0 9 8 1 3 6 4],3113073,[8 5 1 6 7 2 3 4 9 0],1405136,[3 8 7 6 4 2 1 5 0 9],363760,[1 0 2 4 5 6 8 9 3 7],832456,[2 3 7 1 4 0 8 9 5 6],725893,[2 0 1 3 5 4 8 6 9 7],2324873,[6 3 7 1 9 8 4 5 2 0],1876180,[5 1 6 2 8 9 0 7 3 4],3455043,[9 4 6 3 7 0 1 5 8 2],3001881,[8 2 4 6 1 7 3 5 9 0]
73,2376623,[6 4 9 3 8 0 7 5 2 1],1127125,[3 0 9 6 4 7 5 1 8 2],3317048,[9 1 3 2 0 4 6 7 5 8],406002,[1 2 0 6 9 4 8 3 5 7],1993177,[5 4 3 6 1 9 0 2 8 7],1873217,[5 1 4 7 8 0 6 9 3 2],3544243,[9 6 8 1 4 2 7 0 5 3],863084,[2 4 5 1 8 3 9 6 0 7],2421241,[6 7 0 3 9 1 2 4 8 5],233591,[0 6 8 3 4 5 9 7 2 1],1786301,[4 9 2 3 8 7 0 6 5 1],3266116,[9 0 1 2 4 7 3 8 5 6],2470699,[6 8 2 1 5 0 9 3 7 4],1565401,[4 2 8 6 1 0 3 5 9 7],1808017,[4 9 7 6 0 8 1 2 5 3],2352673,[6 4 2 8 5 7 0 1 9 3],592006,[1 6 7 4 2 3 9 8 0 5],2074798,[5 7 3 6 4 9 8 2 0 1],393797,[1 0 8 2 9 6 3 7 5 4],1911431,[5 2 4 1 8 6 9 7 3 0]
75,622354,[1 7 4 5 3 2 6 9 0 8],3203749,[8 7 3 5 4 9 2 0 6 1],1703681,[4 7 2 0 3 5 8 9 6 1],504283,[1 4 6 0 5 3 9 2 8 7],2553432,[7 0 3 6 4 8 1 2 5 9],242286,[0 7 1 2 6 3 5 4 8 9],1611195,[4 3 9 6 7 5 0 2 8 1],2489574,[6 8 5 9 4 2 1 0 3 7],3291899,[9 0 6 2 1 5 4 8 7 3],923261,[2 5 9 1 3 8 0 7 6 4],2867384,[7 9 0 8 3 6 2 4 1 5],1905880,[5 2 3 1 0 6 8 9 4 7],842544,[2 3 9 1 4 5 0 6 7 8],2729689,[7 4 6 5 1 3 0 2 9 8],1211633,[3 4 0 5 8 9 6 7 2 1],1440051,[3 9 6 7 0 4 1 5 8 2],1150672,[3 1 6 4 0 9 7 8 2 5],795911,[2 1 7 9 4 5 8 6 3 0],17045,[0 1 5 4 8 2 3 9 7 6],146449,[0 4 7 1 5 6 2 3 9 8]
77,1840551,[5 0 7 2 3 9 6 4 8 1],2909158,[8 0 2 3 5 9 7 6 1 4],2410289,[6 5 8 1 4 7 3 9 2 0],3495470,[9 5 6 3 7 8 2 1 0 4],828464,[2 3 6 4 7 9 1 5 0 8],2692385,[7 3 8 1 4 5 6 9 2 0],2844116,[7 8 4 2 0 9 6 3 1 5],746939,[2 0 6 3 5 7 4 9 8 1],2054183,[5 6 9 4 0 1 8 7 3 2],2030805,[5 6 2 9 4 1 8 3 7 0],2719418,[7 4 3 5 9 8 0 2 1 6],2800285,[7 6 3 5 1 8 4 0 9 2],2487343,[6 8 5 3 4 9 1 0 7 2],1908839,[5 2 3 8 0 9 7 6 4 1],1710373,[4 7 3 2 6 0 8 1 9 5],3102399,[8 4 9 3 7 1 5 2 6 0],246761,[0 7 1 9 6 3 5 8 4 2],2262498,[6 2 0 9 4 1 8 3 5 7],331886,[0 9 2 7 8 5 4 3 1 6],3223694,[8 7 9 4 2 0 5 3 1 6]
79,3146817,[8 6 0 3 5 4 2 7 9 1],532810,[1 5 2 8 0 3 6 9 4 7],1150462,[3 1 6 2 9 0 8 7 4 5],3036257,[8 3 2 5 0 1 7 9 6 4],1101427,[3 0 4 6 8 5 9 1 7 2],3008117,[8 2 5 7 9 4 0 6 3 1],1426411,[3 9 4 0 1 7 8 2 6 5],959278,[2 6 8 3 1 9 7 5 0 4],2341970,[6 4 0 7 8 3 1 5 2 9],1294826,[3 6 0 9 4 2 1 7 5 8],2841842,[7 8 3 9 0 1 2 5 4 6],2505241,[6 9 1 0 5 2 3 4 8 7],2259023,[6 2 0 3 7 1 9 8 5 4],1283814,[3 5 8 7 0 4 2 1 6 9],1524953,[4 1 8 5 9 7 3 6 2 0],546054,[1 5 6 3 4 7 2 0 8 9],1911273,[5 2 4 1 7 3 6 8 9 0],1831005,[5 0 4 3 1 6 9 7 8 2],1555475,[4 2 6 7 3 1 5 9 8 0],2554253,[7 0 3 8 5 4 1 9 6 2]
81,2731776,[7 4 8 0 1 9 2 3 5 6],1728516,[4 7 8 9 5 1 3 0 2 6],700631,[1 9 4 0 2 6 8 7 5 3],2794411,[7 6 2 4 0 8 9 1 5 3],1566639,[4 2 8 7 9 1 5 3 6 0],767217,[2 1 0 4 7 6 5 8 9 3],1580993,[4 3 1 7 8 9 5 6 2 0],2324599,[6 3 7 1 5 8 2 0 9 4],2292761,[6 2 8 9 3 1 5 7 4 0],846734,[2 4 0 1 3 5 8 7 6 9],2924236,[8 0 5 2 4 7 1 9 3 6],1754972,[4 8 5 1 3 7 9 2 0 6],1240934,[3 4 8 1 6 0 7 5 2 9],488765,[1 4 0 9 8 2 3 7 6 5],69426,[0 2 7 8 4 5 9 1 3 6],1725396,[4 7 8 2 3 1 6 0 5 9],1401516,[3 8 7 0 5 2 6 1 4 9],2338492,[6 3 9 8 7 2 0 5 1 4],2703667,[7 4 0 5 1 6 9 2 8 3],1676901,[4 6 5 8 0 1 9 3 7 2]
83,1743701,[4 8 1 9 6 7 0 5 3 2],592139,[1 6 7 4 3 5 2 9 8 0],1924809,[5 2 7 9 3 0 4 6 8 1],1077866,[2 9 6 8 0 3 1 5 4 7],458091,[1 3 4 9 2 6 0 7 8 5],1566997,[4 2 8 9 3 1 6 0 7 5],479073,[1 3 9 0 5 4 6 7 8 2],1663680,[4 6 2 0 8 1 3 5 7 9],1451651,[4 0 1 2 5 3 7 9 8 6],1811553,[4 9 8 3 0 2 5 6 7 1],1258153,[3 5 1 7 4 8 0 2 9 6],2084120,[5 7 6 3 4 8 1 2 0 9],2612787,[7 1 8 3 9 2 0 5 6 4],2644552,[7 2 5 6 9 8 3 4 0 1],1530507,[4 1 9 6 7 2 0 5 8 3],627729,[1 7 5 4 9 0 3 6 8 2],2357222,[6 4 3 7 9 2 5 1 0 8],474554,[1 3 8 2 0 7 4 6 5 9],408625,[1 2 3 0 7 5 4 6 9 8],1215640,[3 4 1 2 6 5 8 9 0 7]
85,2941712,[8 0 9 5 6 2 3 4 1 7],3235756,[8 9 2 0 1 6 3 7 4 5],301928,[0 8 4 9 3 1 5 6 2 7],2170361,[5 9 7 4 2 1 6 8 3 0],346733,[0 9 5 7 4 3 1 8 6 2],356922,[0 9 7 6 5 2 8 1 3 4],1906743,[5 2 3 4 1 7 8 6 9 0],3506519,[9 5 8 6 0 7 4 3 2 1],664012,[1 8 4 7 2 5 0 9 3 6],2850603,[7 8 5 4 1 0 2 6 9 3],2108047,[5 8 2 1 9 0 4 3 7 6],501331,[1 4 5 6 2 8 9 0 7 3],1509277,[4 1 5 6 2 3 8 0 9 7],2304570,[6 3 1 2 8 7 9 0 4 5],960549,[2 6 8 5 0 4 9 3 7 1],1373358,[3 8 0 5 4 7 2 1 6 9],1902698,[5 2 1 6 7 9 0 4 3 8],1384201,[3 8 2 6 5 0 1 4 9 7],3146264,[8 6 0 2 7 9 3 4 1 5],2193344,[6 0 4 2 3 9 5 7 1 8]
87,262777,[0 7 5 1 9 8 2 3 6 4],1419510,[3 9 1 6 5 2 4 0 7 8],681901,[1 8 9 3 0 5 6 2 7 4],926710,[2 5 9 8 0 4 7 6 1 3],3161284,[8 6 3 1 7 0 2 9 4 5],1789764,[4 9 3 0 7 6 5 1 2 8],601141,[1 6 9 2 8 4 5 0 7 3],1708683,[4 7 3 0 2 1 5 8 9 6],1632365,[4 5 3 9 1 0 2 8 7 6],3088153,[8 4 5 7 0 6 1 2 9 3],543511,[1 5 4 8 9 2 3 0 7 6],1307045,[3 6 4 2 5 0 1 9 8 7],2093840,[5 7 9 3 0 6 2 4 1 8],269652,[0 7 6 4 5 1 8 2 3 9],1337190,[3 7 1 4 2 5 6 0 8 9],1228261,[3 4 5 7 9 2 6 0 8 1],278853,[0 7 9 3 2 6 8 4 5 1],604967,[1 7 0 2 4 5 9 8 6 3],688762,[1 9 0 6 5 7 3 8 2 4],2724740,[7 4 5 6 2 0 9 3 1 8]
89,2778920,[7 5 9 2 4 6 1 3 0 8],3294128,[9 0 6 5 2 1 4 7 3 8],580576,[1 6 4 2 5 0 8 9 3 7],2341518,[6 4 0 7 1 8 3 2 5 9],3232911,[8 9 1 4 0 7 5 3 6 2],2917309,[8 0 3 7 6 9 4 1 5 2],1570624,[4 2 9 6 3 5 7 8 0 1],3580646,[9 7 6 3 0 5 4 2 1 8],3032679,[8 3 1 7 0 4 6 5 9 2],767619,[2 1 0 5 3 9 4 7 8 6],284947,[0 8 1 5 7 4 9 2 6 3],2044319,[5 6 7 4 1 9 8 3 2 0],873906,[2 4 7 3 8 5 9 0 1 6],1466798,[4 0 5 1 3 6 8 7 2 9],3498905,[9 5 7 1 4 3 6 8 2 0],2170575,[5 9 7 4 6 0 3 2 8 1],1656620,[4 6 0 7 9 1 8 3 2 5],3208081,[8 7 4 3 6 0 1 2 9 5],1893843,[5 1 9 7 3 0 2 6 8 4],1920487,[5 2 7 0 4 1 6 3 9 8]
91,3443756,[9 4 3 1 8 7 6 2 0 5],1336981,[3 7 1 2 9 5 6 0 8 4],1642652,[4 5 7 9 2 6 8 1 0 3],1442883,[3 9 7 2 0 1 4 6 8 5],1822293,[5 0 2 6 9 7 8 3 4 1],581801,[1 6 4 5 0 3 8 9 7 2],3393628,[9 3 1 4 5 2 0 8 6 7],175535,[0 5 3 8 7 6 9 4 2 1],830907,[2 3 6 9 0 4 1 7 8 5],3539418,[9 6 7 1 8 0 5 2 3 4],1149753,[3 1 6 0 9 4 5 7 8 2],2393026,[6 5 2 8 4 9 1 7 0 3],1205126,[3 2 9 0 7 6 5 4 1 8],2036359,[5 6 4 0 2 8 3 1 9 7],2717623,[7 4 3 1 5 9 2 0 8 6],2652554,[7 2 8 3 0 6 1 5 4 9],1350208,[3 7 4 9 1 6 5 8 0 2],2768977,[7 5 6 2 8 9 0 1 4 3],2432318,[6 7 2 5 1 3 8 4 0 9],2262066,[6 2 0 8 7 4 9 1 3 5]
93,2098915,[5 8 0 4 1 9 7 2 6 3],2121694,[5 8 4 9 6 3 7 2 0 1],555300,[1 5 8 2 3 6 7 0 4 9],1087391,[2 9 8 6 1 4 7 5 3 0],2727953,[7 4 6 1 8 9 3 5 2 0],644345,[1 7 9 6 8 3 4 5 2 0],3080779,[8 4 3 1 9 0 7 2 6 5],2126692,[5 8 6 9 4 2 0 7 1 3],336794,[0 9 3 7 6 5 1 4 2 8],2187928,[6 0 3 1 8 7 5 9 2 4],3548372,[9 7 0 1 3 6 8 4 2 5],533015,[1 5 2 8 3 7 9 6 4 0],1075794,[2 9 6 4 0 8 7 1 3 5],1327278,[3 6 9 2 4 7 1 0 5 8],587235,[1 6 5 4 7 8 0 3 9 2],3270620,[9 0 1 8 5 2 7 4 3 6],2055722,[5 6 9 8 1 0 2 4 3 7],1752185,[4 8 3 6 5 2 7 9 1 0],1940978,[5 3 1 0 8 9 2 6 4 7],2768290,[7 5 6 1 9 0 3 8 2 4]
95,1815718,[5 0 1 3 8 9 7 6 2 4],37241,[0 1 9 4 7 3 6 8 5 2],3420047,[9 3 7 5 0 2 8 6 4 1],3443210,[9 4 3 1 2 6 0 7 5 8],2725112,[7 4 5 6 9 1 2 3 0 8],375908,[1 0 4 7 2 6 9 5 3 8],198029,[0 5 9 3 1 4 2 8 7 6],1177006,[3 2 1 6 8 4 9 7 0 5],2675771,[7 3 2 9 4 0 5 8 6 1],1434182,[3 9 5 4 8 2 6 1 0 7],1455703,[4 0 1 8 7 9 3 2 6 5],1782868,[4 9 1 7 2 3 0 8 5 6],2424431,[6 7 1 0 3 5 9 8 4 2],376307,[1 0 4 7 6 9 3 8 5 2],929231,[2 6 0 4 7 5 9 8 3 1],2607284,[7 1 6 3 2 4 9 5 0 8],3405246,[9 3 4 6 5 0 2 1 7 8],3369510,[9 2 5 4 8 1 3 0 6 7],2511276,[6 9 2 1 8 3 5 0 4 7],1207008,[3 2 9 5 4 6 0 1 7 8]
97,208006,[0 6 2 3 9 4 8 7 1 5],700738,[1 9 4 0 3 6 5 8 2 7],761210,[2 0 9 1 4 6 3 7 5 8],2522532,[6 9 4 3 5 0 7 1 2 8],2840688,[7 8 3 5 2 4 0 1 6 9],2805024,[7 6 4 3 9 1 0 2 5 8],1961048,[5 3 7 0 8 1 4 6 2 9],2022978,[5 6 1 3 8 0 9 2 4 7],1287398,[3 5 9 4 0 2 7 6 1 8],783944,[2 1 5 6 8 9 3 4 0 7],1987648,[5 4 2 3 7 8 6 9 0 1],2586620,[7 1 2 3 6 0 9 5 4 8],2099325,[5 8 0 4 7 2 9 3 6 1],2213514,[6 0 9 2 3 8 7 1 4 5],2715503,[7 4 2 8 5 0 9 6 3 1],303830,[0 8 5 2 9 7 4 3 1 6],2378426,[6 4 9 8 2 1 0 5 3 7],753764,[2 0 7 5 9 3 8 4 1 6],900284,[2 5 3 7 4 1 9 6 0 8],1016692,[2 8 1 7 0 5 3 9 4 6]
99,308393,[0 8 6 2 3 9 5 7 4 1],1758351,[4 8 5 9 0 7 3 2 6 1],3562196,[9 7 2 6 3 8 5 1 0 4],32601,[0 1 8 5 3 7 4 6 9 2],2356493,[6 4 3 5 9 2 0 8 7 1],826106,[2 3 5 9 4 1 0 7 6 8],1077045,[2 9 6 5 8 1 7 3 4 0],2670528,[7 3 1 9 0 5 2 4 6 8],311995,[0 8 6 9 2 7 5 1 4 3],160985,[0 4 9 8 5 3 6 7 2 1],2415100,[6 5 9 1 2 8 0 7 3 4],1577209,[4 3 0 9 6 5 1 2 8 7],831202,[2 3 6 9 4 7 1 8 0 5],1026003,[2 8 4 6 0 1 3 7 9 5],3554970,[9 7 1 3 4 6 8 0 2 5],2289090,[6 2 8 1 3 7 9 0 4 5],1466112,[4 0 3 9 2 7 1 5 6 8],465419,[1 3 6 4 5 7 2 9 8 0],2093480,[5 7 9 2 4 6 1 3 0 8],525978,[1 5 0 4 7 2 9 3 6 8]
