98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
51,1147400,[3 1 5 7 6 8 2 4 0 9],3379732,[9 2 7 5 0 4 1 8 3 6],1833762,[5 0 4 8 9 2 7 1 3 6],996964,[2 7 6 8 5 0 1 9 3 4],2769272,[7 5 6 3 1 2 4 8 0 9],2613752,[7 1 8 5 2 3 4 6 0 9],646340,[1 8 0 3 7 2 9 5 4 6],559273,[1 5 8 9 6 4 0 2 7 3],1949046,[5 3 2 8 0 1 6 4 7 9],2882410,[7 9 3 8 2 0 4 6 1 5],795902,[2 1 7 9 4 5 6 3 0 8],1751568,[4 8 3 5 7 2 0 1 6 9],1327092,[3 6 9 2 1 0 7 4 5 8],3253176,[8 9 5 3 1 7 0 2 4 6],2841571,[7 8 3 6 4 5 9 0 2 1],3239352,[8 9 2 6 0 5 1 3 4 7],343626,[0 9 5 2 3 6 8 1 4 7],1210933,[3 4 0 2 9 1 7 5 8 6],2036757,[5 6 4 0 8 9 7 2 3 1],1554772,[4 2 6 5 3 7 0 9 1 8]
53,2053376,[5 6 9 2 8 3 1 4 0 7],394121,[1 0 8 3 5 4 7 9 6 2],2479075,[6 8 3 9 0 7 5 1 4 2],932612,[2 6 1 0 4 8 9 5 3 7],760734,[2 0 8 9 5 4 3 1 6 7],155703,[0 4 8 9 2 5 6 3 7 1],2001403,[5 4 7 0 8 2 9 1 6 3],2947888,[8 1 0 9 3 6 5 7 2 4],3053914,[8 3 6 9 4 1 2 7 0 5],2662944,[7 3 0 4 6 2 1 5 8 9],1984974,[5 4 1 8 9 3 2 0 6 7],584172,[1 6 4 9 3 0 7 2 5 8],917232,[2 5 7 9 8 4 0 1 3 6],142270,[0 4 6 2 7 5 9 8 1 3],1645894,[4 5 8 3 9 6 7 2 0 1],375613,[1 0 4 6 8 2 7 3 9 5],230212,[0 6 7 5 8 3 1 9 2 4],3381403,[9 2 7 8 3 1 6 0 5 4],52524,[0 2 4 5 9 7 6 1 3 8],1398154,[3 8 6 2 9 1 4 7 0 5]
55,1194035,[3 2 6 9 4 1 5 8 7 0],1869292,[5 1 3 9 2 6 0 8 4 7],3189595,[8 7 0 6 9 5 4 1 3 2],2825551,[7 8 0 5 3 2 4 1 9 6],2050794,[5 6 8 9 1 7 4 0 2 3],1078795,[2 9 7 0 3 8 6 1 5 4],3514223,[9 6 1 2 8 0 7 5 4 3],2278865,[6 2 5 1 0 7 8 9 4 3],3097904,[8 4 7 5 3 9 1 2 0 6],2850185,[7 8 5 3 4 2 6 9 1 0],3462579,[9 4 8 0 1 7 2 5 6 3],729727,[2 0 1 8 6 3 5 4 9 7],1954365,[5 3 4 8 2 1 9 6 7 0],2628081,[7 2 1 5 0 8 4 6 9 3],99101,[0 3 5 7 6 9 1 8 4 2],220541,[0 6 4 8 2 9 1 7 5 3],2017876,[5 6 0 3 7 8 1 9 2 4],388103,[1 0 7 2 3 4 9 8 6 5],983563,[2 7 4 1 0 5 9 3 8 6],54576,[0 2 4 8 7 9 1 3 5 6]
57,2844724,[7 8 4 3 0 1 2 9 5 6],1852954,[5 0 9 6 4 2 3 8 1 7],3039414,[8 3 4 0 5 6 2 1 7 9],1970361,[5 3 8 9 4 6 1 2 7 0],1197985,[3 2 7 6 9 1 0 4 8 5],1639863,[4 5 7 2 6 3 8 1 9 0],824761,[2 3 5 7 6 0 1 4 9 8],2760520,[7 5 3 8 0 2 6 9 1 4],2490257,[6 8 7 0 5 1 4 9 3 2],3071037,[8 4 1 3 2 9 7 5 6 0],1502524,[4 1 3 0 9 2 5 8 6 7],1826204,[5 0 3 4 6 2 9 7 1 8],3005733,[8 2 5 3 6 7 9 1 4 0],1282959,[3 5 8 4 9 1 6 2 7 0],1766064,[4 8 7 2 9 1 0 3 5 6],3311814,[9 1 2 0 7 5 4 3 6 8],2482589,[6 8 4 5 0 2 1 9 7 3],375045,[1 0 4 5 9 3 8 6 7 2],1558381,[4 2 7 1 5 6 8 0 9 3],3112780,[8 5 1 6 2 9 0 7 3 4]
59,936532,[2 6 1 8 7 4 0 9 3 5],1326923,[3 6 9 1 8 5 2 7 4 0],395823,[1 0 8 5 7 4 6 3 9 2],1189644,[3 2 6 0 4 8 7 1 5 9],1663639,[4 6 2 0 7 8 3 1 9 5],1963016,[5 3 7 4 2 6 1 8 0 9],2181106,[6 0 1 8 3 9 4 7 2 5],2105624,[5 8 1 7 3 9 2 4 0 6],2244910,[6 1 7 3 9 4 8 5 0 2],236602,[0 6 8 9 4 5 2 7 1 3],1057426,[2 9 1 7 5 8 3 6 0 4],1806354,[4 9 7 2 6 8 5 0 1 3],1111585,[3 0 6 5 9 2 1 4 8 7],1704297,[4 7 2 1 0 6 5 8 9 3],2685886,[7 3 5 9 2 1 8 6 0 4],545205,[1 5 6 2 3 4 9 7 8 0],2906854,[8 0 1 7 3 6 9 5 2 4],1044125,[2 8 9 1 3 0 4 7 6 5],3559257,[9 7 2 1 4 5 3 6 8 0],451450,[1 3 2 7 0 4 6 9 5 8]
61,1221700,[3 4 2 5 8 9 0 7 1 6],1049564,[2 9 0 3 7 4 8 5 1 6],700870,[1 9 4 0 5 6 8 7 2 3],276437,[0 7 8 6 9 4 1 5 3 2],2098496,[5 8 0 3 6 4 2 7 1 9],873137,[2 4 7 1 8 0 6 9 5 3],1199562,[3 2 8 0 1 5 9 4 6 7],1256318,[3 5 1 2 9 4 7 6 0 8],202063,[0 6 1 2 7 9 4 3 8 5],1250509,[3 5 0 1 8 9 6 2 7 4],182826,[0 5 6 2 9 4 8 1 3 7],743498,[2 0 5 6 7 9 1 4 3 8],1050077,[2 9 0 4 5 7 1 8 6 3],527187,[1 5 0 7 3 4 2 8 9 6],206619,[0 6 1 9 8 7 2 4 5 3],2209843,[6 0 8 4 2 3 9 1 7 5],2835594,[7 8 2 5 1 9 6 0 3 4],2869740,[7 9 1 3 6 4 5 0 2 8],1091997,[3 0 1 7 6 9 8 4 5 2],1523024,[4 1 8 2 3 9 5 6 0 7]
63,2504663,[6 9 0 8 5 1 7 4 3 2],1096211,[3 0 2 6 7 1 5 9 8 4],3506112,[9 5 8 4 3 6 0 1 2 7],2700653,[7 3 9 6 8 2 0 5 4 1],417164,[1 2 4 8 5 3 9 6 0 7],2876432,[7 9 2 6 0 3 4 5 1 8],2602695,[7 1 5 3 9 0 6 4 8 2],3560105,[9 7 2 3 5 4 6 8 1 0],1874571,[5 1 4 9 6 3 0 7 8 2],662653,[1 8 4 5 3 0 7 2 9 6],3049744,[8 3 6 0 7 4 5 9 1 2],2283325,[6 2 7 0 3 8 5 1 9 4],179522,[0 5 4 7 3 1 2 8 6 9],460019,[1 3 5 2 9 6 4 8 7 0],3574901,[9 7 5 2 0 8 1 6 4 3],1720137,[4 7 6 2 0 5 3 8 9 1],3107284,[8 5 0 4 7 1 2 9 3 6],344450,[0 9 5 3 4 6 1 7 2 8],245873,[0 7 1 8 4 9 5 6 3 2],2247734,[6 1 7 9 8 0 4 3 2 5]
65,2212047,[6 0 8 9 2 5 4 3 7 1],3397777,[9 3 2 1 0 8 4 5 7 6],2276937,[6 2 4 8 3 5 1 7 9 0],3150878,[8 6 1 2 3 4 7 5 0 9],1424643,[3 9 2 6 7 0 1 5 8 4],1287251,[3 5 9 2 8 0 4 7 6 1],1950307,[5 3 2 9 7 4 8 0 6 1],3118464,[8 5 2 7 1 3 0 4 6 9],332295,[0 9 2 8 5 1 6 4 7 3],442458,[1 2 9 7 5 0 8 3 4 6],944274,[2 6 4 3 5 9 8 0 1 7],1573610,[4 3 0 2 7 6 1 8 5 9],2106565,[5 8 1 9 6 4 3 0 7 2],2322366,[6 3 5 8 4 0 2 1 7 9],1743481,[4 8 1 9 5 0 2 3 7 6],417262,[1 2 4 8 6 0 9 7 3 5],479354,[1 3 9 0 7 6 2 5 4 8],1113189,[3 0 6 9 1 5 8 4 7 2],1075915,[2 9 6 4 1 8 7 0 5 3],1331925,[3 7 0 2 9 4 8 5 6 1]
67,3947,[0 1 2 8 5 9 4 7 6 3],2659082,[7 2 9 5 1 0 3 6 4 8],2348373,[6 4 1 9 5 7 8 2 3 0],2284151,[6 2 7 1 4 5 9 8 3 0],2786200,[7 6 0 8 5 2 4 9 1 3],497156,[1 4 3 7 5 9 8 2 0 6],505122,[1 4 6 2 7 3 9 0 5 8],2570874,[7 0 8 1 5 9 6 2 3 4],3013130,[8 2 6 7 9 3 0 4 1 5],1760494,[4 8 6 2 0 7 9 5 1 3],2800433,[7 6 3 5 2 9 4 8 1 0],3564764,[9 7 3 2 0 4 8 5 1 6],1245400,[3 4 9 0 7 2 6 8 1 5],1038310,[2 8 7 0 1 5 9 6 3 4],1580839,[4 3 1 7 6 8 2 0 9 5],2231179,[6 1 3 7 9 0 8 2 5 4],121357,[0 4 1 2 7 5 8 3 9 6],889431,[2 5 0 6 3 9 7 4 8 1],2853978,[7 8 6 1 9 0 5 2 3 4],474543,[1 3 8 2 0 6 7 5 9 4]
69,442519,[1 2 9 7 5 6 3 0 8 4],2702448,[7 4 0 2 5 6 1 3 8 9],528726,[1 5 0 9 4 2 6 3 7 8],618143,[1 7 3 6 5 0 9 8 4 2],1269470,[3 5 4 9 0 8 6 2 1 7],1886033,[5 1 8 2 4 9 6 7 3 0],3271613,[9 0 2 1 8 5 3 7 6 4],746535,[2 0 6 1 9 3 7 5 8 4],64070,[0 2 6 7 9 8 4 3 1 5],2810846,[7 6 5 4 9 3 2 1 0 8],2424258,[6 7 1 0 2 3 9 4 5 8],1790314,[4 9 3 1 6 2 5 8 0 7],3346248,[9 1 8 7 4 3 0 2 5 6],1748119,[4 8 2 7 9 5 1 0 6 3],2316913,[6 3 4 7 9 5 0 1 8 2],476414,[1 3 8 5 7 0 6 4 2 9],1705406,[4 7 2 3 6 8 5 1 0 9],1595551,[4 3 6 7 0 2 5 1 9 8],459448,[1 3 5 2 0 8 7 9 4 6],3200862,[8 7 3 0 5 9 2 1 4 6]
71,44164,[0 2 1 8 5 3 4 9 6 7],651395,[1 8 2 3 7 4 5 9 6 0],603303,[1 6 9 5 8 3 4 2 7 0],1651524,[4 5 9 6 7 3 2 0 1 8],1579316,[4 3 1 5 6 9 8 2 0 7],1830061,[5 0 4 1 8 6 7 2 9 3],1618628,[4 5 1 2 0 7 9 6 3 8],3436895,[9 4 1 8 3 6 7 5 2 0],2135711,[5 8 9 6 1 3 7 4 2 0],668835,[1 8 5 6 9 4 0 3 7 2],3116365,[8 5 2 3 1 7 6 0 9 4],1894306,[5 1 9 7 8 6 2 4 0 3],1893166,[5 1 9 6 3 2 8 7 0 4],521189,[1 4 9 3 8 2 0 7 6 5],1120152,[3 0 8 2 7 6 1 4 5 9],3327738,[9 1 5 2 8 0 7 3 4 6],1660401,[4 6 1 5 0 8 3 7 9 2],2551103,[7 0 3 2 4 1 9 8 6 5],620310,[1 7 4 0 6 3 5 2 8 9],1414113,[3 9 0 6 1 4 5 7 8 2]
73,1666754,[4 6 2 7 9 5 0 3 1 8],1511528,[4 1 5 9 3 0 6 7 2 8],2976165,[8 1 7 4 5 2 9 3 6 0],1118044,[3 0 7 8 9 1 2 6 4 5],2637045,[7 2 4 1 6 3 9 5 8 0],249040,[0 7 2 4 9 3 6 8 1 5],2168850,[5 9 7 2 1 6 8 0 3 4],676476,[1 8 7 2 5 3 6 0 4 9],163224,[0 5 1 4 8 3 2 6 7 9],1541709,[4 2 1 9 3 6 8 5 7 0],1548002,[4 2 5 1 0 3 6 8 7 9],2521235,[6 9 4 1 7 2 3 8 5 0],3433706,[9 4 1 3 0 5 2 7 6 8],3578592,[9 7 6 0 2 5 1 3 4 8],3444857,[9 4 3 5 6 0 7 8 2 1],3588642,[9 8 0 1 3 4 7 2 5 6],287560,[0 8 2 1 5 4 7 9 3 6],1670941,[4 6 3 5 8 2 7 0 9 1],1612219,[4 3 9 8 1 0 7 2 6 5],982443,[2 7 3 9 5 0 1 6 8 4]
75,1526457,[4 1 8 9 0 5 3 6 7 2],3334420,[9 1 6 5 0 8 2 7 3 4],585735,[1 6 5 2 7 0 8 4 9 3],1001089,[2 7 8 5 3 4 0 1 9 6],3056969,[8 3 7 4 6 5 2 9 1 0],3110530,[8 5 1 2 3 0 6 9 4 7],3042331,[8 3 4 6 2 7 9 0 5 1],1503927,[4 1 3 5 8 7 6 2 9 0],1031767,[2 8 5 7 0 1 4 3 9 6],3122959,[8 5 3 6 2 7 1 0 9 4],485237,[1 4 0 3 9 7 2 8 6 5],767264,[2 1 0 4 7 9 5 6 3 8],2983183,[8 1 9 7 2 6 3 0 5 4],2970707,[8 1 6 3 9 7 2 5 4 0],108313,[0 3 7 5 4 8 1 2 9 6],2853409,[7 8 6 1 0 4 2 3 9 5],3264859,[8 9 7 5 3 0 6 1 4 2],3412278,[9 3 6 0 2 7 4 1 5 8],336284,[0 9 3 7 1 4 8 5 2 6],2383372,[6 5 0 9 2 4 1 8 3 7]
77,1795951,[4 9 5 2 3 1 6 0 8 7],3342640,[9 1 8 2 5 3 6 7 0 4],2980665,[8 1 9 3 6 7 2 4 5 0],2101900,[5 8 1 0 3 9 2 7 4 6],2748464,[7 5 1 3 2 9 4 6 0 8],3310491,[9 1 0 7 8 4 2 5 6 3],1404435,[3 8 7 5 4 6 0 2 9 1],3066407,[8 4 0 3 9 2 7 6 5 1],1162235,[3 1 8 6 2 4 5 9 7 0],1164096,[3 1 8 9 6 7 0 2 4 5],698750,[1 9 3 6 4 8 5 2 0 7],2218144,[6 1 0 2 8 5 7 9 3 4],2415034,[6 5 9 1 2 3 4 8 0 7],327152,[0 9 1 8 4 3 5 6 2 7],917467,[2 5 8 0 3 6 9 1 7 4],142068,[0 4 6 2 3 9 7 1 5 8],1898167,[5 2 0 7 4 1 6 3 9 8],99465,[0 3 5 8 1 9 4 6 7 2],1936024,[5 3 0 1 9 6 7 8 2 4],2598331,[7 1 4 5 8 6 9 0 3 2]
79,85180,[0 3 1 9 4 8 2 7 5 6],1862589,[5 1 2 6 9 4 8 3 7 0],2440219,[6 7 4 1 2 0 9 3 8 5],2802964,[7 6 4 1 0 2 3 9 5 8],3421957,[9 3 7 8 5 1 4 0 6 2],1979571,[5 4 0 8 3 6 1 7 9 2],3074372,[8 4 1 9 7 5 6 2 0 3],2891292,[7 9 5 4 6 0 3 1 2 8],3410392,[9 3 5 6 4 8 2 7 0 1],1585249,[4 3 2 6 8 5 0 1 9 7],1518698,[4 1 7 3 2 9 0 6 5 8],3273046,[9 0 2 4 8 3 7 6 1 5],3309004,[9 1 0 5 8 2 3 7 4 6],416340,[1 2 4 7 3 6 8 0 5 9],2057551,[5 7 0 2 8 3 4 1 9 6],1334436,[3 7 0 8 4 2 6 1 5 9],534622,[1 5 3 0 7 2 9 8 4 6],1073114,[2 9 5 8 3 6 0 4 1 7],147182,[0 4 7 2 5 6 8 3 1 9],3478217,[9 5 2 0 8 1 6 7 4 3]
81,374903,[1 0 4 5 8 2 9 7 6 3],963365,[2 6 9 1 0 3 4 8 7 5],1339514,[3 7 1 8 4 6 0 5 2 9],166215,[0 5 1 9 8 2 6 4 7 3],2024109,[5 6 1 7 2 4 9 3 8 0],1784486,[4 9 2 0 5 7 6 3 1 8],3054945,[8 3 7 0 9 6 2 4 5 1],2480103,[6 8 4 0 5 3 7 2 9 1],2003781,[5 4 7 6 0 1 9 3 8 2],462468,[1 3 5 8 2 9 6 0 4 7],3270800,[9 0 1 8 6 5 3 4 2 7],2078389,[5 7 4 2 6 9 3 0 8 1],2867792,[7 9 1 0 2 4 5 6 3 8],1085193,[2 9 8 3 1 4 5 6 7 0],838891,[2 3 8 5 0 7 9 1 6 4],2133778,[5 8 9 2 4 3 1 7 0 6],2756781,[7 5 2 9 8 0 6 3 4 1],308132,[0 8 6 1 9 5 7 3 2 4],1704685,[4 7 2 1 6 8 5 0 9 3],963864,[2 6 9 1 7 3 0 4 5 8]
83,2216245,[6 0 9 7 1 5 4 2 8 3],3185069,[8 6 9 7 4 1 0 5 3 2],2286242,[6 2 7 5 3 0 1 8 4 9],1913743,[5 2 4 7 9 8 1 0 6 3],1127421,[3 0 9 6 8 1 7 4 5 2],749857,[2 0 6 8 4 9 1 3 7 5],1441653,[3 9 7 0 2 6 8 4 5 1],2265625,[6 2 1 5 8 3 0 4 9 7],2582153,[7 1 0 4 3 9 6 8 5 2],1078171,[2 9 6 8 3 5 7 0 4 1],1456079,[4 0 1 9 3 8 7 6 5 2],1887257,[5 1 8 4 2 0 7 9 6 3],586787,[1 6 5 3 9 8 2 7 4 0],471325,[1 3 7 5 6 8 4 0 9 2],2063485,[5 7 1 3 9 6 4 0 8 2],2930994,[8 0 6 4 7 9 5 1 2 3],2239822,[6 1 5 3 9 0 8 7 2 4],2325033,[6 3 7 2 1 4 5 8 9 0],1465912,[4 0 3 8 9 7 5 6 1 2],1620474,[4 5 1 6 7 9 8 0 2 3]
85,70908,[0 2 8 1 5 9 6 3 4 7],1222359,[3 4 2 6 8 1 7 5 9 0],953589,[2 6 7 1 4 5 9 3 8 0],380668,[1 0 5 6 8 3 2 9 4 7],670195,[1 8 5 9 6 7 4 0 3 2],3016794,[8 2 7 4 9 6 5 0 1 3],788902,[2 1 6 5 8 0 9 7 3 4],1026551,[2 8 4 6 7 3 9 5 1 0],2849358,[7 8 5 2 3 6 1 0 4 9],1841182,[5 0 7 3 2 1 9 8 4 6],3529735,[9 6 4 2 3 5 1 0 8 7],2301744,[6 3 0 7 9 2 1 4 5 8],1636535,[4 5 6 7 9 3 8 2 1 0],2869610,[7 9 1 3 5 4 0 6 2 8],1862221,[5 1 2 6 4 7 8 0 9 3],2999100,[8 2 4 0 5 6 7 1 3 9],2711780,[7 4 2 0 5 1 9 6 3 8],823585,[2 3 5 4 9 1 0 6 8 7],3061377,[8 3 9 2 7 4 1 5 6 0],2313254,[6 3 2 9 8 0 5 4 1 7]
87,3135861,[8 5 7 1 3 0 9 4 6 2],803691,[2 1 9 5 3 6 0 7 8 4],1468140,[4 0 5 3 1 7 8 2 6 9],1685499,[4 6 8 2 9 7 0 3 5 1],1269163,[3 5 4 8 7 1 9 0 6 2],2786495,[7 6 0 9 1 5 8 4 3 2],1578777,[4 3 1 2 8 6 5 7 9 0],2910392,[8 0 2 5 3 4 6 7 1 9],1310468,[3 6 5 0 1 7 9 4 2 8],953736,[2 6 7 1 5 9 0 3 4 8],3431708,[9 4 0 8 2 5 7 3 1 6],3184208,[8 6 9 5 3 0 2 4 1 7],931517,[2 6 0 8 7 5 1 9 4 3],1606733,[4 3 8 7 5 2 0 9 6 1],431753,[1 2 7 6 5 9 4 8 3 0],399884,[1 0 9 4 5 3 8 6 2 7],3128876,[8 5 4 7 3 9 6 1 0 2],2751935,[7 5 2 0 1 8 9 6 4 3],3015920,[8 2 7 3 6 5 1 4 0 9],3450417,[9 4 5 6 1 3 2 7 8 0]
89,384989,[1 0 6 4 8 3 2 9 7 5],1811889,[4 9 8 3 5 0 2 6 7 1],2174127,[5 9 8 2 4 6 3 1 7 0],2621638,[7 2 0 3 1 9 8 6 4 5],2573815,[7 0 8 5 6 3 2 1 9 4],568573,[1 6 0 8 7 2 5 3 9 4],1650355,[4 5 9 3 0 8 7 1 6 2],1423465,[3 9 2 5 0 4 1 6 8 7],169425,[0 5 2 7 3 9 4 6 8 1],673610,[1 8 6 5 4 3 0 7 2 9],1258441,[3 5 1 7 9 0 2 4 8 6],629402,[1 7 5 9 2 0 3 6 4 8],1242698,[3 4 8 5 9 7 0 2 1 6],2585256,[7 1 0 9 5 8 2 3 4 6],3410723,[9 3 5 7 0 6 2 8 4 1],1982388,[5 4 1 3 2 9 7 0 6 8],2280598,[6 2 5 4 3 9 8 7 0 1],684680,[1 8 9 6 7 4 2 3 0 5],904671,[2 5 4 6 3 9 7 1 8 0],2896134,[7 9 6 4 2 3 1 0 5 8]
91,212739,[0 6 3 2 5 9 1 7 8 4],2575847,[7 0 9 1 5 3 8 6 4 2],3083410,[8 4 3 7 5 0 2 9 1 6],1173369,[3 2 0 8 7 1 5 6 9 4],1725629,[4 7 8 2 6 1 0 9 5 3],915394,[2 5 7 6 3 1 4 9 0 8],2712990,[7 4 2 3 0 5 6 1 8 9],1907410,[5 2 3 6 1 0 7 9 4 8],1346464,[3 7 4 1 0 6 8 9 2 5],99906,[0 3 5 8 7 4 9 1 2 6],2167084,[5 9 6 8 7 0 1 4 2 3],366756,[1 0 2 8 5 4 7 3 6 9],1358285,[3 7 6 4 5 0 1 9 8 2],2526679,[6 9 5 2 1 7 3 0 8 4],452375,[1 3 2 8 4 7 9 6 5 0],1290402,[3 6 0 1 4 5 9 2 7 8],1110077,[3 0 6 2 8 7 1 9 5 4],3017227,[8 2 7 5 4 3 9 0 6 1],1014384,[2 8 1 3 9 4 0 5 6 7],336004,[0 9 3 6 7 1 2 8 4 5]
93,1890898,[5 1 9 2 3 6 4 8 0 7],3053819,[8 3 6 9 2 4 1 7 5 0],1582295,[4 3 1 9 6 7 8 5 2 0],1006587,[2 7 9 6 0 3 1 5 8 4],1274169,[3 5 6 8 7 0 2 4 9 1],200928,[0 5 9 8 1 4 2 3 6 7],3084126,[8 4 3 9 5 0 2 1 6 7],2690714,[7 3 6 9 0 5 1 4 2 8],1027661,[2 8 4 9 1 7 0 6 5 3],2202433,[6 0 5 9 8 4 1 2 7 3],3080499,[8 4 3 1 5 9 0 6 7 2],1056625,[2 9 1 6 5 3 0 4 8 7],2323658,[6 3 7 0 2 9 1 5 4 8],1430874,[3 9 4 8 1 7 6 0 2 5],3043151,[8 3 4 7 5 2 9 6 1 0],731364,[2 0 3 1 8 7 6 4 5 9],3219105,[8 7 6 4 9 5 1 2 3 0],1874864,[5 1 4 9 8 7 2 3 0 6],1971470,[5 3 9 1 0 8 6 4 2 7],37572,[0 1 9 5 3 2 7 4 6 8]
95,2523097,[6 9 4 5 1 8 0 2 7 3],3098461,[8 4 7 6 2 3 5 0 9 1],1531595,[4 1 9 8 2 3 5 7 6 0],3060959,[8 3 9 2 1 7 6 5 4 0],463563,[1 3 5 9 8 0 2 6 7 4],1167509,[3 1 9 6 5 2 0 8 7 4],3066315,[8 4 0 3 7 6 1 5 9 2],1084619,[2 9 8 1 4 5 3 7 6 0],3295064,[9 0 6 7 3 8 2 4 1 5],1561713,[4 2 7 9 0 3 5 6 8 1],1129995,[3 1 0 4 6 8 2 7 9 5],3091357,[8 4 6 2 5 1 7 0 9 3],177804,[0 5 4 2 9 7 6 1 3 8],2644469,[7 2 5 6 9 1 0 8 4 3],870672,[2 4 6 8 1 7 0 3 5 9],1615344,[4 5 0 6 7 2 1 3 8 9],1975505,[5 3 9 8 6 2 4 7 1 0],1736277,[4 8 0 5 3 9 7 2 6 1],1890047,[5 1 9 0 2 4 8 7 6 3],2165344,[5 9 6 4 2 3 7 8 0 1]
97,502637,[1 4 5 8 0 7 2 9 6 3],3203925,[8 7 3 5 9 1 6 2 4 0],1024739,[2 8 4 3 1 6 5 9 7 0],950667,[2 6 5 7 3 1 0 8 9 4],3042362,[8 3 4 6 5 0 1 7 2 9],2341536,[6 4 0 7 1 9 2 3 5 8],1563204,[4 2 8 1 0 7 6 3 5 9],2897846,[7 9 6 8 4 3 2 1 0 5],1319170,[3 6 7 8 1 0 4 9 2 5],262660,[0 7 5 1 8 9 2 6 3 4],2875339,[7 9 2 4 5 0 8 1 6 3],1328232,[3 6 9 4 7 5 0 1 2 8],2018781,[5 6 0 4 9 1 8 3 7 2],2555450,[7 0 4 1 3 6 2 8 5 9],1852379,[5 0 9 4 7 3 2 8 6 1],2434007,[6 7 2 9 4 1 8 5 3 0],1910472,[5 2 4 0 6 8 1 3 7 9],3088523,[8 4 5 7 3 6 1 9 2 0],3357989,[9 2 3 1 8 4 0 7 6 5],2039344,[5 6 4 7 2 3 8 9 0 1]
99,3115985,[8 5 2 1 7 4 6 9 3 0],3054270,[8 3 7 0 1 4 5 2 6 9],1196325,[3 2 7 4 6 1 9 5 8 0],2661633,[7 3 0 1 8 4 5 6 9 2],2147945,[5 9 2 1 3 6 7 8 4 0],2682562,[7 3 5 1 8 6 2 9 0 4],2443509,[6 7 4 8 5 2 9 1 3 0],2969109,[8 1 6 0 7 4 9 3 5 2],1908098,[5 2 3 7 0 9 1 6 4 8],2752695,[7 5 2 1 3 0 8 6 9 4],1720972,[4 7 6 3 1 5 0 9 2 8],1160396,[3 1 8 2 6 9 7 4 0 5],253660,[0 7 3 4 2 9 1 8 5 6],3050130,[8 3 6 1 2 7 9 0 4 5],2651584,[7 2 8 0 6 4 5 9 1 3],427454,[1 2 6 8 7 0 5 4 3 9],1947657,[5 3 2 6 0 7 4 8 9 1],204380,[0 6 1 5 9 2 8 4 3 7],311132,[0 8 6 7 1 5 9 3 2 4],278110,[0 7 9 2 3 5 8 6 1 4]
