10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
26,405495,[1 2 0 6 4 3 8 7 9 5],322968,[0 9 1 2 6 5 3 4 7 8],686697,[1 9 0 3 7 5 4 6 8 2],424653,[1 2 6 3 8 7 9 4 5 0],1242068,[3 4 8 5 0 6 9 2 1 7],1785338,[4 9 2 1 6 8 0 5 3 7],2112724,[5 8 3 1 4 0 2 9 6 7],1297113,[3 6 1 4 7 2 5 8 9 0],1172424,[3 2 0 7 5 4 1 6 8 9],355282,[0 9 7 4 3 6 2 8 1 5],288080,[0 8 2 3 1 7 5 6 4 9],1280384,[3 5 8 0 2 9 4 6 1 7],2511117,[6 9 2 1 5 8 7 3 4 0],1240161,[3 4 8 0 5 7 2 6 9 1],2856249,[7 8 6 5 0 1 3 4 9 2],2866008,[7 9 0 5 4 3 1 2 6 8],550714,[1 5 7 2 9 3 4 8 0 6],509037,[1 4 6 9 8 7 5 2 3 0],940663,[2 6 3 7 4 9 1 0 8 5],1613096,[4 5 0 1 6 7 3 8 2 9]
27,148501,[0 4 7 5 2 6 8 1 9 3],399507,[1 0 9 3 8 4 2 6 7 5],733954,[2 0 3 7 5 4 6 9 1 8],489193,[1 4 2 0 6 8 3 5 9 7],1161469,[3 1 8 5 0 9 6 2 7 4],1741517,[4 8 1 5 7 6 0 9 3 2],2108135,[5 8 2 1 9 6 7 4 3 0],1544397,[4 2 3 5 9 8 7 1 6 0],1152338,[3 1 6 7 4 9 0 5 2 8],259578,[0 7 4 5 6 1 9 2 3 8],348037,[0 9 6 1 4 3 7 2 8 5],1156087,[3 1 7 4 8 0 5 2 9 6],2330750,[6 3 8 4 0 9 5 2 1 7],1511588,[4 1 5 9 3 6 8 2 0 7],2905308,[8 0 1 5 2 9 6 3 4 7],2886522,[7 9 4 6 0 2 8 1 3 5],504642,[1 4 6 0 9 3 8 2 5 7],344724,[0 9 5 3 7 6 4 1 2 8],1019756,[2 8 3 4 1 9 7 5 0 6],1610317,[4 3 9 5 6 1 7 0 8 2]
28,282336,[0 8 1 2 3 9 4 5 6 7],397283,[1 0 8 7 6 5 3 9 4 2],770518,[2 1 0 9 3 8 7 6 4 5],575901,[1 6 3 2 9 0 8 5 7 4],1070608,[2 9 5 3 8 6 4 7 0 1],1636721,[4 5 6 8 1 2 7 9 3 0],1972783,[5 3 9 2 8 7 1 0 6 4],1314521,[3 6 5 8 7 1 4 9 2 0],1209039,[3 2 9 8 1 4 6 5 7 0],281886,[0 7 9 8 4 1 3 2 5 6],327663,[0 9 2 1 3 6 7 5 8 4],1253802,[3 5 0 8 4 2 9 1 6 7],2624236,[7 2 0 6 8 5 1 9 3 4],1274908,[3 5 6 9 7 1 0 8 2 4],3052885,[8 3 6 7 0 5 4 1 9 2],2991472,[8 2 1 5 7 9 4 6 0 3],604765,[1 6 9 8 7 4 3 0 5 2],409935,[1 2 3 5 6 0 8 7 9 4],779204,[2 1 4 7 3 5 9 6 0 8],1615844,[4 5 0 7 2 3 9 6 1 8]
29,427390,[1 2 6 8 5 4 9 7 0 3],222886,[0 6 5 2 7 3 9 8 1 4],681214,[1 8 9 2 0 6 7 5 3 4],383160,[1 0 6 2 4 3 5 7 8 9],1112680,[3 0 6 8 4 2 7 9 1 5],1662261,[4 6 1 8 7 0 9 3 5 2],2194868,[6 0 4 5 3 7 9 2 1 8],1415651,[3 9 0 8 2 1 5 7 6 4],1086876,[2 9 8 5 4 1 6 0 3 7],559572,[1 5 9 0 3 2 7 4 6 8],362227,[0 9 8 7 1 4 6 2 5 3],1159856,[3 1 8 0 9 5 4 6 2 7],2448418,[6 7 5 8 3 2 1 9 0 4],1409751,[3 8 9 5 7 6 2 1 4 0],2952652,[8 1 2 7 9 4 0 6 3 5],3005796,[8 2 5 3 7 1 6 0 4 9],722299,[1 9 8 3 2 0 7 4 6 5],516855,[1 4 8 5 9 0 6 3 7 2],987009,[2 7 4 8 9 0 3 5 6 1],1752560,[4 8 3 7 0 6 2 5 1 9]
30,126905,[0 4 2 3 5 7 8 9 6 1],331606,[0 9 2 7 5 3 8 6 1 4],674711,[1 8 6 9 0 4 7 5 3 2],613202,[1 7 2 6 8 0 3 5 4 9],1283719,[3 5 8 6 9 4 1 0 7 2],1598886,[4 3 7 1 8 0 5 2 6 9],2098609,[5 8 0 3 7 4 1 2 9 6],1363853,[3 7 8 5 1 4 0 9 6 2],1342134,[3 7 2 4 0 6 5 1 8 9],591020,[1 6 7 2 9 0 8 4 3 5],308555,[0 8 6 2 5 3 4 9 7 1],1315496,[3 6 7 0 1 5 4 8 2 9],2418457,[6 5 9 7 8 4 0 1 3 2],1396773,[3 8 6 0 9 5 7 2 4 1],2915574,[8 0 3 5 4 6 2 1 7 9],3108823,[8 5 0 7 6 9 2 1 4 3],649505,[1 8 0 9 2 5 6 7 4 3],412015,[1 2 3 8 4 6 5 0 9 7],1043128,[2 8 7 9 5 4 3 6 0 1],1861344,[5 1 2 4 3 6 0 7 8 9]
31,430053,[1 2 7 4 3 8 9 5 6 0],433234,[1 2 7 9 6 3 4 8 0 5],700673,[1 9 4 0 2 8 6 7 5 3],634720,[1 7 6 9 4 2 5 8 0 3],1075157,[2 9 6 3 1 7 0 8 5 4],1596287,[4 3 6 8 0 2 9 7 5 1],2146175,[5 9 1 7 6 4 8 3 2 0],1403086,[3 8 7 2 6 1 9 5 0 4],1261687,[3 5 2 4 6 0 7 1 9 8],341367,[0 9 4 7 1 6 5 3 8 2],280506,[0 7 9 5 4 3 8 1 2 6],1099495,[3 0 4 2 1 7 6 5 9 8],2646299,[7 2 6 0 4 5 3 9 8 1],1526481,[4 1 8 9 0 6 3 5 7 2],2987930,[8 2 0 7 9 4 1 5 3 6],2891221,[7 9 5 4 3 2 6 0 8 1],420559,[1 2 5 6 0 8 4 3 9 7],506994,[1 4 6 7 0 9 8 2 3 5],878875,[2 4 8 3 6 9 7 0 5 1],1674020,[4 6 5 1 0 2 9 7 3 8]
32,471707,[1 3 7 6 0 9 4 8 5 2],478760,[1 3 8 9 7 5 2 4 0 6],765794,[2 0 9 8 5 6 1 4 3 7],565838,[1 6 0 3 9 4 7 5 2 8],1087222,[2 9 8 6 0 1 7 5 3 4],1640776,[4 5 7 3 9 0 6 8 1 2],2185127,[6 0 2 5 9 3 8 7 4 1],1453721,[4 0 1 6 2 5 8 9 7 3],1187329,[3 2 5 7 0 6 1 4 9 8],273340,[0 7 8 2 5 9 1 6 3 4],604351,[1 6 9 8 3 2 4 0 7 5],1288227,[3 5 9 6 1 2 0 7 8 4],2490015,[6 8 7 0 3 1 5 4 9 2],1438859,[3 9 6 4 2 5 1 8 7 0],3051619,[8 3 6 4 2 0 9 1 7 5],2976112,[8 1 7 4 3 9 5 6 0 2],576551,[1 6 3 4 8 5 9 7 2 0],607320,[1 7 0 5 6 2 3 4 8 9],817351,[2 3 4 1 5 6 7 0 9 8],1724752,[4 7 8 1 3 9 5 6 0 2]
33,118997,[0 3 9 6 2 7 1 8 5 4],382255,[1 0 5 8 9 4 3 2 7 6],567444,[1 6 0 7 2 8 5 3 4 9],352119,[0 9 6 8 1 3 5 4 7 2],1149377,[3 1 6 0 5 2 8 9 7 4],1791616,[4 9 3 5 2 0 7 8 1 6],1969814,[5 3 8 7 9 0 4 2 1 6],1529107,[4 1 9 3 7 5 8 0 6 2],1179935,[3 2 4 0 8 7 9 6 5 1],408999,[1 2 3 4 0 6 8 7 9 5],617940,[1 7 3 6 2 5 8 0 4 9],1270645,[3 5 6 0 8 7 4 1 9 2],2575057,[7 0 8 9 3 6 1 2 5 4],1286305,[3 5 9 1 6 2 0 4 8 7],3106151,[8 5 0 3 1 6 9 7 4 2],3115680,[8 5 2 1 4 0 3 6 7 9],649288,[1 8 0 7 6 5 4 9 2 3],681769,[1 8 9 2 7 4 0 3 6 5],752147,[2 0 7 3 6 9 4 8 5 1],1658920,[4 6 1 2 0 5 8 9 3 7]
34,366510,[1 0 2 8 3 5 6 4 7 9],170787,[0 5 2 9 3 4 1 7 8 6],686162,[1 9 0 3 2 4 5 7 6 8],458805,[1 3 5 0 4 6 9 7 8 2],1324159,[3 6 8 7 0 5 2 1 9 4],1778756,[4 9 0 8 3 7 6 2 1 5],2012413,[5 4 9 2 0 1 7 3 8 6],1598095,[4 3 7 0 6 5 2 1 9 8],1336933,[3 7 1 2 9 0 6 4 8 5],380346,[1 0 5 6 3 7 9 2 4 8],395258,[1 0 8 4 9 7 2 5 3 6],1325811,[3 6 9 0 4 5 1 7 8 2],2591601,[7 1 3 2 5 8 4 6 9 0],1472742,[4 0 6 2 5 9 3 1 7 8],3111578,[8 5 1 3 6 9 0 4 2 7],3046037,[8 3 5 2 6 7 0 9 4 1],692485,[1 9 2 4 7 6 5 0 8 3],576172,[1 6 3 4 2 7 0 9 5 8],969715,[2 7 0 4 8 9 6 1 5 3],1647706,[4 5 8 9 2 7 1 6 0 3]
35,432983,[1 2 7 9 4 0 8 6 5 3],239833,[0 6 9 5 1 7 2 3 8 4],509554,[1 4 7 0 8 3 5 9 2 6],563860,[1 5 9 8 0 7 2 6 3 4],1083955,[2 9 8 0 4 7 6 1 5 3],1698795,[4 7 1 0 5 8 2 6 9 3],1965016,[5 3 7 9 1 0 6 8 2 4],1480365,[4 0 7 8 1 3 9 5 6 2],1402907,[3 8 7 2 4 9 1 6 5 0],581320,[1 6 4 3 5 2 8 9 0 7],316952,[0 8 7 9 2 3 4 5 1 6],1145176,[3 1 5 2 7 0 8 9 4 6],2561589,[7 0 5 2 8 4 9 3 6 1],1488678,[4 0 9 3 6 7 2 1 5 8],2821419,[7 6 9 5 3 8 0 2 4 1],3079369,[8 4 2 9 7 3 0 1 6 5],418989,[1 2 5 0 9 6 8 4 7 3],367079,[1 0 2 8 7 9 6 5 4 3],1037428,[2 8 6 7 9 1 0 5 3 4],1741297,[4 8 1 5 3 9 0 2 7 6]
36,288772,[0 8 2 4 1 6 3 9 5 7],338808,[0 9 4 2 6 5 1 3 7 8],620031,[1 7 4 0 2 9 6 5 8 3],495244,[1 4 3 2 9 0 5 8 6 7],1136901,[3 1 2 7 0 4 9 6 8 5],1847882,[5 0 8 6 4 1 2 7 3 9],2056030,[5 6 9 8 3 2 7 4 0 1],1521150,[4 1 7 8 6 2 3 0 5 9],1087453,[2 9 8 6 3 0 5 1 7 4],373988,[1 0 4 3 6 7 9 5 2 8],328642,[0 9 2 3 5 7 4 8 1 6],1326663,[3 6 9 1 5 4 7 2 8 0],2546526,[7 0 2 3 9 1 5 4 6 8],1462529,[4 0 3 2 5 8 7 9 6 1],2810798,[7 6 5 4 9 1 3 2 0 8],3091282,[8 4 6 2 3 7 1 9 0 5],607967,[1 7 0 6 4 3 9 8 5 2],680183,[1 8 7 9 5 0 6 4 3 2],912080,[2 5 6 9 7 4 1 3 0 8],1839942,[5 0 7 1 4 9 3 2 6 8]
37,154033,[0 4 8 5 9 6 1 2 7 3],145007,[0 4 6 8 3 2 9 7 5 1],513578,[1 4 7 9 2 8 0 5 3 6],523230,[1 4 9 7 6 2 3 0 5 8],1286915,[3 5 9 2 4 1 6 8 7 0],1612161,[4 3 9 8 0 6 2 5 7 1],2034818,[5 6 3 8 0 9 1 4 2 7],1429649,[3 9 4 6 5 7 2 8 1 0],1150333,[3 1 6 2 8 0 7 4 9 5],527015,[1 5 0 6 9 7 8 4 3 2],385073,[1 0 6 4 8 9 5 7 3 2],1112357,[3 0 6 7 9 5 1 8 4 2],2445179,[6 7 5 1 0 4 3 9 8 2],1540196,[4 2 1 7 0 9 8 5 3 6],2950341,[8 1 2 4 7 0 9 5 6 3],3079246,[8 4 2 9 6 1 7 5 0 3],448173,[1 3 0 9 5 7 8 4 6 2],524490,[1 5 0 2 6 8 9 3 4 7],920042,[2 5 8 4 9 0 1 6 3 7],1774653,[4 9 0 1 7 6 8 3 5 2]
38,270470,[0 7 6 5 4 9 3 2 1 8],456244,[1 3 4 6 8 0 2 9 5 7],694392,[1 9 2 7 4 6 0 3 5 8],523159,[1 4 9 7 5 6 2 0 8 3],1227550,[3 4 5 6 9 2 8 7 0 1],1586234,[4 3 2 8 0 7 1 6 5 9],2179878,[6 0 1 5 7 8 3 2 4 9],1386566,[3 8 4 0 7 6 5 2 1 9],1146529,[3 1 5 6 4 7 0 2 9 8],461475,[1 3 5 6 9 7 0 4 8 2],476991,[1 3 8 6 4 9 5 2 7 0],1317371,[3 6 7 2 8 0 4 9 5 1],2597553,[7 1 4 3 8 2 5 6 9 0],1306352,[3 6 4 1 5 2 7 8 0 9],3097027,[8 4 7 3 2 5 9 0 6 1],3087349,[8 4 5 3 9 7 2 0 6 1],483350,[1 3 9 8 2 7 5 4 0 6],345320,[0 9 5 4 6 7 2 3 1 8],894523,[2 5 1 6 4 3 9 0 8 7],1569588,[4 2 9 3 8 7 5 0 1 6]
39,185721,[0 5 6 8 9 4 2 3 7 1],231324,[0 6 7 9 2 5 4 1 3 8],536196,[1 5 3 4 8 2 7 0 6 9],493916,[1 4 2 9 8 7 6 3 0 5],1047189,[2 8 9 6 3 4 7 1 5 0],1547319,[4 2 5 0 1 6 8 7 9 3],1928384,[5 2 8 6 1 9 3 4 0 7],1306002,[3 6 4 0 9 2 8 1 5 7],1420841,[3 9 1 8 4 2 6 7 5 0],486057,[1 4 0 6 2 7 5 8 9 3],518899,[1 4 8 9 6 0 7 2 5 3],1112392,[3 0 6 7 9 8 4 5 1 2],2632499,[7 2 3 4 1 6 5 9 8 0],1535151,[4 2 0 7 1 9 6 5 8 3],2808859,[7 6 5 2 1 0 9 3 8 4],2859083,[7 8 9 1 6 4 2 5 3 0],686233,[1 9 0 3 2 7 4 5 8 6],497654,[1 4 3 8 2 0 7 6 5 9],813841,[2 3 1 6 5 0 4 7 9 8],1612825,[4 5 0 1 2 6 3 7 9 8]
40,455511,[1 3 4 5 7 9 6 2 8 0],127598,[0 4 2 5 3 6 8 7 1 9],668155,[1 8 5 4 9 7 6 0 3 2],375818,[1 0 4 6 9 8 2 5 3 7],1121574,[3 0 8 5 7 4 2 1 6 9],1867853,[5 1 3 7 2 6 0 9 8 4],2044545,[5 6 7 4 3 9 1 2 8 0],1339188,[3 7 1 6 9 8 4 0 2 5],1390176,[3 8 4 7 6 9 0 1 2 5],246348,[0 7 1 9 2 8 5 3 4 6],307002,[0 8 5 9 3 2 7 1 4 6],1204663,[3 2 9 0 1 8 5 4 7 6],2434469,[6 7 3 0 2 4 1 9 8 5],1251002,[3 5 0 2 7 1 4 8 6 9],3035350,[8 3 2 1 7 5 9 6 0 4],2907326,[8 0 1 7 9 5 4 3 2 6],713557,[1 9 6 5 0 3 7 2 8 4],478593,[1 3 8 9 6 2 4 5 7 0],804249,[2 1 9 6 0 3 5 7 8 4],1654263,[4 6 0 2 7 5 8 3 9 1]
41,420618,[1 2 5 6 3 0 9 4 7 8],192205,[0 5 8 1 9 6 4 2 7 3],768352,[2 1 0 6 3 9 7 8 4 5],297271,[0 8 3 9 7 2 4 1 6 5],1161641,[3 1 8 5 4 2 7 9 6 0],1642104,[4 5 7 8 6 1 0 2 3 9],2189380,[6 0 3 4 8 9 1 7 2 5],1562742,[4 2 8 0 5 9 3 1 6 7],1095762,[3 0 2 5 9 4 8 1 6 7],480703,[1 3 9 4 6 8 2 0 7 5],352657,[0 9 6 8 5 7 1 2 4 3],1396640,[3 8 6 0 7 5 2 4 1 9],2420489,[6 7 0 2 8 5 4 9 3 1],1524352,[4 1 8 5 0 9 6 7 2 3],3040661,[8 3 4 2 0 9 1 7 6 5],2794887,[7 6 2 4 8 5 3 1 9 0],576874,[1 6 3 5 2 4 7 9 0 8],380690,[1 0 5 6 8 4 2 7 3 9],802184,[2 1 9 3 0 8 5 6 4 7],1522256,[4 1 8 0 3 6 5 7 2 9]
42,167196,[0 5 2 3 4 6 8 1 7 9],181271,[0 5 4 9 7 3 8 6 2 1],598429,[1 6 8 7 0 9 4 2 5 3],394985,[1 0 8 4 6 5 7 9 3 2],1205711,[3 2 9 1 6 5 8 7 4 0],1845913,[5 0 8 2 7 6 1 3 9 4],2211939,[6 0 8 9 1 7 2 4 5 3],1378620,[3 8 1 5 7 4 6 0 2 9],1347940,[3 7 4 5 0 9 1 8 2 6],391527,[1 0 7 6 8 5 4 3 9 2],286123,[0 8 1 7 4 3 9 2 6 5],1097986,[3 0 2 8 9 7 4 6 1 5],2578487,[7 0 9 5 2 3 8 6 4 1],1410807,[3 8 9 7 2 5 4 1 6 0],3131628,[8 5 6 2 3 9 4 0 1 7],2816562,[7 6 8 5 9 1 4 0 2 3],582347,[1 6 4 5 8 9 2 7 3 0],431594,[1 2 7 6 4 8 0 5 3 9],900187,[2 5 3 7 1 6 9 0 8 4],1844795,[5 0 8 1 3 4 6 9 7 2]
43,145173,[0 4 6 8 5 7 9 2 3 1],424007,[1 2 6 0 9 4 8 7 5 3],709924,[1 9 5 8 0 2 3 7 4 6],447309,[1 3 0 8 4 6 9 5 7 2],1340448,[3 7 1 9 6 4 0 2 5 8],1568752,[4 2 9 1 7 8 5 6 0 3],2156775,[5 9 3 8 4 0 6 2 7 1],1357046,[3 7 6 1 8 5 4 2 0 9],1356346,[3 7 6 0 8 9 2 5 1 4],542998,[1 5 4 8 0 9 7 6 2 3],276440,[0 7 8 6 9 4 2 3 1 5],1240024,[3 4 8 0 2 6 7 9 1 5],2433292,[6 7 2 8 4 3 0 9 1 5],1362118,[3 7 8 1 6 9 5 4 0 2],3041594,[8 3 4 5 2 7 0 6 1 9],2991046,[8 2 1 5 3 4 9 7 0 6],543195,[1 5 4 8 3 7 0 6 9 2],629723,[1 7 5 9 4 6 2 8 3 0],752779,[2 0 7 4 6 1 9 3 8 5],1863910,[5 1 2 8 7 4 9 6 0 3]
44,257946,[0 7 4 2 3 6 9 1 5 8],221778,[0 6 5 1 2 3 9 4 7 8],635200,[1 7 8 0 3 4 6 9 2 5],369938,[1 0 3 5 8 9 2 6 4 7],1305172,[3 6 2 9 7 4 0 8 1 5],1661890,[4 6 1 8 2 0 5 9 3 7],2200537,[6 0 5 7 2 9 1 3 8 4],1420069,[3 9 1 7 2 8 5 0 6 4],1378746,[3 8 1 5 9 4 7 0 2 6],473618,[1 3 7 9 6 8 0 4 2 5],622493,[1 7 4 5 6 3 0 9 8 2],1225722,[3 4 5 1 6 2 9 0 7 8],2609173,[7 1 6 5 9 0 4 2 8 3],1557144,[4 2 6 9 7 1 0 3 5 8],3167356,[8 6 4 3 0 7 1 9 2 5],2827164,[7 8 0 9 4 5 3 1 2 6],628696,[1 7 5 8 2 0 6 9 3 4],529887,[1 5 2 0 9 7 6 4 8 3],1046406,[2 8 9 5 3 0 4 1 6 7],1860749,[5 1 2 3 6 4 0 9 8 7]
45,244965,[0 7 1 6 3 4 9 5 8 2],286721,[0 8 1 9 3 4 6 7 5 2],547731,[1 5 6 7 8 3 0 4 9 2],496942,[1 4 3 7 2 0 9 8 5 6],1280311,[3 5 8 0 2 4 6 1 9 7],1632912,[4 5 3 9 8 6 0 1 2 7],2081153,[5 7 4 9 2 8 3 6 1 0],1329255,[3 6 9 7 1 0 5 4 8 2],1091272,[3 0 1 6 7 9 5 8 2 4],583670,[1 6 4 8 5 9 3 2 0 7],486739,[1 4 0 7 2 3 9 5 8 6],1340320,[3 7 1 9 5 2 6 8 0 4],2609282,[7 1 6 8 0 2 3 5 4 9],1215015,[3 4 1 0 7 2 8 6 9 5],2917283,[8 0 3 7 6 5 2 9 4 1],2904717,[8 0 1 4 3 9 7 5 6 2],452208,[1 3 2 8 0 6 4 5 7 9],366597,[1 0 2 8 3 9 7 5 6 4],964060,[2 6 9 1 8 7 0 5 3 4],1684638,[4 6 8 1 7 5 2 0 3 9]
46,284121,[0 8 1 4 6 7 3 5 9 2],341407,[0 9 4 7 2 1 5 3 8 6],535521,[1 5 3 2 8 7 4 6 9 0],617616,[1 7 3 5 8 9 0 2 4 6],1223656,[3 4 2 8 6 0 7 9 1 5],1814301,[4 9 8 7 6 0 5 2 3 1],2020610,[5 6 0 9 3 4 1 7 2 8],1429717,[3 9 4 6 7 1 5 0 8 2],1220223,[3 4 2 0 8 6 7 5 9 1],385074,[1 0 6 4 8 9 7 2 3 5],499141,[1 4 5 0 3 7 8 2 9 6],1387557,[3 8 4 2 0 9 7 5 6 1],2404982,[6 5 7 1 2 4 8 3 0 9],1218045,[3 4 1 7 8 2 9 5 6 0],3110418,[8 5 1 2 0 3 9 4 6 7],2846582,[7 8 4 6 3 2 5 1 0 9],625613,[1 7 5 0 9 4 2 8 6 3],577069,[1 6 3 5 4 9 7 0 8 2],903386,[2 5 4 1 8 3 0 7 6 9],1682169,[4 6 7 8 2 0 3 5 9 1]
47,159691,[0 4 9 6 7 5 8 1 3 2],408033,[1 2 0 9 7 4 5 6 8 3],637351,[1 7 8 4 2 3 5 0 9 6],348504,[0 9 6 2 1 4 3 5 7 8],1148918,[3 1 5 9 7 2 6 4 0 8],1777638,[4 9 0 6 8 5 2 1 3 7],2206672,[6 0 7 8 5 9 3 4 1 2],1517962,[4 1 7 2 3 8 5 9 0 6],1254942,[3 5 0 9 8 7 2 1 4 6],542866,[1 5 4 7 9 8 2 6 0 3],571647,[1 6 2 4 9 7 5 3 8 0],1156178,[3 1 7 4 8 9 0 5 2 6],2319581,[6 3 5 1 7 9 0 8 4 2],1204805,[3 2 9 0 5 1 4 8 7 6],2909440,[8 0 2 3 9 4 6 7 1 5],3126312,[8 5 4 2 0 7 1 3 6 9],519916,[1 4 9 2 0 7 3 8 5 6],528829,[1 5 0 9 4 8 6 2 7 3],1027016,[2 8 4 7 3 5 1 6 0 9],1769654,[4 8 9 0 7 1 5 3 2 6]
48,307631,[0 8 6 1 3 5 9 7 4 2],272788,[0 7 8 1 9 3 2 6 4 5],709002,[1 9 5 6 7 2 8 0 3 4],437452,[1 2 8 7 5 4 0 9 3 6],1086701,[2 9 8 5 1 7 0 6 4 3],1638445,[4 5 7 0 6 8 3 1 9 2],2039591,[5 6 4 7 8 2 9 3 1 0],1449511,[3 9 8 5 1 2 4 0 7 6],1208195,[3 2 9 7 0 4 5 8 6 1],443323,[1 2 9 8 6 3 7 0 5 4],409274,[1 2 3 4 6 8 0 7 5 9],1140955,[3 1 4 5 7 9 8 0 6 2],2321800,[6 3 5 7 8 1 4 9 0 2],1266171,[3 5 4 1 7 6 0 8 9 2],2883688,[7 9 4 1 0 6 5 8 2 3],3052530,[8 3 6 5 4 7 9 0 1 2],430475,[1 2 7 4 9 3 5 8 6 0],666370,[1 8 5 2 6 0 4 9 3 7],877354,[2 4 8 0 6 3 5 9 1 7],1611948,[4 3 9 7 6 8 2 0 1 5]
49,164402,[0 5 1 7 4 2 3 8 6 9],297747,[0 8 4 1 6 3 2 7 9 5],661827,[1 8 4 3 2 5 0 7 9 6],537057,[1 5 3 6 9 4 2 7 8 0],1246816,[3 4 9 2 7 0 6 8 1 5],1749814,[4 8 3 1 2 7 9 6 0 5],2062771,[5 7 1 2 9 6 8 0 4 3],1492321,[4 1 0 2 8 3 5 6 9 7],1099685,[3 0 4 2 6 1 5 9 8 7],499760,[1 4 5 2 0 8 6 7 3 9],405067,[1 2 0 5 7 6 9 3 8 4],1074619,[2 9 6 1 5 0 8 3 7 4],2609517,[7 1 6 8 2 9 5 3 4 0],1319381,[3 6 7 8 2 9 0 5 4 1],2905851,[8 0 1 5 9 4 2 6 7 3],2943546,[8 1 0 2 4 6 9 3 5 7],440909,[1 2 9 5 4 3 0 8 7 6],507959,[1 4 6 8 3 9 7 5 2 0],953378,[2 6 7 1 0 9 3 5 4 8],1551740,[4 2 5 9 1 0 8 6 3 7]
50,398833,[1 0 9 2 8 6 3 4 7 5],286003,[0 8 1 7 3 4 9 2 6 5],690366,[1 9 0 8 7 2 4 3 5 6],465826,[1 3 6 4 9 8 2 7 0 5],1280829,[3 5 8 0 9 4 7 2 6 1],1723569,[4 7 6 9 8 0 2 3 5 1],1964212,[5 3 7 8 0 4 1 9 2 6],1444262,[3 9 7 4 8 2 5 1 0 6],1220394,[3 4 2 0 9 8 7 1 5 6],368208,[1 0 3 2 6 7 4 5 8 9],301733,[0 8 4 9 1 5 2 7 6 3],1365513,[3 7 8 9 4 1 2 5 6 0],2376904,[6 4 9 5 1 3 7 8 0 2],1260637,[3 5 2 0 9 4 7 1 8 6],3024757,[8 3 0 2 1 5 7 4 9 6],2838223,[7 8 3 0 9 6 2 1 5 4],425994,[1 2 6 5 7 9 8 0 3 4],601995,[1 6 9 4 0 7 2 5 8 3],963021,[2 6 9 0 5 1 8 4 7 3],1722294,[4 7 6 8 0 3 2 1 5 9]
51,254698,[0 7 3 5 8 4 2 9 1 6],307550,[0 8 6 1 2 9 5 4 3 7],460603,[1 3 5 4 8 2 9 0 7 6],327460,[0 9 1 8 6 7 2 5 3 4],1017656,[2 8 1 9 4 5 3 6 0 7],1593110,[4 3 6 0 7 9 5 2 1 8],1913274,[5 2 4 7 1 9 8 0 3 6],1626969,[4 5 2 8 7 0 3 6 9 1],1390789,[3 8 4 9 5 7 2 0 6 1],288996,[0 8 2 4 5 3 7 1 6 9],533306,[1 5 2 8 7 3 0 6 4 9],1126992,[3 0 9 6 2 7 1 4 5 8],2385471,[6 5 1 3 0 9 7 4 8 2],1549351,[4 2 5 3 9 1 6 0 8 7],3058172,[8 3 7 6 2 5 9 1 0 4],3125376,[8 5 4 0 7 9 1 2 3 6],673434,[1 8 6 5 2 9 7 0 3 4],502938,[1 4 5 8 6 0 9 2 3 7],739841,[2 0 4 8 6 3 7 9 5 1],1854570,[5 0 9 8 6 4 7 1 2 3]
52,194045,[0 5 8 4 6 1 2 9 7 3],292705,[0 8 3 1 6 4 2 5 9 7],589242,[1 6 5 9 3 2 8 0 4 7],295681,[0 8 3 6 7 1 2 4 9 5],1045126,[2 8 9 3 5 1 7 6 0 4],1668227,[4 6 2 9 8 7 1 5 3 0],2192155,[6 0 3 9 5 8 7 1 4 2],1309938,[3 6 4 9 2 0 8 1 5 7],1440608,[3 9 6 7 8 0 2 4 1 5],417283,[1 2 4 8 6 3 9 0 7 5],554058,[1 5 7 9 4 0 8 2 3 6],1098243,[3 0 2 9 5 1 4 7 8 6],2396827,[6 5 3 4 9 2 8 0 7 1],1295445,[3 6 1 0 4 5 9 7 8 2],3145045,[8 6 0 1 2 7 5 3 9 4],3045578,[8 3 5 1 9 7 0 4 2 6],689416,[1 9 0 7 5 2 6 8 3 4],533453,[1 5 2 8 9 4 0 7 6 3],905612,[2 5 4 7 8 6 9 1 0 3],1588757,[4 3 5 1 7 8 0 9 6 2]
